"facilitypk","facilityname","facility_type","service_category","service_type","buildingnumber","address","address2","borough","zipcode","latitude","longitude","phone","communityboard","councildistrict","censustract","bin","bbl","nta","additionalinfo","startdate","enddate","monday","tuesday","wednesday","thursday","friday","saturday","sunday","condoms_male","fc2_female_insertive_condoms","lubricant","website","partnertype","partnertypedetailed"
"36741869","IFH - Urban Horizons Family Health Center",,"Free Safer Sex Products","Condoms and Lubricant",,"50 East 168 Street,Lower Level",,"Bronx","10452","40.836718586397","-73.919290786763","(718) 293-3900","204","16","019700","2101464","2024800001","BX63","You can find free safer sex products inside a dispenser located near the main entrance of the Women's Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:30 AM - 8:00 PM","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM","8:30 AM - 8:00 PM","8:30 AM - 5:00 PM","8:30 AM - 5:00 PM",,"Yes","No","No","<a href=http://www.institute.org/health-care/locations/bronx/>Visit our Website</a>",,
"241828","Dream Barber Shop",,,,,"147-34 Jamaica Avenue",,"Queens","11435","40.701764387331","-73.806724570356",,"412","27","021200","4213979","4099950001","QN61","You can find free safer sex products inside a dispenser/fishbowl located at the front desk of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"10522137","D'Rochy (Formerly Shakespeare Salon)",,,,,"754 East 168 Street",,"Bronx","10456","40.829321030825","-73.901116675797",,"203","17","013500","2004715","2026620010","BX35","You can find free safer sex products inside a dispenser located in the back near the restroom of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"28661240","Family Medicine",,"Free Safer Sex Products","Condoms and Lubricant",,"13303 Jamaica Avenue,N/A",,"Queens","11418","40.702260053493","-73.819497669534","7186577093","409","29","014202","4194031","4092840006","QN54","Find free safer sex products inside wall display units in our facility. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:30 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 5:00 PM","8:00 AM - 4:30 PM",,,"Yes","Yes","Yes",,,
"24241022","HASA Center #19 Crotona",,"Free Safer Sex Products","Condoms and Lubricant",,"1790 Grand Concourse,3rd",,"Bronx","10457","40.846709942455","-73.908959375582","718-716-5170","205","15","022901","2094521","2027950014","BX41","You can find free safer sex products inside a dispenser located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"22491836","Downtown Galway Hooker",,"Free Safer Sex Products","Condoms and Lubricant",,"133 7 Avenue South",,"Manhattan","10014","40.734565299151","-74.002244385625",,"102","03","007300","1010836","1006110033","MN23","You can find free safer sex products inside a fishbowl located in the back near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"22060934","Klimat",,"Free Safer Sex Products","Condoms and Lubricant",,"77 East 7 Street",,"Manhattan","10003","40.727323843973","-73.986567626652",,"103","02","003800","1006346","1004490043","MN22","You can find free safer sex products inside a dispenser located in the back near the restroom of the Restaurant. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"46083360","African Services Committee",,"Free Safer Sex Products","Condoms and Lubricant",,"429 West 127 Street,2nd Floor",,"Manhattan","10027","40.812995652745","-73.953848960606","(212) 222-3882","109","07","021303","1084104","1019670060","MN06","No appointment neededWalk in Welcome. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM",,,"Yes","Yes","Yes","<a href=http://www.africanservices.org/what-we-do>Visit this organization's website</a>","Community-Based Organization/Non-Profit","Social Service"
"8357884","Diaspora Community Services",,,,,"921 B East New York Avenue",,"Brooklyn","11203","40.662901327593","-73.93235896938",,"309","41","088000",,"3","BK60","You can find free safer sex products inside a fishbowl located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"32561703","Contesta Rock Hair",,"Free Safer Sex Products","Condoms and Lubricant",,"535 Hudson Street",,"Manhattan","10014","40.734537707326","-74.006173862074",,"102","03","007500","1011850","1006320055","MN23","You can find free safer sex products inside a fishbowl located at the front desk of the Barbershop. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"25489095","The Levee",,"Free Safer Sex Products","Condoms and Lubricant",,"212 Berry Street",,"Brooklyn","11249","40.716103127468","-73.961733403225",,"301","34","055500","3062400","3023580018","BK73","You can find free safer sex products inside a fishbowls (2) located by the bar and on top of ATM of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"11811088","Lucky 7 Tattoos  (Formerly Pain Ink II)",,"Free Safer Sex Products","Condoms and Lubricant",,"34-57 Junction Boulevard",,"Queens","11372","40.753685272146","-73.871968143605",,"403","21","037500","4314524","4017300135","QN26","You can find free safer sex products inside a  located  of the Tattoo Parlor. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"2057566","Latino Pride Center",,,,,"975 Kelly Street,Suite 402",,"Bronx","10459","40.822045578553","-73.895877692433","(718) 328-4188","202","17","008700","2114693","2027037501","BX33","You can find free safer sex products inside a fishbowl located at the reception desk of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"41601105","Boca Pharmacy",,"Free Safer Sex Products","Condoms and Lubricant",,"736 EAST 152 STREET",,"Bronx","10455","40.815951411055","-73.907744371782","2018932473","201","08","007300","2004562","2026430018","BX34","<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:30 AM - 7:00 PM","9:30 AM - 7:00 PM","9:30 AM - 7:00 PM","9:30 AM - 7:00 PM","9:30 AM - 7:00 PM","10:30 AM - 3:30 PM",,"Yes","Yes","Yes",,,
"9675160","Harlem Nights Bar",,,,,"2361 Adam Clayton Powell Jr Boulevard",,"Manhattan","0","0","0",,,,,,"1",,"You can find free safer sex products inside a fishbowl located on the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"15971080","D'Antonia (Formerly Karipa Unisex/George's)",,"Free Safer Sex Products","Condoms and Lubricant",,"1195 Walton Avenue",,"Bronx","10452","40.834114351887","-73.920038392315",,"204","16","019700","2002959","2024790024","BX63","You can find free safer sex products inside a dispenser located in the front near the entrance of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"15455948","Lucky 13 Saloon",,"Free Safer Sex Products","Condoms and Lubricant",,"646 Sackett Street",,"Brooklyn","11217","40.678403399758","-73.983567103728",,"306","39","011900","3007209","3004340030","BK37","You can find free safer sex products inside a fishbowl located near entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"6590820","Club Cache",,,,,"35 East 13 Street",,"Manhattan","10003","40.734449766582","-73.9920652807",,"102","02","006100","1009214","1005650005","MN23","You can find free safer sex products inside a fishbowl located on the 2nd floor near the restroom of the Night Club. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"12620299","Parsons Medical Center",,"Free Safer Sex Products","Condoms and Lubricant",,"88-01 Parsons Boulevard",,"Queens","11432","40.706595593399","-73.802129839508",,"412","24","044602","4208941","4097640015","QN61","You can find free safer sex products inside a dispenser located across from reception area of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"8019152","HASA Center #48 Jerome Ctr",,,,,"888 Garrison Avenue",,"Bronx","10474","40.817249549627","-73.891867746951",,"202","17","009300","2005939","2027390015","BX27","You can find free safer sex products inside a dispenser located in the waiting room of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","No",,,
"24579537","2A",,"Free Safer Sex Products","Condoms and Lubricant",,"27 Avenue A",,"Manhattan","10009","40.72304465249","-73.985735111245",,"103","02","003002",,"1","MN22","You can find free safer sex products inside a fishbowl located on the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"283056","B-Side",,,,,"204 Avenue B",,"Manhattan","10009","40.728398618804","-73.978795773103",,"103","02","003400","1005218","1004060035","MN22","You can find free safer sex products inside a fishbowl located in the front near the entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"11464118","HASA Center #99 Staten Island",,,,,"207 Bay Street",,"Staten Island","10301","40.636894618454","-74.076236634169",,"501","49","002100","5013238","5004970009","SI37","You can find free safer sex products inside a dispenser located in the waiting room on the 2nd fl of the Community Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","Yes",,,
"19892759","NYC Central Harlem Sexual Health Clinc",,"Free Safer Sex Products","Condoms and Lubricant",,"2238 5 Avenue,1st Floor",,"Manhattan","10037","40.813638146566","-73.936991928685","311","110","09","021200","1053900","1017340034","MN03","You can find free safer sex products inside a fishbowl located in the front of the Government Building. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM",,,"Yes","Yes","Yes","http://www1.nyc.gov/site/doh/services/sexual-health-clinics.page",,
"35192727","Tropical 128",,"Free Safer Sex Products","Condoms and Lubricant",,"128 Elizabeth Street",,"Manhattan","10013","40.719477249996","-73.995404023344",,"102","01","004100","1006944","1004700050","MN24","You can find free safer sex products inside a fishbowl located in the middle of bar near the tree of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"37407198","Town House",,"Free Safer Sex Products","Condoms and Lubricant",,"236 East 58 Street",,"Manhattan","10022","40.760503792019","-73.966075591005",,"106","04","010800","1038608","1013310031","MN19","You can find free safer sex products inside a fishbowl located in the back on the bar of the Restaurant. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"22646284","Hostos Community College",,"Free Safer Sex Products","Condoms and Lubricant",,"475 Grand Concourse",,"Bronx","10451","40.817947347351","-73.927597966769",,"201","17","006300","2001038","2023460029","BX63","You can find free safer sex products inside a dispenser located in the nurse's office, Room A334-C of the College/University. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"5783023","House of Yes",,,,,"2 Wyckoff Avenue",,"Brooklyn","11237","40.706946648411","-73.923488172707",,"304","34","044700","3072395","3031760034","BK77","You can find free safer sex products inside a fishbowl located at the end of the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","Yes",,,
"1743759","D'Antonia (Formerly Karipa Unisex/George's)",,,,,"1195 Walton Avenue",,"Bronx","10452","40.834114351887","-73.920038392315",,"204","16","019700","2002959","2024790024","BX63","You can find free safer sex products inside a dispenser located in the front near the entrance of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"1908025","Boulevard (Formerly Natives)",,,,,"82-22 Northern Blvd",,"Queens","11372","40.755571081902","-73.88508136541",,"403","25","028300","4440874","4014300006","QN28","You can find free safer sex products inside a dispenser/fishbowl located upstairs near the restrooms of the Restaurant. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"11811149","Rainbow 88",,"Free Safer Sex Products","Condoms and Lubricant",,"329 Bowery",,"Manhattan","10003","40.725864133721","-73.991968894565",,"103","02","003602","1006544","1004580003","MN22","You can find free safer sex products inside a fishbowl located in the front  of the Men's Spa. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"23205973","Morningside Medical Group",,"Free Safer Sex Products","Condoms and Lubricant",,"1302 Amsterdam Avenue",,"Manhattan","10027","40.812091189396","-73.957212880627",,"109","07","021100","1084110","1019780001","MN09","You can find free safer sex products inside a dispenser located in the waiting area of the Community Health Center. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"44155170","Clinton Novelties/20 Clinton Ink",,"Free Safer Sex Products","Condoms and Lubricant",,"20 Clinton Street",,"Manhattan","10002","40.72072512333","-73.98420238606",,"103","02","002201","1004261","1003507501","MN28","You can find free safer sex products inside a dispenser located on the left side when entering of the Tattoo Parlor. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"No","No","No",,,
"10037036","NYC Riverside Sexual Health Clinc",,,,,"160 West 100 Street",,"Manhattan","10025","40.796400218589","-73.967931700865","311","107","07","018500","1055906","1018520049","MN12","You can find free safer sex products inside a dispenser located in the back of the Government Building. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"27078828","District Office of NYC Council Member Rafael Salamanca, Jr.",,"Free Safer Sex Products","Condoms and Lubricant",,"1070 Southern Boulevard",,"Bronx","10459","40.824948603054","-73.891916612901","(718) 402-6130","202","17","012701","2006027","2027440001","BX27","You can find free safer sex products inside a dispenser located in the reception area of the Government Building. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No","<a href=https://council.nyc.gov/district-17/>Visit our Website</a>",,
"39151770","Clinton Novelties/20 Clinton Ink",,"Free Safer Sex Products","Condoms and Lubricant",,"20 Clinton Street",,"Manhattan","10002","40.72072512333","-73.98420238606",,"103","02","002201","1004261","1003507501","MN28","You can find free safer sex products inside a dispenser located on the left side when entering of the Tattoo Parlor. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"No","No","No",,,
"21038175","Monkey Room",,"Free Safer Sex Products","Condoms and Lubricant",,"589 Ft Washington Avenue",,"Manhattan","10033","40.85462261896","-73.937050555076",,"112","10","027300","1064357","1021790215","MN35","You can find free safer sex products inside a fishbowl located on the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"43258831","Nortena Express",,"Free Safer Sex Products","Condoms and Lubricant",,"507 Coney Island Avenue",,"Brooklyn","11218","40.645430519536","-73.970566627423",,"314","40","152200","3117426","3051120029","BK42","You can find free safer sex products inside a fishbowl located in the front of the Car Service. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"13144970","Alibi Lounge",,"Free Safer Sex Products","Condoms and Lubricant",,"2376 Adam Clayton Powell Jr Boulevard",,"Manhattan","0","0","0",,,,,,"1",,"You can find free safer sex products inside a fishbowl located in the back of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"13272874","Dixon Place",,"Free Safer Sex Products","Condoms and Lubricant",,"161a Chrystie Street",,"Manhattan","10002","40.720613435312","-73.992571995377",,"103","01","001800","1079084","1004257501","MN27","You can find free safer sex products inside a fishbowl located on the left side of the bar on a table with flyers of the Theater. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","Yes",,,
"24127388","Fat Cat",,"Free Safer Sex Products","Condoms and Lubricant",,"75 Christopher Street",,"Manhattan","10014","40.733555201076","-74.003272711872",,"102","03","007300","1011168","1006190074","MN23","You can find free safer sex products inside a fishbowl located in the front near the entrance of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"14052359","Sam Gore Unisex",,"Free Safer Sex Products","Condoms and Lubricant",,"1844 Amsterdam Avenue",,"Manhattan","10031","40.829210299228","-73.944706381271",,"109","07","023700","1079858","1020830030","MN04","You can find free safer sex products inside a dispenser/fishbowl located dispenser in the back, fishbowl in the front of the Beauty Salon. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"43127816","NYC H+H Elmhurst Hospital",,"Free Safer Sex Products","Condoms and Lubricant",,"79-01 Broadway,J Wing - 5: Immunology Clinic",,"Queens","11373","40.744409142236","-73.886096742623","(718) 334-3969","404","25","026700","4437132","4015000002","QN29","You may obtain free safer sex products inside the Immunology Clinic. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM",,,"Yes","Yes","Yes","<a href=http://www.nyc.gov/html/hhc/ehc/html/home/home.shtml>Visit this organization's website</a>",,
"15456047","The Emerson",,"Free Safer Sex Products","Condoms and Lubricant",,"561 Myrtle Avenue",,"Brooklyn","11205","40.693925381969","-73.961742574822",,"302","35","019100","3054632","3018950069","BK69","You can find free safer sex products inside a fishbowl located by the bar of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","Yes",,,
"43000150","ATB Corp",,"Free Safer Sex Products","Condoms and Lubricant",,"866 New Lots Avenue",,"Brooklyn","11208","40.667979088069","-73.878924594325",,"305","42","112000","3098304","3044530004","BK82","You can find free safer sex products inside a dispenser located to the left side of the entry of the Car Service. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"3475792","The Blue Chelsea",,,,,"208 8th Avenue",,"Manhattan","10011","40.743754788158","-73.999584983787",,"104","03","008700","1014059","1007700076","MN13","You can find free safer sex products inside a fishbowl located at the cash register of the Sex Store. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","Yes","Yes",,,
"38364516","HASA Center #85 Greenwood",,"Free Safer Sex Products","Condoms and Lubricant",,"88 3 Avenue",,"Brooklyn","11217","40.683763673367","-73.981766594505",,"302","33","003900","3335918","3001970028","BK38","You can find free safer sex products inside a dispenser located in the 2nd floor reception area of the Community Center. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","Yes","No",,,
"1392749","Hey Men Spa",,,,,"226 W 4th Street",,"Manhattan","10014","40.734032799749","-74.002915512921",,"102","03","007300","1011167","1006190070","MN23","You can find free safer sex products inside a fishbowl located in the front on reception desk of the Men's Spa. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,,,,,,
"37625284","BOOM! Health Harm Reduction Center",,"Free Safer Sex Products","Condoms and Lubricant",,"226 East 144 Street,1st & 3rd Floor",,"Bronx","10451","40.815783058945","-73.925364032708","(718) 292-7718","201","08","005100","2000997","2023400221","BX39","In addition to safe sex kits, there is a drop in center for food, a syringe exchange and the option of narcan training. These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 3:00 PM",,"Yes","Yes","Yes","<a href=https://www.boomhealth.org/issues/access-to-healthcare>Visit this organization's website</a>",,
"41601263","instand med care",,"Free Safer Sex Products","Condoms and Lubricant",,"80-10 Northern Boulevard,ground floor",,"Queens","11372","40.755369894602","-73.887019999987","718-429-2800","403","25","028500","4028773","4012530001","QN28","<br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:00 AM - 8:00 PM","9:30 AM - 8:00 PM","10:00 AM - 5:00 PM","10:00 AM - 5:00 PM","Yes","No","Yes",,,
"19487017","Leslie Lohman Museum",,"Free Safer Sex Products","Condoms and Lubricant",,"26 Wooster Street",,"Manhattan","10013","40.7216978142","-74.003203582242",,"102","01","004700","1077455","1002290020","MN24","You can find free safer sex products inside a fishbowl located at the front desk of the Museum. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"Yes","No","No",,,
"46598493","DBL",,"Free Safer Sex Products","Condoms and Lubricant",,"667 10 Avenue",,"Manhattan","10036","40.76252875642","-73.993365081375","212-391-8053","104","03","012900","1026971","1010750036","MN15","You can find free safer sex products inside a fishbowl located behind the bar of the Bar/Lounge/Event Space. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z","12:00 PM - 4:00 AM","12:00 PM - 4:00 AM","12:00 PM - 4:00 AM","12:00 PM - 4:00 AM","12:00 PM - 4:00 AM","12:00 PM - 4:00 AM","12:00 PM - 4:00 AM","Yes","Yes","Yes",,"Business","Bar/Lounge"
"2816283","La Ruana Paisa Restaurant & Bar",,,,,"92-03 37th Avenue",,"Queens","11372","40.750743332735","-73.874861195987",,"403","25","027500","4036100","4014660039","QN28","You can find free safer sex products inside a dispenser located near the restroom of the Bar/Lounge/Event Space. These free safer sex products are supplied by the <a href=http://www.facebook.com/NYCcondom>NYC Condom Availability Program</a>.",,,,,,,,,,"Yes","No","No",,,
"45817789","Cervante Restaurant",,"Free Safer Sex Products","Condoms and Lubricant",,"536 East 138 Street",,"Bronx","10454","40.80715700715","-73.918304493226",,"201","08","002500","2000042","2022650039","BX39","You can find free safer sex products inside a dispenser located inside of the Restaurant. <br><br>These free safer sex products are supplied by the NYC Condom Availability Program. Visit our <a href=http://nyc.gov/condoms>website</a> to learn more or join our <a href=http://www.facebook.com/NYCcondom>Facebook community</a>.","1900-01-01T00:00:00.000Z","1900-01-01T00:00:00.000Z",,,,,,,,"No","No","No",,"Business","Restaurant"
