"program_type","program","site_name","borough_community","agency","contact_number","grade_level_age_group","location_1","number_and_street_address","postcode","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"After-School Programs","Out of School Time","P.S. 19 ASHER LEVY SCHOOL","Manhattan","Institute for Labor and the Community","(212) 505-3184","Elementary","185 1st Avenue
,  10009
(40.72964016707, -73.983873833363)","185 1st Avenue","10009","40.729636","-73.983818","3","2","40","1006478","1004530034","East Village                                                               "
"After-School Programs","Out of School Time","P.S. 154 JONATHAN D. HYATT SCHOOL","Bronx","YMCA of Greater New York/Bronx","(646) 404-1333","Elementary","333 135th Street
,  10454
(40.807305613474, -73.924460773117)","333 E. 135th Street","10454","40.808034","-73.926204","1","8","23","2097030","2022980001","Mott Haven-Port Morris                                                     "
"After-School Programs","Out of School Time","CAS-Rhinelander","Manhattan","The Childrens Aid Society","(212) 876-0500","Elem/MS/HS","350 88th Street
,  10128
(40.77864263427, -73.949592584941)","350 East 88th Street","10128","40.778667","-73.949598","8","5","14602","1050055","1015500031","Yorkville                                                                  "
"After-School Programs","Out of School Time","P.S./I.S. 206 JOSEPH F. LAMB S","Brooklyn","Brooklyn Chinese American Association","(718) 438-0008","Elementary","2200 Gravesend Neck Road
,  11229
(40.597331311321, -73.948987253761)","2200 Gravesend Neck Road","11229","40.597369","-73.948946","15","48","59401","3201080","3073810201","Sheepshead Bay-Gerritsen Beach-Manhattan Beach                             "
"After-School Programs","Out of School Time","P.S. 5 DR. RONALD MCNAIR SCHOOL","Brooklyn","SCO Family of Services","(718) 443-8527","Elementary","820 HANCOCK STREET
,  11233
(40.68566371434, -73.922649024062)","820 HANCOCK STREET","11233","40.685695","-73.922463","3","41","377","3039906","3014900001","Stuyvesant Heights                                                         "
"After-School Programs","Out of School Time","I.S. 271 JOHN M. COLEMAN SCHOOL","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(617) 877-9744","Middle School","1137 Herkimer Street
,  11233
(40.677823649732, -73.915831667237)","1137 Herkimer Street","11233","40.677805","-73.915843","16","41","301","3042157","3015500001","Ocean Hill                                                                 "
"After-School Programs","Out of School Time","I.S. 217 SCHOOL OF PERFORMING","Bronx","Simpson Street Development Association, Inc.","(718) 589-1510","Elementary","977 Fox Street
,  10459
(40.822428225918, -73.89392410103)","977 Fox Street","10459","40.822443","-73.893902","2","17","159","2005660","2027140004","Hunts Point                                                                "
"After-School Programs","Out of School Time","Lost Battalion Center","Queens","Queens Community House, Inc","(718) 592-5757","Elem/MS/HS","93 29 Queens Boulevard
,  11374
(40.726464917022, -73.861480847563)","93-29 Queens Boulevard","11374","40.73147","-73.866044","6","29","71702","4050408","4020770050","Rego Park                                                                  "
"After-School Programs","Out of School Time","Jewish Institute (QNS)","Queens","Jewish Institute of Queens","(718) 426-9369","Middle School","60 05 Woodhaven Boulevard
,  11373
(40.738710402563, -73.878351155182)","60-05 Woodhaven Boulevard","11373","40.731256","-73.871561","6","29","687","4072178","4030880001","Rego Park                                                                  "
"After-School Programs","Out of School Time","P.S. 94 KINGS COLLEGE SCHOOL","Bronx","Mosholu Montefiore Community Center, Inc.","(718) 405-6345","Elementary","3530 KINGS COLLEGE PLACE
,  10467
(40.880417464176, -73.875726775784)","3530 KINGS COLLEGE PLACE","10467","40.880522","-73.87572","7","11","431","2018628","2033560042","Norwood                                                                    "
"After-School Programs","Out of School Time","Forest Hills (Jackson Heights)","Queens","Queens Community House, Inc","(718) 898-7461","MS/HS","74 09 37th Avenue
,  11372
(40.751630739367, -73.883612545283)","74-09 37th Avenue","11372","40.748992","-73.891561","3","25","289","4029563","4012740035","Jackson Heights                                                            "
"After-School Programs","Out of School Time","Far Rockaway - Opt 2","Queens","Madison Square Boys & Girls Club","(718) 471-5453","Elem/MS/HS","426 Beach 40th Street
,  11691
(40.596151439098, -73.772372659215)","426 Beach 40th Street","11691","40.596249","-73.772408","14","31","97203","4302129","4159550003","Hammels-Arverne-Edgemere                                                   "
"After-School Programs","Out of School Time","P.S./I.S. 194 P.S./I.S. 194","Bronx","YMCA of Greater New York/Bronx","(347) 934-8146","Elementary","1301 Zerega Avenue
,  10462
(40.83495055064, -73.845474377956)","1301 Zerega Avenue","10462","40.835041","-73.845464","10","18","96","2103494","2038340070","Westchester-Unionport                                                      "
"After-School Programs","Out of School Time","I.S. 238 SUSAN B. ANTHONY SCHOOL","Queens","Sports and Arts In Schools Foundation, Inc.","(718) 297-9821","Middle School","88 15 182nd Street
,  11423
(40.717222295672, -73.76714149998)","88-15 182nd Street","11423","40.713094","-73.780468","12","27","470","4212425","4099190006","Jamaica                                                                    "
"After-School Programs","Out of School Time","Dunlevy Milbank Elementary","Manhattan","The Childrens Aid Society","(212) 996-1716","Elementary","14 32 West 118th Street
,  10026
(40.803058121635, -73.953342776048)","14-32 West 118th Street","10026","40.802278","-73.946257","10","9","190","1051435","1016010018","Central Harlem South                                                       "
"After-School Programs","Out of School Time","J.H.S. 126 JOHN ERICSSON JUNIO","Brooklyn","St. Nicholas Neighborhood Preservation Corporation","(718) 388-5585","Middle School","424 Leonard Street
,  11222
(40.719664890228, -73.948575561142)","424 Leonard Street","11222","40.719819","-73.948625","1","33","499","3067788","3027120001","Greenpoint                                                                 "
"After-School Programs","Out of School Time","P.S. 329 SURFSIDE SCHOOL","Brooklyn","YWCA of the City of New York (Main Branch)","(718) 996-3800","Elementary","2929 30th Street
,  11224
(40.57460692039, -73.996258538571)","2929 W. 30th Street","11224","40.574607","-73.996292","13","47","342","3189517","3070510001","Seagate-Coney Island                                                       "
"After-School Programs","Out of School Time","National for Negro Women 1","Queens","National Council for Negro Women of Greater New York","(718) 657-8585","High School","114 02 Guy R Brewer Boulevard
,  11434
(40.676945262114, -73.775306901692)","114-02 Guy R. Brewer Boulevard","11434","40.688615","-73.785593","12","28","276","4264631","4122000052","Baisley Park                                                               "
"After-School Programs","Out of School Time","P.S. 153 HELEN KELLER SCHOOL","Bronx","Mosholu Montefiore Community Center, Inc.","(917) 482-5030","Elementary","650 Baychester Ave
,  10475
(40.873077105494, -73.833724998248)","650 Baychester Ave.","10475","40.872614","-73.833698","10","12","46201","2097470","2051410150","Co-op City                                                                 "
"After-School Programs","Out of School Time","M.S. 44 WILLIAM O'SHEA MIDDLE","Manhattan","Childrens Arts & Science Workshops, Inc.","(917) 441-1163","Middle School","100 77th Street
,  10024
(40.780633952407, -73.976495762434)","100 West 77th Street","10024","40.780822","-73.976855","7","6","161","1030178","1011480014","Upper West Side                                                            "
"After-School Programs","Out of School Time","M.S. 137 M.S. 137 - AMERICA'S","Queens","South Queens Boys & Girls Club","(718) 441-6050","Middle School","109 15 98th Street
,  11417
(40.676363730802, -73.844542755344)","109-15 98th Street","11417","40.6781","-73.839948","10","32","86","4467457","4091720001","Ozone Park                                                                 "
"After-School Programs","Out of School Time","YMCA/West Side","Manhattan","YMCA of Greater New York/West Side YMCA","(212) 875-4107","Middle School","5 63rd Street
,  10023
(40.770651671718, -73.980314316121)","5 West 63rd Street","10023","40.770689","-73.980465","7","6","149","1027468","1011160024","Lincoln Square                                                             "
"After-School Programs","Out of School Time","Tottenville HS","Staten Island","Jewish Community Center of Staten Island, Inc.","(718) 605-3033","High School","100 Luten Avenue
,  10312
(40.528261987233, -74.192176976724)","100 Luten Avenue","10312","40.528092","-74.192032","3","51","198","5082634","5066130001","Annadale-Huguenot-Prince's Bay-Eltingville                                 "
"After-School Programs","Out of School Time","Boys & Girls Republic","Manhattan","Henry Street Settlement","(212) 686-8888","Elementary","888 6th Street
,  10009
(40.722066384394, -73.975961394614)","888 East 6th Street","10009","40.722175","-73.97615","3","2","20","1078051","1003560001","Lower East Side                                                            "
"After-School Programs","Out of School Time","Metropolitan Pool","Brooklyn","Brooklyn Center For Urban Environment","(718) 788-8500","Elem/MS","261 Bedford Avenue
,  11211
(40.715016880185, -73.960712097149)","261 Bedford Avenue","11211","40.715045","-73.960702","1","34","553","3062457","3023660004","North Side-South Side                                                      "
"After-School Programs","Out of School Time","P.S./I.S. 225 EILEEN E. ZAGLIN","Brooklyn","Shorefront YM-YWHA","(347) 274-3417","Elementary","1075 OCEAN VIEW AVENUE
,  11235
(40.579791094425, -73.956433505479)","1075 Ocean View Avenue","11235","40.579737","-73.956329","13","48","61004","3245498","3087120056","Brighton Beach                                                             "
"After-School Programs","Out of School Time","P.S. 92 ADRIAN HEGEMAN","Brooklyn","CAMBA  ","(718) 287-1216","Elementary","601 Parkside Avenue
,  11226
(40.656089905689, -73.953363648787)","601 Parkside Avenue","11226","40.656046","-73.953742","9","40","802","3115866","3050490055","Prospect Lefferts Gardens-Wingate                                          "
"After-School Programs","Out of School Time","P.S. 269 NOSTRAND SCHOOL","Brooklyn","CAMBA  ","(718) 462-2597","Elementary","1957 Nostrand Avenue
,  11210
(40.63792479299, -73.948168194715)","1957 Nostrand Avenue","11210","40.637711","-73.948159","17","45","788","3113780","3049940023","Flatbush                                                                   "
"After-School Programs","Out of School Time","C.I.S. 22 JORDAN L. MOTT SCHOOL","Bronx","Learning Thru An Expanded Arts Program, Inc.","(646) 280-8939","Middle School","270 167th Street
,  10456
(40.833227654258, -73.914085372255)","270 East 167th Street","10456","40.833131","-73.914027","4","16","175","2002410","2024380050","East Concourse-Concourse Village                                           "
"After-School Programs","Out of School Time","Curtis HS","Staten Island","New York Center for Interpersonal Development","(718) 947-4122","High School","105 Hamiton Ave
,  10301
(40.626785508445, -74.096112910882)","105 Hamiton Ave. ","10301",,,,,,,,
"After-School Programs","Out of School Time","P.S. 19 CURTIS SCHOOL","Staten Island","YMCA of Greater New York/Staten Island YMCA","(718) 889-3477","Elementary","780 POST AVENUE
,  10310
(40.631189624083, -74.127115288525)","780 POST AVENUE","10310","40.631214","-74.127101","1","49","141","5006175","5002270024","West New Brighton-New Brighton-St. George                                  "
"After-School Programs","Out of School Time","P.S. 116 ELIZABETH L FARRELL S","Brooklyn","Coalition for Hispanic Family Services","(718) 497-6090","Elem/MS","515 Knickerbocker Avenue
,  11237
(40.697749775506, -73.916430188389)","515 Knickerbocker Avenue","11237","40.697779","-73.916521","4","37","433","3075909","3033170001","Bushwick North                                                             "
"After-School Programs","Out of School Time","P.S. 64 ROBERT E. SIMON","Manhattan","Educational Alliance, Inc.","(347) 262-1264","Elementary","600 6th Street
,  10009
(40.724441522089, -73.981621299326)","600 E. 6th Street","10009","40.72438","-73.98138","3","2","2601","1004627","1003870001","Lower East Side                                                            "
"After-School Programs","Out of School Time","Yeshiva Kehilath Yakov - Girls","Brooklyn","Yeshiva Kehilath Yakov","(718) 963-1212","Elementary","1402 40th Street
,  11218
(40.638658994433, -73.98458146564)","1402 40th Street ","11218","40.63851","-73.984316","12","39","230","3124884","3053450006","Borough Park                                                               "
"After-School Programs","Out of School Time","Roy Wilkins Rec Ctr 1","Queens","Southern Queens Park Association","(718) 276-4630","Middle School","177th
,  11434
(40.664374997777, -73.769862516903)","177th & Baisley Blvd.","11434",,,,,,,,
"After-School Programs","Out of School Time","I.S. 171 ABRAHAM LINCOLN SCHOOL","Brooklyn","Cypress Hills Local Development Corporation","(718) 235-1028","Middle School","528 Ridgewood Avenue
,  11208
(40.686153081044, -73.869667918389)","528 Ridgewood Avenue","11208","40.68618","-73.869625","5","37","1184","3092456","3041340020","Cypress Hills-City Line                                                    "
"After-School Programs","Out of School Time","Girls Club-HS","Bronx","Citizens Advice Bureau, Inc.","(718) 508-3044","High School","1130 Grand
Concourse,  10456
(40.830436680009, -73.907765199504)","1130 Grand Concourse","10456","40.832331","-73.91959","4","16","18102","2002833","2024620042","East Concourse-Concourse Village                                           "
"After-School Programs","Out of School Time","I.S. 291 ROLAND HAYES SCHOOL","Brooklyn","Coalition for Hispanic Family Services","(718) 497-6090","Elementary","231 Palmetto Street
,  11221
(40.695256718115, -73.915270958478)","231 Palmetto Street","11221","40.695362","-73.915142","4","37","433","3076460","3033430001","Bushwick North                                                             "
"After-School Programs","Out of School Time","P.S./I.S. 111 ADOLPH S. OCHS S","Manhattan","Sports and Arts In Schools Foundation, Inc.","(212) 582-7420","Elementary","440 53 STREET
,  10019
(40.766163712498, -73.989539019187)","440 WEST 53 STREET","10019","40.765878","-73.988823","4","3","133","1026740","1010620003","Clinton                                                                    "
"After-School Programs","Out of School Time","P.S. 149 THE DANNY KAYE SCHOOL","Brooklyn","Groundwork Inc.","(718) 346-2200","Elementary","700 Sutter Avenue
,  11207
(40.66970225634, -73.892808885889)","700 Sutter Avenue","11207","40.669719","-73.892822","5","42","1158","3084348","3037740016","East New York (Pennsylvania Ave)                                           "
"After-School Programs","Out of School Time","Broadway Housing","Manhattan","Broadway Housing Communities, Inc","(212) 862-7155","Elem/MS","583 Riverside Drive
,  10031
(40.821344600283, -73.957183463693)","583 Riverside Drive","10031","40.821356","-73.957193","9","7","22301","1059949","1020020002","Manhattanville                                                             "
"After-School Programs","Out of School Time","MS 56-Corlears","Manhattan","Vision Urbana Senior Center","(212) 227-0762","Middle School","220 Henry Street
,  10002
(40.713663660512, -73.986511242953)","220 Henry Street","10002","40.713684","-73.986336","3","1","201","1003223","1002690041","Lower East Side                                                            "
"After-School Programs","Out of School Time","J.H.S. 189 DANIEL CARTER BEARD","Queens","YMCA of Greater New York/Flushing","(718) 961-6014","High School","144 80 Barclay Avenue
,  11355
(40.751299796948, -73.821478547897)","144-80 Barclay Avenue","11355","40.759844","-73.820548","7","20","863","4114763","4050510027","Murray Hill                                                                "
"After-School Programs","Out of School Time","Port Richmond HS 1","Staten Island","New York Center for Interpersonal Development","(718) 947-4122","High School","85 St Joseph Avenue
,  10302
(40.634662320583, -74.141817858865)","85 St. Joseph Avenue","10302","40.634573","-74.141818","1","49","213","5026076","5011210001","Port Richmond                                                              "
"After-School Programs","Out of School Time","Northside Center for Child(EX)","Manhattan","Northside Center for Child Develop.","(212) 426-3400","Elementary","35 110th St
,  10029
(40.796355160216, -73.947988615843)","35 East 110th St","10029","40.79632","-73.947978","11","9","17402","1085254","1016160001","East Harlem South                                                          "
"After-School Programs","Out of School Time","Harry S. Truman HS (X455)","Bronx","Sports and Arts In Schools Foundation, Inc.","(718) 904-5457","High School","750 Baychester Avenue
,  10475
(40.874529243621, -73.833797888109)","750 Baychester Avenue","10475","40.874091","-73.833904","10","12","46201","2116159","2051410150","Co-op City                                                                 "
"After-School Programs","Out of School Time","Sunset Park Center","Brooklyn","The Salvation Army ","(718) 438-1771","Elementary","520 50 Street
,  11220
(40.64479920707, -74.009854255647)","520 50 Street","11220","40.644711","-74.009683","7","38","98","3013309","3007920012","Sunset Park East                                                           "
"After-School Programs","Out of School Time","Harbor Morningside","Manhattan","Boys & Girls Harbor, Inc","(212) 864-0400","Elementary","311 120 Street
,  10027
(40.807155392595, -73.953842627465)","311 West 120 Street ","10027","40.80726","-73.954135","10","9","257","1059142","1019470023","Central Harlem South                                                       "
"After-School Programs","Out of School Time","P.S. 50 VITO MARCANTONIO SCHOOL","Manhattan","The Childrens Aid Society","(212) 860-0299","Elementary","433 100th Street
,  10029
(40.785565220812, -73.942224497211)","433 E. 100th Street","10029","40.785258","-73.941526","11","8","162","1083933","1016940001","East Harlem South                                                          "
"After-School Programs","Out of School Time","I.S. 61 LEONARDO DA VINCI SCHOOL","Queens","Sports and Arts In Schools Foundation, Inc.","(347) 458-2405","Middle School","98 50 50th Avenue
,  11368
(40.749678220374, -73.853040688577)","98-50 50th Avenue","11368","40.742668","-73.863307","4","21","44302","4046834","4018910032","Corona                                                                     "
"After-School Programs","Out of School Time","East Bronx NAACP","Bronx","Tremont Crotona Day Care Center, Inc","(718) 617-2900","Elementary","1113 Colgate Avenue
,  10472
(40.826046739969, -73.881479645755)","1113 Colgate Avenue","10472","40.82629","-73.881509","9","17","52","2023714","2037360001","Soundview-Bruckner                                                         "
"After-School Programs","Out of School Time","P.S. 199 MAURICE FITZGERALD SC","Queens","Sunnyside Community Service, Inc.","(917) 843-7953","Elementary","39 20 48 AVENUE
,  11104
(40.744893366636, -73.920541345307)","39-20 48 AVENUE","11104","40.740088","-73.926214","2","26","189","4002915","4002060003","Hunters Point-Sunnyside-West Maspeth                                       "
"After-School Programs","Out of School Time","P.S. 24 P.S. 24","Brooklyn","Sports and Arts In Schools Foundation, Inc.","(718) 469-4395","Elementary","427 38th Street
,  11232
(40.652805717328, -74.004895763319)","427 38th Street","11232","40.652701","-74.004743","7","38","84","3346119","3007010001","Sunset Park West                                                           "
"After-School Programs","Out of School Time","East Harlem Elementary","Manhattan","The Childrens Aid Society","(212) 348-2343","Elementary","130 101st Street
,  10029
(40.789401947441, -73.949527003948)","130 East 101st Street","10029","40.789308","-73.949225","11","8","166","1051816","1016280062","East Harlem South                                                          "
"After-School Programs","Out of School Time","P.S. 102 BAY VIEW SCHOOL","Brooklyn","Heartshare Human Services","(718) 567-2365","Elementary","211 72nd Street
,  11209
(40.634115356514, -74.02934312422)","211 72nd Street","11209","40.63402","-74.029036","10","43","68","3146491","3058900001","Bay Ridge                                                                  "
"After-School Programs","Out of School Time","P.S. 153 HOMECREST SCHOOL","Brooklyn","Chinese American Planning Council","(718) 627-6373","Elementary","1970 Homecrest Avenue
,  11229
(40.601161285821, -73.959720634559)","1970 Homecrest Avenue","11229","40.601617","-73.959779","15","48","556","3196677","3072910030","Homecrest                                                                  "
"After-School Programs","Out of School Time","P.S. 1 P.S. 1 - BERGEN SCHOOL","Brooklyn","SCO Family of Services","(718) 492-2619","Elementary","309 47 Street
,  11220
(40.649194277667, -74.012497228156)","309 47th Street","11220","40.649042","-74.012289","7","38","80","3011821","3007550022","Sunset Park West                                                           "
"After-School Programs","Out of School Time","YMCA/Vanderbilt","Manhattan","YMCA of Greater New York/Vanderbilt","(212) 912-2557","High School","224 47th Street
,  10017
(40.753671239968, -73.97158674866)","224 East 47th Street","10017","40.753634","-73.971418","6","4","90","1037605","1013200034","Turtle Bay-East Midtown                                                    "
"After-School Programs","Out of School Time","M.S. 210 ELIZABETH BLACKWELL S","Queens","YMCA of Greater New York/Cross Island","(718) 659-7710","Elementary","93 11 101 AVENUE
,  11416
(40.684578097002, -73.849601668482)","93-11 101 AVENUE","11416","40.683858","-73.84747","9","32","38","4188567","4090670001","Woodhaven                                                                  "
"After-School Programs","Out of School Time","P.S. 236 MILL BASIN SCHOOL","Brooklyn","Bergen Basin Community Development Corp.","(917) 952-0213","Elementary","6302 AVENUE
U,  11234
(40.61636866748, -73.927732249743)","6302 AVENUE U","11234","40.615998","-73.912989","18","46","698","3326821","3084640001","Georgetown-Marine Park-Bergen Beach-Mill Basin                             "
"After-School Programs","Out of School Time","I.S. 49 BERTHA DREYFUS SCHOOL","Staten Island","Jewish Community Center of Staten Island, Inc.","(718) 556-1565","Middle School","101 Warren Street
,  10304
(40.620641519216, -74.081762427366)","101 Warren Street","10304","40.620347","-74.081643","1","49","29","5014184","5005560080","Stapleton-Rosebank                                                         "
"After-School Programs","Out of School Time","P.S. 135 SHELDON BROOKNER SCHOOL","Brooklyn","Episcopal Social Services","(718) 282-3143","Elementary","684 Linden Blvd
,  11203
(40.653578123344, -73.933118105713)","684 Linden Blvd.","11203","40.65364","-73.933114","17","41","870","3102005","3046730001","East Flatbush-Farragut                                                     "
"After-School Programs","Out of School Time","P.S. 188 MICHAEL E. BERDY SCHOOL","Brooklyn","YWCA of the City of New York (Main Branch)","(347) 835-0952","Elementary","3314 Neptune Avenue
,  11224
(40.57720405091, -74.000122927902)","3314 Neptune Avenue","11224","40.577217","-74.000194","13","47","328","3188726","3070060001","Seagate-Coney Island                                                       "
"After-School Programs","Out of School Time","PAL Miccio Center","Brooklyn","Police Athletic League, Inc.","(718) 243-1528","High School","110 9th Street
,  11231
(40.67578212491, -74.001523292383)","110 W. 9th Street","11231","40.676024","-74.002318","6","38","85","3339411","3005380001","Carroll Gardens-Columbia Street-Red Hook                                   "
"After-School Programs","Out of School Time","P.S./H.S 80 MICHAEL J. PETRIDE","Staten Island","Police Athletic League, Inc.","(718) 390-0876","Elementary","715 Ocean Terrace
,  10301
(40.607458917131, -74.101488293171)","715 Ocean Terrace","10301","40.608517","-74.102078","2","50","177","5113169","5006830001","Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill                   "
"After-School Programs","Out of School Time","M.S. 135 FRANK D. WHALEN SCHOO","Bronx","Sports and Arts In Schools Foundation, Inc.","(212) 945-8373","Middle School","2441 Wallace Avenue
,  10467
(40.862082563561, -73.864611783634)","2441 Wallace Avenue ","10467","40.862109","-73.864577","11","13","330","2051313","2044320001","Bronxdale                                                                  "
"After-School Programs","Out of School Time","School for Democracy","Brooklyn","Community Counseling and Mediation","(718) 230-5100","Middle School","600 Kingston Avenue
,  11203
(40.658420831267, -73.942427946663)","600 Kingston Avenue","11203","40.658893","-73.942458","9","40","810","3107227","3048110001","Prospect Lefferts Gardens-Wingate                                          "
"After-School Programs","Out of School Time","PS 371-Special Ed","Brooklyn","St. Francis Xavier Parish","(718) 369-5522","High School","355 37th Street
,  11232
(40.654281312449, -74.005818002518)","355 37th Street","11232","40.654293","-74.005889","7","38","84","3337059","3006960031","Sunset Park West                                                           "
"After-School Programs","Out of School Time","Central Queens YM","Queens","Jewish Child Care Association","(718) 275-6489","High School","67 09 108th Street
,  11375
(40.72070726303, -73.846284296083)","67-09 108th Street","11375","40.728702","-73.847414","6","29","741","4051865","4021760001","Forest Hills                                                               "
"After-School Programs","Out of School Time","M.S. 57 THE RON BROWN ACADEMY","Brooklyn","CAMBA  ","(718) 573-2369","Middle School","125 Stuyvesant Avenue
,  11221
(40.691184878421, -73.933652733309)","125 Stuyvesant Avenue","11221","40.691274","-73.933697","3","36","291","3043822","3016160001","Stuyvesant Heights                                                         "
"After-School Programs","Out of School Time","Eastchester Community Center","Bronx","Inwood House","(718) 943-0520","Middle School","3016 Yates Avenue
,  10469
(40.869688693075, -73.854581726333)","3016 Yates Avenue","10469","40.870125","-73.854588","11","12","348","2093503","2045810001","Allerton-Pelham Gardens                                                    "
"After-School Programs","Out of School Time","Washington Houses","Manhattan","Union Settlement Association","(212) 828-6120","Elementary","1775 Third Avenue
,  10029
(40.787046638823, -73.947929348156)","1775 Third Avenue","10029","40.786574","-73.948303","11","8","15602","1079203","1016470001","East Harlem South                                                          "
"After-School Programs","Out of School Time","Haitian American (Bedford Ave)","Brooklyn","Haitian American ","(718) 756-0253","Elementary","1491 Bedford Avenue
,  11216
(40.671976643301, -73.954562431843)","1491 Bedford Avenue","11216","40.671739","-73.954672","8","35","219","3032188","3012530007","Crown Heights North                                                        "
"After-School Programs","Out of School Time","P.S. 37 CYNTHIA JENKINS SCHOOL","Queens","New York Junior Tennis League","(718) 528-5399","Elementary","179 37 137th Avenue
,  11434
(40.676945262114, -73.775306901692)","179-37 137th Avenue","11434","40.67588","-73.758505","12","27","352","4279864","4129930118","St. Albans                                                                 "
"After-School Programs","Out of School Time","El Puente","Brooklyn","El Puente De Williamsburg","(718) 452-0404","High School","311 Central Avenue
,  11221
(40.695327809052, -73.920249126842)","311 Central Avenue","11221","40.695328","-73.920296","4","37","419","3075642","3033060004","Bushwick South                                                             "
"After-School Programs","Out of School Time","M.S. 74 NATHANIEL HAWTHORNE SC","Queens","The Child Center of New York (QCG) ","(718) 423-1232","Middle School","61 15 Oceania Street
,  11364
(40.74592468038, -73.757902755608)","61-15 Oceania Street","11364","40.745201","-73.767446","11","23","1367","4163953","4077230001","Oakland Gardens                                                            "
"After-School Programs","Out of School Time","P.S. 19 ROBERTO CLEMENTE SCHOOL","Brooklyn","St. Nicholas Neighborhood Preservation Corporation","(718) 599-9224","Elementary","325 3rd Street
,  11211
(40.709634782958, -73.954547230119)","325 South 3rd Street","11211","40.709647","-73.95465","1","34","527","3063188","3024230001","North Side-South Side                                                      "
"After-School Programs","Out of School Time","Big Brother Big Sister","Manhattan","Big Brothers/Big Sisters Inc. of NYC","(212) 686-2042","High School","223 30th Street
,  10016
(40.742996516518, -73.979390491076)","223 E. 30th Street","10016","40.742923","-73.979253","6","2","70","1019949","1009110014","Murray Hill-Kips Bay                                                       "
"After-School Programs","Out of School Time","P.S. 186 DR. IRVING A. GLADSTO","Brooklyn","St. Rosalia-Regina Pacis Neighborhood Improvement","(718) 236-0971","Elementary","7601 19th Avenue
,  11214
(40.611544102011, -73.994575112492)","7601 19th Avenue","11214","40.611483","-73.994677","11","47","274","3160923","3062390001","Bensonhurst West                                                           "
"After-School Programs","Out of School Time","Be er Hagolah (Elementary)","Brooklyn","Be'er Hagolah Institutes","(718) 642-6800","Elementary","671 Louisiana Avenue
,  11239
(40.645630097382, -73.883621856383)","671 Louisiana Avenue","11239","40.645638","-73.883643","5","42","105804","3339160","3044520080","Starrett City                                                              "
"After-School Programs","Out of School Time","H.S. 305 PABLO NERUDA ACADEMY","Bronx","OPUS Dance Theatre and Community Services Inc.","(646) 670-0516","High School","1980 Lafayette Avenue
,  10473
(40.822259012658, -73.856286782562)","1980 Lafayette Avenue","10473","40.82229","-73.856167","9","18","16","2022205","2036040039","Soundview-Castle Hill-Clason Point-Harding Park                            "
"After-School Programs","Out of School Time","P.S. 124 YUNG WING SCHOOL","Manhattan","Chinese American Planning Council","(212) 925-4325","Elementary","40 Division Street
,  10002
(40.714202544654, -73.995796823645)","40 Division Street","10002","40.714201","-73.995087","3","1","16","1075787","1002890001","Chinatown                                                                  "
"After-School Programs","Out of School Time","M353 NEW HEIGHTS ACADEMY","Manhattan","Inwood House","(212) 234-2754","Middle School","1818 AMSTERDAM AVENUE
,  10031
(40.828427404519, -73.945321385016)","1818 AMSTERDAM AVENUE","10031","40.828498","-73.945239","9","7","237","1062155","1020820028","Hamilton Heights                                                           "
"After-School Programs","Out of School Time","P.S. 166 HENRY GRADSTEIN SCHOOL","Queens","Jacob A. Riis Neighborhood Settlement, Inc.","(718) 361-2341","Elementary","33 09 35th Avenue
,  11106
(40.761699790013, -73.931663252957)","33-09 35th Avenue ","11106","40.757309","-73.926733","1","26","57","4008220","4006100001","Astoria                                                                    "
"After-School Programs","Out of School Time","P.S. 22 P.S. 22","Brooklyn","Friends of Crown Heights Educational Center","(718) 638-8686","Elementary","443 St Marks Avenue
,  11238
(40.676729133048, -73.959737500397)","443 St. Marks Avenue","11238","40.676774","-73.960058","8","35","305","3028281","3011480050","Crown Heights North                                                        "
"After-School Programs","Out of School Time","I.S. 117 TITO PUENTE EDUCATION","Manhattan","Union Settlement Association","(212) 828-6116","Middle School","230 109th Street
,  10029
(40.793167667582, -73.942565698884)","230 East 109th Street","10029","40.793139","-73.942465","11","8","170","1052433","1016560100","East Harlem South                                                          "
"After-School Programs","Out of School Time","Harvey Milk HS","Manhattan","Hetrick-Martin Institute, Inc.","(212) 674-2400","High School","2 Astor Place
,  10003
(40.730049721308, -73.992789944984)","2 Astor Place","10003","40.730038","-73.992632","2","2","57","1080092","1005450026","West Village                                                               "
"After-School Programs","Out of School Time","Excel Program","Manhattan","Growth and Development Services, Inc.","(212) 740-7040","High School","216 Ft Washington Avenue
,  10032
(40.842343769667, -73.942200758685)","216 Ft. Washington Avenue","10032","40.842571","-73.942097","12","10","251","1063381","1021380079","Washington Heights South                                                   "
"After-School Programs","Out of School Time","So. Bronx Overall (opt. 2)","Bronx","South Bronx Overall Economic Devlpmt Corp.Opt 2HS ","(718) 732-7643","High School","1300 Boynton Ave
,  10460
(40.843090348041, -73.87860282506)","1300 Boynton Ave","10460","40.831601","-73.878912","9","18","56","2027459","2038640001","West Farms-Bronx River                                                     "
"After-School Programs","Out of School Time","BRONX LAB SCHOOL","Bronx","Federation Employment & Guidance Services (FEGS)","(718) 696-3700","High School","800 Gun Hill Road
,  10467
(40.875978648353, -73.862106695349)","800 E. Gun Hill Road","10467","40.875953","-73.86197","12","12","372","2057045","2046330040","Williamsbridge-Olinville                                                   "
