"loccode","prek_type","borough","locname","note","phone","address","zip","day_length","seats","spcoordx","spcoordy","email","website","meals","indoor_outdoor","extended_day","sems_code","latitude","longitude","community_board","community_council","census_tract","bin","bbl","nta"
"MARD","NYCEEC","M","Grant DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-666-6000","1299 Amsterdam Ave","10027","1","25","996361","235041","wmoore@ehbn.org","http://eastharlemblocknursery.org","3","7","1","05MARD","40.811919","-73.957318","9","7","20901","1084095","1019640001","Morningside Heights                                                        "
"MARH","NYCEEC","M","LSSMNY : Early Life Children's Center 13","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","646-360-4093","218 West 147th St","10039","1","89","1000966","239259","jfort@lssny.org","http://early-life.org","3","7","2","05MARH","40.82331","-73.939043","10","9","234","1060503","1020320017","Central Harlem North-Polo Grounds                                          "
"MARJ","NYCEEC","M","Graham Windham DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-491-8501","669 Lenox Ave","10037","1","34","1001612","237905","ruchkinan@e-s-s.org",,"5","9","3","05MARJ","40.81939","-73.937012","10","9","232","1085366","1020120025","Central Harlem North-Polo Grounds                                          "
"MASA","NYCEEC","M","Addie Mae Collins 3","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-831-3144","2322 Third Ave","10035","1","54","1002112","232470","lissettethrower@gmail.com","http://addiemaecollins.org","3","8","1","05MASA","40.804468","-73.935267","11","9","242","1054497","1017750033","East Harlem North                                                          "
"MASH","NYCEEC","M","Friends Of Crown Heights DCC #28","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-567-5655","3732 10th Ave","10034","1","20","1005683","252665","foch28@fochdaycare.org","http://fochdaycare.org","3","8","1","06MASH","40.859898","-73.922264","12","10","299","1080030","1022160001","Marble Hill-Inwood                                                         "
"MASJ","NYCEEC","M","Children's Aid Society Milbank Early Childhood Program","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-996-1716","14 - 32 West 118th St","10026","1","7","999028","231563","lillianaj@childrensaidsociety.org","http://childrensaidsociety.org","3","4","2","03MASJ","40.802278","-73.946257","10","9","190","1051435","1016010018","Central Harlem South                                                       "
"MASK","NYCEEC","M","East Harlem Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-348-2343","130 East 101st St","10029","1","24","998287","226796","jessican@childrensaidsociety.org","http://childrensaidsociety.org","3","3","1","04MASK","40.789308","-73.949225","11","8","166","1051816","1016280062","East Harlem South                                                          "
"MASL","NYCEEC","M","Hudson Guild Children's Center I",,"212-760-9830","441 West 26th St","10001","1","20","983806","212366","esiegel@hudsonguild.org","http://hudsonguild.org","3","7","2","02MASL","40.749196","-74.001815","4","3","97","1012827","1007240010","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"MBAG","NYCEEC","M","Milestones Uws",,"917-273-0776","319 West 74 St","10023","1","8","988525","224085","debbie@milestonesuws.com",,"5","9","3","03MBAG","40.78132","-73.983953","7","6","163","1030999","1011840066","Upper West Side                                                            "
"MASN","NYCEEC","M","Community Life Center 1","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-427-6800","221 East 122 St","10035","1","78","1001880","231331","nic_1999@msn.com","http://communitylifeline.org","3","6","2","04MASN","40.801499","-73.936567","11","8","194","1054627","1017870060","East Harlem North                                                          "
"MAYL","NYCEEC","M","Sunshine Daycare East Harlem",,"212-444-1177","1330 5th Ave","10026","1","18","998420","229977","yolanda@sunshinedaycare.com",,"3","6","1","03MAYL","40.797811","-73.948558","10","9","186","1084511","1015950031","Central Harlem South                                                       "
"MASP","NYCEEC","M","Goddard Riverside Head Start Center @ W 95th St. 4","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-873-6865","70 West 95th St","10025","1","16","993216","227730","mplace@goddard.org","http://goddard.org","2","7","2","03MASP","40.791754","-73.967013","7","6","181","1079519","1012080001","Upper West Side                                                            "
"MASU","NYCEEC","M","Hamilton Madison House Earlylearn Center 5","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-962-3408","253 South St","10002","1","13","986866","198046","helenfung@hmhonline.org","http://hmhonline.org","3","7","2","01MASU","40.710001","-73.990553","3","1","6","1085945","1002480015","Lower East Side                                                            "
"MASV","NYCEEC","M","Scan Laguardia House Nursery","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-722-7441","414 - 416 East 105th St","10029","1","19","1000822","226583","gdirectress@aol.com",,"3","7","2","04MASV","40.788689","-73.939959","11","8","162","1083946","1016960001","East Harlem South                                                          "
"MASX","NYCEEC","M","Pequenos Souls DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-427-7644","114 East 122nd St","10035","1","37","1000957","231682","apegues@unionsettlement.org","http://unionsettlement.org","3","6","1","04MASX","40.802802","-73.939701","11","9","196","1054408","1017700159","East Harlem North                                                          "
"MATA","NYCEEC","M","Henry Street Settlement Family School","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-614-0537","110 - 120 Baruch Dr","10002","1","7","990621","201149","skwok@henrystreet.org","http://henrystreet.org","3","2","1","01MATA","40.718774","-73.977424","3","2","1002","1078034","1003230001","Lower East Side                                                            "
"MATB","NYCEEC","M","Children's Aid Society Taft ECC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-831-0556","1724 - 26 Madison Ave","10029","1","23","999123","230185","beverlyl@childrensaidsociety.org","http://childrensaidsociety.org","3","2","1","04MATB","40.798496","-73.94595","11","9","184","1080504","1016180001","East Harlem North                                                          "
"MATI","NYCEEC","M","LSSMNY : Early Life Children's Center 12","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-933-1815","1951 Park Ave","10037","1","41","1001924","234193","rbrightman@lssny.org","http://early-life.org","5","9","3","05MATI","40.809206","-73.936007","11","9","242","1054513","1017807501","East Harlem North                                                          "
"MATK","NYCEEC","M","Bank Street Head Start",,"212-353-2532","535 East 5th St","10009","1","40","989069","203159","eatkinson@bankstreet.edu","http://bankstreet.edu/innovation-policy-and-research/head-start/","3","6","1","01MATK","40.724484","-73.983487","3","2","32","1087322","1004010046","East Village                                                               "
"MATL","NYCEEC","M","Chinatown DCC, Inc.",,"212-431-3845","35 Division St","10002","1","60","985424","199410","chinatown_day_care@verizon.net",,"7","7","1","02MATL","40.714143","-73.995787","3","1","8","1003514","1002810046","Chinatown                                                                  "
"MATM","NYCEEC","M","Chinese Community Concerns Corp.",,"212-226-5000","180 Mott St","10012","3","36","985448","201798","chinaheadstart@aol.com",,"8","7","2","02MATM","40.7205","-73.995895","2","1","41","1007156","1004790001","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"MATO","NYCEEC","M","Dewitt Reformed Church Head Start","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-254-3070","280 Rivington St","10002","1","40","989929","200699","mybln@yahoo.com",,"3","6","1","01MATO","40.717468","-73.979726","3","2","1002","1004060","1003230073","Lower East Side                                                            "
"MATP","NYCEEC","M","LSSMNY : Early Life Childrens Center 14","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","646-449-0814","510 - 16 West 145th St","10031","1","49","998451","240013",,,"3","8","1","06MATP","40.82548","-73.948215","9","7","229","1061917","1020760041","Hamilton Heights                                                           "
"MATQ","NYCEEC","M","Escuela Hispana Montessori 2","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-982-6650","180 Suffolk St","10002","1","29","988477","202038","blancaescuela180@gmail.com",,"3","7","1","01MATQ","40.721067","-73.98501","3","2","3001","1004240","1003500008","Chinatown                                                                  "
"MATU","NYCEEC","M","Grand St. Settlement Head Start Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-777-0656","294 Delancey St","10002","1","39","989985","200326","mrosa@grandsettlement.org","http://grandsettlement.org","3","7","1","01MATU","40.715824","-73.979547","3","2","1002","1078038","1003230001","Lower East Side                                                            "
"MAUA","NYCEEC","M","Education Alliance - East Broadway","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","646-395-4218","197 East Broadway","10002","1","76","987466","199403","maribel_o'connell@edalliance.org","http://edalliance.org","3","1","1","02MAUA","40.714219","-73.988219","3","1","6","1003704","1002850029","Lower East Side                                                            "
"MAUB","NYCEEC","M","University Settlement ECC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-453-4584","184 Eldridge St","10002","1","79","986871","201792","aleong@universitysettlement.org","http://universitysettlement.org","3","2","2","01MAUB","40.720653","-73.990674","3","1","18","1005483","1004150018","Chinatown                                                                  "
"MAUC","NYCEEC","M","Grand St. Settlement","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-228-8240","300 Delancey St","10002","1","21","990176","200359","jelsayed@grandsettlement.org","http://grandsettlement.org","3","7","1","01MAUC","40.715758","-73.979334","3","2","1002","1078037","1003230001","Lower East Side                                                            "
"MAZI","NYCEEC","M","Cathedral Parkway Towers Preschool",,"212-749-0291","125 West 109th St","10025","3","18","994487","231479","Sandrahuntsmith@yahoo.com",,"3","8","1","03MAZI","40.801565","-73.962367","7","7","193","1079468","1018640009","Morningside Heights                                                        "
"MAUE","NYCEEC","M","Cpc Jacob Riis CCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-533-9138","108 Ave D","10009","1","8","990973","202812","lshi@cpc-nyc.org",,"5","9","3","01MAUE","40.723492","-73.976164","3","2","24","1077507","1003620001","Lower East Side                                                            "
"MAUH","NYCEEC","M","Bellevue - Educare Childcare Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-679-2393","462 First Ave","10016","1","8","990893","208696","registrar@bellevue-educare.org","http://bellevue-educare.org","3","8","1","02MAUH","40.739173","-73.976862","6","4","62","1086515","1009620100","Murray Hill-Kips Bay                                                       "
"MAUJ","NYCEEC","M","Children's Aid At P.S. 50","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","646-627-7448","433 East 100th St","10029","1","49","1000605","225535","tmoore@childrensaidsociety.org","http://childrensaidsociety.org","3","7","1","04MAUJ","40.785258","-73.941526","11","8","162","1083933","1016940001","East Harlem South                                                          "
"MAUK","NYCEEC","M","Children's Aid Society","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-544-0221","93 Nagle Ave","10040","1","59","1004166","252638","clarissam@childrensaidsociety.org","http://childrensaidsociety.org","3","3","1","06MAUK","40.860412","-73.927936","12","10","283","1064149","1021730001","Washington Heights North                                                   "
"MAUL","NYCEEC","M","BMCC ECC",,"212-220-8251","199 Chambers St","10013","3","20","980877","200632","cscottcroff@bmcc.cuny.edu","http://bmcc.cuny.ed","3","3","1","02MAUL","40.716838","-74.012117","1","1","39","1066406","1001420050","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"MAUM","NYCEEC","M","Chung Pak DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-343-9630","125 Walker St, 3rd Floor","10013","1","18","984303","200605","dschen@cpc-nyc.org","http://cpc.org","3","6","1","02MAUM","40.717451","-73.99982","1","1","29","1084583","1001980126","Chinatown                                                                  "
"MAUN","NYCEEC","M","Eisman Day Nursery","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-876-9200","1794 First Ave","10128","1","39","999233","223841","Eisman1@live.com",,"3","7","1","02MAUN","40.781201","-73.946206","8","5","152","1076333","1015730020","Yorkville                                                                  "
"MAUP","NYCEEC","M","Hudson Guild Children's Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-760-9830","459 West 26th St","10001","1","37","983594","212372","esiegel@hudsonguild.org","http://hudsonguild.org","3","7","1","02MAUP","40.74938","-74.002252","4","3","97","1083583","1007240001","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"MAUQ","NYCEEC","M","Lighthouse CDC",,"212-821-9600","111 East 59th St","10022","1","24","992832","217190","shenj@lighthouseguild.org","http://lighthouseguild.org","5","3","1","02MAUQ","40.762661","-73.969179","8","4","11402","1041901","1013940005","Upper East Side-Carnegie Hill                                              "
"MAUR","NYCEEC","M","Educational Alliance - P.S. 15",,"646-395-4218","333 East 4th St","10009","3","20","990161","202261","maribel_oconnell@edalliance.org","http://edalliance.org","3","7","1","01MAUR","40.721807","-73.979022","3","2","2601","1004415","1003740020","Lower East Side                                                            "
"MAUT","NYCEEC","M","YWCA - NYC Polly Dodge ELC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-757-2047","538 West 55th St","10019","1","20","986567","219268","aconteh@ywcanyc.org","http://ywcanyc.org","3","7","1","02MAUT","40.768547","-73.991278","4","6","135","1086807","1010830001","Clinton                                                                    "
"MAUU","NYCEEC","M","Garment Industry DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-219-2286","115 Chrystie St","10002","1","18","985945","201108","kwong2@cpc-nyc.org","http://cpc-nyc.org","2","7","1","02MAUU","40.718647","-73.993586","3","1","18","1005645","1004230022","Chinatown                                                                  "
"MAUW","NYCEEC","M","Hamilton Madison House Earlylearn Center 4","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-962-3408","77 Market St","10002","1","18","985811","198204","helenfung@hmhonline.org","http://hmhonline.org","3","6","2","02MAUW","40.710781","-73.994178","3","1","8","1077591","1002530001","Chinatown                                                                  "
"MAUY","NYCEEC","M","Hamilton Madison House Earlylearn Center 6","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-962-3408","129 Fulton St","10038","1","14","982184","198044","helenfung@hmhonline.org","http://hmhonline.org","3","6","2","02MAUY","40.710105","-74.007495","1","1","1501","1001267","1000910013","Battery Park City-Lower Manhattan                                          "
"MAUZ","NYCEEC","M","Bloomingdale Family Program 1","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-663-4067","125 West 109th St","10025","1","19","994554","231443","treyes@bloomingdalefamilyprogram.org","http://bloomingdalefamilyprogram.org","3","8","2","03MAUZ","40.801565","-73.962367","7","7","193","1079468","1018640009","Morningside Heights                                                        "
"MAVA","NYCEEC","M","Bloomingdale Family Program 2","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-663-4067","171 West 107th St","10025","1","18","994059","231104","Jfvelilla@msn.com",,"5","9","3","03MAVA","40.800701","-73.964217","7","7","193","1055986","1018627501","Morningside Heights                                                        "
"MAVB","NYCEEC","M","Bloomingdale Family Program III","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-663-4067","987 Columbus Ave","10025","1","49","994915","231007","jsantiago@bloomingdalefamilyprogram.org","http://bloomingdalefamilyprogram.org","3","7","2","03MAVB","40.80083","-73.961696","7","7","193","1055711","1018440001","Morningside Heights                                                        "
"MAVG","NYCEEC","M","Harlem Gems @ P.S. 149",,"212-876-0633","41 West 117th St","10026","1","40","998665","231609","sbrown@hcz.org","http://hcz.org","3","8","1","03MAVG","40.802136","-73.947828","10","9","190","1051434","1016010001","Central Harlem South                                                       "
"MAVK","NYCEEC","M","Children's Aid Society Frederick Douglass Ecp","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-865-6337","885 Columbus Ave","10025","1","38","994301","229836","marissab@childrensaidsociety.org","http://childrensaidsociety.org","2","1","1","03MAVK","40.797762","-73.963944","7","7","189","1081301","1018360001","Upper West Side                                                            "
"MAVM","NYCEEC","M","Citizens Care DCC 1","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-666-1683","131 Saint Nicholas Ave","10026","1","14","997234","232224","skyetroy@gmail.com",,"3","4","1","03MAVM","40.803994","-73.952721","10","9","218","1058378","1019220041","Central Harlem South                                                       "
"MAVN","NYCEEC","M","Open Door CCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-749-5572","820 Columbus Ave","10025","1","27","993659","229287","opendoorccc@aol.com","http://opendoor.org","3","7","1","03MAVN","40.795506","-73.965603","7","7","189","1079347","1018550001","Upper West Side                                                            "
"MAVO","NYCEEC","M","Harlem Children's Zone Head Start","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-369-3577","60 West 117th St","10026","1","30","998571","231514","odeas@hcz.org","http://harlemchildrenszone.org","3","2","1","03MAVO","40.802263","-73.948172","10","9","190","1085936","1016007501","Central Harlem South                                                       "
"MAVQ","NYCEEC","M","Mabel Barrett Fitzgerald DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-874-0860","243 West 64th St","10023","1","20","987913","221443","lorin.jones@lsncny.org",,"3","7","1","03MAVQ","40.774214","-73.986937","7","6","151","1030340","1011560020","Lincoln Square                                                             "
"MAVR","NYCEEC","M","East Calvary DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-534-5249","1 West 112th St","10026","1","27","998516","230204","eastcalvarynursery@yahoo.com","http://eastcalvarydaycare.org","3","7","1","03MAVR","40.798159","-73.948363","10","9","186","1083309","1015960001","Central Harlem South                                                       "
"MAVS","NYCEEC","M","Boys & Girls Harbor, Inc.","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-427-2244","1 East 104th St","10029","1","133","997614","228199","cmcfadden@theharbor.org","http://theharbor.org","3","4","1","04MAVS","40.792888","-73.951826","11","8","168","1051499","1016100001","East Harlem South                                                          "
"MAVX","NYCEEC","M","Franklin Plaza","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-828-6413","2081 Second Ave","10029","1","33","1000287","227699","mpaige@unionsettlement.org","http://unionsettlement.org","3","7","1","04MAVX","40.791371","-73.941907","11","8","170","1080693","1016560001","East Harlem South                                                          "
"MAVY","NYCEEC","M","Metro North Childcare Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-828-6413","304 East 102nd St","10029","1","19","999828","226237","mpompee@unionsettlement.org","http://unionsettlement.org","3","7","1","04MAVY","40.787977","-73.944153","11","8","164","1079341","1016730006","East Harlem South                                                          "
"MAWA","NYCEEC","M","Union Washington CCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-828-6089","1893 2nd Ave","10029","1","33","998948","225543","oagboola@unionsettlement.org","http://unionsettlement.org","3","7","1","04MAWA","40.785154","-73.946448","11","8","15602","1082343","1016470001","East Harlem South                                                          "
"MAWD","NYCEEC","M","Addie Mae Collins 2","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-831-7373","345 East 101st St","10029","1","11","1000093","225928","DorisJSmith345@gmail.com","http://addiemaecollins.org","3","8","1","04MAWD","40.787019","-73.943742","11","8","164","1079340","1016730006","East Harlem South                                                          "
"Q165","DOE","Q","P.S. 165 Edith K Bergtraum",,"718-263-4004","70 - 35 150 St","11367","1","46","1034688","205168","rdemillio2@schools.nyc.gov","http://ps165q.net","2","7","3","25Q165","40.730442","-73.818808","8","24","77906",,,"Kew Gardens Hills                                                          "
"MAWG","NYCEEC","M","East Harlem Chs Bilingual Head Start Program","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-427-9010","440 East 116th St","10029","1","100","1002503","229000","Escuelita116@aol.con",,"3","3","2","04MAWG","40.79549","-73.934214","11","8","178","1081443","1017090016","East Harlem North                                                          "
"MAWH","NYCEEC","M","East Harlem Chs Bilingual Head Start - 111th","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-860-7201","30 East 111th St","10029","1","49","998789","229562","Escuelita116@aol.com",,"3","2","2","04MAWH","40.797069","-73.947832","11","9","17402","1085254","1016160001","East Harlem South                                                          "
"MAWI","NYCEEC","M","Northside Center Day School","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","646-351-1300","302 - 306 East 111th St","10029","1","35","1000964","228364","jsantana@northsidecenter.org","http://northsidecenter.org","3","7","2","04MAWI","40.793689","-73.939825","11","8","180","1081364","1016820046","East Harlem North                                                          "
"MAWJ","NYCEEC","M","Harlem Gems North",,"646-539-5898","381 Lenox Ave","10027","1","100","999785","234608","tweaver@hcz.org","http://hcz.org","3","6","2","05MAWJ","40.810574","-73.943975","10","9","224","1089104","1019147502","Central Harlem North-Polo Grounds                                          "
"MAWM","NYCEEC","M","ABC / Echo Park ECDC",,"646-459-6032","1841 Park Ave","10035","3","20","1001378","232832","ediaz@a-b-c.org","http://a-b-c.org","1","4","1","05MAWM","40.80582","-73.938463","11","9","242","1054495","1017750001","East Harlem North                                                          "
"MAZB","NYCEEC","M","Evolution Enrichment Center",,"212-375-9500","38 Delancey St","10002","1","36","986561","201569","ealexeeva4@gmail.com","http://evolutionenrichment.com","5","9","3","01MAZB","40.719668","-73.991858","3","1","18","1087549","1004207501","Chinatown                                                                  "
"MAWT","NYCEEC","M","Seventh Avenue Center For Family Services","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-862-0600","711 Lenox Ave","10039","1","25","1001894","238415","dnixon@7thavenuecenter.org","http://7thavenuecenter.org","3","6","1","05MAWT","40.8208","-73.935978","10","9","232","1060189","1020140036","Central Harlem North-Polo Grounds                                          "
"MAWW","NYCEEC","M","Urban Concepts / Round The Clock",,"212-234-1870","3333 Broadway","10031","1","40","996309","237962","lil_fam@yahoo.com",,"3","4","1","05MAWW","40.819887","-73.955243","9","7","22302","1085412","1020019005","Manhattanville                                                             "
"MBKK","NYCEEC","M","River Park Nursery School",,"212-663-1205","711 Amsterdam Ave","10025","1","18","992315","228138","riverparkns@verizon.net",,"5","9","3","03MBKK","40.793032","-73.971097","7","6","181","1032551","1012250001","Upper West Side                                                            "
"MAWX","NYCEEC","M","Utopia Children's Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-663-7376","236 West 129th St","10027","1","20","998625","235026","evansutopia@yahoo.com",,"5","9","3","05MAWX","40.811811","-73.947207","10","9","224","1081503","1019330001","Central Harlem North-Polo Grounds                                          "
"MAWZ","NYCEEC","M","Citizens Care DCC 3","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-690-0742","3240 Broadway","10027","1","36","996169","236889","CITIZENSCARE1@GMAIL.COM",,"3","7","1","05MAWZ","40.816951","-73.957365","9","7","219","1084124","1019840001","Manhattanville                                                             "
"MAXC","NYCEEC","M","ECDO Child Start Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-234-8135","249 West 144th St","10030","1","32","1000508","238706","wallen@ecdo.org","http://ecdo.org","3","6","2","05MAXC","40.821585","-73.94101","10","9","232","1060450","1020300010","Central Harlem North-Polo Grounds                                          "
"MAXF","NYCEEC","M","Addie Mae Collins 1","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-831-9220","110 East 129th St","10035","1","19","1001838","233323","mbernard@addiemaecollins.org","http://addiemaecollins.org","3","8","1","05MAXF","40.807387","-73.936695","11","9","242","1054505","1017770005","East Harlem North                                                          "
"MAXH","NYCEEC","M","St. Elizabeth Pre Kindergarten",,"212-568-7291","612 West 187th St","10033","1","120","1003129","250109","tcunningham@steliznyc.org","http://saintelizabethschool.com","1","3","1","06MAXH","40.853229","-73.93141","12","10","271","1063977","1021660066","Washington Heights North                                                   "
"MAXJ","NYCEEC","M","Ft. George Head Start Center # 1","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-795-9184","1525 Saint Nicholas Ave","10033","1","120","1003176","249962","agrossbard@ftgeocenterhs.org","http://fortgeorgecenter.org","3","6","1","06MAXJ","40.85263","-73.931324","12","10","271","1063981","1021660082","Washington Heights North                                                   "
"MAXM","NYCEEC","M","Northern Manhattan Head Start","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-926-8264","529 West 155 St","10032","1","129","999621","242578","nmpprodriguez@aol.com",,"3","6","2","06MAXM","40.83198","-73.943935","12","7","241","1084190","1021140058","Washington Heights South                                                   "
"MAXO","NYCEEC","M","UFBCO","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-281-1959","474 West 159th St","10032","1","82","1000897","242906","manalebish@gmail.com",,"3","4","1","06MAXO","40.833655","-73.94007","12","7","239","1062503","1021080023","Washington Heights South                                                   "
"MAXP","NYCEEC","M","St. Spyridon Parochial School",,"212-795-6870","124 Wadsworth Ave","10033","1","72","1001974","248555","epanos48@gmail.com",,"2","1","2","06MAXP","40.848741","-73.935777","12","10","263","1081877","1021630041","Washington Heights South                                                   "
"MAXS","NYCEEC","M","Washington Heights DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-718-6910","610 - 614 West 175th St","10033","1","29","1001577","247337","whcccmcm@peoplepc.com",,"5","9","3","06MAXS","40.845604","-73.937006","12","10","263","1063533","1021430048","Washington Heights South                                                   "
"MAXT","NYCEEC","M","Nicholas Cardell DCC","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-942-6757","84 Vermilyea Ave","10034","1","38","1005493","254805","Yrosario@nc-dcc.org",,"3","4","1","06MAXT","40.865838","-73.923128","12","10","291","1064905","1022340029","Marble Hill-Inwood                                                         "
"MAXV","NYCEEC","M","Dominican Women's Development Center","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-994-6060","2346 Amsterdam Ave","10033","1","36","1002718","247257","dwdcinfo@gmail.com",,"5","9","3","06MAXV","40.845196","-73.933037","12","10","261","1063193","1021320047","Washington Heights South                                                   "
"MAXX","NYCEEC","M","Victoria Children's Group",,"212-625-9228","230 Grand St 2nd Floor","10013","1","16","985616","201122","admin@victoriachildrensgroup.com","http://victoriachildrensgroup.com","5","9","3","02MAXX","40.718625","-73.995249","2","1","41","1006953","1004700064","SoHo-TriBeCa-Civic Center-Little Italy                                     "
"MAXZ","NYCEEC","M","Henry Street Settlement Day Care","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-253-1595","301 Henry St","10002","1","37","989041","199494","sbolton@henrystreet.org","http://henrystreet.org","3","4","1","01MAXZ","40.714054","-73.982797","3","1","202","1003737","1002880021","Lower East Side                                                            "
"MAYH","NYCEEC","M","Hudson Guild","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-760-9830","410 West 40th St","10018","1","20","985826","215163","esiegel@hudsonguild.org","http://hudsonguild.org","3","6","2","02MAYH","40.757332","-73.99403","4","3","115","1013005","1007370043","Clinton                                                                    "
"MAYJ","NYCEEC","M","New York Center For Child Development",,"212-752-7575","159 W 127th St","10027","1","16","999006","234441","BerniceFokum@nyccd.org","http://nyccd.org","7","6","2","05MAYJ","40.809752","-73.946114","10","9","224","1057901","1019120006","Central Harlem North-Polo Grounds                                          "
"MAZL","NYCEEC","M","East Harlem Block Nursery 2","<p><strong>Alert</strong>: Program may have income or other eligibility requirements. Contact for more information.</p>","212-234-3333","2112 Madison Ave","10037","1","18","1001557","234624","lfuentesehbn@yahoo.com",,"5","9","3","05MAZL","40.810664","-73.937064","11","9","210","1081115","1017570001","East Harlem North                                                          "
