"vio_id","acct_num","acct_owner","violation_num","vio_law_num","vio_law_desc","vio_date","action","prem_addr","bin","communitydistrict","citycouncildistrict","bbl","cent_latitude","cent_longitude","zipcode","borough","number","street","census_tract","nta"
"796","32083610","195 BROADWAY, LLC","E539483","OTHER0001","SEE FOLDER INFORMATION","2018-08-15T00:00:00.000","OPEN","195 BROADWAY","1001227","101","1","1000800001","40.710851","-74.009824","10007","MN","195","BROADWAY","13","Battery Park City-Lower Manhattan"
"797","37307824","L&LHOLDING CO LLC","E502202","OTHER0001","SEE FOLDER INFORMATION","2017-06-27T00:00:00.000","OPEN","195 BROADWAY","1001227","101","1","1000800001","40.710851","-74.009824","10007","MN","195","BROADWAY","13","Battery Park City-Lower Manhattan"
"798","89033245","195 BROADWAY LLC.","E354482","HRU-13","RESTORE FIRE ALARM SYSTEM","2012-06-01T00:00:00.000","OPEN","195 BROADWAY","1001227","101","1","1000800001","40.710851","-74.009824","10007","MN","195","BROADWAY","13","Battery Park City-Lower Manhattan"
"799","89033245","195 BROADWAY LLC.","E354482","HRU-17","RESTORE STP/SPK SYSTEM","2012-06-01T00:00:00.000","OPEN","195 BROADWAY","1001227","101","1","1000800001","40.710851","-74.009824","10007","MN","195","BROADWAY","13","Battery Park City-Lower Manhattan"
"800","89033245","195 BROADWAY LLC.","E483917","EAP-2","FAILURE TO AMEND EAP PLAN","2017-06-06T00:00:00.000","OPEN","195 BROADWAY","1001227","101","1","1000800001","40.710851","-74.009824","10007","MN","195","BROADWAY","13","Battery Park City-Lower Manhattan"
"801","89033245","195 BROADWAY LLC.","E537887","HRU-13","RESTORE FIRE ALARM SYSTEM","2018-05-07T00:00:00.000","OPEN","195 BROADWAY","1001227","101","1","1000800001","40.710851","-74.009824","10007","MN","195","BROADWAY","13","Battery Park City-Lower Manhattan"
"802","89033245","195 BROADWAY LLC.","E537888","OTHER0001","SEE FOLDER INFORMATION","2018-05-07T00:00:00.000","OPEN","195 BROADWAY","1001227","101","1","1000800001","40.710851","-74.009824","10007","MN","195","BROADWAY","13","Battery Park City-Lower Manhattan"
"803","38290011","L&L HOLDING COMPANY LLC","E548272","OTHER0001","SEE FOLDER INFORMATION","2018-08-07T00:00:00.000","OPEN","195 BROADWAY","1001227","101","1","1000800001","40.710851","-74.009824","10007","MN","195","BROADWAY","13","Battery Park City-Lower Manhattan"
"804","37133543","LL HOLDING COMP","E501315","OTHER0001","SEE FOLDER INFORMATION","2017-03-20T00:00:00.000","OPEN","195 BROADWAY","1001227","101","1","1000800001","40.710851","-74.009824","10007","MN","195","BROADWAY","13","Battery Park City-Lower Manhattan"
"805","36276590","MAGNUM REAL EASTATE","E430041","OTHER0001","SEE FOLDER INFORMATION","2016-06-22T00:00:00.000","OPEN","100 BARCLAY ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","100","BARCLAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"806","36266278","VERIZON","E539096","OTHER0001","SEE FOLDER INFORMATION","2018-10-02T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"807","33249863","VERIZON","E418709","OTHER0001","SEE FOLDER INFORMATION","2013-07-26T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"808","33165853","VERIZON","E416062","OTHER0001","SEE FOLDER INFORMATION","2013-12-11T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"809","89040463","VERIZON","E357391","HRU-16","PROVIDE FIREGUARD-OFFICE BLDG.","2012-12-14T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"810","89040463","VERIZON","E357389","HRU-13","RESTORE FIRE ALARM SYSTEM","2012-12-14T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"811","89040463","VERIZON","E400591","EAP-1","PREPARE EAP PLAN AS PER GUIDELINE","2014-09-25T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"812","89040463","VERIZON","E465528","HR-3","NO FSD OR DFSD ON DUTY","2016-02-22T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"813","89040463","VERIZON","E467032","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2016-03-10T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"814","89040463","VERIZON","E 456000","HRU-13","RESTORE FIRE ALARM SYSTEM","2016-06-13T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"815","36382422","VERIZON","E497843","OTHER0001","SEE FOLDER INFORMATION","2017-04-21T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"816","36203917","VERIZON","E459161","OTHER0001","SEE FOLDER INFORMATION","2016-05-24T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"817","89040463","VERIZON","E485847","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2017-07-28T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"818","89040463","VERIZON","E482846","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2017-07-28T00:00:00.000","OPEN","140 WEST ST","1001228","101","1","1000847501","40.713775","-74.012933","10007","MN","140","WEST ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"819","24141780","US POSTAL SERVICE","E 265199","SPPA 4","NO PA PERMIT","2009-08-27T00:00:00.000","OPEN","90 CHURCH ST","1001230","101","1","1000860001","40.712719","-74.010652","10007","MN","90","CHURCH ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"820","87123071","NY COUNTY LAWYERS","E470324","PA 33","PROVIDE ADEQUATE PASSAGEWAY/EXIT","2017-01-19T00:00:00.000","OPEN","14 VESEY ST","1001233","101","1","1000880002","40.711933","-74.009202","10007","MN","14","VESEY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"821","31001084","ST.PETER'S CHURCH","E310897","OTHER0001","SEE FOLDER INFORMATION","2010-12-17T00:00:00.000","OPEN","18 VESEY ST","1001234","101","1","1000880004","40.711978","-74.009378","10007","MN","18","VESEY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"822","35358431","TRINITY REAL ESTATE","E396793","OTHER0001","SEE FOLDER INFORMATION","2015-11-02T00:00:00.000","OPEN","24 VESEY ST","1001235","101","1","1000880005","40.712048","-74.009511","10007","MN","24","VESEY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"823","89064034","CEDAR MANAGEMENT","E52660","HRU-22","REMOVE OBSTRUCTION FROM HALL/CORR","2017-12-07T00:00:00.000","OPEN","20 VESEY ST","1001235","101","1","1000880005","40.712048","-74.009511","10007","MN","20","VESEY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"824","89007835","GRAYSTONE MGT CORP","E330111","EAP-4","PROVIDE EAPD HOLDING A COF","2011-02-03T00:00:00.000","OPEN","30 VESEY ST","1001237","101","1","1000880010","40.712159","-74.009812","10007","MN","30","VESEY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"825","89007835","GRAYSTONE MGT CORP","E330111","EAP-12","MAINTAIN FLOOR POSTINGS ON FLOORS","2011-02-03T00:00:00.000","OPEN","30 VESEY ST","1001237","101","1","1000880010","40.712159","-74.009812","10007","MN","30","VESEY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"826","35266295","GREYSTONE PROPERTY","E430018","OTHER0001","SEE FOLDER INFORMATION","2015-06-18T00:00:00.000","OPEN","30 VESEY ST","1001237","101","1","1000880010","40.712159","-74.009812","10007","MN","30","VESEY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"827","34150458","GREYSTONE PROPERTIES","E430017","OTHER0001","SEE FOLDER INFORMATION","2015-06-18T00:00:00.000","OPEN","30 VESEY ST","1001237","101","1","1000880010","40.712159","-74.009812","10007","MN","30","VESEY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"828","33188954","ST PETERS CHURCH","E418874","OTHER0001","SEE FOLDER INFORMATION","2013-10-03T00:00:00.000","OPEN","22 BARCLAY ST","1001238","101","1","1000880011","40.712369","-74.009572","10007","MN","22","BARCLAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"829","33188954","ST PETERS CHURCH","E418716","OTHER0001","SEE FOLDER INFORMATION","2013-08-21T00:00:00.000","OPEN","22 BARCLAY ST","1001238","101","1","1000880011","40.712369","-74.009572","10007","MN","22","BARCLAY ST","21","SoHo-TriBeCa-Civic Center-Little Italy"
"830","37295581","225 BROADWAY COMPANY LP","E505251","OTHER0001","SEE FOLDER INFORMATION","2017-11-01T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"831","34014357","225 BROADWAY CO,LLP","E419253","OTHER0001","SEE FOLDER INFORMATION","2014-01-06T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"832","24118747","JY GOURMET CORP","E469290","SPPA 4","NO PA PERMIT","2017-05-10T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"833","29158623","225 BROADWAY","E232856","OTHER0001","SEE FOLDER INFORMATION","2009-08-18T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"834","24033300","APPLE GOURMET","E512123","RH-13","PROVIDE APPROVED FILTERS","2018-01-30T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"835","24033300","APPLE GOURMET","E512123","RH-49","RESTORE FIRE EXTINGUISHING SYSTEM","2018-01-30T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"836","24033300","APPLE GOURMET","E512123","RH-53","SEMI ANNUAL INSPECTION & RECORDS REQ.","2018-01-30T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"837","29101466","225 BROADWAY CO. LP","E438813","OTHER0001","SEE FOLDER INFORMATION","2015-02-19T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"838","29101466","225 BROADWAY CO. LP","E423626","OTHER0001","SEE FOLDER INFORMATION","2014-04-09T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"839","29101466","225 BROADWAY CO. LP","E232857","OTHER0001","SEE FOLDER INFORMATION","2009-08-18T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"840","89043111","BRAUN MANAGEMENT","E310335","HRU-13","RESTORE FIRE ALARM SYSTEM","2014-04-03T00:00:00.000","OPEN","225 BROADWAY","1001241","101","1","1000880018","40.711993","-74.008653","10007","MN","225","BROADWAY","21","SoHo-TriBeCa-Civic Center-Little Italy"
"841","35120617","222 BROADWAY OWNER LLC","E497040","OTHER0001","SEE FOLDER INFORMATION","2017-03-10T00:00:00.000","OPEN","222 BROADWAY","1001245","101","1","1000890012","40.710856","-74.008397","10038","MN","222","BROADWAY","1501","Battery Park City-Lower Manhattan"
"842","33237744","L&L HOLDING","E418862","OTHER0001","SEE FOLDER INFORMATION","2013-09-11T00:00:00.000","OPEN","222 BROADWAY","1001245","101","1","1000890012","40.710856","-74.008397","10038","MN","222","BROADWAY","1501","Battery Park City-Lower Manhattan"
"843","37249570","VERTS","E 489959","RH-8","ARRANGE FOR A MICRO-SWITCH RETEST","2017-08-07T00:00:00.000","OPEN","222 BROADWAY","1001245","101","1","1000890012","40.710856","-74.008397","10038","MN","222","BROADWAY","1501","Battery Park City-Lower Manhattan"
"844","35120617","222 BROADWAY OWNER LLC","E430369","OTHER0001","SEE FOLDER INFORMATION","2015-07-15T00:00:00.000","OPEN","222 BROADWAY","1001245","101","1","1000890012","40.710856","-74.008397","10038","MN","222","BROADWAY","1501","Battery Park City-Lower Manhattan"
"845","37249570","VERTS","E 374369","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2017-07-28T00:00:00.000","OPEN","222 BROADWAY","1001245","101","1","1000890012","40.710856","-74.008397","10038","MN","222","BROADWAY","1501","Battery Park City-Lower Manhattan"
"846","37249570","VERTS","E 374369","RH-87","SUBMIT AMENDED PLANS","2017-07-28T00:00:00.000","OPEN","222 BROADWAY","1001245","101","1","1000890012","40.710856","-74.008397","10038","MN","222","BROADWAY","1501","Battery Park City-Lower Manhattan"
"847","31055601","PARK ROW REALTY LP","E310695","OTHER0001","SEE FOLDER INFORMATION","2011-02-23T00:00:00.000","OPEN","15 PARK ROW","1001249","101","1","1000907501","40.711162","-74.007794","10038","MN","15","PARK ROW","1501","Battery Park City-Lower Manhattan"
"848","33216417","AEGIS BUILDING CONSULTAN","E423035","OTHER0001","SEE FOLDER INFORMATION","2014-08-06T00:00:00.000","OPEN","111 FULTON ST","1001263","101","1","1000917502","40.709934","-74.006597","10038","MN","111","FULTON ST","1501","Battery Park City-Lower Manhattan"
"849","35128693","BAREBURGER","E431179","OTHER0001","SEE FOLDER INFORMATION","2015-04-24T00:00:00.000","OPEN","155 WILLIAM ST","1001263","101","1","1000917502","40.709934","-74.006597","10038","MN","155","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"850","31146129","MS 111 FULTON LLC","E481276","RH-3","LEGALIZE - SYSTEM ALTERED","2017-12-14T00:00:00.000","OPEN","111 FULTON ST","1001263","101","1","1000917502","40.709934","-74.006597","10038","MN","111","FULTON ST","1501","Battery Park City-Lower Manhattan"
"851","31146129","MS 111 FULTON LLC","E481276","RH-7","ARRANGE FOR TEST OR RETEST OF FIRE SYS","2017-12-14T00:00:00.000","OPEN","111 FULTON ST","1001263","101","1","1000917502","40.709934","-74.006597","10038","MN","111","FULTON ST","1501","Battery Park City-Lower Manhattan"
"852","36278687","111 FULTON ST INVESTORS","E464981","OTHER0001","SEE FOLDER INFORMATION","2016-10-21T00:00:00.000","OPEN","111 FULTON ST","1001263","101","1","1000917502","40.709934","-74.006597","10038","MN","111","FULTON ST","1501","Battery Park City-Lower Manhattan"
"853","33170390","COALITION FOR THE HOMELE","E419051","OTHER0001","SEE FOLDER INFORMATION","2013-07-24T00:00:00.000","OPEN","129 FULTON ST","1001267","101","1","1000910013","40.710327","-74.007388","10038","MN","129","FULTON ST","1501","Battery Park City-Lower Manhattan"
"854","25153941","COALITION FOR  HOMELESS","E338636","EAP-4","PROVIDE EAPD HOLDING A COF","2012-09-17T00:00:00.000","OPEN","129 FULTON ST","1001267","101","1","1000910013","40.710327","-74.007388","10038","MN","129","FULTON ST","1501","Battery Park City-Lower Manhattan"
"855","70067350","WILLIAM 165 LLC","E518130","OTHER0001","SEE FOLDER INFORMATION","2018-05-10T00:00:00.000","OPEN","165 WILLIAM ST","1001268","101","1","1000920003","40.710274","-74.005963","10038","MN","165","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"856","89038459","161 WILLIAM ASSOCIATES","E541595","HRU-13","RESTORE FIRE ALARM SYSTEM","2018-09-19T00:00:00.000","OPEN","161 WILLIAM ST","1001269","101","1","1000920005","40.710198","-74.006197","10038","MN","161","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"857","89038459","161 WILLIAM ASSOCIATES","E483279","EAP-4","PROVIDE EAPD HOLDING A COF","2017-06-29T00:00:00.000","OPEN","161 WILLIAM ST","1001269","101","1","1000920005","40.710198","-74.006197","10038","MN","161","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"858","89038459","161 WILLIAM ASSOCIATES","E538062","EAP-5","NO FIRE SAFTEY EAPD ON DUTY","2018-06-04T00:00:00.000","OPEN","161 WILLIAM ST","1001269","101","1","1000920005","40.710198","-74.006197","10038","MN","161","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"859","1384833","47 ANN ST ASSOC LLC","E485775","OTHER0001","SEE FOLDER INFORMATION","2017-05-01T00:00:00.000","OPEN","47 ANN ST","1001272","101","1","1000920017","40.710534","-74.006723","10038","MN","47","ANN ST","1501","Battery Park City-Lower Manhattan"
"860","1384833","47 ANN ST ASSOC LLC","E485775","SPK 24","REMOVE PAINT FROM SPK HEADS","2017-05-01T00:00:00.000","OPEN","47 ANN ST","1001272","101","1","1000920017","40.710534","-74.006723","10038","MN","47","ANN ST","1501","Battery Park City-Lower Manhattan"
"861","89035117","150 WILLIAM ST. ASSOC.","E279212","EAP-4","PROVIDE EAPD HOLDING A COF","2009-06-11T00:00:00.000","OPEN","150 WILLIAM ST","1001280","101","1","1000930001","40.709521","-74.005787","10038","MN","150","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"862","87016234","BRAUN MGMNT INC","E307856","SPK 6","RESTORE SPK SYS AND RETEST","2012-10-02T00:00:00.000","OPEN","150 WILLIAM ST","1001280","101","1","1000930001","40.709521","-74.005787","10038","MN","150","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"863","89035117","150 WILLIAM ST. ASSOC.","E397185","HRU-28","PROVIDE COMM FROM FCS TO ELEV.","2015-10-15T00:00:00.000","OPEN","150 WILLIAM ST","1001280","101","1","1000930001","40.709521","-74.005787","10038","MN","150","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"864","37066503","MACKLOWE MANAGEMENT LLC","E505842","OTHER0001","SEE FOLDER INFORMATION","2017-11-29T00:00:00.000","OPEN","156 WILLIAM ST","1001281","101","1","1000937501","40.709873","-74.005571","10038","MN","156","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"865","30087969","CAPSTONE 156, LLC","E376493","OTHER0001","SEE FOLDER INFORMATION","2012-09-25T00:00:00.000","OPEN","156 WILLIAM ST","1001281","101","1","1000937501","40.709873","-74.005571","10038","MN","156","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"866","30132021","CAPSTONE 156, LLC","E329629","OTHER0001","SEE FOLDER INFORMATION","2011-07-01T00:00:00.000","OPEN","156 WILLIAM ST","1001281","101","1","1000937501","40.709873","-74.005571","10038","MN","156","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"867","38039798","MACKLOWE MANAGEMENT","E505469","OTHER0001","SEE FOLDER INFORMATION","2018-01-25T00:00:00.000","OPEN","156 WILLIAM ST","1001281","101","1","1000937501","40.709873","-74.005571","10038","MN","156","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"868","30087969","CAPSTONE 156, LLC","E305339","OTHER0001","SEE FOLDER INFORMATION","2010-06-01T00:00:00.000","OPEN","156 WILLIAM ST","1001281","101","1","1000937501","40.709873","-74.005571","10038","MN","156","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"869","89038749","MACKLOWE MANAGEMENT/WMC","E482356","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2017-07-13T00:00:00.000","OPEN","156 WILLIAM ST","1001281","101","1","1000937501","40.709873","-74.005571","10038","MN","156","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"870","89038749","MACKLOWE MANAGEMENT/WMC","E465743","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2016-06-23T00:00:00.000","OPEN","156 WILLIAM ST","1001281","101","1","1000937501","40.709873","-74.005571","10038","MN","156","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"871","30179477","CAPSTONE 156, LLC","E305681","OTHER0001","SEE FOLDER INFORMATION","2010-08-10T00:00:00.000","OPEN","156 WILLIAM ST","1001281","101","1","1000937501","40.709873","-74.005571","10038","MN","156","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"872","89038749","MACKLOWE MANAGEMENT/WMC","E516818","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2018-09-27T00:00:00.000","OPEN","156 WILLIAM ST","1001281","101","1","1000937501","40.709873","-74.005571","10038","MN","156","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"873","22065924","PANINI & CO. CAFE","E237668","RH3","FIRE SYS HAS BEEN ALTERED-LEGALIZE ORDER","2009-12-11T00:00:00.000","OPEN","168 WILLIAM ST","1001284","101","1","1000930026","40.710243","-74.005602","10038","MN","168","WILLIAM ST","1501","Battery Park City-Lower Manhattan"
"874","38286233","NYC DCAS","E548496","OTHER0001","SEE FOLDER INFORMATION","2018-07-21T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"875","37003803","NYC DEPT OF CITIWIDE SVS","E501892","OTHER0001","SEE FOLDER INFORMATION","2016-11-12T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"876","38286225","NYC DCAS","E548495","OTHER0001","SEE FOLDER INFORMATION","2018-07-21T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"877","38286001","NYC DCAS","E548494","OTHER0001","SEE FOLDER INFORMATION","2018-07-21T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"878","89004212","NYC DCAS","E500974","HRU-13","RESTORE FIRE ALARM SYSTEM","2017-10-14T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"879","89004212","NYC DCAS","E503883","EAP-2","FAILURE TO AMEND EAP PLAN","2017-10-14T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"880","89004212","NYC DCAS","E503882","HRU-39","FAILURE TO MAINTAIN ELEVATORS","2017-10-14T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"881","89004212","NYC DCAS","E456821","HRU-3","PROVIDE LOA FOR ALARM SYSTEM","2016-08-25T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"882","89004212","NYC DCAS","E456822","HRU-14A","DISCONTINUE STORAGE-ELECT CLOSETS","2016-08-25T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"883","89004212","NYC DCAS","E354355","OTHER0001","SEE FOLDER INFORMATION","2012-07-30T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"884","89004212","NYC DCAS","E269658","EAP-4","PROVIDE EAPD HOLDING A COF","2009-02-13T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"885","35302546","NYC DEPT OF CITYWIDE ADM","E501893","OTHER0001","SEE FOLDER INFORMATION","2016-11-12T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"886","36300721","NYC DCAS","E523288","OTHER0001","SEE FOLDER INFORMATION","2018-05-10T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"887","36300671","NYC DCAS","E523287","OTHER0001","SEE FOLDER INFORMATION","2018-05-10T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"888","37003753","NYC DEPT OF CITIWIDE SVS","E501894","OTHER0001","SEE FOLDER INFORMATION","2016-11-12T00:00:00.000","OPEN","100 GOLD ST","1001289","101","1","1000940025","40.710148","-74.003238","10038","MN","100","GOLD ST","1501","Battery Park City-Lower Manhattan"
"889","37184678","LIGHTING SERVICE CENTER","E519467","HCU38",,"2018-08-15T00:00:00.000","OPEN","117 BEEKMAN ST","1001292","101","1","1000957501","40.707735","-74.003386","10038","MN","117","BEEKMAN ST","1501","Battery Park City-Lower Manhattan"
"890","37184678","LIGHTING SERVICE CENTER","E519494","HCU23",,"2018-11-05T00:00:00.000","OPEN","117 BEEKMAN ST","1001292","101","1","1000957501","40.707735","-74.003386","10038","MN","117","BEEKMAN ST","1501","Battery Park City-Lower Manhattan"
"891","37184678","LIGHTING SERVICE CENTER","E519494","HCU9",,"2018-11-05T00:00:00.000","OPEN","117 BEEKMAN ST","1001292","101","1","1000957501","40.707735","-74.003386","10038","MN","117","BEEKMAN ST","1501","Battery Park City-Lower Manhattan"
"892","37184678","LIGHTING SERVICE CENTER","E519494","HCU8",,"2018-11-05T00:00:00.000","OPEN","117 BEEKMAN ST","1001292","101","1","1000957501","40.707735","-74.003386","10038","MN","117","BEEKMAN ST","1501","Battery Park City-Lower Manhattan"
"893","37184678","LIGHTING SERVICE CENTER","E519494","HCU8",,"2018-11-05T00:00:00.000","OPEN","117 BEEKMAN ST","1001292","101","1","1000957501","40.707735","-74.003386","10038","MN","117","BEEKMAN ST","1501","Battery Park City-Lower Manhattan"
"894","33153958","NYC ECONOMIC DEVELPEMENT","E384624","OTHER0001","SEE FOLDER INFORMATION","2013-06-06T00:00:00.000","OPEN","19 FULTON ST","1001320","101","1","1000960012","40.707073","-74.003502","10038","MN","19","FULTON ST","1501","Battery Park City-Lower Manhattan"
"895","38294229","COBBLE & CO","E529289","PA 29","INSTAL EXIT LIGHTS AS REQUIRED","2018-08-23T00:00:00.000","OPEN","19 FULTON ST","1001320","101","1","1000960012","40.707073","-74.003502","10038","MN","19","FULTON ST","1501","Battery Park City-Lower Manhattan"
