"acronym","agency","appeal_subtype","appeal_type","date_closed","date_filed","exam_no","expiration","extension","status","title"
"NYPD","Police Department","Character","Section 50","2019-04-11T00:00:00.000","2019-03-08T16:42:20.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-22T00:00:00.000","2019-08-13T00:00:00.000","8050",,,"Closed","Accountant"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-26T22:15:48.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-11-06T17:40:52.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"NYPD","Police Department","Psych","Section 50","2019-07-25T00:00:00.000","2019-05-14T00:00:00.000","6312","2020-11-23T00:00:00.000",,"Closed","School Safety Agent"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2019-03-29T00:00:00.000","2019-03-13T13:44:19.000","8339",,,"Closed",
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-07-30T00:00:00.000","2019-05-17T00:00:00.000","8071","2023-03-20T00:00:00.000",,"Closed","Administrative Quality Assurance Specialist"
"NYPD","Police Department",,"Duplicate Filing","2019-09-03T00:00:00.000","2019-09-02T17:53:54.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-11T00:00:00.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"DOC","Department of Correction","Character","Section 50","2019-07-09T00:00:00.000","2019-03-20T00:00:00.000","7320","2021-01-11T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-04-30T00:00:00.000","2019-04-11T00:00:00.000","9014",,,"Closed","Emergency Medical Specialist - EMT"
"DOC","Department of Correction","Psych","Section 50","2019-12-31T00:00:00.000","2019-10-28T00:00:00.000","8308","2022-01-31T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-12-04T00:00:00.000","2019-09-16T00:00:00.000","8003","2022-11-28T00:00:00.000",,"Closed","Clerical Associate"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50",,"2019-12-16T00:00:00.000","9001","2023-09-11T00:00:00.000",,"Open","Probation Officer"
"NYCTA","Transit Authority","Timeliness","Section 50","2019-06-28T00:00:00.000","2019-02-25T00:00:00.000","7605","2022-12-12T00:00:00.000",,"Closed","Railroad Stock Worker"
"NYPD","Police Department","Psych","Section 50","2019-09-13T00:00:00.000","2019-09-12T00:00:00.000","3319","2019-12-21T00:00:00.000",,"Closed","Police Officer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-04-22T00:00:00.000","2019-02-19T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DOC","Department of Correction","Medical","Section 50","2019-12-20T00:00:00.000","2019-10-02T15:02:52.000",,,,"Closed","Probation Officer"
"FDNY","Fire Department",,"Waiting for DQ","2020-01-22T00:00:00.000","2019-11-09T10:50:37.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-18T23:31:41.000","8053","2023-11-13T00:00:00.000",,"Open","Computer Specialist (Operations)"
"NYPD","Police Department","Character","Section 50","2019-04-10T00:00:00.000","2019-02-06T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2020-02-25T00:00:00.000","2019-09-13T12:56:30.000","5325","2021-07-05T00:00:00.000",,"Closed","Police Officer"
"NYCTA","Transit Authority",,"Section 50","2019-05-02T00:00:00.000","2019-03-25T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-30T00:00:00.000","2019-05-02T11:06:09.000","8053",,,"Closed","Computer Specialist Operations"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-06-14T00:00:00.000","2019-04-23T00:00:00.000","7005","2022-05-16T00:00:00.000",,"Closed","Computer Specialist (Software)"
"FDNY","Fire Department","Minimum Requirements","Section 50","2019-10-31T00:00:00.000","2019-10-18T00:00:00.000","7023","2022-03-07T00:00:00.000",,"Closed","Fire Protection Inspector"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-07-15T00:00:00.000","8051",,,"Open","Administrative Public Information Specialist"
"NYPD","Police Department","Psych","Section 50","2020-01-15T00:00:00.000","2019-12-16T09:20:28.000","8331","2022-10-17T00:00:00.000",,"Closed","Police Communications Technician"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-02T19:18:55.000","8011","2023-03-13T00:00:00.000",,"Open","Inspector (Housing)"
"NYPD","Police Department","Psych","Section 50",,"2019-05-28T00:00:00.000","5310","2021-03-06T00:00:00.000",,"Open","Police Officer"
"NYPD","Police Department","Psych","Section 50","2019-09-16T00:00:00.000","2019-04-19T13:56:04.000","7304","2021-07-20T00:00:00.000",,"Closed","School Safety Agent"
"NYCHA","Housing Authority","Termination","Section 76","2019-11-06T00:00:00.000","2019-08-22T00:00:00.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2020-03-13T00:00:00.000","2019-04-17T00:00:00.000","7001","2023-02-27T00:00:00.000",,"Closed","Firefighter"
"NYPD","Police Department","Psych","Section 50","2019-10-11T00:00:00.000","2019-08-08T17:04:45.000","8335","2023-03-13T00:00:00.000",,"Closed","School Safety Agent"
"NYPD","Police Department","Character","Section 50","2019-06-19T00:00:00.000","2019-03-19T21:56:14.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-02-21T00:00:00.000","2019-11-01T06:37:10.000","8043",,,"Closed","Computer Associate (Operations)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-04T00:00:00.000","2019-02-01T00:00:00.000","8026","2023-01-30T00:00:00.000",,"Closed","Business Promotion Coordinator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-23T00:00:00.000","2019-03-01T15:42:09.000","8026",,,"Closed","Business Promotion Coordinator"
"DOC","Department of Correction","Character","Section 50",,"2019-09-25T00:00:00.000","8309","2022-06-06T00:00:00.000",,"Open","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-07-18T00:00:00.000","2019-07-10T14:30:29.000","4307","2020-01-07T00:00:00.000",,"Closed","School Safety Agent"
"NYPD","Police Department","Character","Section 50","2020-02-21T00:00:00.000","2019-08-05T15:19:54.000","5306","2021-03-03T00:00:00.000",,"Closed","Police Officer"
"FDNY","Fire Department",,"Other","2019-03-07T00:00:00.000","2019-03-06T17:37:29.000",,,,"Closed",
"FDNY","Fire Department","Medical","Section 50","2019-07-25T00:00:00.000","2019-04-10T15:12:02.000","8009","2022-03-28T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"NYPD","Police Department","Character","Section 50",,"2019-12-30T12:33:57.000","7326","2023-03-06T00:00:00.000",,"Open","Police Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-11-03T07:15:32.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-04T00:00:00.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"NYPD","Police Department","Psych","Section 50","2019-10-03T00:00:00.000","2019-07-30T15:14:51.000","7503","2021-08-30T00:00:00.000",,"Closed","Promotional Police Officer"
"DSNY","Department of Sanitation",,"Waiting for DQ","2019-10-07T00:00:00.000","2019-09-28T15:58:11.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-19T00:00:00.000","2019-05-30T08:59:29.000","8007","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic (Diesel)"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-02-10T00:00:00.000","2019-12-13T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-11-18T00:00:00.000","2019-09-11T10:33:18.000","8062","2023-06-12T00:00:00.000",,"Closed","Certified IT Developer (Applications)"
"NYPD","Police Department","Psych","Section 50",,"2019-10-14T17:07:06.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-30T00:00:00.000","2019-05-27T12:27:58.000","8053",,,"Closed","COMPUTER SPECIALIST OPERATIONS"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-04-15T00:00:00.000","2019-02-11T00:00:00.000","7032","2022-12-19T00:00:00.000",,"Closed","Steam Fitter"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-10-28T00:00:00.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-11-12T00:00:00.000","2019-10-16T00:00:00.000","9075","2023-03-27T00:00:00.000",,"Closed","Emergency Medical Specialist - Trainee"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-07-18T00:00:00.000","2019-07-17T11:43:04.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-01-29T00:00:00.000","2019-12-20T00:00:00.000","9015",,,"Closed","Maintenance Worker"
"NYPD","Police Department","Psych","Section 50","2019-10-17T00:00:00.000","2019-03-30T17:53:11.000","5310","2021-03-06T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-12-29T17:00:49.000","8042",,,"Open","Administrative Project Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-30T00:00:00.000","2019-03-15T00:00:00.000","9008","2023-06-12T00:00:00.000",,"Closed","Staff Analyst"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-02-06T00:00:00.000","2019-02-05T18:09:50.000",,,,"Closed",
"NYPD","Police Department","Character","Section 50","2020-01-17T00:00:00.000","2019-07-31T19:04:58.000","7309","2021-11-24T00:00:00.000",,"Closed","School Safety Agent"
"NYPD","Police Department","Psych","Section 50",,"2019-11-25T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"HRA","Human Resources Administration","Eligibility","Section 50","2019-08-05T00:00:00.000","2019-04-29T16:25:44.000",,,,"Closed",
"DOC","Department of Correction","Character","Section 50",,"2019-12-10T00:00:00.000","8338","2023-03-06T00:00:00.000",,"Open","Correction Officer"
"NYCTA","Transit Authority",,"Waiting for DQ","2019-01-18T00:00:00.000","2019-01-15T08:58:09.000",,,,"Closed",
"NYPD","Police Department","Psych","Section 50","2020-03-16T00:00:00.000","2019-04-19T00:00:00.000","5329","2021-07-07T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Psych","Section 50","2020-02-24T00:00:00.000","2019-08-19T00:00:00.000","8334","2023-02-07T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50","2019-06-10T00:00:00.000","2019-06-06T00:00:00.000","3315","2019-12-10T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Character","Section 50","2019-05-06T00:00:00.000","2019-04-10T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-09-10T11:42:05.000","5317","2021-06-29T00:00:00.000",,"Open","Police Officer"
"FDNY","Fire Department","Medical","Section 50","2019-10-03T00:00:00.000","2019-04-18T00:00:00.000","8009","2022-03-28T00:00:00.000",,"Closed","Emergency Medical Specialist - EMT"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-10T00:00:00.000","2019-03-04T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation Officer"
"DCAS","Department of Citywide Administrative Services","Character","Section 50","2020-03-13T00:00:00.000","2019-05-07T00:00:00.000","7316","2022-09-12T00:00:00.000",,"Closed","Special Officer"
"DOC","Department of Correction","Unauthorized Substance","Section 50","2019-05-15T00:00:00.000","2019-01-14T00:00:00.000","7322","2021-05-17T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-08T00:00:00.000","2019-05-10T00:00:00.000","8062","2023-06-12T00:00:00.000",,"Closed","Certified IT Developer (Applications)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-16T00:00:00.000","9001","2023-09-11T00:00:00.000",,"Open","Probation Officer"
"DOC","Department of Correction",,"Waiting for DQ","2019-04-11T00:00:00.000","2019-02-22T00:00:00.000",,,,"Closed",
"FDNY","Fire Department","Age","Section 50","2019-11-15T00:00:00.000","2019-05-01T00:00:00.000","7001","2023-02-27T00:00:00.000",,"Closed","Firefighter"
"DCAS","Department of Citywide Administrative Services","Eligibility","Section 50","2020-01-30T00:00:00.000","2019-12-13T14:29:14.000","9507",,,"Closed","Promotion to Computer Systems Manager"
"DCAS","Department of Citywide Administrative Services","Eligibility","Section 50",,"2019-12-16T00:00:00.000","9507",,,"Open","Promotion to Computer Systems Manager"
"NYPD","Police Department","Psych","Section 50","2019-05-20T00:00:00.000","2019-01-23T19:55:48.000","5320","2021-06-30T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-09-01T14:33:11.000","5329","2021-07-07T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Score","Section 50","2020-03-06T00:00:00.000","2019-11-29T00:00:00.000","8048","2023-08-07T00:00:00.000",,"Closed","Special Consultant (Mental Health Standards and Services)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-13T00:00:00.000","2019-06-26T15:40:56.000","9000","2023-07-03T00:00:00.000",,"Closed","Crime Analyst"
"NYPD","Police Department","Unauthorized Substance","Section 50",,"2019-09-24T00:00:00.000","8336","2023-02-28T00:00:00.000",,"Open","Traffic Enforcement Agent"
"NYPD","Police Department","Psych","Section 50","2019-12-24T00:00:00.000","2019-10-23T16:07:58.000","4324","2020-09-14T00:00:00.000",,"Closed","Police Officer"
"DOC","Department of Correction","Psych","Section 50","2019-10-28T00:00:00.000","2019-03-27T00:00:00.000","7324","2021-09-20T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-11-07T00:00:00.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"NYCTA","Transit Authority","Minimum Requirements","Section 50","2019-10-07T00:00:00.000","2019-09-05T00:00:00.000","7601","2022-11-21T00:00:00.000",,"Closed","Signal Maintainer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-12-16T00:00:00.000","2019-09-17T00:00:00.000","9606",,,"Closed","Ventilation and Drainage Maint"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-12-24T00:00:00.000","2019-10-18T00:00:00.000","8042",,,"Closed","Administrative Project  Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-19T00:00:00.000","2019-03-20T11:22:33.000","8071",,,"Closed","Administrative Quality Assurance Specialist"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-11-26T00:00:00.000","2019-05-15T00:00:00.000","8058","2023-05-15T00:00:00.000",,"Closed","Administrative City Planner"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-23T00:00:00.000","2019-05-10T00:00:00.000","8007","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic (Diesel)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-06T00:00:00.000","2019-07-26T17:03:35.000","8050",,,"Closed","Accountant"
"NYCTA","Transit Authority",,"Section 50","2019-06-07T00:00:00.000","2019-03-18T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-04-18T00:00:00.000","2019-01-22T00:00:00.000","8049",,,"Closed","Associate Park Service Worker"
"NYCHA","Housing Authority","Termination","Section 76","2019-11-06T00:00:00.000","2019-07-02T15:33:12.000",,,,"Closed",
"NYPD","Police Department","Psych","Section 50","2019-10-31T00:00:00.000","2019-08-06T16:36:49.000","4320","2020-08-25T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Medical","Section 50",,"2019-10-28T00:00:00.000","9503","2023-06-05T00:00:00.000",,"Open","Police Officer"
"NYPD","Police Department",,"Waiting for DQ","2019-06-27T00:00:00.000","2019-05-23T18:12:29.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-11-15T00:00:00.000","2019-09-25T00:00:00.000","8042",,,"Closed","Administrative Project Manager"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-01-06T00:00:00.000","2019-09-27T00:00:00.000","7019","2022-08-29T00:00:00.000",,"Closed","Procurement Analyst"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-03-01T00:00:00.000","2019-01-15T00:00:00.000","8604",,,"Closed","Structure Maintainer Group E"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2020-03-16T00:00:00.000","2019-05-09T17:16:14.000","8058","2023-05-15T00:00:00.000",,"Closed","Administrative City Planner"
"NYPD","Police Department","Psych","Section 50",,"2019-11-30T19:55:48.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DOC","Department of Correction","Character","Section 50","2019-06-18T00:00:00.000","2019-02-19T00:00:00.000","7324","2021-09-20T00:00:00.000",,"Closed","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-09-25T00:00:00.000","8041","2023-10-09T00:00:00.000",,"Open","Administrative Contract Specialist"
"DCAS","Department of Citywide Administrative Services","Character","Section 50","2019-09-06T00:00:00.000","2019-05-22T13:25:07.000","2309","2020-08-17T00:00:00.000",,"Closed","Eligibility Specialist"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-12-19T00:00:00.000","2019-04-12T00:00:00.000","8006","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic"
"FDNY","Fire Department","Medical","Section 50",,"2019-11-18T00:00:00.000","7001","2023-02-27T00:00:00.000",,"Open","Firefighter"
"NYCTA","Transit Authority",,"Waiting for DQ","2019-05-22T00:00:00.000","2019-03-28T00:00:00.000",,,,"Closed",
"NYCTA","Transit Authority","Education and Experience","Section 50","2020-03-10T00:00:00.000","2019-10-03T00:00:00.000","8612",,,"Closed","Signal Maintainer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-23T00:00:00.000","2019-06-04T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-02-06T00:00:00.000","2019-11-12T00:00:00.000","8042",,,"Closed","Administrative Project Manager"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-19T00:00:00.000","2019-07-12T12:09:39.000","9000",,,"Closed","Crime Analyst"
"DOC","Department of Correction","Psych","Section 50",,"2019-11-06T00:00:00.000","8334","2023-02-07T00:00:00.000",,"Open","Correction Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-08-22T00:00:00.000","9075","2023-03-27T00:00:00.000",,"Open","Emergency Medical Specialist Trainee"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-08-22T00:00:00.000","9075","2023-03-27T00:00:00.000",,"Open","Emergency Medical Specialist Trainee"
"NYPD","Police Department","Psych","Section 50",,"2019-10-23T16:16:39.000","5300","2021-03-01T00:00:00.000",,"Open","Police Officer"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2020-02-24T00:00:00.000","2019-12-17T00:00:00.000","8041","2023-10-09T00:00:00.000",,"Closed","Administrative Contract Specialist"
"NYPD","Police Department","Psych","Section 50",,"2019-09-06T19:03:16.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"NYCTA","Transit Authority","Education and Experience","Section 50","2020-03-10T00:00:00.000","2019-12-16T00:00:00.000","8607",,,"Closed","Car Inspector"
"NYPD","Police Department","Psych","Section 50","2019-09-30T00:00:00.000","2019-05-15T15:03:54.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Character","Section 50",,"2019-08-28T00:00:00.000","7318","2023-05-29T00:00:00.000",,"Open","Special Officer"
"DCAS","Department of Citywide Administrative Services",,"Other","2019-04-26T00:00:00.000","2019-04-02T13:38:40.000",,,,"Closed",
"NYPD","Police Department","Psych","Section 50","2019-02-26T00:00:00.000","2019-01-03T08:12:47.000","6502","2020-06-22T00:00:00.000",,"Closed","Promotional Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-13T00:00:00.000","2019-05-10T00:00:00.000","8049",,,"Closed","Associate Park Service Worker"
"NYPD","Police Department","Psych","Section 50","2019-02-28T00:00:00.000","2019-02-07T12:15:02.000","4313","2020-06-23T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-11-08T11:50:07.000","8043","2023-11-13T00:00:00.000",,"Open","Computer Associate (Operations)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-22T00:00:00.000","2019-03-26T00:00:00.000","8065","2022-10-24T00:00:00.000",,"Closed","Probation  Officer"
"NYPD","Police Department","Psych","Section 50","2020-01-06T00:00:00.000","2019-08-30T13:54:40.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-10-10T00:00:00.000","2019-09-19T13:44:58.000",,,,"Closed",
"DoITT","Department of Information Technology and Telecommunications","Education and Experience","Section 50","2019-08-05T00:00:00.000","2019-05-25T10:32:25.000","8053",,,"Closed","Computer Specialist Operations"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-11-06T10:22:01.000","8036","2023-10-23T00:00:00.000",,"Open","Administrative Education Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-09-24T00:00:00.000","2019-05-31T00:00:00.000","7042","2023-03-20T00:00:00.000",,"Closed","Customer Information Representative"
"NYPD","Police Department","Psych","Section 50","2019-05-29T00:00:00.000","2019-03-26T01:54:06.000","7314","2022-03-08T00:00:00.000",,"Closed","School Safety Agent"
"NYCTA","Transit Authority",,"Section 50","2019-07-01T00:00:00.000","2019-03-06T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-05-30T00:00:00.000","2019-03-01T17:26:09.000","8026","2023-01-30T00:00:00.000",,"Closed","Business Promotion Coordinator"
"NYPD","Police Department","Character","Section 50","2019-06-06T00:00:00.000","2019-05-03T10:02:48.000","8331","2022-10-17T00:00:00.000",,"Closed","Police Communications Technician"
"NYPD","Police Department","Psych","Section 50",,"2019-12-10T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DOC","Department of Correction","Psych","Section 50","2019-11-12T00:00:00.000","2019-08-02T00:00:00.000","7322","2021-05-17T00:00:00.000",,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-07-10T00:00:00.000","8311","2022-09-12T00:00:00.000",,"Open","Police Communications Technician"
"NYPD","Police Department",,"Section 76","2019-06-14T00:00:00.000","2019-05-01T10:31:58.000",,,,"Closed",
"NYPD","Police Department","Psych","Section 50","2019-10-30T00:00:00.000","2019-05-16T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"NYCHA","Housing Authority","Termination","Section 76","2020-01-27T00:00:00.000","2019-08-22T00:00:00.000",,,,"Closed",
"NYPD","Police Department","Psych","Section 50","2020-01-15T00:00:00.000","2019-09-11T16:19:26.000","5320","2021-06-30T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-25T00:00:00.000","2019-07-18T00:00:00.000","9000","2023-07-03T00:00:00.000",,"Closed","Crime Analyst"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-08-05T00:00:00.000","2019-05-08T22:51:27.000","8007","2023-03-27T00:00:00.000",,"Closed","Auto Mechanic (Diesel)"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50",,"2019-07-10T00:00:00.000","8048",,,"Open","Special Consultant (Mental Health Standards and Services)"
"NYPD","Police Department","Psych","Section 50","2020-02-03T00:00:00.000","2019-09-18T09:51:07.000","5305","2021-03-02T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50","2020-01-06T00:00:00.000","2019-11-27T14:59:55.000","4328","2020-11-23T00:00:00.000",,"Closed","Police Officer"
"NYCHA","Housing Authority","Termination","Section 76","2019-10-08T00:00:00.000","2019-08-19T11:29:45.000",,,,"Closed",
"NYPD","Police Department","Character","Section 50","2020-01-02T00:00:00.000","2019-08-26T22:48:34.000","7323","2021-12-13T00:00:00.000",,"Closed","Police Officer"
"DCAS","Department of Citywide Administrative Services",,"Waiting for DQ","2019-05-30T00:00:00.000","2019-05-22T09:39:06.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services",,"Other","2019-02-26T00:00:00.000","2019-02-22T22:08:51.000",,,,"Closed",
"NYPD","Police Department","Minimum Requirements","Section 50",,"2019-11-27T00:00:00.000","7326","2023-03-06T00:00:00.000",,"Open","Police Officer"
"DOHMH","Department of Health and Mental Hygiene",,"Section 76","2019-09-05T00:00:00.000","2019-05-06T10:57:43.000",,,,"Closed",
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-07-15T00:00:00.000","2019-03-05T15:34:51.000","1328","2019-08-27T00:00:00.000",,"Closed","Eligibility Specialist"
"DCAS","Department of Citywide Administrative Services","Timeliness","Section 50","2019-09-19T00:00:00.000","2019-07-12T00:00:00.000","9075","2023-03-27T00:00:00.000",,"Closed","Emergency Medical Specialist- Trainee"
"DCAS","Department of Citywide Administrative Services","Education and Experience","Section 50","2019-10-23T00:00:00.000","2019-07-15T00:00:00.000","8072","2015-06-22T00:00:00.000",,"Closed","Heating Plant Technician (Housing Authority)"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-11-20T00:00:00.000","2019-09-27T00:00:00.000","8604",,,"Closed","Structure Maintainer Group E"
"FDNY","Fire Department","Age","Section 50","2019-12-09T00:00:00.000","2019-05-23T00:00:00.000","7001","2023-02-27T00:00:00.000",,"Closed","Firefighter"
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-04-19T00:00:00.000","2019-03-28T00:00:00.000","7604","2022-09-19T00:00:00.000",,"Closed","Train Operator"
"NYPD","Police Department","Character","Section 50","2019-11-01T00:00:00.000","2019-06-24T16:36:00.000","5326","2021-07-06T00:00:00.000",,"Closed","Police Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-09-24T00:00:00.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DOC","Department of Correction",,"Waiting for DQ","2020-01-31T00:00:00.000","2019-11-29T00:00:00.000","8334",,,"Closed","Correction Officer"
"NYPD","Police Department","Psych","Section 50",,"2019-11-26T12:42:54.000","7323","2021-12-13T00:00:00.000",,"Open","Police Officer"
"DSS","Department of Social Services","Termination","Section 76","2019-10-02T00:00:00.000","2019-07-09T15:09:27.000",,,,"Closed",
"NYCTA","Transit Authority","Education and Experience","Section 50","2019-09-17T00:00:00.000","2019-07-02T00:00:00.000","8614",,,"Closed","Bus Maintainer-Group B"
