DCA License Number,License Type,License Expiration Date,License Status,License Creation Date,Industry,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Community Board,Council District,BIN,BBL,NTA,Census Tract,Detail,Longitude,Latitude,Location
1337505-DCA,Business,02/28/2023,Active,10/30/2009,Home Improvement Contractor,FRANK TROMBETTA & SONS CONSTRUCTION CORP.,,327,FINGERBOARD RD,,STATEN ISLAND,NY,10305,7187271311,Staten Island,5,502,50,5044528,5030230072,,,,-74.06961125845622,40.60282371968193,"(40.60282371968193, -74.06961125845622)"
2047131-DCA,Business,02/28/2023,Active,01/06/2017,Home Improvement Contractor,BEN KEN CONTRACTING INC.,,85,HENRY PL,,STATEN ISLAND,NY,10305,646-533-5000,Staten Island,5,502,50,5049231,5033340028,,,,-74.09165843395309,40.59014648963946,"(40.59014648963946, -74.09165843395309)"
2102242-DCA,Business,02/28/2023,Active,10/21/2021,Home Improvement Contractor,Osiris Construction LLC,,254,NORWAY AVE,,STATEN ISLAND,NY,10305,646-620-1838,Staten Island,5,502,50,5050214,5033940092,,,,-74.07792873370896,40.592448529911906,"(40.592448529911906, -74.07792873370896)"
2102198-DCA,Business,02/28/2023,Active,10/20/2021,Home Improvement Contractor,HOME AND LOVERS HOME IMPROVEMENTS INC,,8955,121ST ST,,RICHMOND HILL,NY,11418,3475936097,Queens,4,409,29,4196929,4093750030,,,,-73.82715714704248,40.69718768658507,"(40.69718768658507, -73.82715714704248)"
2005095-DCA,Business,02/28/2023,Active,03/24/2014,Home Improvement Contractor,EXKAMACIO CORP,,145,HADDOCK RD,,MONTICELLO,NY,12701,7187348983,Outside NYC,,,,,,,,,,,
2102232-DCA,Business,02/28/2023,Active,10/21/2021,Home Improvement Contractor,CAPA SONS GENERAL CONSTRUCTION INC,,95,CLOVERDALE AVE,,STATEN ISLAND,NY,10308,3472828463,Staten Island,5,503,51,5066931,5052560052,,,,-74.1549718214757,40.54437471236499,"(40.54437471236499, -74.1549718214757)"
2102194-DCA,Business,02/28/2023,Active,10/19/2021,Home Improvement Contractor,BEACON HILL INC,,81,PONDFIELD RD,,BRONXVILLE,NY,10708,646-353-4736,Outside NYC,,,,,,,,,,,
2077225-DCA,Business,02/28/2023,Active,08/20/2018,Home Improvement Contractor,J&E QUALITY CONSTRUCTION CORP,,156,STOCKHOLM ST,,BROOKLYN,NY,11237,3475286211,Brooklyn,3,304,37,3348633,3032570006,,,,-73.92285505075141,40.69941606786549,"(40.69941606786549, -73.92285505075141)"
2102141-DCA,Business,02/28/2023,Active,10/15/2021,Home Improvement Contractor,RICHMOND RENOVATIONS LLC,,109,TRAVIS AVE,,STATEN ISLAND,NY,10314,9175666822,Staten Island,5,502,50,5037760,5023710140,,,,-74.14987354595034,40.586162980223385,"(40.586162980223385, -74.14987354595034)"
2102163-DCA,Business,02/28/2023,Active,10/18/2021,Home Improvement Contractor,Brigade Home Improvement LLC,,39,MINEOLA BLVD,,MINEOLA,NY,11501,5166037142,Outside NYC,,,,,,,,,,,
0996651-DCA,Business,02/28/2023,Active,09/30/1998,Home Improvement Contractor,"GOLAN FLOORS, INC.",NORWEGIAN WOOD,261,E 134TH ST,,BRONX,NY,10454,2129293853,Bronx,2,201,08,2000770,2023170051,,,,-73.92930307131415,40.808490949353406,"(40.808490949353406, -73.92930307131415)"
2081364-DCA,Business,02/28/2023,Active,01/14/2019,Home Improvement Contractor,N & M CONTRACTORS INC,,377,PULASKI AVE,,STATEN ISLAND,NY,10303,7187083731,Staten Island,5,501,49,5026798,5011670016,,,,-74.14856101465311,40.62895335956567,"(40.62895335956567, -74.14856101465311)"
0972098-DCA,Business,02/28/2023,Active,09/24/1997,Home Improvement Contractor,DILEO CONSTRUCTION CORP.,,7122,15TH AVE,,BROOKLYN,NY,11228,7183312303,Brooklyn,3,311,43,3157742,3061790047,,,,-74.00084289526036,40.61975822039493,"(40.61975822039493, -74.00084289526036)"
2020816-DCA,Business,02/28/2023,Active,04/10/2015,Home Improvement Contractor,HOUSE DOCTOR HOME IMPROVEMENT CORPORATION,,260,FRANKLIN ST,,BROOKLYN,NY,11222,9082757636,Brooklyn,3,301,33,3063802,3024950002,,,,-73.9584246275293,40.73500650750812,"(40.73500650750812, -73.9584246275293)"
1001786-DCA,Business,02/28/2023,Active,01/08/1999,Home Improvement Contractor,WEBER CARPENTRY & HOME IMPROVEMENT CORP.,,319,SHORE RD,,PATTERSONVILLE,NY,12137,7183239797,Outside NYC,,,,,,,,,,,
0851723-DCA,Business,02/28/2023,Active,09/12/2013,Home Improvement Contractor,"FOUR DECADES CONTRACTING, INC",,1184,HEMPSTEAD TPKE,,FRANKLIN SQUARE,NY,11010,7184648200,Outside NYC,,,,,,,,,,,
2062388-DCA,Business,02/28/2023,Active,12/04/2017,Home Improvement Contractor,"EAST END CENTRO-VAC, INC.",HAUSVAC,451,GREAT HILL RD,,SOUTHAMPTON,NY,11968,,Outside NYC,,,,,,,,,,,
2102184-DCA,Business,02/28/2023,Active,10/19/2021,Home Improvement Contractor,DEDES HOMES CORP,,34,WYCLIFF LN,,STATEN ISLAND,NY,10312,3474663288,Staten Island,5,503,51,5153878,5061060192,,,,-74.20279096988563,40.545864764573594,"(40.545864764573594, -74.20279096988563)"
1364406-DCA,Business,02/28/2023,Active,08/02/2010,Home Improvement Contractor,"PUSKAS, ALEXANDER",,25,FAIRLANE DR,,SHELTON,CT,06484,9732024289,Outside NYC,,,,,,,,,,,
1344314-DCA,Business,02/28/2023,Active,02/08/2010,Home Improvement Contractor,FOX CONTRACTING CORP.,,265,SAINT JOHNS AVE,,YONKERS,NY,10704,9146566593,Outside NYC,,,,,,,,,,,
2102156-DCA,Business,02/28/2023,Active,10/15/2021,Home Improvement Contractor,MCCLOSKEY'S PAINTING CONTRACTORS INC,,2145,73RD ST,,EAST ELMHURST,NY,11370,929-317-6205,Queens,4,401,22,4021323,4009690043,,,,-73.89637272824089,40.769254788081916,"(40.769254788081916, -73.89637272824089)"
2088684-DCA,Business,02/28/2023,Active,07/24/2019,Home Improvement Contractor,DAA CONSTRUCTION LLC,,30,GARTH RD,,SCARSDALE,NY,10583,646-201-0492,Outside NYC,,,,,,,,,,,
2092139-DCA,Business,02/28/2023,Active,11/08/2019,Home Improvement Contractor,C.G.R. CONSTRUCTION CORP.,,1379,COOLIDGE ST,,NORTH BELLMORE,NY,11710,5166446983,Outside NYC,,,,,,,,,,,
2102241-DCA,Business,02/28/2023,Active,10/21/2021,Home Improvement Contractor,LETS HVAC LLC,,308,SCHAEFER ST,,BROOKLYN,NY,11237,3479987158,Brooklyn,3,304,37,3079605,3034310046,,,,-73.90472417290015,40.69282053050358,"(40.69282053050358, -73.90472417290015)"
1440991-DCA,Business,02/28/2023,Active,08/14/2012,Home Improvement Contractor,APC CONSTRUCTION LLC,PLASTER WORK,31,E 12TH ST,,NEW YORK,NY,10003,6467720273,Manhattan,1,102,02,1009195,1005640001,,,,-73.99253807156117,40.73382254757192,"(40.73382254757192, -73.99253807156117)"
2103932-DCA,Business,02/28/2023,Active,02/14/2022,Home Improvement Contractor,ECOPROVENT INC,,24032,146TH AVE,,ROSEDALE,NY,11422,5162048143,Queens,4,413,31,4287794,4135390076,,,,-73.7447185343402,40.658140745077766,"(40.658140745077766, -73.7447185343402)"
1471637-DCA,Business,02/28/2023,Active,08/16/2013,Home Improvement Contractor,"STAN'S WINDOW SERVICE, INC.",,84,EMILY AVE,,ELMONT,NY,11003,5163288755,Outside NYC,,,,,,,,,,,
2075137-DCA,Business,02/28/2023,Active,07/06/2018,Home Improvement Contractor,GDO RESTORATIONS INC.,,6923,12TH AVE,,BROOKLYN,NY,11228,3474625493,Brooklyn,3,310,43,3156427,3061550001,,,,-74.0062645592123,40.62485787480157,"(40.62485787480157, -74.0062645592123)"
2103907-DCA,Business,02/28/2023,Active,02/11/2022,Home Improvement Contractor,Elite Restoration and Construction Inc.,,1361,LINCOLN AVE,,HOLBROOK,NY,11741,6315670070,Outside NYC,,,,,,,,,,,
2103959-DCA,Business,02/28/2023,Active,02/15/2022,Home Improvement Contractor,DA SHARP SERVICES INC,,157,COLERIDGE ST,,BROOKLYN,NY,11235,929-366-1164,Brooklyn,3,315,48,3246093,3087350022,,,,-73.9502676729351,40.57826533348856,"(40.57826533348856, -73.9502676729351)"
2006784-DCA,Business,02/28/2023,Active,04/24/2014,Home Improvement Contractor,"MALHI, AMJAD",AM Construction,1728,MAHAN AVE,,BRONX,NY,10461,646-508-0606,Bronx,2,210,13,2046317,2041770044,,,,-73.82895133117339,40.846869451004956,"(40.846869451004956, -73.82895133117339)"
2103938-DCA,Business,02/28/2023,Active,02/14/2022,Home Improvement Contractor,NABB BUILDERS & CONSTRUCTION INC,,34,VOORHEES ST,,NEWARK,NJ,07108,3474993211,Outside NYC,,,,,,,,,,,
1420095-DCA,Business,02/28/2023,Active,02/22/2012,Home Improvement Contractor,"THE ZEN WORKS, LLC",,10,PAULDING LN,,CROMPOND,NY,10517,9145849833,Outside NYC,,,,,,,,,,,
2106375-DCA,Business,02/28/2023,Active,05/27/2022,Home Improvement Contractor,MM&JJ Construction Inc.,,10203,212TH ST,,QUEENS VILLAGE,NY,11429,3478335265,Queens,4,413,27,4238822,4110860017,,,,-73.74644673536957,40.71266967741098,"(40.71266967741098, -73.74644673536957)"
1419516-DCA,Business,02/28/2023,Active,10/05/2012,Home Improvement Contractor,"NORTH STAR GENERAL CONTRACTOR, INC.",,4005,81ST ST,,ELMHURST,NY,11373,7182233053,Queens,4,404,25,4036860,4014920001,,,,-73.88478955887963,40.74724189787135,"(40.74724189787135, -73.88478955887963)"
2103999-DCA,Business,02/28/2023,Active,02/17/2022,Home Improvement Contractor,"RAHMAN, MAKSUDUR",M & N General Construction Co,285,EAST 8TH ST,,BROOKLYN,NY,11218,6463216813,Brooklyn,3,306,39,3021879,3009990001,,,,-73.98538971274036,40.66959709175481,"(40.66959709175481, -73.98538971274036)"
2106465-DCA,Business,02/28/2023,Active,06/01/2022,Home Improvement Contractor,G&M ELITE CONSTRUCTION INC.,,12984,COUNTY HIGHWAY 27,,SIDNEY CENTER,NY,13839,3472084648,Outside NYC,,,,,,,,,,,
0965990-DCA,Business,02/28/2023,Active,04/22/2003,Home Improvement Contractor,BELLA HOME IMPROVEMENTS OF STATEN ISLAND INC.,,4028,HYLAN BLVD,,STATEN ISLAND,NY,10308,7183569311,Staten Island,5,503,51,5068139,5052980009,,,,-74.14663252674056,40.5415530150384,"(40.5415530150384, -74.14663252674056)"
2103921-DCA,Business,02/28/2023,Active,02/11/2022,Home Improvement Contractor,FNV Construction LLC,,4D,WILLOW AVE,,STATEN ISLAND,NY,10305,7185525754,Staten Island,5,501,49,,,,,,-74.06935108955143,40.619309116944855,"(40.619309116944855, -74.06935108955143)"
1255861-DCA,Business,02/28/2023,Active,05/17/2007,Home Improvement Contractor,"SIENA CONSTRUCTION, LTD.",,111,W 82ND ST,,NEW YORK,NY,10024,904-589-4531,Manhattan,1,107,06,1084302,1012137504,,,,-73.97468320030295,40.78417233747447,"(40.78417233747447, -73.97468320030295)"
1376787-DCA,Business,02/28/2023,Active,10/26/2011,Home Improvement Contractor,"TOUFOS, GUS ANTHONY",,1436,140 ST,,WHITESTONE,NY,11357,9174505998,Queens,4,407,19,4099211,4041650010,,,,-73.84508470167957,40.78073613921427,"(40.78073613921427, -73.84508470167957)"
2034411-DCA,Business,02/28/2023,Active,03/15/2016,Home Improvement Contractor,"DAVIS, ANDREA",HEART 2 HEART HOME IMPROVEMENT,644,WATER ST,,NEW YORK,NY,10002,212-964-1564,Manhattan,1,103,02,1077525,1002600001,,,,-73.98247324976853,40.711410504935444,"(40.711410504935444, -73.98247324976853)"
2061846-DCA,Business,02/28/2023,Active,11/28/2017,Home Improvement Contractor,"MARTIN'S REALBUILD, LLC",,4505,BRONX BLVD,,BRONX,NY,10470,347 427-6859,Bronx,2,212,11,2103470,2050740091,,,,-73.85614646428023,40.90191576436222,"(40.90191576436222, -73.85614646428023)"
1298690-DCA,Business,02/28/2023,Active,09/08/2008,Home Improvement Contractor,"MCKAY,ELI S",FULTON FENCING,174,JERUSALEM AVE,,HEMPSTEAD,NY,11550,5165650280,Outside NYC,,,,,,,,,,,
2098307-DCA,Business,02/28/2023,Active,04/07/2021,Home Improvement Contractor,L&R HVAC Solutions LLC,Vvoy Service Hub,1150,SUTTER AVE,,BROOKLYN,NY,11208,5167770331,Brooklyn,3,305,42,3095632,3042620031,,,,-73.87570126029912,40.672234477985015,"(40.672234477985015, -73.87570126029912)"
2103971-DCA,Business,02/28/2023,Active,02/15/2022,Home Improvement Contractor,SUDDEN CHARM CORPORATION,,3154,BAISLEY AVE,,BRONX,NY,10465,917-407-5433,Bronx,2,210,13,2072799,2053190037,,,,-73.82318681876829,40.837166431174865,"(40.837166431174865, -73.82318681876829)"
1221803-DCA,Business,02/28/2023,Active,03/24/2006,Home Improvement Contractor,BAYSIDE BUILDERS INC.,,81,WORTH ST,,NEW YORK,NY,10013,7186313258,Manhattan,1,101,01,1001874,1001737503,,,,-74.00526312631676,40.716629510114025,"(40.716629510114025, -74.00526312631676)"
2103973-DCA,Business,02/28/2023,Active,02/15/2022,Home Improvement Contractor,AC Penguin Prestige Corp.,,191,BRUCKNER BLVD,,BRONX,NY,10454,9294440071,Bronx,2,201,08,2092948,2025650008,,,,-73.91290867262708,40.80421991616965,"(40.80421991616965, -73.91290867262708)"
2106387-DCA,Business,02/28/2023,Active,05/27/2022,Home Improvement Contractor,GOLDEN STONE CONSTRUCTION INC,,2074,20TH LN,,BROOKLYN,NY,11214,7187901007,Brooklyn,3,311,43,3329128,3064890001,,,,-74.00281953373016,40.597895897089096,"(40.597895897089096, -74.00281953373016)"
2106501-DCA,Business,02/28/2023,Active,06/02/2022,Home Improvement Contractor,NEST BUILDERS CORP.,,165,W END AVE,,NEW YORK,NY,10023,917-499-5777,Manhattan,1,107,06,1070746,1011797501,,,,-73.98652154333283,40.77701880522641,"(40.77701880522641, -73.98652154333283)"
2104020-DCA,Business,02/28/2023,Active,02/17/2022,Home Improvement Contractor,FULTON PEAK LLC,,1024,12TH ST,,BROOKLYN,NY,11230,518-986-1419,Brooklyn,3,,,,,,,,,,
2104926-DCA,Business,02/28/2023,Active,03/31/2022,Home Improvement Contractor,Artistic Contracting Services Corp.,,1995,3RD AVE,,NEW YORK,NY,10029,6462350962,Manhattan,1,111,08,1052454,1016590147,,,,-73.94300273324538,40.7938499283441,"(40.7938499283441, -73.94300273324538)"
1311051-DCA,Business,02/28/2023,Active,03/11/2009,Home Improvement Contractor,"WAGNER CONSTRUCTION CO., INC.",,44,BETHPAGE RD,,HICKSVILLE,NY,11801,5169371392,Outside NYC,,,,,,,,,,,
2033535-DCA,Business,02/28/2023,Active,02/22/2016,Home Improvement Contractor,DECOR HOME REMODELING AND CONSTRUCTION INC,,1463,5TH AVE,,NEW YORK,NY,10035,718-313-8116,Manhattan,1,111,09,1088264,1017457502,,,,-73.94536147005208,40.80215936331694,"(40.80215936331694, -73.94536147005208)"
2106461-DCA,Business,02/28/2023,Active,06/01/2022,Home Improvement Contractor,A&T CONSTRUCTION GROUP INC,,1848,MULINER AVE,,BRONX,NY,10462,,Bronx,2,211,13,2043773,2040560041,,,,-73.86133091564099,40.8478323970037,"(40.8478323970037, -73.86133091564099)"
2106438-DCA,Business,02/28/2023,Active,06/01/2022,Home Improvement Contractor,G&M Interiors General Contracting Inc.,,1428,STONY BROOK RD,,STONY BROOK,NY,11790,6315084711,Outside NYC,,,,,,,,,,,
1275213-DCA,Business,02/28/2023,Active,01/03/2008,Home Improvement Contractor,KIRBY CONTRACTING INC.,,90,COMMONWEALTH AVE,,MERRICK,NY,11566,5166232594,Outside NYC,,,,,,,,,-77.51958437167269,40.11238533659802,"(40.11238533659802, -77.51958437167269)"
1360169-DCA,Business,02/28/2023,Active,06/23/2010,Home Improvement Contractor,ELITE CLOSETS INC.,WOODMASTERS,211,E 141ST ST,,BRONX,NY,10451,2127991336,Bronx,2,201,08,0,2000000000,,,,-73.92704195266337,40.8148984682127,"(40.8148984682127, -73.92704195266337)"
2106485-DCA,Business,02/28/2023,Active,06/02/2022,Home Improvement Contractor,SS & BC CORP.,,59,CROSSWAY DR,,DEER PARK,NY,11729,3477068772,Outside NYC,,,,,,,,,,,
2082322-DCA,Business,02/28/2023,Active,02/15/2019,Home Improvement Contractor,HKR CONSTRUCTION CORP.,,147,FOXPOINT W,,BUFFALO,NY,14221,9176248731,Outside NYC,,,,,,,,,,,
2081256-DCA,Business,02/28/2023,Active,01/10/2019,Home Improvement Contractor,Ny Bath & kitchen Renovations Inc,,20,CEDAR RD,,AMITYVILLE,NY,11701,7183741719,Outside NYC,,,,,,,,,,,
1235380-DCA,Business,02/28/2023,Active,04/30/2012,Home Improvement Contractor,NBO CONSTRUCTION CORP.,,661,DACOSTA AVE,,OCEANSIDE,NY,11572,6462702107,Outside NYC,,,,,,,,,,,
2027312-DCA,Business,02/28/2023,Active,08/19/2015,Home Improvement Contractor,ATLAS HOME CONTRACTORS INC.,,933,US HIGHWAY 9,,SOUTH AMBOY,NJ,08879,718-442-3064,Outside NYC,,,,,,,,,,,
2098261-DCA,Business,02/28/2023,Active,04/02/2021,Home Improvement Contractor,Top Shelf Design Build LLC,Decorum Design Build,323,W 11TH ST,,NEW YORK,NY,10014,8583440693,Manhattan,1,102,03,1078297,1006340036,,,,-74.00732862363787,40.73565605153896,"(40.73565605153896, -74.00732862363787)"
2072511-DCA,Business,02/28/2023,Active,06/04/2018,Home Improvement Contractor,MIDMAC CONSTRUCTION INC,,17,BURSTON ST,,HEMPSTEAD,NY,11550,9176606131,Queens,4,,,,,,,,,,
2105651-DCA,Business,02/28/2023,Active,04/29/2022,Home Improvement Contractor,BLUE J CONTRACTING CORP,,2155,BOLTON ST,,BRONX,NY,10462,646-884-0888,Bronx,2,211,13,2049377,2043170048,,,,-73.86869012154337,40.85508428924538,"(40.85508428924538, -73.86869012154337)"
1463237-DCA,Business,02/28/2023,Active,04/23/2013,Home Improvement Contractor,JJM INTERNATIONAL INC.,,13717,CARSON ST,,LAURELTON,NY,11413,347-548-0317,Queens,4,413,31,4280387,4130300022,,,,-73.75536181620865,40.67581286213541,"(40.67581286213541, -73.75536181620865)"
2106376-DCA,Business,02/28/2023,Active,05/27/2022,Home Improvement Contractor,ZEE CONTRACTING CORPORATION,,230,OCEAN PKWY,,BROOKLYN,NY,11218,13473224080,Brooklyn,3,312,39,3124705,3053380070,,,,-73.97428948259274,40.644203179113966,"(40.644203179113966, -73.97428948259274)"
2106458-DCA,Business,02/28/2023,Active,06/01/2022,Home Improvement Contractor,GNC Development Corp.,,4620,220TH PL,,BAYSIDE,NY,11361,9177485379,Queens,4,411,23,4161003,4074820260,,,,-73.76018701921754,40.75961261446165,"(40.75961261446165, -73.76018701921754)"
2106493-DCA,Business,02/28/2023,Active,06/02/2022,Home Improvement Contractor,MALIK CONTRACTING AND RENOVATION INC,,4,TROY STREET,,ELMONT,NY,11003,3475933108,Outside NYC,,,,,,,,,,,
2106396-DCA,Business,02/28/2023,Active,05/31/2022,Home Improvement Contractor,R&K NY CONSTRUCTION CORP,,52,E LINCOLN AVE,,VALLEY STREAM,NY,11580,6466445549,Outside NYC,,,,,,,,,,,
1456065-DCA,Business,02/28/2023,Active,02/06/2013,Home Improvement Contractor,"ARIF, MOHAMMAD",DELUX CONSTRUCTION BK,152,68TH ST,,BROOKLYN,NY,11220,6462442231,Brooklyn,3,310,43,3145062,3058610029,,,,-74.02944446436817,40.63782065670534,"(40.63782065670534, -74.02944446436817)"
2002549-DCA,Business,02/28/2023,Active,01/14/2014,Home Improvement Contractor,JRGC SERVICES INC,,11748,125TH ST,,SOUTH OZONE PARK,NY,11420,7188015952,Queens,4,410,28,4254682,4117460066,,,,-73.81271849278828,40.67500650928264,"(40.67500650928264, -73.81271849278828)"
2098221-DCA,Business,02/28/2023,Active,03/30/2021,Home Improvement Contractor,Sirak Construction Corp,,3636,23RD ST,,ASTORIA,NY,11106,7182781001,Queens,4,401,26,4314375,4003470037,,,,-73.93554296256833,40.75855964922189,"(40.75855964922189, -73.93554296256833)"
2106464-DCA,Business,02/28/2023,Active,06/01/2022,Home Improvement Contractor,"ROBERTS,JELANI",KEEPEM MUSED,1221,E 86TH ST,,BROOKLYN,NY,11236,9295988028,Brooklyn,3,318,46,3226855,3080650032,,,,-73.90286770696419,40.63296080796511,"(40.63296080796511, -73.90286770696419)"
2098505-DCA,Business,02/28/2023,Active,04/29/2021,Home Improvement Contractor,"Buildstruct Properties Solution, LLC",Buildstruct Home Improvements New York,15,WEST 38TH ST,,NEW YORK,NY,10018,3479413922,Brooklyn,3,315,48,3423943,3074170065,,,,,,
2103448-DCA,Business,02/28/2023,Active,01/13/2022,Home Improvement Contractor,KARAMEL DESIGNS CORP.,,175,WALNUT AVE,,BRONX,NY,10454,9173532183,Bronx,2,201,17,2003993,2025870043,,,,-73.90991806290722,40.801396038495234,"(40.801396038495234, -73.90991806290722)"
2106389-DCA,Business,02/28/2023,Active,05/27/2022,Home Improvement Contractor,OCEANHILL PROPERTY SOLUTIONS CORP,,112,ROCKAWAY AVE,,BROOKLYN,NY,11233,6463878569,Brooklyn,3,316,41,3041681,3015330046,,,,-73.91112442377921,40.67968093565426,"(40.67968093565426, -73.91112442377921)"
2106413-DCA,Business,02/28/2023,Active,05/31/2022,Home Improvement Contractor,TOP NOTCH BUILDERS 1 LLC,,1755,BROADWAY,,BROOKLYN,NY,11207,7183609292,Brooklyn,3,304,37,3397022,3034440001,,,,-73.91031978735681,40.682839546453586,"(40.682839546453586, -73.91031978735681)"
2106450-DCA,Business,02/28/2023,Active,06/01/2022,Home Improvement Contractor,"TRIVIA RENOVATIONS, INC.",,3225,EMMONS AVE,,BROOKLYN,NY,11235,3477312703,Brooklyn,3,315,48,3247956,3088080059,,,,-73.93156372953595,40.58428604671687,"(40.58428604671687, -73.93156372953595)"
2098267-DCA,Business,02/28/2023,Active,04/02/2021,Home Improvement Contractor,Re Contracting Services Corp.,None,625,MARLBOROUGH RD,,BROOKLYN,NY,11226,3472726141,Brooklyn,3,314,40,3121195,3052360040,,,,-73.9631853797214,40.63461262168105,"(40.63461262168105, -73.9631853797214)"
2093754-DCA,Business,02/28/2023,Active,01/21/2020,Home Improvement Contractor,NY GM GENERAL CONSTRUCTION CORP,,2742,HERING AVE,,BRONX,NY,10469,718 515-3619,Bronx,2,211,13,2054105,2045230018,,,,-73.85379440954529,40.86607263205597,"(40.86607263205597, -73.85379440954529)"
2104103-DCA,Business,02/28/2023,Active,02/24/2022,Home Improvement Contractor,Wiz-Horses LLC,,1428,GREENE AVE,,BROOKLYN,NY,11237,7188123527,Brooklyn,3,304,37,3075475,3033010013,,,,-73.91656701555371,40.70104756287669,"(40.70104756287669, -73.91656701555371)"
2005801-DCA,Business,02/28/2023,Active,04/07/2014,Home Improvement Contractor,Shine Construction CORP,,8929,191 Street,,HOLLIS,NY,11423,7183004900,Queens,4,412,23,4463135,4104480021,,,,-73.76849727504975,40.713701505394454,"(40.713701505394454, -73.76849727504975)"
2085710-DCA,Business,02/28/2023,Active,05/09/2019,Home Improvement Contractor,EC GENERAL CONSTRUCTION CORP,,3865,9TH ST,,LONG ISLAND CITY,NY,11101,7182699644,Queens,4,401,26,4005410,4004750108,,,,-73.94362482238371,40.758662698551525,"(40.758662698551525, -73.94362482238371)"
2012323-DCA,Business,02/28/2023,Active,08/21/2014,Home Improvement Contractor,"AMERICAN WOOD FLOOR, LLC",,1939,MORNING STAR DR,,CLERMONT,FL,34714,2032857697,Outside NYC,,,,,,,,,,,
2106399-DCA,Business,02/28/2023,Active,05/31/2022,Home Improvement Contractor,"ONZE DESIGN, INC",,9810,64TH AVE,,REGO PARK,NY,11374,9178689311,Queens,4,406,29,4431978,4021010001,,,,-73.85801042624362,40.73042781783843,"(40.73042781783843, -73.85801042624362)"
1310367-DCA,Business,02/28/2023,Active,03/02/2009,Home Improvement Contractor,"NORFOLK BUILDERS, INC.",,417,GRAND ST,,NEW YORK,NY,10002,2122287799,Manhattan,1,103,01,1082653,1003150001,,,,-73.98591348729018,40.71570103955644,"(40.71570103955644, -73.98591348729018)"
2094317-DCA,Business,02/28/2023,Active,02/07/2020,Home Improvement Contractor,"GREEN STAR CONSTRUCTION, LLC",,400,MARLBOROUGH RD,,BROOKLYN,NY,11226,9172916793,Brooklyn,3,314,40,3118683,3051570017,,,,-73.96427039982993,40.64033035516178,"(40.64033035516178, -73.96427039982993)"
2054444-DCA,Business,02/28/2023,Active,06/14/2017,Home Improvement Contractor,BLACK WOLF RENOVATIONS LLC,,40,WYCKOFF ST,,BROOKLYN,NY,11201,3477245455,Brooklyn,3,302,33,3006048,3003900026,,,,-73.99217557580467,40.686565945331516,"(40.686565945331516, -73.99217557580467)"
0901898-DCA,Business,02/28/2023,Active,01/14/2003,Home Improvement Contractor,"LEIBOVICH, ARIE",,11,W HILL RD,,WOODCLIFF LAKE,NJ,07677,9175356939,Outside NYC,,,,,,,,,,,
2003062-DCA,Business,02/28/2023,Active,01/30/2014,Home Improvement Contractor,RALMAL INC,,7014,13TH AVE,,BROOKLYN,NY,11228,5166689802,Brooklyn,3,310,43,3157031,3061660041,,,,-74.00463254754978,40.623010708000926,"(40.623010708000926, -74.00463254754978)"
2098328-DCA,Business,02/28/2023,Active,04/08/2021,Home Improvement Contractor,"LEAK STOPPERS, INC.",,840,LITTLE EAST NECK RD,,WEST BABYLON,NY,11704,6316691570,Outside NYC,,,,,,,,,,,
1327940-DCA,Business,02/28/2023,Active,08/03/2009,Home Improvement Contractor,"Manhattan Restoration, LLC",,233,E 70TH ST,,NEW YORK,NY,10021,9178824808,Manhattan,1,108,04,1072227,1014257501,,,,-73.96005036825406,40.76780681407699,"(40.76780681407699, -73.96005036825406)"
1221093-DCA,Business,02/28/2023,Active,03/15/2006,Home Improvement Contractor,BRL CONSTRUCTION CORP.,,123,LINDEN ST,,YONKERS,NY,10701,9144570268,Outside NYC,,,,,,,,,,,
2090038-DCA,Business,02/28/2023,Active,08/28/2019,Home Improvement Contractor,HPA HOME IMPROVEMENT INC,,11137,115TH ST,,SOUTH OZONE PARK,NY,11420,,Queens,4,410,28,4250327,4116200048,,,,-73.82454646280675,40.679265839158944,"(40.679265839158944, -73.82454646280675)"
2104056-DCA,Business,02/28/2023,Active,02/22/2022,Home Improvement Contractor,alvamar professional services llc,,3728,91ST ST,,JACKSON HEIGHTS,NY,11372,7188875575,Queens,4,403,21,4036358,4014780021,,,,-73.87580915689267,40.749809886175385,"(40.749809886175385, -73.87580915689267)"
1451889-DCA,Business,02/28/2023,Active,12/10/2012,Home Improvement Contractor,RWC SERVICES INC.,,20,PEACHTREE CT,,HOLBROOK,NY,11741,6317768105,Outside NYC,,,,,,,,,,,
1072903-DCA,Business,02/28/2023,Active,02/09/2001,Home Improvement Contractor,FIVE STAR CONTRACTING COMPANIES INC.,,64,FULTON ST,,NEW YORK,NY,10038,2124068900,Manhattan,1,101,01,1001176,1000760001,,,,-74.00513626321822,40.708768518071146,"(40.708768518071146, -74.00513626321822)"
2058119-DCA,Business,02/28/2023,Active,09/13/2017,Home Improvement Contractor,JFK CONSTRUCTION USA INC.,,2106,WALLACE AVE,,BRONX,NY,10462,347 259-7810,Bronx,2,211,13,2093290,2042920014,,,,-73.86483648294009,40.8534000790689,"(40.8534000790689, -73.86483648294009)"
