"providertype","dfta_id","programname","sponsorname","programaddress","programcity","programstate","programzipcode","borough","programphone","dfta_funded","monhouropen","monhourclose","tuehouropen","tuehourclose","wedhouropen","wedhourclose","thuhouropen","thuhourclose","frihouropen","frihourclose","sathouropen","sathourclose","sunhouropen","sunhourclose","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","geocoded_column"
"SENIOR CENTER CONTRACTS","34Q01","LaGuardia Neighborhood Senior Center","NEW YORK FOUNDATION FOR SENIOR CITIZENS INC","280 CHERRY STREET","NEW YORK","NY","10002","MANHATTAN","212-732-3656","Y","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","00:00","00:00","00:00","00:00","40.711376","-73.988461","103","1","6","1003211","1002560014","Lower East Side","
,  
(40.711376, -73.988461)"
"SENIOR CENTER CONTRACTS","34R01","Mott Street Neighborhood Senior Center","NEW YORK FOUNDATION FOR SENIOR CITIZENS INC","180 MOTT STREET","NEW YORK","NY","10012","MANHATTAN","212-966-5460","Y","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","09:00","04:00","00:00","00:00","00:00","00:00","40.7205","-73.995895","102","1","41","1007156","1004790001","SoHo-TriBeCa-Civic Center-Little Italy","
,  
(40.7205, -73.995895)"
"SENIOR CENTER CONTRACTS","34S01","John Paul II Friendship Neighborhood Senior Center","POLISH & SLAVIC CENTER INC","103 EAST 7TH STREET","NEW YORK","NY","10009","MANHATTAN","212-673-7704","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.726683","-73.985016","103","2","32","1005851","1004350049","East Village","
,  
(40.726683, -73.985016)"
"SENIOR CENTER CONTRACTS","34T01","PSS Harlem Neighborhood Senior Center","PRESBYTERIAN SENIOR SERVICES","18 MT. MORRIS PARK WEST","NEW YORK","NY","10027","MANHATTAN","212-222-3132","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.804822","-73.945457","111","9","198","1083967","1017190001","East Harlem North","
,  
(40.804822, -73.945457)"
"SENIOR CENTER CONTRACTS","34T03","PSS Manhattanville Senior Center","PRESBYTERIAN SENIOR SERVICES","530 West 133rd Street","NEW YORK","NY","10027","MANHATTAN","212-862-5562","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.818127","-73.954478","109","7","219","1084130","1019840001","Manhattanville","
,  
(40.818127, -73.954478)"
"SENIOR CENTER CONTRACTS","34U01","RAIN Inwood Neighborhood Senior Center","REGIONAL AID FOR INTERIM NEEDS INC","84 VERMILYEA AVENUE","NEW YORK","NY","10034","MANHATTAN","212-567-3200","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.865838","-73.923128","112","10","291","1064905","1022340029","Marble Hill-Inwood","
,  
(40.865838, -73.923128)"
"SENIOR CENTER CONTRACTS","34V01","Riverstone Senior Life Neighborhood Senior Center","RIVERSTONE SENIOR LIFE SERVICES INC.","99 FORT WASHINGTON AVENUE","NEW YORK","NY","10032","MANHATTAN","212-927-5600","Y","08:00","04:30","08:00","04:30","08:00","04:30","08:00","04:30","08:00","04:30","00:00","00:00","00:00","00:00","40.83851","-73.943738","112","7","247","1063346","1021360235","Washington Heights South","
,  
(40.83851, -73.943738)"
"SENIOR CENTER CONTRACTS","34Y01","Stanley Isaacs Neighborhood Senior Center","STANLEY M ISAACS NEIGHBORHOOD CENTER INC","415 EAST 93RD STREET","NEW YORK","NY","10128","MANHATTAN","212-360-7620","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.780904","-73.945112","108","5","152","1082367","1015730001","Yorkville","
,  
(40.780904, -73.945112)"
"SENIOR CENTER CONTRACTS","34Z01","Corsi House Neighborhood Senior Center","UNION SETTLEMENT ASSOCIATION","307 EAST 116TH STREET","NEW YORK","NY","10029","MANHATTAN","212-828-6756","Y","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","08:30","04:30","00:00","00:00","00:00","00:00","40.796935","-73.93759","111","8","188","1079357","1016880045","East Harlem North","
,  
(40.796935, -73.93759)"
"SENIOR CENTER CONTRACTS","35101","Gaylord White Neighborhood Senior Center","UNION SETTLEMENT ASSOCIATION","2029 SECOND AVENUE","NEW YORK","NY","10029","MANHATTAN","212-828-6055","Y","09:00","05:00","10:00","06:00","09:00","05:00","10:00","06:00","09:00","05:00","00:00","00:00","00:00","00:00","40.789473","-73.943288","111","8","170","1080669","1016540011","East Harlem South","
,  
(40.789473, -73.943288)"
"SENIOR CENTER CONTRACTS","35201","Jefferson Houses Neighborhood Senior Center","UNION SETTLEMENT ASSOCIATION","2205 FIRST AVENUE","NEW YORK","NY","10029","MANHATTAN","212-828-6104","Y","08:00","04:30","08:00","04:30","08:00","04:30","08:00","04:30","08:00","04:03","00:00","00:00","00:00","00:00","40.794319","-73.93665","111","8","180","1081091","1016840001","East Harlem North","
,  
(40.794319, -73.93665)"
"SENIOR CENTER CONTRACTS","35A01","Hamilton Grange Neighborhood Senior Center","CONVENT AVENUE BAPTIST CHURCH","420 WEST 145TH STREET","NEW YORK","NY","10031","MANHATTAN","212-862-4181","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.824436","-73.945733","109","7","227","1060948","1020500042","Hamilton Heights","
,  
(40.824436, -73.945733)"
"SENIOR CENTER CONTRACTS","35B01","ARC Central Harlem Senior Center","ARC XVI FORT WASHINGTON INC","120 WEST 140TH STREET","NEW YORK","NY","10030","MANHATTAN","212-781-5700","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.817579","-73.939272","110","9","230","1060054","1020080013","Central Harlem North-Polo Grounds","
,  
(40.817579, -73.939272)"
"SENIOR CENTER CONTRACTS","35B02","AP Randolph Senior Center","ARC XVI FORT WASHINGTON INC","108 West 146th Street","NEW YORK","NY","10030","MANHATTAN","917-639-3054","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.821341","-73.936317","110","9","232","1060189","1020140036","Central Harlem North-Polo Grounds","
,  
(40.821341, -73.936317)"
"SENIOR CENTER CONTRACTS","35C01","Central Harlem Kennedy Senior Center","CENTRAL HARLEM SENIOR CITIZENS CENTERS INC.","2322 Third Avenue","NEW YORK","NY","10037","MANHATTAN","212-926-4465","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.812702","-73.939645","110","9","212","1083984","1017300016","Central Harlem North-Polo Grounds","
,  
(40.812702, -73.939645)"
"SENIOR CENTER CONTRACTS","35C02","Saint Nicholas Social Club","CENTRAL HARLEM SENIOR CITIZENS CENTERS INC.","210 WEST 131ST STREET","NEW YORK","NY","10001","MANHATTAN","646-678-4451","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.812977","-73.94614","110","9","224","1081515","1019330050","Central Harlem North-Polo Grounds","
,  
(40.812977, -73.94614)"
"SENIOR CENTER CONTRACTS","35C03","Beatrice Lewis","CENTRAL HARLEM SENIOR CITIZENS CENTERS INC.","34 WEST 134TH STREET","NEW YORK","NY","10037","MANHATTAN","212-289-9155","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.804468","-73.935267","111","9","242","1054497","1017750033","East Harlem North","
,  
(40.804468, -73.935267)"
"SENIOR CENTER CONTRACTS","35C04","Lincoln Social Club","CENTRAL HARLEM SENIOR CITIZENS CENTERS INC.","34 WEST 134TH STREET","NEW YORK","NY","10037","MANHATTAN","212-926-4871","Y","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","09:00","05:00","00:00","00:00","00:00","00:00","40.812702","-73.939645","110","9","212","1083984","1017300016","Central Harlem North-Polo Grounds","
,  
(40.812702, -73.939645)"
"SENIOR CENTER CONTRACTS","35D01","Carter Burden Innovative Senior Center","CARTER BURDEN NETWORK INC.","312 EAST 109 STREET","NEW YORK","NY","10029","MANHATTAN","2124239665","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","8 :00","4.:00","8 :00","4 :00","40.792306","-73.94048","111","8","170","1074278","1016800045","East Harlem South","
,  
(40.792306, -73.94048)"
"SENIOR CENTER CONTRACTS","35D01","Carter Burden Innovative Senior Center","CARTER BURDEN NETWORK INC.","312 EAST 109 STREET","NEW YORK","NY","10029","MANHATTAN","2124239665","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","8 :00","4.:00","8 :00","4 :00",,,"111","8",,"1074278","1016800045",,
"SENIOR CENTER CONTRACTS","35D02","Lehman Social Club","CARTER BURDEN NETWORK INC.","1641 MADISON AVENUE","NEW YORK","NY","10029","MANHATTAN","646-370-5642","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.79584","-73.947866","111","8","17401","1078867","1016150023","East Harlem South","
,  
(40.79584, -73.947866)"
"SENIOR CENTER CONTRACTS","35D02","Lehman Social Club","CARTER BURDEN NETWORK INC.","1641 MADISON AVENUE","NEW YORK","NY","10029","MANHATTAN","646-370-5642","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.79584","-73.947866","111","8","17401","1078867","1016150023","East Harlem South","
,  
(40.79584, -73.947866)"
"SENIOR CENTER CONTRACTS","35E01","Sirovich Innovative Senior Center","THE EDUCATIONAL ALLIANCE INC","331 EAST 12TH STREET","NEW YORK","NY","10003","MANHATTAN","646-395-4523","Y","8 :00","7 :00","8 :00","7 :00","8 :00","9 :00","8 :00","9 :00","8 :00","6 :00","9 :00","3 :00","00:00","00:00","40.730657","-73.985041","103","2","40","1006502","1004540052","East Village","
,  
(40.730657, -73.985041)"
"SENIOR CENTER CONTRACTS","35F01","FIND Aid Innovative Senior Center","FIND AID FOR THE AGED","141 WEST 73RD STREET","NEW YORK","NY","10023","MANHATTAN","212-787-7710","Y","9 :00","7 :00","9 :00","7 :00","9 :00","7 :00","9 :00","7 :00","9 :00","7 :00","00:00","00:00","9 :00","5 :00","40.778624","-73.979527","107","6","157","1030011","1011450012","Lincoln Square","
,  
(40.778624, -73.979527)"
"SENIOR CENTER CONTRACTS","35K01","Lenox Hill Innovative Senior Center","LENOX HILL NEIGHBORHOOD HOUSE INC","343 EAST 70TH STREET","NEW YORK","NY","10021","MANHATTAN","212-744-5905","Y","8 :00","8 :00","8 :00","8 :00","8 :00","8 :00","8 :00","8 :00","8 :00","8 :00","00:00","00:00","00:00","00:00","40.766686","-73.95739","108","5","126","1044841","1014450023","Lenox Hill-Roosevelt Island","
,  
(40.766686, -73.95739)"
"SENIOR CENTER CONTRACTS","35M01","YM YWHA INNOVATIVE SENIOR CENTER","YM YWHA OF WASHINGTON HEIGHTS AND INWOOD INC","54 NAGLE AVENUE","NEW YORK","NY","10040","MANHATTAN","212-569-6200","Y","09:00","05:30","09:00","05:00","09:00","05:30","09:00","05:00","09:00","04:00","00:00","00:00","09:00","04:30","40.859993","-73.929129","112","10","285","1064146","1021720064","Washington Heights North","
,  
(40.859993, -73.929129)"
"SENIOR CENTER CONTRACTS","36201","UJC Adult Luncheon Club Neighborhood Senior Center","UNITED JEWISH COUNCIL OF THE EAST SIDE INC","15 BIALYSTOKER PLACE","NEW YORK","NY","10002","MANHATTAN","212-673-9328","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","03:00","00:00","00:00","00:00","00:00","40.71566","-73.982977","103","1","12","1088884","1003360005","Lower East Side","
,  
(40.71566, -73.982977)"
"SENIOR CENTER CONTRACTS","36202","UJC Lillian Wald Houses Senior Center","UNITED JEWISH COUNCIL OF THE EAST SIDE INC","12 AVENUE D","NEW YORK","NY","10009","MANHATTAN","212-260-2731","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.720462","-73.978369","103","2","20","1078045","1003560001","Lower East Side","
,  
(40.720462, -73.978369)"
"SENIOR CENTER CONTRACTS","36301","University Settlement Neighborhood Senior Center","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK","189 ALLEN STREET","NEW YORK","NY","10002","MANHATTAN","212-473-8217","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","09:00","01:00","00:00","00:00","40.722133","-73.988964","103","1","3601","1005537","1004170001","Chinatown","
,  
(40.722133, -73.988964)"
"SENIOR CENTER CONTRACTS","36302","Meltzer Tower Social Club","UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK","94 EAST 1ST STREET","NEW YORK","NY","10009","MANHATTAN","212-253-5624","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.722827","-73.987402","103","2","3002","1005743","1004290021","East Village","
,  
(40.722827, -73.987402)"
"SENIOR CENTER CONTRACTS","36A01","Washington Heights Neighborhood Senior Center","WASHINGTON HEIGHTS COMMUNITY SERVICE INC","650 WEST 187TH STREET","NEW YORK","NY","10033","MANHATTAN","212-781-8331","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.853679","-73.932494","112","10","271","1075520","1021670056","Washington Heights North","
,  
(40.853679, -73.932494)"
"SENIOR CENTER CONTRACTS","36B01","The Center at the Red Oak Neighborhood Senior Center","WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING INC","135 WEST 106TH STREET","NEW YORK","NY","10025","MANHATTAN","646-214-2560","Y","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","08:30","04:00","00:00","00:00","00:00","00:00","40.799919","-73.964459","107","7","193","1055957","1018610010","Morningside Heights","
,  
(40.799919, -73.964459)"
"SENIOR CENTER CONTRACTS","36B02","Douglass Social Club","WEST SIDE FEDERATION FOR SENIOR AND SUPPORTIVE HOUSING INC","868 Amsterdam Avenue","NEW YORK","NY","10025","MANHATTAN","646-214-2560","Y","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","08:00","04:00","00:00","00:00","00:00","00:00","40.798169","-73.967371","107","7","191","1079429","1018740029","Upper West Side","
,  
(40.798169, -73.967371)"
"SENIOR CENTER CONTRACTS","40101","Rockaway Park Neighborhood Senior Center","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","106-20 SHORE FRONT PARKWAY","FAR ROCKAWAY","NY","11694","QUEENS","718-634-3044","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.580723","-73.826713","414","32","938","4303818","4161770035","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","
,  
(40.580723, -73.826713)"
"SENIOR CENTER CONTRACTS","42501","CCNS Woodhaven Neighborhood Senior Center","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","89-02 91ST STREET","JAMAICA","NY","11421","QUEENS","718-847-9200","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.690455","-73.852946","409","32","18","4185709","4089720004","Woodhaven","
,  
(40.690455, -73.852946)"
"SENIOR CENTER CONTRACTS","42A01","Brooks Memorial Neighborhood Senior Center","BROOKS SENIOR CENTER","143-22 109TH AVENUE","JAMAICA","NY","11435","QUEENS","718-291-3935","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.688564","-73.803554","412","28","196","4257866","4119330001","South Jamaica","
,  
(40.688564, -73.803554)"
"SENIOR CENTER CONTRACTS","42J01","Roy Reuther Neighborhood Senior Center","THE JEWISH ASSOCIATION FOR SERVICES FOR THE AGED","711C SEAGIRT AVENUE","FAR ROCKAWAY","NY","11691","QUEENS","718-471-3110","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.595996","-73.742187","414","31","101002","4298968","4156100001","Far Rockaway-Bayswater","
,  
(40.595996, -73.742187)"
"SENIOR CENTER CONTRACTS","42Q01","JSPOA Theodora Jackson Neighborhood Senior Center","JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC","92-47 165TH STREET","JAMAICA","NY","11433","QUEENS","718-657-6618","Y","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","00:00","00:00","00:00","00:00","40.704457","-73.794108","412","27","444","4216225","4101550029","Jamaica","
,  
(40.704457, -73.794108)"
"SENIOR CENTER CONTRACTS","42Q02","International Towers Social Club","JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC","90-20 170TH STREET","JAMAICA","NY","11432","QUEENS","718-657-5075","Y","8 :30","8 :30","8 :30","8 :30","8 :30","8 :30","8 :30","8 :30","8 :30","8 :30","00:00","00:00","00:00","00:00","40.708578","-73.790579","412","27","460","4209721","4098020041","Jamaica","
,  
(40.708578, -73.790579)"
"SENIOR CENTER CONTRACTS","42W01","CCNS Ozone Park Neighborhood Senior Center","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","103-02 101 AVENUE","JAMAICA","NY","11416","QUEENS","718-847-2100","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.686027","-73.839777","409","28","112","4198392","4094210001","Richmond Hill","
,  
(40.686027, -73.839777)"
"SENIOR CENTER CONTRACTS","42X01","CCNS Dellamonica-Steinway Neighborhood Senior Center","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","23-56 BROADWAY","LONG ISLAND CITY","NY","11106","QUEENS","718-626-1500","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.764285","-73.930011","401","22","53","4006560","4005660050","Astoria","
,  
(40.764285, -73.930011)"
"SENIOR CENTER CONTRACTS","42Y01","Elmcor's Golden Phoenix Club One","ELMCOR YOUTH & ADULT ACTIVITIES INC","98-19 ASTORIA BOULEVARD","FLUSHING","NY","11369","QUEENS","718-457-9757","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.762296","-73.871089","403","21","367","4032768","4013720045","East Elmhurst","
,  
(40.762296, -73.871089)"
"SENIOR CENTER CONTRACTS","43501","JSPOA Friendship Neighborhood Senior Center","JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC","92-33 170TH STREET","JAMAICA","NY","11433","QUEENS","718-657-6540","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.706193","-73.789136","412","27","444","4457492","4102120033","Jamaica","
,  
(40.706193, -73.789136)"
"SENIOR CENTER CONTRACTS","43502","ASTORIA SOCIAL CLUB","JAMAICA SERVICE PROGRAM FOR OLDER ADULTS INC","92-33 170TH STREET","JAMAICA","NY","11433","QUEENS","718-657-6540","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.706193","-73.789136","412","27","444","4457492","4102120033","Jamaica","
,  
(40.706193, -73.789136)"
"SENIOR CENTER CONTRACTS","43A01","Bayside Neighborhood Senior Center","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","221-15 HORACE HARDING EXPRESSWAY","FLUSHING","NY","11364","QUEENS","718-225-1144","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","9 :00","04:00","00:00","00:00","40.749688","-73.756559","411","23","138501","4161696","4075270065","Oakland Gardens","
,  
(40.749688, -73.756559)"
"SENIOR CENTER CONTRACTS","43B01","CCNS Catherine Sheridan Neighborhood Senior Center","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","35-24 83RD STREET","FLUSHING","NY","11372","QUEENS","718-458-4600","Y","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","00:00","00:00","00:00","00:00","40.751548","-73.883703","403","25","283","4437136","4014560001","Jackson Heights","
,  
(40.751548, -73.883703)"
"SENIOR CENTER CONTRACTS","43C01","CCNS Seaside Neighborhood Senior Center","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","320 BEACH 94TH STREET","FAR ROCKAWAY","NY","11693","QUEENS","347-926-4119","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.5877","-73.817309","414","32","94202","4303571","4161260004","Hammels-Arverne-Edgemere","
,  
(40.5877, -73.817309)"
"SENIOR CENTER CONTRACTS","43F01","Florence E. Smith Neighborhood Senior Center","CORONA CONGREGATIONAL CHURCH","102-19 34TH AVENUE","FLUSHING","NY","11368","QUEENS","718 899-0553","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.755742","-73.865988","403","21","379","4042602","4017170033","North Corona","
,  
(40.755742, -73.865988)"
"SENIOR CENTER CONTRACTS","43K01","Elmcor's Golden Phoenix Club Two","ELMCOR YOUTH & ADULT ACTIVITIES INC","95-18 Northern Boulevard","FLUSHING","NY","11372","QUEENS","718-271-1222","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.756866","-73.872861","403","21","375","4042344","4017100010","North Corona","
,  
(40.756866, -73.872861)"
"SENIOR CENTER CONTRACTS","43L01","HANAC Ravenswood Neighborhood Senior Center","HANAC INC.","34-35 12TH STREET","LONG ISLAND CITY","NY","11106","QUEENS","718-786-1550","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.76323","-73.937607","401","26","43","4430802","4005230002","Queensbridge-Ravenswood-Long Island City","
,  
(40.76323, -73.937607)"
"SENIOR CENTER CONTRACTS","43M01","Rochdale Neighborhood Senior Center","ROCHDALE VILLAGE SOCIAL SERVICES INC","169-65 137TH AVENUE","JAMAICA","NY","11434","QUEENS","718-525-2800","Y","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","9 :00","5 :00","00:00","00:00","00:00","00:00","40.672622","-73.770641","412","28","33402","4436348","4124950002","Springfield Gardens North","
,  
(40.672622, -73.770641)"
"SENIOR CENTER CONTRACTS","43N01","Elmhurst Jackson Heights Neighborhood Senior Center","INSTITUTE FOR THE PUERTO RICAN HISPANIC ELDERLY INC","75-01 BROADWAY","FLUSHING","NY","11373","QUEENS","718-478-7171","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.746172","-73.890208","404","25","267","4036730","4014860013","Elmhurst","
,  
(40.746172, -73.890208)"
"SENIOR CENTER CONTRACTS","43P01","Selfhelp Austin Street Neighborhood Senior Center","SELFHELP COMMUNITY SERVICES INC","106-06 QUEENS BOULEVARD","FLUSHING","NY","11375","QUEENS","718-520-8197","Y","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","00:00","00:00","00:00","00:00","40.72212","-73.847335","406","29","711","4077479","4032370040","Forest Hills","
,  
(40.72212, -73.847335)"
"SENIOR CENTER CONTRACTS","43R01","KCS Flushing Neighborhood Senior Center","KOREAN COMMUNITY SERVICES OF METROPOLITAN NEW YORK INC","42-15 166TH STREET","FLUSHING","NY","11358","QUEENS","718-886-8203","Y","8 :00","5 :00","8 :00","5 :00","8 :00","5 :00","8 :00","5 :00","8 :00","5 :00","00:00","00:00","00:00","00:00","40.75939","-73.800335","407","19","1185","4439629","4053970006","East Flushing","
,  
(40.75939, -73.800335)"
"SENIOR CENTER CONTRACTS","43T01","Selfhelp Clearview Neighborhood Senior Center","SELFHELP COMMUNITY SERVICES INC","208-11 26TH AVENUE","FLUSHING","NY","11360","QUEENS","718-224-7888","Y","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","00:00","00:00","00:00","00:00","40.776381","-73.783798","407","19","99704","4130866","4058630250","Ft. Totten-Bay Terrace-Clearview","
,  
(40.776381, -73.783798)"
"SENIOR CENTER CONTRACTS","43V01","Newtown Italian Neighborhood Senior Center","ITALIAN SENIOR CITIZENS INC.","83-20 QUEENS BOULEVARD","FLUSHING","NY","11373","QUEENS","718-335-7272","Y","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","00:00","00:00","00:00","00:00","40.737205","-73.879686","404","25","475","4057291","4024760017","Elmhurst","
,  
(40.737205, -73.879686)"
"SENIOR CENTER CONTRACTS","43W01","Queensbridge/Riis Neighborhood Senior Center","JACOB A RIIS NEIGHBORHOOD SETTLEMENT","10-25 41ST AVENUE","LONG ISLAND CITY","NY","11101","QUEENS","718-784-7447","Y","8 :00","3 :00","8 :00","3 :00","8 :00","3 :00","8 :00","3 :00","8 :00","3 :00","00:00","00:00","00:00","00:00","40.755488","-73.945328","401","26","25","4433386","4004700100","Queensbridge-Ravenswood-Long Island City","
,  
(40.755488, -73.945328)"
"SENIOR CENTER CONTRACTS","43X01","Rego Park Neighborhood Senior Center","QUEENS COMMUNITY HOUSE INC.","93-29 QUEENS BOULEVARD","FLUSHING","NY","11374","QUEENS","718-896-8511","Y","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","8 :00","4 :00","00:00","00:00","00:00","00:00","40.73147","-73.866044","406","29","71702","4050408","4020770050","Rego Park","
,  
(40.73147, -73.866044)"
"SENIOR CENTER CONTRACTS","43Y01","Sunnyside Community Neighborhood Senior Center","SUNNYSIDE COMMUNITY SERVICES INC","43-31 39TH STREET","LONG ISLAND CITY","NY","11104","QUEENS","929-335-7915","Y","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","8 :30","4 :30","00:00","00:00","00:00","00:00","40.74519","-73.925909","402","26","179","4436677","4001910005","Hunters Point-Sunnyside-West Maspeth","
,  
(40.74519, -73.925909)"
"SENIOR CENTER CONTRACTS","43Z01","Queens Valley Neighborhood Senior Center","YOUNG ISRAEL PROGRAMS INC","141-55 77TH AVENUE","FLUSHING","NY","11367","QUEENS","718-263-6995","Y","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","9 :00","4 :00","00:00","00:00","00:00","00:00","40.721128","-73.819822","408","24","77903","4143547","4066280084","Kew Gardens Hills","
,  
(40.721128, -73.819822)"
"SENIOR CENTER CONTRACTS","44A01","Selfhelp Latimer Neighborhood Senior Center","SELFHELP COMMUNITY SERVICES INC","34-30 137TH STREET","FLUSHING","NY","11354","QUEENS","718-961-3660","Y","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","8 :30","4 :00","00:00","00:00","00:00","00:00","40.766044","-73.829935","407","20","88901","4443410","4049510008","Flushing","
,  
(40.766044, -73.829935)"
