"dvs_res_id","name","service","hours","phone_number","address","city","state","zip","building_details","borough","walk_in","email_address","website","service_details"
"212","HRA Job Center - Richmond #99","Supportive Services","Mon - Fri: 8:30 AM -5:00 PM","(718) 556-7343 or (718) 390-5103","201 Bay Street","Staten Island","NY","10301",,"Staten Island","true","N/A","https://www1.nyc.gov/site/hra/locations/job-locations.page","The New York City Human Resources Administration/Department of Social Services (HRA/DSS) is dedicated to fighting poverty and income inequality by providing New Yorkers in need with essential benefits such as Food Assistance and Emergency Rental Assistance."
"213","HRA Medicaid Office - Lincoln Hospital","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(718) 585-7872","234 E. 149th Street","Bronx","NY","10451",,"Bronx","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"214","HRA Medicaid Office - Morrisania","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(718) 960-2799","1225 Gerrad Avenue","Bronx","NY","10452","Basement","Bronx","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"215","HRA Medicaid Office - North Central Bronx Hospital","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(718) 920-1070","3424 Kossuth Avenue","Bronx","NY","10467","1st Floor, 1A 05","Bronx","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"216","HRA Medicaid Office - Coney Island","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(929) 221-3790","3050 W 21st Street","Brooklyn","NY","11224",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"217","HRA Medicaid Office - East New York","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(929) 221-8204","404 Pine Street","Brooklyn","NY","11208","2nd Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"218","HRA Medicaid Office - Kings County Hospital","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(718) 221-2300","441 Clarkson Avenue","Brooklyn","NY","11203","""T"" Building. Nurses' Residence 1st Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"219","HRA Medicaid Office - Brooklyn South","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","Please call 311 to contact this location.","785 Atlantic Avenue","Brooklyn","NY","11238",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"231","HRA Disability Access - Reasonable Accommodation Request (RAR)","Supportive Services","Please contact location for hours.","(212) 331-4685","150 Greenwich Street","New York","NY","10007","35th Floor","Manhattan","false","constituentaffairs@hra.nyc.gov","https://www1.nyc.gov/site/hra/help/disability-access.page","If you have a disability, HRA can help by providing supports or accommodations to make it easier for you to get the services you need. This type of help is called a reasonable accommodation."
"220","HRA Medicaid Office - Chinatown","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(212) 334-6114","115 Chrystie Street","New York","NY","10002","5th Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"221","HRA Medicaid Office - Manhattanville Community","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(212) 939-0207","520-520 W 135th Street","New York","NY","10031","1st Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"222","HRA Medicaid Office - Metropolitan Hospital","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(212) 423-7006","1901 First Avenue","New York","NY","10029","1st Floor, Room 1D-27","Manhattan","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"223","HRA Medicaid Office - Queens Community","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(718) 784-6729","32-20 Northern Boulevard","Queens","NY","11101","1st Floor","Queen","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"224","HRA Medicaid Office - Staten Island","Health/Wellness","Mon - Fri: 9:00 AM - 5:00PM","(929) 221-8823 or (929) 221-8824","215 Bay Street","Staten Island","NY","10301",,"Staten Island","true","N/A","https://www1.nyc.gov/site/hra/locations/medicaid-locations.page","HRA�s�Medical Assistance Program�can help New Yorkers who qualify enroll in public health insurance programs like Medicaid.� HRA accepts applications from residents who are age 65 or over, persons of any age who are living with a disability or blindness, persons who are in receipt of Medicare and are not a parent or caretaker relative of minor children, and former foster young adults under age 26.� Call the HRA Medicaid�Helpline at 1-888-692-6116 for more information or�visit a Medicaid Office�to apply."
"225","NYC Department of Finance - SCRIE/DRIE Walk-In Center","Financial Assistance","Mon - Fri: 8:30 AM - 4:30 PM","(212) 639-9675","66 John Street","New York","NY","10038","3rd Floor","Manhattan","true","DRIE: https://www1.nyc.gov/site/finance/about/contact-by-email/contact-us-drie-ombudsman.page | SCRIE: https://www1.nyc.gov/site/finance/about/contact-by-email/contact-us-scrie-ombudsman.page","https://www1.nyc.gov/site/rentfreeze/index.page","The NYC Rent Freeze Program, which includes the Senior Citizen Rent Increase Exemption (SCRIE) Program and the Disability Rent Increase Exemption (DRIE) Program, helps those eligible stay in affordable housing by freezing their rent."
"226","NYC Department of Finance Manhattan Business Center - Veteran's Property Tax Exemption","Financial Assistance","Mon - Fri: 8:30 AM - 4:30 PM","Please call 311 to contact this location.","66 John Street","New York","NY","10038","2nd Floor","Manhattan","true","N/A","https://access.nyc.gov/programs/veterans-exemption/","Qualified Veterans, spouses or their un-remarried surviving spouses; parents of soldiers who died in the line of duty (Gold Star parent) can get a reduction to their property tax."
"227","NYC Department of Finance Bronx Business Center - Veteran's Property Tax Exemption","Financial Assistance","Mon - Fri: 8:30 AM - 4:30 PM","Please call 311 to contact this location.","303 Third Avenue","Bronx","NY","10455","2nd Floor","Bronx","true","N/A","https://access.nyc.gov/programs/veterans-exemption/","Qualified Veterans, spouses or their un-remarried surviving spouses; parents of soldiers who died in the line of duty (Gold Star parent) can get a reduction to their property tax."
"228","NYC Department of Finance Brooklyn Business Center - Veteran's Property Tax Exemption","Financial Assistance","Mon - Fri: 8:30 AM - 4:30 PM","Please call 311 to contact this location.","210 Joralemon Street","Brooklyn","NY","11201",,"Brooklyn","true","N/A","https://access.nyc.gov/programs/veterans-exemption/","Qualified Veterans, spouses or their un-remarried surviving spouses; parents of soldiers who died in the line of duty (Gold Star parent) can get a reduction to their property tax."
"229","NYC Department of Finance Queens Business Center - Veteran's Property Tax Exemption","Financial Assistance","Mon - Fri: 8:30 AM - 4:30 PM","Please call 311 to contact this location.","144-06 94th Avenue","Jamaica","NY","11435",,"Queens","true","N/A","https://access.nyc.gov/programs/veterans-exemption/","Qualified Veterans, spouses or their un-remarried surviving spouses; parents of soldiers who died in the line of duty (Gold Star parent) can get a reduction to their property tax."
"230","NYC Department of Finance Staten Island Business Center - Veteran's Property Tax Exemption","Financial Assistance","Mon - Fri: 8:30 AM - 4:30 PM","Please call 311 to contact this location.","350 St. Marks Place","Staten Island","NY","10301",,"Staten Island","true","N/A","https://access.nyc.gov/programs/veterans-exemption/","Qualified Veterans, spouses or their un-remarried surviving spouses; parents of soldiers who died in the line of duty (Gold Star parent) can get a reduction to their property tax."
"247","U.S. Citizenship and Immigration Services (USCIS)","Supportive Services","Please contact this location for hours.","(800) 375-5283","26 Federal Plaza","New York","NY","10278","Room 3-120","Manhattan","false","N/A","https://www.uscis.gov/","U.S. Citizenship and Immigration Services (USCIS) is the federal agency that oversees lawful immigration to the United States. We are a component of the Department of Homeland Security.�"
"232","NYC Department of Homeless (DHS) - Office of the Ombudsman","Homelessness","Mon - Fri: 9:00 AM - 4:00 PM","(800) 994-6494","33 Beaver Street","New York","NY","10004",,"Manhattan","true","N/A","https://www1.nyc.gov/site/dhs/prevention/office-of-ombudsman.page","The Office is an independent and impartial unit whose mission is to support New York City's homeless population, assist them on their path to fairer access to essential resources, improve their quality of life while in shelter, and advocate for a meaningful role in the decision-making processes that affect their lives."
"233","NYC Mayor�s Office for People with Disabilities (MOPD)","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","Please call 311 to contact this location.","100 Gold Street","New York","NY","10038","2nd Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/mopd/index.page","The Mayor's Office for People with Disabilities (MOPD) is the liaison between New York City government and the disability community."
"234","NYC Department for the Aging (DFTA)","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","Please call 311 to contact this location.","2 Lafayette Street","New York","NY","10007",,"Manhattan","true","N/A","https://www1.nyc.gov/site/dfta/index.page","Our mission is to eliminate ageism and ensure the dignity and quality of life of diverse older adults. We also work to support caregivers through service, advocacy, and education."
"235","NYC Department of Buildings (DOB) - The Hub","Advocacy and Assistance","Mon - Fri: 8:30 AM - 4:00 PM","(212) 393-2850","80 Centre Street","New York","NY","10013","Third Floor","Manhattan","true","nycdevelopmenthub@buildings.nyc.gov | hubfullservice@buildings.nyc.gov | hubselfservice@building.nyc.gov","https://www1.nyc.gov/site/buildings/index.page","The Department of Buildings promotes the safety of all people that build, work, and live in New York City by regulating the lawful use of over one million buildings and construction sites."
"236","NYC Department of Buildings (DOB) - Bronx Borough Office","Advocacy and Assistance","Mon - Fri: 8:30 AM - 4:00 PM","(718) 960-4710","1932 Arthur Avenue","Bronx","NY","10457","5th Floor","Bronx","true","N/A","https://www1.nyc.gov/site/buildings/index.page","The Department of Buildings promotes the safety of all people that build, work, and live in New York City by regulating the lawful use of over one million buildings and construction sites."
"237","NYC Department of Buildings (DOB) - Brooklyn Borough Office","Advocacy and Assistance","Mon - Fri: 8:30 AM - 4:00 PM","(718) 802-3675","210 Joralemon Street","Brooklyn","NY","11201","8th Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/buildings/index.page","The Department of Buildings promotes the safety of all people that build, work, and live in New York City by regulating the lawful use of over one million buildings and construction sites."
"238","NYC Department of Buildings (DOB) - Manhattan Borough Office","Advocacy and Assistance","Mon - Fri: 8:30 AM - 4:00 PM","(212) 393-2615","280 Broadway","New York","NY","10007","3rd Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/buildings/index.page","The Department of Buildings promotes the safety of all people that build, work, and live in New York City by regulating the lawful use of over one million buildings and construction sites."
"239","NYC Department of Buildings (DOB) - Queens Borough Office","Advocacy and Assistance","Mon - Fri: 8:30 AM - 4:00 PM","(718) 286-7670","120-55  Queens Boulevard","Kew Gardens","NY","11424",,"Queens","true","N/A","https://www1.nyc.gov/site/buildings/index.page","The Department of Buildings promotes the safety of all people that build, work, and live in New York City by regulating the lawful use of over one million buildings and construction sites."
"240","NYC Department of Buildings (DOB) - Staten Island Borough Office","Advocacy and Assistance","Mon - Fri: 8:30 AM - 4:00 PM","(718) 420-5414","10 Richmond Terrace","Staten Island","NY","10301","Borough Hall, 2nd Floor","Staten Island","true","N/A","https://www1.nyc.gov/site/buildings/index.page","The Department of Buildings promotes the safety of all people that build, work, and live in New York City by regulating the lawful use of over one million buildings and construction sites."
"241","NYC Family Justice Center (FJC)- Bronx","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(718) 508-1220","198 East 161 Street","Bronx","NY","10451","2nd Floor","Bronx","true","N/A","https://www1.nyc.gov/site/ocdv/index.page","As part of The Mayor's Office to End Domestic and Gender-Based Violence (ENDGBV), provide comprehensive safety planning, case management, counseling, criminal justice and civil legal advocacy, and supportive services for survivors of domestic violence, elder abuse and sex trafficking."
"242","NYC Family Justice Center (FJC)- Brooklyn","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(718) 250-5111","350 Jay Street","Brooklyn","NY","11201",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/ocdv/index.page","As part of The Mayor's Office to End Domestic and Gender-Based Violence (ENDGBV), provide comprehensive safety planning, case management, counseling, criminal justice and civil legal advocacy, and supportive services for survivors of domestic violence, elder abuse and sex trafficking."
"243","NYC Family Justice Center (FJC)- Manhattan","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(212) 602-2800","80 Centre Street","New York","NY","10013","5th Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/ocdv/index.page","As part of The Mayor's Office to End Domestic and Gender-Based Violence (ENDGBV), provide comprehensive safety planning, case management, counseling, criminal justice and civil legal advocacy, and supportive services for survivors of domestic violence, elder abuse and sex trafficking."
"244","NYC Family Justice Center (FJC)- Queens","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(718) 575-4545","126-02 82nd Avenue","Kew Gardens","NY","11415",,"Queens","true","N/A","https://www1.nyc.gov/site/ocdv/index.page","As part of The Mayor's Office to End Domestic and Gender-Based Violence (ENDGBV), provide comprehensive safety planning, case management, counseling, criminal justice and civil legal advocacy, and supportive services for survivors of domestic violence, elder abuse and sex trafficking."
"245","NYC Family Justice Center (FJC)-Staten Island","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(718) 697-4300","126 Stuyvesant Place","Staten Island","NY","10301",,"Staten Island","true","N/A","https://www1.nyc.gov/site/ocdv/index.page","As part of The Mayor's Office to End Domestic and Gender-Based Violence (ENDGBV), provide comprehensive safety planning, case management, counseling, criminal justice and civil legal advocacy, and supportive services for survivors of domestic violence, elder abuse and sex trafficking."
"246","NYC Commission on Human Rights","Advocacy and Assistance","Mon - Fri: 9:00 AM - 5:00 PM","(212) 306-7450","22 Reade Street","New York","NY","10007","1st Floor","Manhattan","true","N/A","https://www1.nyc.gov/site/cchr/index.page","The New York City Commission on Human Rights is charged with the enforcement of the�Human Rights Law, Title 8 of the Administrative Code of the City of New York, and with educating the public and encouraging positive community relations."
"249","NYC Employee Retirement Systems (NYCERS) - Customer Service Center","Financial Assistance","Mon and Wed: 8:00 AM-6:00 PM; Tues and Thurs: 8:00 AM -5:00 PM; Fri: 8:00 AM - 3:00 PM","(347) 643-3000","340 Jay Street","Brooklyn","NY","11201","Mezzanine Level","Brooklyn","true","N/A","https://www.nycers.org/","The prime function of the New York City Employees� Retirement System is to administer the statutory pension benefits of its members, retirees, and beneficiaries"
"250","NYC Housing Authority (NYCHA) - Customer Contact Center","Supportive Services","Mon - Fri: 8:00 AM - 5:00 PM","(718) 707-7771","478 East Fordham Road","Bronx","NY","10458","2nd Floor","Bronx","true","N/A","https://www1.nyc.gov/site/nycha/index.page","The Customer Contact Center is NYCHA's single point of contact for public housing residents, Section 8 voucher holders, and Section 8 landlords."
"251","NYC Housing Authority (NYCHA) - Customer Contact Center","Supportive Services","Mon - Fri: 8:00 AM - 5:00 PM","(718) 707-7771","887 Atlantic Avenue","Brooklyn","NY","11238","2nd Floor","Brooklyn","true","N/A","https://www1.nyc.gov/site/nycha/index.page","The Customer Contact Center is NYCHA's single point of contact for public housing residents, Section 8 voucher holders, and Section 8 landlords."
"252","Borden Avenue Veterans Residence (BAVR)","Homelessness","24/7","(718) 784-5690","21-10 Borden Avenue","Long Island City","NY","11101",,"Queens","true","N/A","https://www1.nyc.gov/site/dhs/shelter/singleadults/veterans-shelter.page","Homeless veterans in need of short-term housing continue from DHS intake/assessment shelters to the VSU, where they receive referrals to transitional housing at one of two veteran-specific facilities: the Borden Avenue Veterans Residence (BAVR), a 243-bed short-term housing facility for male and female veterans."
"253","Porter Avenue Shelter","Homelessness","24/7","(718) 417-2500","8911 Porter Avenue","Brooklyn","NY","11237",,"Brooklyn","true","N/A","https://www1.nyc.gov/site/dhs/shelter/singleadults/veterans-shelter.page","Homeless veterans in need of short-term housing continue from DHS intake/assessment shelters to the VSU, where they receive referrals to transitional housing at one of two veteran-specific facilities: the Porter Avenue site, an employment-focused facility offering services for 138 male veterans"
