"station_name","agency","no_of_ports","number","street","city","state","postcode","borough","latitude","longitude","community_district","council_district","census_tract","bin","bbl","nta"
"NYC FLEET / DSNY_BX10-1","DSNY","2","850","Zerega Ave","East Bronx","New York","10473","BRONX","40.825144","-73.843139","209","18","90","2094841","2037020001","BX09"
"NYC FLEET / DSNY_BX12-1","DSNY","2","1635","E 233rd St","East Bronx","New York","10475","BRONX","40.888188","-73.826903","212","12","456","2090261","2049740028","BX03"
"NYC FLEET / DSNY_BX12-2","DSNY","1","1635","E 233rd St","New York","New York","10475","BRONX","40.888188","-73.826903","212","12","456","2090261","2049740028","BX03"
"NYC FLEET / DSNY_BX12-3","DSNY","1","1635","E 233rd St","New York","New York","10475","BRONX","40.888188","-73.826903","212","12","456","2090261","2049740028","BX03"
"NYC FLEET / DSNY_BX12-4","DSNY","1","1635","E 233rd St","bronx","New York","10475","BRONX","40.888188","-73.826903","212","12","456","2090261","2049740028","BX03"
"NYC FLEET / DSNY_BX12-5","DSNY","1","1635","E 233rd St","bronx","New York","10475","BRONX","40.888188","-73.826903","212","12","456","2090261","2049740028","BX03"
"NYC FLEET / DSNY_BX12-6","DSNY","1","1635","E 233rd St","Bronx","New York","10475","BRONX","40.888188","-73.826903","212","12","456","2090261","2049740028","BX03"
"NYC FLEET / DSNY_BX12-7","DSNY","1","1635","E 233rd St","Bronx","New York","10475","BRONX","40.888188","-73.826903","212","12","456","2090261","2049740028","BX03"
"NYC FLEET / DSNY_BX2-1","DSNY","2","650","Casanova St","West Bronx","New York","10474","BRONX","40.812786","-73.889857","202","17","93","2006621","2027650177","BX27"
"NYC FLEET / DSNY_BX5-1","DSNY","1","1331","Cromwell Ave","Bronx","New York","10452","BRONX","40.839273","-73.920629","204","16","219","2008640","2028710077","BX26"
"NYC FLEET / DSNY_BX6-1","DSNY","2","800E","176th St","West Bronx","New York","10460",,,,,,,,,
"NYC FLEET / DSNY_BX6-2","DSNY","1","800","E 176th St","Bronx","New York","10460","BRONX","40.842053","-73.889504","206","17","367","2097277","2029530021","BX17"
"NYC FLEET / DSNY_BX6A-1","DSNY","1","800","E 176th St","Bronx","New York","10460","BRONX","40.842053","-73.889504","206","17","367","2097277","2029530021","BX17"
"NYC FLEET / DSNY_BX6A-2","DSNY","1","800","E 176th St","Bronx","New York","10460","BRONX","40.842053","-73.889504","206","17","367","2097277","2029530021","BX17"
"NYC FLEET / DSNY_BXENF-1","DSNY","2","1787","West farms road","Bronx","New York","10460","BRONX","40.836086","-73.882066","203","17","161","2010955","2030150058","BX75"
"NYC FLEET / DSNY_BXENF-2","DSNY","2","1787","W Farms Rd","Bronx","New York","10460","BRONX","40.836086","-73.882066","203","17","161","2010955","2030150058","BX75"
"NYC FLEET / DSNY_BXENF-3","DSNY","2","1787","West farms road","Bronx","New York","10460","BRONX","40.836086","-73.882066","203","17","161","2010955","2030150058","BX75"
"NYC FLEET / DSNY_CBS-1","DSNY","1","10601","Avenue D","Brooklyn","New York","11236","BROOKLYN","40.654363","-73.900725","318","42","1098","3252759","3038710001","BK82"
"NYC FLEET / DSNY_CRS_5F_NE1","DSNY","2","5235","58th St","Woodside","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_CRS_5F_NE2","DSNY","2","52-35","58th St","Woodside","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_CRS_BBM-1","DSNY","1","52-35","58th St","Woodside","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_CRS_MM-1","DSNY","2","52-35","58th St","Woodside","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_EMM_LAB-1","DSNY","1","52-35","58th St","Queens","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_HENRY-1","DSNY","1","80","henry street","New York","New York","10002","MANHATTAN","40.71307","-73.993821","103","1","8","1079607","1002750003","MN27"
"NYC FLEET / DSNY_HENRY-2","DSNY","1","80","henry street","New York","New York","10002","MANHATTAN","40.71307","-73.993821","103","1","8","1079607","1002750003","MN27"
"NYC FLEET / DSNY_HENRY-3","DSNY","1","80","henry street","New York","New York","10002","MANHATTAN","40.71307","-73.993821","103","1","8","1079607","1002750003","MN27"
"NYC FLEET / DSNY_HENRY-4","DSNY","1","80","henry street","New York","New York","10002","MANHATTAN","40.71307","-73.993821","103","1","8","1079607","1002750003","MN27"
"NYC FLEET / DSNY_MBS-1","DSNY","1","640","West 26th street","New York","New York","10001","MANHATTAN","40.751183","-74.006594","104","3","99","1012267","1006700050","MN13"
"NYC FLEET / DSNY_MN1-1","DSNY","2","353","Spring St","New York","New York","10013","MANHATTAN","40.726159","-74.010712","102","3","37","1089625","1005967501","MN24"
"NYC FLEET / DSNY_MN10-1","DSNY","1","110","E 131st St","New York","New York","10037","MANHATTAN","40.808657","-73.935809","111","9","242","1054511","1017790001","MN34"
"NYC FLEET / DSNY_MN10-2","DSNY","1","110","E 131st St","New York","New York","10037","MANHATTAN","40.808657","-73.935809","111","9","242","1054511","1017790001","MN34"
"NYC FLEET / DSNY_MN10-3","DSNY","1","110","E 131st St","New York","New York","10037","MANHATTAN","40.808657","-73.935809","111","9","242","1054511","1017790001","MN34"
"NYC FLEET / DSNY_MN10-4","DSNY","1","110","E 131st St","New York","New York","10037","MANHATTAN","40.808657","-73.935809","111","9","242","1054511","1017790001","MN34"
"NYC FLEET / DSNY_MN10-5","DSNY","1","110","E 131st St","New York","New York","10037","MANHATTAN","40.808657","-73.935809","111","9","242","1054511","1017790001","MN34"
"NYC FLEET / DSNY_MN12-1","DSNY","2","301","West 215 street","New York","New York","10034","MANHATTAN","40.868199","-73.911997","112","10","299","1064485","1021960001","MN01"
"NYC FLEET / DSNY_MN2-1","DSNY","2","353","Spring St","New York","New York","10013","MANHATTAN","40.726159","-74.010712","102","3","37","1089625","1005967501","MN24"
"NYC FLEET / DSNY_MN3-1","DSNY","2",,"South Street Pier 36","New York","New York","10002",,,,,,,,,
"NYC FLEET / DSNY_MN3-2","DSNY","2",,"South Street Pier 36","New York","New York","10002",,,,,,,,,
"NYC FLEET / DSNY_MN3-3","DSNY","2",,"South Street pier 36","New York","New York","10002",,,,,,,,,
"NYC FLEET / DSNY_MN4-1","DSNY","2","780-786","12th ave","New York","New York","10019","MANHATTAN","40.770095","-73.994621","104","6","135","1089493","1011030010","MN15"
"NYC FLEET / DSNY_MN5-1","DSNY","2","353","Spring St","New York","New York","10013","MANHATTAN","40.726159","-74.010712","102","3","37","1089625","1005967501","MN24"
"NYC FLEET / DSNY_MN7-1","DSNY","2","780","12 ave","New York","New York","10019","MANHATTAN","40.770095","-73.994621","104","6","135","1089493","1011030010","MN15"
"NYC FLEET / DSNY_MN7-2","DSNY","2","780-786","12th ave","New York","New York","10019","MANHATTAN","40.770095","-73.994621","104","6","135","1089493","1011030010","MN15"
"NYC FLEET / DSNY_MN7-3","DSNY","1","786","12th Ave","New York","New York","10019","MANHATTAN","40.770257","-73.994599","104","6","135","1027163","1011030044","MN15"
"NYC FLEET / DSNY_MN7-4","DSNY","1","786","12th Ave","New York","New York","10019","MANHATTAN","40.770257","-73.994599","104","6","135","1027163","1011030044","MN15"
"NYC FLEET / DSNY_MN7-5","DSNY","1","786","12th Ave","New York","New York","10019","MANHATTAN","40.770257","-73.994599","104","6","135","1027163","1011030044","MN15"
"NYC FLEET / DSNY_Q10-1","DSNY","2","130-23","150th Ave","Jamaica","New York","11430","QUEENS","40.664778","-73.810159","410","28","84602","4257531","4118840001","QN55"
"NYC FLEET / DSNY_Q13J-1","DSNY","1","153-67","146th Ave","Jamaica","New York","11434","QUEENS","40.664629","-73.784675","413","31","306","4433112","4150010073","QN03"
"NYC FLEET / DSNY_Q13J-2","DSNY","2","153-67","146th Ave","Jamaica","New York","11434","QUEENS","40.664629","-73.784675","413","31","306","4433112","4150010073","QN03"
"NYC FLEET / DSNY_Q14-1","DSNY","1","51-10","Almeda Ave","Queens","New York","11691","QUEENS","40.59781","-73.78309","414","31","97203","4616024","4159800100","QN12"
"NYC FLEET / DSNY_Q14-2","DSNY","2","51-10","Almeda Ave","Far Rockaway","New York","11691","QUEENS","40.59781","-73.78309","414","31","97203","4616024","4159800100","QN12"
"NYC FLEET / DSNY_Q14-3","DSNY","2","51-10","Almeda Ave","Far Rockaway","New York","11691","QUEENS","40.59781","-73.78309","414","31","97203","4616024","4159800100","QN12"
"NYC FLEET / DSNY_Q2-1","DSNY","1","52-35","58th St","Queens","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_Q2-2","DSNY","2","52-35","58th St","Flushing","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_Q3-1","DSNY","1","52-35","58th St","woodside","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_Q4-1","DSNY","2","58-65","52nd Rd","Woodside","New York","11377","QUEENS","40.73442","-73.907602","402","30","243","4054172","4023510023","QN50"
"NYC FLEET / DSNY_Q4-2","DSNY","1","52-35","58th St","Woodside","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_Q5-1","DSNY","2","47-01","48th street","Maspeth","New York","11377",,,,,,,,,
"NYC FLEET / DSNY_Q5-2","DSNY","2","47-01","48th St","Maspeth","New York","11377",,,,,,,,,
"NYC FLEET / DSNY_Q6-1","DSNY","1","58-73","53rd Ave","Queens","New York","11377","QUEENS","40.734136","-73.909403","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_Q7-1","DSNY","2","120-15","31st Ave","Flushing","New York","11354","QUEENS","40.769692","-73.847197","407","19","907","0","0","QN23"
"NYC FLEET / DSNY_Q7-2","DSNY","2","120-15","31st ave","Flushing","New York","11354","QUEENS","40.769692","-73.847197","407","19","907","0","0","QN23"
"NYC FLEET / DSNY_Q7-3","DSNY","2","30-19","122nd St","Flushing","New York","11354","QUEENS","40.770849","-73.846552","407","19","907","4570021","4043500001","QN23"
"NYC FLEET / DSNY_Q7A-1","DSNY","2","30-19","122nd St","Flushing","New York","11354","QUEENS","40.770849","-73.846552","407","19","907","4570021","4043500001","QN23"
"NYC FLEET / DSNY_Q7A-2","DSNY","2","30-19","122nd St","Flushing","New York","11354","QUEENS","40.770849","-73.846552","407","19","907","4570021","4043500001","QN23"
"NYC FLEET / DSNY_QBSROOF-1","DSNY","2","52-35","58th St","Woodside","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_QBSROOF-2","DSNY","2","5207","58th St","Woodside","New York","11377","QUEENS","40.735462","-73.909675","402","30","243","4054170","4023470055","QN50"
"NYC FLEET / DSNY_QBSROOF-3","DSNY","2","52-07","58th St","Woodside","New York","11377","QUEENS","40.735462","-73.909675","402","30","243","4054170","4023470055","QN50"
"NYC FLEET / DSNY_QBSROOF-4","DSNY","1","52-35","58th St","Woodside","New York","11377","QUEENS","40.734883","-73.909957","402","30","243","4462505","4023610268","QN50"
"NYC FLEET / DSNY_QBSSHOP-1","DSNY","1","52-07","58th St","Woodside","New York","11377","QUEENS","40.735462","-73.909675","402","30","243","4054170","4023470055","QN50"
"NYC FLEET / DSNY_QBSSHOP-2","DSNY","1","5800","52nd Ave","Woodside","New York","11377","QUEENS","40.735599","-73.909412","402","30","243","0","0","QN50"
"NYC FLEET / DSNY_RBS-1","DSNY","1","2","Muldoon Ave","Staten Island","New York","10314","STATEN IS","40.575017","-74.196645","503","51","228","5158124","5059000500","SI05"
"NYC FLEET / DSNY_SI2-1","DSNY","2","2500","Richmond Ave","Heartland Village","New York","10314","STATEN IS","40.587291","-74.168234","502","51","228","5041599","5025200001","SI05"
"NYC FLEET / DSNY_SI2-2","DSNY","1","2500","Richmond Ave","Staten Island","New York","10314","STATEN IS","40.587291","-74.168234","502","51","228","5041599","5025200001","SI05"
"NYC FLEET / DSNY_SI2-3","DSNY","2","2500","Richmond Ave","Heartland Village","New York","10314","STATEN IS","40.587291","-74.168234","502","51","228","5041599","5025200001","SI05"
"NYC FLEET / DSNY_SI2-4","DSNY","1","2500","Richmond Ave","Staten Island","New York","10314","STATEN IS","40.587291","-74.168234","502","51","228","5041599","5025200001","SI05"
"NYC FLEET / DSNY_SI3-1","DSNY","2","1323","Muldoon Ave","Staten Island","New York","10314","STATEN IS","40.571144","-74.195327","503","51","228","5130986","5059000500","SI05"
"NYC FLEET / DSNY_SITS-1","DSNY","2","600","West Service Road","Staten Island","New York","10314","STATEN IS","40.583069","-74.192892","502","50","228","5141714","5026850100","SI05"
"NYC FLEET / DSNY_SPRING ST1","DSNY","2","353","Spring St","New York","New York","10014","MANHATTAN","40.726159","-74.010712","102","3","37","1089625","1005967501","MN24"
"NYC FLEET / DSNY_SPRING ST2","DSNY","2","353","Spring St","New York","New York","10014","MANHATTAN","40.726159","-74.010712","102","3","37","1089625","1005967501","MN24"
"NYC FLEET / DSNY_WASH_ST-1","DSNY","2","1595","Washington Ave","Bronx","New York","10457","BRONX","40.839498","-73.90231","203","16","167","2009477","2029040034","BX01"
"NYC FLEET / FDNY 35ST LIC#1","FDNY","1","48-34","35th St","LIC","New York","11101","QUEENS","40.740165","-73.930693","402","26","199","4003451","4002540001","QN31"
"NYC FLEET / FDNY 35ST LIC#2","FDNY","1","48-34","35th St","LIC","New York","11101","QUEENS","40.740165","-73.930693","402","26","199","4003451","4002540001","QN31"
"NYC FLEET / FDNY 35ST LIC#3","FDNY","1","48-34","35th St","LIC","New York","11101","QUEENS","40.740165","-73.930693","402","26","199","4003451","4002540001","QN31"
"NYC FLEET / FDNY-FA_B14","FDNY","1",,"Randalls Island Fire Academy","New York","New York","10035","MANHATTAN","40.795535","-73.922671","111","8","240","1000000","1018190203","MN99"
"NYC FLEET / FDNY-FA_B9","FDNY","1",,"Randalls Island Fire Academy","New York","New York","10035","MANHATTAN","40.795535","-73.922671","111","8","240","1000000","1018190203","MN99"
"NYC FLEET / FDNY121ST","FDNY","1","91-45","121st St","Queens","New York","11418","QUEENS","40.695411","-73.82626","409","29","14202","4196913","4093750007","QN54"
"NYC FLEET / FDNY35EMPIRE","FDNY","1","35","Empire Blvd","Brooklyn","New York","11205","BROOKLYN","40.663265","-73.961382","355","35","177","3029669","3011830051","BK99"
"NYC FLEET / FDNY48-58 35LIC","FDNY","1","48-58","35th St","Long Island City","New York","11101","QUEENS","40.740126","-73.9307","402","26","199","4003451","4002540001","QN31"
"NYC FLEET / FDNY9METROTECH1","FDNY","1","9","MetroTech Center","Brooklyn","New York","11201","BROOKLYN","40.69486","-73.984674","302","33","15","3058187","3020470011","BK38"
"NYC FLEET / FDNY9METROTECH2","FDNY","1","9","MetroTech Center","Brooklyn","New York","11201","BROOKLYN","40.69486","-73.984674","302","33","15","3058187","3020470011","BK38"
"NYC FLEET / FDNY9METROTECH3","FDNY","1","9","MetroTech Center","Brooklyn","New York","11201","BROOKLYN","40.69486","-73.984674","302","33","15","3058187","3020470011","BK38"
"NYC FLEET / FDNY9METROTECH4","FDNY","1","9","MetroTech Center","Brooklyn","New York","11201","BROOKLYN","40.69486","-73.984674","302","33","15","3058187","3020470011","BK38"
"NYC FLEET / FDNY9METROTECH5","FDNY","1","9","MetroTech Center","Brooklyn","New York","11201","BROOKLYN","40.69486","-73.984674","302","33","15","3058187","3020470011","BK38"
"NYC FLEET / FDNY9METROTECH6","FDNY","1","9","MetroTech Center","Brooklyn","New York","11201","BROOKLYN","40.69486","-73.984674","302","33","15","3058187","3020470011","BK38"
"NYC FLEET / FDNY9METROTECH7","FDNY","1","9","MetroTech Center","Brooklyn","New York","11201","BROOKLYN","40.69486","-73.984674","302","33","15","3058187","3020470011","BK38"
"NYC FLEET / FDNYBRIELLESI","FDNY","1","460","Brielle Ave","Staten Island","New York","10314","STATEN IS","40.593798","-74.135437","502","50","181","5141697","5009550100","SI24"
"NYC FLEET / FDNYCIHOSP","FDNY","1","2600-2698","E 6th St","Brooklyn","New York","11235","BROOKLYN","40.586579","-73.96381","313","48","370","0","0","BK19"
"NYC FLEET / FDNYE176ST","FDNY","1","453","E 176th St","Bronx","New York","10457","BRONX","40.846206","-73.899394","206","15","395","2009541","2029090040","BX01"
"NYC FLEET / FDNYFORTTOTTEN1","FDNY","1","422","Weaver Ave","Bayside","New York","11359","QUEENS","40.792928","-73.77621","407","19","999","4453946","4059170001","QN47"
"NYC FLEET / FDNYFORTTOTTEN2","FDNY","1","422","Weaver Ave","Bayside","New York","11359","QUEENS","40.792928","-73.77621","407","19","999","4453946","4059170001","QN47"
"NYC FLEET / FDNYREVIEWAVE#2","FDNY","1","30-30","Review Ave","Long Island City","New York","11101","QUEENS","40.736818","-73.939753","402","26","199","4003565","4002940173","QN31"
"NYC FLEET / MAYOR_HRO1","MAYOR","1","158-23-158-29","Cross Bay Blvd","Howard Beach","New York","11414",,,,,,,,,
"NYC FLEET / MAYOR_HRO2","MAYOR","1","158-29-158-35","Cross Bay Blvd","Howard Beach","New York","11414",,,,,,,,,
"NYC FLEET / NYCHA 23ASH1A B","NYCHA","2","23","Ash St","Greenpoint","New York","11222","BROOKLYN","40.738096","-73.954533","301","33","579","3063679","3024770060","BK76"
"NYC FLEET / NYCHA 23ASH2A B","NYCHA","2","23","Ash St","Greenpoint","New York","11222","BROOKLYN","40.738096","-73.954533","301","33","579","3063679","3024770060","BK76"
"NYC FLEET / NYCHA 23ASH3A B","NYCHA","2","23","Ash St","Greenpoint","New York","11222","BROOKLYN","40.738096","-73.954533","301","33","579","3063679","3024770060","BK76"
"NYC FLEET / NYCHA_ALSMITH","NYCHA","1",,"Robert F. Wagner Sr. Place","New York","New York","10038",,,,,,,,,
"NYC FLEET / NYCHA_LIC1A-B","NYCHA","2","37","49th Ave","LIC","New York","11101",,,,,,,,,
"NYC FLEET / NYCHA_LIC2A-B","NYCHA","2","36","49th Ave","LIC","New York","11101",,,,,,,,,
"NYC FLEET / NYCHAALSMITH02","NYCHA","2","3","St. James Pl","New York","New York","10038","MANHATTAN","40.71108","-74.000397","103","1","25","1077416","1001110100","MN27"
"NYC FLEET / NYPD_CRS_1_L3","NYPD","1","53-15","58th St","Flushing","New York","11377","QUEENS","40.733733","-73.91054","402","30","243","4054276","4023610150","QN50"
"NYC FLEET / NYPD_CRS_2_L3","NYPD","1","53-15","58th St","Flushing","New York","11377","QUEENS","40.733733","-73.91054","402","30","243","4054276","4023610150","QN50"
"NYC FLEET / NYPD105PCT-2","NYPD","2","92-08","222nd St","Queens Village","New York","11428","QUEENS","40.726329","-73.734788","413","23","560","4230132","4107370001","QN34"
"NYC FLEET / NYPD111PCT-1","NYPD","2","1964","Northern Blvd","Bayside","New York","11361",,,,,,,,,
"NYC FLEET / NYPD122PCT-1","NYPD","2","2320","Hylan Blvd","New Dorp","New York","10306","STATEN IS","40.5743","-74.105888","502","50","11202","5107580","5039060001","SI45"
"NYC FLEET / NYPD25PCT-1","NYPD","2","120","E 119th St","New York","New York","10035","MANHATTAN","40.800892","-73.941025","111","9","182","1054360","1017670062","MN34"
"NYC FLEET / NYPD44PCT-1","NYPD","2","1264","River Ave","Concourse","New York","10452","BRONX","40.837181","-73.920451","204","16","197","2003017","2024890077","BX63"
"NYC FLEET / NYPD49PCT-1","NYPD","2","2121","Eastchestr Rd","East Bronx","New York","10461","BRONX","40.856047","-73.843944","211","13","296","2097543","2042050001","BX49"
"NYC FLEET / NYPD60PCT-1","NYPD","2","2927","W 8th St","Coney Island","New York","11224","BROOKLYN","40.576822","-73.976465","313","48","354","3196591","3072790290","BK23"
"NYC FLEET / NYPD61PCT-1","NYPD","2","1016","Gravesend Neck Rd","Sheepshead Bay","New York","11223","BROOKLYN","40.59445","-73.960233","315","48","584","3200557","3073710065","BK25"
"NYC FLEET / NYPD72PCT-1","NYPD","2","830","4th Ave","Greenwood","New York","11232","BROOKLYN","40.65815","-74.00044","307","38","101","3009843","3006680029","BK32"
"NYC FLEET / NYPD73PCT-1","NYPD","2","401","Thomas S Boyland St","Brownsville","New York","11212","BROOKLYN","40.670653","-73.913955","316","41","924","3080735","3034970002","BK81"
"NYC FLEET / NYPD7PCT-1","NYPD","2","19","1/2 Pitt St","New York","New York","10002",,,,,,,,,
"NYC FLEET / NYPDACADEMY-S1","NYPD","1","3529","College Point Blvd","Flushing","New York","11354","QUEENS","40.762473","-73.835496","407","20","869","0","0","QN22"
"NYC FLEET / NYPDACADEMY-S2","NYPD","1","3529","College Point Blvd","Flushing","New York","11354","QUEENS","40.762473","-73.835496","407","20","869","0","0","QN22"
"NYC FLEET / NYPDACADEMY-S3","NYPD","1","130-30","28th Ave","Flushing","New York","11354","QUEENS","40.772829","-73.838857","407","19","907","4537931","4043270100","QN23"
"NYC FLEET / NYPDACADEMY-S4","NYPD","1","130-30","28th Ave","Flushing","New York","11354","QUEENS","40.772829","-73.838857","407","19","907","4537931","4043270100","QN23"
"NYC FLEET / NYPDBXTRAFFIC-1","NYPD","1","4223","Third Ave","New York","New York","10457","BRONX","40.84707","-73.895984","206","15","395","2000000","2030430072","BX01"
"NYC FLEET / NYPDBXTRAFFIC-2","NYPD","1","4223","Third Ave","New York","New York","10457","BRONX","40.84707","-73.895984","206","15","395","2000000","2030430072","BX01"
"NYC FLEET / NYPDERIEBASIN","NYPD","1","700","Columbia St","Red Hook","New York","11231","BROOKLYN","40.669126","-74.009776","306","38","53","3008876","3006120205","BK33"
"NYC FLEET / NYPDFSD-CRS1A-B","NYPD","2","53-01","58th St","Flushing","New York","11377","QUEENS","40.734205","-73.910298","402","30","243","4054276","4023610150","QN50"
"NYC FLEET / NYPDHQ_1PP_1_L3","NYPD","1","1","Police Plaza Path","New York","New York","10038",,,,,,,,,
"NYC FLEET / NYPDHQ_1PP_2_L3","NYPD","1","29","Avenue of the Finest","New York","New York","10038","MANHATTAN","40.710369","-74.00136","101","1","29","1001389","1001137501","MN27"
"NYC FLEET / NYPDHQ_1PP_3_L3","NYPD","1",,"Rose St","New York","New York","10038",,,,,,,,,
"NYC FLEET / NYPDHQ_1PP_4_L3","NYPD","1","1","Police Plaza Path","New York","New York","10038",,,,,,,,,
"NYC FLEET / NYPDHQ_1PP_5_L3","NYPD","1",,"Rose St","New York","New York","10038",,,,,,,,,
"NYC FLEET / NYPDHQ_1PP_6_L3","NYPD","1","17","Frankfort St","New York","New York","10038","MANHATTAN","40.710932","-74.003481","101","1","1501","0","0","MN25"
"NYC FLEET / NYPDSSD_DK_1_L3","NYPD","1","43-30","Dutch Kill street","LIC","New York","11101",,,,,,,,,
"NYC FLEET / NYPDSSHOP4_1_L3","NYPD","1","49-21","Metropolitan Ave","New York","New York","11385","QUEENS","40.713639","-73.917886","405","30","535","4059022","4026110452","QN30"
"NYC FLEET / OCME SISEAVIEW","OCME","2","460","Brielle Ave","Staten Island","New York","10314","STATEN IS","40.593798","-74.135437","502","50","181","5141697","5009550100","SI24"
"NYC FLEET / OCME_26ST-1","OCME","2","421","E 26th St","New York","New York","10016","MANHATTAN","40.738575","-73.976588","106","4","62","1087242","1009620100","MN20"
"NYC FLEET / OCME_BKLN-1","OCME","2","599","Winthrop St","East Flatbush","New York","11203","BROOKLYN","40.657723","-73.940499","309","40","808","3397939","3048120001","BK60"
"NYC FLEET / OCME_QUEENS-1","OCME","2","160-15","82nd Dr","Jamaica","New York","11432","QUEENS","40.717155","-73.805825","408","24","1267","4439812","4068580001","QN38"
"NYC FLEET / OEMHQ_1_L3","OEM","1","165","Cadman Plaza E","Downtown Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQ_2_L3","OEM","1","165","Cadman Plaza E","Downtown Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQARC-1","OEM","1","42","Red Cross Pl","Downtown Brooklyn","New York","11201","BROOKLYN","40.699502","-73.989556","302","33","13","0","0","BK38"
"NYC FLEET / OEMHQARC-2","OEM","1","42","Red Cross Pl","Downtown Brooklyn","New York","11201","BROOKLYN","40.699502","-73.989556","302","33","13","0","0","BK38"
"NYC FLEET / OEMHQARC-3","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQARC-4","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-1","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-10","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-11","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-12","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-2","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-3","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-4","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-5","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-6","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-7","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-8","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMHQCADMAN-9","OEM","1","165","Cadman Plaza E","Brooklyn","New York","11201","BROOKLYN","40.698767","-73.98987","302","33","13","3000172","3000850006","BK38"
"NYC FLEET / OEMWAREHSE_1_L3","OEM","1","930","Flushing Ave","Brooklyn","New York","11206","BROOKLYN","40.702555","-73.934382","304","34","391","3071838","3031400001","BK78"
"NYC FLEET / OEMWAREHSE_2_L3","OEM","1","930","Flushing Ave","East Williamsburg","New York","11206","BROOKLYN","40.702555","-73.934382","304","34","391","3071838","3031400001","BK78"
"NYC FLEET / PROB_340BAYST","PROB","2","340","Bay St","Tompkinsville","New York","10301","STATEN IS","40.63368","-74.075159","501","49","21","5013302","5005030032","SI37"
