"appeal_type","appeal_subtype","agency","status","date_filed","date_closed","exam_no","title","expiration","extension","acronym"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-10T00:00:00.000","2015-09-22T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-10T00:00:00.000","2016-02-08T00:00:00.000","4037","Plumber's Helper",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-08-10T00:00:00.000","2016-04-12T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Character","Department of Citywide Administrative Services - DCAS","Closed","2015-08-10T00:00:00.000","2016-10-11T00:00:00.000","2031","Cashier","2018-04-16T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-10T00:00:00.000","2015-09-02T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-10T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-10T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-08-10T00:00:00.000","2016-01-05T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-07T00:00:00.000","2015-09-22T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-07T00:00:00.000","2016-01-07T00:00:00.000","4064","Mason's Helper","2019-12-23T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-07T00:00:00.000","2016-01-13T00:00:00.000","4064","Mason's Helper",,,"DCAS"
"Section 50","Score","MTA New York City Transit - NYCT","Closed","2015-08-07T00:00:00.000","2015-12-02T00:00:00.000","2604","Structure Maintainer Group E","2018-02-12T00:00:00.000",,"NYCT"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-08-07T00:00:00.000","2015-12-08T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-07T00:00:00.000","2015-09-17T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-07T00:00:00.000","2016-01-25T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-07T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-07T00:00:00.000","2016-07-11T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Education and Experience","MTA New York City Transit - NYCT","Closed","2015-08-06T00:00:00.000","2015-09-04T00:00:00.000","2617","Transit Property Protection Agent",,,"NYCT"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-06T00:00:00.000","2016-01-08T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-06T00:00:00.000","2016-02-10T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-06T00:00:00.000","2016-03-04T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-06T00:00:00.000","2016-03-11T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-08-06T00:00:00.000","2016-10-17T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-08-06T00:00:00.000","2016-06-16T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-27T00:00:00.000","2015-11-13T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-05T00:00:00.000","2016-03-09T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-05T00:00:00.000","2016-01-07T00:00:00.000","4064","Mason's Helper","2019-12-23T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-05T00:00:00.000","2016-02-17T00:00:00.000","6063","Sanitation Worker","2016-02-20T00:00:00.000",,"DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-05T00:00:00.000","2016-03-03T00:00:00.000","4064","Mason's Helper","2019-12-23T00:00:00.000",,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-08-05T00:00:00.000","2015-11-12T00:00:00.000","1318","Correction Officer","2018-05-08T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-05T00:00:00.000","2015-09-22T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-05T00:00:00.000","2015-09-23T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-08-05T00:00:00.000","2016-01-07T00:00:00.000",,,,,"NYCHA"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-04T00:00:00.000","2015-09-17T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-03T00:00:00.000","2016-06-22T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-03T00:00:00.000","2015-12-07T00:00:00.000","4008","Maintenance Worker","2018-12-10T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-03T00:00:00.000","2016-06-24T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Medical","Police Department - NYPD","Closed","2015-08-03T00:00:00.000","2015-08-31T00:00:00.000","4334","Police Communications Technician","2017-11-13T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-08-03T00:00:00.000","2015-09-22T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-08-03T00:00:00.000","2016-01-07T00:00:00.000","4064","Mason's Helper","2019-12-23T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-08-03T00:00:00.000","2016-06-01T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-07-31T00:00:00.000","2015-09-22T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-31T00:00:00.000","2016-01-25T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Waiting for Appeal Request",,"Department of Correction - DOC","Closed","2015-07-31T00:00:00.000","2015-10-30T00:00:00.000",,,,,"DOC"
"Section 50","Psych","Department of Correction - DOC","Closed","2015-07-31T00:00:00.000","2016-04-13T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-31T00:00:00.000","2015-09-14T00:00:00.000","8329","Police Officer","2016-01-04T00:00:00.000",,"NYPD"
"Section 72",,"Police Department - NYPD","Closed","2015-07-31T00:00:00.000","2015-09-28T00:00:00.000",,,,,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-30T00:00:00.000","2016-01-08T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-30T00:00:00.000","2016-05-23T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-30T00:00:00.000","2016-08-02T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-30T00:00:00.000","2016-08-02T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-07-30T00:00:00.000","2015-09-02T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-30T00:00:00.000","2015-09-03T00:00:00.000","2338","Correction Officer","2018-12-11T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-30T00:00:00.000","2016-01-08T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-30T00:00:00.000","2016-04-07T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-07-29T00:00:00.000","2015-10-30T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-29T00:00:00.000","2016-03-09T00:00:00.000","5008","Inspector (Contruction)",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-29T00:00:00.000","2016-01-08T00:00:00.000","2304","Correction Officer","2018-11-12T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-29T00:00:00.000","2015-08-04T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-29T00:00:00.000","2016-01-22T00:00:00.000","2338","Correction Officer","2017-06-01T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-29T00:00:00.000","2016-03-04T00:00:00.000","2311","Police Officer","2018-05-01T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-29T00:00:00.000","2016-10-13T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-07-28T00:00:00.000","2015-09-17T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-28T00:00:00.000","2015-12-15T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-28T00:00:00.000","2015-12-16T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-27T00:00:00.000","2015-08-25T00:00:00.000","1315","Police Officer","2016-07-09T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Police Department - NYPD","Closed","2015-06-08T00:00:00.000","2015-07-06T00:00:00.000",,,,,"NYPD"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-07-27T00:00:00.000","2015-09-22T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-07-27T00:00:00.000","2015-12-15T00:00:00.000",,,,,"NYCHA"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-27T00:00:00.000","2015-12-08T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-27T00:00:00.000","2015-12-16T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-27T00:00:00.000","2016-03-11T00:00:00.000","112","Correction Officer","2016-11-26T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-07-27T00:00:00.000","2015-09-22T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-07-27T00:00:00.000","2015-09-22T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-27T00:00:00.000","2016-02-22T00:00:00.000","4309","Traffic Enforcement Agent","2018-02-12T00:00:00.000",,"NYPD"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-27T00:00:00.000","2016-04-18T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Housing Authority - NYCHA","Closed","2015-07-27T00:00:00.000","2015-10-30T00:00:00.000",,,,,"NYCHA"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-24T00:00:00.000","2015-10-29T00:00:00.000","4069","Automotive Service Worker","2019-05-27T00:00:00.000",,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-24T00:00:00.000","2016-11-04T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-24T00:00:00.000","2016-01-25T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Waiting for DQ",,"Police Department - NYPD","Closed","2015-07-24T00:00:00.000","2015-08-17T00:00:00.000",,,,,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-24T00:00:00.000","2016-05-25T00:00:00.000","5010","Administrative Manager",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-24T00:00:00.000","2016-04-12T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-23T00:00:00.000","2016-04-11T00:00:00.000","2344","Police Officer","2019-06-19T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-23T00:00:00.000","2015-12-15T00:00:00.000","2315","Correction Officer","2018-11-13T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-23T00:00:00.000","2016-03-15T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-23T00:00:00.000","2015-12-08T00:00:00.000","5039","Principal Administrative Associate",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-22T00:00:00.000","2016-02-10T00:00:00.000","142","Probation Officer","2017-05-08T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-07-20T00:00:00.000","2015-09-22T00:00:00.000","6063","SANITATION WORKER","2012-02-20T00:00:00.000","2016-02-20T00:00:00.000","DSNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-20T00:00:00.000","2016-07-07T00:00:00.000","4036","Management Auditor Trainee",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-20T00:00:00.000","2015-08-20T00:00:00.000","2322","Correction Officer","2018-12-10T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-20T00:00:00.000","2016-08-17T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-20T00:00:00.000","2015-08-24T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-20T00:00:00.000","2016-06-03T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Waiting for DQ",,"Police Department - NYPD","Closed","2015-07-20T00:00:00.000","2015-10-29T00:00:00.000",,,,,"NYPD"
"Section 50","Timeliness","Transit Authority - NYCTA","Closed","2015-07-20T00:00:00.000","2015-09-15T00:00:00.000","5602","Bus Maintainer - Group B",,,"NYCTA"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-07-20T00:00:00.000","2016-03-15T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Medical","Department of Sanitation - DSNY","Closed","2015-07-17T00:00:00.000","2015-07-30T00:00:00.000","6063","Sanitation Worker","2016-02-17T00:00:00.000",,"DSNY"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-17T00:00:00.000","2016-04-29T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Character","Police Department - NYPD","Closed","2015-07-16T00:00:00.000","2015-10-19T00:00:00.000","311","Police Officer","2016-06-29T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-16T00:00:00.000","2016-07-12T00:00:00.000","5000","Associate Contract Specialist",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-16T00:00:00.000","2016-07-19T00:00:00.000","5014","Associate Staff Analyst",,,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-07-16T00:00:00.000","2015-12-21T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-07-16T00:00:00.000","2015-10-07T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Medical","Police Department - NYPD","Closed","2015-07-16T00:00:00.000","2015-10-07T00:00:00.000","3314","Police Officer",,,"NYPD"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2015-07-15T00:00:00.000","2016-05-31T00:00:00.000","5006","Mate (Ferry)","2019-04-22T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-15T00:00:00.000","2016-06-14T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-15T00:00:00.000","2015-07-20T00:00:00.000","8321","Correction Officer","2015-11-23T00:00:00.000",,"DOC"
"Section 50","Eligibility","Department of Citywide Administrative Services - DCAS","Closed","2015-07-15T00:00:00.000","2016-03-16T00:00:00.000","5500","Promotion to General Superintendent (Sanitation)","2019-05-06T00:00:00.000",,"DCAS"
"Section 50","Character","Fire Department - FDNY","Closed","2015-07-15T00:00:00.000","2016-04-28T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Character","Fire Department - FDNY","Closed","2015-07-15T00:00:00.000","2016-04-28T00:00:00.000","2000","Firefighter","2017-06-26T00:00:00.000",,"FDNY"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-07-15T00:00:00.000","2016-01-25T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-14T00:00:00.000","2016-01-21T00:00:00.000","4036","Management Auditor Trainee",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-14T00:00:00.000","2016-09-16T00:00:00.000","4036","Management Auditor Trainee",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-14T00:00:00.000","2017-03-16T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-14T00:00:00.000","2016-11-01T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-07-14T00:00:00.000","2015-08-11T00:00:00.000","311","Police Officer","2016-06-29T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-14T00:00:00.000","2016-01-25T00:00:00.000","1311","Correction Officer","2018-05-07T00:00:00.000",,"DOC"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-07-14T00:00:00.000","2016-01-14T00:00:00.000",,,,,"NYCHA"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-14T00:00:00.000","2016-01-05T00:00:00.000","1305","Police Officer","2016-07-03T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-13T00:00:00.000","2016-06-14T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-13T00:00:00.000","2016-05-19T00:00:00.000","5049","Mariner",,,"DCAS"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-13T00:00:00.000","2015-09-15T00:00:00.000","1318","Correction Officer","2018-05-08T00:00:00.000",,"DOC"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-07-13T00:00:00.000","2015-07-28T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Character","Police Department - NYPD","Closed","2015-07-13T00:00:00.000","2015-10-15T00:00:00.000","321","Police Officer","2016-05-23T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-13T00:00:00.000","2016-08-08T00:00:00.000","5045","Staff Analyst",,,"DCAS"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-13T00:00:00.000","2015-10-01T00:00:00.000","2326","Police Officer","2018-07-02T00:00:00.000",,"NYPD"
"Waiting for DQ",,"Fire Department - FDNY","Closed","2015-07-13T00:00:00.000","2015-11-27T00:00:00.000",,,,,"FDNY"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-10T00:00:00.000","2016-01-25T00:00:00.000","3301","Correction Officer","2019-05-28T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-10T00:00:00.000","2015-08-04T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-10T00:00:00.000","2016-04-29T00:00:00.000","3300","Correction Officer","2019-05-27T00:00:00.000",,"DOC"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-10T00:00:00.000","2016-03-14T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"DCAS"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-10T00:00:00.000","2015-08-28T00:00:00.000","1048","Sewage Treatment Worker","2016-06-06T00:00:00.000",,"DCAS"
"Section 50","Score","Department of Citywide Administrative Services - DCAS","Closed","2015-07-09T00:00:00.000","2016-03-09T00:00:00.000","5006","Mate (Ferry)","2019-04-22T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-07-09T00:00:00.000","2015-09-23T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-09T00:00:00.000","2016-05-19T00:00:00.000","4021","Computer Aide","2019-07-29T00:00:00.000",,"DCAS"
"Section 50","Psych","Department of Citywide Administrative Services - DCAS","Closed","2015-07-09T00:00:00.000","2016-06-16T00:00:00.000","4036","Management Auditor Trainee",,,"DCAS"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-09T00:00:00.000","2015-12-16T00:00:00.000","3303","Correction Officer","2019-06-03T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-09T00:00:00.000","2016-03-22T00:00:00.000","1302","Police Officer","2016-07-01T00:00:00.000",,"NYPD"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-08T00:00:00.000","2015-12-16T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-07T00:00:00.000","2015-10-16T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-07-07T00:00:00.000","2015-10-27T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
"Section 50","Medical","Department of Correction - DOC","Closed","2015-07-07T00:00:00.000","2016-04-14T00:00:00.000","3302","Correction Officer","2019-05-29T00:00:00.000",,"DOC"
"Section 50","Character","Department of Correction - DOC","Closed","2015-07-07T00:00:00.000","2015-07-08T00:00:00.000","8321","Correction Officer","2015-11-23T00:00:00.000",,"DOC"
"Section 50","Psych","Police Department - NYPD","Closed","2015-07-07T00:00:00.000","2016-03-30T00:00:00.000","2053","Police Officer","2019-06-17T00:00:00.000",,"NYPD"
"Section 76",,"Human Resources Administration - HRA","Closed","2015-07-06T00:00:00.000","2015-11-04T00:00:00.000",,,,,"HRA"
"Section 76",,"Housing Authority - NYCHA","Closed","2015-07-06T00:00:00.000","2016-01-25T00:00:00.000",,,,,"NYCHA"
"Section 50","Character","Police Department - NYPD","Closed","2015-07-06T00:00:00.000","2016-01-11T00:00:00.000","1302","Police Officer","2016-07-01T00:00:00.000",,"NYPD"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-06T00:00:00.000","2016-05-31T00:00:00.000","5045","Staff Analyst",,,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-07-06T00:00:00.000","2015-07-28T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-06T00:00:00.000","2015-09-15T00:00:00.000","8098","Train Operator","2016-09-19T00:00:00.000",,"DCAS"
"Section 50","Medical","Fire Department - FDNY","Closed","2015-07-06T00:00:00.000","2015-07-28T00:00:00.000","4004","Emergency Medical Specialist-EMT","2018-02-19T00:00:00.000",,"FDNY"
"Section 50","Timeliness","Department of Citywide Administrative Services - DCAS","Closed","2015-07-06T00:00:00.000","2015-10-16T00:00:00.000","5011","Administrative Staff Analyst",,,"DCAS"
"Section 50","Education and Experience","Department of Citywide Administrative Services - DCAS","Closed","2015-07-06T00:00:00.000","2016-06-14T00:00:00.000","4036","Management Auditor Trainee","2019-11-25T00:00:00.000",,"DCAS"
"Section 50","Character","Police Department - NYPD","Closed","2015-07-06T00:00:00.000","2015-11-06T00:00:00.000","140","Police Officer","2016-06-28T00:00:00.000",,"NYPD"
