"download_pdf_report","license_number","industry_sector","base_does_business_as","base_name","serving_areas","year_base_opened","green_taxi_service","on_demand_service","book_ahead_service","phone","website","email","booking_app","_24_hours","_2015_honor_roll_drivers","_2015_honor_roll_base","hosted_vision_zero_training","vehicle_safety_technology_used","base_provides_safety_training","fatal_crashes","fatal_crash_details","injury_crashes_per_vehicle","sector_average_injury_crashes_per_vehicle","vehicle_safety_violations_per_vehicle","sector_average_vehicle_safety_violations_per_vehicle","base_safety_violations_per_vehicle","sector_average_base_safety_violations_per_vehicle","affiliated_vehicles","average_vehicle_age","sector_average_average_vehicle_age","percent_hybrid_alt_fuel_vehicles","percent_wheelchair_accessible_vehicles","top_vehicle_models_1","top_vehicle_models_2","top_vehicle_models_3","top_vehicle_models_4","top_vehicle_models_5","address","latitude","longitude","location","postcode","borough","community_board","council_district","census_tract","bin","bbl","nta"
"http://www.nyc.gov/html/tlc/downloads/pdf/B02674.pdf","B02674","livery","ELAL CAR LIMO SERVICE","(FIFTH AVENUE CAR LIMO SERVICE)","Queens","2014","No","Yes","Yes","718-545-7555",,"SHOPLINE123@GMAIL.COM",,"No","0","No","Yes","Yes","Yes","0",,"0","0.05","0","0.1","0","0.03","12","4.5","7.3","23","0","Dodge Caravan","Toyota Camry","Lincoln Town Car","Hyundai Sonata","Toyota Prius","25-26   50 STREET SUITE 206D WOODSIDE NY 11377","40.76364","-73.904205","(40.76364, -73.904205)","11377","QUEENS   ","1","22","297","4014040","4007450049","Woodside                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02753.pdf","B02753","livery","DADDY LIMO ",,"New York City","2014","No","Not Reported","Not Reported","718-333-1234",,"DADDYLIMO0202@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.31","0.1","0","0.03","13","7.9","7.3","0","0","Lincoln Town Car","Toyota Sienna","Acura MDX","Mercedes-Benz GL450",,"33-70 PRINCE STREET #603 FLUSHING NY 11354","40.764583","-73.83384","(40.764583, -73.83384)","11354","QUEENS   ","7","20","869","4308685","4049467501","Flushing                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02724.pdf","B02724","luxury limo","PRIME TIME LIMO","(PRIME TIME GLOBAL)","New York City","2014","No","Not Reported","Not Reported","203-348-3199",,"PARTNERS@PRIMETIMEGLOBAL.COM",,"Yes","0","No","No","No","Not Reported","0",,"0","0.01","0.05","0.06","0","0.01","19","2.8","3.8","0","0","Lincoln MKT","Chevrolet Tahoe","Chevrolet Suburban","GMC Yukon XL","Cadillac Escalade","30 COMMERCE ROAD  STAMFORD CT 06902","41.046382","-73.56163","(41.046382, -73.56163)",,,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02492.pdf","B02492","black car","EZCAR.COM","(EASY CAR)","New York City","2011","No","Not Reported","Not Reported","718-965-6150",,"WAHEED@CONCORDLIMO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.07","0.04","0.07","0.09","0.01","0.02","73","3.2","3.4","11","0","Toyota Camry","Toyota Sienna","Toyota Highlander","Chevrolet Suburban","Honda Odyssey","712 THIRD AVENUE  BROOKLYN NY 11232","40.663353","-73.998939","(40.663353, -73.998939)","11232","BROOKLYN ","7","38","18","3395147","3006440082","Sunset Park West                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02652.pdf","B02652","livery","PATRON CAR SERVICE ",,"Manhattan & Queens","2013","No","Yes","Yes","718-424-7070","http://patroncarandlimo.com","BOSNAK01@AOL.COM",,"Not Reported","0","No","No","No","Yes","0",,"0.02","0.05","0.35","0.1","0","0.03","46","9.6","7.3","2","0","Lincoln Town Car","Chrysler 300","Toyota Camry","Chevrolet Tahoe","Ford Explorer","97-24 CHRISTIE AVENUE  CORONA NY 11368","40.740154","-73.8646","(40.740154, -73.8646)","11368","QUEENS   ","4","21","44302","4437289","4018970029","Corona                                                                     "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02864.pdf","B02864","black car","UBER","(SIEBEN)","New York City","2015","No","Yes","No","646-665-3597",,"NEWDRIVERS@UNTERNYC.COM","Uber","Yes","0","No","No","Yes","No","0",,"0.02","0.04","0.08","0.09","0.01","0.02","101","2","3.4","12","0","Toyota Camry","Honda Accord","Toyota Highlander","Chevrolet Suburban","Hyundai Sonata","628 WEST   28 STREET  NEW YORK NY 10001","40.75242","-74.006218","(40.75242, -74.006218)","10001","MANHATTAN","4","3","99","1079184","1006730001","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02508.pdf","B02508","livery","DISPATCH CENTRAL",,"New York City","2011","No","Not Reported","Not Reported","212-644-4444",,"RUDOLF@GROUPAMERICAR.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.09","0.05","0.72","0.1","0","0.03","11","10.4","7.3","28","0","Lincoln Town Car","Toyota Prius","Nissan Rogue",,,"522 WEST   37 STREET  NEW YORK NY 10018","40.756839","-73.999141","(40.756839, -73.999141)","10018","MANHATTAN","4","3","99","1012498","1007080048","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02629.pdf","B02629","luxury limo","CARLUX LIMO ",,"New York City","2013","No","Not Reported","Not Reported","866-658-0011",,"INFO@CARLUXLIMO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","15","5.3","3.8","0","0","Lincoln Town Car","BMW 7-Series","Cadillac Escalade","Cadillac XTS","Chevrolet Express LT 3500","110 JERICHO TURNPIKE SUITE 4 FLORAL PARK NY 11001","40.727625","-73.7072","(40.727625, -73.7072)","11001",,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02725.pdf","B02725","black car","KIRIN TRANSPORTATION ",,"New York City","2014","No","Not Reported","Not Reported","718-526-8888",,"TAXINY88@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.07","0.09","0.01","0.02","72","2.8","3.4","2","0","Toyota Sienna","Honda Odyssey","Toyota RAV4","Honda CR-V","Chevrolet Tahoe","131-10 40TH RD 2 FL FLUSHING NY 11354","40.755756","-73.836021","(40.755756, -73.836021)","11354","QUEENS   ","7","20","871","4114959","4050600068","Flushing                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02670.pdf","B02670","luxury limo","STRIDE LIMO ",,"New York City","2013","No","Not Reported","Not Reported","718-285-3340",,"INFO@STRIDELIMO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","14","2.9","3.8","0","0","Cadillac Escalade","Cadillac XTS","Unknown","Chevrolet Tahoe","Mercedes-Benz E350","23-57   83 STREET 2ND FLOOR EAST ELMHURST NY 11370","40.765428","-73.886184","(40.765428, -73.886184)","11370","QUEENS   ","3","22","329","4535421","4010780050","Jackson Heights                                                            "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02858.pdf","B02858","black car","SHOWTIME 2 ",,"New York City","2015","No","Not Reported","Not Reported","718-615-2222",,"ORDERSHOWTIME@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.06","0.04","0","0.09","0","0.02","16","1.4","3.4","86","0","Lincoln MKZ","Lexus ES 300H","Dodge Durango","Lexus GX 460","Lexus LS 460","2421 CONEY ISLAND AVENUE  BROOKLYN NY 11223","40.597832","-73.96094","(40.597832, -73.96094)","11223","BROOKLYN ","15","48","582","3336583","3073430073","Homecrest                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02881.pdf","B02881","black car","DIANE CAR SERVICE ",,"New York City","2015","No","Not Reported","Not Reported","917-217-6691",,"ARKADYABAYEV@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.05","0.04","0","0.09","0","0.02","21","2.6","3.4","29","0","Toyota Camry","Toyota Prius","Chrysler Town and Country","Ford Fusion","Honda Accord","73-18 YELLOWSTONE BOULEVARD  FOREST HILLS NY 11375","40.717248","-73.857586","(40.717248, -73.857586)","11375","QUEENS   ","6","29","709","4467417","4031500130","Forest Hills                                                               "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02700.pdf","B02700","black car","DUKE LIMO ",,"New York City","2013","No","Not Reported","Not Reported","516-717-8333",,"MONDESIRJJ@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.09","0.09","0","0.02","11","4.3","3.4","0","0","Chevrolet Tahoe","Lincoln Town Car","Chrysler 300","GMC Yukon","Lincoln Navigator","167-05 HILLSIDE AVENUE  JAMAICA NY 11432","40.70986","-73.795473","(40.70986, -73.795473)","11432","QUEENS   ","8","24","454","4210477","4098390007","Briarwood-Jamaica Hills                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02547.pdf","B02547","black car","NICK CAR & LIMO SERVICE ",,"New York City","2012","No","Not Reported","Not Reported","718-658-7777",,"NICKCARSERVICE@AOL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.04","0.06","0.09","0","0.02","16","3.3","3.4","6","0","Nissan Altima","Toyota Camry","Cadillac Escalade","Honda CR-V","Lincoln Town Car","181-02 HILLSIDE AVENUE  JAMAICA NY 11432","40.71311","-73.781686","(40.71311, -73.781686)","11432","QUEENS   ","12","27","468","4212419","4099170043","Jamaica                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02563.pdf","B02563","black car","FENIX XL CAR AND LIMO SERVICE ",,"New York City","2012","No","Not Reported","Not Reported","917-627-6321",,"FENIXCARSERVICE@VERIZON.NET",,"Not Reported","0","No","No","No","Not Reported","0",,"0.04","0.04","0.04","0.09","0","0.02","48","3.1","3.4","6","0","Toyota Camry","Toyota Sienna","Toyota Highlander","Honda Accord","Nissan Rogue","24 TUTHILL CREEK RD  PATCHOGUE NY 11772","40.773186","-73.03862","(40.773186, -73.03862)","11772",,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02796.pdf","B02796","luxury limo","PRECISION LUXURY LIMO ",,"New York City","2014","No","Not Reported","Not Reported","646-207-3060",,"ROADMONSTER99@ME.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0","0.01","0","0.06","0","0.01","27","3.4","3.8","4","0","Cadillac Escalade","Cadillac XTS","Mercedes-Benz E350","BMW 7-Series","Chevrolet Suburban","48-02   25 AVENUE  ASTORIA NY 11103","40.76451","-73.905073","(40.76451, -73.905073)","11103","QUEENS   ","1","22","145","4013983","4007440040","Astoria                                                                    "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02644.pdf","B02644","black car","CCK EXPRESS","(ALL SEASONS CAR SERVICE)","New York City","2013","No","Not Reported","Not Reported","718-369-1234",,"HOWHAM2004@YAHOO.COM.TW",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.14","0.04","0.1","0.09","0.13","0.02","71","4","3.4","8","0","Toyota Camry","Toyota Sienna","Ford Crown Victoria","Toyota Highlander","Lincoln Town Car","266 PROSPECT PARK WEST  BROOKLYN NY 11215","40.658627","-73.982178","(40.658627, -73.982178)","11215","BROOKLYN ","7","38","169","3016584","3008700041","Windsor Terrace                                                            "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02845.pdf","B02845","black car","MIRAE CALLS ",,"New York City","2015","No","Not Reported","Not Reported","718-888-0402",,"ANDREW-JEONG@LIVE.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.1","0.04","0.2","0.09","0","0.02","10","3.1","3.4","0","0","Honda Odyssey","Toyota Sienna","Kia Santa Fe","Kia Sedona","Lexus GX 460","33-70 PRINCE STREET SUITE 807 FLUSHING NY 11354","40.764583","-73.83384","(40.764583, -73.83384)","11354","QUEENS   ","7","20","869","4308685","4049467501","Flushing                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02535.pdf","B02535","luxury limo","LFS LIMO ",,"New York City","2012","No","Not Reported","Not Reported","631-776-7786",,"DAWN@NYCLIMOS.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0","0.06","0.09","0.01","11","2.8","3.8","0","0","Cadillac Escalade","Chevrolet Tahoe","Lincoln MKT","Mercedes-Benz Sprinter","Chevrolet Suburban","24 TUTHILL CREEK DRIVE  PATCHOGUE NY 11772","40.773186","-73.038617","(40.773186, -73.038617)","11772",,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02760.pdf","B02760","livery","VISMAR RADIO DISPATCH ",,"New York City","2014","No","Not Reported","Not Reported","718-473-7777",,"VISMAR7777@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.07","0.1","0","0.03","14","5.9","7.3","7","0","Toyota Camry","Honda Odyssey","Lincoln Town Car","Nissan Altima",,"1040-52 FREEMAN STREET  BRONX NY 10459","40.828466","-73.88637","(40.828466, -73.88637)","10459","BRONX    ","3","17","12101","2010897","2030060005","Morrisania-Melrose                                                         "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02806.pdf","B02806","black car","KALIA & SONS LIMOUSINE","(EPIC LIMOUSINE)","New York City","2014","Yes","Not Reported","Not Reported","718-591-2222",,"EPICLIMO1@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.06","0.04","0.06","0.09","0","0.02","17","3.4","3.4","30","6","Toyota Camry","Ford Escape","Toyota Sienna","Chevrolet Suburban","Chevrolet Tahoe","149-17A UNION TURNPIKE  FLUSHING NY 11367","40.718909","-73.813241","(40.718909, -73.813241)","11367","QUEENS   ","8","24","77904","4144786","4066910081","Kew Gardens Hills                                                          "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02554.pdf","B02554","luxury limo","IMMEDIATE LUXURY CAR & LIMO SERVICE ",,"New York City","2012","No","Not Reported","Not Reported","917-601-4879",,"MARLENISB1@HOTMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.01","0.06","0.06","0","0.01","36","3.8","3.8","0","0","Lincoln MKT","Chevrolet Suburban","Lincoln Town Car","Lincoln MKS","Chevrolet Tahoe","1979 MARCUS AVE 210 LAKE SUCCESS NY 11042","40.755027","-73.693562","(40.755027, -73.693562)","11042",,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02680.pdf","B02680","black car","LIC LIMOUSINE ",,"New York City","2013","No","Not Reported","Not Reported","718-786-7555",,"INFO@ILIMOINTERNATIONAL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.08","0.04","0.08","0.09","0.08","0.02","13","4.1","3.4","8","0","Chevrolet Tahoe","Lincoln MKT","Lincoln MKS","Lincoln Town Car","Ford Taurus","4318 VAN DAM STREET  LIC NY 11101","40.745829","-73.93364","(40.745829, -73.93364)","11101","QUEENS   ","2","26","179","4003531","4002760039","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02892.pdf","B02892","black car","SEAMAN EXPRESS ",,"New York City","2015","No","Not Reported","Not Reported","646-964-4686",,"SEAMANXPRESS@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0","0.09","0","0.02","12","1.7","3.4","16","0","Toyota Highlander","Toyota Camry","Chrysler 300",,,"4020   10 AVENUE  NEW YORK NY 10034","40.869265","-73.91584","(40.869265, -73.91584)","10034","MANHATTAN","12","10","303","1064888","1022320014","Marble Hill-Inwood                                                         "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02865.pdf","B02865","black car","UBER","(VIER)","New York City","2015","No","Yes","No","646-665-7536",,"NEWDRIVERS@UNTERNYC.COM","Uber","Yes","0","No","No","Yes","No","0",,"0.19","0.04","0","0.09","0","0.02","21","0.8","3.4","5","0","Toyota Camry","Toyota Highlander","Hyundai Sonata","Nissan Altima",,"636 WEST   28 STREET  NEW YORK NY 10001","40.75273","-74.006408","(40.75273, -74.006408)","10001","MANHATTAN","4","3","99","1079184","1006730001","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02852.pdf","B02852","black car","OP CAR SERVICE ",,"New York City","2015","No","Not Reported","Not Reported","718-659-8888",,"MARTIN.308@ILOUD.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.18","0.04","0.09","0.09","0","0.02","11","3.3","3.4","10","0","Chevrolet Tahoe","Toyota Sienna","Chrysler 300","GMC Yukon XL","Hyundai Sonata","90-19 LIBERTY AVENUE  OZONE PARK NY 11417","40.680275","-73.848047","(40.680275, -73.848047)","11417","QUEENS   ","10","32","54","4438516","4091100022","Ozone Park                                                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02638.pdf","B02638","black car","EAGER LIMO SERVICE ",,"New York City","2013","Yes","Not Reported","Not Reported","718-358-7252",,"WIKKARRAJA@YAHOO.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.04","0.04","0.09","0.09","0.01","0.02","68","4.7","3.4","31","28","Toyota Camry","Ford Escape","Toyota Sienna","Lincoln Town Car","Ford Crown Victoria","43-10 MAIN STREET 2ND FLR FLUSHING NY 11355","40.752286","-73.826739","(40.752286, -73.826739)","11355","QUEENS   ","7","20","79702","4311736","4051250034","Flushing                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02687.pdf","B02687","livery","ECO RIDE","(ELECTRIC BLUE CAR SERVICE)","New York City","2013","No","Not Reported","Not Reported","718-252-5555",,"ECORIDEINC@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0","0.1","0","0.03","10","7.3","7.3","30","0","Nissan Altima","Toyota Prius","Chrysler Town and Country",,,"6002 FOSTER AVENUE  BROOKLYN NY 11236","40.640231","-73.918947","(40.640231, -73.918947)","11236","BROOKLYN ","18","46","950","3222497","3079580043","Canarsie                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02887.pdf","B02887","black car","UBER","(EINUNDZWANZIG)","New York City","2015","No","Yes","No","646-665-7350",,"NEWDRIVERS@UNTERNYC.COM","Uber","Yes","0","No","No","Yes","No","0",,"0","0.04","0","0.09","0","0.02","18","2","3.4","50","0","Hyundai Sonata","Toyota Camry","Chrysler 300","Toyota Prius",,"636 WEST   28 STREET  NEW YORK NY 10001","40.75273","-74.00641","(40.75273, -74.00641)","10001","MANHATTAN","4","3","99","1079184","1006730001","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02791.pdf","B02791","livery","G.A.D TRANSPORTATION",,"New York City","2014","No","Not Reported","Not Reported","212-222-5320",,"GADTRANSINC@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.14","0.05","0.21","0.1","0","0.03","14","8.4","7.3","7","0","Toyota Camry","Lincoln Town Car","Ford Escape","Honda Odyssey",,"2844 FREDERICK DOUGLAS BOULEV  NEW YORK NY 10039","40.826385","-73.939036","(40.826385, -73.939036)","10039",,,,,,,
"http://www.nyc.gov/html/tlc/downloads/pdf/B02512.pdf","B02512","luxury limo","UBER","(UNTER)","New York City","2011","No","Yes","No","718-971-5559",,"NEWDRIVERS@UNTERNYC.COM","Uber","Yes","1","No","No","Yes","No","0",,"0.02","0.01","0.11","0.06","0.01","0.01","668","3.9","3.8","2","0","Chevrolet Tahoe","Chevrolet Suburban","Cadillac Escalade","Lincoln Town Car","GMC Yukon XL","27-55 JACKSON AVENUE  LONG ISLAND CIT NY 11101","40.74844","-73.93946","(40.74844, -73.93946)","11101","QUEENS   ","2","26","19","4005121","4004320001","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02838.pdf","B02838","black car","THA MAYA CAR SERVICE ",,"New York City","2015","No","Not Reported","Not Reported","917-564-5451",,"MAYACARSERVICE6121@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0","0.09","0","0.02","13","5.5","3.4","8","0","Toyota Camry","Dodge Caravan","Chevrolet Malibu","Chevrolet Tahoe","Ford Five Hundred","6121   17 AVENUE  BROOKLYN NY 11204","40.622281","-73.99041","(40.622281, -73.99041)","11204","BROOKLYN ","11","44","248","3132401","3055250001","Bensonhurst West                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02612.pdf","B02612","black car","GOLDEN LUXURY TRANSPORTATION ",,"New York City","2013","No","Not Reported","Not Reported","718-429-7071",,"GOLDENTOWNCAR@YAHOO.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0","0.09","0","0.02","20","4.4","3.4","0","0","Chevrolet Suburban","Chevrolet Tahoe","Lincoln Town Car","Toyota Camry","Toyota Sienna","32-60 81 STREET  EAST ELMHURST NY 11370","40.755791","-73.88638","(40.755791, -73.88638)","11370","QUEENS   ","3","25","30903","4026894","4011760036","Jackson Heights                                                            "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02814.pdf","B02814","black car","BELL LX ",,"New York City","2014","No","Not Reported","Not Reported","718-833-2929",,"BELLLXSERVICE@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.02","0.04","0.09","0.09","0.02","0.02","54","4","3.4","3","0","Toyota Camry","Honda Accord","Toyota Highlander","Toyota RAV4","Honda Odyssey","405   51 STREET  BROOKLYN NY 11220","40.645794","-74.012777","(40.645794, -74.012777)","11220","BROOKLYN ","7","38","78","3013235","3007910001","Sunset Park West                                                           "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02765.pdf","B02765","black car","UBER","(GRUN)","New York City","2014","Yes","Yes","No","718-971-5628",,"NEWDRIVERS@UNTERNYC.COM","Uber","Yes","0","No","No","Yes","No","0",,"0.04","0.04","0.13","0.09","0.02","0.02","1564","2.1","3.4","10","0","Toyota Camry","Toyota Highlander","Toyota Avalon","Chevrolet Tahoe","Honda Accord","27-55 JACKSON AVENUE  LIC NY 11101","40.74844","-73.93946","(40.74844, -73.93946)","11101","QUEENS   ","2","26","19","4005121","4004320001","Hunters Point-Sunnyside-West Maspeth                                       "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02712.pdf","B02712","black car","AVE O CAR SERVICE ",,"New York City","2013","No","Not Reported","Not Reported","718-382-0100",,"ALICIARIVAS9161@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0.13","0.09","0.32","0.02","16","4.2","3.4","12","0","Toyota Sienna",,,,,"1840 CONEY ISLAND AVENUE  BROOKLYN NY 11230","40.612302","-73.963221","(40.612302, -73.963221)","11230","BROOKLYN ","12","44","420","3175197","3066170007","Homecrest                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02737.pdf","B02737","black car","BWJ GROUP ",,"New York City","2014","No","Not Reported","Not Reported","718-353-0188",,"BWJGROUP@HOTMAIL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.04","0.04","0.04","0.09","0.04","0.02","28","2.3","3.4","4","0","Dodge Caravan","Toyota Sienna","Chevrolet Suburban","Toyota Prius",,"132-08 SANFORD AVENUE  FLUSHING NY 11355","40.754681","-73.83279","(40.754681, -73.83279)","11355","QUEENS   ","7","20","849","4538175","4051010011","Flushing                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02888.pdf","B02888","black car","UBER","(SIEBZEHN)","New York City","2015","No","Yes","No","646-665-7438",,"NEWDRIVERS@UNTERNYC.COM","Uber","Yes","0","No","No","Yes","No","0",,"0.05","0.04","0.07","0.09","0","0.02","56","2.8","3.4","16","0","Toyota Camry","Chevrolet Tahoe","Toyota Highlander","Lincoln Town Car","Chevrolet Suburban","636 WEST   28 STREET  NEW YORK NY 10001","40.75273","-74.00641","(40.75273, -74.00641)","10001","MANHATTAN","4","3","99","1079184","1006730001","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02657.pdf","B02657","livery","MALCOLM LIMO EXPRESS ",,"New York City","2013","Yes","Not Reported","Not Reported","212-690-4000",,"MALCOLMLIMOEXPRESS@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.03","0.05","0.32","0.1","0","0.03","37","7.5","7.3","12","3","Lincoln Town Car","Toyota Camry","Ford Escape","Toyota Highlander","Mercury Grand Marquis","2548    8 AVENUE  NEW YORK NY 10030","40.816919","-73.94591","(40.816919, -73.94591)","10030","MANHATTAN","10","9","228","1085336","1019410062","Central Harlem North-Polo Grounds                                          "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02846.pdf","B02846","black car","DLS TRANSPORTATION ",,"New York City","2015","No","Not Reported","Not Reported","646-238-1924",,"DLSTRANSPORTATIONCORP@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0.1","0.04","0.1","0.09","0","0.02","10","2.3","3.4","11","0","Chevrolet Suburban","Mercedes-Benz R350","Toyota Avalon","BMW 7-Series","Chevrolet Tahoe","914 SOUNDVIEW AVENUE 2ND FL. BRONX NY 10473","40.823574","-73.867859","(40.823574, -73.867859)","10473","BRONX    ","9","18","42","2022639","2036620006","Soundview-Castle Hill-Clason Point-Harding Park                            "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02871.pdf","B02871","black car","UBER","(ACHT)","New York City","2015","No","Yes","No","646-665-7268",,"NEWDRIVERS@UNTERNYC.COM","Uber","Yes","0","No","No","Yes","No","0",,"0.02","0.04","0.05","0.09","0","0.02","250","1.8","3.4","27","0","Toyota Camry","Honda Accord","Toyota Highlander","Toyota RAV4","Chevrolet Suburban","628 WEST   28 STREET  NEW YORK NY 10001","40.75242","-74.00622","(40.75242, -74.00622)","10001","MANHATTAN","4","3","99","1079184","1006730001","Hudson Yards-Chelsea-Flatiron-Union Square                                 "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02686.pdf","B02686","black car","STANDARD LIMOUSINE & CAR SERVICE GROUP ",,"New York City","2013","No","Not Reported","Yes","212-966-5678","http://standardlimos.com","TOM4RIDE@GMAIL.COM",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.04","0","0.09","0","0.02","25","2.9","3.4","8","0","Toyota Sienna","Toyota Highlander","Chevrolet Tahoe","Toyota Avalon","Toyota Camry","5 EAST BROADWAY 4TH FLR NEW YORK NY 10038","40.713231","-73.99772","(40.713231, -73.99772)","10038","MANHATTAN","3","1","27","1003382","1002790063","Chinatown                                                                  "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02819.pdf","B02819","black car","FIVE STAR LUXURY",,"New York City","2014","No","Not Reported","Not Reported","718-940-0044",,"MENDOZARACSO@AOL.COM",,"Not Reported","0","No","Yes","No","Not Reported","0",,"0.17","0.04","0.08","0.09","0","0.02","12","2.7","3.4","8","0","Toyota Camry","Toyota Highlander","Toyota Sienna","Chevrolet Impala","Ford Crown Victoria","787 CONEY ISLAND AVENUE  BROOKLYN NY 11218","40.638265","-73.96821","(40.638265, -73.96821)","11218","BROOKLYN ","14","40","526","3118591","3051530054","Flatbush                                                                   "
"http://www.nyc.gov/html/tlc/downloads/pdf/B02521.pdf","B02521","livery","PICTURE PROPERTIES","(DEUCES TRANSPORT SERVICES)","New York City","2011","No","Not Reported","Not Reported","718-634-2222",,"VCASTELLANO@VERIZON.NET",,"Not Reported","0","No","No","No","Not Reported","0",,"0","0.05","0.06","0.1","0","0.03","18","7.5","7.3","0","0","Ford Crown Victoria","Toyota Camry","Lincoln Town Car","Chrysler Town and Country","Honda Odyssey","91-15 ROCKAWAY BEACH BOULEVARD  ROCKAWAY BEACH NY 11693","40.586496","-73.815068","(40.586496, -73.815068)","11693","QUEENS   ","14","32","94203","4303621","4161340023","Hammels-Arverne-Edgemere                                                   "
