"permit_type","accela","facility_name","address_no","address_st","bo","zip","inspection_date","inspection_type","of_all_violations","of_phh_violations","of_critical_violations","of_general_violations","docket","lat","long","x","y","x_property_coordinate","y_property_coordinate","community_board","council_district","census_tract","bin","nta"
"Indoor","50037610","181 AVANUE A LLC","438","EAST 12 STREET","MA","10009","2019-08-20T00:00:00.000","Routine Inspection","0","0","0","0",,"40.72948614","-73.98232772","989148","205051","989246","204838","3","2","34","1090470","East Village"
"Indoor","50038045","EBNB 70 PINE OWNER LLC","70","PINE STREET","MA","10270","2019-03-07T00:00:00.000","Routine Inspection","0","0","0","0",,"40.70630767","-74.00789529","982061","196606","982111","196660","1","1","7","1001007","Battery Park City-Lower Manhattan"
"Indoor","50038486","24 HOUR FITNESS USA INC","1921","86 STREET","BK","11214","2019-02-21T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.605602","-73.99990997","984275","159916","984350","159979","11","47","284","3165822","Bensonhurst West"
"Indoor","50038486","24 HOUR FITNESS USA INC","1921","86 STREET","BK","11214","2019-08-22T00:00:00.000","Complaint Inspection","2","0","1","1","16359-19S0","40.605602","-73.99990997","984275","159916","984350","159979","11","47","284","3165822","Bensonhurst West"
"Indoor","50038486","24 HOUR FITNESS USA INC","1921","86 STREET","BK","11214","2019-10-24T00:00:00.000","Routine Inspection","2","0","2","0","20599-19S0","40.605602","-73.99990997","984275","159916","984350","159979","11","47","284","3165822","Bensonhurst West"
"Indoor","50038486","24 HOUR FITNESS USA INC","1921","86 STREET","BK","11214","2019-11-07T00:00:00.000","Re-Inspection","1","0","1","0","20599-19S1","40.605602","-73.99990997","984275","159916","984350","159979","11","47","284","3165822","Bensonhurst West"
"Indoor","50038486","24 HOUR FITNESS USA INC","1921","86 STREET","BK","11214","2019-11-21T00:00:00.000","Re-Inspection","1","0","1","0","20599-19S2","40.605602","-73.99990997","984275","159916","984350","159979","11","47","284","3165822","Bensonhurst West"
"Indoor","50038488","24 HOUR FITNESS USA INC","245-24","HORACE HARDING EXPRESSWAY","QU","11363","2019-07-29T00:00:00.000","Complaint Inspection","2","0","1","1","14694-19S0","40.75968106","-73.73369737","1058024","216164","1058256","216118","11","23","152901","4171723","Douglas Manor-Douglaston-Little Neck"
"Indoor","50038488","24 HOUR FITNESS USA INC","245-24","HORACE HARDING EXPRESSWAY","QU","11363","2019-09-24T00:00:00.000","Routine Inspection","3","1","1","1","18581-19S0","40.75968106","-73.73369737","1058024","216164","1058256","216118","11","23","152901","4171723","Douglas Manor-Douglaston-Little Neck"
"Indoor","50038488","24 HOUR FITNESS USA INC","245-24","HORACE HARDING EXPRESSWAY","QU","11363","2019-10-11T00:00:00.000","Re-Inspection","4","1","2","1","18581-19S1","40.75968106","-73.73369737","1058024","216164","1058256","216118","11","23","152901","4171723","Douglas Manor-Douglaston-Little Neck"
"Indoor","50038488","24 HOUR FITNESS USA INC","245-24","HORACE HARDING EXPRESSWAY","QU","11363","2019-10-25T00:00:00.000","Re-Inspection","1","0","1","0","18581-19S2","40.75968106","-73.73369737","1058024","216164","1058256","216118","11","23","152901","4171723","Douglas Manor-Douglaston-Little Neck"
"Indoor","50038493","24 HOUR FITNESS USA INC","298","WEST 231 STREET","BX","10463","2019-01-23T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.88074407","-73.90829059","1009610","260172","1009520","259955","8","11","289","2083198","Spuyten Duyvil-Kingsbridge"
"Indoor","50038493","24 HOUR FITNESS USA INC","298","WEST 231 STREET","BX","10463","2019-05-22T00:00:00.000","Routine Inspection","5","2","1","2","10232-19S0","40.88074407","-73.90829059","1009610","260172","1009520","259955","8","11","289","2083198","Spuyten Duyvil-Kingsbridge"
"Indoor","50038499","24 HOUR FITNESS USA INC","2163","TILDEN AVENUE","BK","11226","2019-05-09T00:00:00.000","Routine Inspection","0","0","0","0",,"40.64656807","-73.95703115","996174","174844","996203","175013","14","40","794","3000000","Erasmus"
"Indoor","50039431","XSPORT FITNESS","200","BAYCHESTER AVENUE","BX","10475","2019-01-02T00:00:00.000","Complaint Re-inspection","0","0","0","0",,"40.86590541","-73.83042975","1031151","254798","1032004","254068","10","12","46201","2120098","Co-op City"
"Indoor","50039431","XSPORT FITNESS","200","BAYCHESTER AVENUE","BX","10475","2019-03-11T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.86590541","-73.83042975","1031151","254798","1032004","254068","10","12","46201","2120098","Co-op City"
"Indoor","50039431","XSPORT FITNESS","200","BAYCHESTER AVENUE","BX","10475","2019-04-18T00:00:00.000","Routine Inspection","3","1","1","1","07773-19S0","40.86590541","-73.83042975","1031151","254798","1032004","254068","10","12","46201","2120098","Co-op City"
"Indoor","50039431","XSPORT FITNESS","200","BAYCHESTER AVENUE","BX","10475","2019-04-30T00:00:00.000","Re-Inspection","2","1","1","0","07773-19S1","40.86590541","-73.83042975","1031151","254798","1032004","254068","10","12","46201","2120098","Co-op City"
"Indoor","50039431","XSPORT FITNESS","200","BAYCHESTER AVENUE","BX","10475","2019-05-16T00:00:00.000","Re-Inspection","1","0","1","0","07773-19S2","40.86590541","-73.83042975","1031151","254798","1032004","254068","10","12","46201","2120098","Co-op City"
"Indoor","50039431","XSPORT FITNESS","200","BAYCHESTER AVENUE","BX","10475","2019-07-23T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.86590541","-73.83042975","1031151","254798","1032004","254068","10","12","46201","2120098","Co-op City"
"Indoor","50040041","B3ACQ LLC","139","WEST 32 STREET","MA","10001","2019-06-18T00:00:00.000","Routine Inspection","6","2","3","1","11869-19S0","40.74901605","-73.98990889","987046","212166","986866","212410","5","3","101","1015191","Midtown-Midtown South"
"Indoor","50040041","B3ACQ LLC","139","WEST 32 STREET","MA","10001","2019-07-01T00:00:00.000","Re-Inspection","1","0","1","0","11869-19S1","40.74901605","-73.98990889","987046","212166","986866","212410","5","3","101","1015191","Midtown-Midtown South"
"Indoor","50040041","B3ACQ LLC","139","WEST 32 STREET","MA","10001","2019-08-20T00:00:00.000","Re-Inspection","1","1","0","0","11869-19S2","40.74901605","-73.98990889","987046","212166","986866","212410","5","3","101","1015191","Midtown-Midtown South"
"Indoor","50040602","24 HOUR FITNESS USA INC","945","KINGS HIGHWAY","BK","11223","2019-02-27T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.60708908","-73.96267127","994615","160460","994698","160592","15","44","420","3177585","Homecrest"
"Indoor","50040602","24 HOUR FITNESS USA INC","945","KINGS HIGHWAY","BK","11223","2019-07-22T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.60708908","-73.96267127","994615","160460","994698","160592","15","44","420","3177585","Homecrest"
"Indoor","50040602","24 HOUR FITNESS USA INC","945","KINGS HIGHWAY","BK","11223","2019-08-06T00:00:00.000","Routine Inspection","4","2","1","1","15251-19S0","40.60708908","-73.96267127","994615","160460","994698","160592","15","44","420","3177585","Homecrest"
"Indoor","50041155","EQUINOX WFC INC","225","LIBERTY STREET","MA","10281","2019-12-03T00:00:00.000","Routine Inspection","0","0","0","0",,"40.71153017","-74.01567279","979905","198509","980007","198843","1","1","31703","1000058","Battery Park City-Lower Manhattan"
"Indoor","50041487","MARMARA HOTEL RESIDENCE","114","EAST 32 STREET","MA","10016","2019-01-14T00:00:00.000","Routine Inspection","2","1","0","1","00767-19S0","40.7454578","-73.98151146","989373","210870","989341","210802","5","2","72","1018470","Murray Hill-Kips Bay"
"Indoor","50041487","MARMARA HOTEL RESIDENCE","114","EAST 32 STREET","MA","10016","2019-01-30T00:00:00.000","Re-Inspection","1","0","0","1",,"40.7454578","-73.98151146","989373","210870","989341","210802","5","2","72","1018470","Murray Hill-Kips Bay"
"Indoor","50041503","200-210 EAST 65 STREET CONDOMINIUM","200","EAST 65 STREET","MA","10021","2019-04-04T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76515537","-73.96351372","994357","218048","994345","217907","8","4","118","1076307","Lenox Hill-Roosevelt Island"
"Indoor","50042708","24 HOUR FITNESS USA INC","2503","GRAND CONCOURSE","BX","10468","2019-09-18T00:00:00.000","Routine Inspection","1","0","1","0","18114-19S0","40.86274274","-73.89692363","1012761","253617","1012614","253695","7","14","401","2013811","Bedford Park-Fordham North"
"Indoor","50042708","24 HOUR FITNESS USA INC","2503","GRAND CONCOURSE","BX","10468","2019-10-02T00:00:00.000","Re-Inspection","0","0","0","0",,"40.86274274","-73.89692363","1012761","253617","1012614","253695","7","14","401","2013811","Bedford Park-Fordham North"
"Indoor","50042761","YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER NEWYORK","69-02","64 STREET","QU","11385","2019-12-24T00:00:00.000","Routine Inspection","0","0","0","0",,"40.70409039","-73.89379764","1013696","195816","1013611","195825","5","30","581","4088138","Ridgewood"
"Indoor","50045419","38-46 WEST 33RD ST. LLC","42","WEST 33 STREET","MA","10001","2019-12-17T00:00:00.000","Routine Inspection","4","2","1","1","23861-19S0","40.74859856","-73.98706138","987835","212014","987818","211943","5","4","76","1015855","Midtown-Midtown South"
"Indoor","50045640","15 UNION SQUARE WEST CONDOMINIUM","15","UNION SQUARE WEST","MA","10003","2019-06-18T00:00:00.000","Routine Inspection","1","0","1","0","11840-19S0","40.73578367","-73.99129653","986662","207345","986551","207380","5","2","52","1016065","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","50045734","ADAMS HOTELS INTERNATIONAL LLC","130","WEST 44 STREET","MA","10036","2019-04-29T00:00:00.000","Routine Inspection","0","0","0","0",,"40.7565333","-73.98413972","988644","214905","988520","214888","5","4","119","1022617","Midtown-Midtown South"
"Indoor","50045964","FITNESS INTERNATIONAL, LLC","1565","FOREST AVENUE","SI","10302","2019-01-07T00:00:00.000","Routine Inspection","3","0","2","1","00293-19S0","40.62445265","-74.14004545","945374","166815","945838","167173","1","49","247","5110062","Port Richmond"
"Indoor","50045964","FITNESS INTERNATIONAL, LLC","1565","FOREST AVENUE","SI","10302","2019-04-29T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.62445265","-74.14004545","945374","166815","945838","167173","1","49","247","5110062","Port Richmond"
"Indoor","50046169","135 WEST STREET CONDOMINIUM","135","WEST 52 STREET","MA","10019","2019-05-28T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76172863","-73.98088242","989546","216798","989543","216911","5","4","131","1023160","Midtown-Midtown South"
"Indoor","50046557","EQUINOX 120 WEST 42 STREET INC","129","WEST 41 STREET","MA","10036","2019-05-14T00:00:00.000","Routine Inspection","0","0","0","0",,"40.75461765","-73.98563809","988229","214207","988404","214254","5","4","113","1090617","Midtown-Midtown South"
"Indoor","50047438","CARNEGIE MANAGEMENT INC","25","BRUCKNER BOULEVARD","BX","10454","2019-08-06T00:00:00.000","Routine Inspection","2","1","1","0","15326-19S0","40.80730109","-73.92857769","1004022","233409","1004073","233573","1","8","19","2128931","Mott Haven-Port Morris"
"Indoor","50047438","CARNEGIE MANAGEMENT INC","25","BRUCKNER BOULEVARD","BX","10454","2019-08-27T00:00:00.000","Re-Inspection","0","0","0","0",,"40.80730109","-73.92857769","1004022","233409","1004073","233573","1","8","19","2128931","Mott Haven-Port Morris"
"Indoor","50047550","CRUNCH LLC","1438","3 AVENUE","MA","10028","2019-10-07T00:00:00.000","Routine Inspection","2","0","1","1","19332-19S0","40.77591497","-73.95610971","996406","221969","996314","222005","8","5","140","1047569","Upper East Side-Carnegie Hill"
"Indoor","50047877","MAKTA FAMILY 11 LLC","300","SCHEMEHORN STREET","BK","11217","2019-01-23T00:00:00.000","Routine Inspection","3","0","1","2","01324-19S0","40.68757628","-73.98249031","989106","189782",,,,,,,
"Indoor","50048362","421 KENT DEVELOPMENT LLC","429","KENT AVENUE","BK","11249","2019-06-05T00:00:00.000","Routine Inspection","1","1","0","0","11098-19S0","40.70931187","-73.96847513","992990","197702","993185","197772","1","33","547","3396741","North Side-South Side"
"Indoor","50048362","421 KENT DEVELOPMENT LLC","429","KENT AVENUE","BK","11249","2019-06-19T00:00:00.000","Re-Inspection","0","0","0","0",,"40.70931187","-73.96847513","992990","197702","993185","197772","1","33","547","3396741","North Side-South Side"
"Indoor","50048424","99TH AVENUE HOLDING LLC","355","WEST 49 STREET","MA","10019","2019-01-03T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.76223737","-73.98792147","987596","216983",,,"4","3","127",,"Clinton"
"Indoor","50048424","99TH AVENUE HOLDING LLC","355","WEST 49 STREET","MA","10019","2019-04-30T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76223737","-73.98792147","987596","216983",,,"4","3","127",,"Clinton"
"Indoor","50049401","150 CHARLES STREET CONDOMINIUM","150","CHARLES STREET","MA","10014","2019-11-07T00:00:00.000","Routine Inspection","1","0","0","1",,"40.73402701","-74.00881149","981808","206705","981689","206558","2","3","75","1089743","West Village"
"Indoor","50049696","LTF CLUB OPERATIONS COMPANY INC","605","WEST 42 STREET","MA","10036","2019-01-03T00:00:00.000","Routine Inspection","5","1","2","2","00115-19S0","40.76095345","-73.99861746","984633","216515","984588","216723","4","3","129","1089438","Clinton"
"Indoor","50049696","LTF CLUB OPERATIONS COMPANY INC","605","WEST 42 STREET","MA","10036","2019-03-19T00:00:00.000","Re-Inspection","0","0","0","0",,"40.76095345","-73.99861746","984633","216515","984588","216723","4","3","129","1089438","Clinton"
"Indoor","50051150","56TH AND PARK (NY) OWNER LLC","432","PARK AVENUE","MA","10022","2019-11-13T00:00:00.000","Routine Inspection","1","0","0","1",,"40.76103492","-73.97117593","992235","216546","992063","216713","5","4","11202","1088817","Midtown-Midtown South"
"Indoor","50051329","50 UNITED NATIONS PLAZA CONDOMINIUM","345","EAST 46 STREET","MA","10017","2019-06-11T00:00:00.000","Routine Inspection","1","1","0","0","11398-19S0","40.75191908","-73.96925976","992767","213225","993033","213164","6","4","90","1089803","Turtle Bay-East Midtown"
"Indoor","50051329","50 UNITED NATIONS PLAZA CONDOMINIUM","345","EAST 46 STREET","MA","10017","2019-06-27T00:00:00.000","Re-Inspection","0","0","0","0",,"40.75191908","-73.96925976","992767","213225","993033","213164","6","4","90","1089803","Turtle Bay-East Midtown"
"Indoor","50051333","160 LEROY LLC","160","LEROY STREET","MA","10014","2019-01-22T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.73051635","-74.01009551","981452","205426","981475","205305","2","3","69","1090584","West Village"
"Indoor","50051333","160 LEROY LLC","160","LEROY STREET","MA","10014","2019-02-05T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.73051635","-74.01009551","981452","205426","981475","205305","2","3","69","1090584","West Village"
"Indoor","50051333","160 LEROY LLC","160","LEROY STREET","MA","10014","2019-05-07T00:00:00.000","Complaint Inspection","1","0","0","1",,"40.73051635","-74.01009551","981452","205426","981475","205305","2","3","69","1090584","West Village"
"Indoor","50051333","160 LEROY LLC","160","LEROY STREET","MA","10014","2019-12-19T00:00:00.000","Routine Inspection","2","1","1","0","24098-19S0","40.73051635","-74.01009551","981452","205426","981475","205305","2","3","69","1090584","West Village"
"Indoor","50051391","LIBERTY COURT CONDOMINIUM","200","RECTOR PLACE","MA","10280","2019-12-03T00:00:00.000","Routine Inspection","1","0","0","1",,"40.7088018","-74.01611579","979782","197515","979703","197392","1","1","31704","1065475","Battery Park City-Lower Manhattan"
"Indoor","50051804","HALCYON CONDOMINIUM","305","EAST 51 STREET","MA","10022","2019-11-27T00:00:00.000","Routine Inspection","0","0","0","0",,"40.75540179","-73.96781435","993167","214494","993235","214554","6","4","98","1089775","Turtle Bay-East Midtown"
"Indoor","50052240","THE 135 WEST STREET CONDOMINIUM","135","WEST 52 STREET","MA","10019","2019-05-28T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76172863","-73.98088242","989546","216798","989543","216911","5","4","131","1023160","Midtown-Midtown South"
"Indoor","50052443","61 ST & PARK AVENUE CORPORATION","540","PARK AVENUE","MA","10065","2019-12-31T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76430056","-73.96879556","992894","217736","992738","217845","8","4","11401","1040855","Upper East Side-Carnegie Hill"
"Indoor","50052575","30 PARK PLACE HOTEL LLC","27","BARCLAY STREET","MA","10007","2019-01-17T00:00:00.000","Routine Inspection","3","0","2","1","01071-19S0","40.71242019","-74.00901062","981752","198833","981745","198960","1","1","21","1089428","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50052575","30 PARK PLACE HOTEL LLC","27","BARCLAY STREET","MA","10007","2019-01-28T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71242019","-74.00901062","981752","198833","981745","198960","1","1","21","1089428","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50052652","WEST 30TH HL LLC","520","WEST 30 STREET","MA","10001","2019-01-02T00:00:00.000","Routine Inspection","1","0","0","1",,"40.75257917","-74.00225221","983626","213464","983575","213408","4","3","99","1089836","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","50053270","21 EAST 61 STREET APARTMENT CORP","680","MADISON AVENUE","MA","10065","2019-09-23T00:00:00.000","Routine Inspection","2","0","1","1","18466-19S0","40.76515183","-73.97027887","992483","218046","992402","218085","8","4","11401","1040849","Upper East Side-Carnegie Hill"
"Indoor","50054699","EQUINOX EAST 53RD STREET INC","10","EAST 53 STREET","MA","10022","2019-12-27T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76011361","-73.97514342","991136","216210","991088","216098","5","4","102","1035709","Midtown-Midtown South"
"Indoor","50054703","EQUINOX EAST 92ND STREET INC","203","EAST 92 STREET","MA","10128","2019-12-30T00:00:00.000","Routine Inspection","0","0","0","0",,"40.78253048","-73.9509489","997834","224380","998011","224427","8","5","154","1090174","Yorkville"
"Indoor","50056912","BLDG 44 DEVELOPERS, LLC","222","EAST 44 STREET","MA","10017","2019-09-03T00:00:00.000","Routine Inspection","1","0","0","1",,"40.75176078","-73.97282218","991780","213167","991817","213001","6","4","88","1000000","Turtle Bay-East Midtown"
"Indoor","50058182","QSB NORTHERN LLC","2922","NORTHERN BOULEVARD","QU","11101","2019-02-14T00:00:00.000","Routine Inspection","2","0","0","2",,"40.74925425","-73.93661274","1001813","212259","1001928","212212","1","26","171","4596911","Hunters Point-Sunnyside-West Maspeth"
"Indoor","50058244","PA ACQUISITIONS (NY) LLC","1010","PARK AVENUE","MA","10028","2019-12-16T00:00:00.000","Investigation","1","0","1","0","24215-19S0","40.77929716","-73.95785148","995923","223201","995806","223268","8","4","15001","1046823","Upper East Side-Carnegie Hill"
"Indoor","50058244","PA ACQUISITIONS (NY) LLC","1010","PARK AVENUE","MA","10028","2019-12-30T00:00:00.000","Routine Inspection","4","1","1","2","24470-19S0","40.77929716","-73.95785148","995923","223201","995806","223268","8","4","15001","1046823","Upper East Side-Carnegie Hill"
"Indoor","50058528","VNO 225 WEST 58TH STREET LLC","220","CENTRAL PARK SOUTH","MA","10019","2019-12-17T00:00:00.000","Routine Inspection","2","0","0","2",,"40.76715757","-73.979787","989849","218776","989633","218701","5","4","137","1090184","Midtown-Midtown South"
"Indoor","50058693","RIVERDALE COUNTRY SCHOOL INC","5250","FIELDSTON ROAD","BX","10471","2019-06-24T00:00:00.000","Routine Inspection","1","0","0","1",,"40.89990203","-73.90143088","1011499","267154","1011934","267027","8","11","351","2100872","North Riverdale-Fieldston-Riverdale"
"Indoor","50059368","301 E 50TH STREET CONDOMINIUM","301","EAST 50 STREET","MA","10022","2019-12-30T00:00:00.000","Routine Inspection","1","0","1","0","24511-19S0","40.75472667","-73.96816119","993071","214248","993088","214326","6","4","98","1085119","Turtle Bay-East Midtown"
"Indoor","50059860","WWG GREEN LLC","110","GREEN STREET","BK","11222","2019-06-05T00:00:00.000","Routine Inspection","0","0","0","0",,"40.73351427","-73.95706147","996150","206521","996312","206450","1","33","563","3393882","Greenpoint"
"Indoor","50060208","THE RESIDENTIAL SECTION OF 140 WEST STREET CONDOMINIUM","100","BARCLAY STREET","MA","10007","2019-01-03T00:00:00.000","Routine Inspection","1","0","0","1",,"40.71409415","-74.01270825","980727","199443","980664","199324","1","1","21","1001228","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50060587","M PLAZA L.P.","482","WEST 43 STREET","MA","10036","2019-06-27T00:00:00.000","Routine Inspection","1","0","0","1",,"40.76006951","-73.99446629","985783","216193","985970","215943","4","3","121","1083746","Clinton"
"Indoor","50061528","IGI 155 W 18 LLC","155","WEST 18 STREET","MA","10011","2019-07-09T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74050219","-73.99653569","985210","209064","985154","209175","4","3","87","1090188","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","50063367","THE GREENWICH LANE","155","WEST 11 STREET","MA","10011","2019-01-07T00:00:00.000","Routine Inspection","1","0","0","1",,"40.73602005","-73.99977989","984311","207431","984248","207621","2","3","71","1089806","West Village"
"Indoor","50063494","10 MADISON SQUARE WEST","10","MADISON SQUARE WEST","MA","10010","2019-01-07T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74277989","-73.98920613","987241","209894","987137","209868","5","3","58","1015602","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","50063791","SAMCOM 48 (DE) LLC","37-10","114 STREET","QU","11368","2019-04-01T00:00:00.000","Re-Inspection","2","0","2","0","06274-19S0","40.75476964","-73.85374921","1024769","214296","1024668","214183","3","21","399","4044891","Corona"
"Indoor","50063791","SAMCOM 48 (DE) LLC","37-10","114 STREET","QU","11368","2019-04-23T00:00:00.000","Re-Inspection","1","0","1","0","06274-19S1","40.75476964","-73.85374921","1024769","214296","1024668","214183","3","21","399","4044891","Corona"
"Indoor","50063791","SAMCOM 48 (DE) LLC","37-10","114 STREET","QU","11368","2019-11-01T00:00:00.000","Routine Inspection","2","0","2","0","21154-19S0","40.75476964","-73.85374921","1024769","214296","1024668","214183","3","21","399","4044891","Corona"
"Indoor","50063837","EVANS TOWER CONDOMINIUM ASSOCIATION","171","EAST 84 STREET","MA","10028","2019-07-05T00:00:00.000","Routine Inspection","2","0","0","2",,"40.77783615","-73.9557221","996513","222669","996649","222681","8","5","14801","1047704","Upper East Side-Carnegie Hill"
"Indoor","50063893","685 First Realty Company LLC","685","1 AVENUE","MA","10016","2019-03-11T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.74701194","-73.9711712","992238","211437","992171","211577","6","4","88","1089769","Turtle Bay-East Midtown"
"Indoor","50063893","685 First Realty Company LLC","685","1 AVENUE","MA","10016","2019-12-31T00:00:00.000","Routine Inspection","1","0","0","1",,"40.74701194","-73.9711712","992238","211437","992171","211577","6","4","88","1089769","Turtle Bay-East Midtown"
"Indoor","50064028","EQUINOX BEDFORD AVENUE INC","246","BEDFORD AVENUE","BK","11249","2019-09-24T00:00:00.000","Routine Inspection","1","0","1","0","18546-19S0","40.71584723","-73.95986496","995376","200084","995253","200266","1","34","553","3062367","North Side-South Side"
"Indoor","50064028","EQUINOX BEDFORD AVENUE INC","246","BEDFORD AVENUE","BK","11249","2019-10-11T00:00:00.000","Re-Inspection","0","0","0","0",,"40.71584723","-73.95986496","995376","200084","995253","200266","1","34","553","3062367","North Side-South Side"
"Indoor","50064634","WEST 60TH REALTY LLC","175","WEST 60 STREET","MA","10023","2019-01-09T00:00:00.000","Routine Inspection","0","0","0","0",,"40.77066907","-73.98623031","988064","220055","987929","220205","7","3","145","1088863","Lincoln Square"
"Indoor","50064867","ALBERT EINSTEIN COLLEGE OF MEDICINE INC","1300","MORRIS PARK AVENUE","BX","10461","2019-01-02T00:00:00.000","Routine Inspection","1","0","0","1",,"40.85117554","-73.84482139","1027180","249424","1026825","248938","11","13","286","2097363","Van Nest-Morris Park-Westchester Square"
"Indoor","50066012","LIC DEVELOPMENT OWNER, LP","28-30","JACKSON AVENUE","QU","11101","2019-02-14T00:00:00.000","Routine Inspection","2","0","0","2",,"40.74863476","-73.93813277","1001392","212033","1001460","211815","2","26","19","4596921","Hunters Point-Sunnyside-West Maspeth"
"Indoor","50066566","SKY VIEW PARC HOME OWNERS ASSOCIATION INC","131-07","40 ROAD","QU","11354","2019-01-29T00:00:00.000","Routine Inspection","2","0","2","0","01733-19S0","40.75593419","-73.83604202","1029674","214729","1029284","214946","7","20","871","4534020","Flushing"
"Indoor","50066566","SKY VIEW PARC HOME OWNERS ASSOCIATION INC","131-07","40 ROAD","QU","11354","2019-05-14T00:00:00.000","Re-Inspection","0","0","0","0",,"40.75593419","-73.83604202","1029674","214729","1029284","214946","7","20","871","4534020","Flushing"
"Indoor","50067822","551 WEST 21 ST CONDOMINIUM","551","WEST 21 STREET","MA","10011","2019-07-09T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74704557","-74.00662615","982414","211448","982226","211640","4","3","99","1089871","Hudson Yards-Chelsea-Flatiron-Union Square"
"Indoor","50068748","HENRY V MURRAY SENIOR LLC","111","MURRAY STREET","MA","10007","2019-12-29T00:00:00.000","Routine Inspection","3","0","1","2","24467-19S0","40.71510424","-74.01252808","980777","199811","980759","199919","1","1","21","1089698","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50070333","BRIDGE LAND VESTRY LLC","264","WEST STREET","MA","10013","2019-12-17T00:00:00.000","Routine Inspection","3","1","1","1","23911-19S0","40.72306966","-74.01157354","981042","202713","981192","202777","1","1","39","1090656","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50070333","BRIDGE LAND VESTRY LLC","264","WEST STREET","MA","10013","2019-12-30T00:00:00.000","Re-Inspection","1","0","0","1",,"40.72306966","-74.01157354","981042","202713","981192","202777","1","1","39","1090656","SoHo-TriBeCa-Civic Center-Little Italy"
"Indoor","50070668","MADISON 33 OWNERS LLC","172","MADISON AVENUE","MA","10016","2019-01-07T00:00:00.000","Re-Inspection","0","0","0","0",,"40.74719552","-73.98338045","988855","211503","988784","211577","5","4","74","1089701","Midtown-Midtown South"
"Indoor","50070668","MADISON 33 OWNERS LLC","172","MADISON AVENUE","MA","10016","2019-12-12T00:00:00.000","Routine Inspection","0","0","0","0",,"40.74719552","-73.98338045","988855","211503","988784","211577","5","4","74","1089701","Midtown-Midtown South"
"Indoor","50071503","TRILOGY SPA OPERATIONS LLC","768","5 AVENUE","MA","10019","2019-02-11T00:00:00.000","Routine Inspection","0","0","0","0",,"40.76414814","-73.97395063","991466","217680","991329","217789","5","4","11201","1035253","Midtown-Midtown South"
"Indoor","50071750","TOWN SPORTS INTERNATIONAL","4","ASTOR PLACE","MA","10003","2019-01-30T00:00:00.000","Routine Inspection","1","0","0","1",,"40.73001426","-73.99252404","986322","205243","986373","205121","2","2","57","1080094","West Village"
"Indoor","50071750","TOWN SPORTS INTERNATIONAL","4","ASTOR PLACE","MA","10003","2019-11-13T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.73001426","-73.99252404","986322","205243","986373","205121","2","2","57","1080094","West Village"
"Indoor","50071750","TOWN SPORTS INTERNATIONAL","4","ASTOR PLACE","MA","10003","2019-12-19T00:00:00.000","Complaint Inspection","0","0","0","0",,"40.73001426","-73.99252404","986322","205243","986373","205121","2","2","57","1080094","West Village"
"Indoor","50073332","FEDERATION OF ITALIAN AMERICAN ORGANIZATIONS OF BROOKLYN LTD","8711","18 AVENUE","BK","11214","2019-11-25T00:00:00.000","Routine Inspection","0","0","0","0",,"40.60513528","-74.00485097","982903","159746","983011","159720","11","47","278","3166588","Bensonhurst West"
"Indoor","50073763","56 LEONARD STREET CONDOMINIUM","56","LEONARD STREET","MA","10013","2019-06-04T00:00:00.000","Routine Inspection","1","0","1","0","10970-19S0","40.71789069","-74.00627332","982511","200826","982519","200736","1","1","33","1088646","SoHo-TriBeCa-Civic Center-Little Italy"
