FID,district,complexnaam,objectnaam,objectomschrijving,complexcode,objectcode,object,bouwjaar,monument,foto,kleur,pdf,rce_link,x,y,gdb_geomattr_data,shape
rws_monumenten_beschermd.145,MN District Zuid ,Sluiscomplex Oog in Al,Brug in de Kanaalweg,,31H 358,31H-358-02,Brug beweegbaar,1889,Rijksmonument (nummer(s): 514196),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4484.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Brug over sluis Oog in Al.pdf,https://cultureelerfgoed.nl/monumenten/514196,134911.0941,455444.558,,POINT (134911.09409999847 455444.55799999833)
rws_monumenten_beschermd.146,MN District Zuid ,Sluiscomplex Oog in Al,"Sluis in de Leidsche Rijn, Oog in Al",,31H 358,31H-358-01,Schutsluis,1889,Rijksmonument (nummer(s): 514198),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4488.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Sluis in de Leidsche Rijn.pdf,https://cultureelerfgoed.nl/monumenten/514198,134911.0941,455444.558,,POINT (134911.09409999847 455444.55799999833)
rws_monumenten_beschermd.147,MN District Zuid ,Koninginnensluis,Emmabrug over het buitenhoofd van de sluis,,38F 006,38F-006-03,Brug beweegbaar,1886,Rijksmonument (nummer(s): 526672),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4222.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Koninginnensluis Emmabrug.pdf,https://cultureelerfgoed.nl/monumenten/526672,134771.4697,446366.3236,,POINT (134771.46970000118 446366.32360000163)
rws_monumenten_beschermd.148,MN District Zuid ,Koninginnensluis,Sluis in het Merwedekanaal,,38F 006,38F-006-01,Schutsluis,1885,Rijksmonument (nummer(s): 526664),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4230.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Koninginnensluis.pdf,https://cultureelerfgoed.nl/monumenten/526664,134785.4728,446433.0222,,POINT (134785.4728000015 446433.02219999954)
rws_monumenten_beschermd.149,MN District Zuid ,Koninginnensluis,Wilhelminabrug over het binnenhoofd van de sluis,,38F 006,38F-006-02,Brug beweegbaar,1959,Rijksmonument (nummer(s): 526664),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4229.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Koninginnensluis Wilhelminabrug.pdf,https://cultureelerfgoed.nl/monumenten/526664,134827.4799,446633.1181,,POINT (134827.47989999875 446633.1180999987)
rws_monumenten_beschermd.150,MN District Zuid ,Muntbrug,Muntdraaibrug over het Merwedekanaal,,31H 310,31H-310-01,Brug beweegbaar,1889,Rijksmonument (nummer(s): 514189),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4475.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Muntdraaibrug.pdf,https://cultureelerfgoed.nl/monumenten/514189,134965.9698,455455.4633,,POINT (134965.96979999915 455455.4633000009)
rws_monumenten_beschermd.151,MN District Zuid ,Muntsluis,1e sluis in het Merwedekanaal,,31H-008,31H-008-01,Schutsluis,1905,Rijksmonument (nummer(s): 514188),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4507.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/1e Muntsluis.pdf,https://cultureelerfgoed.nl/monumenten/514188,134754.08,455633.33,,POINT (134754.0799999982 455633.3299999982)
rws_monumenten_beschermd.152,MN District Zuid ,Muntsluis,2e sluis in het Merwedekanaal,,31H 008,31H-008-02,Schutsluis,1906,Rijksmonument (nummer(s): 514195),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4463.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/2e Muntsluis.pdf,https://cultureelerfgoed.nl/monumenten/514195 ,134658.819,455768.236,,POINT (134658.81899999827 455768.23600000143)
rws_monumenten_beschermd.153,MN District Zuid ,Muntsluis,Muntsluis ophaalbrug 1e sluis,,31H 008,31H-008-03,Brug beweegbaar,1889,Rijksmonument (nummer(s): 522640),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4458.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Muntsluis ophaalbrug 1e sluis.pdf,https://cultureelerfgoed.nl/monumenten/522640,134699.5767,455679.0616,,POINT (134699.57669999823 455679.06159999967)
rws_monumenten_beschermd.154,MN District Zuid ,Plofsluis,Heemstederbrug,,38F 007,38F-007-01,Brug Vast,1937,Rijksmonument (nummer(s): 531560),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4272.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Plofsluis Heemstederbrug.pdf,https://cultureelerfgoed.nl/monumenten/531560,136163.7556,449576.2634,,POINT (136163.75560000166 449576.2633999996)
rws_monumenten_beschermd.155,MN District Zuid ,Plofsluis,Plofsluis,,38F 007,38F-007-01,Spui/uitwaterings sluis,1938,Rijksmonument (nummer(s): 531560),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4254.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Plofsluis.pdf,https://cultureelerfgoed.nl/monumenten/531560,136314.9686,449642.4505,,POINT (136314.9686000012 449642.45050000027)
rws_monumenten_beschermd.156,MN District Zuid ,Prinses Beatrixsluis,Brug over het binnenhoofd sluis,,38F 352,38F-352-03,Brug Vast,1933,Rijksmonument (nummer(s): 526816),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/PIC_0096.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Prinses Beatrixsluis.pdf,https://cultureelerfgoed.nl/monumenten/526816,135977.326,447474.1707,,POINT (135977.32600000128 447474.17069999874)
rws_monumenten_beschermd.157,MN District Zuid ,Prinses Beatrixsluis,Oostelijke sluis in het Lekkanaal,,38F 352,38F-352-01,Schutsluis,1938,Rijksmonument (nummer(s): 526816),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/PIC_0090.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Prinses Beatrixsluis Oostelijke sluis.pdf,https://cultureelerfgoed.nl/monumenten/526816,135949.2719,447318.5152,,POINT (135949.2718999982 447318.51520000026)
rws_monumenten_beschermd.158,MN District Zuid ,Prinses Beatrixsluis,Westelijke sluis in het Lekkanaal,,38F 352,38F-352-02,Schutsluis,1933,Rijksmonument (nummer(s): 526816),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/PIC_0123.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Prinses Beatrixsluis Westelijke sluis.pdf,https://cultureelerfgoed.nl/monumenten/526816,135921.8542,447329.7458,,POINT (135921.8542000018 447329.7457999997)
rws_monumenten_beschermd.159,ZD District Noord,Havenlicht Hoedekenskerke,Havenlicht Hoedekenskerke,,Geen complexcode,Geen objectcode,Havenlicht,1914,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_0143.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Havenlicht Hoedekenskerke.pdf,,52681.1919,382106.8176,,POINT (52681.191899999976 382106.81760000065)
rws_monumenten_beschermd.160,ZD District Noord,Havenlicht Wemeldinge,Havenlicht Wemeldinge,,Geen complexcode,Geen objectcode,Havenlicht,1921,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_0125.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Havenlicht Wemeldinge.pdf,,59045.9768,393399.5326,,POINT (59045.97679999843 393399.5326000005)
rws_monumenten_beschermd.161,WNN District Zuid,"Geniedijk, Hoofddorp",Coupure in de Geniedijk,,25C 109,25C-109-01,Coupure,1906,Provinciaal monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/P1050702.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Coupure.pdf,,106963.2227,480526.466,,POINT (106963.22269999981 480526.46599999815)
rws_monumenten_beschermd.162,WNZ District Zuid,Barendrechtse brug,Noordelijk brughoofd Barendrechtse brug,,37H 201,37H-201-01,Overige,1888,Gemeentelijk monument,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_7457.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Brughoofd Barendrechtse brug.pdf,,95707.2104,427339.594,,POINT (95707.21040000021 427339.5940000005)
rws_monumenten_beschermd.163,WNZ District Zuid,Brug over de Noord,Brug over de Noord,,38C 101,38C-101-01,Brug beweegbaar,1939,Rijksmonument (nummer(s): 516075),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4921.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Brug over de Noord.pdf,https://cultureelerfgoed.nl/monumenten/516075,104495.6586,430002.6625,,POINT (104495.6585999988 430002.6625000015)
rws_monumenten_beschermd.164,WNZ District Zuid,Verkeersbrug Dordrecht,Verkeersbrug Dordrecht Brug Oude Maas,,44A 100,44A-100-01,Brug beweegbaar,1939,"Rijksmonument (nummer(s): 529918, 529919)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMGP3061.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Verkeersbrug Dordrecht Brug.pdf,,104299.8463,424942.1521,,POINT (104299.84629999846 424942.15210000053)
rws_monumenten_beschermd.165,WNZ District Zuid,Verkeersbrug Dordrecht Oude Maas,Verkeersbrug Dordrecht noordelijk aanbrug,,44A 100,44A-100-01,Brug Vast,1939,"Rijksmonument (nummer(s): 529918, 529919)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMGP3039.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Verkeersbrug Dordrecht noordelijk.pdf,,104299.8463,424942.1521,,POINT (104299.84629999846 424942.15210000053)
rws_monumenten_beschermd.166,WNZ District Zuid,Verkeersbrug Dordrecht Oude Maas,"Verkeersbrug Dordrecht vaste deel, vakwerk",,44A 100,44A-100-01,Brug Vast,1939,"Rijksmonument (nummer(s): 529918, 529919)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMGP3042.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Verkeersbrug Dordrecht vaste deel vakwerk.pdf,,104299.8463,424942.1521,,POINT (104299.84629999846 424942.15210000053)
rws_monumenten_beschermd.167,WNZ District Zuid,Verkeersbrug Dordrecht Oude Maas,Verkeersbrug Dordrecht zuidelijke aanbrug,,44A 100,44A-100-01,Brug Vast,1939,"Rijksmonument (nummer(s): 529918, 529919)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMGP3043.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Verkeersbrug Dordrecht zuidelijk.pdf,,104299.8463,424942.1521,,POINT (104299.84629999846 424942.15210000053)
rws_monumenten_beschermd.168,WNZ District Zuid,Verkeersbrug Dordrecht Oude Maas,wachthuisje,,44A 100,44A-100-01,Overige,1939,"Rijksmonument (nummer(s): 529918, 529919)",https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMGP3060.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Verkeersbrug Dordrecht wachthuisje.pdf,,104299.8463,424942.1521,,POINT (104299.84629999846 424942.15210000053)
rws_monumenten_beschermd.169,ON District Oost,Sluiscomplex Delden,Sluis Delden,,34E-001,34E-001-01,Schutsluis,1933,Rijksmonument (nummer(s): 507775),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/P1010258.JPG,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Delden Sluis.pdf,https://cultureelerfgoed.nl/monumenten/507775,243142,473971,,POINT (243142 473971)
rws_monumenten_beschermd.170,ON District Oost,Sluiscomplex Delden,Gemaal Delden,,34E-001,34E-001-03,gemaal,1933,Rijksmonument (nummer(s): 507778),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/P1010266.JPG,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Delden Gemaal.pdf,https://cultureelerfgoed.nl/monumenten/507778,243105,473871,,POINT (243105 473871)
rws_monumenten_beschermd.171,ON District Oost,Sluiscomplex Delden,Gemaalbrug Delden,,34E-001,34E-001-04,Brug Vast,1933,Rijksmonument (nummer(s): 507779),https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/P1010273.JPG,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Delden Gemaalbrug.pdf,https://cultureelerfgoed.nl/monumenten/507779,243111,473875,,POINT (243111 473875)
rws_monumenten_beschermd.172,RWS Corporate Dienst ,Hellevoetsluis ,Vuurtoren,,,,Vuurtoren,,,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/DSC03784.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Vuurtoren Hellevoetsluis.pdf,https://cultureelerfgoed.nl/monumenten/21422 ,68168.1193,426429.0096,,POINT (68168.11930000037 426429.0095999986)
rws_monumenten_beschermd.173,MN District Zuid ,Muntsluis,Muntsluis Schotbalkenloodsen,,31H 008,,Overige,,,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/SAM_7800_2.jpg,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/Muntsluis schotbalkenloodsen.pdf,https://cultureelerfgoed.nl/monumenten/514192,134557.7383,455901.0012,,POINT (134557.7382999994 455901.0012000017)
rws_monumenten_beschermd.174,MN district Zuid,Muntsluis,2e sluis Basculebrug ,,31H 008,31H-008-00,Brug Vast,,,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/IMG_4465.JPG,Rood,https://www.rijkswaterstaat.nl/apps/geoservices/geodata/regios/projecten/rws_monumenten_beschermd/productinfo/2e Muntsluis Basculebrug.pdf,https://cultureelerfgoed.nl/monumenten/514195 ,134593.0609,455819.9025,,POINT (134593.060899999 455819.90249999985)
