"SORT","Begrotingsprogramma","THEMA","Variabele","Label","Labelkort","Definitie","Bron","Peildatum","Verschijningsfrequentie","Rekeneenheid","Symbool","GROEP","format","Berekende variabelen","Thema Kerncijfertabel","Tussenkopje_kerncijfertabel","Kleurenpalet","LegendaCode","SD minimum Bevtotaal","SD minimum WvoorrBAG","Topic area","Label_1","Definition","Reference date","Frequency"
"4440","Economie","Economie winkels","BHSERVICE_R","1-10: service, bediening","1-10: service, bediening","Gemiddeld rapportcijfer van bezoekers die dit winkelgebied het meest bezoeken voor hun dagelijkse boodschappen voor:  
Wat voor cijfer geeft u het winkelgebied dat u het meest bezoekt wat betreft de service en bediening? 

Er wordt alleen gerapporteerd over gebieden met minstens 15 respondenten. ","Consumentenenquete (O&S)","nvt","1 keer in de 2 jaar","3","","","F5.1","","","","1","1","","","Commercial activities: Retail","1-10: service","Average answer by visitors who visit this shopping area most frequent to the question: 
How do you rate  the service in this shopping area on scale from 1 to 10? 
1 = very bad and 10=very good.

Numbers are only available for shopping areas with at least 15 respondents.","n.a.","every two years"
"4450","Economie","Economie winkels","BHPRIJS_R","1-10: prijsniveau","1-10: prijsniveau","Gemiddeld rapportcijfer van bezoekers die dit winkelgebied het meest bezoeken voor hun dagelijkse boodschappen voor:  
Wat voor cijfer geeft u het winkelgebied dat u het meest bezoekt wat betreft het algemeen prijsniveau? 

Er wordt alleen gerapporteerd over gebieden met minstens 15 respondenten. ","Consumentenenquete (O&S)","nvt","1 keer in de 2 jaar","3","","","F5.1","","","","1","1","","","Commercial activities: Retail","1-10: price level","Average answer by visitors who visit this shopping area most frequent to the question: 
How do you rate the general price level in this shopping area on scale from 1 to 10? 
1 = very bad and 10=very good.

Numbers are only available for shopping areas with at least 15 respondents.","n.a.","every two years"
"4460","Economie","Economie winkels","BHDAGHORECA_R","1-10: aanbod daghoreca ","1-10: daghoreca ","Gemiddeld rapportcijfer van bezoekers die dit winkelgebied het meest bezoeken voor hun dagelijkse boodschappen voor:  
Wat voor cijfer geeft u het winkelgebied dat u het meest bezoekt wat betreft het aanbod van daghoreca? 

Er wordt alleen gerapporteerd over gebieden met minstens 15 respondenten. ","Consumentenenquete (O&S)","nvt","1 keer in de 2 jaar","3","","","F5.1","","","","1","1","","","Commercial activities: Retail","1-10: day catering","Average answer by visitors who visit this shopping area most frequent to the question: 
How do you rate the choice in dag catering in this shopping area on scale from 1 to 10? 
1 = very bad and 10=very good.

Numbers are only available for shopping areas with at least 15 respondents.","n.a.","every two years"
"4470","Economie","Economie winkels","BHVEST_BGWVOEDING","Winkels food: voedings- en genotmiddelen","Voedings- en genotmiddelen","Het aantal winkelruimtes voor voedings- en genotmiddelen.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Food: food, beverages and tobacco ","Number of shops selling food, beverages and tobacco.","1 January ","once a year"
"4480","Economie","Economie winkels","BHVEST_BGWBAKKER","Winkels food: warme bakkers","Warme bakkers","Het aantal warme bakkers.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Food: bakeries","Number of bakeries","1 January ","once a year"
"4490","Economie","Economie winkels","BHVEST_BGWSUPERM","Winkels food: supermarkten","Supermarkten","Het aantal supermarkten. ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Food: super markets","Number of supermarkets","1 January ","once a year"
"4500","Economie","Economie winkels","BHVEST_BGWDROGIST","Winkels non-food:  drogist /apotheek","Drogist /apotheek","Het aantal drogisterijen en apotheken.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Non-food: drug stores / pharmacies","Number of drug stores and pharmacies","1 January ","once a year"
"4510","Economie","Economie winkels","BHVEST_BGWKLEDING","Winkels non-food: kleding","Winkels kleding","Het aantal winkelruimtes voor kleding, mode en schoeisel.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Non-food: clothing","Number of clothing shops","1 January ","once a year"
"4520","Economie","Economie winkels","BHVEST_BGWINRICHT","Winkels non-food: woninginrichting","Winkels woninginrichting","Het aantal winkelruimtes voor woninginrichting.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Non-food: home decoration","Number of home decoration shops","1 January ","once a year"
"4530","Economie","Economie winkels","BHVEST_BGWELEKTR","Winkels non-food: elektronica","Winkels elektronica","Het aantal winkelruimtes voor witgoed, bruingoed, geluidsdragers.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Non-food: electronics","Number of shops in electronics","1 January ","once a year"
"4540","Economie","Economie winkels","BHVEST_BGWIJZERW","Winkels non-food: ijzerwaren","Winkels ijzerwaren","Het aantal winkelruimtes voor ijzerwaren en gereedschappen.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Non-food: hardware","Number of hardware shops","1 January ","once a year"
"4550","Economie","Economie winkels","BHVEST_BGWBOEK","Winkels non-food: boeken","Winkels boeken","Het aantal winkelruimtes voor boeken en tijdschriften.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Non-food: books","Number of bookshops","1 January ","once a year"
"4560","Economie","Economie winkels","BHVEST_BGWTWEEDE","Winkels non-food: tweede hands","Winkels tweede hands","Het aantal winkelruimtes voor tweede hands en antiek.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Non-food: second hand","Number of shops in second hand products","1 January ","once a year"
"4570","Economie","Economie winkels","BHVEST_BGWWAREN","Winkels non-food: warenhuizen","Warenhuizen","Het aantal warenhuizen.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Non-food: department stores","Number of department stores","1 January ","once a year"
"4580","Economie","Economie winkels","BHVEST_BGWOVERIG","Winkels non-food: overig","Winkels overig non-food","Het aantal overige winkelruimtes voor non-food artikelen.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","winkelruimtes","F8.","","","","9","3","","","Commercial activities: Retail","Shops Non-food: other","Number of shops in other non-food products","1 January ","once a year"
"4590","Economie","Economie winkels","BHBINDDGL_P","Koopkrachtbinding food","Koopkrachtbinding food","Aandeel dagelijkse goederen dat bewoners kopen in het eigen gebied/stadsdeel.
De cijfers over 2022 zijn gebaseerd  op de gebiedsindeling van 2015.","Consumentenenquete","jaarcijfer","1 keer in de 2 jaar","1","%","","F8.","","","","3","2","","","Commercial activities: Retail","Purchase binding food","Percentage of food products that inhabitants buy in their own area","Annual total ","every two years"
"4600","Economie","Economie winkels","BHBINDNIETDGL_P","Koopkrachtbinding non-food","Koopkrachtbinding non-food","Aandeel niet-dagelijkse goederen dat bewoners kopen in het eigen gebied/stadsdeel.
De cijfers over 2022 zijn gebaseerd  op de gebiedsindeling van 2015.","Consumentenenquete","jaarcijfer","1 keer in de 2 jaar","1","%","","F8.","","","","3","2","","","Commercial activities: Retail","Purchase binding non-food","Percentage of non-food products that inhabitants buy in their own area","Annual total ","every two years"
"4610","Economie","Economie winkels","BHWP_BGWDG","Werkzame personen winkels food","WP winkels food","Aantal werkzame personen (minstens 12 uur per week) bij winkels food (dagelijkse goederen).

 Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial activities: Retail","Employees retail food","Number of employees (at least 12 hours a week) in retail in food 

Numbers are only available for areas with at least 5 companies. ","1 January ","once a year"
"4620","Economie","Economie winkels","BHWP_BGWNDG","Werkzame personen winkels non-food","WP winkels non-food","Aantal werkzame personen (minstens 12 uur per week) bij winkels non-food (niet-dagelijkse goederen).

Er worden alleen gegevens verstrekt over gebieden met minimaal 5 vestigingen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial activities: Retail","Employees retail non-food","Number of employees (at least 12 hours a week) in retail in non-food

Numbers are only available for areas with at least 5 companies. ","1 January ","once a year"
"4630","Economie","Economie functie","BHVEST_KANT","Kantoor: vestigingen totaal","Kantoren","De hoofdfunctie 'kantoor' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van banken, verzekeringen, overige dienstverlening en overige kantoren. Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Office: companies total","Number of companies in the main category 'Office'
These are companies registered as banks, insurance companies, other services and other offices. ","1 January ","once a year"
"4640","Economie","Economie functie","BHVEST_WINK","Winkel: vestigingen totaal","Winkels","De hoofdfunctie 'winkel' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van: detailhandel in voedings- en genotmiddelen en overige detailhandel (47 (exclusief 479) en 45194, 74202, 7722, 77292, 96021 en 96022). Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.   ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Retail: companies total","Number of companies in the main category 'Retail'

Retail: retail in food and other retail (codes 47 (except 479) and 45194, 74202, 7722, 77292, 96021 and 96022).","1 January ","once a year"
"4650","Economie","Economie functie","BHVEST_VOORZ","Voorzieningen: vestigingen totaal","Voorzieningen","De hoofdfunctie 'voorzieningen' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van politie, brandweer, onderwijs, gezondheidszorg, welzijnszorg, cultuur, sport en recreatie.  Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Facilities: companies total","Number of companies in the main category 'Facilities'

These companies are registered as police, fire brigade, education, health care, welfare, culture, sports and registration.","1 January ","once a year"
"4660","Economie","Economie functie","BHVEST_HORECA","Horeca: vestigingen totaal","Horeca","De hoofdfunctie 'horeca' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van hotels, restaurants, cafés en overig horeca.  Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Catering: companies total","Number of companies in the main category 'Catering'
These are companies registered as hotels, restaurants, bars and other catering. ","1 January ","once a year"
"4670","Economie","Economie functie","BHVEST_BEDR","Bedrijf: vestigingen totaal","Bedrijven","De hoofdfunctie 'bedrijf' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. De Dienst Ruimtelijke Ordening (DRO) heeft de definitie van bedrijfsvestigingen in Amsterdam bepaald. Dit zijn vestigingen met de SBI-codes van industrie, bouw, onderhoud en reparatie, handel, vervoer, opslag en telecommunicatie, media- en filmproductie en overige bedrijven. Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Business: companies total","Number of companies in the main category 'Business'
These are companies registered as industry, construction, maintenance, trade, transport, storage, telecommunication, media- and film production and other companies. ","1 January ","once a year"
"4680","Economie","Economie functie","BHVEST_OVG","Overig: vestigingen totaal","Overige vestigingen","De hoofdfunctie 'overig' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. De Dienst Ruimtelijke Ordening (DRO) heeft de definitie van overige vestigingen in Amsterdam bepaald. Dit zijn vestigingen met de SBI-codes van landbouw, visserij, delfstoffenwinning en overig. Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Other: companies total","Number of companies in the main category 'Other'
These are companies registered as agriculture, fishery, mining and other. ","1 January ","once a year"
"4690","Economie","Economie functie","BHVEST_KANT_P","Kantoor: vestigingen totaal (%)","Kantoren (%)","Aandeel van de vestigingen met de hoofdfunctie Kantoor. 

De hoofdfunctie 'kantoor' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van banken, verzekeringen, overige dienstverlening en overige kantoren. Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon. 
","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","1","%","","F5.1","","","","3","2","","","Commercial category","Office: companies total (%)","Percentage of companies in the main category 'Office'
These are companies registered as banks, insurance companies, other services and other offices. ","1 January ","once a year"
"4700","Economie","Economie functie","BHVEST_WINK_P","Winkel: vestigingen totaal (%)","Winkels (%)","Aandeel van de vestigingen met de hoofdfunctie Winkel. 

De hoofdfunctie 'winkel' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van: detailhandel in voedings- en genotmiddelen en overige detailhandel (47 (exclusief 479) en 45194, 74202, 7722, 77292, 96021 en 96022). Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon. ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","1","%","","F5.1","","","","3","2","","","Commercial category","Retail: companies total (%)","Percentage of companies in the main category 'Retail' 
These are companies registered as retail in food and other retail (codes 47 (except 479) and 45194, 74202, 7722, 77292, 96021 and 96022).","1 January ","once a year"
"4710","Economie","Economie functie","BHVEST_VOORZ_P","Voorzieningen: vestigingen totaal (%)","Voorzieningen (%)","Aandeel van de vestigingen met de hoofdfunctie Voorzieningen. 

De hoofdfunctie 'voorzieningen' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van politie, brandweer, onderwijs, gezondheidszorg, welzijnszorg, cultuur, sport en recreatie.  Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","1","%","","F5.1","","","","3","2","","","Commercial category","Facilities: companies total (%)","Percentage of companies in the main category 'Facilities'
These companies are registered as police, fire brigade, education, health care, welfare, culture, sports and registration.","1 January ","once a year"
"4720","Economie","Economie functie","BHVEST_HORECA_P","Horeca: vestigingen totaal (%)","Horeca (%)","Aandeel van de vestigingen met de hoofdfunctie Horeca. 

De hoofdfunctie 'horeca' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van hotels, restaurants, cafés en overig horeca.  Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","1","%","","F5.1","","","","3","2","","","Commercial category","Catering: companies total (%)","Percentage of companies in the main category 'Catering'
These are companies registered as hotels, restaurants, bars and other catering. ","1 January ","once a year"
"4730","Economie","Economie functie","BHVEST_BEDR_P","Bedrijf: vestigingen totaal (%)","Bedrijven (%)","Aandeel van de vestigingen met de hoofdfunctie Bedrijf. 

De hoofdfunctie 'bedrijf' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. De Dienst Ruimtelijke Ordening (DRO) heeft de definitie van bedrijfsvestigingen in Amsterdam bepaald. Dit zijn vestigingen met de SBI-codes van industrie, bouw, onderhoud en reparatie, handel, vervoer, opslag en telecommunicatie, media- en filmproductie en overige bedrijven. Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","1","%","","F5.1","","","","3","2","","","Commercial category","Business: companies total (%)","Percentage of companies in the main category 'Business'
These are companies registered as industry, construction, maintenance, trade, transport, storage, telecommunication, media- and film production and other companies. ","1 January ","once a year"
"4740","Economie","Economie functie","BHVEST_OVG_P","Overig: vestigingen totaal (%)","Overige vestigingen (%)","Aandeel van de vestigingen met de hoofdfunctie Overig. 


De hoofdfunctie 'overig' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. De Dienst Ruimtelijke Ordening (DRO) heeft de definitie van overige vestigingen in Amsterdam bepaald. Dit zijn vestigingen met de SBI-codes van landbouw, visserij, delfstoffenwinning en overig. Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","1","%","","F5.1","","","","3","2","","","Commercial category","Other: companies total (%)","Percentage of companies in the main category 'Other'
These are companies registered as agriculture, fishery, mining and other. ","1 January ","once a year"
"4750","Economie","Economie functie","BHVEST_BANK","Kantoor: vestigingen bank","Kantoor: bank","De deelfunctie 'bank' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van financiële instellingen (64). 

De deelfunctie bank valt onder de hoofdfunctie kantoren.

Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Office: companies bank","Number of companies in the subcategory 'Bank'
These are companies that are registered as financial institutions (code 64). 

The subcategory is part of the main category 'Office'.","1 January ","once a year"
"4760","Economie","Economie functie","BHVEST_VERZ","Kantoor: vestigingen verzekeringen","Kantoor: verzekeringen","De deelfunctie 'verzekeringen' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Dit zijn vestigingen met de SBI-codes van Verzekeringen en pensioenfondsen (geen verplichte sociale verzekeringen) (65) en waarborgfondsen (66293). 

De deelfunctie verzekeringen valt onder de hoofdfunctie kantoren.

Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Office: companies insurance","Number of companies in the subcategory 'Insurance'.
These are companies that are registered as Insurance companies and (non mandatory) pension funds (code 65) and guarantee funds (66293)

The subcategory is part of the main category 'Office'.","1 January ","once a year"
"4770","Economie","Economie functie","BHVEST_ZAKDNST","Kantoor: vestigingen zakelijke diensten","Kantoor: zakelijke diensten","De deelfunctie 'zakelijke diensten' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie zakelijke diensten valt onder de hoofdfunctie kantoren.

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Office: companies business services","Number of companies in the subcategory 'Business services'

The subcategory is part of the main category 'Office'.","1 January ","once a year"
"4780","Economie","Economie functie","BHVEST_OVKANTOOR","Kantoor: vestigingen overige kantoren","Kantoor: overig","De deelfunctie 'overige kantoren' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. 

De deelfunctie overige kantoren valt onder de hoofdfunctie kantoren.

Sinds 1 juli 2008 zijn ook vrije beroepen verplicht zich in te schrijven in het Handelregister. In 2008 leidde dit tot een toename van het aantal geregistreerde artsen en advocaten en in 2009 van de creatieve beroepen.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Office: companies other","Number of companies in the subcategory 'Other offices'

The subcategory is part of the main category 'Office'.","1 January ","once a year"
"4790","Economie","Economie functie","BHVEST_WINKVESTDG","Winkel: vestigingen dagelijkse goederen","Winkel: dagelijkse goederen","De deelfunctie 'winkelvestigingen dagelijkse goederen' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

De deelfunctie winkelvestigingen dagelijkse goederen valt onder de hoofdfunctie winkels.  ","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Retail: companies food","Number of companies in the subcategory 'Retail food'

The subcategory is part of the main category 'Retail'.","1 January ","once a year"
"4800","Economie","Economie functie","BHVEST_WINKVESTNDG","Winkel: vestigingen niet-dagelijks","Winkel: niet-dagelijks","De deelfunctie 'winkelvestigingen niet-dagelijkse goederen' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

De deelfunctie winkelvestigingen niet-dagelijkse goederen valt onder de hoofdfunctie winkels.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Retail: companies non-food","Number of companies in the subcategory 'Retail non-food'

The subcategory is part of the main category 'Retail'.","1 January ","once a year"
"4810","Economie","Economie functie","BHVEST_POLBRAND","Voorzieningen: vestigingen politie/brandweer","Voorzieningen: politie/brandweer","De deelfunctie 'politie en brandweer' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel. Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

De deelfunctie politie / brandweer valt onder de hoofdfunctie Voorzieningen.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Facilities: companies police / fire brigade","Number of companies in the subcategory 'Police and Fire brigade'

The subcategory is part of the main category 'Facilities'.","1 January ","once a year"
"4820","Economie","Economie functie","BHVEST_OND","Voorzieningen: vestigingen onderwijs","Voorzieningen: onderwijs","De deelfunctie 'onderwijs' wordt aan een vestiging toegekend op basis van de activiteitencode (SBI) waarmee deze vestiging is geregistreerd bij de Kamer van Koophandel.  Een vestiging is een locatie van een door de Kamer van Koophandel geregistreerde onderneming waarin of van waaruit een economische activiteit wordt uitgeoefend voor minimaal 12 uur per week door minimaal 1 werkzaam persoon.  

De deelfunctie politie / brandweer valt onder de hoofdfunctie Voorzieningen.","Bedrijvenregister Amsterdam (ARRA)","1  januari","1 keer per jaar","2","","","F8.","","","","9","3","","","Commercial category","Facilities: companies education","Number of companies in the subcategory 'Education'

The subcategory is part of the main category 'Facilities'.","1 January ","once a year"
