FID,omschr,aant_msk,kantcode,wvk_id,wvk_begdat,begafstand,endafstand,fk_veld1,fk_veld4,izi_side,ibn,vnrwol,gdb_geomattr_data,shape
mengstroken_wegvak.1859,Splitsing,1 -> 1,T,203256018,2021-10-01T00:00:00,175,253,020325601820211001,KLK0008099150,R,I,1,,"LINESTRING (101691.5885999985 428181.53489999846, 101702.26520000026 428162.7675999999, 101730.32310000062 428114.1303999983)"
mengstroken_wegvak.1860,Weefstrook,1 -> 1,H,204254019,2021-10-01T00:00:00,0,1235,020425401920211001,KLK0008100142,R,I,6,,"LINESTRING (102348.10869999975 426958.2899999991, 102365.2762000002 426910.60179999843, 102378.48959999904 426872.8447000012, 102391.43870000169 426834.998399999, 102404.1072999984 426797.0573000014, 102410.26060000062 426778.0256000012, 102529.59769999981 426395.5304999985, 102559.13089999929 426299.9910000004, 102650.3040000014 426006.7648999989, 102674.39310000092 425930.47480000183, 102686.6259999983 425893.1677000001, 102700.01460000128 425854.004900001, 102709.56019999832 425827.33199999854, 102716.46200000122 425808.690200001, 102726.47800000012 425782.7622999996)"
mengstroken_wegvak.1861,Uitrijstrook,1 -> 1,H,204260036,2021-10-01T00:00:00,30,196,020426003620211001,KLK0008096704,R,I,2,,"LINESTRING (102344.3946999982 430020.5208999999, 102424.78220000118 430015.3858000003, 102510.19530000165 430011.28269999847)"
mengstroken_wegvak.1862,Uitrijstrook,1 -> 1,H,213377015,2021-10-01T00:00:00,14,101,021337701520211001,KLK0008825678,L,I,2,,"LINESTRING (106731.11780000106 488563.82009999827, 106737.35929999873 488565.22260000184, 106763.35689999908 488570.56749999896, 106783.0075000003 488574.29199999943, 106816.42920000106 488579.9677999988)"
mengstroken_wegvak.1863,Weefstrook,1 -> 1,H,214197027,2021-10-01T00:00:00,0,290,021419702720211001,KLK0009845105,L,I,3,,"LINESTRING (107205.34769999981 398588.2067999989, 107354.00429999828 398589.8531999998, 107386.42749999836 398590.4257999994, 107426.36600000039 398591.6429999992, 107446.34730000049 398592.5058999993, 107491.11690000072 398595.17130000144, 107495.20569999889 398595.4761000015)"
mengstroken_wegvak.1864,Weefstrook,2 -> 1,H,214197027,2021-10-01T00:00:00,290,401,021419702720211001,KLK0008134015,L,I,3,,"LINESTRING (107495.20569999889 398595.4761000015, 107586.41310000047 398602.27439999953, 107603.2575000003 398604.52870000154, 107605.77309999987 398604.91479999945)"
mengstroken_wegvak.1865,Weefstrook,2 -> 2,H,214197027,2021-10-01T00:00:00,401,734,021419702720211001,KLK0008134014,L,I,3,,"LINESTRING (107605.77309999987 398604.91479999945, 107623.02760000154 398607.563099999, 107642.73840000108 398610.9695999995, 107682.01630000025 398618.53649999946, 107701.57070000097 398622.7626999989, 107736.96819999814 398631.04239999875, 107756.35090000182 398635.97289999947, 107775.67199999839 398641.1460000016, 107794.58399999887 398646.4781000018, 107813.73999999836 398652.1677000001, 107832.8487999998 398658.09050000086, 107851.86210000142 398664.2974999994, 107870.80099999905 398670.7254000008, 107889.67399999872 398677.34970000014, 107897.34519999847 398680.13639999926, 107926.89559999853 398691.4144000001)"
mengstroken_wegvak.1866,Uitrijstrook,1 -> 1,H,214211010,2021-10-01T00:00:00,3630,3870,021421101020211001,KLK0008100664,R,I,4,,"LINESTRING (108663.19139999896 402354.185800001, 108670.5700000003 402335.5689000003, 108692.15040000156 402279.58410000056, 108706.10020000115 402242.0934000015, 108719.6174999997 402204.436900001, 108732.78519999981 402166.64649999887, 108745.61160000041 402128.7998000011)"
mengstroken_wegvak.1867,Uitrijstrook,1 -> 2,H,220434064,2021-10-01T00:00:00,646,755,022043406420211001,KLK0008078818,R,I,3,,"LINESTRING (110555.83709999919 517754.26029999927, 110571.29309999943 517781.4241000004, 110592.76619999856 517815.1743000001, 110612.17760000005 517847.5450000018)"
mengstroken_wegvak.1868,Uitrijstrook,2 -> 2,H,220434064,2021-10-01T00:00:00,755,874,022043406420211001,KLK0008078819,R,I,3,,"LINESTRING (110612.17760000005 517847.5450000018, 110617.0951000005 517855.74549999833, 110627.08320000023 517873.07290000096, 110650.93019999936 517915.07339999825, 110669.08040000126 517951.992899999)"
mengstroken_wegvak.1869,Invoegstrook,1 -> 1,H,230252024,2021-10-01T00:00:00,0,440,023025202420211001,KLK0008091515,R,I,3,,"LINESTRING (115128.9261999987 426098.0507000014, 115168.6660999991 426083.8658000007, 115206.38540000096 426070.66519999877, 115225.36019999906 426064.3438999988, 115246.52199999988 426057.7173999995, 115265.66299999878 426052.07459999993, 115286.35920000076 426046.3685000017, 115305.70430000126 426041.3552000001, 115325.13280000165 426036.6070000008, 115350.43569999933 426031.02529999986, 115369.98600000143 426027.12860000134, 115389.64229999855 426023.43400000036, 115429.07800000161 426016.72630000114, 115464.08449999988 426011.21719999984, 115507.02459999919 426005.20800000057, 115526.86870000139 426002.6686999984, 115546.73389999941 426000.3332000002, 115556.2947999984 425999.4032999985)"
mengstroken_wegvak.1870,Uitrijstrook,1 -> 1,H,230252024,2021-10-01T00:00:00,2011,2240,023025202420211001,KLK0008091558,R,I,4,,"LINESTRING (117103.37990000099 426194.998300001, 117134.89999999851 426205.7353999987, 117248.76700000092 426245.14189999923, 117286.64869999886 426257.98750000075, 117319.98110000044 426268.84329999983)"
mengstroken_wegvak.1871,Weefstrook,2 -> 1,H,230363012,2021-10-01T00:00:00,0,175,023036301220211001,KLK0008247826,L,I,5,,"LINESTRING (115166.65659999847 481948.97349999845, 115194.65100000054 481920.4153999984, 115208.36400000006 481905.85339999944, 115230.47089999914 481881.4959000014, 115243.62150000036 481866.42350000143, 115281.85599999875 481817.6810000017)"
mengstroken_wegvak.1872,Weefstrook,1 -> 1.6,H,230365012,2021-10-01T00:00:00,0,231,023036501220211001,KLK0008244208,L,I,5,,"LINESTRING (115218.92069999874 482947.52809999883, 115343.39149999991 483069.7795000002, 115383.65639999881 483109.4637000002)"
mengstroken_wegvak.1873,Weefstrook,1.6 -> 1,H,230365012,2021-10-01T00:00:00,231,537,023036501220211001,KLK0008244198,L,I,5,,"LINESTRING (115383.65639999881 483109.4637000002, 115438.60379999876 483163.6187000014, 115469.34279999882 483193.58520000055, 115498.35720000044 483221.1352000013, 115512.99029999971 483234.7765999995, 115543.3011999987 483262.57869999856, 115558.1708999984 483275.7699000016, 115573.27580000088 483288.8825000003, 115588.55909999833 483301.78290000185, 115606.92110000178 483318.59490000084)"
mengstroken_wegvak.1874,Weefstrook,2 -> 1.6,H,230365012,2021-10-01T00:00:00,537,606,023036501220211001,KLK0008244197,L,I,5,,"LINESTRING (115606.92110000178 483318.59490000084, 115625.4422999993 483335.55270000175, 115641.57869999856 483347.3735000007, 115661.00290000066 483360.936999999)"
mengstroken_wegvak.1875,Invoegstrook,1 -> 1,H,600105970,2021-10-01T00:00:00,0,383,060010597020211001,KLK0010083602,R,I,3,,"LINESTRING (87507.6895999983 416349.62519999966, 87503.40419999883 416330.1033000015, 87498.90320000052 416310.61510000005, 87494.20589999855 416291.17449999973, 87489.30200000107 416271.7840999998, 87484.19889999926 416252.4419, 87478.13929999992 416230.46290000156, 87472.5802000016 416211.2049999982, 87466.7809999995 416192.03229999915, 87458.63439999893 416166.0284000002, 87452.42529999837 416147.01570000127, 87446.01240000129 416128.0716999993, 87435.77679999918 416099.0346000008, 87428.84059999883 416080.24549999833, 87421.67599999905 416061.56749999896, 87391.20149999857 415985.375500001)"
mengstroken_wegvak.1876,Weefstrook,1 -> 1,H,600106058,2021-10-01T00:00:00,0,121,060010605820211001,KLK0008698190,R,I,3,,"LINESTRING (77433.9904000014 383004.80370000005, 77414.18470000103 383002.0329999998, 77378.62009999901 382997.3790999986, 77338.90289999917 382992.622299999, 77313.72720000148 382989.79630000144)"
mengstroken_wegvak.1877,Weefstrook,1 -> 1,H,600106059,2021-10-01T00:00:00,0,490,060010605920211001,KLK0008698190,R,I,3,,"LINESTRING (77914.79529999942 383098.83210000023, 77855.5260999985 383084.3203999996, 77797.05669999868 383070.85170000046, 77747.11659999937 383059.9145999998, 77699.66519999877 383050.05420000106, 77680.04560000077 383046.1711000018, 77636.82339999825 383037.8889000006, 77597.46220000088 383030.76680000126, 77568.25519999862 383025.69000000134, 77531.89609999955 383019.6576000005, 77492.94900000095 383013.51410000026, 77433.9904000014 383004.80370000005)"
mengstroken_wegvak.1878,Invoegstrook,1 -> 1,H,600106070,2021-10-01T00:00:00,0,327,060010607020211001,KLK0008065363,L,I,3,,"LINESTRING (82332.65269999951 444412.11620000005, 82266.88369999826 444532.70419999957, 82185.96860000119 444680.5040999986, 82176.55779999867 444698.1565999985, 82175.99269999936 444699.1453999989)"
mengstroken_wegvak.1879,Uitrijstrook,1 -> 1,H,600106070,2021-10-01T00:00:00,865,1189,060010607020211001,KLK0008065362,L,I,3,,"LINESTRING (81913.10460000113 445168.52419999987, 81886.81500000134 445215.746199999, 81857.47480000183 445268.0832000002, 81754.36769999936 445450.9173000008)"
mengstroken_wegvak.1880,Weefstrook,1 -> 1,H,600106088,2021-10-01T00:00:00,0,607,060010608820211001,KLK0009689513,L,I,4,,"LINESTRING (87855.70870000124 437629.4613999985, 87840.73589999974 437636.5113000013, 87822.940200001 437645.4604000002, 87803.13899999857 437656.22839999944, 87785.9582999982 437666.4807000011, 87769.19990000129 437677.3966999985, 87759.80050000176 437683.70760000125, 87743.37649999931 437695.13639999926, 87731.75420000032 437703.6684000008, 87699.80700000003 437727.75400000066, 87561.23479999974 437833.9754999988, 87529.37999999896 437858.15300000086, 87513.27419999987 437870.0117999986, 87496.98959999904 437881.6235000007, 87480.51089999825 437892.9666999988, 87463.78759999946 437903.9717000015, 87448.46959999949 437913.6495000012, 87431.49080000073 437923.9626000002, 87412.82930000126 437935.006000001, 87390.70789999887 437947.55629999936, 87373.13960000128 437956.8892999999, 87353.08509999886 437967.26480000094)"
mengstroken_wegvak.1881,Uitrijstrook,1 -> 1,H,600106760,2021-10-01T00:00:00,18,19,060010676020211001,KLK0008803210,L,I,2,,"LINESTRING (75723.18899999931 435261.381000001, 75722.24720000103 435262.1875)"
mengstroken_wegvak.1882,Uitrijstrook,1 -> 1,T,600106771,2021-10-01T00:00:00,74,184,060010677120211001,KLK0008063698,R,I,1,,"LINESTRING (85430.0064000003 432372.90100000054, 85404.73059999943 432380.870099999, 85333.68059999868 432407.8847000003, 85327.04300000146 432411.2320000008)"
mengstroken_wegvak.1883,Uitrijstrook,1 -> 1,T,600106772,2021-10-01T00:00:00,0,39,060010677220211001,KLK0008063698,R,I,1,,"LINESTRING (85327.04300000146 432411.2320000008, 85296.01000000164 432435.0760000013)"
mengstroken_wegvak.1884,Invoegstrook,1 -> 1,T,600106824,2021-10-01T00:00:00,0,492,060010682420211001,KLK0008065539,L,I,1,,"LINESTRING (85070.5775000006 435784.13390000165, 85071.74920000136 435824.1174999997, 85071.93569999933 435844.12359999865, 85071.80680000037 435866.65129999816, 85071.45010000095 435886.6763000004, 85070.81509999931 435906.6678000018, 85069.84340000153 435926.6444000006, 85068.3033999987 435951.0502000004, 85066.73180000111 435970.98959999904, 85064.88769999892 435990.9043999985, 85062.78040000051 436010.79560000077, 85059.61890000105 436036.87779999897, 85053.73919999972 436076.4732000008, 85050.48310000077 436096.20639999956, 85045.97960000113 436121.5949999988, 85042.0353000015 436141.2366000004, 85037.89220000058 436160.80519999936, 85033.09499999881 436182.1576000005, 85028.40019999817 436201.6284000017, 85023.4178000018 436220.9978, 85018.45450000092 436239.38390000165, 85013.00070000067 436258.64499999955, 85009.58540000021 436270.0196999982)"
mengstroken_wegvak.1885,Uitrijstrook,1 -> 1,H,600113139,2021-10-01T00:00:00,1571,1809,060011313920211001,KLK0008101742,R,I,3,,"LINESTRING (94682.14620000124 404083.8114, 94669.50890000165 404073.81060000136, 94520.77320000157 403959.0084999986, 94493.63899999857 403937.90509999916)"
mengstroken_wegvak.1886,Invoegstrook,1 -> 1,H,600113139,2021-10-01T00:00:00,0,351,060011313920211001,KLK0008101727,R,I,3,,"LINESTRING (95925.51110000163 405044.05900000036, 95650.46229999885 404831.67770000175, 95647.69539999962 404829.53759999946)"
mengstroken_wegvak.1887,Invoegstrook,1 -> 1,H,600113153,2021-10-01T00:00:00,0,332,060011315320211001,KLK0008101838,R,I,3,,"LINESTRING (92591.87539999932 399464.18180000037, 92569.69469999894 399430.9070000015, 92548.45749999955 399400.1101000011, 92525.3471999988 399367.4593000002, 92513.6528000012 399351.2344999984, 92501.8498999998 399335.0881999992, 92487.51159999892 399315.90740000084, 92463.13859999925 399284.1625000015, 92438.2248999998 399252.8669000007, 92412.73479999974 399222.0223999992, 92392.91580000147 399198.69099999964)"
mengstroken_wegvak.1888,Uitrijstrook,1 -> 1,H,600113153,2021-10-01T00:00:00,1115,1320,060011315320211001,KLK0008101861,R,I,3,,"LINESTRING (91878.08049999923 398608.820700001, 91850.88560000062 398579.34420000017, 91738.4774999991 398458.5885999985)"
mengstroken_wegvak.1889,Weefstrook,1 -> 1,H,600113160,2021-10-01T00:00:00,0,541,060011316020211001,KLK0008134220,R,I,3,,"LINESTRING (96395.09650000185 396106.3125, 96357.2276000008 396094.751699999, 96089.85889999941 396011.5960999988, 95878.37819999829 395946.06439999864)"
mengstroken_wegvak.1890,Weefstrook,1 -> 1,H,600113179,2021-10-01T00:00:00,0,425,060011317920211001,KLK0008134263,R,I,3,,"LINESTRING (95130.56920000166 395713.5493000001, 94724.55009999871 395587.4824000001)"
mengstroken_wegvak.1891,Splitsing,1 -> 1,H,600113395,2021-10-01T00:00:00,486,975,060011339520211001,KLK0008091206,L,I,4,,"LINESTRING (103535.21680000052 430112.1550000012, 103436.43789999932 430099.9321999997, 103376.79509999976 430093.0500999987, 103317.14550000057 430086.5315999985, 103293.32299999893 430084.0727000013, 103253.46799999848 430080.29089999944, 103187.09019999951 430074.5148999989, 103127.36239999905 430069.8420000002, 103048.6154000014 430064.29019999877)"
mengstroken_wegvak.1892,Weefstrook,1 -> 1,H,600113401,2021-10-01T00:00:00,0,396,060011340120211001,KLK0008096542,L,I,3,,"LINESTRING (97908.2041000016 431643.0394000001, 97889.16349999979 431627.53660000116, 97873.9664000012 431614.5342000015, 97815.07800000161 431562.34530000016, 97799.90459999815 431549.3128999993, 97775.99670000002 431529.71880000085, 97753.9486999996 431512.8418000005, 97741.84530000016 431503.97769999877, 97727.1473999992 431493.74069999903, 97715.6726000011 431485.99909999967, 97698.93600000069 431475.05680000037, 97677.78400000185 431461.71180000156, 97590.40729999915 431407.8973999992)"
mengstroken_wegvak.1893,Weefstrook,1 -> 1,H,600113402,2021-10-01T00:00:00,0,56,060011340220211001,KLK0008096542,L,I,3,,"LINESTRING (97590.40729999915 431407.8973999992, 97542.60110000148 431378.4860999994)"
mengstroken_wegvak.1894,Uitrijstrook,1 -> 1,H,600113413,2021-10-01T00:00:00,55,320,060011341320211001,KLK0008692419,L,I,4,,"LINESTRING (95395.26880000159 450722.7217000015, 95390.74469999969 450724.8194999993, 95372.70870000124 450733.48959999904, 95336.77549999952 450751.0951000005, 95283.17300000042 450778.07119999826, 95250.25549999997 450795.3354999982, 95215.04839999974 450814.2589999996, 95160.16569999978 450844.8986000009)"
mengstroken_wegvak.1895,Uitrijstrook,3 -> 3,H,600114361,2021-10-01T00:00:00,113,308,060011436120211001,KLK0008665625,L,I,4,,"LINESTRING (96540.17119999975 436354.86829999834, 96536.0335999988 436368.2485000007, 96513.31219999865 436434.49489999935, 96508.94289999828 436448.8445000015, 96505.72019999847 436461.18239999935, 96504.57899999991 436466.1207999997, 96502.65940000117 436475.94209999964, 96500.78620000184 436489.2591999993, 96496 436544)"
mengstroken_wegvak.1896,Uitrijstrook,3 -> 2,H,600114361,2021-10-01T00:00:00,54,113,060011436120211001,KLK0008098798,L,I,4,,"LINESTRING (96555.02840000018 436297.7921000011, 96553.18169999868 436305.94319999963, 96549.85970000178 436320.18890000135, 96546.10410000011 436334.72769999877, 96543.41939999908 436344.3643999994, 96540.17119999975 436354.86829999834)"
mengstroken_wegvak.1897,Uitrijstrook,2 -> 1,H,600114361,2021-10-01T00:00:00,0,54,060011436120211001,KLK0008098800,L,I,3,,"LINESTRING (96566.43470000103 436245.0126999989, 96560.3264000006 436274.4079999998, 96555.02840000018 436297.7921000011)"
mengstroken_wegvak.1898,Uitrijstrook,1 -> 1,H,600114363,2021-10-01T00:00:00,84,219,060011436320211001,KLK0008098958,R,I,2,,"LINESTRING (97300.98910000175 434612.7168000005, 97298.8311999999 434606.3341999985, 97296.60720000044 434601.7837000005, 97292.23310000077 434594.9576999992, 97288.94680000097 434591.03610000014, 97285.07400000095 434587.4840000011, 97281.0260999985 434584.37040000036, 97276.81269999966 434581.6766999997, 97270.90980000049 434578.65839999914, 97266.25389999896 434576.6398999989, 97261.5549999997 434574.9224999994, 97255.0449000001 434573.1283, 97250.03590000048 434572.32730000094, 97241.85759999976 434571.83480000123, 97223.48699999973 434571.83579999954, 97183.6136999987 434572.2003000006)"
mengstroken_wegvak.1899,Uitrijstrook,1 -> 1,H,600114365,2021-10-01T00:00:00,241,351,060011436520211001,KLK0008098848,L,I,3,,"LINESTRING (98115.44170000032 434167.7338999994, 98099.87000000104 434210.26089999825, 98092.74870000035 434228.95430000126, 98085.34730000049 434247.53550000116, 98076.24500000104 434270.76099999994)"
mengstroken_wegvak.1900,Weefstrook,1 -> 1,H,600119595,2021-10-01T00:00:00,0,490,060011959520211001,KLK0008247960,R,I,4,,"LINESTRING (108810.33480000123 487786.2648999989, 108788.48600000143 488037.8680000007, 108767.64149999991 488274.15509999916)"
mengstroken_wegvak.1901,Weefstrook,1 -> 1,H,600119632,2021-10-01T00:00:00,0,748,060011963220211001,KLK0008078286,L,I,4,,"LINESTRING (108731.71379999816 502401.873300001, 108707.98279999942 502359.17810000107, 108686.7098999992 502319.79940000176, 108668.07950000092 502284.3885000013, 108649.7974999994 502248.805399999, 108631.88919999823 502213.03759999946, 108608.24639999866 502164.4197999984, 108599.65989999846 502146.381000001, 108582.74060000107 502110.12249999866, 108566.21389999986 502073.692400001, 108550.0540000014 502037.10170000046, 108535.35379999876 502002.9250999987, 108527.60289999843 501984.4864999987, 108519.88259999827 501966.03550000116, 108504.78940000013 501928.99230000004, 108490.06579999998 501891.7989999987, 108478.30469999835 501861.31439999864, 108458.97850000113 501809.5342000015, 108444.59560000151 501769.4444000013, 108427.56610000134 501719.9123999998)"
mengstroken_wegvak.1902,Splitsing,2 -> 2,H,600119652,2021-10-01T00:00:00,381,1340,060011965220211001,KLK0008692549,L,I,4,,"LINESTRING (106351.35429999977 449156.81379999965, 106338.66829999909 449150.72630000114, 106299.6176000014 449132.70320000127, 106263.03429999948 449116.48959999904, 106240.69189999998 449106.9408, 106130.0223999992 449060.54830000177, 105977.34059999883 448996.7729000002, 105810.87159999833 448928.3033999987, 105546.16560000181 448817.9769000001, 105467.2098999992 448784.84430000186)"
mengstroken_wegvak.1903,Invoegstrook,1 -> 1,H,600121690,2021-10-01T00:00:00,0,359,060012169020211001,KLK0009791287,R,I,3,,"LINESTRING (113695.15019999817 394152.91849999875, 113591.06280000135 394095.3724000007, 113523.19040000066 394058.2463000007, 113452.88589999825 394020.07189999893, 113380.09650000185 393980.81379999965)"
mengstroken_wegvak.1904,Splitsing,1 -> 2,H,600121690,2021-10-01T00:00:00,1632,1735,060012169020211001,KLK0009791288,R,I,2,,"LINESTRING (112240.25310000032 393415.43939999864, 112177.64930000156 393393.4354999997, 112142.95679999888 393381.64350000024)"
mengstroken_wegvak.1905,Splitsing,2 -> 2,H,600121690,2021-10-01T00:00:00,1735,2916,060012169020211001,KLK0008133800,R,I,2,,"LINESTRING (112142.95679999888 393381.64350000024, 112120.86400000006 393374.1341000013, 112038.20369999856 393348.45479999855, 111999.684799999 393337.2375999987, 111980.43930000067 393331.83879999816, 111899.73710000142 393310.71920000017, 111860.7985999994 393301.5159999989, 111821.80420000106 393292.7604999989, 111771.816300001 393282.29850000143, 111731.45120000094 393274.5219999999, 111662.35779999942 393262.70340000093, 111582.80249999836 393250.7868999988, 111544.61930000037 393245.91959999874, 111504.28209999949 393241.33199999854, 111428.69889999926 393234.3946999982, 111388.64149999991 393231.37359999865, 111328.63940000162 393228.32449999824, 111288.58199999854 393227.1497000009, 111238.7340000011 393226.5342999995, 111198.78849999979 393226.7580999993, 111159.17859999835 393227.3735000007, 111079.51139999926 393229.9470000006, 111019.62550000101 393231.61670000106, 110979.01550000161 393233.6616999991)"
mengstroken_wegvak.1906,Uitrijstrook,1 -> 1,H,600121699,2021-10-01T00:00:00,1079,1307,060012169920211001,KLK0008648498,L,I,3,,"LINESTRING (112150.99280000106 407931.81819999963, 112149.45499999821 407931.02639999986, 112113.46620000154 407913.35909999907, 112077.33949999884 407896.1801000014, 112040.91820000112 407879.6413999982, 112022.62049999833 407871.5612999983, 111986.25519999862 407856.08150000125, 111967.67880000174 407848.4571999982, 111942.72610000148 407838.47850000113)"
mengstroken_wegvak.1907,Invoegstrook,1 -> 1,H,600121700,2021-10-01T00:00:00,0,319,060012170020211001,KLK0008648518,L,I,3,,"LINESTRING (113594.17680000141 408823.5960999988, 113560.75979999825 408805.0439000018, 113543.38839999959 408795.13109999895, 113508.91580000147 408774.8414000012, 113474.64479999989 408754.2050999999, 113423.69409999996 408722.4675000012, 113338.78449999914 408668.78649999946, 113321.69940000027 408658.367899999, 113321.46550000086 408658.2153000012)"
mengstroken_wegvak.1908,Uitrijstrook,1 -> 1,H,600121764,2021-10-01T00:00:00,0,28,060012176420211001,KLK0008080660,L,I,3,,"LINESTRING (111172 514323, 111175.25899999961 514300.7415000014, 111175.18890000135 514295.05680000037)"
mengstroken_wegvak.1909,Uitrijstrook,1 -> 1,H,600123356,2021-10-01T00:00:00,0,285,060012335620211001,KLK0008778644,L,I,4,,"LINESTRING (118219.22049999982 496891.6904999986, 118210.68250000104 496883.1480999999, 118198.34189999849 496871.26150000095, 118174.53849999979 496852.8158, 118159.1975999996 496843.2800000012, 118144.11169999838 496834.93090000004, 118129.05299999937 496828.2987000011, 118115.68189999834 496823.0364000015, 118096.26350000128 496817.18250000104, 118070.89689999819 496812.24280000106, 118051.41259999946 496810.0175999999, 118022.3823999986 496809.65359999985, 117957.42410000041 496808.41860000044)"
mengstroken_wegvak.1910,Uitrijstrook,1 -> 1,H,600123362,2021-10-01T00:00:00,7,72,060012336220211001,KLK0008778644,L,I,4,,"LINESTRING (118259.5736999996 496942.5722000003, 118256.6783999987 496939.38529999927, 118251.02299999818 496931.1732000001, 118242.1667000018 496918.9893000014, 118232.78409999982 496907.26669999957, 118226.33410000056 496899.62260000035, 118222.9849999994 496895.9092999995, 118219.22049999982 496891.6904999986)"
mengstroken_wegvak.1911,Invoegstrook,1 -> 1,H,600124612,2021-10-01T00:00:00,0,93,060012461220211001,KLK0008106917,L,I,2,,"LINESTRING (124743.14600000158 428208.30799999833, 124735.91800000146 428179.19150000066, 124731.43809999898 428159.69509999827, 124723.87810000032 428117.3696999997)"
mengstroken_wegvak.1912,Splitsing,1 -> 1,H,600124622,2021-10-01T00:00:00,127,309,060012462220211001,KLK0008106936,L,I,2,,"LINESTRING (125045.67770000175 429235.98310000077, 125023.90579999983 429168.1281999983, 125003.72949999943 429102.5304000005, 124991.79910000041 429062.5408000015)"
mengstroken_wegvak.1913,Samenvoeging,2 -> 1.6,H,600125971,2021-10-01T00:00:00,0,208,060012597120211001,KLK0008082482,R,I,4,,"LINESTRING (125513.51619999856 483952.84479999915, 125493.70219999924 483920.2974999994, 125483.96660000086 483902.82669999823, 125467.75429999828 483874.50560000166, 125457.63960000128 483857.3542000018, 125447.2210999988 483840.2806000002, 125437.58659999818 483825.0795000009, 125426.60110000148 483808.443500001, 125415.20270000026 483792.0089999996, 125403.78040000051 483776.3082000017)"
mengstroken_wegvak.1914,Invoegstrook,1 -> 1,H,600125974,2021-10-01T00:00:00,0,276,060012597420211001,KLK0008048819,L,I,5,,"LINESTRING (127657.92680000141 483601.02430000156, 127631.95430000126 483631.38540000096, 127606.46330000088 483662.2292999998, 127579.15680000186 483696.39930000156, 127554.61419999972 483727.9864999987, 127530.55829999968 483759.9523999989, 127518.72069999948 483776.0837999992, 127501.72899999842 483799.7270999998, 127490.30730000138 483816.14880000055, 127488.42410000041 483818.68090000004)"
mengstroken_wegvak.1915,Splitsing,2 -> 2,T,600125979,2021-10-01T00:00:00,78,732,060012597920211001,KLK0008768652,L,I,1,,"LINESTRING (127108.0802000016 484249.26949999854, 127106.49100000039 484250.6180000007, 127090.93100000173 484263.21440000087, 127061.88679999858 484286.1127000004, 127014.3339000009 484322.7023999989, 126982.36969999969 484346.7512000017, 126941.44339999929 484376.9483000003, 126892.01269999892 484412.54300000146, 126859.30810000002 484435.57550000027, 126813.64559999853 484467.00140000135, 126763.81799999997 484500.435800001, 126730.37209999934 484522.37629999965, 126678.33669999987 484555.8306999989, 126644.46510000154 484577.12040000036, 126610.42390000075 484598.1499999985, 126571.51159999892 484621.7360999994)"
mengstroken_wegvak.1916,Invoegstrook,1 -> 1,H,600127767,2021-10-01T00:00:00,0,294,060012776720211001,KLK0008185741,L,I,4,,"LINESTRING (141128.9464999996 477184.16640000045, 141125.5824000016 477451.29289999977, 141126.09860000014 477478.1402999982)"
mengstroken_wegvak.1917,Uitrijstrook,1 -> 1,H,600127767,2021-10-01T00:00:00,935,1169,060012776720211001,KLK0008185703,L,I,4,,"LINESTRING (140956.6889999993 478086.79239999875, 140943.72729999945 478110.6281000003, 140844.37849999964 478292.62110000104)"
mengstroken_wegvak.1918,Invoegstrook,1 -> 1,H,600127796,2021-10-01T00:00:00,0,342,060012779620211001,KLK0010166392,L,I,5,,"LINESTRING (138069.11549999937 439710.6237999983, 137996.98910000175 439779.8603999987, 137951.43299999833 439824.0267999992, 137823.54509999976 439948.65300000086)"
mengstroken_wegvak.1919,Splitsing,2 -> 1,H,600127796,2021-10-01T00:00:00,2516,3119,060012779620211001,KLK0008052386,L,I,4,,"LINESTRING (136427.82919999957 441598.10880000144, 136410.78170000017 441623.7479000017, 136129.24799999967 442077.1961000003, 136111.27109999955 442111.2102999985)"
mengstroken_wegvak.1920,Uitrijstrook,2 -> 2,H,600127796,2021-10-01T00:00:00,3119,3564,060012779620211001,KLK0008052385,L,I,4,,"LINESTRING (136111.27109999955 442111.2102999985, 136104.64059999958 442123.7558999993, 135912.5196999982 442433.06120000035, 135877.65480000153 442489.4818000011)"
mengstroken_wegvak.1921,Splitsing,2 -> 2,H,600127799,2021-10-01T00:00:00,147,749,060012779920211001,KLK0008105281,L,I,3,,"LINESTRING (135980.567400001 444550.67639999837, 135978.91189999878 444542.0318999998, 135973.35110000148 444513.93250000104, 135961.84950000048 444457.43389999866, 135953.46499999985 444418.3203999996, 135944.68780000135 444379.29520000145, 135934.95479999855 444337.40359999985, 135920.94480000064 444279.06219999865, 135911.21339999884 444240.26139999926, 135901.5936000012 444203.7446000017, 135891.05150000006 444165.1576000005, 135880.11899999902 444126.6805000007, 135865.06789999828 444075.8999999985, 135853.2335000001 444037.6904999986, 135844.0907999985 444009.12739999965, 135830.53409999982 443968.23699999973)"
mengstroken_wegvak.1922,Weefstrook,2 -> 1,H,600127864,2021-10-01T00:00:00,0,59,060012786420211001,KLK0008087803,L,I,3,,"LINESTRING (136361.8627000004 452250.3852000013, 136307.01810000092 452272.13529999927)"
mengstroken_wegvak.1923,Weefstrook,2 -> 2,H,600127864,2021-10-01T00:00:00,59,358,060012786420211001,KLK0008087791,L,I,3,,"LINESTRING (136307.01810000092 452272.13529999927, 136300.95679999888 452274.5390000008, 136244.55579999834 452295.0181999989, 136169.15359999985 452321.75, 136113.69790000096 452341.12889999896, 136082.33159999922 452351.993999999, 136025.4321999997 452371.2468000017)"
