CODE_DEN_HAAG;HELLINGSHOEK;TYPE_OEVER_CODE;TYPE_OEVER_OMSC;VEGETATIE_NAT_CODE;VEGETATIE_NAT_OMSC;VEGETATIE_DROOG_CODE;VEGETATIE_DROOG_OMSC;KWALITEIT_OEVER_CODE;KWALITEIT_OEVER_OMSC;BEREIKBAARHEID_OEVER_CODE;BEREIKBAARHEID_OEVER_OMSC;GRONDSOORT_GEMIDDELDE_BOO_CODE;GRONDSOORT_GEMIDDELDE_BOO_OMSC;SGH;SEHS;OPMERKINGEN;SCHADEBEELD1_CODE;SCHADEBEELD1_OMSC;SCHADEBEELD2_CODE;SCHADEBEELD2_OMSC;ID;GUID;COUNTER
52152_a2;1:6;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;;;2394293;{42E7645D-4D45-41CA-9D45-C196AC33F822};752
56337_a3;1 op 4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;GEEN;Geen schade;1291320;{54B97ED9-41FC-4E4F-8E1E-2AD829C429A1};605
56245_a1;1 op 7;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;RIJSP;Rijspoorschade;1291321;{FF096DE0-FA54-4CA4-AF4F-65B9B449563C};606
50208_a1;1:5;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;AFK;Afkalving;;;2394270;{B89AD972-9D63-45CB-BC17-15A88DAF610C};662
50237_ba;1:5;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;;;2394358;{997307ED-F758-4146-8885-085E2D6F775A};663
50375_a;1:4;TRAD_PLOWB;Traditionele oever met plas-dras vooroever en owb (riet);KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;ZV;Zavel;;;;VOGEL;Kale plekken - watervogels;VERL;Verlanding;2394314;{06DC633C-1C48-4412-9CB9-A67A9D5641D1};702
50375_a;1:11;AND;Andere constructie;;;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;ZV;Zavel;;;Betegelde oever;;;;;2394315;{07D4339B-49A1-4F94-B0CF-1B3AB953FDEA};703
50398_b;1:25;TRAD;Traditionele beschoeide oever;;;RIET_GRAS;Rietdominantie/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;;;;;2394250;{B4BFB86A-BC43-4211-9AC0-1F3DBB8DCAB3};762
50398_a;1:13;TRAD;Traditionele beschoeide oever;;;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;RIJSP;Rijspoorschade;;;2394251;{52F2F7DD-F5E1-4A51-B6E7-ECA621CC3CAE};763
50398_c;-;TRAD;Traditionele beschoeide oever;;;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;Z;Zand;;;Drassig;;;;;2394252;{12651E43-89FD-4A9F-A6E8-832DE388A773};764
53570_a2;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;VERL;Verlanding;;;2394253;{A0FA024C-4229-4D3D-BE71-4367F7EA6001};765
56337_a1;1 op 3;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;RIJSP;Rijspoorschade;1291322;{0B4E7CE0-978A-4DCB-B7C6-1D9A06A02B9B};607
56245_a1;1 op 5;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;GEEN;Geen schade;1291323;{32B1DA01-D7FD-4E11-BC41-E4716D07F331};608
50445_b8;1:5;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;;;2394359;{12BB6967-C9E2-484C-AE94-EABB71DF0BF5};664
50445_b8;1:5;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;;;2394360;{0EF6E0C3-4132-48A5-B46C-5132A3380644};665
56018_a1;1:4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;;;2394376;{97A274CE-DDFB-4459-97DA-4076936E11BD};666
50255_a4;1:15;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;V;Veen;;;;VERL;Verlanding;RIJSP;Rijspoorschade;2394388;{75E79D38-B54A-4D9E-BCD1-AC93E666BF6D};704
50255_b;1:24;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID;Kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;V;Veen;;;;VERL;Verlanding;;;2394389;{992859C7-894D-40E9-B9B5-60DC250F3769};705
50255_a2;1:13;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;V;Veen;;;;VERL;Verlanding;;;2394390;{4EE069D2-D112-4DD2-A50C-1070E5DF5610};706
50255_a1;1:10;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;V;Veen;;;;VERL;Verlanding;;;2394391;{DC546E98-AABF-4B95-97E6-59B6971ABA90};707
50448_b;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;;;;;2394325;{09B3E62E-FF53-41CA-8000-BF433EFBDED7};744
52188_b3;1:8;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;ZWERF;Zwerfvuil;;;2394398;{C731CF30-CFF7-4F90-8E9F-B1FDE6E67656};745
52151_a3a4;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;ZWERF;Zwerfvuil;2394399;{84ED539B-55BC-4B6D-AE9C-49598FD5D6A0};746
56245_b1;1 op 4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;GEEN;Geen schade;1291324;{BD625AB7-512F-4EB8-9E7B-A45E2033932F};609
50358_a1;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;ZV;Zavel;;;;AFK;Afkalving;;;2394310;{1BDF5190-B1F3-4944-BF0C-09418DE2E503};610
50263_b1b2;1:7;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;;AFK;Afkalving;;;2394311;{E3EDB288-7F78-42AB-A880-1F202E0C2E04};611
onbekend;-;TRAD;Traditionele beschoeide oever;RIET;Rietdominantie;;;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;;;;;2394377;{F346FAD5-2083-4A41-B350-13B8E641323C};667
56001_b16;-;TRAD;Traditionele beschoeide oever;RIET;Rietdominantie;;;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;;;;;2394378;{3AAD1316-82DA-441B-89DC-3B0813D21730};668
56297_b2;-;NVO_PLASDRAS;Traditionele oever met plas-dras vooroever (riet);RIET;Rietdominantie;;;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;;;;;2394379;{9AE3C111-1A4B-491E-B63B-135B6338A577};669
56017_a1;1:4;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;AFK;Afkalving;;;2394380;{DB6BFF8B-B731-4040-A222-EA13FC7FDA63};670
50886_b1;1:10;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;;;2394236;{454B477F-EF73-4421-8366-7E4DD1643367};708
50880_b2;-;TRAD;Traditionele beschoeide oever;;;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;K;Klei;;;;ZWERF;Zwerfvuil;;;2394237;{B9D35A5B-AA88-42C7-96CE-5EBB8FB0264F};709
50398_b;1:7;TRAD;Traditionele beschoeide oever;;;RIET_GRAS;Rietdominantie/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;;;;;2394238;{C3BFCB80-37C0-4389-AB8B-B1F1B49AA702};710
50489_b;1:5;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;;;2394294;{0D28544C-E692-4D09-A2B2-2E4510643B76};753
50614_a2;1:7;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;;;;;2394295;{7E4ED8D4-2021-434D-B900-8A90F03035A5};754
50391_b6;1:6;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;VERL;Verlanding;;;2394326;{FBC82CCA-E11C-4475-8CB8-0CB29DF05816};755
52222_a2;1:3;TRAD_PLOWB;Traditionele oever met plas-dras vooroever en owb (riet);RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;ZWERF;Zwerfvuil;2394343;{191C66CB-75B6-4CBC-BC3E-337238BE47C1};612
50445_b8;1:5;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;KRUID;Kruidenrijke oever;RIET_GRAS;Rietdominantie/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;AFK;Afkalving;;;2394344;{DFA2C823-5092-487B-84EE-891BD86EA448};613
50445_b8;1:5;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;KRUID;Kruidenrijke oever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;VERL;Verlanding;;;2394345;{6F50E863-038E-459A-A1A0-6E31A6D21F1E};614
50434_a3;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;W;Vanaf het water;Z;Zand;;;;VERL;Verlanding;;;2394346;{5CF7559E-C6A4-4A65-BF56-8C34442BD626};615
51155_a2;-;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;K;Klei;;;;;;;;2394431;{51C8E560-D00F-4DBD-AA6D-F8D6BB6402D4};671
56627_b3;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;K;Klei;;;;;;;;2394432;{04F6F3A0-D1CD-4E18-BF86-F2D4A54A483C};672
56627_b3;1:4;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;K;Klei;;;;;;;;2394433;{28673BDF-6EFF-43D2-81AB-4C81B9D80DB3};673
56647_b5b4b3;1:6;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;ZWERF;Zwerfvuil;;;2394434;{48BE858C-9857-49BA-A848-D0057CB6A81B};674
50391_b7;1:5;NVO_zonderOWB;Natuurvriendelijke oever zonder onderwaterbeschoeiing;RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;Z;Zand;;;;RIJSP;Rijspoorschade;;;2394281;{F05A7459-A5C6-49CC-8247-2F26EF2D899A};711
56629_a5;1:2;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;K;Klei;;;;ZWERF;Zwerfvuil;;;2394282;{72C1157D-B80D-4DC6-BB53-BEEE7322FBAA};712
52194_b2b3;1:5;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;ZWERF;Zwerfvuil;;;2394283;{C18A4FAA-A7CD-4B3E-8C7C-F38358F49AD4};713
50141_b;1:2;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;;;KRUID;Kruidenrijke oever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;;;2394242;{EFD21141-B39F-4CD7-8BB8-05D0AED5FC73};734
50358_a2;1:4;TRAD;Traditionele beschoeide oever;;;GRAS;Grasoever;GOED;De beplanting bestaat uit veel tot zeer veel kruidachtige soorten, meer dan 30 verschillende grassoorten per 25m2 en minder dan 30% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Stenentalud bekleding met Owb.;AFK;Afkalving;;;2394243;{DFC4D9BE-B7FE-495A-A608-C38F6CA02F76};735
50250_b3;1:9;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Kapot getrapt door koeien;AFK;Afkalving;RIJSP;Rijspoorschade;2394244;{6799F30A-B4D5-4CFF-9172-D8C761A809CB};736
52191_a5a6a7;1:18;TRAD_PLOWB;Traditionele oever met plas-dras vooroever en owb (riet);RIET;Rietdominantie;RIET_GRAS;Rietdominantie/grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;ZWERF;Zwerfvuil;AFK;Afkalving;2394419;{046875F0-BB23-4301-A458-B45A30DC5D8B};616
52193_a2;1:13;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;RIET_KRUID;Rietdominantie/kruidenrijke oever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;ZWERF;Zwerfvuil;HOND;Kale plekken - honden;2394420;{A301839F-62E6-41F2-9C2A-68C717B3E3C2};617
52193_a2;1:13;TRAD;Traditionele beschoeide oever;;;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;ZWERF;Zwerfvuil;;;2394421;{9613A246-C477-4E2F-AEA7-D9FB54C6512F};618
50250_b2;1:9;NVO_OWB;Natuurvriendelijke oever met onderwaterbeschoeiing;RIET;Rietdominantie;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;GM;Groot machinaal;K;Klei;;;Kapot getrapt door koeien;AFK;Afkalving;RIJSP;Rijspoorschade;2394271;{8EF7E364-6D39-4D5C-B284-B8D7CCA49EAF};675
50114_a4;1:4;AND;Andere constructie;;;OPSCHOT;Opschot;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;Betegelde oever;;;;;2394272;{754F1A8D-CC5A-41FB-845A-66290DF2A211};676
50375_a;1:4;TRAD_PLOWB;Traditionele oever met plas-dras vooroever en owb (riet);KRUID;Kruidenrijke oever;KRUID_GRAS;Kruidenrijke oever/grasoever;MATIG;De beplanting bestaat uit redelijk veel kruidachtige soorten, meer dan 15 verschillende grassoorten per 25m2 en minder dan 50% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;KM;Klein machinaal;ZV;Zavel;;;;VERL;Verlanding;RIJSP;Rijspoorschade;2394316;{E2F78BCD-6047-41B0-9397-5DFF93A31A41};714
50460_b;1:3;NVO_wegOWB;Natuurlijke oever met (deels) weggevallen onderwaterbeschoeiing;;;GRAS;Grasoever;SLECHT;De beplanting bestaat uit slechts enkele kruidachtige soorten, rond de 10 verschillende grassoorten per 25m2 en meer dan 90% is bedekt door dominante grassoorten (Engels/Italiaans raaigras).;H;Handmatig;Z;Zand;;;;AFK;Afkalving;;;2394317;{83F3EF9A-4921-4A3C-B3E5-85A29C73D074};715
