Leveranciers;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
Maritech Marine B.V.;;;1;;;;;;;1
Maritiem Museum Rotterdam;;;;1;;;;;;1
Maritime Hotel Rotterdam B.V.;;;;;;;;;1;1
Marjolein Klaassen Communicatie V.O.F.;;;;;;;;;1;1
MarktOnderzoekAssociatie.nl;;;;;;1;;;;1
Marosel B.V.;;;;;;1;;;;1
Marqit B.V.;;;;;;1;;;;1
Marstrand Oosterschelde Evenementen;;;;1;;;;;;1
Martijn de Groot Communicatie;;;;;;1;;;;1
Master it Training B.V.;;;;;;1;;;;1
Masteryourlife;;;;;1;;;;;1
Matrix Events;;;;1;;;;;;1
Mauritshuis;;;;1;;;;;;1
Mavanti B.V.;1;;;;;;;;;1
Mavim B.V.;;;;;;1;;;;1
Maxilia B.V.;;;1;;;1;;;;1
Maxilon B.V.;;;;1;;;;;;1
Maximes B.V.;;;;1;;;;;;1
MBS Horeca t.h.o.d.n. La Cubanita Delft;;;;1;;;;;;1
MEAO Support;;;;;;1;;;;1
Media Academie B.V.;;;;;;1;;;;1
Mediat. & Train. Network The Lime Tree B.V.;;;;;;2;;;;2
Mediatorsfederatie Nederland;1;;;;;;;;;1
Mediavrouw;1;;;;1;1;;;;1
Medicall Life Support V.O.F.;1;;;;;;;;;1
Medisch Expertise Centrum Zuid-Holland B.V.;1;;;;;;;;;1
Mediterraan Restaurant Het Zuiden B.V.;;;;1;;;;;;1
Meer Waard;;;;1;;;;;;1
meereffect;;;;;;1;;;;1
Meesterbakker Roodenrijs;;;;1;;;;;;1
Meesters Catering Maastricht;;;;1;;;;;;1
Meeting Plaza Utrecht B.V.;1;;;1;;;;;;1
MeetingDistrict;1;;;;;;;;;1
MEEUS - TIELENS LOOPBAANADV;;;;;1;;;;;1
Mei Wah;;;;1;;;;;;1
Meijaardij;;;;1;;;;;;1
Melief Bender;;;;1;;;;;;1
Memories B.V.;;;;1;;;;;;1
Meneer Chocola;;;;1;;;;;;1
Meneerdekok;;;;1;;;;;;1
Mercure Den Haag Central;;;;1;;;;;;1
Merlijn B.V.;;;;;1;2;;;;2
Metabolic Coöperatief UA;1;;;;;;;;;1
MeteoGroup Nederland B.V.;;;;;;1;;;;1
Metz Fietsverhuur B.V.;;;;1;;;;;;1
Mevrouw Beukenoot Percussieworkshops;;;;;;1;;;;1
Mibacu B.V.;;;;;;2;;;;2
Middenduin Corporate Finance B.V.;1;;;;;;;;;1
Mient 1480 B.V.;;;;1;;;;;;1
MII B.V.;;;;;;1;;;;1
Millers;1;;;1;;;;;;1
Milot Reizen B.V.;;;;;;;;;1;1
Mind Academy B.V.;;;;1;;1;;;;1
Mini Camping Lempkes Hoôf;;;;1;;;;;;1
Misset;1;;;;1;1;;;;1
MK2 Audiovisueel B.V.;;;;;;1;;;;1
ML Hospitality Exploitatie B.V.;;;;;;;;;1;1
Mobilee Consultancy B.V.;;;;;;2;;;;2
Mobility Mixx B.V.;;;;;;;;;9;9
mochi-lab;;;;1;;;;;;1
Moio Horeca Exploitatie B.V.;1;;;;;;;;;1
Molecaten Horeca B.V.;;;;1;;;;;;1
Molen & Molen;;;;;;1;;;;1
Molinos De Viento;;;;;;1;;;;1
Moodz eten & drinken;1;;;1;;;;;;1
Mooii Buiten de Deur B.V.;1;;;;;;;;;1
Mooii Eten & Drinken B.V.;;;;1;;;;;;1
Mooirivier Congreshotel B.V.;;;;1;;;;;;1
MooiRood.nu!;;;;;;1;;;;1
MooiWaar;;;;1;;;;;;1
Moon Horeca Exploitatie B.V.;1;;;1;;1;;;;1
Moorga;;;;;;1;;;;1
More Balls Than Most B.V.;;;;1;;;;;;1
Morel Makelaars Instituut B.V.;1;;;;;;;;;1
Motel Assen B.V.;;;;;;;;;1;1
Motel Café Restaurant 'de Caisson';;;;1;;;;;;1
Motel De Cantharel;;;;1;;;;;1;1
Motel Haarlem Zuid B.V.;;;;1;;;;;1;1
Motel Haarlemmermeer B.V.;;;;;;;;;1;1
Motivaction International B.V.;;;;;;1;;;;1
Motivation Office Support (M.O.S.) B.V.;;;;;;2;;;;2
Mountain Network Arnhem;1;;;;;;;;;1
Mousset Chocolaterie;1;;;;;;;;;1
Movares Nederland B.V.;;;;;;3;;;;3
Movarole;;;;1;;;;;;1
Movenience B.V.;1;;;;;;;;1;1
MPS B.V.;;;;1;;;;;;1
Mudde of meer B.V.;2;;;;2;;;;;3
Muller Beursplein B.V.;1;;;;;;;;;1
MULTI VLAAI UTRECHT;1;;;;;;;;;1
Multigift Relatiegeschenken B.V.;1;;;;;;;;;1
Multivlaai Delft V.O.F.;1;;;;;;;;;1
MultiVlaai Retail B.V.;;;;1;;;;;;1
Murphy's Law;;;;1;;;;;;1
Museum Catering B.V.;;;;2;;;;;;2
Museumkwartier B.V.;1;;;1;;1;;;;1
Mwee beeld licht geluid;;;;;;1;;;;1
MYbusinessmedia B.V.;;;;;;1;;;;1
MZ Plus;;;;;;1;;;;1
N.B.C. Exploitatie B.V.;2;;;1;;1;;;;2
N.T.I. Nederlands Talen Instituut B.V.;;;;;;1;;;;1
N.V. Elektr. Produktiemij. Zuidnederland EPZ;;;;;;4;;;;4
N.V. Golf Exploit. Mij. Schipluid.;;;;1;;;;;;1
N.V. Nederlandse Spoorwegen;;;;;;;;;4;4
N.V. PWN Waterleidingbedrijf Noord-Holland;;;;;;1;;;;1
NAAT;;;;;;2;;;;2
Napoli Houtplein Onroerend Goed B.V.;;;;1;;;;;;1
Nationale Beeldbank B.V.;;;;;;;;;1;1
Nationale Tuinbon B.V.;1;;;;;;;;;1
Natural High Activities B.V.;1;;;;;;;;;1
Naturals Markthal B.V.;;;;1;;;;;;1
Naturexp;;;;1;;;;;;1
Nautic-Serv.;1;;;;;;;;;1
Nazar Yeni B.V.;;;;1;;;;;;1
Ncoi Nederlands Commerc. Opleidings Instituut;1;;;;1;5;;;1;5
Ned. Mij. van Levensverz. 'Conservatrix' N.V.;;;;;;2;;;;2
Ned. Trainingsinst. v Neurolinguist. Progr.;;;;;;2;;;;2
Nederl. Ver. van Commissariss. en Directeuren;;;;;;1;;;;1
Nederland Distributieland (Ndl);;;;;;1;;;;1
Nederland Sales & Service B.V.;;;;;;1;;;;1
Nederlands Debat Instituut Holding B.V.;;;;;;1;;;;1
Nederlandse Geotextielorganisatie;;;;;;1;;;;1
Nederlandse Mediatorsvereniging;1;;;;;;;;;1
Nederlandse Natuurkundige Vereniging;;;;1;;;;;;1
Nederlandse Orde van Register EDP-Auditors;;;;;1;1;;;;1
Nederlandse School voor Openbaar Bestuur B.V.;;;;;;3;;;;3
Nederlandse Stg. v. Corporate Universities;;;;;;1;;;;1
Nederlandse Vereniging van Binnenhavens;;;;;;1;;;;1
Nederlandse Vereniging voor Demografie;;;;;;1;;;;1
Nederlandse Vereniging voor Inkoopmanagement;;;;;;1;;;;1
Nederlandse Vereniging voor Stralingshygiene;;;;;;1;;;;1
Nederlandse Vereniging voor Veiligheidskunde;;;;;;1;;;;1
NEDFAC B.V.;;;;;;1;;;;1
Netherlands Maritime Technology B.V.;;;;;;1;;;1;2
NEVERREST;1;;;;;;;;;1
NEVI-Purspective B.V.;1;;;;1;4;;;;4
New Babylon Meeting Center B.V.;;;;1;;;;;;1
New Board Group B.V.;;;;;;1;;;;1
Next Kitchen B.V.;;;;1;;;;;;1
Next Step Management B.V.;;;;;;2;;;;2
NH Den Haag;;;;1;;;;;1;1
NHI Opleidingen;;;;;;1;;;;1
nhow Rotterdam;;;;;;;;;1;1
Nicky Noe;1;;;;;;;;;1
Nieuw Allardsoog;;;;1;;;;;;1
Nieuw Rotterdams Café B.V.;;;;1;;;;;;1
Nieuw Script;1;;;;;;;;;1
Nieuwegein Business Printing B.V.;;;;1;;;;;;1
Nieuwhuis Consult B.V.;;;;;;1;;;;1
Nieuwland Automatisering;;;;;;1;;;;1
NIMA-Nederlands Instituut voor Marketing;;;;;;1;;;;1
Niow;;;;;;1;;;;1
Niv Zuid-Holland B.V.;;;;;;2;;;;2
NIVE Opleidingen B.V.;;;;;;1;;;;1
Nivoo Opleidingen B.V.;;;;;;1;;;;1
NK Group B.V.;;;;1;;;;;;1
Noloc;;;;;;1;;;;1
Non Plus Ultra;;;;1;;;;;;1
Noordzee Services B.V.;1;;;;;;;;1;1
Nooteboom Tours;;;;1;;;;;;1
Northstorm;;;;1;;;;;;1
Northwave B.V.;1;;;;;;;;;1
Novagraaf Nederland;;;;1;;;;;;1
NOVI Verkeersacademie B.V.;;;;;;2;;;;2
Novotel Den Haag;;;;;;;;;1;1
Novotel Den Haag World Forum;;;;;;;;;1;1
NR71;;;;1;;;;;;1
NS Reizigers B.V.;;;;;;;;;7;7
NS Stat. Retailbedrijf B.V. t.h.o.d.n. Kiosk;;;;1;;;;;;1
Nsob;;;;;;3;;;;3
Nspyre B.V.;;;;;;;;;1;1
NT Publishers B.V.;;;;;;1;;;;1
'NTTA' Nautic. Techn. Training Academy B.V.;;;;;;1;;;;1
Nudge B.V.;;;;;;2;;;1;2
Nvdo, Ned. Verenig. voor Doelmatig Onderhoud;;;;;;1;;;;1
NWC Events B.V.;;;;1;;;;;;1
O = 4 B.V.;2;;;;;;;;;2
Oase Beach Exploitatie B.V.;;;;1;;;;;;1
OCA Operations B.V.;;;;;1;;;;;1
Odyssee B.V.;1;;;;;2;;;;2
Off-Grid Solutions B.V.;1;;;1;;;;;;1
Oker B.V.;1;;;1;;;;;;1
Olijfje;;;;1;;;;;;1
Olympia;;;;1;;;;;;1
Olympic Training & Advies;;;;;;1;;;;1
Ond.org. Glastuinbw. LTO-N Glaskracht (OGLNG);;;;;;1;;;;1
Onderons;;;;1;;;;;;1
Online Touch B.V.;;;;;;;;;1;1
Ons Zeeuws taarthuis;1;;;;;;;;;1
Ontbijt & Lunch Juni;;;;1;;;;;;1
Ontbijtservice B.V.;;;;1;;;;;;1
Oosten Transport Opleiding O.T.O.;;;;;;1;;;;1
Op Drift Teamontwikkeling;;;;;;1;;;;1
Op Hodenpijl;;;;1;;;;;;1
Open Ateliers B.V.;;;;;;1;;;;1
Operational Excellence Transfer;;;;;;1;;;;1
Opleidingscentrum Haaglanden B.V.;1;;;;;2;;;;2
Opp Nederland;;;;;;1;;;;1
Opportunity Advies B.V.;;;;;;2;;;;2
Orde van Organisatiekundigen en- Adviseurs;1;;;;;;;;;1
Orient Plaza B.V.;;;;1;;;;;;1
Oriëntal Tower B.V.;;;;;;1;;;;1
Original Tours & Activities Nederland B.V.;;;;1;;;;;;1
Orloff aan de Kade B.V.;1;;;;;;;;;1
Orthopedagogische Praktijk Anke Nicolasen;1;;;;;;;;;1
OSR Juridische Opleidingen B.V.;1;;;;;2;;;;2
Ossa B.V.;;;;1;;;;;;1
Otto's Boekhandel-Kantoorinrichting B.V.;1;;;;;;;;;1
Oudaen B.V.;1;;;2;1;;;;;2
OutdoorPro;;;;;;1;;;;1
Outing Holland B.V.;;;;;;2;;;;2
Outonoom B.V.;;;;;1;1;;;;1
Outstanding Events;;;;1;;;;;;1
Over de Brug B.V.;;;;1;;;;;;1
OVM Services;;;;1;;;;;;1
Ozebi Snooker B.V.;;;;1;;;;;;1
P&S Entertainment;1;;;;;;;;;1
P.C. van der Heijde Management B.V.;;;;;1;;;;;1
P.M.I.;;;;;;1;;;;1
P.P. Wammes;;;;1;;;;;;1
PA Consulting Group B.V.;;;;;;2;;;;2
Paagman Den Haag B.V.;1;;;;;;;;;1
Paal 10 Holding B.V.;1;;;1;;;;;;1
Paardenveld Vastgoed B.V.;;;;;;;;;1;1
Pandahallen;1;;;;;;;;;1
Panneland B.V.;;;;;;;;;1;1
Pannenk.boerd. De Hooiberg Leiderdorp B.V.;1;;;;;;;;;1
Pannenkoekenboerderij 'De Wildenburg' B.V.;;;;1;;;;;;1
Pannenkoekhuis Landzicht;;;;1;;;;;;1
Pantem B.V.;;;;1;;;;;;1
Park Plaza Utrecht;1;;;;;;;;;1
ParkeerService;;;;;;;;;1;1
Parkheuvel (Rotterdam) B.V.;;;;;1;;;;;1
Parkhotel Den Haag;;;;;;;;;1;1
Park-line B.V.;;;;;;;;;1;1
Participat.maatsch. Holding INHOLLAND B.V.;;;;;;2;;;;2
Partners+Pröpper B.V.;2;;;;;;;;;2
Party Catering Schuurmans;;;;;;1;;;;1
Party Cruise Celjo Deventer;1;;;;;;;;;1
Partycentrum Cocody B.V.;;;;1;;;;;;1
Partycentrum 'Open Huis';1;;;1;;;;;;1
Partyschepencentrale;;;;1;;;;;;1
Partyservice Van der Zee;;;;1;;;;;;1
Passion@Work;;;;;1;;;;;1
PAST REALITY INTEGRATION;;;;;1;;;;;1
Pastis Den Haag B.V.;;;;1;;;;;;1
Paul's Bistro;;;;1;;;;;;1
Paviljoen Genneper Parken;;;;1;;;;;;1
Paviljoen Malieveld;1;;;1;;1;;;;1
PDS Interseco B.V.;;;;;;1;;;;1
PEC Zwolle B.V.;1;;;;;;;;;1
Pedak Meettechniek B.V.;;;;;;1;;;;1
Pegasus Business Solutions;;;;1;;;;;;1
Peitsman Licht en Geluid B.V.;;;;1;;;;;;1
Pennenland.nl;;;;1;;;;;;1
Performa Uitgeverij B.V.;;;;;;1;;;;1
Personeelsver. Meetkund. Dienst Rijkswaterst.;;;;1;;;;1;;1
Perspectief J. van den Tillaart;;;;;;1;;;;1
Pesto Presto B.V.;1;;;;;;;;;1
Phaos Advies B.V.;;;;;1;;;;;1
Phoenix Opleidingen;;;;;;2;;;;2
Pias;;;;1;;;;;;1
Piazza Sports B.V.;1;;;;1;;;;;1
Picasso Restaurant;;;;1;;;;;;1
Picnic Company;;;;1;;;;;;1
Pier Zuid B.V.;;;;1;;;;;;1
Piet Vogelaar Auto's;1;;;;;;;;;1
Pieters Media;1;;;;;;;;;1
Pilkington's;;;;1;;;;;;1
Pilz Nederland;;;;;;2;;;;2
Pink Pepper;;;;1;;;;;;1
Pino Evenementen & Congressen B.V.;;;;;;1;;;;1
Pinokkio;;;;1;;;;;;1
Pipeline Protection Services;;;;;;1;;;;1
Pitch & Putt Golf Molenhoek;;;;1;;;;;;1
Pizza Italia Express;1;;;;;;;;;1
Pizzeria Ardic;;;;1;;;;;;1
Plan4;1;;;;;;;;;1
Plata Fundament B.V.;;;;;1;;;;;1
Plein 9 A B.V.;1;;;1;;;;;;1
Pluc B.V.;;;;;;1;;;;1
Pluk de Dag B.V.;1;;;;;;;;;1
Plus Tessemaker B.V.;;;;1;;;;;1;1
PMRuiter Coaching;;;;;1;;;;;1
PMT, Ground Crew Training Centre B.V.;;;;;;1;;;;1
Poisson & Cuisine - Fresh Quality Fish B.V.;1;;;;;;;;;1
Polar in Zee B.V.;;;;1;;;;;;1
Polaroid yourself!;;;;1;;;;;;1
Poldercafé De Waterjuffer;;;;;;;;;1;1
Polderpoort Exploitatiemaatschappij B.V.;2;;;;;;;;;2
Pollevie;;;;1;;;;;;1
Polysport B.V.;1;;;;;;;;;1
Pondres Direct Mail B.V.;;;;1;;;;;;1
Ponthoeve V.O.F.;;;;1;;;;;;1
Postillion Hotels B.V.;;;;1;;;;;1;1
PostNL Marketing & Sales B.V.;;;;1;;;;;;1
Potator B.V.;;;;1;;;;;;1
Pouw Vervoer B.V.;1;;;1;;;;;1;1
Power Trail;1;;;;1;;;;;1
Prachtig B.V.;1;;;1;;;;;;1
Praktijk aan Zee;;;;;1;;;;;1
Praktijk O.N. Markx;;;;;1;;;;;1
Praktijk Psychologie Amsterdam;;;;;;1;;;;1
Praktijk voor counselling, coaching;;;;1;;;;;;1
Praktijk voor Emotioneel Lichaamswerk;;;;;;1;;;;1
Premium Cards B.V.;1;;;;;;;;;1
Premium Voices;;;;;1;1;;;;1
Present Movement;1;;;;;;;;;1
PROambt Advies;1;;;;;;;;;1
PROCentrum B.V.;;;;;;1;;;;1
Proeflokaal Reijngoud;1;;;;;;;;;1
Proeverij 717;;;;1;;;;;;1
Proeverij De Pronckheer;;;;1;;;;;;1
Professional Development International B.V.;;;;;1;;;;;1
Professional Rebel;;;;;;1;;;;1
Progress Management Support;;;;1;;;;;;1
Projectbureau Opleiding en Advies B.V.;;;;;;1;;;;1
Prokwadraat;1;;;;;;;;;1
Promedia Europoint B.V.;;;;;;1;;;;1
Promenade Hotel B.V.;;;;1;;;;;1;1
PromoCompany B.V.;;;;1;;;;;;1
Promopodium B.V.;1;;;2;;;;;;2
Propertynl B.V.;;;;;;1;;;;1
ProRail B.V.;;;;1;;;;;;1
Protinus IT B.V.;;;;;;2;;;;2
Provades B.V.;;;;;;1;;;;1
Prowareness Academy B.V.;;;;;;1;;;;1
Prowareness Zuid-West B.V.;;;;;;2;;;;2
Psychologiepraktijk Denken en Zijn;;;;;;1;;;;1
Psychologiepraktijk Els Boumans;1;;;;1;1;;;;1
Psychovitaal B.V.;;;;;1;;;;;1
Public Partners B.V.;2;;;;;;;;;2
PubliContact B.V.;;;;;2;2;;;;3
Puur Amsterdam;1;;;;;;;;1;1
Puur Werk Uitzendbureau B.V.;;;;1;;;;;;1
PUUR.nu B.V.;;;;;;1;;;;1
PW Consulting B.V.;;;;;;1;;;;1
Qidos B.V.;;;;;;1;;;;1
Q-Link Bemiddeling & Advies;;;;;2;2;;;1;2
QS Gezondheidsmanagement B.V.;1;;;;;;;;;1
Quakernaat Automatiserings Praktijk;1;;;;;;;;;1
Quality Bookings;;;;1;;1;;;;1
Que Pasa Tapasbar B.V.;;;;1;;;;;;1
Quercus Technical Services B.V.;;;;;;1;;;;1
Quignon Utrecht B.V.;;;;1;;;;;;1
QuoVadis Trustlink B.V.;1;;;;;;;;;1
QYO;;;;;;1;;;;1
R.J. Bagerman t.h.o.d.n. Multi-Vlaai Arnhem;;;;1;;;;;;1
Raadgevend Bureau Becker B.V.;;;;;;1;;;;1
Radio Tol IJmuiden;1;;;;;;;;;1
Railinfra Opleidingen;;;;;;3;;;;3
Ramblas Arnhem B.V.;;;;1;;;;;;1
Ramdas, Maikoe & Partners Reg.acc. & Bel.adv.;1;;;;;;;;;1
Randstad HR Solutions;1;;;;;;;;;1
Randstad HR Solutions B.V.;2;;;;8;;;;;8
Randstad Uitzendbureau;;;;;4;;;;1;4
RA'Quel B.V.;;;;;;2;;;;2
Ratax Utrecht B.V.;;;;1;;;;;;1
Ratio Research Onderzoek en Advies;;;;;;2;;;;2
RDM Makerspace B.V.;1;;;;;;;;;1
RDP Services B.V.;;;;;;2;;;;2
Real-life Xcape;1;;;;;;;;;1
Rebel B.V.;;;;;;;;;1;1
Rechtsdraaiende-Organisatie B.V.;;;;;;5;;;;5
Rechtskundig Adviesbureau Ten Brink;1;;;;;;;;;1
RECLAMELAND B.V.;1;;;;;;;;;1
Recreatie & Entertainment NL 3;;;;1;;;;;;1
Recreatiegebied Erkemederstrand;;;;1;;;;;;1
Recto-Lennox B.V.;;;;1;;;;;;1
Recyclingwear;1;;;;;;;;;1
Rederij de Nederlanden B.V.;;;;1;;;;;;1
Rederij Eureka B.V.;;;;1;;;;;;1
Rederij Lovers B.V.;1;;;;;;;;;1
Rederij Noordgat;1;;;;;;;;1;1
Rederij Vrolijk B.V.;;;;1;;;;;;1
Rederij Wolthuis;;;;1;;;;;;1
Redmond Holding B.V.;;;;;;1;;;;1
Reed Business B.V.;;;;;;1;;;;1
Regina Bloemsierkunst;;;;1;;;;;;1
Regio. Opleidingen Centrum Midden Nederland;;;;;;1;;;;1
Regionaal Instituut voor Dyslexie B.V.;1;;;;;;;;;1
Regus Amsterdam;1;;;1;;1;;;;1
Reinoud van Rooij Trainingen;1;;;;;;;;;1
Reinwout Beheer B.V.;;;;;;1;;;;1
Reith - Hendriks & partners;;;;;;1;;;;1
Relatics B.V.;;;;;;1;;;;1
Remy Steijger Digital Marketing;1;;;;;;;;;1
Rendement Uitgeverij B.V.;;;;;;1;;;;1
Renée Broekmeulen Tekst & Training;;;;;;1;;;;1
Renske Oosterhoff t.h.o.d.n. Bruna Velp;1;;;;;;;;;1
Rescue Survival Groningen;1;;;;;;;;;1
Resort-Hotel Inntel Zutphen;;;;;;;;;1;1
Response NLP opleidingen;;;;;;1;;;;1
Restaurant - Zalen 'Het Witte Huis Lent';1;;;1;;;;;;1
Restaurant & Zalencentrum de Heyzon;;;;1;;;;;;1
Restaurant A1 Deventer B.V.;;;;1;;;;;;1
Restaurant Aan Zee Oostvoorne;;;;1;;;;;;1
Restaurant Azië;;;;1;;;;;;1
Restaurant Bar Altro B.V.;;;;1;;;;;;1
Restaurant Bauers B.V.;;;;1;;;;;;1
Restaurant Belle van Zuylen B.V.;;;;1;;;;;;1
Restaurant Bernard B.V.;1;;;;;;;;;1
Restaurant Bo&Ro B.V.;;;;1;;;;;;1
Restaurant Brasserie 'De Waterman';;;;1;;;;;;1
Restaurant Brasserie Stelleplas;;;;1;;;;;;1
