;Departement;Sector;Organisatie;Plaats;Functienaam;Motivatie;
1108;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;lid raad van bestuur;      ;
1109;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;lid raad van bestuur;      ;
1110;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;manager zorg;      ;
1111;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;manager zorg;      ;
1112;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1113;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1114;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1115;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1116;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1117;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1118;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1119;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1120;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1121;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1122;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1123;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1124;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1125;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1126;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1127;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1128;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1129;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1130;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1131;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1132;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1133;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1134;VWS;Zorgaanbieders;Maxima Medisch Centrum;VELDHOVEN;Medisch specialist;      ;
1135;VWS;Zorgaanbieders;Meander Medisch Centrum;AMERSFOORT;Lid raad van bestuur;De overschrijding van het gemiddeld belastbaar loon bij de leden van de Raad van Bestuur is structureel. Het betreft marktconforme salarissen, mede gezien vanuit de concurrentiepositie ten opzichte van overige zorginstellingen en de marktsector.     ;
1136;VWS;Zorgaanbieders;Meander Medisch Centrum;AMERSFOORT;Voorzitter Raad van Bestuur;De overschrijding van het gemiddeld belastbaar loon bij de leden van de Raad van Bestuur is structureel. Het betreft marktconforme salarissen, mede gezien vanuit de concurrentiepositie ten opzichte van overige zorginstellingen en de marktsector.     ;
1137;VWS;Zorgaanbieders;MeanderGroep Zuid-Limburg;Landgraaf;Lid RvB;Bij de vaststelling van de salarissen van de bestuurders wordt gebruik gemaakt van de Beloningscode Bestuurders in de Zorg. In afwachting van de behandeling van de Wet Normering Topinkomens in de Eerste Kamer is het inkomen van de bestuurders van deMeanderGroep bevroren. De salarissen zijn per 1 januari 2012 niet geÔndexeerd.    ;
1138;VWS;Zorgaanbieders;MeanderGroep Zuid-Limburg;Landgraaf;Voorzitter RvB;Bij de vaststelling van de salarissen van de bestuurders wordt gebruik gemaakt van de Beloningscode Bestuurders in de Zorg. In afwachting van de behandeling van de Wet Normering Topinkomens in de Eerste Kamer is het inkomen van de bestuurders van deMeanderGroep bevroren. De salarissen zijn per 1 januari 2012 niet geÔndexeerd.    ;
1139;VWS;Zorgaanbieders;Medical Expertease;Haarlem;Algemeen directeur;Betreft oude regeling     ;
1140;VWS;Zorgaanbieders;Medical Expertease;Haarlem;Medisch specialist in loondienst;betreft oude regeling     ;
1141;VWS;Zorgaanbieders;Medical Expertease;Haarlem;Medisch specialist in loondienst;betreft oude regeling     ;
1142;VWS;Zorgaanbieders;Medisch Centrum Alkmaar;ALKMAAR;medisch specialist;      ;
1143;VWS;Zorgaanbieders;Medisch Centrum Alkmaar;ALKMAAR;medisch specialist;      ;
1144;VWS;Zorgaanbieders;Medisch Centrum Alkmaar;ALKMAAR;ondersteunend;      ;
1145;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;bestuurder;vast inkomen en prestatie gerelateerd deel     ;
1146;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;bestuurder;vast inkomen en prestatie gerelateerd deel     ;
1147;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen en prestatie gerelateerd deel deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1148;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen en prestatie gerelateerd deel deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1149;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen en prestatie gerelateerd deel deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1150;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen en prestatie gerelateerd deel deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1151;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen en prestatie gerelateerd deel deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1152;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen en prestatie gerelateerd deel deeltijdfactor 2011: 122% deeltijdfactor 2010: 119%     ;
1153;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen en prestatie gerelateerd deel deeltijdfactor 2011: 125%     ;
1154;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen en prestatie gerelateerd deel deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1155;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1156;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen deeltijdfactor 2011: 111%     ;
1157;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1158;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1159;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1160;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1161;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen deeltijdfactor 2011: 125% deeltijdfactor 2010: 125%     ;
1162;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen en prestatie gerelateerd deel deeltijdfactor 2010: 125%     ;
1163;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1164;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1165;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1166;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1167;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1168;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1169;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1170;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1171;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1172;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1173;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1174;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1175;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1176;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1177;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1178;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1179;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1180;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1181;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1182;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1183;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1184;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1185;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1186;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1187;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1188;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1189;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1190;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1191;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1192;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1193;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1194;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1195;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1196;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1197;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1198;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1199;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1200;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1201;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1202;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1203;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1204;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1205;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1206;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1207;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1208;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1209;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1210;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1211;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1212;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1213;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1214;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1215;VWS;Zorgaanbieders;Medisch Centrum Haaglanden;'S-GRAVENHAGE;medisch specialist;vast inkomen     ;
1216;VWS;Zorgaanbieders;Medisch Spectrum Twente;ENSCHEDE;Lid Raad van Bestuur;Als uitgangspunt voor de honorering van de bestuurders geldt de NVZD-regeling, zoals deze gold ten tijde van de start van het arbeidscontract van de betrokken bestuurder.     ;
1217;VWS;Zorgaanbieders;Medisch Spectrum Twente;ENSCHEDE;Lid Raad van Bestuur;Als uitgangspunt voor de honorering van de bestuurders geldt de NVZD-regeling, zoals deze gold ten tijde van de start van het arbeidscontract van de betrokken bestuurder.     ;
1218;VWS;Zorgaanbieders;Medisch Spectrum Twente;ENSCHEDE;Specialist;De honorering van genoemde (medisch) specialist bevat toelagen in verband met tijdelijke extra taken, management- dan wel waarnemersvergoeding en uitbetaald gespaard verlof.     ;
1219;VWS;Zorgaanbieders;Medisch Spectrum Twente;ENSCHEDE;Specialist;De honorering van genoemde (medisch) specialist bevat toelagen in verband met tijdelijke extra taken, management- dan wel waarnemersvergoeding en uitbetaald gespaard verlof.     ;
1220;VWS;Zorgaanbieders;Medisch Spectrum Twente;ENSCHEDE;Voorzitter Raad van Bestuur;Als uitgangspunt voor de honorering van de bestuurders geldt de NVZD-regeling, zoals deze gold ten tijde van de start van het arbeidscontract van de betrokken bestuurder.     ;
1221;VWS;Zorgaanbieders;Mutsaersstichting;VENLO;Bestuurder;      ;
1222;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Chirurg;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden. De deeltijdfactor was voor deze persoon in 2010 125%. Daarop is het belastbare loon afgestemd.    ;
1223;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Chirurg;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden.    ;
1224;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Dermatoloog;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden.    ;
1225;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Directeur Organisatie en Bedrijfsvoering;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden.    ;
1226;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Directeur Zorg en Zorgontwikkeling;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden.    ;
1227;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Gastro enteroloog;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden. De deeltijdfactor van deze persoon was in 2010 125%. Het belastbaar loon van 2010 is hierop gebaseerd.    ;
1228;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Hoofd cluster radiotherapie;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden. De deeltijdfactor voor deze persoon was in 2010 125%. Hierop is het belastbare loon van 2010 gebaseerd.    ;
1229;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Internist;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden. In 2010 was de deeltijdfactor voor deze persoon 125%. Daarop is het belastbaar loon voor 2010 gebaseerd.    ;
1230;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Internist GE;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden. De deeltijdfactor voor deze persoon was in 2010 125%. Hierop is het belastbaar loon gebaseerd.    ;
1231;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;KNO arts;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden.    ;
1232;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Medisch afdelingshoofd;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden. De deeltijdfactor voor deze persoon was in 2010 125%. Hierop is het belastbaar loon gebaseerd.    ;
1233;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Radioloog;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden.    ;
1234;VWS;Zorgaanbieders;Nederlands Kanker Instituut / Antoni van Leeuwenhoek Ziekenhuis (NKI/AVL);AMSTERDAM;Radioloog;Het is niet mogelijk om tegen lagere beloningen goede leden voor de Raad van Bestuur te vinden en te behouden. Overschrijding van het normbedrag voor specialisten is onvermijdelijk aangezien wij vooraanstaande specialisten aan ons willen (blijven) binden.    ;
1235;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;lid Raad van Bestuur;      ;
1236;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1237;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1238;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1239;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1240;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1241;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1242;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1243;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1244;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1245;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1246;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1247;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1248;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1249;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1250;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1251;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1252;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1253;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1254;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1255;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1256;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;medisch specialist;      ;
1257;VWS;Zorgaanbieders;Nijmeegs Interconfessioneel ziekenhuis Canisius-Wilhelmina;NIJMEGEN;voorzitter Raad van Bestuur;      ;
1258;VWS;Zorgaanbieders;Novadic-Kentron;VUGHT;Lid Raad van Bestuur;      ;
1259;VWS;Zorgaanbieders;Novadic-Kentron;VUGHT;Voorzitter Raad van Bestuur;      ;
1260;VWS;Zorgaanbieders;Ommelander Ziekenhuis Groep;Delfzijl;Voorzitter Raad van Bestuur;Conform de richtlijnen directeuren zorginstellingen is aan de voorzitter Raad van Bestuur deze vergoeding toegekend.     ;
1261;VWS;Zorgaanbieders;Omring;HOORN NH;Voorzitter Raad van Bestuur;      ;
1262;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1263;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1264;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1265;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1266;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1267;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1268;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1269;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1270;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1271;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1272;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1273;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1274;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1275;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1276;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1277;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1278;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1279;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1280;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1281;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
1282;VWS;Zorgaanbieders;Onze Lieve Vrouwe Gasthuis;AMSTERDAM;Medisch Specialist;      ;
