Leveranciers;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
Stg. Opleidingsk. / Found. for Corp. Educ.;;;;;;1;;;;1
Stg. Org. Redd.w. & E.H.B.O. Het Oranje Kruis;;;;;;1;;;;1
Stg. PostAcademisch Onderw. Techniek en Man.;;;;;;1;;;;1
Stg. ProDemos - Huis voor dem. en rechtsstaat;;;;1;;;;;1;1
Stg. Sioo, Int.univ. Centr. Veranderkunde;;;;;;2;;;;2
Stg. Toekomstbeeld der Techn. & Toek.onderz.;;;;;;1;;;;1
Sticht. Delta All. International Foundation;;;;;;;;;1;1
Sticht. HAS KennisTransfer en Bedr.opleid.;;;;;;2;;;1;2
Sticht. Intern. Business Foundation Amsterdam;;;;;;;;;1;1
Sticht. Navigator werkmethode ondern.raad PVT;;;;;;1;;;;1
Sticht. Netw. Manag. en Kwalit.zorg bij Gem.;;;;;;1;;;1;1
Sticht. NHTV internationale hogeschool Breda;;;;1;;;;;;1
Sticht. Theater & Congrescentrum De Molenberg;;;;;;;1;;;1
Stichting Aanbestedingsrecht;;;;;;1;;;;1
Stichting Accessibility;;;;;;1;;;;1
Stichting Adelante Zorg;;;1;;;;;;;1
Stichting Aeres Groep;;;;;;1;;;;1
Stichting Alliantie Nederland Rookvrij!;;;;;;1;;;;1
Stichting Amersfoort in C;;;;;;;1;;;1
Stichting Amsterdam Institute of Finance;;;;;;2;;;;2
Stichting Aviassist;;;;;;;;;1;1
Stichting Bestuursbureau Noorderlink;;;;;2;;;;;2
Stichting Bospop;;;;;;;;;1;1
Stichting Centraal Bureau 'Odo van Vloten';;;;;;1;;;1;2
Stichting Connekt;;;;;;1;;;;1
Stichting Continuïteit Omniversum;;;;;;;1;;;1
Stichting Crosswise Works;;;;;;1;;;;1
Stichting Crowdpress;;;;;;1;;;;1
Stichting Cultureel Centrum 't Paard;;;;;;;;;1;1
Stichting Dasuda Foundation;;;;;;;;;2;2
Stichting De Ooievaart;;;;;;;1;;1;1
Stichting 'De Westlandse Druif';;;;;;;;;1;1
Stichting Deltares;;;;;;1;;;;1
Stichting Den Haag Marketing;;;;1;;;1;;;1
Stichting derdengelden congresbureau;;;;;;1;;;1;1
Stichting Domplein 2013;;;;;;;1;;;1
Stichting Dutch Biorefinery Cluster;;;;;;;;;1;1
Stichting Europese Fiscale Studies;;;;;;1;;;;1
Stichting Exploitatie 'Pulchri Studio';;;;;;;1;;;1
Stichting Flow Foundation;;;;;;1;;;;1
Stichting Fonds Instituut Clingendael;;;;;;;;;1;1
Stichting Food Micro and Innovation;;;;;;1;;;;1
Stichting Food Micro Methods;;;;;;1;;;;1
Stichting Food Valley;;;;;;;;;1;1
Stichting Geo Academie;;;;;;1;;;;1
Stichting Gilde Amersfoort;;;;;;;1;;;1
Stichting Gilde Amsterdam;;;;;;;1;;;1
Stichting Greenwish;;;;;;2;1;;;2
Stichting Groennetwerk;;;;;;;;;1;1
Stichting Grotius Academie;;;;;;2;;;;2
Stichting Hanzehogeschool Groningen;;;;;;1;;;;1
Stichting Hartreanimatie Zutphen e.o.;;;;;;1;;;;1
Stichting Hermitage aan De Amstel;;;;;;;;;1;1
Stichting Het Limburgs Landschap;;;;;;1;;;;1
Stichting Het Oude Theehuys;;;;1;;;;;;1
Stichting Hoetinkfonds, Sociaal Fonds EL&I;2;;;;;;;;;2
Stichting Hoger Beroepsonderwijs Haaglanden;;;;;;2;;;;2
Stichting Hogeschool Leiden;;;;;;2;;;;2
Stichting Hogeschool Utrecht;;;;;;1;;;;1
Stichting Holland Webweek Groningen;;;;;;1;;;;1
Stichting Humanity House;;;;;;;;;1;1
Stichting IDnext association;;;;;;;;;1;1
Stichting Ik Start Smart;;;;;;1;;;;1
Stichting Innovatie Recreatie & Ruimte;;;;;;;;;1;1
Stichting Instit. for Econom. and Soc. Stud.;;;;;;2;;;;2
Stichting Instituut voor Bouwrecht;;;;;;1;;;;1
Stichting Internat. Perscentrum 'Nieuwspoort';;;;1;;1;1;;1;1
Stichting International New Town Institute;;;;;;;;;1;1
Stichting Jong Ondernemen;;;;;;;;;1;1
Stichting Kasteel De Essenburgh;;;;;;1;;;;1
Stichting KC Studiefonds;;;;;;;1;;;1
Stichting Keramiekcentrum Tiendschuur Tegelen;;;;;;;1;;;1
Stichting Kornwerderzand;;;;1;;;;;;1
Stichting Louis Couperus Genootschap;;;;;;;;;1;1
Stichting Maatschappij en Onderneming;;;;;;1;;;;1
Stichting Marketing Groningen;;;;;;;1;;;1
Stichting Meuse;;;;;;1;;;;1
Stichting Microbiele Typering;;;;;;1;;;;1
Stichting 'Milandhof'-Zegveld;;;;1;;;;;;1
Stichting Molen de Ster;;;;;;;;;1;1
Stichting MOVISIE;;;;;;1;;;;1
Stichting Museum voor Communicatie;;;;;;;1;;;1
Stichting Nederland Bouwt V.O.C. Retourschip;;;;1;;;;;;1
Stichting Nordwin College;;;;;;2;;;;2
Stichting Personeelsactiviteiten EL&I;3;;;;;;;;;3
Stichting Pesten op de Werkvloer;;;;;;1;;;1;1
Stichting Pioniers in Authentiek Leiderschap;;;;;;1;;;;1
Stichting Platform Bio-Energie;;;;;;1;;;;1
Stichting Postacademisch Onderwijs Nederland;;;;;;1;;;;1
Stichting Pro Intermetzo;;;;;;;1;;;1
Stichting Prof Basketbal Groningen;;;;;;;1;;;1
Stichting PTC+;;;;;;1;;;;1
Stichting Publieksvoorzieningen Nederlands Scheepvaart Museum;;;;;;;;;1;1
Stichting Pymwymic Events;;;;;;;;;1;1
Stichting Rederij De Drie Geuzen;;;;;;;;;1;1
Stichting RIBW Groep Overijssel;;;;;;;1;;;1
Stichting 'Rijn IJssel Training & Opleiding';;;;;;1;;;;1
Stichting Robin Hood Eindhoven;;;;;;;;;1;1
Stichting SAM;;;;;1;;;;;1
Stichting SEO Economisch Onderzoek;;;;;;2;;;;2
Stichting Society of Play;;;;;;1;;;;1
Stichting SOD-Opleidingen;;;;;;2;;;;2
Stichting Solidaridad;;;;;;;;;1;1
Stichting Springtij Festival Terschelling;;;;;;1;;;1;1
Stichting Stimular;;;;;;1;;;;1
Stichting Sustainability Challenge Foundation;;;;;;1;;;;1
Stichting Team Haagse Hogeschool;;;;;;2;;;;2
Stichting Toegepast Onderzoek Waterbeheer;;;;;;;;;1;1
Stichting Toerisme Utrecht;;;;;;;1;;1;1
Stichting Tomato World;;;;;;;1;;1;1
Stichting tot Beheer van Huis Doorn;;;;;;;1;;;1
Stichting Transfercentrum;;;;;1;;;;;1
Stichting Twickel;;;;;;;;;1;1
Stichting Veenweiden Innovatiecentrum;;;;;;;1;;;1
Stichting Vogelrevalidatiecentrum Zundert;;;;1;;;;;;1
Stichting Vogin;;;;;;1;;;;1
Stichting Volkshuis Deventer;;;;;;;;;1;1
Stichting VVV Breda;;;;;;;1;;;1
Stichting VVV Maastricht;;;;;;;1;;;1
Stichting VVV Midden-Limburg;;;;;;;1;;;1
Stichting VVV Zuid-Limburg;;;;;;;1;;;1
Stichting Waterlijn Amersfoort;;;;;;;1;;;1
Stichting Wateropleidingen;;;;;;2;;;;2
Stichting Welzijn Zwijndrechtse Waard;;;;;;;;;1;1
Stichting Werelderfgoed Kinderdijk;;;;;;;;;1;1
Stichting Wereldhavenfestival Rotterdam;;;;;;1;;;;1
Stichting Werk aan de Linie;;;;;;;1;;;1
Stichting WIJ 3.0;;;;;;;1;;;1
Stichting Zaans Museum;;;;;;;;;1;1
Stichting ZorgpleinNoord;;;;;1;;;;;1
Stichting Zwolse Theaters;;;;;;1;;;;1
Stoffer Veurman Bloemen;;;;;;;1;;;1
Storm B.V.;;;;1;;;1;;1;1
Strandclub DOEN!;;;;;;;1;;1;1
Strandpaviljoen De Staat B.V.;;;;;;;1;;;1
Struin;;;;1;;1;;;;1
Studio Pietertje;;;;1;;;;;;1
studystore;;;;;;1;;;;1
Sunnyside Water Management;;;;;;;;;1;1
Sustainable Taxi Services B.V.;;;;;;;;;1;1
SVO Lobex B.V.;;;;;;1;;;;1
SVO Training en Advies B.V.;;;;;;2;;;;2
Swarte Walvis B.V.;;;;1;;;;;;1
Sweet Sisters;;;;;;;;;1;1
Sweet's Media;;;;;;;1;;;1
Switch2Solar Solar College;;;;;;1;;;;1
Symbol B.V.;;;;;;2;;;;2
SYN-bit;;;;;;1;;;;1
SYNIM B.V.;;;;;;2;;;;2
't Condé Biologische Varkenshouderij;;;;;;;1;;;1
t Erf-Goed;;;;1;;;;;;1
't Goude Hooft Exploitatie B.V.;;;;2;;;;;1;2
t Manneke;;;;1;;;;;;1
't Veerhuis Lands End;;;;;;;;;1;1
T.D.I. (Touristic Development International);;;;;;;;;2;2
T.G.J. van Hattum Juridisch Advies;;;;;;3;;;;3
T11 Company B.V.;;;;;;1;;;;1
Taartenland.nl;;;;1;;;1;;;1
Taat & De Regt B.V.;;;;;;;2;;;2
Tabasco;;;;1;;;1;;1;1
Taj Events;;;;;;;1;;;1
Talamini;;;;;;;1;;;1
Taleninstituut Nederland;;;;;;1;;;;1
Tampat Senang;;;;;;;;;1;1
Tapasbar La Bodega;;;;;;;1;;;1
Tapasco B.V.;;;;1;;;;;;1
Tapijn;;;;1;;;;;;1
Tara Advies;;;;;;1;;;;1
Taribush Events;;;;;;;1;;;1
Tas Trainingen, Advies & Onderzoek;;;;;;2;;;;2
Taveerne De Resident;;;;1;;;;;;1
Taverne de Oude Munt;;;;;;;;;1;1
Taverne Lambieck;;;;1;;;;;;1
Taxi- en Bergingsbedrijf Dorenbos B.V.;;;;;;;;;1;1
Taxi Patron;;;;;;;1;;;1
Taxibedrijf Fa. Steen;;;;;;;;;1;1
Taxibedrijf Van der Wijst;;;2;;;;1;;4;4
Taxicentrale Waaksma B.V.;;;;;;;;;1;1
Taxi-Touringcar De Beijer B.V.;;;;;;;;;1;1
Taxon Groep B.V.;;;;;;;;;1;1
Team Relocations B.V.;;;;;;;;;1;1
Team Swanborn Beroeps Rijopleidingen;;;;;;1;;;;1
Teka Groep B.V.;;;;;;;2;;;2
Tele'Train Education II B.V.;;;;;;1;;;;1
Tempo Team Employability B.V.;;;;;1;;;;;1
Tendance Drive In Shows;;;;;;;1;;;1
ter Sprake;;;;;;1;;;;1
Tersteeg Organisatie Advies;;;;;;2;;;;2
Th. Lubbe Reizen;;;;;;;;;1;1
Thais Restaurant SiSaket;;;;1;;;;;;1
The Blue Lagoon B.V.;;;;;;;1;;;1
The Break Pool & Lounge Café;;;;1;;;;;;1
The British School in the Netherlands;;;;;;1;;;;1
The Clarks;;;;;;;1;;;1
The Colour Kitchen at Work B.V.;;;;;;;1;;;1
The Colour Kitchen High Tech Campus B.V.;;;;;;;;;1;1
The Curious Network;;;;;;1;;;;1
The Eur. Inst. for En. Trad. & Risk Man. B.V.;;;;;;1;;;;1
The Mild Coffee Company N.V.;;;;;;;;;1;1
The Next Web B.V.;;;;;;;;;2;2
The Punchy Pack B.V.;;;;;;1;;;;1
The Rat Pack B.V.;1;;;;;;1;;;1
The SongWorks;;;;;;1;;;;1
The South is Blooming;;;;;;;;;1;1
The Square Mile Public Sector Training B.V.;;;;;;1;;;;1
The Unit B.V.;;;;;;1;;;;1
The Well Academy B.V.;;;;;;1;;;;1
Theater de Veste;;;;;;;1;;;1
Theaterhotel De Oranjerie B.V.;;;;1;;1;1;;;1
Theatersport Den Haag;;;;;;;1;;;1
Theetuin de Bongaard;;;;;;;;;1;1
Therapie & Coaching Miranda de Jong;;;;;;1;;;;1
Thirtyseven;;;;;;;1;;;1
Througether;;;;;;1;;;;1
Ti Corp B.V.;;;1;;;;;;;1
TiasNimbas Business School;;;;;;2;;;;2
TIDBITS de heerlijkste hapjes;;;;;;;1;;;1
Tilkema Horeca B.V.;;;;1;;;1;;;1
Tinguely Xperts B.V.;;;2;;1;;;;;2
Tinqwise B.V.;;;;;;1;;;;1
Tintelingen B.V.;;;;;;;1;;;1
Tiouw.Com B.V.;;;;;;1;;;;1
Tiramisu All Italian;;;;;;;;;1;1
Tonckens Loopbaanadvies en Coaching;;;;;;1;;;;1
Tonton;;;;1;;;;;;1
Tony's Chocolonely Nederland B.V.;;;;2;;;;;;2
Tony's Factory B.V.;;;;;;;1;;;1
TOP training & coaching;;;;;;2;;;;2
Topbloemen Nederland B.V.;;;;;;;1;;;1
TOPdesk Nederland B.V.;;;;;;1;;;;1
TopiaTeam B.V.;;;;;;1;;;;1
Topkapi Palace Sense Restaurant Scheveningen;;;;1;;;1;;;1
Topscore B.V.;;;;;;2;;;;2
Topsport Noord Nederland;;;;1;;;;;;1
Touché Lunch & Diner;;;;;;;;;1;1
Tower Leisure B.V.;;;;1;;;1;;1;1
TRConsult B.V.;;;;;;1;;;;1
TreaT;;;;1;;;;;;1
Tri Tunggal;;;;1;;;;;;1
TriamFloat B.V.;;;;;;3;;;;3
Triana Tapasbar & Restaurant;;;;;;;1;;;1
Tridata B.V.;;;;;;1;;;;1
Trimension B.V.;;;;;;2;;;;2
'Trip' Scheepvaart B.V.;;;;;;;1;;;1
Tripylon Media;;;;;;1;;;;1
True Food;;;;;;;1;;;1
True North B.V.;;;;;;1;;;;1
Tshukudu Technology College B.V.;;;;;;2;;;;2
Tuincentrum De Oude Tol B.V.;;;;1;;;;;;1
Twee Verschillende Sokken;;;;;;2;;;;2
Tweelretail B.V.;;;;1;;;;;1;1
Twice It Training;;;;;;1;;;;1
Twinkle B.V.;;;;;;;;;1;1
Twynstra Gudde;;;;;;4;;;;4
Twynstra Gudde Domus Consilium B.V.;;;;;;5;;;;5
Twynstra Gudde Energie B.V.;;;;;;2;;;;2
Tyrilo B.V.;;;;1;;;1;;;2
Uit het Harnas;;;;;;1;;;;1
'Uit je eigen stad' Horeca B.V.;;;;;;;;;1;1
Uitgeverij Kerckebosch B.V.;;;;;;1;;;;1
UJG;;;;;;;;;1;1
Umami Restaurant Den Haag B.V.;;;;;;;1;;;1
Ume Roermond B.V.;;;;;;;1;;;1
UNC Lean Six Sigma B.V.;;;;;;1;;;;1
Unique Sources Advies;;;;;;2;;;;2
Unishore Bedrijfskleding B.V.;;;1;;;;;;;1
United Fish Auctions N.V.;;;;;;;1;;;1
United Food Concepts B.V. i.o.;;;;;;;;;1;1
Urbana Zwolle B.V.;;;;;;;1;;;1
Us Heit Horeca Exploitatie B.V.;;;;1;;;;;;1
UseYourTalents;;;;;;1;;;;1
USG Restart;;;1;;1;2;;;;2
Usine Eindhoven B.V.;;;;;;;;;1;1
Utility Consulting Partners B.V.;;;;;;2;;;;2
Utrecht's Rondvaartbedr. Rederij Schuttevaer;;;;1;;;;;;1
Utrechtse Taxi Centrale (U.T.C.) B.V.;;;;;;;;;1;1
UTS International (Europe) B.V.;;1;;;;;;;2;2
UTS International Client Desk B.V.;;1;;;;;;;;1
V&V Visumdienst Breda B.V.;;;;;;;;;1;1
V.I.A. B.V.;;;;;;1;;;;1
V.O.F. Ahoj;;;;1;;;;;;1
V.O.F. Akropolis;;;;;;;1;;;1
V.O.F. Alpina-van Houweninge & IJsselstijn;1;;;1;;;;;1;1
V.O.F. Bezoekerscentrum Toterfout;;;;1;;;;;;1
V.O.F. Bomenpark;;;;1;;;;;;1
V.O.F. Café Restaurant Bosgoed;;;;;;;;;1;1
V.O.F. CIR 'De Chinese Muur';;;;;;;1;;;1
V.O.F. Eetbar Het Concerthuis;;;;;;;1;;;1
V.O.F. Groot Roessink Baak;;;;;;1;;;;1
V.O.F. J.P. van Leeuwen;;;;1;;;;;;1
V.O.F. Kaashandel Peters;;;;1;;;;;;1
V.O.F. Partycentrum 't Noorden;;;;;;;;;1;1
V.O.F. Restaurant Olijf;;;;;;;;;1;1
V.O.F. Thai Fresh Voorburg;;;;1;;;1;;;1
Vaccinatiezorg B.V.;;;2;;;;;;;2
Vakantiehuizen Versantvoort;;;;1;;;;;;1
Vakmedianet Management B.V.;;;;;;1;;;1;1
Valerie Kuypers Fotografie;;;;1;;;;;;1
van Benschop Advies;;;;;2;2;;;;2
Van de Ven Beheer B.V.;;;;1;;;;;;1
Van der Hilst Communicatie-Opleidingen B.V.;;;;;;1;;;;1
Van der Hilst Communicatie-Trainingen B.V.;;;;;;2;;;;2
Van der Kraan Beheer B.V.;;;;;;1;;;;1
Van der Meijden de Goede B.V.;;;;1;;;1;;;1
Van der Valk Hotel Arnhem Duiven B.V.;;;;;;;;;1;1
Van der Valk Hotel Den Haag B.V.;;;;;;;2;;;2
Van der Valk Hotel Dordrecht B.V.;;;;;;;;;1;1
Van der Valk Hotel Emmen B.V.;;;;1;;;;;;1
Van der Valk Hotel Houten B.V.;;;;;;;;;1;1
Van der Valk Hotel 's-Hertogenbosch-Vught;;;;;;;;;1;1
Van der Veeken en De Bruijn Trainingen B.V.;;;;;;1;;;;1
Van Dijk Zakelijk B.V.;;;;;;1;;;;1
Van Dis Catering;;;;;;;;;1;1
Van Domburgh Videoproducties;;;;;;2;;;;2
Van Dorp installaties Amsterdam;;;;1;;;;;;1
Van Dorp installaties B.V.;;;1;;;;;;;1
Van Ede & Partners;;;;;;3;;;;3
Van Eijnsbergen Training & Advies;;;1;;;;;;;1
Van Eybergen Management Advies;;;;;;;;;2;2
Van Gogh Museum;;;;;;;;;1;1
Van Groningen Corporate & Fin. Training B.V.;;;;;;1;;;;1
Van Harte & Lingsma Manag. en Organis. B.V.;;;;;;4;;;;4
Van Helden Horeca Exploitatie V.O.F.;;;;;;;1;;;1
Van Keep Development B.V.;;;;;;1;;;1;1
Van Oss Opleiding Vertrouwenspersoon;;;;;;1;;;;1
Van Stockum, Belinfante & Coebergh B.V.;;;;;;1;;;;1
Van 't Klooster Bedrijfspsychologie;;;;;;1;;;;1
Van Toledo Interim Solutions;;;;;;;;;1;1
vanGameren Communicatie;;;;;;1;;;;1
Vanuitjou;;;;;;1;;;;1
Vaticano;;;;1;;;;;;1
VCA Nederland B.V.;;;;;;1;;;;1
VCK Travel B.V.;;;;;;;;;8;8
VdlC publishers/consultants B.V.;;;;;;1;;;;1
Veilingmeester B.V.;;;;;;;1;;;1
Velders-IMC;;;;;;2;;;;2
Veldhuis Opleidingsadvies;;;;;;1;;;;1
Ver v. BeveiligingsOndnemingen in Nederland;;;;;;;;1;;1
Ver. Amerik. Kamer v. Kooph. in Nederland;;;;;;;;;1;1
Ver. Int. Ass. of Facilitators Neth. chapter;;;;;;1;;;;1
Ver. voor Klachtrecht in de publieke sector;;;;;;1;;;;1
Vereniging de Ceuvel;;;;;;;;;1;1
vereniging eigen huis;;;;;;;;;1;1
Vereniging JuristenRijk;;;;;;1;;1;;1
Vereniging Privacy Recht;;;;;;1;;;;1
Vereniging tot Behoud van Natuurmonumenten;;;;;;;1;;1;1
Vereniging van Milieuprofessionals;;;;;;1;;;1;1
Vereniging van Registercontrollers;;;;;;1;;;;1
Vereniging voor Bestuurskunde;;;;;;1;;;1;1
Vereniging voor Energie, Milieu en Water;;;;;;1;;;;1
Vereniging voor Intellectuele Eigendom;;;;;;1;;;;1
Vereniging voor Mededingingsrecht;;;;;;1;;;;1
Vereniging voor Milieurecht;;;;;;1;;;;1
Vergadercentrum Vredenburg;;;;;;1;;;;1
Verhuurbedrijf Paul;;;;;;;1;;;1
Verint Netherlands B.V.;;;;;;1;;;;1
Verkeersschool VVC;;;;1;;;;;;1
Vermaak Advies & Trainingen;;;;;;1;;;;1
Vermaat Leisure B.V.;;;;1;;;1;;1;2
Very Italian Pizza B.V.;;;;;;;1;;;1
Vetho B.V.;;;;;;;1;;;1
Vhic Faculty B.V.;;;;;;1;;;;1
viA BK;;;;;;;1;;;1
Via Milia;;;;;;1;;;;1
Vicrea Solutions B.V.;;;;;;1;;;;1
Victor Muller Training en Advies;;;;;;;1;;;1
Vidar Security;2;;;;;;;;;2
Vijfhart IT-trainingen B.V.;;;;;;3;;;;3
Vijlbrief Adviesgroep B.V.;;;;;;1;;;;1
Vijlbrief Assessment;;;;;1;1;;;;1
Vijverberg Juristen B.V.;;;;;;1;;;;1
Villa Jongerius;;;;;1;;1;;;1
Vineria & Basta;;;;1;;;1;;;1
Vino & Cucina;;;;1;;;;;1;1
Visrestaurant Las Palmas B.V.;;;;1;;;;;;1
