objectid;jaar;richting;omschrijving;url;geo_shape;geo_point_2d;periode
1159;2007;353;GGzE De Grote Beek;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a8349f978b20d85efbe3133e04569052;"{""coordinates"": [5.443973081239944, 51.467234921208906], ""type"": ""Point""}";51.467234921208906, 5.443973081239944;2007
1163;2007;39;GGzE De Grote Beek;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0bd464eb8116371fc12a4ecf5eb5367d;"{""coordinates"": [5.444087202113342, 51.4664258865603], ""type"": ""Point""}";51.4664258865603, 5.444087202113342;2007
1164;2007;69;GGzE De Grote Beek;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3f3e47eb552c06a60da62157849d4756;"{""coordinates"": [5.44410070689509, 51.46571577627102], ""type"": ""Point""}";51.46571577627102, 5.44410070689509;2007
1165;2007;69;GGzE De Grote Beek;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/86ae7c63690cc94b2b7d0ea26df1a2da;"{""coordinates"": [5.445583294491945, 51.46597571186425], ""type"": ""Point""}";51.46597571186425, 5.445583294491945;2007
1176;2007;46;Appartementencomplex Weisshorn;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/025459e5c6caaa50b50e897a4e5da1d6;"{""coordinates"": [5.451893894423723, 51.471176801407715], ""type"": ""Point""}";51.471176801407715, 5.451893894423723;2007
1180;2007;325;Hendrik de Keyzerlaan, Cornelis Bloemaertstraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/010d699de1af83ef146755b50666df7c;"{""coordinates"": [5.457752641456932, 51.462508333719526], ""type"": ""Point""}";51.462508333719526, 5.457752641456932;2007
1182;2007;354;Philips gebouw, Boschdijk, Barrier (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6a58853167c809be7703d4269911d358;"{""coordinates"": [5.452541136044826, 51.460839487527565], ""type"": ""Point""}";51.460839487527565, 5.452541136044826;2007
1183;2007;353;Philips gebouw, Boschdijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6cc81124d915ef6e1bb756ee82ac9d1d;"{""coordinates"": [5.452554366236525, 51.46003050095543], ""type"": ""Point""}";51.46003050095543, 5.452554366236525;2007
1188;2007;82;Philips complex, Boschdijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4617ecb03a7a1d0893c630152d5ca18c;"{""coordinates"": [5.4526205239184815, 51.45599455621289], ""type"": ""Point""}";51.45599455621289, 5.4526205239184815;2007
1189;2007;82;Philips complex, Boschdijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/72621d632012914d46e3100c7f303c05;"{""coordinates"": [5.454435260731276, 51.457269911038594], ""type"": ""Point""}";51.457269911038594, 5.454435260731276;2007
1191;2007;101;Barrier (buurt);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/37beebafd7b4ec7b71fb4defb6f246a0;"{""coordinates"": [5.459171402235852, 51.4588131267806], ""type"": ""Point""}";51.4588131267806, 5.459171402235852;2007
1195;2007;174;Philips gebouw, Boschdijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/fb81a0299723de834640add9236f0936;"{""coordinates"": [5.456554419044139, 51.45996526442234], ""type"": ""Point""}";51.45996526442234, 5.456554419044139;2007
1197;2007;166;Cornelis Bloemaertstraat, Hendrik Staetslaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6b3b853673cc297080a1003e246f1ef6;"{""coordinates"": [5.461118225222518, 51.46149951465217], ""type"": ""Point""}";51.46149951465217, 5.461118225222518;2007
1199;2007;176;Pieter Poststraat, De Klerklaan eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/fa48d02eade382c0a4484a5ad589d783;"{""coordinates"": [5.45845990523413, 51.463892155558966], ""type"": ""Point""}";51.463892155558966, 5.45845990523413;2007
1200;2007;240;Pieter Poststraat eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/35aebde558b98a23a7c5910cf8ee2253;"{""coordinates"": [5.4573955250968265, 51.46421639419028], ""type"": ""Point""}";51.46421639419028, 5.4573955250968265;2007
1201;2007;270;Hans Vredeman de Vriesstraat eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3b6019fa82005c062f2b4c77f248a3f0;"{""coordinates"": [5.456890145893447, 51.46309311615463], ""type"": ""Point""}";51.46309311615463, 5.456890145893447;2007
1205;2007;310;Landgoed De Wielewaal;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/84a8be08244abd25cb5a57e41aa7fb0c;"{""coordinates"": [5.431757395106442, 51.45507859733505], ""type"": ""Point""}";51.45507859733505, 5.431757395106442;2007
1207;2007;8;Landgoed De Wielewaal;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6bc3dcf268b26e12909322a14715c274;"{""coordinates"": [5.431540553614684, 51.45401801833431], ""type"": ""Point""}";51.45401801833431, 5.431540553614684;2007
1214;2007;31;Strijp S;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/540720d137578c1c42f1f29749de6b66;"{""coordinates"": [5.456673726720621, 51.443821556070105], ""type"": ""Point""}";51.443821556070105, 5.456673726720621;2007
1215;2007;67;Strijp S;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7e8bad8f77d8ec8dd3246803ff11bea9;"{""coordinates"": [5.4562275266354945, 51.44362407095858], ""type"": ""Point""}";51.44362407095858, 5.4562275266354945;2007
1219;2007;39;Philips stadion;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e43d3c93837a5682d35fdb30ebee1523;"{""coordinates"": [5.464680815950848, 51.44102102324678], ""type"": ""Point""}";51.44102102324678, 5.464680815950848;2007
1223;2007;86;Philips stadion;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/297874e13ea562e460c23976f70f619e;"{""coordinates"": [5.467440427958066, 51.439922535212524], ""type"": ""Point""}";51.439922535212524, 5.467440427958066;2007
1225;2007;108;Philips stadion, kruising Vonderweg Mathildelaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/65e57a2a3781ac2e46b2d3feb1b7a792;"{""coordinates"": [5.4694266632824045, 51.44071215190782], ""type"": ""Point""}";51.44071215190782, 5.4694266632824045;2007
1228;2007;213;Philips stadion;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c61f777911c4f4a67f41fef235072f46;"{""coordinates"": [5.469127349085295, 51.442231448128126], ""type"": ""Point""}";51.442231448128126, 5.469127349085295;2007
1230;2007;272;Philips stadion;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e04fc7e2b78082cce14e9fbd7393202d;"{""coordinates"": [5.466310725417078, 51.44368956120343], ""type"": ""Point""}";51.44368956120343, 5.466310725417078;2007
1238;2007;14;Regionaal Opleidingen Centrum, Frederiklaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3f4d3d62b6eb30dacbca89a0aef5f30c;"{""coordinates"": [5.457707423590237, 51.44256252074081], ""type"": ""Point""}";51.44256252074081, 5.457707423590237;2007
1239;2007;81;Regionaal Opleidingen Centrum, Frederiklaan, Strijp S;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0af5ad153de736f947ca0b9dd2960220;"{""coordinates"": [5.4583402699766985, 51.44254415813925], ""type"": ""Point""}";51.44254415813925, 5.4583402699766985;2007
1241;2007;133;Plantsoen Essenstraat, Frederiklaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e19cb4ce1ea711bc4487d5c220f258c5;"{""coordinates"": [5.4613325207402275, 51.442838915952066], ""type"": ""Point""}";51.442838915952066, 5.4613325207402275;2007
1242;2007;125;De Jonghlaan, Lijsterbesstraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/08a8a427ef54eb4998bfbfe76640733f;"{""coordinates"": [5.463419208188702, 51.44347576313562], ""type"": ""Point""}";51.44347576313562, 5.463419208188702;2007
1249;2007;354;Klokgebouw, Strijp S;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2e211f8d75928c8c91daae441d23ed70;"{""coordinates"": [5.45666708662911, 51.448909145142736], ""type"": ""Point""}";51.448909145142736, 5.45666708662911;2007
1252;2007;141;Appartementencomplex De Kattenrug, Leeghwaterstraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b315a18f114cfe0a9dd6e7507c3c507d;"{""coordinates"": [5.460868788033673, 51.44960767622998], ""type"": ""Point""}";51.44960767622998, 5.460868788033673;2007
1253;2007;324;Plantsoen Essenstraat, Frederiklaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ae747051cadcb1b7d78382b7efe0ee5c;"{""coordinates"": [5.459895392314176, 51.44361284826701], ""type"": ""Point""}";51.44361284826701, 5.459895392314176;2007
1255;2007;18;Plantsoen Essenstraat, Frederiklaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f0a522d03ba822ce8cf8ff1623069083;"{""coordinates"": [5.459995276285778, 51.44310942040463], ""type"": ""Point""}";51.44310942040463, 5.459995276285778;2007
1256;2007;356;Philipsdorp;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5bca4500161f18b843d8a75863023ccf;"{""coordinates"": [5.462494744682863, 51.44111234517321], ""type"": ""Point""}";51.44111234517321, 5.462494744682863;2007
1257;2007;63;Henriëttestraat eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ee836c4c82d2219ec95b18ef6904abdf;"{""coordinates"": [5.463012325518295, 51.44098616769238], ""type"": ""Point""}";51.44098616769238, 5.463012325518295;2007
1260;2007;78;Hoog Gagel, Gagelstraat, Johannastraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a1229299d5847a2a0758a1c4b7b0e035;"{""coordinates"": [5.4659145923927905, 51.43918650621958], ""type"": ""Point""}";51.43918650621958, 5.4659145923927905;2007
1262;2007;110;Philipsdorp;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e770ce0b049cb321504de3b66c4fbca7;"{""coordinates"": [5.466287928293272, 51.43883569487416], ""type"": ""Point""}";51.43883569487416, 5.466287928293272;2007
1265;2007;162;Philipsdorp;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9eefe3d6eacf9dc31fb624158fa5d5fe;"{""coordinates"": [5.469194306997346, 51.439471879162], ""type"": ""Point""}";51.439471879162, 5.469194306997346;2007
1266;2007;254;Evoluon;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ba1de275874eb5099695644b81e3909d;"{""coordinates"": [5.447613330141497, 51.44493222079865], ""type"": ""Point""}";51.44493222079865, 5.447613330141497;2007
1269;2007;321;Evoluon;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8ad09a6a91f3613ba822a94fcfab71ab;"{""coordinates"": [5.4456558520908604, 51.44398042261307], ""type"": ""Point""}";51.44398042261307, 5.4456558520908604;2007
1271;2007;20;Kruising Beukenlaan, Noord Brabantlaan, Cederlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/0e0f88cbea071e4be3a62013cc1827cf;"{""coordinates"": [5.446750450947516, 51.44506749596095], ""type"": ""Point""}";51.44506749596095, 5.446750450947516;2007
1273;2007;43;Kruising Beukenlaan, Noord Brabantlaan, Cederlaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ca3833c4c8f760b311ae501f3a19f19d;"{""coordinates"": [5.44755569807332, 51.44486034138479], ""type"": ""Point""}";51.44486034138479, 5.44755569807332;2007
1282;2007;145;Larixplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/dae13c3d2ba477e87cf49dbe183f9862;"{""coordinates"": [5.450433241172657, 51.44536217770252], ""type"": ""Point""}";51.44536217770252, 5.450433241172657;2007
1284;2007;182;Drents Dorp;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e2e8d5f66143451f90b7110b8295ce0e;"{""coordinates"": [5.448909929634004, 51.446423658729785], ""type"": ""Point""}";51.446423658729785, 5.448909929634004;2007
1293;2007;328;Sint Theresiakerk (Het Ven) eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f5ae696426022f6df81bde78d9acde25;"{""coordinates"": [5.437466180318329, 51.439256213407724], ""type"": ""Point""}";51.439256213407724, 5.437466180318329;2007
1310;2007;107;Bedrijven Dillenburgstraat 25-27;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/38cdee109c08b497875087ffec1b37dd;"{""coordinates"": [5.438960710411204, 51.4254759147695], ""type"": ""Point""}";51.4254759147695, 5.438960710411204;2007
1311;2007;94;Meerenakkerplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8ba20b9c33aa1d3ab743f8d03077c370;"{""coordinates"": [5.441908535358861, 51.42573523622936], ""type"": ""Point""}";51.42573523622936, 5.441908535358861;2007
1312;2007;121;Meerenakkerplein;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6ed6042b694def1bc3a1876df0ba0dca;"{""coordinates"": [5.442483946189937, 51.4259686696895], ""type"": ""Point""}";51.4259686696895, 5.442483946189937;2007
1314;2007;99;Bedrijf Hurksestraat 2;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e795b3d3bbafc2006c380713918b3432;"{""coordinates"": [5.447765172044118, 51.42928286154419], ""type"": ""Point""}";51.42928286154419, 5.447765172044118;2007
1315;2007;146;Industrieterrein De Hurk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b79220ec4e48ce1a5bc1a0f358e608d0;"{""coordinates"": [5.449403396510126, 51.42853593621414], ""type"": ""Point""}";51.42853593621414, 5.449403396510126;2007
1316;2007;154;Industrieterrein De Hurk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/8f17476a713837ef3fcf7ba877f07167;"{""coordinates"": [5.449907158433521, 51.42889521289468], ""type"": ""Point""}";51.42889521289468, 5.449907158433521;2007
1318;2007;179;Industrieterrein De Hurk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c1b2635ba598c29cd05717b065baf097;"{""coordinates"": [5.453694440656971, 51.4327043092585], ""type"": ""Point""}";51.4327043092585, 5.453694440656971;2007
1323;2007;248;Evoluon;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3038fdf44f075fd263ebd99e69614459;"{""coordinates"": [5.447252340550057, 51.4438807336147], ""type"": ""Point""}";51.4438807336147, 5.447252340550057;2007
1325;2007;335;Het Ven (oost);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4c7b91d464e89022c57f5eaa70de9c6e;"{""coordinates"": [5.441768178582088, 51.440629538908006], ""type"": ""Point""}";51.440629538908006, 5.441768178582088;2007
1326;2007;2;Tobias Asserstraat, Antony Moddermanstraat;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7d297f86a67d5d3803cdd4bbddfb6714;"{""coordinates"": [5.441163895135642, 51.440459036306784], ""type"": ""Point""}";51.440459036306784, 5.441163895135642;2007
1330;2007;33;Bedrijven Beatrixkade 36-44;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a203905a000771f061e3c9560eb153d3;"{""coordinates"": [5.440207477957024, 51.43430223556872], ""type"": ""Point""}";51.43430223556872, 5.440207477957024;2007
1335;2007;154;Bedrijf Hastelweg 155;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/388e2b8ab8824393ff2a5672e16dc05f;"{""coordinates"": [5.446751066993203, 51.43451479571235], ""type"": ""Point""}";51.43451479571235, 5.446751066993203;2007
1338;2007;273;Golfbaan Welschap;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/56b99b72e79d9d8820c2b5c7dde002a8;"{""coordinates"": [5.419696253161466, 51.44879953100258], ""type"": ""Point""}";51.44879953100258, 5.419696253161466;2007
1341;2007;311;Zandschelp eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/1a4c07cfb7aba46d36b2f5a935fd84af;"{""coordinates"": [5.407152152398345, 51.44882035558881], ""type"": ""Point""}";51.44882035558881, 5.407152152398345;2007
1344;2007;341;Zandrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/52fb8248d5d60007ed8dbb1950649035;"{""coordinates"": [5.403282089223719, 51.44774232240423], ""type"": ""Point""}";51.44774232240423, 5.403282089223719;2007
1345;2007;324;Appartementen Zandbloem;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/04c0ffa26df39925849074ae9348d5eb;"{""coordinates"": [5.404245157778594, 51.445773664859985], ""type"": ""Point""}";51.445773664859985, 5.404245157778594;2007
1350;2007;121;Zandgroeve, Zandberg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/df741b72c19c4b167aa745efc0f3d155;"{""coordinates"": [5.412257464107532, 51.44604186093096], ""type"": ""Point""}";51.44604186093096, 5.412257464107532;2007
1351;2007;163;Zandhaai, Zandbaars;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a9707281764d2780e7fcfb43e77dfa20;"{""coordinates"": [5.411740164625316, 51.4470576916035], ""type"": ""Point""}";51.4470576916035, 5.411740164625316;2007
1358;2007;285;Flight Forum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/a02e79438a378914a7f46c7ba69c3a35;"{""coordinates"": [5.402578952923621, 51.45290191422889], ""type"": ""Point""}";51.45290191422889, 5.402578952923621;2007
1362;2007;326;Flight Forum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e8b0888013226406b73d852b3ecbd9ee;"{""coordinates"": [5.398550431227949, 51.45194059832866], ""type"": ""Point""}";51.45194059832866, 5.398550431227949;2007
1363;2007;315;Bedrijven Flight Forum 2500 t/m 2850;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/ab16d559211b485c88fe163927e53f67;"{""coordinates"": [5.4000604370228436, 51.449917987536224], ""type"": ""Point""}";51.449917987536224, 5.4000604370228436;2007
1366;2007;341;Ingang Vliegbasis Eindhoven (militair);https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2271b6644d4a20ba7f761537b4b40ca7;"{""coordinates"": [5.394392364453361, 51.44943310072137], ""type"": ""Point""}";51.44943310072137, 5.394392364453361;2007
1368;2007;17;Flight Forum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/91373e87e7b18923dbe93eb0f33afdca;"{""coordinates"": [5.398046236313637, 51.44910921698145], ""type"": ""Point""}";51.44910921698145, 5.398046236313637;2007
1369;2007;55;Bedrijf Flight Forum 2000;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/e9cdd57d5f6a8de978a5962133f0eda1;"{""coordinates"": [5.398074196890381, 51.445693519956876], ""type"": ""Point""}";51.445693519956876, 5.398074196890381;2007
1371;2007;82;Bedrijven Flight Forum 1 t/m 240;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6ba863f570b97a3c4b0b35e0d9741a34;"{""coordinates"": [5.40059316091346, 51.45145498855594], ""type"": ""Point""}";51.45145498855594, 5.40059316091346;2007
1372;2007;118;Bedrijventerrein Eindhoven Airport;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5c106a18f9020e430041c23ac66a94d3;"{""coordinates"": [5.398694013385642, 51.45081700040786], ""type"": ""Point""}";51.45081700040786, 5.398694013385642;2007
1373;2007;99;Bedrijven Flight Forum 1 t/m 240;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2fef18ec5a02414ff526b472e8648de2;"{""coordinates"": [5.402031954254075, 51.451967165036585], ""type"": ""Point""}";51.451967165036585, 5.402031954254075;2007
1376;2007;312;Flight Forum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/f2a2d05f32f509ebb32dfa4d39c3912a;"{""coordinates"": [5.399803148198308, 51.455931434414744], ""type"": ""Point""}";51.455931434414744, 5.399803148198308;2007
1377;2007;5;Flight Forum;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/4936de7b2b1238e2560b4140d0fc804c;"{""coordinates"": [5.398234454119666, 51.454115886883756], ""type"": ""Point""}";51.454115886883756, 5.398234454119666;2007
1379;2007;330;Meerrijk en Grasrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/7a6e6de43ada33dca65e8da08d41330a;"{""coordinates"": [5.404286988736653, 51.44223212245693], ""type"": ""Point""}";51.44223212245693, 5.404286988736653;2007
1381;2007;41;Zandrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/08fc8e871064ff32dd57730fb85759cb;"{""coordinates"": [5.402273838509711, 51.44381441080044], ""type"": ""Point""}";51.44381441080044, 5.402273838509711;2007
1382;2007;337;Grasbaan;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b5977f7a9edf604ad2964325a6d1fe19;"{""coordinates"": [5.4076655787520265, 51.43887879541833], ""type"": ""Point""}";51.43887879541833, 5.4076655787520265;2007
1383;2007;13;Grasrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/bdcf9ae96bad6235e58b9c6505b75036;"{""coordinates"": [5.408384240401151, 51.43789889984775], ""type"": ""Point""}";51.43789889984775, 5.408384240401151;2007
1384;2007;20;Grasrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/aec1f919bdc0565521f078ceabc5248d;"{""coordinates"": [5.408599701205758, 51.43732358476526], ""type"": ""Point""}";51.43732358476526, 5.408599701205758;2007
1390;2007;67;Grasrijk;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d129d30c6bd0995d16ae4cddc1095322;"{""coordinates"": [5.411588012129456, 51.43149832871644], ""type"": ""Point""}";51.43149832871644, 5.411588012129456;2007
1394;2007;102;Bedrijf Noord Brabantlaan 303-307;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/9082b607a41ae03bac5ce376c2c38df4;"{""coordinates"": [5.421713021838084, 51.433473261916234], ""type"": ""Point""}";51.433473261916234, 5.421713021838084;2007
1397;2007;147;Graslook, Grasboom eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/2fd7e15c47a12cd2fc4824b647242f74;"{""coordinates"": [5.421141143366755, 51.43797675722785], ""type"": ""Point""}";51.43797675722785, 5.421141143366755;2007
1402;2007;345;Woning Het Schaapsdijk 66;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5f6fe1c896071f5043b5eee8991cea6e;"{""coordinates"": [5.412755697080947, 51.43669353229702], ""type"": ""Point""}";51.43669353229702, 5.412755697080947;2007
1405;2007;89;Grasleeuwerik eo;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/b7f217005dcf06e277bc502ea6a866c9;"{""coordinates"": [5.411993485452594, 51.43672066440373], ""type"": ""Point""}";51.43672066440373, 5.411993485452594;2007
1411;2007;62;Bedrijf Noord Brabantlaan 150-152;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/c09cc54e822a53dc591137757556ac93;"{""coordinates"": [5.4297846002674, 51.437812108855525], ""type"": ""Point""}";51.437812108855525, 5.4297846002674;2007
1413;2007;76;Huiskesweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/d68dfa7a187e0824811bfae1ee9c117f;"{""coordinates"": [5.431593488912649, 51.43447663237101], ""type"": ""Point""}";51.43447663237101, 5.431593488912649;2007
1415;2007;17;Volkstuinen Genderdal;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/42618536ed695dca7e41c23194c2fffb;"{""coordinates"": [5.446107779918562, 51.426362391776095], ""type"": ""Point""}";51.426362391776095, 5.446107779918562;2007
1418;2007;26;Genderdal, Blaarthem;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/af9690888eb8cd183297b2bc4f5b3056;"{""coordinates"": [5.444806981606476, 51.421023764856656], ""type"": ""Point""}";51.421023764856656, 5.444806981606476;2007
1420;2007;44;Genderdal, Blaarthem;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/5ff2fc8c20026fd2d0288ab1cac654fe;"{""coordinates"": [5.4477969903150925, 51.42076157276548], ""type"": ""Point""}";51.42076157276548, 5.4477969903150925;2007
1422;2007;16;Bennekel;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/6a7b1aac232d94d7844be92cf8f11032;"{""coordinates"": [5.44996464424169, 51.418423363814355], ""type"": ""Point""}";51.418423363814355, 5.44996464424169;2007
1427;2007;348;High Tech Campus;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/1ffdd3ff9296cf29501a0555a4bd53c7;"{""coordinates"": [5.449711290338273, 51.41188872052139], ""type"": ""Point""}";51.41188872052139, 5.449711290338273;2007
1431;2007;62;High Tech Campus;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/3c7f561a2da38f0391c7d4a1465ae30d;"{""coordinates"": [5.452968842899107, 51.408210546992706], ""type"": ""Point""}";51.408210546992706, 5.452968842899107;2007
1434;2007;65;High Tech Campus;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/362919c0f81c4e847753f7779e3b2a46;"{""coordinates"": [5.454964758525426, 51.4069419946245], ""type"": ""Point""}";51.4069419946245, 5.454964758525426;2007
1438;2007;133;Verdeelstation en volkstuinen, Genneperweg;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/1b9ac9bfd2753d2b2cfc85b36898b701;"{""coordinates"": [5.4680921307398425, 51.410025720711516], ""type"": ""Point""}";51.410025720711516, 5.4680921307398425;2007
1439;2007;90;IJssportcentrum Eindhoven;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/26e85a94aafa2f2c1ae3b80647b7bfa2;"{""coordinates"": [5.472382012060117, 51.41358218475547], ""type"": ""Point""}";51.41358218475547, 5.472382012060117;2007
1441;2007;100;Zwembad De Tongelreep;https://data.eindhoven.nl/api/v2/catalog/datasets/historische-vogelvluchtfotos/files/da134ad0c6a6248ffa83d2b9442f93f8;"{""coordinates"": [5.4782471471661704, 51.41377549586104], ""type"": ""Point""}";51.41377549586104, 5.4782471471661704;2007
