FID,foto,se_anno_cad_data,gdb_geomattr_data,shape
fotos.438,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_4,9_kop_links_bewz.jpg",,,POINT (143072.2650000006 456927.79199999943)
fotos.439,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_4,9_overzicht.jpg",,,POINT (143072.2650000006 456948.0520000011)
fotos.440,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_4,89_kop_rechts_bewz.jpg",,,POINT (143058.7589999996 456914.28599999845)
fotos.441,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_71,62b_kop_rechts_bewz.jpg",,,POINT (146960.80600000173 452632.54100000113)
fotos.442,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_72,5_vluchtdeur_bewz.jpg",,,POINT (147735.2950000018 452950.381000001)
fotos.443,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_72,5_vluchtdeur.jpg",,,POINT (147731.35200000182 452966.9439999983)
fotos.444,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_72,72_kop_links_bewz.jpg",,,POINT (147940.51099999994 452956.69099999964)
fotos.445,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_53,0_vldr_bewz.jpg",,,POINT (128947.07800000161 454335.7800000012)
fotos.446,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_5,81_kop_rechts.jpg",,,POINT (143261.9290000014 457086.7470000014)
fotos.447,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_6,78_kop_links.jpg",,,POINT (144814.06799999997 457312.1979999989)
fotos.448,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_5,81_kop_rechts_bewz.jpg",,,POINT (143275.65799999982 457075.1860000007)
fotos.449,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_5,82_kop_rechts_bewz.jpg",,,POINT (143311.06500000134 457096.86400000006)
fotos.450,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_69,50_kop_rechts.jpg",,,POINT (144908.72899999842 452244.6099999994)
fotos.451,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_69,64_kop_links_bewz.jpg",,,POINT (145053.30099999905 452208.4670000002)
fotos.452,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_69,65_kop_links_bewz.jpg",,,POINT (145036.3590000011 452198.30099999905)
fotos.453,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a12r_69,65_kop_links.jpg",,,POINT (145042.00699999928 452229.92599999905)
fotos.454,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_6,83_kop_rechts.jpg",,,POINT (144906.0940000005 457334.8669999987)
fotos.455,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_7,88_kop_links.jpg",,,POINT (145938.64600000158 457466.63599999994)
fotos.456,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_6,83_kop_rechts_bewz.jpg",,,POINT (144914.7340000011 457293.82400000095)
fotos.457,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_6,95_bewz.jpg",,,POINT (145018.4219999984 457300.3040000014)
fotos.458,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_7,11_bewz.jpg",,,POINT (145199.8740000017 457324.06599999964)
fotos.459,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_7,13_bewz.jpg",,,POINT (145238.75699999928 457326.2259999998)
fotos.460,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_69,78_vldr_bewz.jpg",,,POINT (133263.19000000134 447207.8379999995)
fotos.461,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_70,1_vldr_bewz.jpg",,,POINT (133375.0799999982 446882.2890000008)
fotos.462,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_81,42_kop_links.jpg",,,POINT (139038.57600000128 457078.86199999973)
fotos.463,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_81,42_kop_links_bewz.jpg",,,POINT (139021.59299999848 457075.02699999884)
fotos.464,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_81,42_kop_links_bepl.jpg",,,POINT (139033.64600000158 457087.6279999986)
fotos.465,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_7,88_kop_links_bewz.jpg",,,POINT (145930.563000001 457439.4820000008)
fotos.466,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_7,191_bewz.jpg",,,POINT (145967.0150000006 457452.2410000004)
fotos.467,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_82,1_kop_rechts.jpg",,,POINT (138830.3740000017 457742.8839999996)
fotos.468,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_81,93c_kop_links_bewz.jpg",,,POINT (138852.87000000104 457564.76099999994)
fotos.469,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_81,8_vldr_bewz.jpg",,,POINT (138910.3830000013 457457.4789999984)
fotos.470,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_81,7_kop_links_bewz.jpg",,,POINT (138954.98999999836 457310.3660000004)
fotos.471,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a27l_81,7_scherm_bewz.jpg",,,POINT (138960.76900000125 457292.5689999983)
fotos.472,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_86,57__bewz.jpg",,,POINT (142202.21799999848 433293.8229999989)
fotos.473,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_87,0_vldr.jpg",,,POINT (142406.83900000155 432898.6779999994)
fotos.474,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_87,35_vldr_bewz.jpg",,,POINT (142572.97300000116 432587.5329999998)
fotos.475,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_16,7_kop_rechts.jpg",,,POINT (154236.3830000013 460266.1779999994)
fotos.476,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_17,86_kop_links.jpg",,,POINT (155340.83100000024 460533.97199999914)
fotos.477,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_16,7_kop_rechts_bewz.jpg",,,POINT (154242.28599999845 460257.59099999815)
fotos.478,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_17,6_vldr_bewz.jpg",,,POINT (155114.00400000066 460471.63899999857)
fotos.479,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_17,6_vldr.jpg",,,POINT (155106.9849999994 460477.52600000054)
fotos.480,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_17,08_vldr.jpg",,,POINT (155308.03200000152 460523.938000001)
fotos.481,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_42,1_vldr.jpg",,,POINT (126827.6099999994 472326.1460000016)
fotos.482,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_42,7_vldr_bewz.jpg",,,POINT (127005.86400000006 471748.83100000024)
fotos.483,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_42,7_vldr.jpg",,,POINT (127013.67199999839 471750.08100000024)
fotos.484,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_43,3a_glasscherm.jpg",,,POINT (127269.15199999884 471157.29100000113)
fotos.485,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_17,8_kop_rechts.jpg",,,POINT (155316.2039999999 460530.39400000125)
fotos.486,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_17,8_kop_rechts_bewz.jpg",,,POINT (155321.5709999986 460527.7100000009)
fotos.487,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a28r_17,86_kop_links_bewz.jpg",,,POINT (155383.82299999893 460537.9070000015)
fotos.488,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_38,8_kop_rechts.jpg",,,POINT (125955.91600000113 475486.1939999983)
fotos.489,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_37,55_kop_links.jpg",,,POINT (125549.95399999991 476660.4310000017)
fotos.490,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_37,55_kop_links_bewz.jpg",,,POINT (125568.49199999869 476668.3759999983)
fotos.491,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_37,91_vldr_bewz.jpg",,,POINT (125706.20399999991 476351.2419999987)
fotos.492,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_37,91_vldr.jpg",,,POINT (125692.30000000075 476345.9459999986)
fotos.493,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_38,8_kop_rechts_bewz.jpg",,,POINT (125973.01900000125 475491.20800000057)
fotos.494,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_53,09_watergang_bewz.jpg",,,POINT (128779.23000000045 461659.4299999997)
fotos.495,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/n230l_0,35_kop_rechts_bewz.jpg",,,POINT (130884.39499999955 459228.70600000024)
fotos.496,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/n230l_0,35_kop_rechts.jpg",,,POINT (130929.40199999884 459217.4539999999)
fotos.497,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_87,7_kop_rechts.jpg",,,POINT (142700.81500000134 432275.9780000001)
fotos.498,https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_87.35_vldr.jpg,,,POINT (142567.3449999988 432586.63599999994)
fotos.499,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2l_86,56__bewz.jpg",,,POINT (142212.09200000018 433265.8359999992)
fotos.500,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_70,24_kop_rechts.jpg",,,POINT (133361.2410000004 446748.0170000009)
fotos.501,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_70,72a_kop_links.jpg",,,POINT (133476.85700000077 446266.6270000003)
fotos.502,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_70,72a_bewz.jpg",,,POINT (133468.11100000143 446267.1039999984)
fotos.503,"https://downloads.rijkswaterstaatdata.nl/regios/midden_nederland/geluidwering/geogegevens/foto/a2r_70,30_bewz.jpg",,,POINT (133383.8830000013 446664.5689999983)
