OBJECTID;ADRES;ADRES_TYPE;SOORTADRES;OPENBARERUIMTENAAM;HUISNUMMER;HUISLETTER;TOEVOEGING;POSTCODE;GEBRUIKSDOEL;BUURTNAAM;WIJKNAAM;STADSDEELNAAM;WOONPLAATSNAAM;BAG_ID_VERBLIJFSOBJECT;BAG_ID_ADRES;BAG_ID_PAND;VVE;AARD_ZAKELIJKRECHT;CULTUURBEBOUWD;KADAANDUIDING_APPARTEMENTSRECHT;SPLITSINGSTYPE;ONTSTAANUIT_SPLITSING;KADAANDUIDING_PERCELEN;KADCONTROLE;X;Y;LONG;LAT
1738;Z.H.B.-hoven 55 2513PV 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;55;;;2513PV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000709969;0518200000709968;0518100000344958;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 137;Hoofdsplitsing;;GVH00 C 6171 P ;1;80334.34699999914;454818.2729999982;4.298033902754111;52.076602408156845
1739;Z.H.B.-hoven 64 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;64;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000647360;0518200000647359;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 138;Hoofdsplitsing;;GVH00 C 6171 P ;1;80321.57699999958;454809.8520000018;4.297849498492997;52.07652500860807
1740;Z.H.B.-hoven 65 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;65;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000856327;0518200000856326;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 139;Hoofdsplitsing;;GVH00 C 6171 P ;1;80317.42000000179;454815.4279999994;4.297787649214796;52.0765745579863
1741;Z.H.B.-hoven 61 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;61;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000846891;0518200000846890;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 140;Hoofdsplitsing;;GVH00 C 6171 P ;1;80310.89799999818;454817.3539999984;4.29769210583641;52.07659098670886
1742;Z.H.B.-hoven 76 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;76;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000711918;0518200000711917;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 141;Hoofdsplitsing;;GVH00 C 6171 P ;1;80305.31399999931;454813.6270000003;4.297611480478508;52.076556739851334
1743;Z.H.B.-hoven 73 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;73;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000512289;0518200000512288;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 142;Hoofdsplitsing;;GVH00 C 6171 P ;1;80304.69900000095;454807.16000000015;4.297603926653418;52.07649853963475
1744;Z.H.B.-hoven 71 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;71;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000881322;0518200000881321;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 143;Hoofdsplitsing;;GVH00 C 6171 P ;1;80308.57499999925;454801.28500000015;4.2976617431798445;52.07644626541103
1745;Z.H.B.-hoven 72 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;72;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000856346;0518200000856345;0518100000288948;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 144;Hoofdsplitsing;;GVH00 C 6171 P ;1;80303.37900000066;454802.12000000104;4.297585778215963;52.07645306838693
1746;Z.H.B.-hoven 82 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;82;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000378210;0518200000378209;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 145;Hoofdsplitsing;;GVH00 C 6171 P ;1;80290.98600000143;454788.2879999988;4.2974080585923895;52.076327091755616
1747;Z.H.B.-hoven 83 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;83;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000612702;0518200000612701;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 146;Hoofdsplitsing;;GVH00 C 6171 P ;1;80290.02899999917;454782.56799999997;4.297395353549973;52.07627555847363
1748;Z.H.B.-hoven 81 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;81;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000579160;0518200000579159;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 147;Hoofdsplitsing;;GVH00 C 6171 P ;1;80285.75699999928;454788.48699999973;4.297331751770322;52.07632817454886
1749;Z.H.B.-hoven 77 2513PW 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;77;;;2513PW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000723965;0518200000723964;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 148;Hoofdsplitsing;;GVH00 C 6171 P ;1;80279.50299999863;454790.3209999986;4.297240137595494;52.07634381228975
1750;Z.H.B.-hoven 94 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;94;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000445137;0518200000445136;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 149;Hoofdsplitsing;;GVH00 C 6171 P ;1;80274.08999999985;454786.7479999997;4.29716197328011;52.076310972159625
1751;Z.H.B.-hoven 91 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;91;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000646276;0518200000646275;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 150;Hoofdsplitsing;;GVH00 C 6171 P ;1;80272.84499999881;454779.9070000015;4.297145313664603;52.076249325847684
1752;Z.H.B.-hoven 89 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;89;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000711265;0518200000711264;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 151;Hoofdsplitsing;;GVH00 C 6171 P ;1;80277.22800000012;454773.9670000002;4.297210539042869;52.076196536131015
1753;Z.H.B.-hoven 90 2513PX 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;90;;;2513PX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000546470;0518200000546469;0518100000318653;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 152;Hoofdsplitsing;;GVH00 C 6171 P ;1;80271.32899999991;454775.5009999983;4.297124168347156;52.07620952566899
1754;Twentstraat 9 2513PR 's-Gravenhage;Verblijfsobject;Hoofdadres;Twentstraat;9;;;2513PR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000541545;0518200000541544;0518100000220284;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 153;Hoofdsplitsing;;GVH00 C 6171 P ;1;80257.30299999937;454765.2960000001;4.296921839826007;52.07611592281198
1755;Twentstraat 7 2513PR 's-Gravenhage;Verblijfsobject;Hoofdadres;Twentstraat;7;;;2513PR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000642324;0518200000642323;0518100000220284;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 154;Hoofdsplitsing;;GVH00 C 6171 P ;1;80255.96999999881;454759.9270000011;4.296903574707889;52.076067493066425
1756;Twentstraat 11 2513PR 's-Gravenhage;Verblijfsobject;Hoofdadres;Twentstraat;11;;;2513PR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000575146;0518200000575145;0518100000220284;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 155;Hoofdsplitsing;;GVH00 C 6171 P ;1;80252.03500000015;454766.05000000075;4.296844842968523;52.076121987666504
1757;Twentstraat 27 2513PR 's-Gravenhage;Verblijfsobject;Hoofdadres;Twentstraat;27;;;2513PR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000472408;0518200000472407;0518100000204788;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 156;Hoofdsplitsing;;GVH00 C 6171 P ;1;80235.39699999988;454788.36499999836;4.296597294579989;52.076320280380415
1758;Twentstraat 29 2513PR 's-Gravenhage;Verblijfsobject;Hoofdadres;Twentstraat;29;;;2513PR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000808000;0518200000807999;0518100000204788;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 157;Hoofdsplitsing;;GVH00 C 6171 P ;1;80229.95600000024;454796.5639999993;4.296516142658809;52.076393227924655
1759;Twentstraat 45 2513PR 's-Gravenhage;Verblijfsobject;Hoofdadres;Twentstraat;45;;;2513PR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000473529;0518200000473528;0518100000281687;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 158;Hoofdsplitsing;;GVH00 C 6171 P ;1;80221.43299999833;454809.4530000016;4.296389012481774;52.07650790697948
1760;Twentstraat 47 2513PR 's-Gravenhage;Verblijfsobject;Hoofdadres;Twentstraat;47;;;2513PR;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000507302;0518200000507301;0518100000281687;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 159;Hoofdsplitsing;;GVH00 C 6171 P ;1;80215.93800000101;454817.75499999896;4.296307049726225;52.07658177271661
1761;Noordwal 558 2513DW 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;558;;;2513DW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000825690;0518200000825689;0518100000326187;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 160;Hoofdsplitsing;;GVH00 C 6171 P ;1;80208.87099999934;454839.8500000015;4.29619913588338;52.076779380114594
1762;Noordwal 552 2513DW 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;552;;;2513DW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000539675;0518200000539674;0518100000232482;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 161;Hoofdsplitsing;;GVH00 C 6171 P ;1;80221.3599999994;454848.0929999985;4.2963794789869;52.076855144648995
1763;Noordwal 551 2513DW 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;551;;;2513DW;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000640592;0518200000640591;0518100000232482;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 162;Hoofdsplitsing;;GVH00 C 6171 P ;1;80230.11499999836;454853.88800000027;4.296505899294594;52.07690840514403
1764;Noordwal 543 2513DZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;543;;;2513DZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000573559;0518200000573558;0518100000276624;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 163;Hoofdsplitsing;;GVH00 C 6171 P ;1;80243.24300000072;454862.54300000146;4.296695472906704;52.076987958022606
1765;Noordwal 542 2513DZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;542;;;2513DZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000673333;0518200000673332;0518100000276624;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 164;Hoofdsplitsing;;GVH00 C 6171 P ;1;80251.5859999992;454868.1070000008;4.2968159355973805;52.07703908662192
1766;Noordwal 534 2513DZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;534;;;2513DZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000506327;0518200000506326;0518100000276624;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 165;Hoofdsplitsing;;GVH00 C 6171 P ;1;80264.57299999893;454876.6640000008;4.2970034753094;52.077117739270356
1767;Noordwal 533 2513DZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;533;;;2513DZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000405299;0518200000405298;0518100000276624;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 166;Hoofdsplitsing;;GVH00 C 6171 P ;1;80273.24399999902;454882.3759999983;4.2971286901494645;52.07717024186116
1768;Z.H.B.-hoven 120 2513PZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;120;;;2513PZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000778016;0518200000778015;0518100000344959;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 167;Hoofdsplitsing;;GVH00 C 6171 P ;1;80288.71499999985;454858.1719999984;4.297359634015945;52.07695481464432
1769;Z.H.B.-hoven 119 2513PZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;119;;;2513PZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000779095;0518200000779094;0518100000344959;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 168;Hoofdsplitsing;;GVH00 C 6171 P ;1;80280.29199999943;454852.6499999985;4.29723799493889;52.076904053246274
1770;Z.H.B.-hoven 111 2513PZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;111;;;2513PZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000646711;0518200000646710;0518100000344296;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 169;Hoofdsplitsing;;GVH00 C 6171 P ;1;80270.51300000027;454840.16899999976;4.297098103319726;52.07679056999286
1771;Z.H.B.-hoven 112 2513PZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;112;;;2513PZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000544681;0518200000544680;0518100000344296;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 170;Hoofdsplitsing;;GVH00 C 6171 P ;1;80269.52299999818;454834.8200000003;4.297084835947849;52.07674236630794
1772;Z.H.B.-hoven 102 2513PZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;102;;;2513PZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000578299;0518200000578298;0518100000344296;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 171;Hoofdsplitsing;;GVH00 C 6171 P ;1;80278.11199999973;454821.938000001;4.297212926078355;52.076627758317514
1773;Z.H.B.-hoven 103 2513PZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;103;;;2513PZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000612704;0518200000612703;0518100000344296;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 172;Hoofdsplitsing;;GVH00 C 6171 P ;1;80283.5009999983;454820.5920000002;4.297291818157689;52.076616389403426
1774;Z.H.B.-hoven 25 2513PT 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;25;;;2513PT;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000411452;0518200000411451;0518100000277063;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 173;Hoofdsplitsing;;GVH00 C 6171 P ;1;80338.38699999824;454857.11199999973;4.298084326061119;52.07695198898543
1775;Z.H.B.-hoven 24 2513PT 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;24;;;2513PT;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000890914;0518200000890913;0518100000277063;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 174;Hoofdsplitsing;;GVH00 C 6171 P ;1;80339.57699999958;454862.7100000009;4.2981004570623895;52.077002457226534
1776;Z.H.B.-hoven 16 2513PS 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;16;;;2513PS;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000513545;0518200000513544;0518100000277063;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 175;Hoofdsplitsing;;GVH00 C 6171 P ;1;80330.57400000095;454875.8539999984;4.297966272617421;52.077119364872395
1777;Z.H.B.-hoven 15 2513PS 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;15;;;2513PS;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000813287;0518200000813286;0518100000277063;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 176;Hoofdsplitsing;;GVH00 C 6171 P ;1;80325.65700000152;454876.9270000011;4.2978943236590785;52.07712834451387
1778;Z.H.B.-hoven 7 2513PS 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;7;;;2513PS;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000679110;0518200000679109;0518100000280602;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 177;Hoofdsplitsing;;GVH00 C 6171 P ;1;80309.72100000083;454872.16099999845;4.297662941515207;52.07708336420413
1779;Z.H.B.-hoven 6 2513PS 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;6;;;2513PS;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000614098;0518200000614097;0518100000280602;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 178;Hoofdsplitsing;;GVH00 C 6171 P ;1;80301.60599999875;454866.7749999985;4.297545764116597;52.07703386686822
1780;Noordwal 528 2513DZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;528;;;2513DZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000571503;0518200000571502;0518100000341099;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 179;Hoofdsplitsing;;GVH00 C 6171 P ;1;80285.91099999845;454890.7729999982;4.297311598811263;52.07724741295353
1781;Noordwal 527 2513DZ 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;527;;;2513DZ;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000506521;0518200000506520;0518100000341099;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 180;Hoofdsplitsing;;GVH00 C 6171 P ;1;80294.31500000134;454896.38500000164;4.297432942082251;52.077298980518464
1782;Noordwal 520 2513DX 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;520;;;2513DX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000571501;0518200000571500;0518100000288013;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 181;Hoofdsplitsing;;GVH00 C 6171 P ;1;80307.27100000158;454904.91800000146;4.297620037092836;52.07737741232337
1783;Noordwal 519 2513DX 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;519;;;2513DX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000671315;0518200000671314;0518100000288013;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 182;Hoofdsplitsing;;GVH00 C 6171 P ;1;80315.8740000017;454910.61100000143;4.297744265763912;52.077429734340036
1784;Noordwal 511 2513DX 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;511;;;2513DX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000402945;0518200000402944;0518100000239320;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 183;Hoofdsplitsing;;GVH00 C 6171 P ;1;80328.74199999869;454919.1579999998;4.297930075320557;52.077508279597986
1785;Noordwal 510 2513DX 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;510;;;2513DX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000876539;0518200000876538;0518100000239320;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 184;Hoofdsplitsing;;GVH00 C 6171 P ;1;80337.08900000155;454924.7019999996;4.298050603547528;52.077559227742626
1786;Noordwal 502 2513DX 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordwal;502;;;2513DX;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000472851;0518200000472850;0518100000214820;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 185;Hoofdsplitsing;;GVH00 C 6171 P ;1;80349.65799999982;454932.72199999914;4.298232168548104;52.07763299619295
1787;Noordstraat 48 2513TA 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordstraat;48;;;2513TA;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000841236;0518200000841235;0518100000214061;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 186;Hoofdsplitsing;;GVH00 C 6171 P ;1;80367.50899999961;454915.9459999986;4.29849619700323;52.077484641151585
1788;Noordstraat 46 2513TA 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordstraat;46;;;2513TA;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000606074;0518200000606073;0518100000214061;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 187;Hoofdsplitsing;;GVH00 C 6171 P ;1;80370.01799999923;454913.061999999;4.298533421763023;52.077459061585124
1789;Noordstraat 28 2513TA 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordstraat;28;;;2513TA;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000839924;0518200000839923;0518100000239502;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 188;Hoofdsplitsing;;GVH00 C 6171 P ;1;80383.80600000173;454892.41600000113;4.298739035726219;52.07727537963176
1790;Noordstraat 14 2513TA 's-Gravenhage;Verblijfsobject;Hoofdadres;Noordstraat;14;;;2513TA;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000874110;0518200000874109;0518100000232485;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 189;Hoofdsplitsing;;GVH00 C 6171 P ;1;80397.52199999988;454864.0949999988;4.298945276095664;52.07702271435682
1791;Z.H.B.-hoven 34 2513PT 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;34;;;2513PT;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000546870;0518200000546869;0518100000335371;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 190;Hoofdsplitsing;;GVH00 C 6171 P ;1;80381.89699999988;454854.3779999986;4.298719512131118;52.07693328466008
1792;Z.H.B.-hoven 35 2513PT 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;35;;;2513PT;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000847314;0518200000847313;0518100000335371;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 191;Hoofdsplitsing;;GVH00 C 6171 P ;1;80381.48999999836;454849.3729999997;4.298714670706406;52.07688825116333
1793;Z.H.B.-hoven 42 2513PV 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;42;;;2513PV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000882485;0518200000882484;0518100000335371;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 192;Hoofdsplitsing;;GVH00 C 6171 P ;1;80368.07899999991;454840.62900000066;4.2985209858591285;52.07680786355877
1794;Z.H.B.-hoven 43 2513PV 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;43;;;2513PV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000443014;0518200000443013;0518100000335371;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 193;Hoofdsplitsing;;GVH00 C 6171 P ;1;80362.77899999917;454841.4930000007;4.298443497240227;52.076814913683336
1795;Z.H.B.-hoven 52 2513PV 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;52;;;2513PV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000580427;0518200000580426;0518100000344958;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 194;Hoofdsplitsing;;GVH00 C 6171 P ;1;80347.53200000152;454831.0780000016;4.298223401113276;52.076719261247014
1796;Z.H.B.-hoven 53 2513PV 's-Gravenhage;Verblijfsobject;Hoofdadres;Z.H.B.-hoven;53;;;2513PV;woonfunctie;Kortenbos;Centrum;Centrum;'s-Gravenhage;0518010000860785;0518200000860784;0518100000344958;vereniging van eigenaars zhb-hoven te 's-gravenhage;Eigendom (recht van);;GVH00 C 6367 A 195;Hoofdsplitsing;;GVH00 C 6171 P ;1;80346.34299999848;454826.3680000007;4.298207090358385;52.07667677338178
