Leveranciers;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
University of Chemistry and Technology, Prague;;;;;;;;;1;1
UPD;;;;;;1;;;;1
Urbana Zwolle B.V.;;;;1;;;;;;1
UseClark Training;;;;;;2;;;;2
USG;2;;;;;;;;;2
USG Marketing, Communication & SalesProfessionals BV;4;;;;;;;;;4
Utrecht's Rondvaartbedr. Rederij Schuttevaer;;;;1;;;;;;1
Utrechtse Taxi Centrale (U.T.C.) B.V.;;;;;;;;;1;1
V.O.F. Agrarisch Bedrijf Veld en Beek;;;;1;;;;;;1
V.O.F. Alpina-van Houweninge & IJsselstijn;;;;1;;1;;;1;1
V.O.F. Bakkerij en Kruideniersbedrijf Caris;;;;1;;;;;;1
V.O.F. CIR 'De Chinese Muur';;;;1;;;;;;1
V.O.F. Gold Wings;;;;1;;;;;;1
V.O.F. Kessels h.o.d.n. Bakkerij Bart;;;;1;;;;;;1
V.O.F. Thai Fresh Voorburg;;;;1;;;;;;1
Vaarschool Albatros;;;;;;1;;;;1
Vaccinatiezorg B.V.;;;1;;;;;;;1
Vakmedianet Management B.V.;;;;;;1;;;1;1
VAN Bien B.V.;;;;1;;;;;;1
Van der Ent Verhuizingen;;1;;;;;;;;1
Van Dijk Zakelijk B.V.;;;;1;;1;;;;1
Van Ede & Partners;;;;;;1;;;;1
Van Galen Klimaattechniek;;;1;;;;;;;1
Van Gastel horeca exploitatie;;;;1;;;;;;1
Van Groningen Corporate & Fin. Training B.V.;;;;;;1;;;;1
Van Harte & Lingsma Man. en Organisatie B.V.;1;;;;;4;;;;4
Van Kooten Horeca B.V.;;;;1;;;;;;1
Van Swinden Laboratorium;;;;;;1;;;;1
Van 't Klooster Bedrijfspsychologie;;;;;;1;;;;1
Vanberkel Professionals B.V.;;;;;;2;;;1;2
Vanberkel Professionals Holding B.V.;2;;;;;;;;;2
VanBinnennaarBuiten communicatie met effect;;;;;;2;;;;2
Vanuitjou;;;;;;1;;;;1
Var, Vereniging voor Bestuursrecht;;;;;;1;;;;1
VCA Nederland B.V.;;;;;;1;;;;1
VCK Travel B.V.;5;;;;;1;;;7;7
VCM Vlaams Coordinatiecentrum Mestverwerking vzw;;;;;;1;;;;1
VDK Taxivervoer B.V.;;;;;;;;;2;2
VdlC publishers/consultants B.V.;;;;;;1;;;;1
Vegro Verpleegartikelen B.V.;;;1;;;;;;;1
Velders & Novak IMC;;;;;;1;;;;1
Ventus Information Management B.V.;;;;;;1;;;;1
Ver v. BeveiligingsOndnemingen in Nederland;;;;;;;;1;;1
Ver. Amerik. Kamer v. Kooph. in Nederland;;;;;;;;;1;1
Ver. Ind. Rd vd Olie en Gasindustrie & O.R.I.;;;;;;1;;;;1
Ver. Kring Vrienden van 's-Hertogenbosch;;;;1;;;;;;1
Ver. van Ambt. Secr. Medezeggensch.org. Ned.;;;;;;1;;;;1
Ver. voor Klachtrecht in de publieke sector;;;;;;1;;;;1
Vereniging JuristenRijk;;;;;;1;;;;1
Vereniging Privacy Recht;;;;;;1;;;;1
Vereniging van Bos- en Natuurterreineigenaren;;;;;;1;;;;1
Vereniging van Milieuprofessionals;;;;;;1;;;;1
Vereniging van Registercontrollers;;;;;;1;;;;1
Vereniging VNO-NCW;;;;;;;;;1;1
Vereniging voor Intellectuele Eigendom;;;;;;1;;;1;1
Vereniging voor Klachtrecht;;;;;;1;;;;1
Vereniging voor Mededingingsrecht;;;;;;1;;;;1
Vereniging voor Milieurecht;;;;;;1;;;1;1
Vereniging voor Overheidsmanagement;;;;;;2;;;;2
Vereniging voor Reclamerecht;;;;;;1;;;;1
Vereon AG;;;;;;;;;1;1
Vergadercentrum Vredenburg;;;;1;;;;;;1
Verhuurbedrijf Paul B.V.;1;;;1;;;;;;1
Vermaat Bedrijfshoreca B.V.;1;;;1;1;;;;;1
Veron;;;;;;1;;;;1
Vetho B.V.;;;;1;;;;;;1
Vhic Faculty B.V.;;;;;;1;;;;1
VHL Catering B.V.;;;;1;;;;;;1
Via Puur;;;;;;1;;;;1
Vicrea Solutions B.V.;;;;;;2;;;;2
Videonieuwsbericht B.V.;;;;;;1;;;;1
Vidiline Voting;;;;;;;1;;;1
Vigo Entertainment;;;;1;;;;;;1
Vijlbrief Assessment;;;;;;2;;;;2
Vijverberg Juristen B.V.;;;;;;1;;;;1
Villa Boxtel B.V.;;;;1;;;;;;1
Villa Suikerberg;;;;1;;;;;;1
Vilna.nl;;;;;;2;;;1;2
Vine B.V.;;;;;;1;;;;1
Vintage Road Trips B.V.;;;;1;;;;;;1
Vis en Meer B.V.;;;;1;;;;;;1
Visio Regionaal Centrum Haren;;;1;;;;;;;1
VIStrainingen B.V.;;;;;;2;;;;2
Vital Change B.V.;;;;;;1;;;;1
VitalSmarts Benelux;;;;;;2;;;;2
ViveleDon B.V.;;;;1;;;;;;1
VLNW B.V.;;;;1;;;;;;1
VNO-NCW MKB Noord;;;;;;1;;1;;1
VOC Uitgevers B.V.;;;;;;1;;;;1
Vogelpark en Hotel-Café-Restaurant Avifauna;;;;;;1;;;;1
Voici la France;;;;;;1;;;;1
Voor Claar B.V.;;;;1;;;;;;1
Vormingscentrum 'De Essenburgh'B.V.;;;;;;1;;;;1
VR Experience B.V.;;;;1;;;;;;1
VVC-Adventure;;;;1;;;;;;1
VvE Belang Service B.V.;;;;;;1;;;;1
VVE parkeergarage 'Knegtel' Gasthuisring 60;;;;;;;;;1;1
VVV Ameland;;;;1;;;;;;1
VVV Business B.V.;;;;6;;1;;;;6
W.E. B.V.;;;;1;;;;;;1
W/E adviseurs duurzaam bouwen;;;;;;1;;;;1
WagenaarHoes B.V.;;;;;;1;;;;1
Wagner Group I Post Graduate Education B.V.;;;;;;1;;;;1
Walas Projects B.V.;;;;;;;;;1;1
Walrus Leeuwarden B.V.;;;;1;;;;;;1
Ward Welling B.V.;;;;1;;;;;;1
Wat is Wijsheid.nu;;;;;;1;;;;1
Water Events Geertruidenberg B.V.;;;;1;;;;;;1
Watertaxi Rotterdam B.V.;;;;1;;;;;;1
We Share Talent B.V.;;;;;2;;;;;2
Weekends;;;;1;;;;;;1
Weena B.V.;;;;1;;;;;;1
Weeva;;;;1;;;;;;1
Weide Does Hok;;;;;;2;;;;2
WELopstellingen;;;;;;1;;;;1
WELOU B.V.;;;;1;;;;;;1
Welten Interim Capaciteit;;;;;;;;;1;1
Wereldrestaurant Triavium B.V.;;;;1;;;;;;1
Werk is Theater;;;;;;1;;;;1
Werkpad B.V.;;;1;;;;;;;1
Werkpartner;;;;;1;1;;;;1
Werkpartner B.V.;;;;;1;;;;;1
Wesseling Banket B.V.;;;;1;;;;;;1
Westeinderpaviljoen B.V.;;;;;;;;;1;1
Westlands Museum v. Streek-/Tuinbouwhistorie;;;;1;;;;;;1
Wielen de Leeuw B.V.;;;;;;1;;;;1
Wij zijn Valkenburg;;;;1;;;;;;1
Wildhandel van der Cruijsen B.V.;;;;;;2;;;;2
Wildlands Adventure Zoo Emmen B.V.;;;;1;;;;;1;1
Winkel in ambitie;;;;;;1;;;;1
Winnock B.V.;;;1;;;;;;;1
Wise Guy Films;;;;1;;;;;;1
WishWish NL B.V.;;;;1;;;;;;1
Wisk. & Inform. Studiever. Chr. Huygens;;;;;1;;;;;1
Wist U dat ? Uitgeverij;;;;1;;;;;;1
Witte Ballons B.V.;;;;1;;;;;;1
Wokker B.V.;;;;1;;;;;;1
Wolters Kluwer Nederland B.V.;;;;;;1;;;;1
WorkSphere;;;;;;1;;;;1
Worktrainer B.V.;;;1;;;;;;;1
World e-ID & CyberSecurity;;;;;;1;;;;1
Worldmeetings International B.V.;2;;;;;;;;;2
Woudschoten Conferentiecentrum B.V.;;;;;;1;;;;1
WPA Exploitatie B.V.;;;;1;;;;;;1
Xerox (Nederland) B.V.;;;;;1;2;;;;2
Xomnia B.V.;;;;;;1;;;;1
Xuri Fresh B.V.;;;;1;;;;;;1
Yearth B.V.;;;;;;1;;;;1
Yolk B.V.;;;;;1;1;;;;2
Young Events Partyservice B.V.;;;;;;;1;;;1
Yume Assen B.V.;;;;1;;;;;;1
Zakelijk schrijven;;;;;;1;;;;1
Zalen en Partycentrum It Holt;;;;1;;;;;;1
Zandhof B.V.;;;;1;;;;;;1
Zanzibar Beachclub B.V.;;;;1;;;;;;1
Zeelenberg Professionals B.V.;;;;;4;;;;;4
Zeevishandel N. Waasdorp B.V.;;;;1;;;;;;1
Zet Solutions B.V.;;;;;;1;;;;1
Zetje;;;;;;1;;;;1
ZilverWerk;;;;;;1;;;;1
Zorg van de Zaak N.V.;;;;;1;;;;;1
Zorg van de Zaak Netwerk B.V.;;;1;;;;;;;1
Zorg voor Party;;;;1;;;;;;1
Zuid B.V.;;;;1;;;;;;1
Zuiderzee Zeiltochten;;;;1;;;;;;1
Zurich Insurance plc, Nederlands Bijkantoor;;;;1;;;;;;1
Zusjes de Boer;;;;;;;;;1;1
Zwaan II B.V.;;;;1;;;;;;1
Zwamburg;;;;1;;;;;;1
Zwolse Balletjeshuis Fa. J. van der Kolk;;;;1;;;;;;1
Zzamen;;;1;;;;;;1;1
Eindtotaal;7;1;7;7;5;8;4;2;9;10
