ZAAKNUMMER,ZAAKTYPECODE,KANAAL,OMSCHRIJVING,TOELICHTING,REGISTRATIEDATUM,STARTDATUM,EINDDATUM,GEPLANDE EINDDATUM,CASE_TYPE_ID,NIVEAU1CASE,NIVEAU2CASE,NIVEAU3CASE,class_classificatie,class_vies,class_stuk,class_overlast,class_niet_relevant,STRAATNAAM,HUISNUMMER,POSTCODE,BUURTCODE,BUURT,WIJKCODE,WIJK,WOONPLAATS,X-coordinaat,Y-coordinaat,LONGITUDE,LATITUDE,BAG_STRAATNAAM,PC6_BRON,PC6
693132,AB.04.0111,EMAIL,GV Onjuist aangeboden,Grofvuil,20200312095215,20200313,20200317,20200316,4563,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Hogenbanweg,75, ,71,Parkenbuurt/Bijdorp,70,Groenoord en Kethel,Schiedam,,,4.371722953,51.92018674,Esther Vergeerstraat,adres,
690189,AB.06.0102,WEBFORM,Mini-container Huisvuil; MC HV Zoekgeraakt/kwijt,"240L is zoekgeraakt met de storm, graag een nieuwe leveren.",20200304153519,20200305,20200310,20200310,4567,Afval inzameling,Mini-container Huisvuil,MC HV Zoekgeraakt/kwijt,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,ONWAAR,Bokelweg,27, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416347455,51.91827794,Hogenbanweg,adres,
699935,AB.10.0107,WEBFORM,WC HV MP Volle containers,"Alle 3 de vuilcontainers staan vol, graag legen thv huisnr 47",20200330135617,20200331,20200401,20200401,4663,Afval inzameling,WC Huisvuil met pas,WC HV MP Volle containers,afvalinzameling,ONWAAR,ONWAAR,WAAR,ONWAAR,Singel,47, ,41,Noletbuurt,40,Zuid,Schiedam,,,4.404002283,51.90907297,Nieuwe Haven,adres,
728507,AB.08.0401,EMAIL,Wijkcontainers / AAP Papier; AAP/WC PAP Volle container,vol,20200602095634,20200603,20200612,20200604,4624,Afval inzameling,Wijkcontainers / AAP Papier,AAP/WC PAP Volle container,afvalinzameling,ONWAAR,ONWAAR,WAAR,ONWAAR,Sint Liduinastraat,42,3117CT,34,Frankenland,30,West,SCHIEDAM,,,4.393350124,51.91326291,Sint Liduinastraat,melding,3117CT
723572,MLD1006,TELEFOON,Woonoverlast; Overige meldingen woonoverlast,Burgers die met 20 man in de tuin zitten. Geluidoverlast tot in de nacht. Mevrouw vraagt of jullie controle kunnen uitvoeren op BRP ze vermoedt namelijk dat de woningen illegaal worden verhuurd,20200522135918,20200525,20200527,20200706,4715,Overlast,Wonen,Overige meldingen woonoverlast,,,,,,Rotterdamsedijk,86, ,97,De Akkers en De Velden,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.378302489,51.94192341,De Akkers,adres,
723361,AB.06.0211,WEBFORM,Mini-container GFT; MC GFT Omruilen groter/kleiner,We zouden graag een grotere groene bak aanvragen.,20200522104744,20200525,20200605,20200528,4586,Afval inzameling,Mini-container GFT,MC GFT Omruilen groter/kleiner,afvalinzameling,ONWAAR,ONWAAR,ONWAAR,WAAR,Prins Bernhardlaan,5, ,71,Parkenbuurt/Bijdorp,70,Groenoord en Kethel,Schiedam,,,4.373064391,51.91774578,Schiedamsedijk,adres,
720581,UA.01.01,WEBFORM,Overlast van zwerfvuil op verharding,Is het mogelijk om om de straat/trottoir  aan de S-gravenlandseweg/  Plein 1940-45 te borstelen.,20200515115101,20200518,20200519,20200520,4731,Reiniging,Op bestrating en in het groen,Overlast van zwerfvuil op verharding,zwerfvuil,WAAR,ONWAAR,WAAR,ONWAAR,'s-Gravelandseweg,45, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416225003,51.91786645,Hogenbanweg,adres,
731976,UC.02.01,WEBFORM,Beplanting; Beplanting snoeien,"heg bij de school graag snoeien, vd meer 0104152685",20200608150139,20200609,20200618,20200612,4812,Groen,Beplanting,Beplanting snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Celsiusstraat,45, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416225003,51.91786645,Hogenbanweg,adres,
744630,UD.01.04,WEBFORM,Bestrating los/scheef/omhoogst. geen wortelopdruk,"Afschot trottoir ligt niet goed, bij reg loopt het water naar de gevel en de panden in.",20200701170603,20200702,20200730,20200707,4834,Bestrating,Bestrating los/scheef/omhoogst. geen wortelopdruk,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Jan van Avennesstraat,37, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416277949,51.91804469,Hogenbanweg,adres,
753760,AB.10.0116,WEBFORM,WC HV MP Trommel geblokkeerd,"De ondergrondse container tegenover van Ostadelaan nr 43 is al een aantal dagen vol en/of kapot, graag actie vanaf jullie kant.

Bij voorbaat dank,
Esther Peeters",20200720125243,20200721,20200730,20200722,4672,Afval inzameling,WC Huisvuil met pas,WC HV MP Trommel geblokkeerd,afvalinzameling,ONWAAR,WAAR,WAAR,ONWAAR,Van Ostadelaan,45, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416225003,51.91786645,Hogenbanweg,adres,
754948,AB.04.0111,MOB_BB,GV Onjuist aangeboden,Vuilniszakken bijgeplaatst,20200722084029,20200723,20200728,20200724,4563,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Hogenbanweg,71, ,71,Parkenbuurt/Bijdorp,70,Groenoord en Kethel,Schiedam,,,4.371779831,51.92012648,Esther Vergeerstraat,adres,
773228,MLD0702,TELEFOON,Parkeeroverlast; geen vergunning,"Er staat een blauwe Audi al 3 dagen voor de woonatelier van meneer met Kenteken : GV223H
meneer zegt dat het geen parkeergebied is.",20200901090618,20200902,20200902,20200907,4697,Overlast,Parkeeroverlast,geen vergunning,parkeren,ONWAAR,ONWAAR,WAAR,ONWAAR,Lange Achterweg,44,3111JK,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.398676162,51.91563124,Lange Achterweg,melding,3111JK
769540,AB.10.0107,WEBFORM,WC HV MP Volle containers,"Afval bakken zitten vol bewoner plaatsen nu vuilnis buiten de bakken
--",20200825084259,20200826,20200908,20200827,4663,Afval inzameling,WC Huisvuil met pas,WC HV MP Volle containers,afvalinzameling,ONWAAR,ONWAAR,WAAR,ONWAAR,Snelliussingel,4, ,66,Schiehart,60,Nieuwland,Schiedam,,,4.400360427,51.92331949,Jan van Zutphenstraat,adres,
778258,AB.04.0111,EMAIL,GV Onjuist aangeboden,matras,20200910153244,20200911,20200915,20200914,4563,Afval inzameling,Grofvuil,GV Onjuist aangeboden,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Raam,34,3111PL,21,Brandersbuurt,20,Tussen havens en grachten,SCHIEDAM,,,4.396374934,51.91916692,Raam,melding,3111PL
782778,AB.10.0110,WEBFORM,WC HV MP Beschadigd,Ik wil container storing doorgeven. Klep gaat niet open. Container nr 153 op de hoek van Ruijs de Beerenbroucklaan staat.,20200921103949,20200922,20200929,20200925,4666,Afval inzameling,WC Huisvuil met pas,WC HV MP Beschadigd,afvalinzameling,ONWAAR,WAAR,ONWAAR,ONWAAR,Ruijs de Beerenbroucklaa,153, ,41,Noletbuurt,40,Zuid,Schiedam,,,4.404503932,51.90861927,Hagastraat,adres,
800955,AB.10.0107,WEBFORM,WC HV MP Volle containers,Ik heb een klacht over de rotzooi in deze wijk. Prullenbakken lopen over van de troep. Vuil op straat en containers die vol zitten. Wanneer wordt dit eens goed aangepakt?,20201028141337,20201029,20201103,20201030,7662,Afval inzameling,WC Huisvuil met pas,WC HV MP Volle containers,afvalinzameling,ONWAAR,ONWAAR,WAAR,ONWAAR,Van Beverenstraat,25, ,15,Wetenschappersbuurt,10,Oost,Schiedam,,,4.416360822,51.91831647,Hogenbanweg,adres,
805136,AB.04.0101,WEBFORM,GV Niets opgehaald,Er staan hier voor de deur al maanden fietsen met gele en paarse labels. Ze staan in dr weg en zorgen ervoor dat ouders hun fiets niet tegen de daarvoor bestemde bogen kunnen plaatsen.,20201106084655,20201109,,20201110,7553,Afval inzameling,Grofvuil,GV Niets opgehaald,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Sint Liduinastraat,94, ,22,Walvisbuurt,20,Centrum (tussen havens en grachten),Schiedam,,,4.39571381,51.91610573,Westvest,adres,
10158,MLD0402,WEBFORM,hinderlijk gedrag,"In de afgelopen paar maanden dat we in dit huis  wonen, is de gevel naast onze voordeur 2 keer beklad met de letters &quot;VOT&quot; in het rood onder elkaar. Sinds vannacht/vandaag zijn die doorgestreept en prijkt ernaast het rijtje &quot;GSI&quot; (of 651), in het blauw. We hebben geen idee wie het doet, wat het betekent, of hoe we het weer van onze gevel af krijgen.",20110811142402,20110812,20110818,20110817,265,Overlast,Hinderlijk gedrag personen/groepen,hinderlijk gedrag,,,,,,Singel,200,3112GX,13,Singelkwartier,10,Oost,Schiedam,,,4.406771319,51.91983383,Singel,melding,3112GX
16298,MLD0822,WEBFORM,OV meer lampen stuk,sinds er een dag of tien geleden een stroomstoring was in de straat branden er enige lantaarnpalen dag en nacht.,20111107102635,20111108,20111209,20111111,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Jan van Galenstraat,64,3115JG,45,Havenbuurt,40,Zuid,Schiedam,,,4.376042937,51.9043634,Jan van Galenstraat,melding,3115JG
22271,MLD0822,WEBFORM,OV meer lampen stuk,Diverse verlichting doet het nie en is in het donker onveilig,20120121154224,20120123,20120214,20120126,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Broersveld,133,3111LG,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.401235692,51.91693824,Broersveld,melding,3111LG
27857,MLD0102,WEBFORM,onbeheerde (brom)fietsen,Ter hoogte van Joop den Uyllaan 101 staan enkele fietsen in het fietsenrek met lekke banden. Deze staan er al enkele weken en vermoeden doet dat deze onbeheerd zijn achtergelaten. Mijn vraag voor de gemeente is of deze fietsen verwijderd kunnen worden? Ik weet dat er ook stickers op de fietsen kunnen worden geplakt zodat de eigenaar nog tijd heeft om zijn fiets zelf te verwijderen of te gebruiken.,20120314182635,20120315,20120319,20120320,404,Overlast,(Brom)fietsen,onbeheerde (brom)fietsen,,ONWAAR,ONWAAR,WAAR,ONWAAR,Joop den Uyllaan,101,3119VJ,66,Schiehart,60,Nieuwland,Schiedam,,,4.398302735,51.92322157,Joop den Uyllaan,melding,3119VJ
24243,MLD0822,WEBFORM,OV meer lampen stuk,meerderen lantaren palen,20120207231453,20120208,20120214,20120213,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Marconistraat,89,3112EL,17,Rotterdamsedijk,10,Oost,Schiedam,,,4.404799151,51.91533061,Marconistraat,melding,3112EL
19940,MLD0812,WEBFORM,straatverlichting,verlichting brandt dag en nacht,20111227111216,20111228,20111230,20120102,332,Straatmeubilair,Straatverlichting,OV lichtmast: omgereden / omgevallen,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Dr Wibautplein,138,3118KG,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.383340143,51.91773313,Dr Wibautplein,melding,3118KG
29794,MLD0302,WEBFORM,grof vuil,Op de hoek bieslookveld bij het voetbalveldje is afgelopen woensdag grof  vuil neergezet door een bewoner van het Anijsveld. Waarschijnlijk het hoekhuis. Hier ligt nu bij speelruimte van kinderen hout met grote spijkers. Waarom hebben de vuilnismannen dit niet gemeld aan een inspectuer. Kan dit opgeruimd worden en achterhalen wie dit heeft gedaan. Dit is een zeer gevaarlijke situatie!!,20120401104927,20120402,20120412,20120405,267,dumpen van vuilnis,grofvuil,,grofvuil en dumping,WAAR,ONWAAR,WAAR,ONWAAR,Bieslookveld,58,3124VB,97,De Akkers en De Velden,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.377030385,51.94789924,Bieslookveld,melding,3124VB
32662,MLD0702,WEBFORM,geen vergunning,auto geparkeerd op woonerf terhoogte van tarweakker 15,20120505121333,20120507,20120510,20120510,403,Overlast,Parkeeroverlast,geen vergunning,parkeren,ONWAAR,ONWAAR,WAAR,ONWAAR,Tarweakker,15,3124XL,97,De Akkers en De Velden,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.378205298,51.94346104,Tarweakker,melding,3124XL
36202,MLD0703,WEBFORM,niet betaald,op de stoep voor mijn woning aan de westvest 58 staan 2 bedrijfswagens geparkeerd. Zonder vergunning of ontheffing. Hierbij verzoek ik u om de overlast weg te nemen.dank u.,20120615103124,20120618,20120623,20120621,325,Overlast,Parkeeroverlast,niet betaald,parkeren,ONWAAR,ONWAAR,WAAR,ONWAAR,Westvest,58,3111BW,22,Walvisbuurt,20,Centrum (tussen havens en grachten),Schiedam,,,4.396428817,51.91451494,Westvest,melding,3111BW
41621,MLD0822,WEBFORM,OV meer lampen stuk,De lantaarnpaal ter hoogte van huisnr. 19 brandt weer niet. Vorige week is er aan gewerkt en toen brandde hij s'avonds maar sinds zondagavond doet hij het weer niet.Dit geldt ook voor de lantaarnpaal ter hoogte van huisnr. 21 op de Alfred Nobelborg Schiedam.,20120829083822,20120830,20120911,20120904,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Alfred Nobelborg,19,3124TE,98,Sveaborg en -Dal,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.384795898,51.94648111,Alfred Nobelborg,melding,3124TE
50288,MLD0822,WEBFORM,OV meer lampen stuk,Al meerdere keren een melding gemaakt van defecte lampen op de Malmö.één op het parkleer trerrein.Een op het hek van het binnenplein.En nu zijn er drie bijgekomen en wel aan de gevel van het binnenplein.Dit allemaal aan de Malmö.,20121219102208,20121220,20130104,20121227,258,Straatmeubilair,Straatverlichting,OV meer lampen stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Malmö,52,3124KG,98,Sveaborg en -Dal,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.382266735,51.94413501,Malmö,melding,3124KG
46710,MLD0402,WEBFORM,hinderlijk gedrag,"Op de Borodinlaan wordt de maximum snelheid van 30 km/u ruimschoots overschreden. Mijn schatting is dat 90% van de automobilisten de snelheid overschrijdt. Aan de overkant van de weg bevindt zich tevens een kinderboerderij, een speeltuin en een groot grasveld. Door de hoge snelheid brengt dit levensgevaarlijke situaties met oversteken met zich mee. Daarnaast word je soms met uistappen uit de auto van je sokken gereden.",20121105220920,20121106,20130226,20121109,265,Overlast,Hinderlijk gedrag personen/groepen,hinderlijk gedrag,,,,,,Borodinlaan,16,3122HA,74,Groenoord-Noord,70,Groenoord en Kethel,Schiedam,,,4.366923373,51.9351048,Borodinlaan,melding,3122HA
54707,MLD0502,WEBFORM,niet opruimen hondenpoep,"Op parkeervakken in de Sint Liduinastraat, met name tussen huisnummer 40 en ingang Frankeland, wordt er met regelmaat hondenpoep achtergelaten. Inmiddels kan je daar met goed fatsoen niet meer parkeren, zonder jezelf of de kinderen staande in de poep aan te treffen. Dat het klaarblijkelijk geen klein hondje is helpt ook niet mee. Foto's vandaag beschikbaar, indien gewenst. (Overigens vandaag telefonisch keurig te woord gestaan door Bureau Handhaving)",20130208152459,20130211,20130213,20130214,268,Overlast,Hondenoverlast,niet opruimen hondenpoep,hondenpoep,WAAR,ONWAAR,WAAR,ONWAAR,Sint Liduinastraat,38,3117CT,34,Frankenland,30,West,Schiedam,,,4.393566281,51.91341763,Sint Liduinastraat,melding,3117CT
55394,MLD0821,WEBFORM,OV 1 lamp stuk,Bij het voetpad tussen Chopinplein en Griegplein is al weken een lantaarnpaal defect( is de verlichting bij de hondenuitlaatplaats )Is niet echt veilig in de avond,20130215090148,20130218,20130311,20130221,266,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Chopinplein,96,3122VM,73,Groenoord-Midden,70,Groenoord en Kethel,Schiedam,,,4.367704597,51.93002172,Chopinplein,melding,3122VM
58274,MLD0502,WEBFORM,niet opruimen hondenpoep,op het grasveld tegenover Smetanalaan 1-15 zijn de borden dat honden niet mogen poepen op het SPEELVELD VOOR KINDEREN verwijderd. Het veld ligt vol met hondenpoep (en ganzenpoep),20130320105031,20130321,20130326,20130326,268,Overlast,Hondenoverlast,niet opruimen hondenpoep,hondenpoep,WAAR,ONWAAR,WAAR,ONWAAR,Smetanalaan,9,3122HM,74,Groenoord-Noord,70,Groenoord en Kethel,Schiedam,,,4.366161793,51.93544791,Smetanalaan,melding,3122HM
59074,MLD0402,WEBFORM,hinderlijk gedrag,"de automobilisten die de weg weten, hebben geen boodschap aan de verkeersomleidingen, bijvoorbeeld in de Boterstraat. En men neemt de H.Gretelaaan ipv buiten om te gaan...",20130402191534,20130403,20130411,20130408,265,Overlast,Hinderlijk gedrag personen/groepen,hinderlijk gedrag,,,,,,Boterstraat,2,3111NC,00,Binnenstad,00,Centrum (binnenstad),Schiedam,,,4.401882521,51.91910011,Boterstraat,melding,3111NC
64482,MLD0821,WEBFORM,OV 1 lamp stuk,Er nlijft ter hoogte van thorbeckesingel 35 een straatlantaarn dag en nacht branden,20130621170816,20130624,20130827,20130627,266,Straatmeubilair,Straatverlichting,OV 1 lamp stuk,verlichting,ONWAAR,WAAR,WAAR,ONWAAR,Thorbeckesingel,35,3118RW,68,Wibautbuurt,60,Nieuwland,Schiedam,,,4.384832358,51.91801561,Thorbeckesingel,melding,3118RW
63998,MLD0401,WEBFORM,hanggroep,Hangjongeren / asociaal gedrag / treiteren / vervuilen,20130612110643,20130613,20130613,20130618,263,Overlast,Hinderlijk gedrag personen/groepen,hanggroep,,,,,,Stadhouderskade,4,3116HB,36,Nassaukwartier,30,West,Schiedam,,,4.399126152,51.90727558,Stadhouderskade,melding,3116HB
63820,MLD0401,WEBFORM,hanggroep,"Iedere zonnige dag zijn er weer groepen van 10 tot15 personen aan het zwemmen.  Bij minder mooi weer wordt de plas nu ook gebruik voor model boten met het volume, volgens de stadswacht, wat net is toegestaan. Dit galmt vreselijk tegen de flat aan. Zelf met oordoppen binnen is het niet meer uit te houden, hier met plezier te wonen.  Ik vraag u dan ook de mogelijkheid te bekijken of het mogelijk is hier een zwem verbod bord te plaatsen. Alleen dan schijnt de politie er iets aan te kunnen doen",20130609171429,20130610,20130610,20130613,263,Overlast,Hinderlijk gedrag personen/groepen,hanggroep,,,,,,Stadhouderskade,7,3116HB,36,Nassaukwartier,30,West,Schiedam,,,4.399845876,51.90746291,Stadhouderskade,melding,3116HB
72358,UD.01.06,TELEFOON,Bestrating plaatselijke verzakking,Van 20 cm breed x 50 cm lang x 10 cm diep. Er is hier eerder een verzakking geweest met gaslek is heel de straat opengeleg. Gaslek gedicht straat ook weer dichtegelegd alleen nu is er een verzakking ontstaan bij een blauw bordje op de grond met waarschuwing dat er een gasleiding loopt.,20131115145709,20131118,20131120,20131125,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Schouw,3,3123BS,94,Botenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.370762,51.9426547,Schouw,melding,3123BS
72644,UC.01.03,TELEFOON,Bomen; Bomen takken gebroken,Er is een grote tak afgebroken van de boom.,20131119153512,20131120,20131213,20131125,68,Groen,Bomen,Bomen takken gebroken,bomen en beplanting,ONWAAR,WAAR,WAAR,ONWAAR,Schiedamseweg,99,3121JG,77,Tuindorp,70,Groenoord en Kethel,Schiedam,,,4.379678783,51.93198369,Schiedamseweg,melding,3121JG
72024,UA.01.06,EMAIL,Op bestrating en in het groen; Overlast bladeren/bloesem op straat,"er wordt rond om ons heen geveegd maar de edisonstraat tussen boerhaavelaan en buijs ballot singel gebeurd dat niet,nu is mijn vraag kan de veeg ploeg een keer door deze straat komen. ik hou het zelf wel bij voor mijn deur maar als ik net geveegd heb ligt er weer en dat komt omdat niemand anders in deze straat veegt ,wat ik toch jammer vind een schone straat is toch heerlijk .jullie hebben dat ook hoog in het vaandel staan b.v.d",20131112120613,20131113,20131120,,128,Reiniging,Op bestrating en in het groen,Overlast bladeren/bloesem op straat,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Edisonstraat,43,3112LS,16,Newtonbuurt,10,Oost,Schiedam,,,4.41276234,51.91783258,Edisonstraat,melding,3112LS
71111,MLD0402,EMAIL,Gedrag personen; hinderlijk gedrag,"Sorry verkeerd onderwerp. Weten niet waaronder.
Wat gebeurd er met dit ilegaal geplaatste bankje?
Het bankje staat Pieterdehooghstraat 18 A.
De bewooner van 18 A heeft dit bankje zelf daar
geplaatst.Daardoor zijn er twee fietsstalplekken
vervallen.Dat geeft weer problemen met de bewoners.
Vorig jaar kwamen de mannen van de gemeente om
het bankje op te knappen.Toen deze mensen te horen kregen
dat het bankje door een bewoner geplaatst was vertrokken
hun weer.",20131031111325,20131101,20131106,20131106,265,Overlast,Hinderlijk gedrag personen/groepen,hinderlijk gedrag,,,,,,Pieter de Hooghstraat,18,3117TN,31,Schildersbuurt,30,West,Schiedam,,,4.38210294,51.91247102,Pieter de Hooghstraat,melding,3117TN
72983,UE.01.04,TELEFOON,Riolering stankoverlast,Sterke chemische lucht lijkt iets van terpetine......,20131122134026,20131125,20131126,20131128,93,Riolering,Riolering stankoverlast,,riolering en water,ONWAAR,ONWAAR,WAAR,ONWAAR,Heelmeesterstraat,12,3123EG,92,Ambachtenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.365839698,51.94094619,Heelmeesterstraat,melding,3123EG
72473,MLD0402,TELEFOON,Gedrag personen; hinderlijk gedrag,Er ligt asbest bij de ondergrondse container en aan de overkant van de straat.,20131118091113,20131119,20131120,20131122,265,Overlast,Hinderlijk gedrag personen/groepen,hinderlijk gedrag,,,,,,Singel,60,3112GP,12,Natuurkundigenbuurt,10,Oost,Schiedam,,,4.403455301,51.91596233,Singel,melding,3112GP
70582,UC.01.01,TELEFOON,Bomen; Bomen snoeien,Meerder bomen worden te groot waardoor meneer hier last van heeft in zijn tuin waaronder minimale lichtval.,20131022120042,20131023,20131113,20131028,67,Groen,Bomen,Bomen snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Wolkaarderstraat,34,3123PK,92,Ambachtenbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.364560569,51.94289496,Wolkaarderstraat,melding,3123PK
71517,UE.01.07,TELEFOON,Huisaansluiting afgebroken,Mogelijk is de huisaansluiting afgebroken. Mevrouw geeft aan dat ongeveer na 1 min de badkamer en het toilet overlopen.,20131106084214,20131107,20131114,20131112,95,Riolering,Huisaansluiting afgebroken,,riolering en water,ONWAAR,WAAR,ONWAAR,ONWAAR,Hammerdal,35,3124NB,98,Sveaborg en -Dal,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.38480372,51.94705726,Hammerdal,melding,3124NB
73166,UE.01.05,TELEFOON,Riolering water op straat bij kolk/put,Mogelijk is de put verstopt waardoor hij niet meer goed doorloopt en daardoor er water op straat komt te staan dit geeft tevens stankoverlast.,20131125151643,20131126,20170319,20131129,435,Riolering,Riolering water op straat bij kolk/put,,riolering en water,ONWAAR,ONWAAR,WAAR,ONWAAR,Burg Honnerlage Greteln,81,3119BA,66,Schiehart,60,Nieuwland,Schiedam,,,4.397380785,51.92176722,Burgemeester Honnerlage Gretelaan,melding,3119BA
73174,UA.02.01,TELEFOON,In water; Drijfvuil in sloten/vijvers(niet bevaarbaar water),betreft grote zware takken over de gehele singel.,20131125163123,20131126,20131213,20131203,27,Reiniging,In water,Drijfvuil in sloten/vijvers(niet bevaarbaar water),zwerfvuil,WAAR,ONWAAR,ONWAAR,ONWAAR,Bospad,67,3121CL,91,Toneelspelersbuurt,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.372657797,51.93785761,Bospad,melding,3121CL
71330,UC.01.03,TELEFOON,Bomen; Bomen takken gebroken,tijdens de laatste storm liggen er al meer dan een week takken op de parkeerplaats,20131104120241,20131105,20131113,20131108,68,Groen,Bomen,Bomen takken gebroken,bomen en beplanting,ONWAAR,WAAR,WAAR,ONWAAR,Vriendschapsplein,42,3117NW,33,Fabribuurt,30,West,Schiedam,,,4.391718545,51.91573261,Vriendschapsplein,melding,3117NW
74201,UC.01.01,TELEFOON,Bomen; Bomen snoeien,Er staan 3 knotwilgen die gesnoeid dienen te worden.,20131202094058,20131203,20161121,20131206,67,Groen,Bomen,Bomen snoeien,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Degerfors,73,3124RA,95,De Gaarden/Sveafors,90,Woudhoek en Spaland/Sveaparken,Schiedam,,,4.385072719,51.9406389,Degerfors,melding,3124RA
71114,UD.01.06,TELEFOON,Bestrating plaatselijke verzakking,thv nummer 16 naast inspectieput een verzakking van  de straat.,20131031113021,20131101,20131105,20131108,368,Bestrating,Bestrating plaatselijke verzakking,,bestrating,ONWAAR,WAAR,WAAR,ONWAAR,Gerstakker,16,3124XA,97,De Akkers en De Velden,90,Woudhoek en Spaland/Sveaparken,SCHIEDAM,,,4.377636912,51.94398566,Gerstakker,melding,3124XA
71563,UC.01.03,TELEFOON,Bomen; Bomen takken gebroken,met de storm zijn er takken uit de bomen gewaaid die langs de Schie staan en deze liggen er nog steeds.,20131106145002,20131107,20131113,20131112,68,Groen,Bomen,Bomen takken gebroken,bomen en beplanting,ONWAAR,WAAR,WAAR,ONWAAR,Delflandseweg,90,3119XB,65,Hollandiabuurt,60,Nieuwland,Schiedam,,,4.405725699,51.92121809,Delflandseweg,melding,3119XB
73343,UA.01.06,TELEFOON,Op bestrating en in het groen; Overlast bladeren/bloesem op straat,Verzoek tot het opruimen van de bladeren en het losse afval in de straat,20131126090202,20131127,20170319,,128,Reiniging,Op bestrating en in het groen,Overlast bladeren/bloesem op straat,bomen en beplanting,ONWAAR,ONWAAR,WAAR,ONWAAR,Merwedestraat,33,3114SW,44,Maasboulevard,40,Zuid,Schiedam,,,4.407898912,51.90370472,Merwedestraat,melding,3114SW
75353,UA.03.01,WEBFORM,Vragen over de buitenruimte (niets stuk),Afgesloten afvalbakken,20131218094928,20131219,20161121,20131227,433,Reiniging,Afvalbakken,Afvalbak vol,straatmeubilair,ONWAAR,ONWAAR,WAAR,ONWAAR,Westvest,215,3111BT,22,Walvisbuurt,20,Centrum (tussen havens en grachten),Schiedam,,,4.397840374,51.91369285,Westvest,melding,3111BT
75354,UD.01.01,TELEFOON,Gat in de bestrating,Meneer geeft aan dat bij het leggen van de bestrating rondom de boom de ronde krans is weg gelaten. Hierdoor is er weer een gat ontstaan.,20131218095109,20131219,20131218,20131224,87,Bestrating,Gat in de bestrating,,,ONWAAR,WAAR,WAAR,ONWAAR,Beierlandsestraat,36,3114BE,42,Eilandenbuurt,40,Zuid,Schiedam,,,4.401656472,51.90601185,Beierlandsestraat,melding,3114BE
75369,MLD0101,WEBFORM,(Brom)fietsen; (brom)fietswrakken,"Beste heer/mevrouw,

Al weken ligt op de stoep van Rubensplein een fiets. Bij navraag in de buurt en het cafe op de hoek blijkt hij van niemand te zijn. Hij ligt op de grond en ziet er als een afgeschreven fiets uit. Misschien is het mogelijk deze fiets te verwijderen?

Met vriendelijke groet,

Melinda Hoogmoed",20131218111757,20131219,20131224,20131224,264,Overlast,(Brom)fietsen,(brom)fietswrakken,,ONWAAR,ONWAAR,WAAR,ONWAAR,Rubensplein,24,3116BR,38,Haverschmidtkwartier,30,West,Schiedam,,,4.384079977,51.9111378,Rubensplein,melding,3116BR
