OBJECTID,PUIC,NAAM,PRORAIL_GEBIED,POSITIONELE_NAUWKEURIGHEID_MM,LEVENSCYCLUS_STATUS,RELATIEVEHOOGTELIGGING,TIJDSTIP_REGISTRATIE,IN_GEBRUIK,GELDIG_VANAF,PUBLICATIEDATUM,KMLINT,KMLINT_OMSCHRIJVING,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KM_GEOCODE,KM_GEOCODE_T,OFFSET,OFFSET_T,BEHEERDER,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,TECHNIEKVELD,PGO_GEBIED_NAAM,PGO_GEBIED_NR,OPC_GEBIED_NAAM,OPC_GEBIED_NR,PCA,X,Y,LATITUDE,LONGITUDE
478,9cdfc60c-fa75-40f7-9408-2f063148440e,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,2.034377,"2,034377",-17.786073,"-17,786073",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,183573.993,434466.105,51.89797204,5.80235314
479,94ffa150-3991-4ae3-8e05-a26b454b9011,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,70.02177,"70,021770",53.31773,"53,317730",Derden - Overig - Defensie,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,189627.136,491476.046,52.41001306,5.8961085
480,c9db62bf-8b4f-4e12-8e73-b5295e77a492,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Hz,Sittard - Herzogenrath (D) ,504,b,504,504_b,Heerlen,18.185239,"18,185239",19.348458,"19,348458",ProRail,Zuid,Z,BASIS,Limburg,340,Maastricht,26,Strukton Rail,196074.119,322555.526,50.89130834,5.97094076
481,c0329edd-e927-4880-ac60-c09016d1f56b,,Zuid-Oost,60,Bestaand,,2022/02/23 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Vl-Ehv,Venlo - Eindhoven ,618,b,618,618_b,Eindhoven,50.44491,"50,444910",-22.997827,"-22,997827",ProRail,Zuid,Z,BASIS,De Peel,300,Eindhoven,24,ASSET Rail,162542.632,383979.869,51.44486019,5.49569451
482,2d137cd7-c16e-4188-8913-b954f4ccb392,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,904.682967,"904,682967",-30.653982,"-30,653982",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,124790.689,485532.131,52.35685561,4.94376
483,1f0c23ae-e9ab-4029-8a94-f66293a14591,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,0.635161,"0,635161",-22.043064,"-22,043064",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,182328.129,435103.001,51.90375914,5.78430307
484,2155337c-3a4c-4e14-b8cc-f880e65e3ba4,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.40923,"7,409230",-5.250049,"-5,250049",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89507.917,431795.456,51.87085334,4.43622792
485,3f1f969c-3d15-4f7c-9f31-667b2ad2404c,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.372936,"7,372936",37.10319,"37,103190",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89548.459,431833.75,51.87120226,4.43680926
486,9240ea4c-b218-4ba9-a488-63136369e5c0,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Skn-Zb,Stadskanaal Hoofdstation - Zuidbroek ,305,,305,305__,Stadskanaal Hoofdstation - Zuidbroek,16.169934,"16,169934",15.060807,"15,060807",Derden - Overig - Nedmag Vdm/ RSCG,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,255794.928,570819.256,53.11468266,6.89263261
487,067a75d2-5e31-4a0b-a7ff-b88f545e6d05,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,43.482331,"43,482331",-38.540248,"-38,540248",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95436.776,433843.596,51.889926,4.52195417
488,9b58b2d1-7df2-44cb-b298-5145eec4053c,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.841634,"69,841634",-81.470987,"-81,470987",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209583.488,375263.736,51.36392696,6.17095695
489,373e9218-5bbd-4150-8071-5c66275479a9,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.693595,"905,693595",-4.271092,"-4,271092",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125564.31,484881.163,52.35104711,4.95517261
490,d6a41c85-9c3e-4608-bf1d-32dfc3b08808,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,664,b,664,664_b,Rotterdam Lombardijen,42.776649,"42,776649",-81.951681,"-81,951681",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95721.493,433184.767,51.88403514,4.52620307
491,28c5f757-3b1d-44cd-b113-0052a207bb6e,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),5.626881,"5,626881",4.613194,"4,613194",ProRail,Randstad Noord,RN,BASIS,Amsterdam,220,Amsterdam,9,VolkerRail,114047.967,490331.873,52.39929596,4.7854897
492,d6f747d8-5872-46a0-b1a8-7a6a9e8156ed,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.721697,"43,721697",-83.377946,"-83,377946",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153147.803,462939.601,52.15462696,5.36013854
493,16f5375b-509b-4027-9030-aea03a1b9ff9,,Noord,60,Bestaand,,2020/11/05 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,603,a,603,603_a,Zwolle,3.288423,"3,288423",10.377447,"10,377447",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,203200.094,501904.673,52.50270851,6.09707613
494,acdc2c62-7215-4582-8970-96718531e3af,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.588937,"7,588937",34.809357,"34,809357",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89334.523,431857.856,51.87139375,4.4336986
495,13a5621c-7b49-419d-9388-fb3e1ce363b2,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,2.768446,"2,768446",-11.323408,"-11,323408",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,184251.378,434199.484,51.89554042,5.81217191
496,193670a1-1422-405c-9079-907a1ecdc39a,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.502286,"28,502286",-49.962484,"-49,962484",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210819.876,462898.607,52.15144006,6.20281991
497,76eaf582-e37c-4b9d-9632-887d30c87ced,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,3.015366,"3,015366",19.071837,"19,071837",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,184491.38,434132.591,51.8949265,5.81565288
498,d08842d8-cd5e-4b02-8876-b24732ae9201,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ahg-Va,Arnhem Goederenstation - Velperpoort Aansl. ,437,a,437,437_a,Arnhem Goederenstation - Velperbroek Aansl.,0.901821,"0,901821",-7.221185,"-7,221185",ProRail,Noord-Oost,NO,BASIS,Gelre,400,Achterhoek,30,ASSET Rail,192632.168,443278.713,51.97664021,5.93491978
499,ffc70242-084f-4d8d-9f61-72a2ecb162d4,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.190067,"7,190067",71.777084,"71,777084",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89735.028,431847.962,51.87135187,4.43951531
500,fcb28240-d5e3-4735-951c-1ba98e8f27a4,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,44.025189,"44,025189",-103.985131,"-103,985131",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153507.78,462911.875,52.15437884,5.3653988
501,c4dc8515-940b-469f-b520-7ffa9ebd4c9f,,Zuid-Holland Zuid,60,Bestaand,,2020/11/04 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,30.346319,"30,346319",-32.32042,"-32,320420",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,104507.552,424760.299,51.80918435,4.65503816
502,ac780cc3-997a-4dc2-96a1-cbd3315ff74e,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,553,c,553,553_c,Sittard,21.571786,"21,571786",-82.103018,"-82,103018",ProRail,Zuid,Z,BASIS,Limburg,340,Roermond,25,Strukton Rail,187936.752,334601.176,51.00010768,5.85639476
503,c064f688-e1a2-4471-8cea-da3831e0d8c4,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,0.328396,"0,328396",20.342727,"20,342727",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,182035.44,435204.468,51.90468544,5.78005813
504,b2c0aaa6-a8c3-4338-a0ca-d8051ce6ce89,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),5.508048,"5,508048",4.451677,"4,451677",ProRail,Randstad Noord,RN,BASIS,Amsterdam,220,Amsterdam,9,VolkerRail,114167.152,490331.041,52.39929737,4.78724091
505,1f9c38f5-5205-4a86-b939-80088b297731,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Brvalw-Brvalo,Betuweroute Valburg West - Betuweroute Valburg Oost ,938,,938,938__,CUP Valburg,2.106575,"2,106575",24.006246,"24,006246",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,A15trace,71,VolkerRail,183619.575,434396.238,51.89734173,5.80300957
506,c1f1b611-9f64-4c69-86dd-aa1771347358,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,1.010637,"1,010637",4.359807,"4,359807",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,61689.135,439327.73,51.93457454,4.03033617
507,fee8e15c-e80c-4b84-b511-05f0bc53063a,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Awhv-Asd,Amsterdam Westhaven (gebied) - Amsterdam Centraal ,525,b,525,525_b,Amsterdam Singelgracht Aansl.,78.393106,"78,393106",46.098856,"46,098856",ProRail,Randstad Noord,RN,BASIS,Amsterdam,220,Amsterdam,9,VolkerRail,119786.627,489230.961,52.38980009,4.86992054
508,55c83e8a-29b5-4362-8280-444332986457,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,70.009266,"70,009266",-14.107794,"-14,107794",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,Gelderland,33,Strukton Rail,189575.382,491521.071,52.41042097,5.89535257
509,fd9a51ea-4f0c-469b-8337-61cec6c51bc5,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Wgm-Dmn,Watergraafsmeer - Diemen ,927,,927,927__,Watergraafsmeer,905.766606,"905,766606",41.296018,"41,296018",ProRail,Randstad Noord,RN,BASIS,Amstelsepoort,230,Weesp,11,Strukton Rail,125594.769,484800.704,52.35032563,4.95562668
510,d637635f-d3fd-47a7-b097-9feef81a1ab5,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Fsz-Tnz,Zelzate (B) - Terneuzen ,129,,129,129__,Terneuzen Aansl. - Terneuzen,30.79121,"30,791210",6.515593,"6,515593",ProRail,Zuid,Z,BASIS,Zeeland,310,Goes,18,Strukton Rail,46127.62,372430.031,51.33061866,3.82499282
511,24e9af7b-496e-4054-af30-ac79e4070920,,Noord,60,Bestaand,,2020/11/05 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,0.502842,"0,502842",-2.761553,"-2,761553",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,201530.867,500867.284,52.49353035,6.07234966
512,d41a7cb8-102d-4cd7-9454-4c81d8d9dbdc,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.04705,"7,047050",-6.535025,"-6,535025",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89868.75,431755.026,51.87053226,4.44147435
513,b55b4b11-cb43-4fa9-aa13-ad198ee56788,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Aml-Hgl,Almelo - Hengelo ,606,a,606,606_a,Almelo,0.301824,"0,301824",-25.774671,"-25,774671",ProRail,Noord-Oost,NO,BASIS,Twente,410,Twente,32,VolkerRail,241083.255,486574.116,52.36030166,6.65096096
514,54334cf6-e651-46bf-b2e3-abc642c383e4,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.555693,"7,555693",-8.8632,"-8,863200",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89361.662,431810.041,51.87096721,4.43410173
515,d62e97d8-105f-4a16-9893-c7eb96d8f24e,,Zee-Zevenaar,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,44.001377,"44,001377",-25.159228,"-25,159228",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,95212.107,434314.336,51.8941327,4.51860912
516,6e760fde-aa7a-4db7-a39e-622738529e6d,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,617,a,617,617_a,Boxtel,38.786819,"38,786819",26.824323,"26,824323",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,149997.456,399763.635,51.58676318,5.31501811
517,745bd67a-1ac0-4910-ae7d-e74828f60ab8,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bon-Bonoh,Born-Born Overlaadhaven ,851,a,851,851_a,Born Franciscushaven,100.170401,"100,170401",-7.259652,"-7,259652",ProRail,Zuid,Z,BASIS,Limburg,340,Roermond,25,Strukton Rail,184386.672,339686.951,51.04601521,5.806239
518,3c63798d-a7b4-463f-ac1e-f802e58793a3,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mvta-Mvtn,Maasvlakte Aansl. - Maasvlakte Noordwesthoek ,478,a,478,478_a,Rotterdam Europoort 4,0.770647,"0,770647",1.915427,"1,915427",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,61768.505,439101.817,51.93255779,4.03155131
519,c5abdc19-768c-4bc1-8698-56c43b29f524,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.623477,"6,623477",62.164522,"62,164522",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,90302.485,431834.008,51.87129262,4.44775671
520,f3f0ddb4-0b53-46d5-8574-d2ade7bfb487,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.30515,"28,305150",-48.193572,"-48,193572",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210701.528,462739.317,52.15002044,6.20106472
521,b1a14ad6-c4da-46e3-aedc-7ddaf9af8df4,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Mt-Vl,Maastricht - Venlo ,517,b,517,517_b,Venlo,69.196692,"69,196692",-45.833498,"-45,833498",ProRail,Zuid,Z,BASIS,De Peel,300,Venlo,27,ASSET Rail,209956.347,374783.3,51.35957267,6.17623569
522,74949eb4-653a-4399-b7ea-297565a152e1,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Eem-Eemwt,Eemshaven - Eemshaven West ,815,b,815,815_b,Roodeschool Eemshaven,100.381758,"100,381758",-3.207786,"-3,207786",Derden - Overig - Groningen Seaports,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,249509.107,608312.06,53.45262475,6.80984287
523,11e086f5-5bde-485e-bb48-8e14da181854,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,71.525741,"71,525741",34.933092,"34,933092",Derden - Overig - Defensie,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,190789.851,492433.21,52.41854056,5.91329809
524,0c2cdc94-5d7f-4fd6-bc6b-4bbda76e470e,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Asd-Zp,Amsterdam Centraal - Zutphen ,506,b,506,506_b,Amersfoort,43.614715,"43,614715",-107.976668,"-107,976668",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,153074.21,463004.25,52.15520778,5.35906281
525,46c657ee-c8e3-4075-8167-2be82211d906,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,6.889233,"6,889233",159.173557,"159,173557",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,90019.858,431918.61,51.87202009,4.44363738
526,b8a07c9c-45e5-420b-b392-cacc0259ab0c,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,617,a,617,617_a,Boxtel,39.384764,"39,384764",10.218164,"10,218164",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,150413.338,399337.495,51.58293632,5.32102447
527,46054dba-0d55-48fe-9f0e-302304faecc4,,Zuid-Holland Zuid,60,Bestaand,,2020/11/04 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Rtd,Breda - Rotterdam Centraal ,542,a,542,542_a,Dordrecht,29.759835,"29,759835",-23.209428,"-23,209428",ProRail,Randstad Zuid,RZ,BASIS,Dordrecht,140,Dordrecht,5,ASSET Rail,105074.556,424574.685,51.80756711,4.66328609
528,d91696a7-39ea-4f59-863e-f9fb9cbf7e1b,,Noord,60,Bestaand,,2020/11/05 00:00:00+00,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,926,,926,926__,Zwolle Rangeerterrein,0.569226,"0,569226",-6.475198,"-6,475198",ProRail,Noord-Oost,NO,BASIS,Drenthe,440,Overijssel,34,ASSET Rail,201569.819,500925.684,52.49405186,6.07293131
529,81d02818-c462-4265-be6b-5c6b9a8c29bb,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ama-Htba,Amersfoort Aansluiting - Hattemerbroek Aansluiting ,017,,17,017__,Amersfoort Aansl. - Hattemerbroek,69.936738,"69,936738",53.625345,"53,625345",Derden - Overig - Defensie,Noord-Oost,NO,BASIS,n.v.t.,,n.v.t.,,n.v.t.,189560.621,491422.665,52.40953751,5.89512549
530,e5ed67dd-e5ad-4511-9678-c75b1998dd4c,,Noord,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hlg-Nscg,Harlingen - Nieuweschans Grens ,550,,550,550__,Leeuwarden,24.885883,"24,885883",-37.800969,"-37,800969",ProRail,Noord-Oost,NO,BASIS,Wadden,420,Friesland,36,Strukton Rail,180746.256,578663.667,53.19401072,5.7724283
531,b22dab9d-e51d-41a1-b5bd-aec956051677,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bkd-Amf,Amersfoort Bokkeduinen - Amersfoort ,940,,940,940__,Amersfoort Bokkeduinen,42.942587,"42,942587",7.497607,"7,497607",ProRail,Randstad Noord,RN,BASIS,Eemland,200,Amersfoort,12,ASSET Rail,152519.156,463353.567,52.15834522,5.35094949
532,aa22a519-138a-4dbe-b00b-f8b03399585c,,Zee-Zevenaar,120,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,7.176292,"7,176292",-5.973968,"-5,973968",ProRail,Randstad Zuid,RZ,BASIS,Zee-Zevenaar,130,Europoort,4,VolkerRail,89739.852,431769.139,51.87064403,4.43960027
533,2c8e30b8-6366-4a93-a482-35dded7f0a85,,Zuid-Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Std-Bon,Sittard - Born ,433,,433,433__,Sittard - Born,6.030691,"6,030691",11.051655,"11,051655",ProRail,Zuid,Z,BASIS,Limburg,340,Roermond,25,Strukton Rail,184310.453,339466.69,51.04403931,5.80513422
534,a7abb62f-92be-48ed-acbb-d22d81bb583b,,Zuid-West,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Bd-Ehv,Breda - Eindhoven ,054,a,54,054_a,Boxtel - Eindhoven,53.552178,"53,552178",24.290914,"24,290914",ProRail,Zuid,Z,BASIS,Brabant,330,Boxtel,23,ASSET Rail,157671.59,387190.605,51.47376464,5.4256526
535,1a3d3f36-3677-419f-8b96-4bf3d79b8825,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.603422,"28,603422",-27.527387,"-27,527387",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210899.656,462964.086,52.15202047,6.20399628
536,35400d92-7884-4add-adcb-4ec3c4fda405,,Oost,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Ah-Zl,Arnhem - Zwolle ,609,,609,609__,Zutphen,28.423378,"28,423378",-49.455334,"-49,455334",ProRail,Noord-Oost,NO,BASIS,Veluwe,430,IJsselstreek,31,Strukton Rail,210771.664,462834.952,52.15087285,6.20210508
537,837c7dc0-9e4a-4dce-9943-8a99d5e50e02,,Midden,60,Bestaand,,,,2022/12/21 18:01:08+00,2022/12/22 01:00:00+00,Hmta-Law,Hemtunnel Aansl. - Latexweg ,490,b,490,490_b,Amsterdam Houtrakpolder (gebied),6.083503,"6,083503",-4.55817,"-4,558170",ProRail,Randstad Noord,RN,BASIS,Amsterdam,220,Amsterdam,9,VolkerRail,113591.073,490325.543,52.39920478,4.77877763
