FID,MASTNUMMER,LONGITUDE,LATITUDE,LICHTPUNT,X_COORDINAAT,Y_COORDINAAT,LICHTPUNT_SOORT,GEOM
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_65ff,035519-H0187,6.61163505,53.17618632,35519,236866.0,577307.0,Lichtmast,POINT (236866 577307)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6600,035520-H0190,6.61197974,53.17620976,35520,236889.0,577310.0,Lichtmast,POINT (236889 577310)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6601,035523-H0174,6.60868,53.17409301,35523,236672.386,577070.709,Lichtmast,POINT (236672.3862 577070.708799999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6602,035611-H0323,6.603367,53.17469801,35611,236316.026,577132.022,Lichtmast,POINT (236316.025899999 577132.021600001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6603,035612-H0322,6.603719,53.17485101,35612,236339.273,577149.444,Lichtmast,POINT (236339.272599999 577149.4443)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6604,035613-H0321,6.604016,53.17491601,35613,236359.007,577157.013,Lichtmast,POINT (236359.007300001 577157.012699999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6605,035615-H0319,6.604617,53.17500901,35615,236399.014,577168.04,Lichtmast,POINT (236399.0141 577168.040399998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6606,035616-H0318,6.605036,53.17504001,35616,236426.969,577171.963,Lichtmast,POINT (236426.969300002 577171.963399999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6607,035617-H0317,6.605411,53.17505501,35617,236452.013,577174.056,Lichtmast,POINT (236452.012800001 577174.056499999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6608,035618-H0316,6.605813,53.17498801,35618,236479.016,577167.056,Lichtmast,POINT (236479.015799999 577167.055500001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6609,035619-H0315,6.606237,53.17494101,35619,236507.452,577162.305,Lichtmast,POINT (236507.452100001 577162.305100001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_660a,035620-H0328,6.606576,53.17501601,35620,236529.976,577171.034,Lichtmast,POINT (236529.975699998 577171.034499999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_660b,035621-H0314,6.606966,53.17504801,35621,236555.99,577175.037,Lichtmast,POINT (236555.989999998 577175.036699999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_660c,035622-H0313,6.607312,53.17511601,35622,236578.995,577182.995,Lichtmast,POINT (236578.994600002 577182.995299999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_660d,035681-H0829,6.617519,53.16235701,35681,237285.658,575774.823,Lichtmast,POINT (237285.657699998 575774.822700001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_660e,035753-H0033,6.612397,53.17615201,35753,236917.006,577304.048,Lichtmast,POINT (236917.005600002 577304.048300002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_660f,007678-179,6.61706126,53.20350948,7678,237176.863,580353.631,Lichtmast,POINT (237176.863 580353.631)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6610,007679-180,6.61755044,53.20365087,7679,237209.278,580369.922,Lichtmast,POINT (237209.278 580369.922)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6611,007680-181,6.61800578,53.20382695,7680,237239.366,580390.036,Lichtmast,POINT (237239.366 580390.036)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6612,007681-182,6.61823219,53.20408904,7681,237253.995,580419.459,Lichtmast,POINT (237253.995 580419.459)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6613,007682-183,6.61807864,53.20437594,7682,237243.19,580451.21,Lichtmast,POINT (237243.19 580451.21)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6614,007683-184,6.61762471,53.20451205,7683,237212.603,580465.838,Lichtmast,POINT (237212.603 580465.838)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6615,007684-185,6.61711571,53.20445928,7684,237178.696,580459.385,Lichtmast,POINT (237178.696 580459.385)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6616,007685-186,6.61659093,53.20435558,7685,237143.831,580447.246,Lichtmast,POINT (237143.831 580447.246)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6617,007686-187,6.61606931,53.20424845,7686,237109.184,580434.731,Lichtmast,POINT (237109.184 580434.731)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6618,007687-188,6.61558638,53.20413379,7687,237077.136,580421.421,Lichtmast,POINT (237077.136 580421.421)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6619,007688-189,6.61379632,53.20480073,7688,236956.273,580493.599,Lichtmast,POINT (236956.273 580493.599)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_661a,007703-204,6.61416412,53.20487316,7703,236980.709,580502.077,Lichtmast,POINT (236980.709 580502.077)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_661b,007704-205,6.6146797,53.20497992,7704,237014.953,580514.544,Lichtmast,POINT (237014.953 580514.544)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_661c,007705-206,6.61520501,53.20507912,7705,237049.862,580526.181,Lichtmast,POINT (237049.862 580526.181)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_661d,007706-207,6.61573812,53.20519018,7706,237085.269,580539.147,Lichtmast,POINT (237085.269 580539.147)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_661e,007707-208,6.61628999,53.20526071,7707,237122.006,580547.624,Lichtmast,POINT (237122.006 580547.624)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_661f,007708-209,6.61675772,53.20508413,7708,237153.591,580528.508,Lichtmast,POINT (237153.591 580528.508)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6620,007709-210,6.61669074,53.20474122,7709,237149.767,580490.274,Lichtmast,POINT (237149.767 580490.274)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6621,007711-212,6.61498086,53.20413213,7711,237036.682,580420.546,Lichtmast,POINT (237036.682 580420.546)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6622,007712-213,6.61579894,53.20432676,7712,237090.971,580443.137,Lichtmast,POINT (237090.971 580443.137)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6623,007713-214,6.61665769,53.20454139,7713,237147.939,580467.999,Lichtmast,POINT (237147.939 580467.999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6624,007714-215,6.61751362,53.20471785,7714,237204.79,580488.612,Lichtmast,POINT (237204.79 580488.612)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6625,007619-120,6.58940818,53.21120307,7619,235314.961,581178.569,Lichtmast,POINT (235314.961 581178.569)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6626,007710-211,6.61618014,53.20463442,7710,237115.856,580477.807,Lichtmast,POINT (237115.856 580477.807)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6627,007832-040,6.6020602,53.21710344,7832,236149.068,581849.335,Lichtmast,POINT (236149.068 581849.335)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6628,007833-041,6.60216698,53.21683262,7833,236156.708,581819.319,Lichtmast,POINT (236156.708 581819.319)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6629,007834-042,6.60227217,53.21656378,7834,236164.239,581789.522,Lichtmast,POINT (236164.239 581789.522)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_662a,007835-043,6.60237883,53.21628906,7835,236171.879,581759.071,Lichtmast,POINT (236171.879 581759.071)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_662b,007836-044,6.60239632,53.2159809,7836,236173.626,581724.799,Lichtmast,POINT (236173.626 581724.799)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_662c,030431-025,6.533909,53.24116921,30431,231554.378,584452.75,Lichtmast,POINT (231554.378 584452.75)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_662d,030432-026,6.53372174,53.2414317,30432,231541.412,584481.761,Lichtmast,POINT (231541.412 584481.761)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_662e,030433-027,6.53355211,53.24166488,30433,231529.675,584507.529,Lichtmast,POINT (231529.675 584507.529)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_662f,030434-028,6.53339036,53.24189071,30434,231518.477,584532.488,Lichtmast,POINT (231518.477 584532.488)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6630,030435-029,6.53321305,53.24213972,30435,231506.2,584560.01,Lichtmast,POINT (231506.2 584560.01)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6631,030436-030,6.53302159,53.24241648,30436,231492.929,584590.604,Lichtmast,POINT (231492.929 584590.604)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6632,030437-031,6.53283822,53.24259749,30437,231480.367,584610.553,Lichtmast,POINT (231480.367355729 584610.552921786)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6633,030438-032,6.53282655,53.24288295,30438,231479.083,584642.306,Lichtmast,POINT (231479.083 584642.306)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6634,030449-043,6.52975986,53.2452416,30449,231270.205,584901.527,Lichtmast,POINT (231270.205 584901.527)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6635,030450-044,6.5295704,53.2454917,30450,231257.117,584929.157,Lichtmast,POINT (231257.117 584929.157)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6636,030451-045,6.52938498,53.24575461,30451,231244.276,584958.218,Lichtmast,POINT (231244.276 584958.218)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6637,030452-046,6.52920908,53.24599516,30452,231232.11,584984.801,Lichtmast,POINT (231232.11 584984.801)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6638,030453-047,6.52886093,53.24648637,30453,231208.005,585039.094,Lichtmast,POINT (231208.005 585039.094)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6639,030454-048,6.52866857,53.24674226,30454,231194.714,585067.367,Lichtmast,POINT (231194.714 585067.367)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_663a,030455-049,6.52849783,53.24698681,30455,231182.886,585094.4,Lichtmast,POINT (231182.886 585094.4)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_663b,030456-050,6.52832228,53.24724053,30456,231170.721,585122.448,Lichtmast,POINT (231170.721 585122.448)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_663c,030457-051,6.52812861,53.24750314,30457,231157.331,585151.467,Lichtmast,POINT (231157.331 585151.467)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_663d,030458-052,6.52796401,53.24774042,30458,231145.926,585177.698,Lichtmast,POINT (231145.926 585177.698)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_663e,030459-053,6.52778811,53.24798123,30459,231133.761,585204.309,Lichtmast,POINT (231133.761 585204.309)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_663f,030460-054,6.52743685,53.24848334,30460,231109.431,585259.813,Lichtmast,POINT (231109.431 585259.813)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6640,030461-055,6.52727514,53.24872943,30461,231098.204,585287.027,Lichtmast,POINT (231098.204 585287.027)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6641,41921,6.53452735,53.24126279,41921,231595.491,584463.821,Lichtmast,POINT (231595.491 584463.821)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6642,41922,6.53386107,53.24163903,41922,231550.346,584504.981,Lichtmast,POINT (231550.346 584504.981)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6643,41923,6.53400091,53.24149444,41923,231559.937,584489.04,Lichtmast,POINT (231559.937 584489.04)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6644,41924,6.5342689,53.24148673,41924,231577.841,584488.467,Lichtmast,POINT (231577.841 584488.467)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6645,41925,6.53415176,53.24137513,41925,231570.219,584475.923,Lichtmast,POINT (231570.219 584475.923)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6646,41926,6.53429455,53.24127525,41926,231579.928,584464.961,Lichtmast,POINT (231579.928 584464.961)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6647,41927,6.53435195,53.241411,41927,231583.519,584480.128,Lichtmast,POINT (231583.519 584480.128)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6648,41928,6.53452692,53.24137177,41928,231595.269,584475.948,Lichtmast,POINT (231595.269 584475.9482)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6649,41929,6.53436782,53.24114014,41929,231585.059,584450.003,Lichtmast,POINT (231585.059 584450.003)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_664a,41930,6.53467484,53.24106457,41930,231605.688,584441.92,Lichtmast,POINT (231605.688 584441.92)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_664b,41931,6.53477769,53.24121758,41931,231612.283,584459.057,Lichtmast,POINT (231612.283 584459.057)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_664c,41932,6.5346468,53.24141003,41932,231603.204,584480.334,Lichtmast,POINT (231603.2039 584480.3335)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_664d,41933,6.53400943,53.24095882,41933,231561.455,584429.445,Lichtmast,POINT (231561.455 584429.445)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_664e,41934,6.53413853,53.2408598,41934,231570.249,584418.563,Lichtmast,POINT (231570.249 584418.563)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_664f,41935,6.53398208,53.24089028,41935,231559.751,584421.788,Lichtmast,POINT (231559.751 584421.788)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6650,41936,6.53435905,53.2407849,41936,231585.103,584410.462,Lichtmast,POINT (231585.103 584410.462)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6651,41937,6.53460314,53.24082023,41937,231601.335,584414.654,Lichtmast,POINT (231601.335 584414.654)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6652,035843-H0233,6.613335,53.17230501,35843,236987.003,576877.033,Lichtmast,POINT (236987.002599999 576877.032900002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6653,036393-E0042,6.602333,53.17645401,36393,236243.598,577326.258,Lichtmast,POINT (236243.598299999 577326.2577)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6654,036394-E0041,6.602263,53.17641601,36394,236238.99,577321.95,Lichtmast,POINT (236238.989700001 577321.950300001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6655,039830-N0092,6.662718,53.12195701,39830,240388.015,571331.886,Lichtmast,POINT (240388.014899999 571331.886399999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6656,039831-N0090,6.661898,53.12215601,39831,240332.733,571353.059,Lichtmast,POINT (240332.732999999 571353.058699999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6657,039832-N0093,6.662778,53.12170701,39832,240392.524,571304.139,Lichtmast,POINT (240392.523600001 571304.138999999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6658,039833-N0095,6.66327,53.12164601,39833,240425.578,571297.934,Lichtmast,POINT (240425.5781 571297.934300002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6659,039834-N0096,6.663159,53.12147501,39834,240418.485,571278.775,Lichtmast,POINT (240418.484700002 571278.774799999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_665a,039835-N0145,6.667561,53.11785801,39835,240720.305,570881.523,Lichtmast,POINT (240720.304900002 570881.523200002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_665b,039849-N0091,6.662145,53.12201801,39849,240349.539,571337.995,Lichtmast,POINT (240349.538600001 571337.9954)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_665c,039850-N0097,6.663382,53.12126701,39850,240433.822,571255.894,Lichtmast,POINT (240433.8222 571255.894200001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_665d,039852-N0100,6.663945,53.12097801,39852,240472.079,571224.403,Lichtmast,POINT (240472.079300001 571224.403499998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_665e,039853-N0101,6.664245,53.12082801,39853,240492.457,571208.068,Lichtmast,POINT (240492.4573 571208.0682)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_665f,039854-N0102,6.664678,53.12076901,39854,240521.559,571202.017,Lichtmast,POINT (240521.559099998 571202.016800001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6660,039855-N0103,6.66477,53.12054301,39855,240528.164,571176.978,Lichtmast,POINT (240528.1635 571176.978)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6661,039856-N0104,6.665292,53.12049101,39856,240563.21,571171.811,Lichtmast,POINT (240563.2095 571171.811299998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6662,039857-N0105,6.66542,53.12012701,39857,240572.496,571131.46,Lichtmast,POINT (240572.496399999 571131.459600002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6663,039858-N0106,6.665869,53.11997301,39858,240602.857,571114.857,Lichtmast,POINT (240602.8574 571114.856600001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6664,039859-N0107,6.665869,53.11968601,39859,240603.424,571082.921,Lichtmast,POINT (240603.423999999 571082.920899998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6665,039860-N0141,6.668531,53.11721501,39860,240786.514,570811.128,Lichtmast,POINT (240786.5141 570811.128199998)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6666,039861-N0142,6.668587,53.11744101,39861,240789.816,570836.343,Lichtmast,POINT (240789.816 570836.342700001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6667,039862-N0143,6.668053,53.11745601,39862,240754.037,570837.376,Lichtmast,POINT (240754.037099998 570837.3763)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6668,039863-N0144,6.668024,53.11771701,39863,240751.58,570866.384,Lichtmast,POINT (240751.579500001 570866.384300001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6669,039864-N0146,6.667389,53.11821101,39864,240708.093,570920.598,Lichtmast,POINT (240708.092500001 570920.598299999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_666a,039865-N0147,6.66697,53.11835601,39865,240679.756,570936.235,Lichtmast,POINT (240679.756000001 570936.2348)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_666b,039866-N0148,6.667042,53.11864301,39866,240684.009,570968.256,Lichtmast,POINT (240684.008900002 570968.256099999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_666c,039867-N0149,6.666622,53.11878401,39867,240655.614,570983.446,Lichtmast,POINT (240655.6138 570983.446400002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_666d,039868-N0150,6.666623,53.11908101,39868,240655.094,571016.496,Lichtmast,POINT (240655.094000001 571016.495999999)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_666e,039869-N0151,6.666194,53.11924001,39869,240626.061,571033.679,Lichtmast,POINT (240626.0612 571033.678800002)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_666f,039870-N0152,6.666236,53.11939601,39870,240628.565,571051.087,Lichtmast,POINT (240628.5647 571051.087400001)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6670,039872-N0094,6.66272938,53.12174399,39872,240389.196,571308.197,Lichtmast,POINT (240389.19594674 571308.196899624)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6671,34896,6.5616335,53.21633992,34896,233450.225,581719.58,Lichtmast,POINT (233450.225354254 581719.580498886)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6672,000581-001,6.5859675,53.20493393,581,235096.727,580477.116,Lichtmast,POINT (235096.727 580477.116)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6673,010967-105,6.58489068,53.20434161,10967,235025.879,580410.007,Lichtmast,POINT (235025.879 580410.007)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6674,010968-106,6.58482884,53.20446758,10968,235021.514,580423.956,Lichtmast,POINT (235021.514 580423.956)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6675,010969-107,6.58464327,53.2045317,10969,235008.997,580430.885,Lichtmast,POINT (235008.997 580430.885)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6676,000582-002,6.58623053,53.20506651,582,235114.055,580492.162,Lichtmast,POINT (235114.055 580492.162)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6677,000583-003,6.58642556,53.20522259,583,235126.796,580509.747,Lichtmast,POINT (235126.796 580509.747)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6678,000584-004,6.58659004,53.20526377,584,235137.709,580514.513,Lichtmast,POINT (235137.709 580514.513)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6679,000585-005,6.58648477,53.20509189,585,235130.994,580495.269,Lichtmast,POINT (235130.994 580495.269)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_667a,000586-006,6.58623276,53.20498452,586,235114.356,580483.041,Lichtmast,POINT (235114.356 580483.041)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_667b,000587-007,6.58671607,53.20510219,587,235146.429,580496.672,Lichtmast,POINT (235146.429 580496.672)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_667c,000588-008,6.58661302,53.20491224,588,235139.896,580475.42,Lichtmast,POINT (235139.896 580475.42)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_667d,000589-009,6.58652112,53.20478731,589,235133.987,580461.416,Lichtmast,POINT (235133.987 580461.416)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_667e,000590-010,6.58638344,53.20468398,590,235124.98,580449.765,Lichtmast,POINT (235124.98 580449.765)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_667f,000591-011,6.58694153,53.20479324,591,235162.065,580462.544,Lichtmast,POINT (235162.065 580462.544)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6680,000592-012,6.5868372,53.20474086,592,235155.191,580456.599,Lichtmast,POINT (235155.191 580456.599)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6681,000593-013,6.58695888,53.20465307,593,235163.484,580446.965,Lichtmast,POINT (235163.484 580446.965)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6682,000594-014,6.58678745,53.20460883,594,235152.112,580441.851,Lichtmast,POINT (235152.112 580441.851)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6683,005219-001,6.58664731,53.20347931,5219,235144.842,580316.004,Lichtmast,POINT (235144.842 580316.004)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6684,005220-002,6.58668592,53.20359149,5220,235147.214,580328.53,Lichtmast,POINT (235147.214 580328.53)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6685,005221-003,6.58658246,53.20370167,5221,235140.097,580340.676,Lichtmast,POINT (235140.097 580340.676)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6686,005222-004,6.58642622,53.20380385,5222,235129.469,580351.873,Lichtmast,POINT (235129.469 580351.873)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6687,005223-005,6.5862618,53.20391806,5223,235118.272,580364.399,Lichtmast,POINT (235118.272 580364.399)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6688,005224-006,6.58611177,53.20402984,5224,235108.041,580376.671,Lichtmast,POINT (235108.041 580376.671)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6689,005225-007,6.58595192,53.20414286,5225,235097.151,580389.07,Lichtmast,POINT (235097.151 580389.07)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_668a,005226-008,6.58579351,53.20425006,5226,235086.369,580400.823,Lichtmast,POINT (235086.369 580400.823)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_668b,005227-009,6.5856596,53.20436767,5227,235077.204,580413.761,Lichtmast,POINT (235077.204 580413.761)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_668c,005228-010,6.5855078,53.20448062,5228,235066.853,580426.161,Lichtmast,POINT (235066.853 580426.161)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_668d,005229-011,6.58513395,53.20444172,5229,235041.947,580421.417,Lichtmast,POINT (235041.947 580421.417)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_668e,010791-010,6.58709686,53.20509253,10791,235171.888,580496.021,Lichtmast,POINT (235171.888 580496.021)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_668f,010792-011,6.58700398,53.20498897,10792,235165.874,580484.394,Lichtmast,POINT (235165.874 580484.394)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6690,010793-012,6.58719852,53.20497171,10793,235178.904,580482.69,Lichtmast,POINT (235178.904 580482.69)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6691,010794-013,6.58710143,53.20487901,10794,235172.589,580472.266,Lichtmast,POINT (235172.589 580472.266)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6692,010795-014,6.58730496,53.20486076,10795,235186.221,580470.462,Lichtmast,POINT (235186.221 580470.462)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6693,010796-015,6.58719873,53.20476275,10796,235179.305,580459.437,Lichtmast,POINT (235179.305 580459.437)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6694,010797-016,6.58738302,53.2047546,10797,235191.633,580458.735,Lichtmast,POINT (235191.633 580458.735)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6695,010798-017,6.58729773,53.20465457,10798,235186.12,580447.509,Lichtmast,POINT (235186.12 580447.509)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6696,010799-018,6.58747036,53.20465825,10799,235197.647,580448.111,Lichtmast,POINT (235197.647 580448.111)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6697,010800-019,6.587382,53.20455555,10800,235191.934,580436.584,Lichtmast,POINT (235191.934 580436.584)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6698,010801-020,6.58755737,53.20455019,10801,235203.661,580436.183,Lichtmast,POINT (235203.661 580436.183)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_6699,010970-108,6.58443921,53.20462541,10970,234995.19,580441.086,Lichtmast,POINT (234995.19 580441.086)
Lichtmasten gemeente Groningen.fid-214b96d3_1861ee9c111_669a,010971-109,6.58429348,53.20469679,10971,234985.321,580448.867,Lichtmast,POINT (234985.321 580448.867)
