nummer;gebied;onderwerp;aangemaakt;gewijzigd;buurt;geo_shape;locatie_ter_hoogte_van;wijkcode;stadsdeelcode_;wijknaam;stadsdeelnaam;geo_point_2d
990460897;6-Strijp;13.1 Straatverlichting;2017-10-24T14:01:00+00:00;2017-12-04T10:33:00+00:00;BU07721621;"{""coordinates"": [5.429504459227254, 51.42269520207126], ""type"": ""Point""}";N2 Cranendonk p13;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.42269520207126, 5.429504459227254
990460901;1-Centrum;9.7 Overig;2017-10-24T14:09:00+00:00;2017-11-10T11:10:00+00:00;BU07721112;"{""coordinates"": [5.474984921550534, 51.43658228448486], ""type"": ""Point""}";Kleine Berg 51;11;1;Wijk Centrum;Stadsdeel Centrum;51.43658228448486, 5.474984921550534
990460902;7-Gestel;10.1 Riolering;2017-10-24T14:12:00+00:00;2017-11-06T16:06:00+00:00;BU07721725;"{""coordinates"": [5.453755838000381, 51.418358697747664], ""type"": ""Point""}";Verdistraat 48;72;7;Wijk Oud-Gestel;Stadsdeel Gestel;51.418358697747664, 5.453755838000381
990460909;10-Woensel-Noord 2;1.1 Afvalbak;2017-10-24T14:32:00+00:00;2017-10-30T09:53:00+00:00;BU07721542;"{""coordinates"": [5.500795730940037, 51.46983563844075], ""type"": ""Point""}";Columbalaan 1;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.46983563844075, 5.500795730940037
990535102;1-Centrum;14.2 Tegels en klinkers;2018-12-02T13:00:00+00:00;2018-12-03T08:30:00+00:00;BU07721112;"{""coordinates"": [5.4755468215760335, 51.437103183561675], ""type"": ""Point""}";Kleine berg 29;11;1;Wijk Centrum;Stadsdeel Centrum;51.437103183561675, 5.4755468215760335
990535111;2-Stratum;9.3 Zwerfvuil;2018-12-02T13:58:00+00:00;2018-12-03T09:00:00+00:00;BU07721216;"{""coordinates"": [5.486640915741907, 51.426666690476054], ""type"": ""Point""}";Aalsterweg 53;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.426666690476054, 5.486640915741907
990534233;1-Centrum;6.4 (Brom) fietswrak;2018-11-26T17:11:00+00:00;2018-12-03T09:09:00+00:00;BU07721111;"{""coordinates"": [5.480566285309207, 51.43794990532142], ""type"": ""Point""}";Heuvel Galerie 241;11;1;Wijk Centrum;Stadsdeel Centrum;51.43794990532142, 5.480566285309207
990534933;3-Tongelre;13.1 Straatverlichting;2018-11-30T18:36:00+00:00;2018-12-03T09:13:00+00:00;BU07721311;"{""coordinates"": [5.486904234235146, 51.44161480967672], ""type"": ""Point""}";Parklaan;31;3;Wijk De Laak;Stadsdeel Tongelre;51.44161480967672, 5.486904234235146
990534849;1-Centrum;5.2 Graffiti op particulier eigendom;2018-11-30T12:36:00+00:00;2018-12-03T09:27:00+00:00;BU07721111;"{""coordinates"": [5.476069793247425, 51.442075678309756], ""type"": ""Point""}";Piazza 52;11;1;Wijk Centrum;Stadsdeel Centrum;51.442075678309756, 5.476069793247425
990534902;7-Gestel;12.1 Verkeersbord;2018-11-30T15:49:00+00:00;2018-12-03T09:32:00+00:00;BU07721732;"{""coordinates"": [5.441639803526471, 51.41855469932481], ""type"": ""Point""}";Kastelenplein 167;73;7;Wijk Gestelse Ontginning;Stadsdeel Gestel;51.41855469932481, 5.441639803526471
990534810;2-Stratum;6.1 Illegale stort;2018-11-30T09:49:00+00:00;2018-12-03T09:57:00+00:00;BU07721216;"{""coordinates"": [5.486067821262872, 51.42477839215642], ""type"": ""Point""}";Aalsterweg 111;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.42477839215642, 5.486067821262872
990535004;10-Woensel-Noord 2;13.1 Straatverlichting;2018-12-01T13:40:00+00:00;2018-12-03T10:13:00+00:00;BU07721542;"{""coordinates"": [5.509078181246056, 51.468514324691206], ""type"": ""Point""}";Soeterbeekseweg;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.468514324691206, 5.509078181246056
990534024;2-Stratum;9.5 Bladafval;2018-11-25T13:18:00+00:00;2018-12-03T10:14:00+00:00;BU07721235;"{""coordinates"": [5.515472633285437, 51.4184694241985], ""type"": ""Point""}";Bunderkensven;23;2;Wijk Putten;Stadsdeel Stratum;51.4184694241985, 5.515472633285437
990534515;5-Woensel-Noord 1;9.1 Onkruidbeheer;2018-11-28T11:55:00+00:00;2018-12-05T09:55:00+00:00;BU07721520;"{""coordinates"": [5.416164245271897, 51.48217528002371], ""type"": ""Point""}";Leemkuil 5;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.48217528002371, 5.416164245271897
990535583;5-Woensel-Noord 1;6.1 Illegale stort;2018-12-04T18:52:00+00:00;2018-12-05T09:57:00+00:00;BU07721513;"{""coordinates"": [5.464689076654659, 51.4712678489622], ""type"": ""Point""}";Kapitein Pulverstraat 92;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.4712678489622, 5.464689076654659
990534523;5-Woensel-Noord 1;1.9 Overig;2018-11-28T12:20:00+00:00;2018-12-05T10:00:00+00:00;BU07721511;"{""coordinates"": [5.453426524398552, 51.4739259518002], ""type"": ""Point""}";Oude Bossche Baan 11;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.4739259518002, 5.453426524398552
990535572;2-Stratum;6.1 Illegale stort;2018-12-04T17:42:00+00:00;2018-12-05T10:00:00+00:00;BU07721237;"{""coordinates"": [5.501013204069709, 51.421303373941896], ""type"": ""Point""}";Lavendelplein 113;23;2;Wijk Putten;Stadsdeel Stratum;51.421303373941896, 5.501013204069709
990535618;6-Strijp;13.1 Straatverlichting;2018-12-05T08:59:00+00:00;2018-12-05T10:22:00+00:00;BU07721635;"{""coordinates"": [5.398801657201087, 51.43784571949142], ""type"": ""Point""}";Waterlinie 440;63;6;Wijk Meerhoven;Stadsdeel Strijp;51.43784571949142, 5.398801657201087
990535271;1-Centrum;6.4 (Brom) fietswrak;2018-12-03T11:17:00+00:00;2018-12-14T10:11:00+00:00;BU07721111;"{""coordinates"": [5.482115526365821, 51.44039767857095], ""type"": ""Point""}";Raiffeisenstraat 1;11;1;Wijk Centrum;Stadsdeel Centrum;51.44039767857095, 5.482115526365821
990535495;3-Tongelre;9.5 Bladafval;2018-12-04T11:33:00+00:00;2018-12-14T10:44:00+00:00;BU07721336;"{""coordinates"": [5.506548786708394, 51.4562678579482], ""type"": ""Point""}";Koudenhovenseweg Noord;33;3;Wijk Oud-Tongelre;Stadsdeel Tongelre;51.4562678579482, 5.506548786708394
990535731;2-Stratum;9.5 Bladafval;2018-12-05T17:10:00+00:00;2018-12-14T10:50:00+00:00;BU07721230;"{""coordinates"": [5.513878099909424, 51.42828568067638], ""type"": ""Point""}";Rik Woutersweg 4;23;2;Wijk Putten;Stadsdeel Stratum;51.42828568067638, 5.513878099909424
990535714;2-Stratum;6.4 (Brom) fietswrak;2018-12-05T15:30:00+00:00;2018-12-14T11:25:00+00:00;BU07721213;"{""coordinates"": [5.485156485958361, 51.431612386234576], ""type"": ""Point""}";Stratumsedijk;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.431612386234576, 5.485156485958361
990535569;2-Stratum;10.2 Putten of kolken;2018-12-04T17:15:00+00:00;2018-12-14T11:26:00+00:00;BU07721232;"{""coordinates"": [5.511405593305383, 51.428360382448965], ""type"": ""Point""}";Wapperslaan 13;23;2;Wijk Putten;Stadsdeel Stratum;51.428360382448965, 5.511405593305383
990535006;2-Stratum;14.2 Tegels en klinkers;2018-12-01T13:52:00+00:00;2018-12-14T11:26:00+00:00;BU07721216;"{""coordinates"": [5.48698511914667, 51.426118790241674], ""type"": ""Point""}";Biesterweg 36;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.426118790241674, 5.48698511914667
990535617;6-Strijp;10.1 Riolering;2018-12-05T08:49:00+00:00;2018-12-14T14:23:00+00:00;BU07721622;"{""coordinates"": [5.4429436838313245, 51.44247168807457], ""type"": ""Point""}";Jacob Oppenheimstraat 18;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.44247168807457, 5.4429436838313245
990535577;6-Strijp;9.5 Bladafval;2018-12-04T18:02:00+00:00;2018-12-14T14:25:00+00:00;BU07721624;"{""coordinates"": [5.4400197577984315, 51.44866189967487], ""type"": ""Point""}";Elburglaan 51;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.44866189967487, 5.4400197577984315
990534528;6-Strijp;12.4 Paaltjes;2018-11-28T12:49:00+00:00;2018-12-14T14:34:00+00:00;BU07721637;"{""coordinates"": [5.404031598250647, 51.44919071177318], ""type"": ""Point""}";Flight Forum 3384;63;6;Wijk Meerhoven;Stadsdeel Strijp;51.44919071177318, 5.404031598250647
990535249;2-Stratum;14.2 Tegels en klinkers;2018-12-03T10:26:00+00:00;2019-01-25T16:23:00+00:00;BU07721226;"{""coordinates"": [5.477464021337967, 51.41114910298554], ""type"": ""Point""}";Charles Roelslaan 2;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.41114910298554, 5.477464021337967
990535704;5-Woensel-Noord 1;7.4 Jeugdoverlast;2018-12-05T14:31:00+00:00;2019-01-27T22:31:00+00:00;BU07721511;"{""coordinates"": [5.445304505976082, 51.4731436570986], ""type"": ""Point""}";Grimselpas 15;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.4731436570986, 5.445304505976082
990534531;6-Strijp;13.1 Straatverlichting;2018-11-28T12:51:00+00:00;2019-01-28T14:37:00+00:00;BU07721635;"{""coordinates"": [5.402213962094847, 51.436623416921144], ""type"": ""Point""}";Waterwereld p24 (et);63;6;Wijk Meerhoven;Stadsdeel Strijp;51.436623416921144, 5.402213962094847
990534066;6-Strijp;3.3 Ratten;2018-11-25T17:23:00+00:00;2019-01-28T14:41:00+00:00;BU07721633;"{""coordinates"": [5.414929685368643, 51.43327570806467], ""type"": ""Point""}";Grastapijt 61;63;6;Wijk Meerhoven;Stadsdeel Strijp;51.43327570806467, 5.414929685368643
990535045;4-Woensel-Zuid;3.3 Ratten;2018-12-01T20:34:00+00:00;2019-01-28T16:21:00+00:00;BU07721431;"{""coordinates"": [5.485219722766024, 51.45928465579117], ""type"": ""Point""}";Eckartseweg Noord 222;43;4;Wijk Begijnenbroek;Stadsdeel Woensel-Zuid;51.45928465579117, 5.485219722766024
990534336;2-Stratum;14.6 Verkeersonveilige situatie;2018-11-27T11:45:00+00:00;2019-01-28T17:09:00+00:00;BU07721234;"{""coordinates"": [5.505064497520116, 51.4218517888145], ""type"": ""Point""}";Tivolilaan;23;2;Wijk Putten;Stadsdeel Stratum;51.4218517888145, 5.505064497520116
990534868;2-Stratum;13.1 Straatverlichting;2018-11-30T13:55:00+00:00;2019-01-29T12:29:00+00:00;BU07721221;"{""coordinates"": [5.496772285052404, 51.41719549342659], ""type"": ""Point""}";Leenderweg p45;22;2;Wijk Kortonjo;Stadsdeel Stratum;51.41719549342659, 5.496772285052404
990534306;7-Gestel;13.1 Straatverlichting;2018-11-27T10:00:00+00:00;2019-01-30T08:35:00+00:00;BU07721731;"{""coordinates"": [5.444849093213388, 51.4233158986944], ""type"": ""Point""}";Kasteellaan p45 (et);73;7;Wijk Gestelse Ontginning;Stadsdeel Gestel;51.4233158986944, 5.444849093213388
990460759;5-Woensel-Noord 1;1.3 Ondergrondse afvalcontainer;2017-10-24T03:02:00+00:00;2017-10-25T17:13:00+00:00;BU07721515;"{""coordinates"": [5.472587612230758, 51.46992264681661], ""type"": ""Point""}";Genovevalaan 2;51;5;Wijk Ontginning;Stadsdeel Woensel-Noord;51.46992264681661, 5.472587612230758
990460761;2-Stratum;2.1 Bomen;2017-10-24T08:43:00+00:00;2017-11-01T15:19:00+00:00;BU07721218;"{""coordinates"": [5.477636724725677, 51.42703655517781], ""type"": ""Point""}";Coornhertlaan 22;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.42703655517781, 5.477636724725677
990460762;3-Tongelre;13.1 Straatverlichting;2017-10-24T09:07:00+00:00;2017-10-25T14:03:00+00:00;BU07721328;"{""coordinates"": [5.525149005478274, 51.4353756691222], ""type"": ""Point""}";Altvioolstraat;32;3;Wijk Doornakkers;Stadsdeel Tongelre;51.4353756691222, 5.525149005478274
990460763;4-Woensel-Zuid;13.1 Straatverlichting;2017-10-24T09:12:00+00:00;2017-11-08T09:46:00+00:00;BU07721423;"{""coordinates"": [5.459256631334812, 51.45812966545514], ""type"": ""Point""}";Pastoor Van Arsplein p1;42;4;Wijk Erp;Stadsdeel Woensel-Zuid;51.45812966545514, 5.459256631334812
990534950;2-Stratum;13.1 Straatverlichting;2018-11-30T20:45:00+00:00;2018-12-03T10:31:00+00:00;BU07721311;"{""coordinates"": [5.486746323412165, 51.437524483849096], ""type"": ""Point""}";Kanaaldijk-Zuid 9A;31;3;Wijk De Laak;Stadsdeel Tongelre;51.437524483849096, 5.486746323412165
990534912;1-Centrum;12.5 Afvalbakken;2018-11-30T16:20:00+00:00;2018-12-03T10:39:00+00:00;BU07721113;"{""coordinates"": [5.469721273077991, 51.44164168104124], ""type"": ""Point""}";;11;1;Wijk Centrum;Stadsdeel Centrum;51.44164168104124, 5.469721273077991
990534987;2-Stratum;6.1 Illegale stort;2018-12-01T12:21:00+00:00;2018-12-03T10:43:00+00:00;BU07721216;"{""coordinates"": [5.486104921054168, 51.42500469117808], ""type"": ""Point""}";Aalsterweg 103;21;2;Wijk Oud-Stratum;Stadsdeel Stratum;51.42500469117808, 5.486104921054168
990534593;7-Gestel;13.1 Straatverlichting;2018-11-28T15:50:00+00:00;2018-12-03T10:49:00+00:00;BU07721621;"{""coordinates"": [5.429391859298642, 51.42269020219532], ""type"": ""Point""}";Cranendonck;62;6;Wijk Halve Maan;Stadsdeel Strijp;51.42269020219532, 5.429391859298642
990535165;10-Woensel-Noord 2;6.1 Illegale stort;2018-12-02T19:50:00+00:00;2018-12-03T10:53:00+00:00;BU07721541;"{""coordinates"": [5.49318534011687, 51.470260793825126], ""type"": ""Point""}";Andromedaplaats 19;54;5;Wijk Dommelbeemd;Stadsdeel Woensel-Noord;51.470260793825126, 5.49318534011687
990535112;5-Woensel-Noord 1;2.1 Bomen;2018-12-02T14:01:00+00:00;2018-12-03T10:54:00+00:00;BU07721523;"{""coordinates"": [5.443381164672228, 51.483091550188696], ""type"": ""Point""}";Nancylaan 2 5627CV;52;5;Wijk Achtse Molen;Stadsdeel Woensel-Noord;51.483091550188696, 5.443381164672228
990535604;7-Gestel;13.1 Straatverlichting;2018-12-05T00:11:00+00:00;2018-12-05T10:40:00+00:00;BU07721713;"{""coordinates"": [5.462638900882222, 51.432590890364985], ""type"": ""Point""}";Pepijnstraat 11;71;7;Wijk Rozenknopje;Stadsdeel Gestel;51.432590890364985, 5.462638900882222
990535578;6-Strijp;13.1 Straatverlichting;2018-12-04T18:12:00+00:00;2018-12-05T10:51:00+00:00;BU07721616;"{""coordinates"": [5.4592307070327735, 51.44624467959678], ""type"": ""Point""}";Torenallee 28 2;61;6;Wijk Oud-Strijp;Stadsdeel Strijp;51.44624467959678, 5.4592307070327735
990535635;4-Woensel-Zuid;6.1 Illegale stort;2018-12-05T10:09:00+00:00;2018-12-05T10:53:00+00:00;BU07721412;"{""coordinates"": [5.475300755548122, 51.44763167189229], ""type"": ""Point""}";Kruisstraat 69;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.44763167189229, 5.475300755548122
990535634;4-Woensel-Zuid;6.1 Illegale stort;2018-12-05T10:08:00+00:00;2018-12-05T10:54:00+00:00;BU07721412;"{""coordinates"": [5.475206756208101, 51.44752967219656], ""type"": ""Point""}";Kruisstraat 69;41;4;Wijk Oud-Woensel;Stadsdeel Woensel-Zuid;51.44752967219656, 5.475206756208101
990535624;7-Gestel;6.1 Illegale stort;2018-12-05T09:33:00+00:00;2018-12-05T10:59:00+00:00;BU07721731;"{""coordinates"": [5.438409186882585, 51.420820000283975], ""type"": ""Point""}";Sterkenburg 53;73;7;Wijk Gestelse Ontginning;Stadsdeel Gestel;51.420820000283975, 5.438409186882585
990535585;10-Woensel-Noord 2;1.8 Minicontainer (kliko);2018-12-04T19:16:00+00:00;2018-12-05T11:01:00+00:00;BU07721532;"{""coordinates"": [5.478702578516369, 51.48315863190114], ""type"": ""Point""}";Namenlaan 66;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.48315863190114, 5.478702578516369
990535614;5-Woensel-Noord 1;13.1 Straatverlichting;2018-12-05T08:18:00+00:00;2018-12-05T11:01:00+00:00;BU07721535;"{""coordinates"": [5.463219932772928, 51.49467799113697], ""type"": ""Point""}";Castilielaan 115;53;5;Wijk Aanschot;Stadsdeel Woensel-Noord;51.49467799113697, 5.463219932772928
