ID,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BGTBRONHOUDER,BGTBRONHOUDERCODE,BGTSTATUS,NAAM,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,RELATIEVEHOOGTELIGGING,STATUS,TIJDSTIP_REGISTRATIE,BEWEEGBAAR,PUIC,WEGNAAM
6087815,,,,,,,,,,,,,,,,100607.219919,466300.9225,52.1821618630285,4.5918926133668,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,22.05,283,1,gerealiseerd,2016/11/29 19:41:35+00,Nee,3f5b50e0613205c6e05332a1e90a7be1,
6087832,,,,,,,,,,,,,,,,185027.04708,426639.749,51.8275518300924,5.82278269610739,,,,Nijmegen,G0268,bestaand,,99.308,283,1,gerealiseerd,2018/12/13 10:55:26+00,Nee,42ff08b3a1fa5775e0530100007f0cc2,
6087833,047,,47,047__,s Hertogenbosch - Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,63.068672,"63,068672",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,185139.771134,426660.94,51.8277362150395,5.82441970500699,KUNSTWERKEN,Noord-Oost,NO,Nijmegen,G0268,bestaand,,145.486,283,1,gerealiseerd,2022/06/07 15:47:14+00,Nee,42ff08b6e1695775e0530100007f0cc2,
6087857,,,,,,,,,,,,,,,,200899.573683,381892.8445,51.4242835725809,6.0471375112884,,,,Horst aan de Maas,G1507,bestaand,,62.719,283,1,gerealiseerd,2017/01/03 14:41:01+00,Nee,eeba209bd28146869e54e165fc84f486,
6087947,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,17.542614,"17,542614",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,186985.672,427922.8044,51.8389751419599,5.8513130082169,KUNSTWERKEN,Noord-Oost,NO,Nijmegen,G0268,bestaand,,931.669,283,1,gerealiseerd,2021/08/27 12:24:14+00,Nee,42ff08b330e15775e0530100007f0cc2,
6087949,514,b,514,514_b,Nijmegen,Ht-Nm,s-Hertogenbosch - Nijmegen ,65.158339,"65,158339",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,186819.939,427791.513431,51.8378045716681,5.84889620420445,KUNSTWERKEN,Noord-Oost,NO,Nijmegen,G0268,bestaand,,954.941,283,1,gerealiseerd,2017/09/22 10:45:18+00,Nee,42ff08b5a61a5775e0530100007f0cc2,
6087988,533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,15.851737,"15,851737",Randstad Noord,RN,Woerden,14,KUNSTWERKEN,Neerlands Midden,121063.506242,455226.522,52.0842648927916,4.89208731626873,KUNSTWERKEN,Randstad Noord,RN,Woerden,G0632,bestaand,,50.952,283,1,gerealiseerd,2016/11/16 17:29:52+00,Nee,bef6270675f4423aab80ba0cb9c1dcbc,
6088010,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,64.254602,"64,254602",Randstad Zuid,RZ,Den Haag,2,KUNSTWERKEN,Den Haag,81313.465564,451273.7765,52.0448795414955,4.31307896618948,KUNSTWERKEN,Randstad Zuid,RZ,Rijswijk,G0603,bestaand,,735.751,283,1,gerealiseerd,2016/02/29 12:28:26+00,Nee,0731d03116224217a7efacd770ebba6f,
6088023,093,,93,093__,Blauwkapel - Den Dolder,Ut-Amf,Utrecht - Amersfoort ,4.71554,"4,715540",Randstad Noord,RN,Utrecht,13,KUNSTWERKEN,Neerlands Midden,138622.5935,458566.713496,52.1150839679684,5.14810164405966,KUNSTWERKEN,Randstad Noord,RN,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,1007.816,283,1,gerealiseerd,2022/02/21 08:09:49+00,,771d451c429b4132a05a412ff172f6f1,
6088061,,,,,,,,,,,,,,,,231581.690322,580973.437,53.2099069928449,6.53348864243207,,,,Waterschap Noorderzijlvest,W0647,bestaand,,76.504,283,1,gerealiseerd,2016/11/18 09:29:17+00,Nee,404f925c4eda0015e053660013ac6945,
6088081,093,,93,093__,Blauwkapel - Den Dolder,Ut-Amf,Utrecht - Amersfoort ,4.639811,"4,639811",Randstad Noord,RN,Utrecht,13,KUNSTWERKEN,Neerlands Midden,138579.1355,458548.761749,52.1149213313663,5.14746805004703,KUNSTWERKEN,Randstad Noord,RN,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,2645.451,283,1,gerealiseerd,2022/02/21 08:09:49+00,,1ed253ae09164fbb92d6f9b42c02e1fd,
6088129,095,,95,095__,Hilversum - Blauwkapel,Hvs-Utm,Hilversum - Utrecht Maliebaan ,12.436866,"12,436866",Randstad Noord,RN,Utrecht,13,KUNSTWERKEN,Neerlands Midden,138204.040491,459107.4755,52.119931748453,5.14196437816914,KUNSTWERKEN,Randstad Noord,RN,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,6280.724,283,1,gerealiseerd,2022/02/21 08:09:49+00,,fd1f3582b1654804abd0faf116fc7866,
6088137,049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,26.084762,"26,084762",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,189067.060445,420289.614,51.7702438496543,5.88076094740989,KUNSTWERKEN,Noord-Oost,NO,Mook en Middelaar,G0944,bestaand,,117.113,283,1,gerealiseerd,2016/12/06 17:14:44+00,,3f9d7efa8fa11160e0530100007f011e,
6088138,,,,,,,,,,,,,,,,99775.088218,423459.975,51.7970489859278,4.58662886733705,,,,Hoeksche Waard,G1963,bestaand,,61.055,283,1,gerealiseerd,2019/02/13 09:39:42+00,Nee,8abeacd5439b75760000000a111562e8,
6088140,165,,165,165__,Kijfhoek - Moerdijkbrug,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,217.868067,"217,868067",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,99765.393891,423036.744,51.7932441623999,4.58655586757848,KUNSTWERKEN,Randstad Zuid,RZ,Waterschap Hollandse Delta,W0655,bestaand,,612.117,283,1,gerealiseerd,2016/08/30 10:40:00+00,Nee,8abeacd5439b75760000000a1117241d,
6088213,,,,,,,,,,,,,,,,102907.7405,469836.621175,52.2141597883064,4.62498393862195,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,108.827,283,1,gerealiseerd,2016/11/23 07:19:26+00,Nee,3f5b50e0192f05c6e05332a1e90a7be1,
6088232,020,,20,020__,Amersfoort Aansl. - Barneveld Noord,Asd-Zp,Amsterdam Centraal - Zutphen ,55.810388,"55,810388",Noord-Oost,NO,Gelderse Vallei,29,KUNSTWERKEN,Veluwe,164266.606,463846.539513,52.16270300885,5.52263546846394,KUNSTWERKEN,Noord-Oost,NO,Barneveld,G0203,bestaand,,778.461,283,1,gerealiseerd,2016/05/10 13:25:59+00,Nee,26c5a7a42a8f4bd9944344a9ecc989af,
6088234,,,,,,,,,,,,,,,,116186.567701,449495.184,52.0324329119172,4.82158962539813,,,,Oudewater,G0589,bestaand,,7.603,283,1,gerealiseerd,2016/11/11 11:26:18+00,,8c11c39b82ba4e40a836790644341688,
6088236,,,,,,,,,,,,,,,,116117.013859,449448.9395,52.0320124056698,4.82058134777877,,,,Oudewater,G0589,bestaand,,7.653,283,1,gerealiseerd,2016/11/11 11:26:18+00,,d32f76f4407f462a9657fd14c70d3943,
6088243,,,,,,,,,,,,,,,,115589.934481,449099.9295,52.0288383885522,4.812941065867,,,,Oudewater,G0589,bestaand,,7.332,283,1,gerealiseerd,2016/11/11 11:26:18+00,,33affeff46de46f696033d276d15ffa6,
6088247,,,,,,,,,,,,,,,,118196.2465,450976.415687,52.045882902172,4.85071522320238,,,,Oudewater,G0589,bestaand,,7.307,283,1,gerealiseerd,2016/11/11 11:26:18+00,,3cc0de5552454273bed8b7f601a79ce8,
6088248,,,,,,,,,,,,,,,,115783.996665,449228.263,52.0300055729916,4.81575398829269,,,,Oudewater,G0589,bestaand,,7.662,283,1,gerealiseerd,2016/11/11 11:26:18+00,,df7b7545450a4ca7a5b37ad3452bd1d5,
6088513,125,,125,125__,Tilburg - Boxtel,Bd-Ehv,Breda - Eindhoven ,25.508141,"25,508141",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,137166.3015,397639.84963,51.5674130695008,5.12998537789661,KUNSTWERKEN,Zuid,Z,Tilburg,G0855,bestaand,,431.378,283,1,gerealiseerd,2018/03/22 07:51:26+00,Nee,44cae3dfb6f800e6e0530a01fa86e02a,
6088516,124,a,124,124_a,Tilburg - Vught Aansl.,Tb-Vga,Tilburg - Vught Aansluiting ,3.776034,"3,776034",Zuid,Z,Den Bosch,21,KUNSTWERKEN,Betuwe,136781.851,398819.133247,51.5780007499251,5.12437916081875,KUNSTWERKEN,Zuid,Z,Tilburg,G0855,bestaand,,1002.263,283,1,gerealiseerd,2019/03/29 09:52:02+00,Nee,44cae3e6812f00e6e0530a01fa86e02a,
6088543,,,,,,,,,,,,,,,,246300.1905,519456.131207,52.6549130243668,6.7365273293164,,,,Coevorden,G0109,bestaand,,210.757,283,1,gerealiseerd,2017/03/07 08:10:00+00,Ja,4141a62f9bf70c11e05363ab720affc1,
6088575,538,,538,538__,Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,52.52571,"52,525710",Randstad Zuid,RZ,Rotterdam,3,KUNSTWERKEN,Rotterdam,91283.437,439403.41372,51.9394338989796,4.46059784997147,KUNSTWERKEN,Randstad Zuid,RZ,Rotterdam,G0599,bestaand,,2077.776,283,1,gerealiseerd,2017/02/16 09:20:29+00,,40d4e39a44b74353a136ba950feae7a6,
6088594,002,,2,002__,Leeuwarden - Groningen,Hlg-Nscg,Harlingen - Nieuweschans Grens ,50.913195,"50,913195",Noord-Oost,NO,Groningen,37,KUNSTWERKEN,Wadden,205513.2915,585802.463395,53.2563883601776,6.14409570775925,KUNSTWERKEN,Noord-Oost,NO,Achtkarspelen,G0059,bestaand,,101.455,283,1,gerealiseerd,2017/03/08 05:07:20+00,Nee,49077c97db0a3b88e053ef0010acac3f,
6088638,049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,18.844636,"18,844636",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,187788.032851,426932.648,51.8300288936425,5.86286083519416,KUNSTWERKEN,Noord-Oost,NO,Nijmegen,G0268,bestaand,,1396.589,283,1,gerealiseerd,2017/02/02 12:40:38+00,Nee,42ff08b2edc95775e0530100007f0cc2,
6088665,,,,,,,,,,,,,,,,117778.719452,496914.9985,52.4587249347442,4.83957316616476,,,,Zaanstad,G0479,bestaand,,196.458,283,1,gerealiseerd,2018/02/08 07:20:46+00,Nee,2881ce04efce0054e0530a3243018c29,
6088668,079,,79,079__,Zaandam - Hoorn,Zd-Ekz,Zaandam - Enkhuizen ,4.230197,"4,230197",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,118331.1095,497002.513459,52.4595486962817,4.84769046405883,KUNSTWERKEN,Randstad Noord,RN,Zaanstad,G0479,bestaand,,453.829,283,1,gerealiseerd,2018/07/18 14:14:55+00,Nee,29da4837aa8600e0e0530a324301d135,
6088734,,,,,,,,,,,,,,,,118352.242686,496974.5505,52.4592988054217,4.84800444898957,,,,Zaanstad,G0479,bestaand,,124.531,283,1,gerealiseerd,2017/01/10 11:47:17+00,Nee,33967d1bd3040094e0530a32430118c8,
6088735,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,20.817735,"20,817735",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,195519.566983,468667.664,52.2046236503797,5.97996066536856,KUNSTWERKEN,Noord-Oost,NO,Apeldoorn,G0200,bestaand,,84.28,283,1,gerealiseerd,2022/10/12 18:27:52+00,Nee,42b3d39186890268e0530a0a28492340,
6088773,209,,209,209__,Dieren - Apeldoorn,Dr-Apd,Dieren - Apeldoorn ,20.270291,"20,270291",Noord-Oost,NO,IJsselstreek,31,KUNSTWERKEN,Veluwe,195612.630874,468113.457,52.1996358908976,5.98125560014284,KUNSTWERKEN,Noord-Oost,NO,Apeldoorn,G0200,bestaand,,112.982,283,1,gerealiseerd,2022/10/12 18:27:52+00,Nee,42b3d3932e890268e0530a0a28492340,
6088848,166,,166,166__,Rotterdam Westelijke Splitsing - Nieuw Vennep,Rtd-Hfd,Rotterdam Centraal - Hoofddorp ,106.598752,"106,598752",Randstad Zuid,RZ,HSL,70,KUNSTWERKEN,OPC: 70-HSL,91547.7615,442759.68556,51.9696278174452,4.46382116166459,KUNSTWERKEN,Randstad Zuid,RZ,Zuid-Holland,P0028,bestaand,,1027.719,283,1,gerealiseerd,2017/07/31 13:55:29+00,Nee,def0d3538a7a4317844883df63645301,
6088879,,,,,,,,,,,,,,,,129765.0185,461806.31534,52.1438678837933,5.01854754813995,,,,Stichtse Vecht,G1904,bestaand,,118.369,283,1,gerealiseerd,2017/04/10 17:10:38+00,Nee,0a005367d37f4201a22cee24f21b0b6c,
6088925,049,,49,049__,Nijmegen - Beugen,Ah-Vl,Arnhem - Venlo ,19.425941,"19,425941",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,188196.8035,426525.79926,51.8263479053595,5.8687516050658,KUNSTWERKEN,Noord-Oost,NO,Nijmegen,G0268,bestaand,,1050.133,283,1,gerealiseerd,2017/02/02 12:40:38+00,,42ff08b43ec75775e0530100007f0cc2,
6088926,514,a,514,514_a,Nijmegen,Ah-Vl,Arnhem - Venlo ,18.444602,"18,444602",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,187500.616,427219.427345,51.8326233271284,5.85871837862718,KUNSTWERKEN,Noord-Oost,NO,Nijmegen,G0268,bestaand,,858.078,283,1,gerealiseerd,2017/02/02 12:40:38+00,,42ff08b68a165775e0530100007f0cc2,
6088930,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,176.592791,"176,592791",Randstad Noord,RN,Amsterdam,9,KUNSTWERKEN,Amsterdam,115471.980763,489615.093,52.392958435453,4.80649699307905,KUNSTWERKEN,Randstad Noord,RN,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,12896.907,283,1,gerealiseerd,2021/04/23 10:08:12+00,,80e029001a4048e797ed6855a5dc99db,
6088963,048,,48,048__,Nijmegen Grens - Nijmegen,Gb-Nm,Groesbeek - Nijmegen ,3.47027,"3,470270",Noord-Oost,NO,Maas en Waal,28,KUNSTWERKEN,Gelre,192621.2695,421180.249276,51.7780208268643,5.93234844299317,KUNSTWERKEN,Noord-Oost,NO,Groesbeek,G1945,bestaand,,10.244,283,1,gerealiseerd,2021/09/23 08:16:55+00,,3ed4daf081040fe4e0530100007f4fb5,
6089043,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,11.12663,"11,126630",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,105047.065423,498776.351,52.4744393644342,4.65198901818025,KUNSTWERKEN,Randstad Noord,RN,Velsen,G0453,bestaand,,637.573,283,1,gerealiseerd,2017/01/10 11:32:18+00,Nee,40dd423f017f5788e053cc1f0a0a3668,
6089047,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,11.10713,"11,107130",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,105040.738786,498757.1655,52.4742663714844,4.65189877618081,KUNSTWERKEN,Randstad Noord,RN,Velsen,G0453,bestaand,,657.864,283,1,gerealiseerd,2017/01/10 11:32:18+00,Nee,40dd42405fd05788e053cc1f0a0a3668,
6089136,164,,164,164__,Prinsenbeek - Hazeldonk Grens,Brda-Bdgr,Barendrecht Aansl. - Breda Grens ,249.971468,"249,971468",Zuid,Z,HSL,70,KUNSTWERKEN,OPC: 70-HSL,110319.43,393157.467898,51.5256318997933,4.74335956944044,KUNSTWERKEN,Randstad Zuid,RZ,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,224.4,283,1,gerealiseerd,2020/11/20 00:03:29+00,,7f2f99d8f0fe4147ab0c3ce8f69352b0,
6089159,123,,123,123__,Breda - Tilburg,Bd-Ehv,Breda - Eindhoven ,20.837834,"20,837834",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,132671.478,397163.289777,51.5629689754793,5.06518764382417,KUNSTWERKEN,Zuid,Z,Tilburg,G0855,bestaand,,659.147,283,1,gerealiseerd,2019/06/05 15:03:20+00,Nee,44cae3e64b0400e6e0530a01fa86e02a,
6089253,,,,,,,,,,,,,,,,132104.774205,397314.899,51.564308920287,5.05700507283745,,,,Tilburg,G0855,bestaand,,111.332,283,1,gerealiseerd,2022/07/05 08:31:20+00,Nee,44cae3e02bee00e6e0530a01fa86e02a,
6089259,123,,123,123__,Breda - Tilburg,Bd-Ehv,Breda - Eindhoven ,17.474371,"17,474371",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,129392.2695,397965.280745,51.5700378328844,5.01783836581735,KUNSTWERKEN,Zuid,Z,Tilburg,G0855,bestaand,,614.164,283,1,gerealiseerd,2019/04/05 12:56:56+00,Nee,44cae3e361ba00e6e0530a01fa86e02a,
6089261,663,a,663,663_a,Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,40.135542,"40,135542",Randstad Zuid,RZ,Dordrecht,5,KUNSTWERKEN,Dordrecht,97004.590944,430861.7875,51.863292363492,4.545227980119,KUNSTWERKEN,Randstad Zuid,RZ,Barendrecht,G0489,bestaand,,1359.795,283,1,gerealiseerd,2021/12/13 12:21:31+00,Nee,cba18f954d9f47589c9a1d38c520aaf6,
6089375,,,,,,,,,,,,,,,,135713.566548,397055.7475,51.5621149058167,5.10906490941293,,,,Tilburg,G0855,bestaand,,379.492,283,1,gerealiseerd,2020/11/12 14:07:07+00,Nee,44cae3e1657600e6e0530a01fa86e02a,
6089440,,,,,,,,,,,,,,,,90728.1835,439794.44541,51.9428842931914,4.45245090034744,,,,Rotterdam,G0599,bestaand,,85.878,283,1,gerealiseerd,2017/02/15 12:15:01+00,Nee,3b40ebbf744d486f9a16d6cbfa0c9551,
6089444,013,,13,013__,Herfte Aansl. - Meppel,Zl-Lw,Zwolle - Leeuwarden ,88.31259,"88,312590",Noord-Oost,NO,Overijssel,34,KUNSTWERKEN,Drenthe,211761.709989,511598.3605,52.5889981007526,6.22480789787577,KUNSTWERKEN,Noord-Oost,NO,Overijssel,P0023,bestaand,,1214.974,283,1,gerealiseerd,2021/05/04 10:18:37+00,Nee,5e5e8346233048aeb97e70d68b49a4a4,
6089618,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,67.022258,"67,022258",Zuid,Z,Venlo,27,KUNSTWERKEN,De Peel,208675.1195,373215.506537,51.3456049843545,6.15760607808922,KUNSTWERKEN,Zuid,Z,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,766.917,283,1,gerealiseerd,2022/04/03 13:41:41+00,Nee,f6fc0c15a5b14cc6ace910ab8234dc3a,
6089630,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,171.693462,"171,693462",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,116109.952425,494173.471,52.4339707212063,4.81534042470585,KUNSTWERKEN,Randstad Noord,RN,Zaanstad,G0479,bestaand,,2383.409,283,1,gerealiseerd,2018/01/30 08:57:00+00,Nee,2881ce04d10a0054e0530a3243018c29,
6089633,,,,,,,,,,,,,,,,115428.944733,496492.584,52.454763968707,4.80505287451746,,,,Zaanstad,G0479,bestaand,,33.97,283,1,gerealiseerd,2017/01/26 11:12:25+00,Nee,2881ce03ff440054e0530a3243018c29,
6089634,,,,,,,,,,,,,,,,115568.700879,495742.68,52.4480346288058,4.80719714514579,,,,Zaanstad,G0479,bestaand,,244.726,283,1,gerealiseerd,2017/01/26 11:12:25+00,Nee,2881cdfef2190054e0530a3243018c29,
6089656,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,65.322216,"65,322216",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,114795.7885,500221.821165,52.4882324683502,4.79529023382213,KUNSTWERKEN,Randstad Noord,RN,Zaanstad,G0479,bestaand,,32.706,283,1,gerealiseerd,2017/02/13 15:16:21+00,Nee,2881ce04f5430054e0530a3243018c29,
6089659,078,,78,078__,Uitgeest - Zaandam,Hdr-Zd,Den Helder - Zaandam ,65.331061,"65,331061",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,114803.054239,500215.9415,52.4881801618004,4.79539790708801,KUNSTWERKEN,Randstad Noord,RN,Zaanstad,G0479,bestaand,,40.63,283,1,gerealiseerd,2017/02/13 15:16:21+00,Nee,2881ce03540b0054e0530a3243018c29,
6089668,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,172.146173,"172,146173",Randstad Noord,RN,Alkmaar,7,KUNSTWERKEN,Hollands Noorderkwartier,116120.727722,493731.2175,52.4299969143459,4.81555018183734,KUNSTWERKEN,Randstad Noord,RN,Zaanstad,G0479,bestaand,,245.12,283,1,gerealiseerd,2017/01/26 11:12:25+00,Nee,2881cdfee8720054e0530a3243018c29,
6089671,,,,,,,,,,,,,,,,115608.216414,495604.615,52.4467966742796,4.8077946080617,,,,Zaanstad,G0479,bestaand,,234.452,283,1,gerealiseerd,2017/01/26 11:12:25+00,Nee,2881ce0429820054e0530a3243018c29,
6089677,,,,,,,,,,,,,,,,115712.861983,495142.8905,52.4426546434922,4.80938792983426,,,,Zaanstad,G0479,bestaand,,195.829,283,1,gerealiseerd,2021/03/26 14:29:19+00,Nee,2881ce03ff330054e0530a3243018c29,
6089679,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,67.024382,"67,024382",Zuid,Z,Venlo,27,KUNSTWERKEN,De Peel,208694.94,373229.92488,51.3457326953035,6.15789272620804,KUNSTWERKEN,Zuid,Z,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,601.639,283,1,gerealiseerd,2022/04/03 13:41:33+00,Nee,3bffc74e14c74e269bc9bd27e042cab0,
6089685,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,67.046648,"67,046648",Zuid,Z,Venlo,27,KUNSTWERKEN,De Peel,208717.873,373246.788892,51.3458820916568,6.15822441747053,KUNSTWERKEN,Zuid,Z,Ministerie van Infrastructuur en Waterstaat (IenW),L0002,bestaand,,905.625,283,1,gerealiseerd,2022/04/03 13:41:41+00,Nee,0fee4c7746ca41c08608978b38a66d62,
6089722,551,b,551,551_b,Tilburg,Bd-Ehv,Breda - Eindhoven ,23.571685,"23,571685",Zuid,Z,Breda,20,KUNSTWERKEN,Brabant,135334.253356,396938.941,51.5610518517564,5.10360131771849,KUNSTWERKEN,Zuid,Z,Tilburg,G0855,bestaand,,294.886,283,1,gerealiseerd,2021/11/03 14:24:13+00,Nee,44cae3de567d00e6e0530a01fa86e02a,
6089942,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,51.113514,"51,113514",Randstad Zuid,RZ,Leiden,1,KUNSTWERKEN,Rijn en Gouwe,89755.1785,460235.937007,52.1264805984329,4.43440164091051,KUNSTWERKEN,Randstad Zuid,RZ,Voorschoten,G0626,bestaand,,149.085,283,1,gerealiseerd,2018/11/30 10:27:56+00,Nee,59b39c8c4fcd457c86de6d7887a8c217,
6090053,104,,104,104__,Leiden Centraal - Den Haag Mariahoeve,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,53.125196,"53,125196",Randstad Zuid,RZ,Leiden,1,KUNSTWERKEN,Rijn en Gouwe,88403.159988,458752.065,52.112983978252,4.41495039039853,KUNSTWERKEN,Randstad Zuid,RZ,Hoogheemraadschap van Rijnland,W0616,bestaand,,22.11,283,1,gerealiseerd,2015/12/22 00:00:00+00,Nee,1aafec9ff77f437d9170221bfd8aea79,
6090105,,,,,,,,,,,,,,,,192669.362985,467924.75,52.1981487459939,5.93818463374851,,,,Apeldoorn,G0200,bestaand,,26.068,283,1,gerealiseerd,2019/02/20 07:50:27+00,Nee,42b3d3919fe10268e0530a0a28492340,
6090108,,,,,,,,,,,,,,,,103719.162,494612.794,52.4368996482351,4.63308437562789,,,,Hoogheemraadschap van Rijnland,W0616,bestaand,,18.911,283,1,gerealiseerd,2017/01/10 12:07:20+00,Nee,40dd4240a4085788e053cc1f0a0a3668,
6090268,,,,,,,,,,,,,,,,141286.7835,522647.289358,52.6910768867151,5.18437967646384,,,,Hoogheemraadschap Hollands Noorderkwartier,W0651,bestaand,,35.498,283,1,gerealiseerd,2016/07/19 14:58:49+00,Nee,61f9897fd4e24c4aa526d7069497a1e7,
6090331,217,,217,217__,Hoorn - Enkhuizen,Zd-Ekz,Zaandam - Enkhuizen ,42.18502,"42,185020",Randstad Noord,RN,Heerhugowaard,6,KUNSTWERKEN,Hollands Noorderkwartier,140651.191781,522432.288,52.6891283144772,5.17498832190141,KUNSTWERKEN,Randstad Noord,RN,Hoogheemraadschap Hollands Noorderkwartier,W0651,bestaand,,16.245,283,1,gerealiseerd,2016/07/19 14:58:49+00,Nee,de2999cd0cd546db823886f641374c2e,
6090394,012,,12,012__,Meppel - Assen,Mp-Gn,Meppel - Groningen ,10.137758,"10,137758",Noord-Oost,NO,Drenthe,35,KUNSTWERKEN,Drenthe,219283.204,524576.803118,52.7047878404703,6.33830398119904,KUNSTWERKEN,Noord-Oost,NO,De Wolden,G1690,bestaand,,384.237,283,1,gerealiseerd,2017/02/02 23:02:24+00,Nee,29cc3a4e3f6542a691f564e8bcfcbf2e,
6090423,,,,,,,,,,,,,,,,228816.442,528700.487322,52.7406302976275,6.48025210584674,,,,Waterschap Drents Overijsselse Delta,W0664,bestaand,,32.89,283,1,gerealiseerd,2017/02/15 18:26:33+00,Nee,8e6e7f9d418b49a8876646a41f4b6e58,
6090451,,,,,,,,,,,,,,,,141111.3215,522597.124164,52.6906216100407,5.18178662180921,,,,Hoogheemraadschap Hollands Noorderkwartier,W0651,bestaand,,107.824,283,1,gerealiseerd,2016/07/19 14:58:49+00,Nee,5dbd0170163f4abcb40fd1d0638486e1,
6090531,,,,,,,,,,,,,,,,128576.283301,462859.625,52.1532792538675,5.00109992857994,,,,Stichtse Vecht,G1904,bestaand,,25.564,283,1,gerealiseerd,2017/04/10 17:10:38+00,Nee,0cdef251df0648e9a972b068afa51512,
6090585,,,,,,,,,,,,,,,,143740.2595,523134.656173,52.6955130696025,5.22065114912721,,,,Hoogheemraadschap Hollands Noorderkwartier,W0651,bestaand,,26.225,283,1,gerealiseerd,2020/01/31 07:36:38+00,Nee,390a72f4488b4e8ea2bf0c092e7af906,
