Ministerie;Handelsnaam;9010 - GWW;9301 - Laboratoriumonderzoek;9302 - Laboratoriummaterialen;9303 - Laboratoriuminstrumenten;9304 - Aankoop onderzoeksmateriaal;9305 - Research & development;9410 - Lokale belastingen - waterschapslasten;9510 - BZ Specifiek;9520 - BZK Specifiek;9530 - DEF specifiek;9540 - EZ Specifiek;9550 - FIN specifiek;9560 - I&M specifiek;9570 - OCW specifiek;9580 - SZW specifiek;9590 - V&J specifiek;9600 - VWS Specifiek;Eindtotaal
DEF;Hilti Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;His Wilms Textielgroep B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hi-Tech Electronic Components B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hitma Instrumentatie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hitma UltraPure B.V.;;;;;;;;;;1;;;;;;;;1
DEF;HKU;;;;;;;;;;2;;;;;;;;2
DEF;HMC Westeinde;;;;;;;;;;2;;;;;;;;2
DEF;Hobrand B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Hoegen Fietsverhuur;;;;;;;;;;1;;;;;;;;1
DEF;Hoes Errogas Nijmegen B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Hofman Elektronica;;;;;;;;;;1;;;;;;;;1
DEF;Hogrefe Uitgevers B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Holland Mineraal B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Holland Optical Instruments B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Holland Shielding Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hollandbikeshop.com B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Holland-Nautic-Apeldoorn B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hologic Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Homa Pompen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Honeywell Building Solutions;;;;;;;;;;1;;;;;;;;1
DEF;Hoogduin Papierrestauratoren;;;;;;;;;;2;;;;;;;;2
DEF;Hostnet B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hotel Contact B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hotel-Café-Restaurant De Biltsche Hoek;;;;;;;;;;1;;;;;;;;1
DEF;House of Sports;;;;;;;;;;1;;;;;;;;1
DEF;Houthandel Looijmans B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hovmed B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Huffels Delicatessen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hug Engineering B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijk A.C.J. Matthee;;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijk Boekel;;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijk Doornspijk;;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijk Harmelen/Vleuterweide;;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijk Volkel;;;;;;;;;;1;;;;;;;;1
DEF;Huisartsenpraktijken Timmer Mulder;;;;;;;;;;1;;;;;;;;1
DEF;Huiswerkoefeningen Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Humeca B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Husqvarna Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hydac B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Hytech;;;;;;;;;;1;;;;;;;;1
DEF;Hytorc Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;I.C.S. (Industrial Cryogenic Services) B.V.;;;;;;;;;;1;;;;;;;;1
DEF;I.O.S. Boiten B.V.;;;;;;;;;;1;;;;;;;;1
DEF;IFM Electronic B.V.;;;;;;;;;;1;;;;;;;;1
DEF;I-Fourc;;;;;;;;;;2;;;;;;;;2
DEF;IHC Hytop B.V.;;;;;;;;;;1;;;;;;;;1
DEF;IJssalon Martino;;;;;;;;;;1;;;;;;;;1
DEF;IJzerhandel Staphorst B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Imbema Cleton B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Imhotep Medical Products B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Implacom B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Impromex Technics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Independent Solar Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Infoland;;;;;;;;;;2;;;;;;;;2
DEF;Ingenieursburo Gommer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ingressus B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Inham Hi-Safe Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Innoventa B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Inotec Barcode Security B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Inoxcon B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Int. Handelsonderneming 'Explora' B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Intersafe Groeneveld B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Interscience B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Interspiro B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Interster;;;;;;;;;;2;;;;;;;;2
DEF;Intersurgical Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Intronics;;;;;;;;;;1;;;;;;;;1
DEF;IPO Medical B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Iris Huys;;;;;;;;;;1;;;;;;;;1
DEF;It Fits B.V.;;;;;;;;;;1;;;;;;;;1
DEF;itsme B.V.;;;;;;;;;;5;;;;;;;;5
DEF;IVA Groep B.V.;;;;;;;;;;2;;;;;;;;2
DEF;J. Doove B.V.;;;;;;;;;;2;;;;;;;;2
DEF;J.B. Hydraulics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jaarbeurs B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Jalema B.V.;;;;;;;;;;2;;;;;;;;2
DEF;James Walker Benelux B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Jan van Velden & Co. B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jansen Kunststoffen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Janson Bridging Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;JC Janssen Consultancy B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Jeka Industriële Efficiency B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jeveka B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jobarco B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Joh.Th. Schulte B.V.;;;;;;;;;;1;;;;;;;;1
DEF;John Crane Holland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Johnson & Johnson Medical B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Johnson Health Tech. Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jongeneel Sittard;;;;;;;;;;1;;;;;;;;1
DEF;Jongsma Containers B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Jos America Machines B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Jos ten Berg's Handelmaatschappij B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Jules van Noort Tandtechniek;;;;;;;;;;1;;;;;;;;1
DEF;Jungheinrich Nederland B.V.;;;;;;;;;;5;;;;;;;;5
DEF;K.M. A. Logistics and Textiles B.V.;;;;;;;;;;1;;;;;;;;1
DEF;K2-Publisher B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kabel-Zaandam B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Kalibra International B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kalmar Netherlands B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Karcher B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Kaspers Projecten B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Katje Welding B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kavo Nederland B.V.;;;;;;;;;;5;;;;;;;;5
DEF;KBBL Inspectie;;;;;;;;;;1;;;;;;;;1
DEF;Kelvion Machine Cooling B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kemper en van Twist Diesel B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kenbri Fire Fighting B.V.;;;;;;;;;;7;;;;;;;;7
DEF;Kentie Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Keram. Tandtechn. Laborat. G. Scholten B.V.;;;;;;;;;;2;;;;;;;;2
DEF;KEYMUSIC Eindhoven;;;;;;;;;;1;;;;;;;;1
DEF;Keyprocessor B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Keysight Technologies Netherlands B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Kiwa Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Klinger B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kloek Pallets Kampen B.V.;;;;;;;;;;6;;;;;;;;6
DEF;KNMP Holding B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kobatt Benelux B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Kobout B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Kon. Ned. Genootsch. Fysioth./Regiokant. M-N;;;;;;;;;;1;;;;;;;;1
DEF;Kon. Ned. Mij. tot Bevord. der Geneeskunst;;;;;;;;;;1;;;;;;;;1
DEF;KONE Deursystemen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Koning & Hartman B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Koninkl. Ned. Mij. tot Bevord. der Tandheelk.;;;;;;;;;;1;;;;;;;;1
DEF;Koninkl. Ver. van Nederl. Reserveofficieren;;;;;;;;;;1;;;;;;;;1
DEF;Koninklijke Ahrend B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Koninklijke Fabrieken Posthumus B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Koninklijke van der Most B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Koninklijke van Gorcum B.V.;;;;;;;;;;1;;;;;;;;1
DEF;KPN B.V.;;;;;;;;;;2;;;;;;;;2
DEF;KPN Consulting B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kreisler Import B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Krijnen Medical Innovations B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kroeze-Maritiem B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kroezen Sytsema Artistique;;;;;;;;;;1;;;;;;;;1
DEF;Kroon B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Kropman Installatietechniek;;;;;;;;;;1;;;;;;;;1
DEF;KS Medical Group;;;;;;;;;;1;;;;;;;;1
DEF;Kuhne Industrie B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kumpulan Congres- en Reuniecentrum;;;;;;;;;;1;;;;;;;;1
DEF;Kwekerij Abbing B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kwikstraat B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Kwx;;;;;;;;;;2;;;;;;;;2
DEF;L.M. Meijers B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Laboral Diagnostics;;;;;;;;;;1;;;;;;;;1
DEF;Labo-Tech B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Laco Zaandam B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Lameris Ootech B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lampe Technical Textiles B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Landal Greenparks B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Landuwasco B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lankhorst Taselaar B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Lankhorst Touwfabrieken B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Lantech.Com B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lantech.com Coöperatie UA;;;;;;;;;;1;;;;;;;;1
DEF;Lasaulec B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Laservision Instruments B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Laspartners Multiweld B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Leba 'Bakker' Sport B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lebkov;;;;;;;;;;1;;;;;;;;1
DEF;Lecoba B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Leering Hengelo B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Leitz Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lekkerkerker;;;;;;;;;;1;;;;;;;;1
DEF;Lemo Connectors Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Lets B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Leuveco Technische Handelsonderneming B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Levix Computershop Den Bosch B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lex van Diepen Music Productions;;;;;;;;;;1;;;;;;;;1
DEF;Liebherr-Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;LifeTec Group B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Linde Gas Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Linde Gas Cryoservices B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Linde Gas Therapeutics Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Linde Homecare Benelux B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Lloyd's Register Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;locatie;;;;;;;;;;4;;;;;;;;4
DEF;Loci Forensics B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Loggers Rubbertechniek B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Lohmann & Rauscher B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lokker Intratech B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Lomed Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Loromeij Goor B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Loth/Fabenim B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Lubrafil B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Luchttechnisch Revis.-Bureau Van Elewout B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Luijten-VVZ B.V.;;;;;;;;;;1;;;;;;;;1
DEF;M & R Archiefbeheer En Opslag B.V.;;;;;;;;;;1;;;;;;;;1
DEF;M&K Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Maandag Interim Management B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Maandag Interim Professionals B.V.;;;;;;;;;;5;;;;;;;;5
DEF;Maarse Drukwerk B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Maatschap Anesthesiologie Leeuwarden;;;;;;;;;;4;;;;;;;;4
DEF;Maatschap Chirurgen Noordwest.nl;;;;;;;;;;4;;;;;;;;4
DEF;Maatschap Chirurgie Midden Brabant;;;;;;;;;;4;;;;;;;;4
DEF;Maatschap de Bruijn-Boddaert;;;;;;;;;;1;;;;;;;;1
DEF;Maatschap H.P. Volkers en S Volkers-Froonhoff;;;;;;;;;;3;;;;;;;;3
DEF;Maatschap Neurochirurgie Midden Nederland;;;;;;;;;;4;;;;;;;;4
DEF;Maatschap Neurologie Atrium MC Parkstad;;;;;;;;;;1;;;;;;;;1
DEF;Maatschap Orthopaedie Medisch Spectrum Twente;;;;;;;;;;4;;;;;;;;4
DEF;MacArtney Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mach Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mach.fabr. en Technische Handel H. Zwart B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Machine- en Apparatenfabriek Combimac B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Machinefabr. en Constr.bedr. Steinbusch B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Machinefabriek J. van Geffen;;;;;;;;;;4;;;;;;;;4
DEF;Machinefabriek Poelstra;;;;;;;;;;2;;;;;;;;2
DEF;Machinefabriek Technology Twente B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Maco Pharma Nederland;;;;;;;;;;1;;;;;;;;1
DEF;Mafo Naval Closures B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Mag. 45 B.V.;;;;;;;;;;7;;;;;;;;7
DEF;Magazijnplein.nl B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Maha Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Mainit B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mainpress B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MAN Diesel & Turbo Benelux B.V.;;;;;;;;;;3;;;;;;;;3
DEF;MAN Eindhoven;;;;;;;;;;1;;;;;;;;1
DEF;Manfred J. C. Niemann Nederland B.V.;;;;;;;;;;4;;;;;;;;4
DEF;MANN+HUMMEL Vokes Air B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Manntech Gevelinstallaties B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Manutan B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Mapp Multimedia;;;;;;;;;;1;;;;;;;;1
DEF;Maquet Netherlands B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Mark Bogman Safes B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Marned B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Martinus brug B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Masimo International SARL (filiaal Nederland);;;;;;;;;;1;;;;;;;;1
DEF;Master Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mastermate Brinkman B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mastervolt B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Matson Naaimachines;;;;;;;;;;1;;;;;;;;1
DEF;'Mavom' B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Max ICT B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Maxibel;;;;;;;;;;2;;;;;;;;2
DEF;Máxima Medisch Centrum;;;;;;;;;;4;;;;;;;;4
DEF;Maximator Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MCB Specials B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MCOB;;;;;;;;;;1;;;;;;;;1
DEF;MD Techniek B.V.;;;;;;;;;;4;;;;;;;;4
DEF;MDxHealth Servicelab B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Meander;;;;;;;;;;1;;;;;;;;1
DEF;Meander Medisch Centrum;;;;;;;;;;1;;;;;;;;1
DEF;Mebin Nijmegen;;;;;;;;;;1;;;;;;;;1
DEF;Medcat;;;;;;;;;;1;;;;;;;;1
DEF;Medeco B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medela Benelux B.V.;;;;;;;;;;2;;;;;;;;2
DEF;medi Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Media Markt Utrecht Hoog Catharijne B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medica Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medical Measurement Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medical Service in Oefen Technieken B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medical Workshop B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medicare Uitgeest Beheer B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mediconsultancy B.V.;;;;;;;;;;4;;;;;;;;4
DEF;Medicvent Medcure B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medidis B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Medieq;;;;;;;;;;1;;;;;;;;1
DEF;Medifix B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medimpex Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medipharchem Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mediplast Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medipoint;;;;;;;;;;1;;;;;;;;1
DEF;Medipreventiecentrum B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mediq Apotheken B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Medisch Centrum Leeuwarden B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Medisch Spec. Bedr. Canisius Wilhelmina Zknhs;;;;;;;;;;1;;;;;;;;1
DEF;Medisch Specialisten Noord West;;;;;;;;;;1;;;;;;;;1
DEF;Medisch Specialistisch Bedrijf MCH-Bronovo;;;;;;;;;;4;;;;;;;;4
DEF;Medisize B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Medisol B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MEDLON B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Medtronic Trading NL B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Meekers Medical B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Meetcentrum van Dijk B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Meeùs Assurantiën B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MEGO XL B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Memodent B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mennens Amsterdam B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mennens Dongen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mennens Groningen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mennens Rotterdam B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Mercedes-Benz Dealer Bedrijven B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Mercedes-Benz Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mercedes-Benz Roelofarendsveen;;;;;;;;;;2;;;;;;;;2
DEF;Merck Sharp & Dohme B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Merlin Gerin;;;;;;;;;;3;;;;;;;;3
DEF;Merrem Materials B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mersen Benelux B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Metaalcompagnie 'Brabant';;;;;;;;;;1;;;;;;;;1
DEF;Metadent B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mettler-Toledo B.V.;;;;;;;;;;4;;;;;;;;4
DEF;MF Services B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Michiel Wouters Tandtechniek B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Micropeen Benelux B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Microplus Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Microtek Medical B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Miele Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Milispec International B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Minddoc B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Minerva Meettechniek B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Minigrip;;;;;;;;;;1;;;;;;;;1
DEF;Misco Nederland B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Misco Solutions B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Mitrex B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Mitutoyo Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Molenaar Welzijnsproducten B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mölnlycke Health Care;;;;;;;;;;1;;;;;;;;1
DEF;Monarch Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Monitored Rehab Systems B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mo-Tech Industries;;;;;;;;;;1;;;;;;;;1
DEF;Motek Medical B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Motrac Hydrauliek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Motrac Intern Transport B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MPV-Drinks;;;;;;;;;;1;;;;;;;;1
DEF;MRC Transmark;;;;;;;;;;1;;;;;;;;1
DEF;MRC Transmark B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MSA Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MTU Detroit Diesel Benelux;;;;;;;;;;1;;;;;;;;1
DEF;Mulder Motoren B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Multi Ratio B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Munters Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Mur Conditioning B.V.;;;;;;;;;;1;;;;;;;;1
DEF;MuRaad B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Muscle Power;;;;;;;;;;1;;;;;;;;1
DEF;Music Shop Europe B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Muziekcentrale Adams B.V.;;;;;;;;;;6;;;;;;;;6
DEF;Mylaps;;;;;;;;;;1;;;;;;;;1
DEF;N.M.C.S. Nieuwe Media Consult. en Suppl. B.V.;;;;;;;;;;1;;;;;;;;1
DEF;N.V. Empatec;;;;;;;;;;1;;;;;;;;1
DEF;N.W. Hesselmans en Zonen B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nalco Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;National Instruments Netherlands B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nationale-Nederlanden Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Natural Dental Prothetiek B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Nauta B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nautisch en Technisch Bureau Venteville B.V.;;;;;;;;;;1;;;;;;;;1
DEF;NCI Agency CSA - The Hague;;;;;;;;;;4;;;;;;;;4
DEF;Ned. Org. voor toegep.-nat.wetensch. ond. TNO;;;;;;;;;;6;;;;;;;;6
DEF;Ned. Ver. voor Dagbehandeling en Kortverblijf;;;;;;;;;;1;;;;;;;;1
DEF;Nedcon Magazijninrichting B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Ned-Deck Marine;;;;;;;;;;1;;;;;;;;1
DEF;Nedelko B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Nederland Sales & Service B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nederlands Huisartsen Genootschap;;;;;;;;;;1;;;;;;;;1
DEF;Nederlandse Public Health Federatie;;;;;;;;;;2;;;;;;;;2
DEF;Nederlandse Vereniging van Revalidatieartsen;;;;;;;;;;1;;;;;;;;1
DEF;Nederlandse Vereniging voor Psychiatrie;;;;;;;;;;1;;;;;;;;1
DEF;Nederlandstalige Vereniging voor Psychotrauma;;;;;;;;;;1;;;;;;;;1
DEF;NewThex Ned B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nexans Nederland B.V.;;;;;;;;;;4;;;;;;;;4
DEF;NIC Best Deal B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Nicoverken Marine Services B.V.;;;;;;;;;;2;;;;;;;;2
DEF;Nijha B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nijwa Rijssen;;;;;;;;;;1;;;;;;;;1
DEF;Nilfisk B.V.;;;;;;;;;;1;;;;;;;;1
DEF;NMF Techniek B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Nobel Biocare Nederland B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Noorloos Specialist Equipment B.V.;;;;;;;;;;3;;;;;;;;3
DEF;Novagraaf Nederland B.V.;;;;;;;;;;1;;;;;;;;1
DEF;Novymed International B.V.;;;;;;;;;;1;;;;;;;;1
