objectid;url;domein;proces;ntig_nummer;x_coordinaat;y_coordinaat;plaatsaanduiding;plaatsnaam;serienummer_modem;modemsoftwareversie;modemhardwareversie;offsetmodem;wakeupinterval;maaiveldhoogte;referentievlak;sb_bovenkant;sb_onderkant_peilbuis;compensatieoffset;onderkant_filter;bovenkant_filter;bovengrens_weergave;ondergrens_weergave;compensatiestraal;offset_tcn;plaatsing_meetpunt;lengte_peilbuis;serienummer_logger;meetinterval;zendstart;detailfoto;overviewfoto;kenmerkblad;dwarsprofiel;aanmeetschets;geo_shape;geo_point_2d
186;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2474;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2474;163807.0;384786.0;Eisenhouwerlaan-Loudonlaan;Gemeente Eindhoven;--;--;--;--;--;1606;cmNAP;1606.0;1262.0;1262.0;1114.0;1214.0;1606.0;1262.0;-1;1262.0;2001-08-24;492;T9068;720;--;B51G2474_d.jpg;B51G2474_o.jpg;--;--;--;"{""coordinates"": [5.513901594291292, 51.45208786364752], ""type"": ""Point""}";51.45208786364752, 5.513901594291292
194;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2479;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2479;163987.0;385602.0;Eckhart laagte dode populieren;Gemeente Eindhoven;--;--;--;--;--;1519;cmNAP;1573.0;1354.0;1354.0;1340.0;1440.0;1573.0;1354.0;-1;1354.0;2014-10-01;233;R6121;720;--;B51G2479_d.jpg;B51G2479_o.jpg;--;--;B51G2479_AS.jpg;"{""coordinates"": [5.51651197577196, 51.45941974605654], ""type"": ""Point""}";51.45941974605654, 5.51651197577196
198;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2482_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2482_002;162995.0;384069.0;Borneolaan nabij Insulindelaan;Gemeente Eindhoven;--;--;--;--;--;1848;cmNAP;1838.0;1431.0;1431.0;866.0;966.0;1838.0;1431.0;-1;1431.0;2005-09-12;972;U0970;720;--;B51G2482_002_d.jpg;B51G2482_002_o.jpg;--;--;--;"{""coordinates"": [5.502203489147665, 51.4456551249637], ""type"": ""Point""}";51.4456551249637, 5.502203489147665
200;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2484;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2484;165460.0;382930.0;Zeggenweg zuid;Gemeente Eindhoven;--;--;--;--;--;1674;cmNAP;1728.0;1401.0;1411.0;1401.0;1501.0;1728.0;1411.0;-1;1411.0;2005-07-31;327;75516;720;--;B51G2484_d.jpg;B51G2484_o.jpg;--;--;--;"{""coordinates"": [5.537627390948349, 51.43537666029862], ""type"": ""Point""}";51.43537666029862, 5.537627390948349
205;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2488_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2488_001;162686.0;386270.0;Agrippastraat 9;Gemeente Eindhoven;--;--;--;--;--;1706;cmNAP;1706.0;1656.0;1706.0;1656.0;1756.0;1706.0;1706.0;-1;1706.0;1999-03-15;0;;720;--;B51G2488_001_d.jpg;B51G2488_001_o.jpg;--;--;--;"{""coordinates"": [5.4978066763320825, 51.465443432182624], ""type"": ""Point""}";51.465443432182624, 5.4978066763320825
206;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2488_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2488_002;162686.0;386270.0;Agrippastraat 9;Gemeente Eindhoven;--;--;--;--;--;1706;cmNAP;1706.0;1322.0;1339.0;1322.0;1422.0;1706.0;1339.0;-1;1339.0;1999-03-15;384;BM183;720;--;B51G2488_002_d.jpg;B51G2488_002_o.jpg;--;--;--;"{""coordinates"": [5.4978066763320825, 51.465443432182624], ""type"": ""Point""}";51.465443432182624, 5.4978066763320825
208;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2489_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2489_002;161684.0;387354.0;Bethaniestraat 9;Gemeente Eindhoven;--;--;--;--;--;1748;cmNAP;1737.0;1357.0;1357.0;1244.0;1344.0;1737.0;1357.0;-1;1357.0;1999-03-15;493;BN641;720;--;B51G2489_002_d.jpg;B51G2489_002_o.jpg;--;--;--;"{""coordinates"": [5.48340772683625, 51.47519991603211], ""type"": ""Point""}";51.47519991603211, 5.48340772683625
209;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2490;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2490;160261.0;385018.0;Layensweg, Mathijs de;Gemeente Eindhoven;--;--;--;--;--;1967;cmNAP;1967.0;1867.0;1401.0;1384.0;1484.0;1967.0;1401.0;-1;1401.0;1998-10-26;583;P1369;720;--;B51G2490_d.jpg;B51G2490_o.jpg;--;--;--;"{""coordinates"": [5.462890439364799, 51.454217562012886], ""type"": ""Point""}";51.454217562012886, 5.462890439364799
212;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2493;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2493;161886.0;385263.0;Orpheuslaan (langs fietspad);Gemeente Eindhoven;--;--;--;--;--;1705;cmNAP;1703.0;1269.0;1276.0;1269.0;1369.0;1703.0;1276.0;-1;1276.0;1998-09-28;434;BN531;720;--;B51G2493_d.jpg;B51G2493_o.jpg;--;--;--;"{""coordinates"": [5.486274407926019, 51.456402232205654], ""type"": ""Point""}";51.456402232205654, 5.486274407926019
224;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2502;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2502;160770.0;386501.0;Winston Churchilllaan;Gemeente Eindhoven;--;--;--;--;--;1731;cmNAP;1725.0;1250.0;1250.0;1229.0;1329.0;1725.0;1250.0;-1;1250.0;2007-09-26;496;R9478;720;--;B51G2502_d.jpg;B51G2502_o.jpg;--;--;--;"{""coordinates"": [5.470237792023769, 51.467542730725114], ""type"": ""Point""}";51.467542730725114, 5.470237792023769
226;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2503_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2503_002;162493.0;386497.0;Perseuslaan 22-24;Gemeente Eindhoven;--;--;--;--;--;1615;cmNAP;1595.0;1017.0;1017.0;999.0;1099.0;1595.0;1017.0;-1;1017.0;2010-01-01;596;U0984;720;--;B51G2503_002_d.jpg;B51G2503_002_o.jpg;--;--;--;"{""coordinates"": [5.49503409323694, 51.46748645705388], ""type"": ""Point""}";51.46748645705388, 5.49503409323694
228;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2505_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2505_001;163091.0;382259.0;Veniusweg, Otto 31;Gemeente Eindhoven;--;--;--;--;--;1833;cmNAP;1822.0;1640.0;1632.0;1624.0;1724.0;1822.0;1632.0;-1;1632.0;2014-10-01;198;R6038;720;--;B51G2505_001_d.jpg;--;--;--;B51G2505_001_AS.jpg;"{""coordinates"": [5.503542881654386, 51.42938429310647], ""type"": ""Point""}";51.42938429310647, 5.503542881654386
229;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2505_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2505_002;163091.0;382259.0;Veniusweg, Otto 31;Gemeente Eindhoven;--;--;--;--;--;1832;cmNAP;1820.0;1335.0;1335.0;1322.0;1422.0;1820.0;1335.0;-1;1335.0;2014-10-01;498;R6101;720;--;B51G2505_002_d.jpg;--;--;--;B51G2505_002_AS.jpg;"{""coordinates"": [5.503542881654386, 51.42938429310647], ""type"": ""Point""}";51.42938429310647, 5.503542881654386
235;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2570;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2570;161283.0;383853.0;Neckerspoel - Vestdijktunnel;Gemeente Eindhoven;46550;4.0.1;4;0;240;1509;cmNAP;1502.5;1300.0;1212.5;1202.5;1302.5;1502.5;1212.5;-1;1212.5;2015-02-05;300;S8770;60;06:12;B51G2570_d.jpg;B51G2570_o.jpg;--;--;B51G2570_as.JPG;"{""coordinates"": [5.477573399227643, 51.44373529321041], ""type"": ""Point""}";51.44373529321041, 5.477573399227643
237;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2684;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2684;162494.0;383563.0;PB1.01 Pauwlaan 12;Eindhoven;--;--;--;--;--;1696;cmNAP;1685.0;1405.0;1402.0;1395.0;1495.0;1685.0;1402.0;-1;1402.0;;290;AF115;360;--;--;--;--;--;--;"{""coordinates"": [5.49498611356927, 51.44111376164957], ""type"": ""Point""}";51.44111376164957, 5.49498611356927
241;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2688;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2688;162268.0;383538.0;PB1.05 Reigerlaan 12;Eindhoven;--;--;--;--;--;1641;cmNAP;1631.0;1341.0;1341.0;1330.0;1430.0;1631.0;1341.0;-1;1341.0;;301;AF077;360;--;--;--;--;--;--;"{""coordinates"": [5.491735028810819, 51.44089200883693], ""type"": ""Point""}";51.44089200883693, 5.491735028810819
243;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2690;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2690;162280.0;383544.0;PB1.07 Reigerlaan 10 in straat;Eindhoven;--;--;--;--;--;1615;cmNAP;1602.0;1342.0;1342.0;1332.0;1432.0;1602.0;1342.0;-1;1342.0;;270;AF079;360;--;--;--;--;--;--;"{""coordinates"": [5.491907748402039, 51.44094578567263], ""type"": ""Point""}";51.44094578567263, 5.491907748402039
246;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51G2693;eindhoven;ESENSE_PEILBUIS_MANUAL;B51G2693;162234.0;383677.0;PB1.10 Merellaan 20;Eindhoven;--;--;--;--;--;1649;cmNAP;1634.0;1384.0;1381.0;1374.0;1474.0;1634.0;1381.0;-1;1381.0;;260;AF082;360;--;--;--;--;--;--;"{""coordinates"": [5.491248857538339, 51.44214186939616], ""type"": ""Point""}";51.44214186939616, 5.491248857538339
247;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Blixemb_Buiten_PB01;eindhoven;ESENSE_PEILBUIS_MANUAL;Blixemb_Buite;161161.0;389716.0;Panorama;;--;--;--;--;--;2089;cmNAP;2074.0;0.0;1401.0;1391.0;1891.0;2074.0;1401.0;-1;1401.0;;683;DN452;360;--;Blixemb_Buiten_PB01;Blixemb_Buiten_PB01;--;--;--;"{""coordinates"": [5.475921157880356, 51.49643704159575], ""type"": ""Point""}";51.49643704159575, 5.475921157880356
253;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=E15;eindhoven;ESENSE_PEILBUIS_MANUAL;E15;161400.0;383179.0;Rechtestraat 56;Eindhoven;--;--;--;--;--;1736;cmNAP;1731.0;1369.0;1376.0;1369.0;1469.0;1731.0;1376.0;-1;1376.0;;362;AJ156;720;--;--;--;--;--;--;"{""coordinates"": [5.47924408816958, 51.43767561991267], ""type"": ""Point""}";51.43767561991267, 5.47924408816958
255;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=ESW_EH_Pb01;eindhoven;ESENSE_PEILBUIS_MANUAL;ESW_EH_Pb01;155907.0;385304.0;Jan Olieslagersweg/Parmentierweg;Eindhoven;--;--;--;--;--;2057;cmNAP;2041.0;1541.0;1550.0;1541.0;1641.0;2041.0;1550.0;-1;1550.0;;500;AV152;720;--;--;--;--;--;--;"{""coordinates"": [5.400249417518696, 51.4568122733926], ""type"": ""Point""}";51.4568122733926, 5.400249417518696
256;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=G06;eindhoven;ESENSE_PEILBUIS_MANUAL;G06;161343.0;383360.0;Markt 22;Eindhoven;--;--;--;--;--;1693;cmNAP;1688.0;1353.0;1353.0;1353.0;1453.0;1688.0;1353.0;-1;1353.0;;335;AH837;720;--;G06_d.jpg;G06_o.jpg;--;--;--;"{""coordinates"": [5.478427569944235, 51.43930321255116], ""type"": ""Point""}";51.43930321255116, 5.478427569944235
259;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=K02;eindhoven;ESENSE_PEILBUIS_MANUAL;K02;161302.0;383216.0;Hooghuisstraat 17-19;Eindhoven;--;--;--;--;--;1722;cmNAP;1717.0;1345.0;1353.0;1345.0;1445.0;1717.0;1353.0;-1;1353.0;;372;BH741;720;--;--;--;--;--;--;"{""coordinates"": [5.477835316340118, 51.43800930624574], ""type"": ""Point""}";51.43800930624574, 5.477835316340118
263;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=os2;eindhoven;ESENSE_PEILBUIS_MANUAL;os2;160830.0;387254.0;t.o. de Vier Heemskinderenlaan;Eindhoven;--;--;--;--;--;1702;cmNAP;1667.0;1546.0;1544.0;1542.0;1652.0;1667.0;1544.0;-1;1544.0;;125;BR093;5;--;--;OS2_o.jpg;--;--;--;"{""coordinates"": [5.471113741744307, 51.47431055782485], ""type"": ""Point""}";51.47431055782485, 5.471113741744307
265;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=os4;eindhoven;ESENSE_PEILBUIS_MANUAL;os4;162151.0;386013.0;Thomaslaan bij kerk, naast os3 (ste;Eindhoven;--;--;--;--;--;1636;cmNAP;1628.0;1575.0;1578.0;1581.0;1580.0;1628.0;1578.0;-1;1578.0;;51;AP442;5;--;OS4_d.jpg;--;--;--;--;"{""coordinates"": [5.490102414594679, 51.46314040773564], ""type"": ""Point""}";51.46314040773564, 5.490102414594679
267;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_1-1;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;159894.0;383223.0;Hastelweg 15;;407987;R4.10L;6;0;8640;1911;cmNAP;1900.0;1735.0;1790.0;1787.0;1887.0;1900.0;1790.0;0;1790.0;2021-08-11;113;DH810;60;08:02;Steenwolpakket_1-1_;Steenwolpakket_1-1_;--;--;--;"{""coordinates"": [5.457585450989811, 51.438086236302034], ""type"": ""Point""}";51.438086236302034, 5.457585450989811
268;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_1-2;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;159906.0;383232.0;Hastelweg 15;;407987;R4.10L;6;0;8640;1906;cmNAP;1895.0;1700.0;1757.0;1753.0;1853.0;1895.0;1757.0;0;1757.0;2021-08-11;142;DH979;60;08:02;Steenwolpakket_1-2_;Steenwolpakket_1-2_;--;--;--;"{""coordinates"": [5.457758161183161, 51.43816702975709], ""type"": ""Point""}";51.43816702975709, 5.457758161183161
271;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_1-5;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;159902.0;383233.0;Hastelweg 24;;407987;R4.10L;6;0;8640;1920;cmNAP;1908.0;1615.0;1770.0;1768.0;1868.0;1908.0;1770.0;0;1770.0;2021-09-09;140;DH811;60;08:02;Steenwolpakket_1-5_;Steenwolpakket_1-5_;--;--;--;"{""coordinates"": [5.4577006466004905, 51.43817605329471], ""type"": ""Point""}";51.43817605329471, 5.4577006466004905
275;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_2-4;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;160187.0;383296.0;Strijpsestraat 7e;;410825;R4.10L;6;0;8640;1779;cmNAP;1743.0;1558.0;1597.0;1593.0;1693.0;1743.0;1597.0;0;1597.0;2021-08-11;150;DH972;60;08:02;Steenwolpakket_2-4_;Steenwolpakket_2-4_;--;--;--;"{""coordinates"": [5.461800478358941, 51.4387397830642], ""type"": ""Point""}";51.4387397830642, 5.461800478358941
276;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=Steenwolpakket_2-5;eindhoven;ESENSE_PEILBUIS;Steenwolpakke;160184.0;383301.0;Strijpsestraat 36;;410825;R4.10L;6;0;8640;1796;cmNAP;1785.0;1495.0;1637.0;1635.0;1735.0;1785.0;1637.0;0;1637.0;2021-08-11;150;DH598;60;08:02;Steenwolpakket_2-5_;Steenwolpakket_2-5_;--;--;--;"{""coordinates"": [5.4617574048841115, 51.43878475403776], ""type"": ""Point""}";51.43878475403776, 5.4617574048841115
3;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B-01A_F2;eindhoven;ESENSE_PEILBUIS_MANUAL;B-01A_F2;158053.0;386603.0;HOV3 A. Fokkerweg;Eindhoven;--;--;--;--;--;1848;cmNAP;1883.0;250.0;1283.0;250.0;350.0;1883.0;1283.0;5;1283.0;;1633;AU231;60;--;--;--;--;--;--;"{""coordinates"": [5.431137248171715, 51.46848092167951], ""type"": ""Point""}";51.46848092167951, 5.431137248171715
5;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B-02A-F1;eindhoven;ESENSE_PEILBUIS_MANUAL;B-02A-F1;158181.0;386776.0;HOV3 A. Fokkerweg;Eindhoven;--;--;--;--;--;1836;cmNAP;1834.0;580.0;1234.0;580.0;680.0;1834.0;1234.0;5;1234.0;;1250;AU566;60;--;--;--;--;--;--;"{""coordinates"": [5.432980943454185, 51.47003524539279], ""type"": ""Point""}";51.47003524539279, 5.432980943454185
7;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B07;eindhoven;ESENSE_PEILBUIS_MANUAL;B07;161325.0;383515.0;Hermanus Boexstraat 16-18;Eindhoven;--;--;--;--;--;1640;cmNAP;1638.0;1217.0;1235.0;1217.0;1317.0;1638.0;1235.0;-1;1235.0;;416;AJ165;720;--;--;--;--;--;--;"{""coordinates"": [5.478171464015952, 51.440696657208484], ""type"": ""Point""}";51.440696657208484, 5.478171464015952
9;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51B1831_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51B1831_001;157175.0;388312.0;Hooge Zijde 19;Gemeente Eindhoven;--;--;--;--;--;1731;cmNAP;1724.0;1534.0;1543.0;1534.0;1634.0;1724.0;1543.0;-1;1543.0;1999-03-15;190;F0852;720;--;B51B1831_001_d.jpg;B51B1831_001_o.jpg;--;--;--;"{""coordinates"": [5.418511933884842, 51.48384662432091], ""type"": ""Point""}";51.48384662432091, 5.418511933884842
10;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51B1831_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51B1831_002;157175.0;388312.0;Hooge Zijde 19;Gemeente Eindhoven;--;--;--;--;--;1731;cmNAP;1726.0;1349.0;1349.0;1341.0;1441.0;1726.0;1349.0;-1;1349.0;1999-03-15;385;BN535;720;--;B51B1831_002_d.jpg;B51B1831_002_o.jpg;--;--;--;"{""coordinates"": [5.418511933884842, 51.48384662432091], ""type"": ""Point""}";51.48384662432091, 5.418511933884842
16;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51B1835_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51B1835_001;158353.0;388574.0;Mainelaan 177;Gemeente Eindhoven;--;--;--;--;--;1700;cmNAP;1691.0;1558.0;1569.0;1556.0;1656.0;1691.0;1569.0;-1;1569.0;1999-03-15;135;BJ063;720;--;B51B1835_001_d.jpg;B51B1835_001_o.jpg;--;--;--;"{""coordinates"": [5.435473537700575, 51.48619582446978], ""type"": ""Point""}";51.48619582446978, 5.435473537700575
18;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51B1841;eindhoven;ESENSE_PEILBUIS_MANUAL;B51B1841;159211.0;389274.0;Atrechtlaan 2;Gemeente Eindhoven;--;--;--;--;--;1674;cmNAP;1662.0;1432.0;1424.0;1422.0;1522.0;1662.0;1424.0;-1;1424.0;;240;S7708;720;--;B51B1841_d.jpg;B51B1841_o.jpg;--;--;B51B1841_AS.jpg;"{""coordinates"": [5.447834802786902, 51.492482082022654], ""type"": ""Point""}";51.492482082022654, 5.447834802786902
20;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D0544_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D0544_001;159574.0;386164.0;Di Cambioweg;Gemeente Eindhoven;--;--;--;--;--;1810;cmNAP;1802.0;1137.0;1135.0;1123.0;1223.0;1802.0;1135.0;-1;1135.0;2006-05-18;679;DA811;720;--;B51D0544_001_d.jpg;B51D0544_001_o.jpg;--;--;--;"{""coordinates"": [5.453021300469565, 51.46452456567509], ""type"": ""Point""}";51.46452456567509, 5.453021300469565
26;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2048_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2048_002;158142.0;387030.0;Haspelslaan, Kees 9 (plantvak);Gemeente Eindhoven;--;--;--;--;--;1760;cmNAP;1754.0;1335.0;1335.0;1327.0;1427.0;1754.0;1335.0;-1;1335.0;1999-03-15;427;F1049;720;--;B51D2048_002_d.jpg;B51D2048_002_o.jpg;--;--;--;"{""coordinates"": [5.432421913820298, 51.47231858168283], ""type"": ""Point""}";51.47231858168283, 5.432421913820298
29;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2050;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2050;159007.0;380455.0;Allersma 77;Gemeente Eindhoven;--;--;--;--;--;1720;cmNAP;1713.0;1471.0;1480.0;1471.0;1571.0;1713.0;1480.0;-1;1480.0;1999-02-10;242;BU626;720;--;B51D2050_d.jpg;B51D2050_o.jpg;--;--;--;"{""coordinates"": [5.444797112057914, 51.413212597160395], ""type"": ""Point""}";51.413212597160395, 5.444797112057914
33;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2054;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2054;158932.0;381638.0;Frankendaal 25 (hoek);Gemeente Eindhoven;--;--;--;--;--;1779;cmNAP;1775.0;1548.0;1577.0;1548.0;1648.0;1775.0;1577.0;-1;1577.0;1999-02-10;227;BM186;720;--;B51D2054_d.jpg;B51D2054_o.jpg;--;--;--;"{""coordinates"": [5.4437322275032445, 51.42384674016734], ""type"": ""Point""}";51.42384674016734, 5.4437322275032445
35;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2056;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2056;159427.0;380912.0;Gershwinstraat 14 (voorkant);Gemeente Eindhoven;--;--;--;--;--;1853;cmNAP;1853.0;1603.0;1543.0;1523.0;1623.0;1853.0;1543.0;-1;1543.0;1997-02-18;330;P1321;720;--;B51D2056_d.jpg;B51D2056_o.jpg;--;--;--;"{""coordinates"": [5.450840030923544, 51.41731727933595], ""type"": ""Point""}";51.41731727933595, 5.450840030923544
38;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2059;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2059;159543.0;381636.0;Schubertlaan 297;Gemeente Eindhoven;--;--;--;--;--;1789;cmNAP;1777.0;1538.0;1560.0;1473.0;1573.0;1777.0;1560.0;-1;1560.0;2002-12-02;304;BU624;720;--;--;--;--;--;--;"{""coordinates"": [5.452516914398881, 51.4238241598901], ""type"": ""Point""}";51.4238241598901, 5.452516914398881
43;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2064;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2064;158291.0;380409.0;Weldam 11 (voortuin);Gemeente Eindhoven;--;--;--;--;--;1813;cmNAP;1828.0;1678.0;1682.0;1678.0;1778.0;1828.0;1682.0;-1;1682.0;1999-02-10;139;R3571;720;--;B51D2064_d.jpg;B51D2064_o.jpg;--;--;--;"{""coordinates"": [5.434504725123946, 51.412803762471675], ""type"": ""Point""}";51.412803762471675, 5.434504725123946
47;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2067;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2067;159643.0;381252.0;Anrooylaan, Peter van 33;Gemeente Eindhoven;--;--;--;--;--;1824;cmNAP;1816.0;1476.0;1465.0;1426.0;1526.0;1816.0;1465.0;-1;1465.0;2002-03-15;390;CB003;720;--;B51D2067_d.jpg;B51D2067_o.jpg;--;--;--;"{""coordinates"": [5.453949621275659, 51.420371690713736], ""type"": ""Point""}";51.420371690713736, 5.453949621275659
51;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2070_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2070_002;156148.0;384253.0;Zandhagedis 20;Gemeente Eindhoven;--;--;--;--;--;2033;cmNAP;2026.0;1682.0;1687.0;1607.0;1707.0;2026.0;1687.0;-1;1687.0;2000-07-26;419;R0905;720;--;B51D2070_002_d.jpg;B51D2070_002_o.jpg;--;--;--;"{""coordinates"": [5.403713506068429, 51.447364737022696], ""type"": ""Point""}";51.447364737022696, 5.403713506068429
59;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2076;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2076;155553.0;384714.0;Jan Hilgersweg - Adriaan Mulderweg;Gemeente Eindhoven;--;--;--;--;--;1959;cmNAP;1959.0;1519.0;1462.0;1436.0;1536.0;1959.0;1462.0;-1;1462.0;2012-01-31;523;AP443;720;--;B51D2076_d.jpg;B51D2076_o.jpg;--;--;--;"{""coordinates"": [5.395155162487658, 51.45150943182843], ""type"": ""Point""}";51.45150943182843, 5.395155162487658
63;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2079_001;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2079_001;157074.0;385888.0;Tegenboschweg (3e zijweg);Gemeente Eindhoven;--;--;--;--;--;1847;cmNAP;1925.0;1677.0;1787.0;1677.0;1777.0;1925.0;1787.0;-1;1787.0;1999-03-15;170;R0955;720;--;B51D2079_001_d.jpg;B51D2079_001_o.jpg;--;--;--;"{""coordinates"": [5.4170436032958, 51.462058521347934], ""type"": ""Point""}";51.462058521347934, 5.4170436032958
65;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2080_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2080_002;157970.0;383324.0;Holtroplaan 1-3;Gemeente Eindhoven;--;--;--;--;--;1967;cmNAP;1957.0;1531.0;1531.0;1520.0;1620.0;1957.0;1531.0;-1;1531.0;2000-07-28;437;U8890;720;--;B51D2080_002_d.jpg;B51D2080_002_o.jpg;--;--;--;"{""coordinates"": [5.4299151566589785, 51.43900755451027], ""type"": ""Point""}";51.43900755451027, 5.4299151566589785
68;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2082_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2082_002;158283.0;383443.0;Noord-Brabantlaan 104 (perk);Gemeente Eindhoven;--;--;--;--;--;1955;cmNAP;1946.0;1546.0;1544.0;1534.0;1634.0;1946.0;1544.0;-1;1544.0;2000-08-17;412;DN095;720;--;B51D2082_002_d.jpg;B51D2082_002_o.jpg;--;--;--;"{""coordinates"": [5.434417945741173, 51.440075462208554], ""type"": ""Point""}";51.440075462208554, 5.434417945741173
73;https://grondwater.webscada.nl/eindhoven/index.php?loc_code=B51D2085_002;eindhoven;ESENSE_PEILBUIS_MANUAL;B51D2085_002;158701.0;383737.0;Muydenstraat, van der 18;Gemeente Eindhoven;--;--;--;--;--;1947;cmNAP;1939.0;1579.0;1506.0;1486.0;1586.0;1939.0;1506.0;-1;1506.0;2000-08-17;443;P1358;720;--;B51D2085_002_d.jpg;B51D2085_002_o.jpg;--;--;--;"{""coordinates"": [5.440433000579792, 51.44271552967127], ""type"": ""Point""}";51.44271552967127, 5.440433000579792
