OBJECTID,SIGMA_ID,REF_FUNC_SPOORTAK_NAAM_LANG,KANTCODE,M_SIGMATRAJECT_BEGIN,M_SIGMATRAJECT_EIND,PUBLICATIEDATUM,DATUM_GOEDGEKEURD,ELEMENT_TYPE,ELEMENT_LENGTE,STRAAL,HELLING_BEGIN,HELLING_EIND,ARGUMENT_BEGIN,ARGUMENT_EIND,HOOGTE_BEGIN,HOOGTE_EIND,VOLGNUMMER,LENGTE_TOTAAL_SIGMATRAJECT,BEIDE_EINDEN_GELIJK,POSITIONELE_NAUWKEURIGHEID_MM,REF_FUNCTIONELE_SPOORTAK_PUIC,SIGMATRAJECT_GUID,REF_WISSEL_KRUISING_PUIC,Shape__Length
75,1016949,003_2337R_84.5,,36.54746,384.42456227,2021/10/29 14:29:00+00,2017/05/16 10:21:11+00,Rechtstand,347.87710227,,0,0,0,0,2.72,2.72,1,384.42456227,Nee,10,d36d9740-5f31-4f4f-9a03-74c51ebb2443,be21bd41-3833-431d-ad35-60e4dbf40749,,347.877053765852
76,1016950,003_2339L_84.6,L,0,36.57,2021/10/29 14:29:01+00,2017/05/16 10:20:53+00,Rechtstand,36.57,,0,0,0,0,2.72,2.72,0,324.4845627,Nee,10,7a0cb4a7-bc61-494f-8a18-99cb7573b58c,be36f193-68b3-4c02-9f16-35ad3fa75952,0a442a1b-5d35-4520-9c91-136fef35bfd8,36.5700393229818
77,1016951,003_2339L_84.6,,36.57,324.4845627,2021/10/29 14:29:01+00,2017/05/16 10:20:53+00,Rechtstand,287.9145627,,0,0,0,0,2.72,2.72,1,324.4845627,Nee,10,7a0cb4a7-bc61-494f-8a18-99cb7573b58c,be36f193-68b3-4c02-9f16-35ad3fa75952,,287.914587601844
78,1016954,003_2325T_84.3,T,0,25.990015,2021/10/29 14:29:02+00,2017/05/16 10:19:23+00,Rechtstand,25.990015,,0,0,0,0,2.72,2.72,0,30.06,Ja,10,712098a4-02b0-4f70-85bf-8498cf933a90,c7793e03-e936-40ce-b27f-1a70892fc074,fd956ccd-6929-4458-b552-75542b1b8076,25.9899751023528
79,1016955,003_2325T_84.3,,25.990015,26.260015,2021/10/29 14:29:02+00,2017/05/16 10:19:23+00,Rechtstand,0.27,,0,0,0,0,2.72,2.72,1,30.06,Ja,10,712098a4-02b0-4f70-85bf-8498cf933a90,c7793e03-e936-40ce-b27f-1a70892fc074,,0.270029202124511
80,1016956,003_2325T_84.3,V,26.260015,30.060015,2021/10/29 14:29:02+00,2017/05/16 10:19:23+00,Rechtstand,3.8,,0,0,0,0,2.72,2.72,2,30.06,Ja,10,712098a4-02b0-4f70-85bf-8498cf933a90,c7793e03-e936-40ce-b27f-1a70892fc074,e17030cf-80a6-47da-bf15-1497affec6ad,3.79999682382451
81,1016957,003_2321R_84.3,R,0,32.2537326,2021/10/29 14:29:03+00,2017/05/16 10:18:57+00,Rechtstand,32.2537326,,0,0,0,0,2.72,2.72,0,53.97333,Ja,10,3d5b098e-d11a-4a69-a1f0-4fd9cc38f861,cda58b2c-8b19-481d-82b2-2c2dd1ff9518,a9d63cd1-6a3a-4303-883f-6024cddbecfb,32.2537487224391
82,1016958,003_2321R_84.3,S,32.2537326,53.973329,2021/10/29 14:29:03+00,2017/05/16 10:20:35+00,Rechtstand,21.7195964,,0,0,0,0,2.72,2.72,1,53.97333,Ja,10,3d5b098e-d11a-4a69-a1f0-4fd9cc38f861,cda58b2c-8b19-481d-82b2-2c2dd1ff9518,fd956ccd-6929-4458-b552-75542b1b8076,21.7195889061405
83,1016959,003_2213L_83.9,L,0,33.145926,2021/10/29 14:29:04+00,2017/05/16 10:25:33+00,Rechtstand,33.145926,,-1.21e-06,-1.21e-06,6.28318531,6.28318531,2.72000004,2.72,0,66.29185,Ja,10,4282d451-8d55-4b06-90e6-08f46ab70c59,da769f9f-f774-40e3-a17e-b5f9d2df6f64,2193bf3a-f886-4f2e-8abd-8357062dd800,33.1460062257516
84,1016960,003_2213L_83.9,L,33.145926,66.291851,2021/10/29 14:29:04+00,2017/05/16 10:25:33+00,Rechtstand,33.145925,,0,0,0,0,2.72,2.72,1,66.29185,Ja,10,4282d451-8d55-4b06-90e6-08f46ab70c59,da769f9f-f774-40e3-a17e-b5f9d2df6f64,d21a9817-c7b0-42d9-b75e-4a0cf50ca376,33.1458474540989
85,1016961,003_2235L_84.2,L,0,36.57,2021/10/29 14:29:04+00,2017/05/16 10:01:00+00,Rechtstand,36.57,,0,0,0,0,2.72,2.72,0,505.17962474,Nee,10,b0fcf9ed-8119-419f-85aa-cea70fd6669e,de1b3863-d07c-4990-b6b2-25f843ef299d,3910ee0f-f1ff-48ad-831f-1cf385e64a67,36.5700492167161
86,1016962,003_2235L_84.2,,36.57,505.17962474,2021/10/29 14:29:04+00,2017/05/16 10:01:00+00,Rechtstand,468.60962474,,0,0,0,0,2.72,2.72,1,505.17962474,Nee,10,b0fcf9ed-8119-419f-85aa-cea70fd6669e,de1b3863-d07c-4990-b6b2-25f843ef299d,,468.609605564485
87,1016963,003_2223R_84.1,R,0,27.34246,2021/10/29 14:29:05+00,2020/08/20 02:00:00+00,Rechtstand,27.34246,,0,0,0,0,2.72,2.72,0,33.1458858,Ja,10,ade38739-a6f0-4458-afa5-a4320483caff,e3ecb22b-6e54-4191-b784-8078071da641,55558d33-5fdd-4c25-b65c-8ff4bdd327c1,27.3424853904464
88,1016964,003_2223R_84.1,P,27.34246,33.1458858,2021/10/29 14:29:05+00,2020/08/20 02:00:00+00,Rechtstand,5.8034258,,0,0,0,0,2.72,2.72,1,33.1458858,Ja,10,ade38739-a6f0-4458-afa5-a4320483caff,e3ecb22b-6e54-4191-b784-8078071da641,a257810a-7ccb-4e60-8d22-33cb124b66f1,5.80344334770315
89,1016965,003_2227Q_84.2,Q,0,16.835,2021/10/29 14:29:06+00,2020/08/20 02:00:00+00,Rechtstand,16.835,,0,0,0,0,2.72,2.72,0,22.6384258,Ja,10,2f04f122-46f1-4df4-b23f-061b1d4f1626,ea1cfcbd-7bb9-4e55-8594-ac1fc5474a59,0c5853ff-18ee-4223-b4e4-c55b28fa4494,16.8350205777496
90,1016966,003_2227Q_84.2,Q,16.835,22.6384998,2021/10/29 14:29:06+00,2020/08/20 02:00:00+00,Rechtstand,5.8034998,,0,0,0,0,2.72,2.72,1,22.6384258,Ja,10,2f04f122-46f1-4df4-b23f-061b1d4f1626,ea1cfcbd-7bb9-4e55-8594-ac1fc5474a59,a257810a-7ccb-4e60-8d22-33cb124b66f1,5.80342071712882
91,1016967,003_2213R_83.9,R,0,36.57,2021/10/29 14:29:06+00,2017/05/16 10:25:33+00,Rechtstand,36.57,,-2.7e-07,-2.7e-07,6.28318531,6.28318531,2.72000004,2.72000003,0,108.96634618,Ja,10,e6d5f3d8-02c7-468e-911d-9b6639473425,eae5f201-8fb6-45a7-bdf2-37d505591884,2193bf3a-f886-4f2e-8abd-8357062dd800,36.5700718471956
92,1016968,003_2213R_83.9,,36.57,72.41888618,2021/10/29 14:29:06+00,2020/08/20 18:08:24+00,Rechtstand,35.84888618,,-8.4e-07,-8.4e-07,6.28318531,6.28318531,2.72000003,2.72,1,108.96634618,Ja,10,e6d5f3d8-02c7-468e-911d-9b6639473425,eae5f201-8fb6-45a7-bdf2-37d505591884,,35.8488338228961
93,1016969,003_2213R_83.9,R,72.41888618,108.96634618,2021/10/29 14:29:06+00,2020/08/20 18:08:24+00,Rechtstand,36.54746,,0,0,0,0,2.72,2.72,2,108.96634618,Ja,10,e6d5f3d8-02c7-468e-911d-9b6639473425,eae5f201-8fb6-45a7-bdf2-37d505591884,d89a34d2-2228-4911-a6ad-0073952711ab,36.5474940455523
94,1016970,003_2227/2229_S_T_84,S_T,0,20.12712,2021/10/29 14:29:07+00,2020/08/20 02:00:00+00,Rechtstand,20.12712,,0,0,0,0,2.72,2.72,0,20.12712,Nee,10,,eca748a3-2f86-4965-ab70-ac75676f26ec,0c5853ff-18ee-4223-b4e4-c55b28fa4494,20.1271273006973
95,1016971,003_2241R_84.3,R,0,36.57,2021/10/29 14:29:08+00,2017/05/16 10:01:20+00,Rechtstand,36.57,,0,0,0,0,2.72,2.72,0,440.90155074,Nee,10,e3f9596e-3d31-45b5-9029-65fa95f3803f,f777864e-120d-4a2e-b6c7-36476a729d1a,b9b148f4-5b42-4eac-a2e7-52caeab69278,36.5700025225888
96,1016972,003_2241R_84.3,,36.57,440.90154774,2021/10/29 14:29:08+00,2017/05/16 10:01:14+00,Rechtstand,404.33154774,,0,0,0,0,2.72,2.72,1,440.90155074,Nee,10,e3f9596e-3d31-45b5-9029-65fa95f3803f,f777864e-120d-4a2e-b6c7-36476a729d1a,,404.331544996196
97,1016973,003_2235R_84.2,R,0,36.547463,2021/10/29 14:29:09+00,2017/05/16 10:01:00+00,Rechtstand,36.547463,,0,0,0,0,2.72,2.72,0,48.44429,Ja,10,fb52ba36-4f2d-4473-aba6-2d7bb9389080,f9571555-86bc-47f5-a87b-a30a47f2db84,3910ee0f-f1ff-48ad-831f-1cf385e64a67,36.5474469662799
98,1016974,003_2235R_84.2,,36.547463,44.644293,2021/10/29 14:29:09+00,2017/05/16 10:01:14+00,Rechtstand,8.09683,,0,0,0,0,2.72,2.72,1,48.44429,Ja,10,fb52ba36-4f2d-4473-aba6-2d7bb9389080,f9571555-86bc-47f5-a87b-a30a47f2db84,,8.09679699449109
99,1016975,003_2235R_84.2,V,44.644293,48.444293,2021/10/29 14:29:09+00,2017/05/16 10:01:14+00,Rechtstand,3.8,,0,0,0,0,2.72,2.72,2,48.44429,Ja,10,fb52ba36-4f2d-4473-aba6-2d7bb9389080,f9571555-86bc-47f5-a87b-a30a47f2db84,b9b148f4-5b42-4eac-a2e7-52caeab69278,3.7999800539874
100,1016976,003_2327R_84.4,R,0,36.57,2021/10/29 14:29:09+00,2017/05/16 10:20:05+00,Rechtstand,36.57,,0,0,0,0,2.72,2.72,0,505.96810172,Nee,10,b09ca28f-c730-4823-9a9b-3dd23db6bbe9,f9650b44-d705-407e-a4bc-36ee643d31ea,e17030cf-80a6-47da-bf15-1497affec6ad,36.5699500362202
101,1016977,003_2327R_84.4,,36.57,505.96810172,2021/10/29 14:29:09+00,2017/05/16 10:19:23+00,Rechtstand,469.39810172,,0,0,0,0,2.72,2.72,1,505.96810172,Nee,10,b09ca28f-c730-4823-9a9b-3dd23db6bbe9,f9650b44-d705-407e-a4bc-36ee643d31ea,,469.398091402735
102,1016978,003_2227/2229_P_Q_84,P_Q,0,20.12712,2021/10/29 14:29:10+00,2020/08/20 02:00:00+00,Rechtstand,20.12712,,0,0,0,0,2.72,2.72,0,20.12712,Nee,10,,fcbd0927-bdf9-4398-8ac4-f65fb3070227,0c5853ff-18ee-4223-b4e4-c55b28fa4494,20.1270793278668
103,1018482,009_33V_115.3,V,0,4.5,2021/10/29 14:30:36+00,2019/09/18 02:00:00+00,Rechtstand,4.50001457,,2.54469466,2.54469466,0.00254469,0.00254469,4.07602828,4.08747941,0,14.85607,Ja,10,bc9d3fd0-16e4-4342-b0a3-9e7e9171e251,019de3dc-662f-4617-adcd-92fa440b8e17,e3258121-d52e-4874-b777-33816973b6da,4.50002889819479
104,1018483,009_33V_115.3,,4.5,10.45607,2021/10/29 14:30:36+00,2019/08/29 02:00:00+00,Rechtstand,5.95608928,,2.54469549,2.54469549,0.00254469,0.00254469,4.08747941,4.10263579,1,14.85607,Ja,10,bc9d3fd0-16e4-4342-b0a3-9e7e9171e251,019de3dc-662f-4617-adcd-92fa440b8e17,,5.95605547489276
105,1018484,009_33V_115.3,V,10.45607,14.85603016,2021/10/29 14:30:36+00,2019/08/29 02:00:00+00,Rechtstand,4.39997441,,2.54469622,2.54469622,0.00254469,0.00254469,4.10263579,4.11383235,2,14.85607,Ja,10,bc9d3fd0-16e4-4342-b0a3-9e7e9171e251,019de3dc-662f-4617-adcd-92fa440b8e17,4899b63a-5240-41d2-993f-b3adcdce6725,4.4000176843215
106,1018485,009_129V_148.9,V,0,1.23839485,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Rechtstand,1.23841349,,5.48730228,5.48730228,0.00548725,0.00548725,1.84881567,1.85561112,0,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,f633be92-aa20-4312-875e-829a53a56d77,1.23840623417619
107,1018486,009_129V_148.9,V,1.23839485,3.7999998,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Dalboog,2.56164512,11400,5.48730507,5.71201783,0.00548725,0.00571196,1.85561112,1.86995524,1,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,f633be92-aa20-4312-875e-829a53a56d77,2.56159742543593
108,1018487,009_129V_148.9,,3.7999998,30.60175579,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Dalboog,26.80239788,11400,5.71202212,8.06322227,0.00571196,0.00806305,1.86995524,2.05455535,2,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,26.8018216127188
109,1018488,009_129V_148.9,,30.60175579,201.38411813,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Rechtstand,170.787914,,8.06321694,8.06321694,0.00806304,0.00806304,2.05455524,3.43161048,3,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,170.78230771522
110,1018489,009_129V_148.9,,201.38411813,211.53294319,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Dalboog,10.149169,30000,8.06321474,8.40154777,0.00806304,0.00840135,3.43161064,3.51515965,4,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,10.148823354561
111,1018490,009_129V_148.9,,211.53294319,262.9900147,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Topboog,51.457932,9000,8.40154767,2.68381215,0.00840135,0.00268381,3.51515965,3.80036733,5,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,51.457043082139
112,1018491,009_129V_148.9,,262.9900147,293.72565889,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Topboog,30.735718,30000,2.68380644,1.65927759,0.0026838,0.00165928,3.80036723,3.86711096,6,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,30.7356564172623
113,1018492,009_129V_148.9,,293.72565889,376.76804715,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Topboog,83.043251,8100,1.65928152,-8.59318879,0.00165928,6.27459233,3.86711098,3.57921432,7,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,83.0424514474461
114,1018493,009_129V_148.9,,376.76804715,428.94459675,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Rechtstand,52.178476,,-8.5931885,-8.5931885,6.27459233,6.27459233,3.57921435,3.13085142,8,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,52.1764689297971
115,1018494,009_129V_148.9,,428.94459675,459.86490861,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Dalboog,30.921322,30000,-8.59318869,-7.56241061,6.27459233,6.27562304,3.13085145,2.88108343,9,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,30.9202957466451
116,1018495,009_129V_148.9,,459.86490861,466.50273338,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Rechtstand,6.63801457,,-7.56241134,-7.56241134,6.27562304,6.27562304,2.88108346,2.8308855,10,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,,6.63787036330177
117,1018496,009_129V_148.9,V,466.50273338,470.305237,2021/10/29 14:30:40+00,2019/07/17 02:00:00+00,Rechtstand,3.80261235,,-7.56240803,-7.56240803,6.27562304,6.27562304,2.8308855,2.80212942,11,470.305237,Ja,10,a23f0968-4592-4561-855d-d32fee496c2b,0b68452e-4f63-4389-87a8-3b72410e817a,52913c02-850f-47eb-bcf1-7ff02c7239b4,3.79999664360111
118,1018497,009_67BV_127.8,V,0,4.39999999,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,4.40000809,,-1.91822123,-1.91822123,6.28126709,6.28126709,2.19300871,2.18456854,0,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,adac8c36-2b3e-4e31-ae8d-f5cba1572754,4.40000509318316
119,1018498,009_67BV_127.8,,4.39999999,5.34656374,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,0.94656549,,-1.91822953,-1.91822953,6.28126708,6.28126708,2.18456854,2.18275281,1,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,0.946525208327808
120,1018499,009_67BV_127.8,,5.34656374,47.78408638,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Dalboog,42.437552,25000,-1.91822953,-0.22071731,6.28126708,6.28296459,2.18275283,2.13736715,2,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,42.4375256037868
121,1018500,009_67BV_127.8,,47.78408638,479.82019486,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,432.036119,,-0.22071782,-0.22071782,6.28296459,6.28296459,2.13736703,2.04200896,3,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,432.036116172514
122,1018501,009_67BV_127.8,,479.82019486,487.87952232,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Topboog,8.059328,30000,-0.22071718,-0.48936149,6.28296459,6.28269595,2.04200718,2.0391458,4,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,8.05930226508474
123,1018502,009_67BV_127.8,,487.87952232,870.50973351,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,382.630257,,-0.48936722,-0.48936722,6.28269594,6.28269594,2.03914576,1.85189908,5,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,382.630272901766
124,1018503,009_67BV_127.8,,870.50973351,886.37775192,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Dalboog,15.868019,30000,-0.48936722,0.03956679,6.28269594,3.957e-05,1.85189945,1.84833073,6,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,15.8679626143371
125,1018504,009_67BV_127.8,,886.37775192,991.97023284,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,105.592481,,0.03957,0.03957,3.957e-05,3.957e-05,1.84833074,1.85250903,7,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,105.592494577408
126,1018505,009_67BV_127.8,,991.97023284,1010.40897689,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Topboog,18.438745,30000,0.03957,-0.5750549,3.957e-05,6.28261025,1.8525088,1.84757197,8,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,18.4387824543813
127,1018506,009_67BV_127.8,,1010.40897689,1115.81702846,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,105.408069,,-0.57505724,-0.57505724,6.28261025,6.28261025,1.84757192,1.78695626,9,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,105.408053722142
128,1018507,009_67BV_127.8,,1115.81702846,1146.18790909,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Dalboog,30.370882,30000,-0.57505724,0.43730558,6.28261025,0.00043731,1.78695627,1.78486445,10,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,30.3709141549938
129,1018508,009_67BV_127.8,,1146.18790909,1302.53444914,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,156.346555,,0.43731003,0.43731003,0.00043731,0.00043731,1.78486445,1.85323636,11,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,156.346526589752
130,1018509,009_67BV_127.8,,1302.53444914,1320.7307837,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Topboog,18.196335,30000,0.43731003,-0.1692345,0.00043731,6.28301607,1.85323568,1.85567468,12,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,18.1962803971031
131,1018510,009_67BV_127.8,,1320.7307837,1553.31981237,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,232.589032,,-0.16923824,-0.16923824,6.28301607,6.28301607,1.8556746,1.81631164,13,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,232.589080212174
132,1018511,009_67BV_127.8,,1553.31981237,1572.06357287,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Dalboog,18.743761,30000,-0.16923718,0.45555489,6.28301607,0.00045555,1.8163115,1.81899483,14,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,18.7437428220692
133,1018512,009_67BV_127.8,,1572.06357287,1664.11769332,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,92.05413,,0.45555282,0.45555282,0.00045555,0.00045555,1.8189948,1.86093031,15,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,92.0540521183836
134,1018513,009_67BV_127.8,,1664.11769332,1678.56728184,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Topboog,14.449589,30000,0.45555003,-0.02610297,0.00045555,6.2831592,1.86093035,1.86403302,16,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,14.4496466719614
135,1018514,009_67BV_127.8,,1678.56728184,1897.36036577,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,218.793084,,-0.02609757,-0.02609757,6.28315921,6.28315921,1.86403307,1.8583231,17,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,218.793108709152
136,1018515,009_67BV_127.8,,1897.36036577,1915.20242357,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Topboog,17.842059,30000,-0.02609718,-0.62083256,6.28315921,6.28256447,1.85832262,1.85255134,18,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,17.8419782751241
137,1018516,009_67BV_127.8,,1915.20242357,2260.19647409,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,344.994117,,-0.62083726,-0.62083726,6.28256447,6.28256447,1.85255129,1.63836613,19,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,344.994094051898
138,1018517,009_67BV_127.8,,2260.19647409,2290.84161457,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Dalboog,30.645142,30000,-0.62083726,0.40066758,6.28256447,0.00040067,1.63836685,1.63499329,20,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,30.6450876365201
139,1018518,009_67BV_127.8,,2290.84161457,2830.05205929,2021/10/29 14:30:41+00,2019/07/23 02:00:00+00,Rechtstand,539.210488,,0.40066993,0.40066993,0.00040067,0.00040067,1.63499335,1.85103876,21,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,539.210493486033
140,1018519,009_67BV_127.8,,2830.05205929,2852.85856079,2021/10/29 14:30:41+00,2019/07/24 12:08:22+00,Dalboog,22.806509,30000,0.40067002,1.16088749,0.00040067,0.00116089,1.85103863,1.86884546,22,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,22.8065266590509
141,1018520,009_67BV_127.8,,2852.85856079,3111.66927411,2021/10/29 14:30:41+00,2019/07/24 12:08:22+00,Rechtstand,258.81088772,,1.16089052,1.16089052,0.00116089,0.00116089,1.86884545,2.16929635,23,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,258.810709133761
142,1018521,009_67BV_127.8,,3111.66927411,3124.79002552,2021/10/29 14:30:41+00,2019/07/24 12:08:22+00,Dalboog,13.120764,30000,1.16090052,1.59826016,0.0011609,0.00159826,2.16933292,2.18743405,24,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,13.1207793068857
143,1018522,009_67BV_127.8,,3124.79002552,3634.44830458,2021/10/29 14:30:41+00,2019/07/24 12:08:22+00,Rechtstand,509.65893,,1.59826136,1.59826136,0.00159826,0.00159826,2.18743401,3.00200114,25,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,509.658237673963
144,1018523,009_67BV_127.8,,3634.44830458,3712.34076001,2021/10/29 14:30:41+00,2019/07/24 12:08:22+00,Topboog,77.892487,25000,1.59826136,-1.51744064,0.00159826,6.28166787,3.00199902,3.00514667,26,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,77.8924151497436
145,1018524,009_67BV_127.8,,3712.34076001,3976.40033899,2021/10/29 14:30:41+00,2019/07/24 12:08:22+00,Rechtstand,264.059883,,-1.51744834,-1.51744834,6.28166786,6.28166786,3.00514634,2.60444957,27,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,264.059616389216
146,1018525,009_67BV_127.8,,3976.40033899,3988.84723622,2021/10/29 14:30:41+00,2019/07/24 12:08:22+00,Dalboog,12.446908,30000,-1.51744834,-1.10255069,6.28166786,6.28208276,2.6044505,2.58814507,28,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,12.446883221112
147,1018526,009_67BV_127.8,,3988.84723622,4166.60607818,2021/10/29 14:30:41+00,2019/07/24 12:08:22+00,Rechtstand,177.75895,,-1.10254762,-1.10254762,6.28208276,6.28208276,2.58814512,2.39215753,29,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,177.758844445057
148,1018527,009_67BV_127.8,,4166.60607818,4196.48589148,2021/10/29 14:30:41+00,2019/07/24 02:00:00+00,Dalboog,29.87982,30000,-1.10254763,-0.10655318,6.28208276,6.28307875,2.39215761,2.37409376,30,9884.717565,Ja,10,199bf4c0-5290-4785-a32c-801c06e8582b,0f45ad43-0654-4796-afec-13b0778202b0,,29.8798393452843
