FID,omschr,doorrijhgt,invent_oms,beginwdl,beginkm,eindwdl,eindkm,kantcode,wegnummer,fk_veld4,izi_side,ibn,gdb_geomattr_data,shape
kunstinweg_kenmerk.1864,Brug,0,KAAGBRUG (BEW.),R,7.66599989,R,7.67999983,,044,LTK0000433048,M,I,,"MULTILINESTRING ((97935.17029999942 470994.71499999985, 97946.55570000038 471000.9897999987, 97947.5346999988 471001.5304000005), (97939.50510000065 470984.8931999989, 97951.43210000172 470991.4855999984))"
kunstinweg_kenmerk.1865,Viaduct,0,VIAD.'EIKBERG'OVER RW. 27,R,55.99399948,R,56.09400177,,058,LTK0000433485,M,I,,"MULTILINESTRING ((116354.45030000061 395872.6451999992, 116358.88549999893 395875.4006999992, 116439.54179999977 395925.17540000007), (116349.05249999836 395893.2003999986, 116434.9167000018 395946.3825000003))"
kunstinweg_kenmerk.1866,Viaduct,0,'VIAD. SCHAAPSKOOI' O/D VAN RIJCKEVORSELWEG,R,146.55700684,R,146.57299805,,059,LTK0000433800,M,I,,"MULTILINESTRING ((158677.76040000096 414505.2142000012, 158664.73369999975 414500.3103, 158662.77840000018 414499.59849999845), (158675.2111000009 414472.383200001, 158688.31709999964 414477.3060000017))"
kunstinweg_kenmerk.1867,Viaduct,0,VIAD.O/D BOERDIJK =N376,R,26.54000092,R,26.58399963,,037,LTK0000432999,M,I,,"MULTILINESTRING ((253283.45149999857 527492.818, 253240.54839999974 527495.7025999986), (253237.9523999989 527482.7100000009, 253282.83799999952 527479.5020000003))"
kunstinweg_kenmerk.1868,Brug,0,BRUG O/D HOGE VAART,R,54.40200043,R,54.49200058,,006,LTK0000436556,M,I,,"MULTILINESTRING ((146894.69799999893 485786.56969999894, 146919.16310000047 485802.1165000014, 146970.50429999828 485835.0811999999), (146911.30700000003 485779.9587999992, 146986.91259999946 485828.7829999998))"
kunstinweg_kenmerk.1869,Viaduct,0,VIAD.IN RW. 20 (L.RIJB.) ='KP.GOUWE',R,26.3409996,R,26.38800049,,012,LTK0000469909,M,I,,"MULTILINESTRING ((104695.09470000118 448451.8471999988, 104698.52290000021 448453.03269999847, 104736.17720000073 448466.5351999998, 104739.3396999985 448467.7010000013), (104692.26979999989 448464.1154999994, 104731.38960000128 448477.9340999983, 104736.5588000007 448479.8456999995))"
kunstinweg_kenmerk.1870,Viaduct,0,VIAD.O/D LEIDINGENSTRAAT,R,118.52200317,R,118.55599976,,058,LTK0000433518,M,I,,"MULTILINESTRING ((78199.81650000066 383158.9857000001, 78221.2666000016 383165.3423999995, 78231.78330000117 383168.5672999993), (78201.0399999991 383179.3968999982, 78233.59160000086 383189.2146999985))"
kunstinweg_kenmerk.1871,Brug,0,BRUG O/D NIJLANDERVAART (VAST),R,114.22699738,R,114.23200226,,007,LTK0000461284,M,I,,"MULTILINESTRING ((166541.77120000124 562650.3447000012, 166537.1176000014 562652.1732000001), (166529.003800001 562633.1151, 166533.65720000118 562631.2857999988))"
kunstinweg_kenmerk.1872,Tunnel,0,AQUADUCT 'VECHTZICHT 2017' (OPEN GED.),R,12.01599979,R,12.18099976,,001,LTK0000428768,M,I,,"MULTILINESTRING ((132651.97260000184 481928.9985000007, 132660.99590000138 481924.6900999993, 132733.3249000013 481890.5064999983, 132790.85069999844 481863.54940000176, 132802.21979999915 481858.4215000011), (132666.78500000015 481962.819600001, 132730.72340000048 481931.24269999936, 132779.7987000011 481907.79470000044, 132815.41849999875 481891.18989999965))"
kunstinweg_kenmerk.1873,Brug,0,BRUG O/H WESTERVEENKANAAL (VAST),R,16.09600067,R,16.1060009,,036,LTK0000432945,M,I,,"MULTILINESTRING ((239454.6528000012 495218.43780000135, 239454.12310000136 495228.42379999906), (239447.20600000024 495228.31870000064, 239447.71200000122 495218.33150000125))"
kunstinweg_kenmerk.1874,Viaduct,0,VIAD.OVER RW. 20 ='KP.KLEINPOLDERPLEIN',R,19.06900024,R,19.73500061,,013,LTK0000483247,M,I,,"MULTILINESTRING ((89647.48200000077 438703.1057999991, 89723.20760000125 438592.5480999984, 89757.16789999977 438545.0571000017, 89766.20789999887 438534.1389000006, 89791.60000000149 438507.1710000001, 89805.7061999999 438492.9846000001, 89817.62350000069 438480.08960000053, 89824.84329999983 438473.68670000136, 89840.72170000151 438460.6739999987, 89854.75239999965 438449.55999999866, 89863.4189000018 438442.9307000004, 89874.28649999946 438434.9116999991, 89890.82330000028 438423.66099999845, 89907.62790000066 438413.0238999985, 89925.69909999892 438402.40879999846, 89943.27299999818 438392.84230000153, 89961.09809999913 438383.7278999984, 89973.81749999896 438378.33989999816, 89981.02950000018 438375.51619999856, 90000.00600000098 438368.5815999992, 90022.43719999865 438361.5854000002, 90030.75070000067 438359.2109999992, 90054.05629999936 438353.1785000004, 90086.56289999932 438345.8834999986, 90166.08419999853 438329.6372000016), (89634.88500000164 438687.07649999857, 89642.8172999993 438675.5128000006, 89676.77809999883 438626.03929999843, 89696.8814000003 438595.8924999982, 89715.44530000165 438567.50360000134, 89727.01220000163 438551.1085000001, 89739.63419999927 438535.59259999916, 89751.93840000033 438522.19779999927, 89785.78599999845 438488.34369999915, 89800.5962000005 438474.8881999999, 89816.48009999841 438461.28550000116, 89823.74210000038 438455.37790000066, 89843.12330000103 438440.4210000001, 89859.4171999991 438428.9065999985, 89876.11290000007 438417.8264000006, 89888.36679999903 438410.20479999855, 89905.69379999861 438400.17709999904, 89923.28249999881 438390.65150000155, 89941.20679999888 438381.76949999854, 89960.44739999995 438373.0315000005, 89979.07420000061 438365.54239999875, 89999.19830000028 438358.3465999998, 90019.11290000007 438352.08570000157, 90038.40069999918 438346.8033000007, 90057.84939999878 438342.0003999993, 90077.40630000085 438337.5476000011, 90127.46299999952 438327.3491999991, 90160.70800000057 438320.8726999983))"
kunstinweg_kenmerk.1875,Viaduct,0,VIAD.'BUNDERBAAN'O/D BUNDERSTRAAT(R.RIJB.),R,250.85600281,R,250.90100098,,002,LTK0000440744,M,I,,"MULTILINESTRING ((179997.50670000166 322322.3709000014, 180025.90340000018 322357.27969999984), (179933.67300000042 322397.1768000014, 179927.73580000177 322382.00180000067, 179917.82519999892 322355.0621000007))"
kunstinweg_kenmerk.1876,Brug,0,BRUG O/D DUSSELDORPERVAART (VAST),R,64.97100067,R,64.98799896,,009,LTK0000430392,M,I,,"MULTILINESTRING ((109499.93470000103 509209.4156999998, 109501.13170000166 509192.4578999989), (109513.24540000036 509195.0234000012, 109512.6922999993 509202.7569000013, 109512.13749999925 509211.98699999973))"
kunstinweg_kenmerk.1877,Onderdoorgang (voetgangers/fietsers/eco),0,FIETS-VOETG.TUNNEL,R,64.35399628,R,64.3710022,,007,LTK0000430019,M,I,,"MULTILINESTRING ((131526.12840000167 549554.0738999993, 131514.04470000044 549539.4116000012), (131555.11129999906 549520.9708000012, 131567.6675999984 549535.2305000015))"
kunstinweg_kenmerk.1878,Brug,0,BRUG O/D AFWATERING STOMPWIJKSE VAART (VAST),R,44.33000183,R,44.33599854,,004,LTK0000479512,M,I,,"MULTILINESTRING ((86866.30220000073 454296.2179000005, 86867.85709999874 454297.188099999, 86871.41560000181 454299.3566999994), (86862.72100000083 454313.883200001, 86857.63259999827 454310.7038999982))"
kunstinweg_kenmerk.1879,Brug,0,BRUG O/D TOCHTSLOOT (VAST),R,195.15400696,R,195.16400146,,007,LTK0000491597,M,I,,"MULTILINESTRING ((231787.02789999917 579404.4477999993, 231796.85500000045 579406.2991000004), (231800.00499999896 579420.0599000007, 231792.87669999897 579418.635400001, 231790.1911999993 579418.1402999982))"
kunstinweg_kenmerk.1880,Viaduct,0,VIAD.O/D SPOORWEG GELDERMALSEN TIEL,R,123.18000031,R,123.23999786,,015,LTK0000498235,M,I,,"MULTILINESTRING ((151592.81599999964 431225.95270000026, 151635.4759999998 431261.4483000003, 151638.94790000096 431264.3172999993), (151587.89299999923 431235.98959999904, 151633.96159999818 431274.43019999936))"
kunstinweg_kenmerk.1881,Brug,0,COENBRUG (VAST),R,7.24300003,R,7.54099989,,008,LTK0000430320,M,I,,"MULTILINESTRING ((115970.04580000043 497384.36239999905, 115987.81870000064 497377.7017999999, 116033.29329999909 497361.063000001, 116052.17449999973 497354.48259999976, 116071.17770000175 497348.2468999997, 116097.45809999853 497340.2890999988, 116123.2789000012 497333.1644000001, 116142.66649999842 497328.2628000006, 116170.98589999974 497321.8504999988, 116194.31340000033 497317.2721000016, 116217.79509999976 497313.15630000085, 116237.54349999875 497310.02270000055, 116261.01289999858 497306.61400000006), (115976.16349999979 497391.95899999887, 116010.99309999868 497378.90879999846, 116042.07999999821 497367.92130000144, 116065.35029999912 497360.2371000014, 116084.46020000055 497354.3365999982, 116103.6539000012 497348.80220000073, 116127.99139999971 497342.3557999991, 116147.38709999993 497337.6079999991, 116179.33509999886 497330.75759999827, 116202.45529999956 497326.4138999991, 116222.16580000147 497323.0700000003, 116261.72360000014 497317.0309000015))"
kunstinweg_kenmerk.1882,Viaduct,0,VIAD.'OVERSTEEN'O/D N730 ='KP.YPENBURG',R,48.70800018,R,48.76499939,,004,LTK0000478205,M,I,,"MULTILINESTRING ((83852.30649999902 451120.78730000183, 83855.47340000048 451122.9946999997, 83896.30660000071 451150.7564000003, 83899.40289999917 451152.8947999999), (83837.93400000036 451139.2622000016, 83873.26330000162 451162.5313999988, 83883.29690000042 451168.54190000147))"
kunstinweg_kenmerk.1883,Viaduct,0,VIAD.'WELSCHAP'O/D WELSCHAPSEDIJK,R,161.01699829,R,161.02799988,,002,LTK0000451487,M,I,,"MULTILINESTRING ((157753.1270999983 383658.0615000017, 157751.8211000003 383647.1392999999), (157766.78510000184 383652.3605000004, 157768.09149999917 383663.28269999847))"
kunstinweg_kenmerk.1884,Tunnel,0,NOORDTUNNEL I/D NOORD (GESL.GED.),R,73.54699707,R,74.09999847,,015,LTK0000431245,M,I,,"MULTILINESTRING ((104188.32149999961 430132.70490000024, 104455.9877000004 430136.73900000006, 104708.00600000098 430140.5053999983, 104728.00600000098 430140.4829000011, 104736.95289999992 430140.8277999982), (104184.64240000024 430147.6823000014, 104185 430147.6645999998, 104202.00129999965 430147.8381000012, 104447.61410000175 430151.4800999984, 104718.0223999992 430155.6187000014, 104738.7408999987 430155.8616000004))"
kunstinweg_kenmerk.1885,Viaduct,0,VIAD.O/D HAARLEMMERSTRAATWEG,R,7.22300005,R,7.26100016,,200,LTK0000434268,M,I,,"MULTILINESTRING ((110681.37999999896 488953.8420000002, 110653.19480000064 488957.29399999976, 110643.65670000017 488958.4191999994), (110643.9952000007 488946.2089000009, 110681.78620000184 488942.22879999876))"
kunstinweg_kenmerk.1886,Viaduct,0,VIAD.O/D HEIDELAAN,R,97.25,R,97.26300049,,027,LTK0000494687,M,I,,"MULTILINESTRING ((144337.8990000002 471194.4921000004, 144327.60960000008 471188.15850000083, 144326.83370000124 471187.6686999984), (144345.2083999999 471168.15190000087, 144355.43670000136 471174.4274000004))"
kunstinweg_kenmerk.1887,Brug,0,BRUG O/D WOOLDERBEEK (VAST),R,156.9750061,R,156.98800659,,001,LTK0000428833,M,I,,"MULTILINESTRING ((248449.68879999965 478280.86140000075, 248436.96090000123 478278.2153999992), (248441.28990000114 478264.8878000006, 248450.38430000097 478266.9279000014, 248453.9675000012 478267.7646000013))"
kunstinweg_kenmerk.1888,Brug,0,BRUG O/D ELDENSEZEEG (VAST),R,157.9750061,R,157.9940033,,050,LTK0000433142,M,I,,"MULTILINESTRING ((181190.25699999928 438551.32820000127, 181187.4807999991 438567.4653000012, 181187.04439999908 438570.05469999835), (181171.59450000152 438567.5661999993, 181174.78009999916 438548.83520000055))"
kunstinweg_kenmerk.1889,Brug,0,BRUG'DEN DULDER'O/D DULDER (VAST),R,52.4070015,R,52.45199966,,004,LTK0000478207,M,I,,"MULTILINESTRING ((81528.16019999981 448324.8931999989, 81547.19819999859 448365.6675999984), (81511.4541000016 448337.9224999994, 81517.37209999934 448349.3590000011, 81521.69610000029 448358.51209999993, 81530.8563000001 448378.1796000004))"
kunstinweg_kenmerk.1890,Viaduct,0,VIAD.'DUITS LIJNTJE'O/D SPOORWEG (GOED.),R,131.56599426,R,131.58599854,,002,LTK0000497984,M,I,,"MULTILINESTRING ((152838.01520000026 399048.3117999993, 152838.64950000122 399037.0502999984, 152839.05169999972 399028.33889999986), (152855.34420000017 399031.0927999988, 152855.2250000015 399033.94519999996, 152854.35770000145 399050.06700000167))"
kunstinweg_kenmerk.1891,Viaduct,0,VIAD.'HAUDMARE'OVER RW.  7,R,75.57700348,R,75.66300201,,031,LTK0000432594,M,I,,"MULTILINESTRING ((205047.7292000018 568984.6020999998, 205058.9215000011 568966.3311999999, 205082.03119999915 568928.2162999995, 205087.96180000156 568918.3803999983), (205024.53409999982 568983.3784000017, 205045.54349999875 568949.3282999992, 205064.6761999987 568917.9976000004, 205071.93250000104 568906.0247999988))"
kunstinweg_kenmerk.1892,Onderdoorgang (voetgangers/fietsers/eco),0,FIETSTUNNEL,R,7.18499994,R,7.19000006,,061,LTK0000480679,M,I,,"MULTILINESTRING ((31231.451600000262 371150.76300000027, 31236.44790000096 371150.95529999956), (31237.54600000009 371162.26150000095, 31232.54679999873 371162.1708999984))"
kunstinweg_kenmerk.1893,Viaduct,0,VIAD.O/D VEENHUIZERWEG,R,207.88000488,R,207.88999939,,050,LTK0000462118,M,I,,"MULTILINESTRING ((198252.67190000042 470626.85759999976, 198255.70059999824 470617.32730000094), (198276.25129999965 470625.58469999954, 198273.22709999979 470635.1163999997))"
kunstinweg_kenmerk.1894,Viaduct,0,VIAD.O/D STEENWEG =N830,R,93.98100281,R,94.02799988,,002,LTK0000487598,M,I,,"MULTILINESTRING ((145837.8348999992 426846.6420999989, 145842.0976999998 426838.93769999966, 145860.15190000087 426806.4182999991), (145821.40040000156 426838.82869999856, 145844.17060000077 426797.71279999986))"
kunstinweg_kenmerk.1895,Onderdoorgang (voetgangers/fietsers/eco),0,FIETS-VOETG.TUNNEL I/H VERL.V/D BEUKENLAAN,R,51.88100052,R,51.89699936,,028,LTK0000482230,M,I,,"MULTILINESTRING ((171572.50039999932 482518.5142999999, 171586.97949999943 482525.32290000096), (171581.13159999996 482537.0256000012, 171577.434799999 482535.2584999986, 171566.59479999915 482530.3427999988))"
kunstinweg_kenmerk.1896,Viaduct,0,VIAD.'TEN ARLO' O/D OUDE HOOGEVEENSEWEG,R,132.61199951,R,132.647995,,028,LTK0000432278,M,I,,"MULTILINESTRING ((225879.28550000116 524861.7173999995, 225843.6088999994 524856.9028000012), (225856.37110000104 524838.5971000008, 225861.8425000012 524839.2914000005, 225892.1037000008 524842.9763999991))"
kunstinweg_kenmerk.1897,Viaduct,0,VIAD.O/D SPOORWEG AMERSFOORT VEENENDAAL,R,18.50300026,R,18.54800034,,028,LTK0000494816,M,I,,"MULTILINESTRING ((155846.9578000009 460858.87319999933, 155847.49650000036 460859.3231000006, 155862.69319999963 460872.3905999996, 155877.68950000033 460885.6625000015, 155880.81670000032 460888.5106999986), (155854.62460000068 460848.2773000002, 155860.82009999827 460853.5309999995, 155875.9026999995 460866.66640000045, 155888.44940000027 460877.9530000016))"
kunstinweg_kenmerk.1898,Tunnel,0,AQUADUCT 'GAAG AQUADUCT'I/D GAAG (OPEN GED.),R,55.96699905,R,56.14400101,,004,LTK0000429727,M,I,,"MULTILINESTRING ((81944.23570000008 445112.6059000008, 81991.79630000144 445027.17650000006, 82030.51559999958 444957.1735999994, 82030.62449999899 444956.97520000115), (81932.31749999896 445104.7357000001, 81981.75549999997 445015.7377000004, 82018.56769999862 444949.02809999883))"
kunstinweg_kenmerk.1899,Viaduct,0,VIAD.O/D PARKWEG,R,25.56500053,R,25.58499908,,020,LTK0000431844,M,I,,"MULTILINESTRING ((86736.85339999944 438079.82459999993, 86740.94970000163 438080.0892999992, 86756.83370000124 438080.68609999865), (86753.23539999872 438094.565200001, 86736.06850000098 438093.6436999999, 86733.26029999927 438093.60449999943))"
kunstinweg_kenmerk.1900,Viaduct,0,VIAD.'HATTEMERBROEK'O/D RW. 28 ='KP.HATTEMERBROEK',R,238.3730011,R,238.46000671,,050,LTK0000484021,M,I,,"MULTILINESTRING ((198224.55550000072 500071.9778999984, 198273.28060000017 500014.5612999983, 198275.64880000055 500011.72459999844), (198203.73409999907 500062.8158, 198253.90040000156 500003.55050000176, 198259.38699999824 499997.25180000067))"
kunstinweg_kenmerk.1901,Viaduct,0,VIAD.O/D KROMME ALLEE,R,228.10099792,R,228.10699463,,050,LTK0000462122,M,I,,"MULTILINESTRING ((197721.7835999988 490230.374400001, 197721.82690000162 490234.0315000005, 197721.86309999973 490236.3737999983), (197701.32119999826 490242.70430000126, 197701.24799999967 490237.6693000011))"
kunstinweg_kenmerk.1902,Brug,0,BRUG O/D RIJNWIJKSE WETERING (VAST) & GRIENDPAD,R,69.59300232,R,69.60600281,,012,LTK0000430877,M,I,,"MULTILINESTRING ((144993.95639999956 452238.0507999994, 145006.91820000112 452237.0555000007), (145007.71730000153 452259.18079999834, 144994.75539999828 452260.1757000014))"
kunstinweg_kenmerk.1903,Viaduct,0,VIAD.O/D SPOORWEG NIJMEGEN VENLO & MOLENHEIDEWEG,R,3.04299998,R,3.11999989,,077,LTK0000489203,M,I,,"MULTILINESTRING ((192024.61630000174 408472.17990000173, 192059.81760000065 408460.3920999989, 192097.71709999815 408447.9886999987), (192021.57759999856 408459.1402999982, 192031.19539999962 408455.90949999914, 192055.55739999935 408447.7259999998, 192093.7100000009 408435.20589999855))"
kunstinweg_kenmerk.1904,Viaduct,0,VIAD.O/D AMSTELWEG,R,22.29000092,R,22.35199928,,009,LTK0000430338,M,I,,"MULTILINESTRING ((124199.83430000022 477671.29989999905, 124192.00609999895 477671.818500001, 124160.3863000013 477674.1447999999, 124139.00360000134 477675.8343000002), (124138.4792000018 477658.92179999873, 124189.65500000119 477654.90359999985, 124200.29399999976 477654.13599999994))"
kunstinweg_kenmerk.1905,Brug,0,BRUG O/D ZIJSLOOT (VAST),R,43.31900024,R,43.32500076,,027,LTK0000432018,M,I,,"MULTILINESTRING ((126985.67110000178 434844.8520999998, 126987.13500000164 434850.67080000043), (126975.24960000068 434850.3300999999, 126973.78770000115 434844.51089999825))"
kunstinweg_kenmerk.1906,Viaduct,0,VIAD. O/D WATER 'NIEUWE GRAVEN',R,43.8429985,R,43.875,,035,LTK0000473547,M,I,,"MULTILINESTRING ((237518.52109999955 484282.85830000043, 237520.99060000107 484278.4664000012, 237530.93349999934 484261.1130999997, 237534.4186999984 484255.08689999953), (237528.56929999962 484288.44959999993, 237544.38599999994 484260.6317999996))"
kunstinweg_kenmerk.1907,Brug,0,BRUG O/E WATERLOOP,R,148.22599792,R,148.23199463,,015,LTK0000431286,M,I,,"MULTILINESTRING ((174906.76639999822 436672.0731999986, 174900.81419999897 436672.82880000025), (174901.82620000094 436659.184799999, 174907.77849999815 436658.429299999))"
kunstinweg_kenmerk.1908,Viaduct,0,VIAD.O/D HEERSTRAAT,R,5.12799978,R,5.17000008,,077,LTK0000489206,M,I,,"MULTILINESTRING ((194078.1398999989 408357.01900000125, 194119.72349999845 408362.9182999991), (194117.26449999958 408374.77109999955, 194075.68100000173 408368.87099999934))"
kunstinweg_kenmerk.1938,Onderdoorgang (voetgangers/fietsers/eco),0,FIETS- VOETG.TUNNEL,R,216.93600464,R,216.94299316,,015,LTK0000431311,M,I,,"MULTILINESTRING ((229358.4561999999 441064.53170000017, 229351.55299999937 441063.3718000017), (229355.07339999825 441043.811999999, 229361.98200000077 441044.939199999))"
kunstinweg_kenmerk.1909,Brug,0,BRUG O/D DOMMEL (VAST),R,120.95800018,R,121.05999756,,002,LTK0000428906,M,I,,"MULTILINESTRING ((149258.65900000185 408497.94249999896, 149268.6341000013 408515.96269999817, 149278.88289999962 408533.14020000026, 149283.99709999934 408541.36360000074, 149294.82180000097 408558.1832000017, 149307.82950000092 408577.2195000015, 149310.2003000006 408580.4411999993), (149244.13659999892 408506.03599999845, 149251.75939999893 408519.5527999997, 149260.33720000088 408534.0780999996, 149270.80220000073 408551.1286999993, 149277.58399999887 408561.75620000064, 149287.9710999988 408577.5122999996, 149298.60020000115 408592.64279999956))"
kunstinweg_kenmerk.1910,Tunnel,0,AQUADUCT I/H KANAAL DOOR WALCHEREN (GESL.GED.),R,80.38999939,R,80.53500366,,057,LTK0000484939,M,I,,"MULTILINESTRING ((33204.62999999896 391798.2104000002, 33195.31289999932 391647.49810000136), (33205.34820000082 391646.72140000015, 33214.67080000043 391797.4332999997))"
kunstinweg_kenmerk.1911,Viaduct,0,VIAD.'WOLFRATH'O/D HOLTEMERWEG,R,231.56700134,R,231.6000061,,002,LTK0000451500,M,I,,"MULTILINESTRING ((185821.11730000004 339888.96649999917, 185820.62579999864 339884.53379999846, 185817.18789999932 339856.20149999857), (185828.40879999846 339856.2547999993, 185832.1457999982 339889.04250000045))"
kunstinweg_kenmerk.1912,Brug,0,BEATRIXBRUG ZWOLLE (VAST),R,93.51200104,R,93.6269989,,028,LTK0000432258,M,I,,"MULTILINESTRING ((202221.35500000045 503444.8123999983, 202274.03909999877 503488.1457000002, 202313.29309999943 503520.3663999997), (202232.4726999998 503437.5656000003, 202322.69029999897 503512.0625))"
kunstinweg_kenmerk.1913,Viaduct,0,VIAD. O/H FIETSPAD,R,129.53900146,R,129.55000305,,050,LTK0000433120,M,I,,"MULTILINESTRING ((167795.65340000018 415300.8233000003, 167794.05059999973 415296.77519999817, 167791.62049999833 415290.5892999992), (167793.97140000015 415259.67489999905, 167797.61230000108 415269.000500001, 167797.9759999998 415269.92009999976))"
kunstinweg_kenmerk.1914,Viaduct,0,VIAD.O/D KUNDERBERG,R,16.60300064,R,16.63299942,,079,LTK0000489228,M,I,,"MULTILINESTRING ((194326.56700000167 320600.1730000004, 194322.06230000034 320598.4930999987, 194321.26830000058 320598.1970999986, 194314.85399999842 320595.8051000014, 194309.75039999932 320593.90190000087, 194306.96810000017 320592.8643999994, 194306.67700000107 320592.7558000013, 194303.95850000158 320591.7421000004, 194298.45789999887 320589.6908), (194290.0234999992 320568.8244000003, 194298.313000001 320571.96379999816, 194309.74309999868 320576.17069999874, 194319.0485999994 320579.71119999886))"
kunstinweg_kenmerk.1915,Brug,0,VIAD. O/D FIETSPAD,R,39.96500015,R,39.97700119,,037,LTK0000433008,M,I,,"MULTILINESTRING ((266281.125500001 528383.4386, 266284.0876000002 528382.1928999983, 266292.1585999988 528378.7195999995), (266300.000500001 528389.1110000014, 266297.2478 528390.3066999987, 266288.9442999996 528393.7751000002))"
kunstinweg_kenmerk.1916,Viaduct,0,VIAD.'KP.VELPERBROEK'O/D IJSSELOORDWEG =A348 & N325,R,134.17500305,R,134.19799805,,012,LTK0000452017,M,I,,"MULTILINESTRING ((195748.38320000097 443809.74920000136, 195767.05150000006 443796.31430000067), (195741.17909999937 443799.77859999985, 195742.81909999996 443798.5599000007, 195759.43200000003 443785.78510000184))"
kunstinweg_kenmerk.1917,Brug,0,BRUG O/H LETTELBERTERDIEP (VAST),R,186.74699402,R,186.77000427,,007,LTK0000482961,M,I,,"MULTILINESTRING ((223728.69170000032 579133.8106999993, 223705.79300000146 579131.6543000005), (223718.95479999855 579115.7930000015, 223741.85429999977 579117.9406999983))"
kunstinweg_kenmerk.1918,Brug,0,BRUG O/D MUNNIKSSLOOT (VAST),R,54.79000092,R,54.79899979,,033,LTK0000492282,M,I,,"MULTILINESTRING ((254266.2039999999 587801.3249000013, 254265.68890000135 587810.3101000004), (254256.61349999905 587811.6246999986, 254256.84430000186 587805.4516000003, 254256.94970000163 587802.631000001))"
kunstinweg_kenmerk.1919,Viaduct,0,VIAD.,R,31.13199997,R,31.1420002,,036,LTK0000432956,M,I,,"MULTILINESTRING ((232931.3456000015 508052.6477999985, 232930.64799999818 508049.73000000045, 232936.7969999984 508050.1860000007, 232937.67069999874 508050.15239999816), (232928.51300000027 508051.1532999985, 232930.64799999818 508049.73000000045, 232923.58700000122 508046.3139999993, 232917.20899999887 508037.2030000016, 232912.88100000098 508023.53599999845, 232913.74399999902 508017.868999999))"
kunstinweg_kenmerk.1920,Brug,0,'SCHINKELBRUG'O/D SCHINKEL (VAST),R,20.82900047,R,20.87400055,,010,LTK0000440324,M,I,,"MULTILINESTRING ((118165.41970000044 483482.3161999993, 118151.3200000003 483480.7131000012, 118131.41910000145 483478.65260000154, 118123.64350000024 483478.01000000164), (118125.05750000104 483389.9893000014, 118152.37189999968 483392.0080999993, 118174.97410000116 483391.3729999997))"
kunstinweg_kenmerk.1921,Brug,0,BEETS BRUG O/D OOSTERHUIZERSLOOT (VAST),R,20.68000031,R,20.70100021,,007,LTK0000482936,M,I,,"MULTILINESTRING ((126477.01610000059 508466.73429999873, 126476 508464, 126468.10979999974 508443.3746000007), (126486.64510000125 508436.99859999865, 126495.11389999837 508459.45479999855))"
kunstinweg_kenmerk.1922,Viaduct,0,VIAD.O/D SPOORWEG 's-HERTOGENBOSCH NIJMEGEN,R,141.55099487,R,141.61000061,,050,LTK0000488790,M,I,,"MULTILINESTRING ((174941.5432999991 424173.00349999964, 174941.77849999815 424173.60869999975, 174942.09530000016 424174.4382000007, 174943.5432999991 424178.24010000005, 174945.3161999993 424182.91519999877, 174947.03460000083 424187.50189999864, 174948.66010000184 424191.91849999875, 174948.69249999896 424192.0064999983, 174949.74350000173 424194.8621999994, 174950.3504000008 424196.51110000163, 174952.03840000182 424201.2045000009, 174953.66000000015 424205.7223000005, 174955.28159999847 424210.3317000009, 174956.84479999915 424214.87000000104, 174958.43789999932 424219.5023000017, 174959.12330000103 424221.56980000064, 174959.35269999877 424222.2617000006, 174960.73180000111 424226.42229999974, 174960.80519999936 424226.64400000125), (174951.89799999818 424168.7745000012, 174952.4620999992 424170.2437000014, 174959.4422999993 424189.02419999987, 174971.89620000124 424224.27969999984))"
kunstinweg_kenmerk.1923,Brug,0,BRUG O/D DE GRACHT,R,9.22599983,R,9.24699974,,073,LTK0000433963,M,I,,"MULTILINESTRING ((192896.76209999993 350616.98739999905, 192913.8198999986 350629.2360999994), (192892.64930000156 350628.4633000009, 192909.73710000142 350640.67009999976))"
kunstinweg_kenmerk.1924,Viaduct,0,VIAD.O/D LANKHORSTERWEG,R,7.10200024,R,7.13000011,,032,LTK0000432721,M,I,,"MULTILINESTRING ((209503.71759999916 521415.59650000185, 209507.63500000164 521428.52639999986, 209512.11789999902 521442.30519999936), (209493.88199999928 521446.99170000106, 209489.83469999954 521434.5872000009, 209485.5342000015 521420.2670999989))"
kunstinweg_kenmerk.1925,Onderdoorgang (voetgangers/fietsers/eco),0,FIETS-VOETG.TUNNEL,R,72.93299866,R,72.94300079,,031,LTK0000432590,M,I,,"MULTILINESTRING ((203188.11740000173 570856.1711000018, 203181.11919999868 570863.3143000007), (203170.34540000185 570852.371199999, 203177.308699999 570845.1939999983))"
kunstinweg_kenmerk.1926,Viaduct,0,VIAD.O/D VENRAYSEWEG,R,69.44999695,R,69.50499725,,067,LTK0000453219,M,I,,"MULTILINESTRING ((207386.50919999927 378642.4395999983, 207331.85759999976 378636.2591000013), (207333.18840000033 378625.8090999983, 207387.84270000085 378631.9659000002))"
kunstinweg_kenmerk.1927,Brug,0,BRUG O/H TWISKE (VAST),R,32.90800095,R,32.97399902,,010,LTK0000440345,M,I,,"MULTILINESTRING ((121753.49100000039 493022.9189000018, 121758.75519999862 493020.9470999986, 121777.36050000042 493013.5909000002, 121798.38430000097 493004.9684000015, 121814.6037000008 492998.0111999996), (121755.40089999884 493040.8654000014, 121767.92199999839 493036.03830000013, 121786.49240000173 493028.60240000114, 121816.59310000017 493016.14449999854))"
