Leveranciers;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
Schalen maatwerk;;;;;1;;;;;1
Scheidegger Opleidingen B.V.;;;;;;1;;;;1
Schiphol Nederland B.V.;;;;;;1;;;5;5
SchoolvoorCoaching B.V.;;;;;;1;;;;1
Schoonhoven Keramiek;;;;1;;;;;;1
Schouten & Nelissen Nederland B.V.;;;;;;2;;;;2
Schouwburg en Congrescentrum Orpheus N.V.;;;;3;;;;;;3
Schutterij 'St. Andreas';;;;1;;;;;;1
Scouting Willem de Zwijger;;;;1;;;;;;1
Scrum Company;;;;;;1;;;;1
Sdu Uitgevers B.V.;;;;;;8;;;;8
Sea Palace Restaurant B.V.;;;;1;;;;;;1
Season Flowers Amsterdam B.V.;;;;1;;;;;;1
Secrid B.V.;;;;1;;;;;;1
Secu Drive Training B.V.;;;;;;1;;;;1
SeeTrue;;;;;;1;;;;1
Semco Style Institute B.V.;;;;;;1;;;;1
Sems Leeuwarden;;;;1;;;;;;1
SEO Zwolle Internet Oplossingen;;;;;;1;;;;1
Service Theater 'Skopein';;;;1;;;;;;1
Sevenhills;;;;1;;;;;;1
SF Training Facilities;;;;;;4;;;;4
Sfeer en Smaak;;;;1;;;;;;1
Shabu Shabu Apeldoorn B.V.;;;;1;;;;;;1
Shanghai;;;;1;;;;;;1
Shipmate Vlag Produktie;;;;1;;;;;;1
Showtime Evenementenbureau B.V.;;;;1;;;;;;1
Simonis Oude Visafslag B.V.;;;;1;;;;;;1
Simply Colors Nederland B.V.;;;;1;;;;;;1
Sinjoor B.V.;;;;1;;;;;;1
Sioo B.V.;;;;;;2;;;;2
Sirtaki;;;;1;;;;;;1
Situation Publishing Limited;;;;;;1;;;;1
Sjapo;;;;2;;;;;;2
Sjra Puts Creative Brainworks B.V.;;;;1;;;;;;1
Skills Unlimited;;;;;;1;;;;1
Skils B.V.;;;1;;2;1;;;;3
Smaak Utrecht;;;;1;;;1;;;1
Smit Reizen;;;;;;;;;2;2
SMT Simple Management Technologies B.V.;;;;;;2;;;;2
Snackpoint Bocholtz;;;;1;;;;;;1
Snackpoint Het Trefpunt;;;;1;;;;;;1
Snavelenburg Beheer B.V.;;;;4;;;;;;4
Snepvangers Consultancy B.V.;;;;;;4;;;;4
SNR Schouten & Nelissen Recovery B.V.;;;;;;5;;;;5
SOAB;;;;;;2;;;;2
Sodexo Altys B.V.;;;;1;;;;;;1
Soepboer B.V.;;;;1;;;;;;1
Solexverhuur Utrecht;;;;1;;;;;;1
Solid Sense;;;;;2;;;;;2
Soluster;;;;;;1;;;;1
SOLUTIONS! vpr B.V.;;;;;1;;;;;1
Sonnevelt Opleidingen B.V.;;;;;;1;;;;1
SOS Sport en Events B.V.;;;;1;;;;;;1
SoSecure International B.V.;;;;;;2;;;;2
Soul&Senses;;;1;;;;;;;1
Spaces Rode Olifant B.V.;;;;;;;;;1;1
Spanjersberg Organisatie Advies;;;;;;1;;;;1
Spankracht B.V.;;;;;;1;;;;1
Speakers Academy Special Projects B.V.;;;;;;2;;;;2
Specialtours Events;;;;1;;;;;;1
Speech Republic B.V.;;;;;;2;;;;2
Speechless;;;;;;1;;;;1
Spirit in bedrijf;;;;;;1;;;;1
Spiritum;;;;1;;;;;;1
SpiZe B.V.;;;;1;;;;;;1
Sport- en Partycentrum 'De Kegel' A'veen B.V.;;;;1;;;;;;1
sport, spel en spruitjes;;;;;1;;;;;1
Sportbedrijf Deventer N.V.;;;;1;;;;;;1
Sporttainment Center De Uithof B.V.;;;;1;;;;;;1
Sportvereniging Orderbos;;;;1;;;;;;1
Sportwijzer B.V.;;;;;;;1;;;1
Spotlight More than coffee;;;;1;;;;;;1
Sprekershuys B.V.;;;;1;;;;;;1
Springhaver Theater Caf� B.V.;;;;1;;;;;;1
SpruitAdvies;;;1;;;;;;;1
SRM Aktiviteiten B.V.;;;;;;1;;;;1
SRM Communicatie B.V.;;;;;;1;;;;1
Stadion Feijenoord N.V.;;;;2;;;;;;2
Stadsbrouwerij Eindhoven;;;;1;;;;;;1
Stadsherberg De Keurvorst;;;;1;;;;;;1
Stadsontwikkeling / Stafdienst;;;;;;;;;1;1
Stadsvilla Sonsbeek B.V.;;;;1;;;;;;1
Stage X B.V.;;;;1;;;;;;1
Stairway To Heaven B.V.;;;;1;;;;;;1
Stan Arnhem B.V.;;;;1;;1;;;;1
Stavoor B.V.;;;;;;4;;;;4
Stavoor Opleidingen B.V.;;;;;;1;;;;1
Stayokay Heeg;;;;;;1;;;;1
Stayokay 'Heemskerk';;;;1;;;;;;1
STC B.V.;;;;;;1;;;;1
Steakhouse Eldorado;;;;1;;;;;;1
Steakhouse 'Steak van de Keizer';;;;1;;;;;;1
Steam Advertising;;;;;;1;;;;1
Steiger 28;;;;;;;1;;;1
Stg. Centr. voor Arbeidsverhoud. Overh.pers.;;;1;1;;2;;;1;2
Stg. Geest. Gezondh.zorg/Maatsch. Dnst.verl.;;;;;;1;;;;1
Stg. Kon. Wilh. Fds. voor de Ned. Kank.bestr.;;;;1;;;;;;1
Stg. Nat. Instituut voor Budgetvoorlichting;;;;;;1;;;;1
Stg. Nat. Nautische Verkeersdienst Opleiding;;;;;;1;;;;1
Stg. Ned. Inst. voor Int. Betr. 'Clingend.';;;;;;1;;;;1
Stg. Ned. Opl.&Kenn.centr. Arb. ond. Overdruk;;;;;;1;;;;1
Stg. NL School of Public & Occupation. Health;;;;;;1;;;;1
Stg. Opl. Samenw. v. Nederl. Ondern. 'BOSNO';;;;;;2;;;;2
Stg. Sioo, Int.univ. Centr. Veranderkunde;;;;;;4;;;;4
Stg. Trimbos-Inst., Inst. Ment. Health & Add.;;;;;;1;;;;1
Stg. Vr. v.d. Kon. Ver. voor de Staath.kunde;;;;1;;;;;;1
Sticht. Kennis en Adv. Gasmeting & Ontgassing;;;;;;1;;;;1
Sticht. Nederlands Register Vastg. Taxateurs;;;;;;;;3;;3
Sticht. Sociaal Cultureel Centrum Brandevoort;;;;1;;;;;;1
Sticht. voor Postacademisch Techn. Onderwijs;;;;;;2;;;;2
Stichting 113 Zelfmoordpreventie;;;;;;1;;;;1
Stichting Aanbestedingsrecht;;;;;;;;1;;1
Stichting Accessibility;;;;;2;;;;;2
Stichting Adelante Zorg;;;;;2;;;;;2
Stichting Amsterdam Institute of Finance;;;;;;1;;;;1
Stichting Apeldoorns Gidsen Collectief (AGC);;;;1;;;;;;1
Stichting Beeckestijn Management Educatie;;;;;;1;;;;1
Stichting Beheer Synagoge;;;1;1;;;;;1;1
Stichting Beroepseer;;;;;;2;;;;2
Stichting Certificering Voor Makelaars (SCVM);;;;;;;;1;;1
Stichting City Mondial;;;;;;;1;;;1
Stichting Coffeemania;;;;1;;;;;;1
Stichting Creative Thinking;;;;;;1;;;;1
Stichting de Gift City;;;;1;;;;;;1
Stichting De Vijf Wijzen;;;;1;;;;;;1
Stichting Doarpshus Lekkum;;;;;;1;;;;1
Stichting DOMunder;;;;1;;;;;;1
Stichting Dorpshuis Ilpendam;;;;1;;;;;;1
Stichting Elan Training;;;;;;2;;;;2
Stichting Expatise Centre;;;;;;1;;;;1
Stichting Federatie Mediatorsverenigingen;;;;;;1;;;;1
Stichting Fiskale Rechtshulp De Smeetskring;;;;;1;;;;;1
Stichting Fonds Instituut Clingendael;;;;;;1;;;1;1
Stichting Fontys;;;;;;1;;;;1
Stichting Fraude Film Festival;;;;1;;;;;;1
Stichting Friendship Sports Centre;;;;;;;1;;;1
Stichting Geo Academie;;;;;;1;;;;1
Stichting Gouden Oor;;;;;;;;1;;1
Stichting Grotius Academie;;;;;;1;;;;1
Stichting Harmonia;;;;;;1;;;;1
Stichting Hermitage aan De Amstel;;;;1;;;;;;1
Stichting Historische Tuin Aalsmeer;;;;;;;1;;;1
Stichting Hogeschool Leiden;;;;;;2;;;;2
Stichting Hogeschool Utrecht;;;;;;1;;;;1
Stichting Hogeschool van Arnhem en Nijmegen;;;;;;1;;;;1
Stichting Hospice Zutphen;;;;1;;;;;;1
Stichting Industrieel Toerisme;;;;;;1;;;;1
Stichting International Tax Center Leiden;;;;;;1;;;;1
Stichting Jobstap;;;;;1;;;;;1
Stichting Kanker en Sport;;;;;1;;;;;1
Stichting Klimmendaal;;;;;1;;;;;1
Stichting LumiÃ¨re Bassin;;;;1;;;;;;1
Stichting Marathon Apeldoorn;;;;;1;;;;;1
Stichting Monument 'Pulchri Studio';;;;1;;;;;;1
Stichting Museum voor Communicatie;;;;;;1;;;1;1
Stichting muZIEum 2012;;;;1;;;;;;1
Stichting Nederlandse Orde van Beroepscoaches;;;1;;;;;;;1
Stichting Neurotherapie Centrum Hilversum;;;;;1;;;;;1
Stichting N'Lloyd;;;;;;;;1;;1
Stichting Ontwikkelingsfonds Mensendieck;;;;;1;;;;;1
Stichting Opleiding Belastingadviseurs;;;;;;1;;;;1
Stichting OSR Juridische Opleidingen;;;;;;2;;;;2
Stichting Regionale VVV Zuid-Holland-Zuid;;;;1;;;;;;1
Stichting Saxion;;;;;;1;;;;1
Stichting 't Gilde Stadswandeling;;;;1;;;;;;1
Stichting The Hague Marketing Bureau;;;;7;;;;;;7
Stichting Theater, Zorg en Welzijn;;;;;1;1;;;;1
Stichting Toerisme Utrecht;;;;1;;;;;;1
Stichting Tools to Work;;;;;;;1;;;1
Stichting tot behoud van de Beppe Baukje;;;;1;;;;;;1
Stichting Uitfonds Oosterlengte;;;;1;;;;;;1
Stichting United Events;;;;1;;;;;;1
Stichting Vakopleiding Carrosseriebedrijf;;;;;;1;;;;1
Stichting 'Vastgoedcert';;;;;;;;1;;1
Stichting Voorlinden;;;;;;;1;;;1
Stichting Vrienden Museum Meermanno;;;;;;;1;;;1
Stichting VVV Breda;;;;1;;;1;;;1
Stichting Wereldhavenfestival Rotterdam;;;;;;2;;;;2
Stichting Wereldwinkel Zeist;;;;1;;;;;;1
Stichting Werk&Mantelzorg;;;1;;;;;;;1
Stichting WIJ 3.0;;;;;;;1;;;1
Stichting Woerden Marketing;;;;1;;;;;;1
Stichting Xbrl Nederland;;;;;;;;2;;2
Stichting Zuyd Hogeschool;;;;;;1;;;;1
Stichting Zwolse Theaters;;;;1;;;;;;1
S-TM;;;;;;1;;;;1
Stoeterij Buitenzorg;;;;1;;;;;;1
Stoke B.V.;;;;1;;;;;;1
Stoom- & Chemische Wasserij 'De Valk';;;1;;;;;;;1
Straetus Nederland B.V.;;;;1;;;;;;1
Strandpaviljoen Thalassa B.V.;;;;1;;;;;;1
Strandpaviljoen Vloed;;;;1;;;;;;1
Strandtent Doris B.V.;;;;1;;;;;;1
Streekbos Outdoor;;;;1;;;;;;1
STS B.V.;;;;;;1;;;;1
Studio Flamingo;;;;1;;;;;;1
Studio Geert Gratama;;;;1;;;;;;1
Studio Oostrum;;;;;;;;;1;1
Studio Westpoort;;;;1;;;;;;1
studystore;;;;;;1;;;;1
Stuyvesant de Groot advocatenkantoor;;;;1;;;;;;1
Sumo Amsterdam B.V.;;;;1;;;;;;1
Sumo Den Haag II B.V.;;;;1;;;;;;1
Superfun Holding B.V.;;;;1;;;;;;1
Supermercado;;;;1;;;;;;1
Surprise Ontbijt Service;;;;1;;;;;;1
Sushi Today Utrecht B.V.;;;;1;;;;;;1
Sushimo B.V.;;;;1;;;;;;1
Swallow International B.V.;;;;;;1;;;;1
Swinckels in Twello;;;;1;;;;;;1
Synthra B.V.;;;1;;;;;;;1
t B�lke uitgaangscentrum Enschede;;;;1;;;;;;1
t Gulden Vlies B.V.;;;;1;;;;;;1
t Hoedje van de Koningin;;;;1;;;;;;1
t Hof van Eten;;;;1;;;;;;1
t Hookhoes;;;;2;;;;;;2
t Hookhoes B.V.;;;;1;;;;;;1
t Kroegje;;;;1;;;;;;1
t Manneke;;;;;;;;;1;1
t Peeske B.V.;;;;1;;;;;;1
t Ruifje;;;;1;;;;;;1
t Schippersrijk B.V.;;;;1;;;;;;1
t Uiltje;;;;1;;;;;;1
t Zusje Apeldoorn B.V.;;;;1;;;;;;1
T. Rejda;;;1;;;;;;;1
Taaluilen B.V.;;;;;;1;;;;1
Tafelen Rijsbergen B.V.;;;;1;;;;;;1
Tai Wu B.V.;;;;1;;;;;;1
Takeaway.com Central Core B.V.;;;;1;;;;;;1
Taleninstituut Amsterdam;;;;;;2;;;;2
Talk Food B.V.;;;;1;;;;;;1
Tapperie de Gats;;;;1;;;;;;1
Tapperij Atjeh;;;;1;;;;;;1
Tapperij Den Olifant;;;;1;;;;;;1
Tapwacht Service B.V.;;;;1;;;;;;1
Tauro Beheer B.V.;;;;;;;;;1;1
Taveerne Het Wetshuys;;;;1;;;;;;1
Taveerne 't Pantoffeltje;;;;1;;;;;;1
Taverne Paulus;;;;1;;;;;;1
Taxi Centrale Goes B.V.;;;;;;;;;1;1
Taxi Select;;;;;;;;;1;1
Taxi Walburg;;;;;;;;;1;1
TEAMWORK;;;;;;1;;;;1
Technogym Benelux B.V.;;;;1;;;;;;1
Tele'Train Education B.V.;;;;;;3;;;;3
TEN HAVE Change Management B.V.;;;;;;2;;;;2
Tentoo Collective Freelance & Flex B.V.;;;;;;1;;;;1
Teradata Netherlands B.V.;;;;;;2;;;;2
Thais restaurant BaiYok;;;;1;;;;;;1
The Baron's Lodge B.V.;;;;1;;;;;;1
The B-Force;;;;;;1;;;;1
The Box Fysiotherapie;;;1;;;;;;;1
The Brain;;;;1;;;;;;1
The Business Innovation Group Unlimited B.V.;;;;;;1;;;;1
The Florin;;;;1;;;;;;1
the Human Academy B.V.;;;;;;1;;;;1
The Maxx Veenendaal B.V.;;;;1;;;;;;1
The New Motion B.V.;;;;;;;;;1;1
The Rat Pack B.V.;;;;1;;;;;1;1
The renewables;1;;;;;;;;;1
THE SCHOOL OF LIFE AMSTERDAM;;;;;;1;;;;1
The Spirit of Intraverte B.V.;;;;;;4;;;;4
The Square Mile Public Sector Training B.V.;;;;;;5;;;;5
The Three Musketeers;;;;1;;;;;;1
Theehuis 't Hooge Erf B.V.;;;;1;;;;;;1
Therapiecentrum Ietje Kooistraweg 25;;;;;1;;;;;1
TiasNimbas Business School;;;;;;1;;;;1
TIGRA Zwolle B.V.;;;1;;;;;;;1
Tilkema Horeca B.V.;;;;1;;;1;;;1
TimeTools;1;;;;;;;;;1
Tinkerhoeve 'De Bonte Parels';;;;;;1;;;;1
Tinley Academie B.V.;;;;;;1;;;;1
Tobias Fiscaal;;;;1;;;;;;1
Toko 'Semarang';;;;1;;;;;;1
Toko Vonn;;;;1;;;;;;1
Ton Paulides Hypnotherapeut/NLP Counselor;;;;;1;;;;;1
Toost drink and dine;;;;1;;;;;;1
Top Holland Events;;;;1;;;;;;1
TOP Support Nederland B.V.;;;;;1;;;;;1
Topcat Collectables & Toys;;;;1;;;;;;1
Topgeschenken Nederland B.V.;;;;4;;;;;;4
TOP-uitje.nl;;;;1;;1;1;;;1
TOT2020;;;;1;;;;;;1
Total Solutions Europe B.V.;;;;;;1;;;;1
Totaliz;;;1;;;;;;;1
Tourink;;;;1;;;;;;1
Tower Leisure B.V.;;;;1;;;1;;1;1
Tox Bar;;;;1;;;;;;1
Trafalgar Pub B.V.;;;;1;;;;;;1
Trainingscentrum Vlissingen B.V.;;;;;;1;;;;1
Transitium Groep B.V.;;;;;;1;;;;1
Travels in Life;;;;;;;1;;;1
Travocs B.V.;;;;;;2;;;;2
TRConsult B.V.;;;;;;2;;;;2
Treech aon de Maos;;;;1;;;;;;1
Trend Office Bakas B.V.;;;1;;;;;;;1
Tridata B.V.;;;;;;2;;;;2
Trinity's CafÃ© B.V.;;;;1;;;;;;1
Trois Cannetons B.V.;;;;1;;;;;1;1
Truck & Trailer Service Holten;;;;;;;;;1;1
Truckwash Bodegraven B.V.;;;;;;;;;1;1
TSM Horeca B.V.;;;;1;;;;;;1
Tumi's Foodservice;;;;1;;;;;;1
TVCN;;;;;;;;;1;1
Tweetal Party Catering;;;;1;;;;;;1
Twynstra Gudde;;;;;;1;;;;1
TXF Limited;;;;;;1;;;;1
UF De Schilde B.V.;;;;;;;1;;;1
Uitgekookt Van Marle B.V.;;;;1;;;;;;1
Uitgeverij Kerckebosch B.V.;;;;;;1;;;;1
Uitjes in Holland;;;;3;;;;;;3
Uitspanning ''t Engelse Werk';;;;1;;;;;;1
Uitvaartcentrum Bouwens B.V.;;;;1;;;;;;1
UKIP Media & Events Limited;;;;;;1;;;;1
Umami Restaurant B.V.;;;;1;;;;;;1
Umami Restaurant Den Haag B.V.;;;;1;;;;;;1
Unia12;;;;1;;;;;;1
Unique Events B.V.;;;;1;;;;;;1
Unique Sources Advies;;;;;;1;;;;1
United Parcel Service Nederland B.V.;;;;;;1;;;;1
Unitive Management B.V.;;;;1;;;;;;1
Unity B.V.;;;;1;;;;;;1
Universiteit Nyenrode B.V.;;;;;;1;;;;1
University College Dublin;;;;;;1;;;;1
UNIVERSITY OF READING;;;;;;1;;;;1
UNOO;;;;;;2;;;;2
UP learning B.V.;;;;;;5;;;;5
Urban Heart;;;;1;;;;;;1
Urban Leisure Group B.V.;;;;2;;;;;;2
USG Restart;;;;;2;;;;;2
Usine Eindhoven B.V.;;;;1;;;;;;1
Utrechtse Taxi Centrale (U.T.C.) B.V.;;;;;;;;;1;1
V.O.F. Alpina-van Houweninge & IJsselstijn;;;;1;;;;;;1
V.O.F. Bakkerij Voncken-Caubo;;;;1;;;;;;1
V.O.F. Bloembinderij Veronica;;;;1;;;;;;1
V.O.F. Café Biljart Jan Pieterszoon Coen;;;;1;;;;;;1
V.O.F. CafÃ©-Petit Restaurant Aurora;;;;1;;;;;;1
V.O.F. Caf� Wilhelmina;;;;1;;;;;;1
V.O.F. Club Zand Horeca;;;;1;;;;;;1
V.O.F. De Grenedeer;;;;1;;;;;;1
V.O.F. de Palatijn;;;;1;;;;;;1
V.O.F. De Tabaksplant;;;;1;;;;;;1
V.O.F. Golden Dynasty;;;;1;;;;;;1
V.O.F. Het Wapen van Leeuwarden;;;;1;;;;;;1
V.O.F. ID-Centre;;;;;;1;;;;1
V.O.F. Ind. Sur. Restaurant 'Moksi';;;;1;;;;;;1
V.O.F. Kropholler;;;;;;;;;1;1
V.O.F. Lust Barendrecht;;;;1;;;;;;1
V.O.F. Snackbar Paradiso;;;;1;;;;;;1
V.O.F. Versluis Versluis h/o Nieuw Statewapen;;;;1;;;;;;1
Vakmedianet Logistiek & Mobiliteit B.V.;;;;;;1;;;;1
Vakmedianet Management B.V.;;;;;;2;;;;2
VAN Bien B.V.;;;;1;;;;;;1
Van Buuren Utrecht B.V.;;;;1;;;;;;1
Van der Valk Hotel Den Haag B.V.;;;;;;1;;;;1
Van Os Kantoorinstallaties Apeldoorn;;;;1;;;;;;1
Van Straaten Educatief;;;;;;2;;;;2
vareninutrecht.nl;;;;1;;;;;;1
VCK Travel B.V.;;;;;;;;;7;7
Veentjer Guided Tours;;;;1;;;;;;1
Veer Stichting;;;;;;1;;;;1
