ID,SUBTYPE,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,OPPERVLAKTE
3521431,steiger,2020/08/06 10:15:14+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,21.109
3521432,niet-bgt: ponton,2022/01/18 07:43:25+00,G0599,Rotterdam,bestaand,1,283,,,128.339
3521435,steiger,2014/10/16 11:09:52+00,G0531,Hendrik-Ido-Ambacht,bestaand,1,283,,,77.193
3521436,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,84.649
3521437,steiger,2018/08/08 14:04:13+00,G0518,'s-Gravenhage,bestaand,1,283,,,376.063
3521438,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,22.768
3521440,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,570.822
3521442,steiger,2017/01/05 10:56:52+00,G0599,Rotterdam,bestaand,1,283,,,69.726
3521443,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,1.913
3521445,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,167.12
3521446,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,13.825
3521447,steiger,2018/12/11 15:10:34+00,G0599,Rotterdam,bestaand,1,283,,,43.476
3521450,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,143.607
3521451,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,2,283,,,84.38
3521453,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,11.122
3521454,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,12.521
3521455,strekdam,2015/08/18 12:14:24+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,1469.233
3521456,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.258
3521457,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,2.125
3521458,steiger,2020/03/31 15:01:16+00,G0037,Stadskanaal,bestaand,1,283,,,7.35
3521459,steiger,2015/05/20 16:31:08+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,17.492
3521460,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.378
3521461,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.261
3521462,strekdam,2019/05/27 11:38:40+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,336.531
3521463,sluis,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,0,283,,,1.526
3521464,steiger,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,1,283,,,13.915
3521465,steiger,2015/05/20 16:32:11+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,26.771
3521466,sluis,2015/08/18 12:16:07+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,3.742
3521467,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,399.192
3521468,steiger,2017/01/27 10:30:00+00,G0599,Rotterdam,bestaand,1,283,,,1207.953
3521469,gemaal,2015/04/10 17:28:23+00,G0518,'s-Gravenhage,bestaand,0,283,,,0.931
3521470,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,64.316
3521472,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,62.925
3521474,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,33.988
3521475,niet-bgt: ponton,2015/03/03 10:48:12+00,G0599,Rotterdam,bestaand,1,283,,,88.431
3521476,hoogspanningsmast,2019/04/24 08:07:26+00,G0613,Albrandswaard,bestaand,0,283,,,1
3521477,steiger,2019/04/24 08:07:26+00,G0599,Rotterdam,bestaand,1,283,,,33.97
3521478,hoogspanningsmast,2019/04/24 08:07:26+00,G0613,Albrandswaard,bestaand,0,283,,,0.25
3521479,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,55.063
3521480,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,209.682
3521482,steiger,2014/03/31 15:07:07+00,G0599,Rotterdam,bestaand,1,283,,,559.052
3521483,steiger,2017/01/05 15:33:24+00,G0599,Rotterdam,bestaand,1,283,,,23.44
3521484,steiger,2017/01/05 15:33:24+00,G0599,Rotterdam,bestaand,1,283,,,793.06
3521485,steiger,2017/01/05 15:33:24+00,G0599,Rotterdam,bestaand,1,283,,,138.124
3521486,steiger,2020/08/20 21:45:02+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,23.674
3521487,sluis,2019/07/10 13:32:05+00,P0023,Overijssel,bestaand,0,283,,,6.018
3521492,steiger,2019/07/19 10:12:17+00,G0715,Terneuzen,bestaand,1,283,,,19.493
3521495,steiger,2022/10/26 09:44:32+00,G0303,Dronten,bestaand,1,283,,,56.986
3521503,stuw,2022/02/02 14:37:01+00,G0222,Doetinchem,bestaand,0,283,,,1.818
3521504,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,1798.422
3521505,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,59.343
3521506,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,141.229
3521508,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,27.36
3521510,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,1.962
3521511,niet-bgt: ponton,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,39.726
3521512,gemaal,2015/07/06 12:37:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,5.16
3521513,niet-bgt: ponton,2015/03/03 10:20:56+00,G0599,Rotterdam,bestaand,1,283,,,117.547
3521517,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521518,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,35.803
3521519,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,22.102
3521521,steiger,2019/05/09 10:55:07+00,G0599,Rotterdam,bestaand,1,283,,,418.594
3521522,steiger,2015/05/20 16:32:11+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,26.067
3521523,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,8.251
3521524,stuw,2015/06/25 16:09:58+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,13.375
3521525,sluis,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,0,283,,,1.957
3521526,sluis,2015/08/18 12:16:08+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,3.09
3521527,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,836.547
3521528,stuw,2015/08/16 18:11:23+00,W0647,Waterschap Noorderzijlvest,bestaand,0,283,,,2.051
3521529,steiger,2015/05/20 16:32:13+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,8.786
3521530,steiger,2015/05/20 16:31:05+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,2259.485
3521531,steiger,2017/01/05 15:33:24+00,G0599,Rotterdam,bestaand,1,283,,,1572.094
3521533,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,238.474
3521535,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,1.837
3521539,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.842
3521540,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521541,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,8.101
3521542,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,1020.691
3521543,steiger,2019/07/22 17:06:08+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,247.454
3521549,niet-bgt: keermuur,2021/01/05 16:27:11+00,G0995,Lelystad,bestaand,0,283,,,39.56
3521552,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,22.339
3521553,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,2,283,,,3173.741
3521554,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521555,steiger,2017/05/30 22:57:07+00,G0546,Leiden,bestaand,1,283,,,186.277
3521556,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,49.408
3521557,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,1157.783
3521559,steiger,2022/01/18 10:55:03+00,G1901,Bodegraven-Reeuwijk,bestaand,1,283,,,14.486
3521561,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,11.735
3521563,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,144.757
3521564,niet-bgt: ponton,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,114.233
3521565,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,32.784
3521567,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,2.373
3521572,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,71.989
3521573,gemaal,2015/07/06 12:37:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,4.667
3521575,steiger,2022/01/18 10:55:03+00,G1901,Bodegraven-Reeuwijk,bestaand,1,283,,,9.197
3521576,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,80.486
3521577,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,11.245
3521578,steiger,2021/04/14 14:33:23+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,854.978
3521579,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.173
3521580,steiger,2019/06/20 14:57:24+00,G0037,Stadskanaal,bestaand,1,283,,,9.068
3521581,steiger,2015/05/20 16:32:14+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,3.508
3521582,niet-bgt: vispassage,2015/07/06 16:42:58+00,W0647,Waterschap Noorderzijlvest,bestaand,0,283,,,252.2
3521583,steiger,2018/11/27 15:57:10+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,1488.743
3521584,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.586
3521585,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,71.73
3521586,sluis,2015/08/18 12:16:07+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,3.57
3521588,steiger,2021/04/30 09:40:08+00,G1979,Eemsdelta,bestaand,1,283,,,4.912
3521590,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,71.453
3521591,gemaal,2015/04/10 17:28:19+00,G0518,'s-Gravenhage,bestaand,0,283,,,1.029
3521592,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,70.101
3521595,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,1.86
3521596,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521597,hoogspanningsmast,2018/08/23 06:49:53+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521598,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,3735.019
3521599,steiger,2015/01/27 14:45:04+00,G0599,Rotterdam,bestaand,1,283,,,176.005
3521600,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521601,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,7.322
3521603,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,347.668
3521604,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.837
3521605,steiger,2014/02/27 12:45:59+00,G0546,Leiden,bestaand,1,283,,,14.787
3521607,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,1.922
3521608,steiger,2017/01/05 15:33:24+00,G0599,Rotterdam,bestaand,1,283,,,62.125
3521609,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,417.903
3521612,niet-bgt: ponton,2015/03/04 08:59:52+00,G0599,Rotterdam,bestaand,1,283,,,207.521
3521614,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,4.782
3521615,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521616,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,4.17
3521617,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,878.679
3521618,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,128.564
3521620,steiger,2015/07/21 12:44:29+00,G0599,Rotterdam,bestaand,1,283,,,66.287
3521621,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,162.582
3521623,steiger,2013/08/27 15:48:01+00,G0599,Rotterdam,bestaand,1,283,,,38.295
3521625,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.839
3521626,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,2011.695
3521627,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521628,hoogspanningsmast,2019/04/24 08:07:26+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521629,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,115.869
3521630,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,991.044
3521631,steiger,2015/05/20 16:32:14+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,4.504
3521632,steiger,2015/05/20 16:31:05+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,1205.653
3521633,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,27.438
3521634,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,433.332
3521635,steiger,2020/02/21 10:07:54+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,620.018
3521636,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.643
3521637,steiger,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,1,283,,,13.63
3521638,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.261
3521639,steiger,2020/11/17 15:32:09+00,G0599,Rotterdam,bestaand,1,283,,,274.837
3521640,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,77.156
3521642,steiger,2013/08/27 15:48:01+00,G0599,Rotterdam,bestaand,1,283,,,358.738
3521643,steiger,2020/11/17 15:32:09+00,G0599,Rotterdam,bestaand,1,283,,,335.838
3521644,hoogspanningsmast,2018/08/23 06:49:53+00,G0599,Rotterdam,bestaand,0,283,,,4.843
3521645,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521646,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521647,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,217.632
3521648,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,1781.02
3521649,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,2,283,,,34.336
3521650,stuw,2021/01/22 16:02:27+00,W0664,Waterschap Drents Overijsselse Delta,bestaand,0,283,,,2.394
3521651,stuw,2017/04/18 10:47:43+00,W0664,Waterschap Drents Overijsselse Delta,bestaand,0,283,,,1.945
3521655,stuw,2015/02/20 14:38:19+00,W0539,Waterschap De Dommel,bestaand,0,283,,,0.565
3521667,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,427.089
3521670,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,36.273
3521671,niet-bgt: ponton,2015/03/03 10:48:12+00,G0599,Rotterdam,bestaand,1,283,,,112.225
3521673,steiger,2019/04/15 10:49:11+00,G0546,Leiden,bestaand,1,283,,,5.302
3521675,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,0.897
3521677,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,4.771
3521678,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,337.503
3521679,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,288.384
3521681,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,198.408
3521683,steiger,2015/05/20 16:31:07+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,38.924
3521684,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,93.958
3521685,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,49.743
3521686,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,13.705
3521687,stuw,2015/08/18 12:00:22+00,W0647,Waterschap Noorderzijlvest,bestaand,0,283,,,2.138
3521688,steiger,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,1,283,,,5.904
3521689,steiger,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,1,283,,,5.969
3521690,gemaal,2020/05/15 10:11:21+00,W0647,Waterschap Noorderzijlvest,bestaand,0,283,,,2.25
3521691,steiger,2015/05/20 16:32:13+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,8.161
3521692,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.591
3521694,steiger,2015/05/20 16:32:11+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,54.073
3521696,sluis,2015/08/18 12:16:32+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,171.277
3521697,steiger,2015/05/20 16:31:07+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,31.69
3521698,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,24.913
3521701,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,268.318
3521702,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,265.905
3521704,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,163.257
3521706,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,70.569
3521708,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,88.099
3521709,niet-bgt: ponton,2015/03/03 10:48:12+00,G0599,Rotterdam,bestaand,1,283,,,262.519
3521710,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,444.843
3521711,steiger,2015/07/06 12:37:31+00,G0546,Leiden,bestaand,1,283,,,87.024
3521712,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521713,stuw,2019/02/23 14:06:28+00,W0539,Waterschap De Dommel,bestaand,0,283,,,0.231
3521721,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,1806.698
3521723,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,10.182
3521724,niet-bgt: ponton,2015/05/22 08:51:25+00,G0599,Rotterdam,bestaand,1,283,,,147.379
3521725,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,1.347
3521726,hoogspanningsmast,2018/10/02 08:22:46+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521728,stuw,2021/08/23 15:25:57+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,14.456
3521731,stuw,2014/12/05 15:32:38+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,9.222
3521733,niet-bgt: bodemval,2021/10/05 12:08:13+00,W0663,Waterschap Vechtstromen,bestaand,-1,283,,,0.734
3521736,niet-bgt: keermuur,2022/11/16 08:05:23+00,G1960,West Betuwe,bestaand,0,283,,,35.477
3521737,stuw,2016/11/23 11:35:54+00,W0650,Waterschap Zuiderzeeland,bestaand,0,283,,,11.595
3521738,steiger,2020/05/12 15:25:10+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,7.836
3521739,gemaal,2020/03/03 15:39:49+00,G0402,,bestaand,0,283,,,6.278
3521743,steiger,2020/08/13 17:53:04+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,13.561
3521744,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,12.337
3521745,sluis,2015/08/18 12:16:07+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,3.662
3521746,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.551
3521747,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.264
3521748,sluis,2015/06/25 16:00:54+00,G0037,Stadskanaal,bestaand,0,283,,,1.046
3521749,steiger,2015/05/20 16:32:13+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,8.382
3521750,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.258
3521751,steiger,2021/04/30 09:40:08+00,G1979,Eemsdelta,bestaand,1,283,,,6.464
3521752,steiger,2015/05/20 16:32:12+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,9.774
3521753,steiger,2015/05/20 16:31:06+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,648.424
3521754,steiger,2015/05/20 16:32:14+00,W0647,Waterschap Noorderzijlvest,bestaand,1,283,,,5.049
3521756,steiger,2015/05/20 16:31:07+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,39.071
3521757,sluis,2015/08/18 12:15:59+00,W0646,Waterschap Hunze en Aa's,bestaand,0,283,,,9.776
3521758,steiger,2021/01/12 11:03:42+00,G1979,Eemsdelta,bestaand,1,283,,,12.207
3521759,stuw,2015/08/16 18:11:21+00,W0647,Waterschap Noorderzijlvest,bestaand,0,283,,,5.024
3521769,stuw,2019/11/07 10:48:06+00,L0004,Prorail,bestaand,0,283,,gerealiseerd,1.144
3521770,stuw,2019/11/08 02:09:13+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,1.069
3521771,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,106.932
3521773,gemaal,2015/04/10 17:28:21+00,G0518,'s-Gravenhage,bestaand,0,283,,,1.193
3521774,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,123.804
3521776,steiger,2018/01/25 10:38:30+00,G1952,Hoogezand-Sappemeer,bestaand,1,283,,,34.704
3521777,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.838
3521778,hoogspanningsmast,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,0,283,,,4.841
3521779,stuw,2019/11/08 02:09:13+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.608
3521780,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,3709.522
3521781,steiger,2015/09/16 10:14:20+00,G0599,Rotterdam,bestaand,1,283,,,106.416
3521783,steiger,2015/09/23 11:14:45+00,G0599,Rotterdam,bestaand,1,283,,,28.197
3521784,stuw,2019/11/08 02:09:13+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.699
3521785,stuw,2019/11/08 02:09:13+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.397
3521787,stuw,2019/11/08 02:28:19+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.7
3521800,stuw,2019/11/08 02:28:19+00,W0621,Waterschap Rivierenland,bestaand,0,283,,,0.299
3521802,stuw,2021/03/12 17:08:48+00,W0650,Waterschap Zuiderzeeland,bestaand,-2,283,,,213.146
3521804,steiger,2015/05/20 16:31:05+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,2592.661
3521805,steiger,2020/03/31 15:01:16+00,G0037,Stadskanaal,bestaand,1,283,,,6.417
3521807,steiger,2021/09/13 09:30:34+00,W0646,Waterschap Hunze en Aa's,bestaand,1,283,,,6.261
3521808,sluis,2015/06/25 16:09:58+00,G0037,Stadskanaal,bestaand,0,283,,,1.311
3521810,steiger,2015/09/24 06:38:00+00,G0599,Rotterdam,bestaand,1,283,,,21.596
3521811,steiger,2017/12/11 08:51:04+00,G0392,Haarlem,bestaand,1,283,,,8.898
3521812,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,1,283,,,64.823
3521813,gemaal,2015/07/06 12:37:31+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,1.802
3521814,stuw,2020/02/25 09:47:58+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,1.122
3521815,stuw,2020/02/25 09:47:58+00,W0616,Hoogheemraadschap van Rijnland,bestaand,0,283,,,2.64
3521816,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,1.987
3521817,steiger,2020/02/28 11:13:37+00,G0473,Zandvoort,bestaand,1,283,,,55.169
3521819,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,21.647
3521820,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,35.033
3521826,stuw,2015/04/30 13:05:36+00,W0652,Waterschap Brabantse Delta,bestaand,0,283,,,6.754
3521828,steiger,2020/09/28 13:31:41+00,G0484,Alphen aan den Rijn,bestaand,1,283,,,9.445
3521833,niet-bgt: ponton,2015/03/03 10:48:12+00,G0599,Rotterdam,bestaand,1,283,,,109.109
3521834,steiger,2018/09/25 13:26:53+00,G0453,Velsen,bestaand,1,283,,,3.124
3521835,hoogspanningsmast,2018/08/23 06:49:53+00,G0599,Rotterdam,bestaand,0,283,,,4.84
3521836,steiger,2014/02/13 08:23:47+00,G0546,Leiden,bestaand,1,283,,,12.337
3521837,steiger,2015/09/18 13:03:31+00,G0599,Rotterdam,bestaand,1,283,,,557.811
3521839,steiger,2013/08/27 15:48:01+00,G0599,Rotterdam,bestaand,1,283,,,255.612
3521840,niet-bgt: ponton,2015/03/13 10:08:47+00,G0599,Rotterdam,bestaand,1,283,,,365.954
3521841,steiger,2020/06/24 08:27:25+00,G0546,Leiden,bestaand,1,283,,,87.755
3521845,steiger,2015/09/11 09:19:57+00,G0599,Rotterdam,bestaand,2,283,,,34.002
3521846,steiger,2014/10/16 09:30:29+00,G0531,Hendrik-Ido-Ambacht,bestaand,1,283,,,13.945
3521847,steiger,2015/09/23 15:01:35+00,G0599,Rotterdam,bestaand,1,283,,,30.205
3521850,hoogspanningsmast,2019/10/11 09:34:54+00,G1706,Cranendonck,bestaand,0,283,,,30.604
3521852,steiger,2020/08/25 16:07:59+00,W0650,Waterschap Zuiderzeeland,bestaand,1,283,,,138.906
