OBJECTID,PUIC,TIJDSTIP_REGISTRATIE,BGTBRONHOUDERCODE,BGTBRONHOUDER,BGTSTATUS,RELATIEVEHOOGTELIGGING,FYSIEK_VOORKOMEN,GEOCODE,SUBCODE,GEOCODE_NR,GEOSUBCODE,GEOCODE_NAAM,KMLINT,KMLINT_OMSCHRIJVING,KM_GEOCODE_VLAKPUNT,KM_GEOCODE_VLAKPUNT_T,REGIO_NAAM,REGIO_AFKORTING,CONTRACTGEBIED_NAAM,CONTRACTGEBIED_NR,CONTRACTGEBIED_TYPE,PGO_GEBIED_NAAM,TECHNIEKVELD,ONDERHOUDSREGIO_NAAM,ONDERHOUDSREGIO_AFKORTING,BEHEERDER,X_VLAKPUNT,Y_VLAKPUNT,LATITUDE_VLAKPUNT,LONGITUDE_VLAKPUNT,OPPERVLAKTE,POSITIONELE_NAUWKEURIGHEID_MM,NAAM,STATUS,Shape__Area,Shape__Length
173,ce3545a10e614abd923c249524418db0,2015/04/01 10:33:25+00,L0004,Prorail,bestaand,0,gesloten verharding,531,d,531,531_d,Utrecht Centraal,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,1.501403,"1,501403",Randstad Noord,RN,Utrecht,13,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,134778.400181,456670.9035,52.0979175,5.09209152,526.789596,283,,Actueel,526.789596,202.983742861726
174,baa8fe3d1a0645c1a98dbe2b9c6b5801,2019/12/17 15:52:46+00,L0004,Prorail,bestaand,0,gesloten verharding,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",12.977742,"12,977742",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,84077.29123,432510.494,51.87661416,4.35723734,57.605042,283,,Actueel,57.605042,58.4193328023109
175,b28f29ed80c6482d9170daed1c6d39c8,2020/06/24 17:15:14+00,L0004,Prorail,bestaand,0,gesloten verharding,950,a,950,950_a,Barendrecht Vork - Rotterdam Maasvlakte,Whz-Bot,"Rotterdam, Emplacement Waalhaven Zuid - Rotterdam, Botlek",12.968712,"12,968712",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,84086.974789,432506.735,51.87658161,4.35737872,20.206375,283,,gerealiseerd,20.206375,22.5307355631517
176,ca5c2e417f60424598a66b4dc03a3ff2,2015/06/11 08:49:59+00,L0004,Prorail,bestaand,0,gesloten verharding,085,,85,085__,Haarlem - Warmond,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,31.820957,"31,820957",Randstad Noord,RN,Haarlem,8,BAAN,Kennemerland,BAAN,Randstad Noord,RN,ProRail,96882.072,476659.899101,52.27487851,4.53565232,286.590046,283,,Actueel,286.590046,129.966128150361
177,e6d0762df1c7486f9cc1212c13405c14,2015/08/03 08:57:57+00,L0004,Prorail,bestaand,0,gesloten verharding,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,82.735964,"82,735964",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,90700.5338,437626.0135,51.92339283,4.45245441,35.114091,283,,Actueel,35.114091,26.3858101480895
178,6568ab03dbe44641a055f2db79148bca,2022/03/14 11:22:11+00,L0004,Prorail,bestaand,0,gesloten verharding,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,72.398948,"72,398948",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,85110.2915,444173.52896,51.98156149,4.36986598,28.111917,283,,gerealiseerd,28.1119175,28.9320451549366
179,843acc7c22084334b4cb5fc0f3b23b57,2021/04/23 12:17:30+00,L0004,Prorail,bestaand,0,gesloten verharding,534,b,534,534_b,Leiden Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,45.175829,"45,175829",Randstad Zuid,RZ,Leiden,1,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,93323.376,464978.921662,52.16951544,4.485643,106.111223,283,,gerealiseerd,106.1112225,67.1486599200539
180,b0e7ff3dbf1a4333e0530b29a8c0f035,2021/01/25 12:21:58+00,L0004,Prorail,bestaand,0,gesloten verharding,620,,620,620__,Alkmaar,Hdr-Zd,Den Helder - Zaandam ,41.907351,"41,907351",Randstad Noord,RN,Alkmaar,7,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,111245.052781,516966.9115,52.63844363,4.74081508,182.701508,283,,gerealiseerd,182.7015075,107.932503702552
181,dfbe14e837fa04d9e0530b29a8c0b0a9,2022/05/31 16:06:41+00,L0004,Prorail,bestaand,0,gesloten verharding,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,11.395523,"11,395523",Randstad Noord,RN,Alkmaar,7,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,105171.698,499022.674656,52.47666438,4.65378652,174.23419,283,,gerealiseerd,174.23419,106.129556113215
182,b256c472b7f753d5e0531529a8c0d73e,2020/11/13 15:08:40+00,L0004,Prorail,bestaand,0,gesloten verharding,076,,76,076__,Santpoort Noord - Uitgeest,Hlm-Utg,Haarlem - Uitgeest ,8.155487,"8,155487",Randstad Noord,RN,Alkmaar,7,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,105024.0795,495918.520141,52.44875453,4.65207768,49.775246,283,,Actueel,49.775246,35.667713135718
183,b8ca42afc9c45d84e0531529a8c01171,2021/08/25 08:19:53+00,L0004,Prorail,bestaand,0,gesloten verharding,027,,27,027__,Diemen - Duivendrecht,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,149.412068,"149,412068",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,125046.586283,482284.262,52.32767964,4.9478061,62.252954,283,,gerealiseerd,62.252954,41.0169977211441
184,9c6d40215d774d5183f65010e0d2b3e2,2021/01/22 18:59:50+00,L0004,Prorail,bestaand,0,gesloten verharding,144,a,144,144_a,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,156.155999,"156,155999",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,119056.261085,483500.774,52.33825389,4.85980517,42.295715,283,,gerealiseerd,42.295715,31.0099812794527
185,53eaedbdfc4f4fbca2f49589c9e72300,2015/07/22 14:54:02+00,L0004,Prorail,bestaand,0,gesloten verharding,105,,105,105__,Woerden - Gouda,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,23.722299,"23,722299",Randstad Noord,RN,Woerden,14,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,116058.315796,449378.7305,52.03137727,4.819734,63.782066,283,,Actueel,63.7820655,44.2536684937618
186,d8ad4a89350b3767e0530b29a8c07381,2022/07/20 09:17:06+00,L0004,Prorail,bestaand,0,gesloten verharding,096,b,96,096_b,Amsterdam Muiderpoort - Duivendrecht,Asdm-Asa,Amsterdam Muiderpoort - Amsterdam Amstel ,105.613323,"105,613323",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,122894.581,484605.145128,52.34841686,4.91601721,99.510828,283,,gerealiseerd,99.510828,44.8602851549529
187,f88264ab14364000a7ed2e8fc19bae60,2021/09/08 09:32:29+00,L0004,Prorail,bestaand,0,gesloten verharding,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,103.923146,"103,923146",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,200294.158098,437873.126,51.92748415,6.04571642,34.611557,283,,gerealiseerd,34.6115565,26.4521498453096
188,89f5d0bf84844ac3bca3f9b28650a2bf,2022/05/03 15:56:27+00,L0004,Prorail,bestaand,0,gesloten verharding,060,,60,060__,Roermond - Venlo,Mt-Vl,Maastricht - Venlo ,51.582791,"51,582791",Zuid,Z,Venlo,27,BAAN,De Peel,BAAN,Zuid,Z,ProRail,199871.7165,360733.339343,51.23417895,6.02968058,27.588808,283,,Actueel,27.5888075,23.4277996435498
189,74338aa13028426691475b86634f2bbf,2021/03/08 16:31:40+00,L0004,Prorail,bestaand,0,gesloten verharding,520,a,520,520_a,Maastricht,Mt-Vl,Maastricht - Venlo ,1.1,"1,100000",Zuid,Z,n.v.t.,,,n.v.t.,,n.v.t.,,Derden - Overig,177191.5815,318735.970478,50.85801935,5.70235623,37.007912,283,,gerealiseerd,37.0079125,27.4650401286408
190,6bb7758caa404e8a9c7f21cf642308de,2021/11/19 19:57:19+00,L0004,Prorail,bestaand,0,half verhard,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,6.768928,"6,768928",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,99277.09143,449036.561,52.0268698,4.57526901,6724.350548,283,,Actueel,6724.3505485,1161.9230630988
191,01a13eaea2b9468694640ee5064967bf,2021/04/23 10:43:16+00,L0004,Prorail,bestaand,0,gesloten verharding,139,,139,139__,Zaandam - Amsterdam Sloterdijk,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,172.053957,"172,053957",Randstad Noord,RN,Alkmaar,7,BAAN,Hollands Noorderkwartier,BAAN,Randstad Noord,RN,ProRail,116131.137,493829.370878,52.43087977,4.81569184,44.218986,283,,gerealiseerd,44.218986,31.2276610670539
192,d8ad4a8936363767e0530b29a8c07381,2022/05/25 12:28:52+00,L0004,Prorail,bestaand,0,gesloten verharding,525,c,525,525_c,Amsterdam Singelgracht Aansl.,Zd-Sgra,Zaandam - Amsterdam Singelgracht Aansl. ,180.63606,"180,636060",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,119606.188568,489144.9195,52.38901508,4.86727979,39.895292,283,,gerealiseerd,39.8952925,31.8271207241645
193,654be18738d54af3b8eab22c542b3e98,2021/02/12 17:02:22+00,L0004,Prorail,bestaand,0,gesloten verharding,558,a,558,558_a,Amsterdam Riekerpolder,Sgra-Asra,Amsterdam Singelgracht Aansl. - Amsterdam Riekerpolder Aansl. ,57.261939,"57,261939",Randstad Noord,RN,Amsterdam,9,BAAN,Amsterdam,BAAN,Randstad Noord,RN,ProRail,117318.224,484411.455078,52.34632203,4.83420229,41.60528,283,,gerealiseerd,41.6052795,30.8320377452982
194,d8ad4a89360b3767e0530b29a8c07381,2022/05/25 12:32:43+00,L0004,Prorail,bestaand,0,gesloten verharding,588,,588,588__,Amsterdam Dijksgracht,Asd-Zp,Amsterdam Centraal - Zutphen ,2.826717,"2,826717",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,124072.5185,486815.590692,52.36835049,4.93310114,43.397496,283,,gerealiseerd,43.3974955,31.3190849519267
195,311cc118f35242d38f12f5deb1eb3eaa,2021/01/08 15:57:10+00,L0004,Prorail,bestaand,0,gesloten verharding,119,a,119,119_a,Lage Zwaluwe - Dordrecht,Bd-Rtd,Breda - Rotterdam Centraal ,27.157823,"27,157823",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,105738.7915,422825.649668,51.79190582,4.67316573,34.408939,283,,gerealiseerd,34.4089395,26.3196344978266
196,7bc4dad8a8c845059c4e2e594e348a0d,2022/05/10 11:15:19+00,L0004,Prorail,bestaand,0,gesloten verharding,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,67.571515,"67,571515",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,83314.1055,448615.776978,52.02125473,4.34279461,44.441552,283,,gerealiseerd,44.4415525,34.9705512474609
197,71a44730cefc49b3b4ae4fe4361e33d6,2019/10/29 16:00:59+00,L0004,Prorail,bestaand,0,gesloten verharding,035,,35,035__,Lunetten - De Haar Aansl.,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,38.443105,"38,443105",Randstad Noord,RN,Driebergen,15,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,138340.273875,453450.844,52.06909433,5.1442298,41.995824,283,,Actueel,41.995824,31.0694875608187
198,b0a39ffe5b31494e92bd1e12da801fa0,2020/04/21 17:04:03+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,33.260611,"33,260611",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,102083.161306,426388.1905,51.8235905,4.61963724,1401.973247,283,,gerealiseerd,1401.9732465,269.816192022837
199,cbd9b40e74e140018e52b9658f8280d4,2021/02/01 17:56:03+00,L0004,Prorail,bestaand,0,gesloten verharding,927,,927,927__,Watergraafsmeer,Wgm-Dmn,Watergraafsmeer - Diemen ,904.558046,"904,558046",Randstad Noord,RN,Weesp,11,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,124665.357285,485476.963,52.35635282,4.94192618,46.809529,283,,gerealiseerd,46.8095285,32.6296626627158
200,d2c780763f1a49cca449b7e63a6e3b60,2020/10/09 17:03:38+00,L0004,Prorail,bestaand,0,gesloten verharding,533,,533,533__,Woerden,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,15.259577,"15,259577",Randstad Noord,RN,Woerden,14,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,121569.320942,455545.6235,52.08716367,4.89943536,47.138422,283,,gerealiseerd,47.1384225,31.6173247367074
201,ad96a6b5c4144c0ebec8eba8d30e44b5,2022/05/10 11:15:22+00,L0004,Prorail,bestaand,0,gesloten verharding,539,,539,539__,Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,80.45979,"80,459790",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,88481.8145,437361.982473,51.92075904,4.42025534,307.44139,283,,gerealiseerd,307.44139,74.8235651962278
202,19249e25f47e417086ccdf40cd686175,2020/11/18 13:19:56+00,L0004,Prorail,bestaand,0,gesloten verharding,536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,60.642566,"60,642566",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,82357.390468,454277.603,52.07201219,4.32765483,44.904835,283,,gerealiseerd,44.9048345,31.6216693166907
203,028229d074bb4d379b8e99a8120294bf,2020/09/18 15:57:15+00,L0004,Prorail,bestaand,0,gesloten verharding,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,21.904074,"21,904074",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,84950.891632,453402.8845,52.06448526,4.36565667,42.88284,283,,gerealiseerd,42.88284,30.9294657683532
204,86c7bda5be23485a9bf94e338d8c35f5,2022/01/05 09:17:28+00,L0004,Prorail,bestaand,0,gesloten verharding,116,a,116,116_a,Dordrecht - Rotterdam Barendrecht,Bd-Rtd,Breda - Rotterdam Centraal ,30.98532,"30,985320",Randstad Zuid,RZ,Dordrecht,5,BAAN,Dordrecht,BAAN,Randstad Zuid,RZ,ProRail,104005.913244,425162.338,51.81275189,4.6477055,32.300342,283,,gerealiseerd,32.300342,25.153918386686
205,b8ca42afcd445d84e0531529a8c01171,2021/08/25 08:19:53+00,L0004,Prorail,bestaand,0,gesloten verharding,027,,27,027__,Diemen - Duivendrecht,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,149.414363,"149,414363",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,125047.150804,482278.2755,52.32762587,4.94781491,42.60577,283,,gerealiseerd,42.60577,31.2611008493901
206,1c3ec5ae213a4a97affc4d5f8be3751c,2022/12/05 13:05:20+00,L0004,Prorail,bestaand,0,gesloten verharding,003,,3,003__,Groningen Losplaats - Waterhuizen Aansl.,Hlg-Nscg,Harlingen - Nieuweschans Grens ,83.869978,"83,869978",Noord-Oost,NO,Groningen,37,BAAN,Wadden,BAAN,Noord-Oost,NO,ProRail,236559.333796,579455.578109,53.19553582,6.60759372,41.880966,283,,Actueel,41.880792215,35.659234884962
207,179636bbf86f46a79cbe9fcb73a716c5,2019/09/12 07:52:21+00,L0004,Prorail,bestaand,0,gesloten verharding,144,b,144,144_b,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,151.505764,"151,505764",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,123129.825677,481833.1835,52.32351787,4.91973194,45.155558,283,,Actueel,45.155558,31.5229285686715
208,88f39537563b4f2581bb0399a3f8aca0,2019/09/12 08:37:24+00,L0004,Prorail,bestaand,0,gesloten verharding,144,b,144,144_b,Duivendrecht - Amsterdam Riekerpolder,Gpda-Asra,Gaasperdammerweg Aansl. - Amsterdam Riekerpolder Aansl. ,151.551489,"151,551489",Randstad Noord,RN,Duivendrecht,10,BAAN,Amstelsepoort,BAAN,Randstad Noord,RN,ProRail,123110.201419,481886.3545,52.3239946,4.91943907,45.377609,283,,Actueel,45.377609,31.5713417619023
209,d5937252bf1241fbae168f26fdfb284e,2020/02/11 14:23:03+00,L0004,Prorail,bestaand,0,gesloten verharding,531,c,531,531_c,Utrecht Centraal,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,35.312996,"35,312996",Randstad Noord,RN,Utrecht,13,BAAN,Neerlands Midden,BAAN,Randstad Noord,RN,ProRail,136090.1665,455520.116902,52.08762066,5.11129887,70.906044,283,,Actueel,70.906044,45.9537965318901
210,4e2023bc714d406592261fd05b2cd533,2020/06/11 13:41:22+00,L0004,Prorail,bestaand,0,gesloten verharding,112,,112,112__,Den Haag HS - Schiedam Centrum,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,63.468507,"63,468507",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,81040.414,451999.197329,52.05136238,4.30894239,25.20142,283,,gerealiseerd,25.2014205,21.4789468997035
211,dee23b917be36b37e0530b29a8c00c3a,2022/05/17 11:48:06+00,L0004,Prorail,bestaand,0,gesloten verharding,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,96.093895,"96,093895",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,193101.988798,435169.238,51.90372128,5.94085787,10.951139,283,,gerealiseerd,10.951139,13.7986470103243
212,dee23b917bd56b37e0530b29a8c00c3a,2022/05/17 11:48:23+00,L0004,Prorail,bestaand,0,gesloten verharding,158,,158,158__,Ressen = Bemmel - Zevenaar,Brech-Brzv,Betuweroute Echteld - Betuweroute Zevenaar ,96.093918,"96,093918",Randstad Zuid,RZ,A15trace,71,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,193102.301801,435164.307,51.90367694,5.94086188,10.730536,283,,gerealiseerd,10.730536,13.6935420313958
213,8cd6679d90f64418add5bd25fa260401,2020/04/21 17:05:00+00,L0004,Prorail,bestaand,0,gesloten verharding,924,a,924,924_a,Kijfhoek,Kfhz-Kfhn,Kijfhoek Zuid - Kijfhoek Noord ,33.258618,"33,258618",Randstad Zuid,RZ,Kijfhoek,99,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,102093.902702,426408.187,51.82377124,4.61978997,755.230665,283,,gerealiseerd,755.230665,251.903039416323
214,1d775734464d46f8b720249d62ed0c81,2021/04/23 12:17:03+00,L0004,Prorail,bestaand,0,gesloten verharding,103,,103,103__,Alphen a/d Rijn - Leiden Centraal,Wd-Ledn,Woerden - Leiden Centraal ,31.285914,"31,285914",Randstad Zuid,RZ,Leiden,1,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,92812.882,463712.587945,52.15807766,4.47841354,41.340168,283,,gerealiseerd,41.340168,30.9332217939232
215,d8d58cb0cad910aae0530b29a8c01170,2022/03/07 11:29:16+00,L0004,Prorail,bestaand,0,gesloten verharding,926,,926,926__,Zwolle Rangeerterrein,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,0.760678,"0,760678",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,201649.5085,501108.166454,52.49568451,6.07412917,187.982274,283,,gerealiseerd,187.982274,108.588798376804
216,dfd155970fd31ec3e0530b29a8c0df95,2022/07/04 17:27:55+00,L0004,Prorail,bestaand,0,gesloten verharding,609,,609,609__,Zutphen,Ah-Zl,Arnhem - Zwolle ,28.2489,"28,248900",Noord-Oost,NO,IJsselstreek,31,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,210659.427,462702.926409,52.14969753,6.20044346,182.738426,283,,gerealiseerd,182.7384255,108.084247214252
217,db92521166e24171ba9122a00d7bd7bf,2020/09/18 15:56:39+00,L0004,Prorail,bestaand,0,gesloten verharding,107,,107,107__,Moordrecht Aansl. - Den Haag Binckhorst,Gd-Gvc,Gouda - Den Haag Centraal ,21.904012,"21,904012",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,84948.673645,453399.107,52.06445103,4.36562511,40.757415,283,,gerealiseerd,40.757415,30.5703894024475
218,ab7c81b3b3940f19e0530b29a8c02470,2021/11/29 14:02:40+00,L0004,Prorail,bestaand,0,gesloten verharding,108,,108,108__,De Haar Aansl. - Ede=Wageningen,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,67.264477,"67,264477",Noord-Oost,NO,Gelderse Vallei,29,BAAN,Veluwe,BAAN,Noord-Oost,NO,ProRail,166758.60038,451161.2095,52.04864019,5.55861768,33.883823,283,,gerealiseerd,33.883823,34.5975516931315
219,57a8fdd5eaf645e4820536fd3e010875,2020/10/09 18:09:00+00,L0004,Prorail,bestaand,0,gesloten verharding,555,,555,555__,Rotterdam Centraal,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,82.635088,"82,635088",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,90600.602,437591.0475,51.92306702,4.4510084,41.360264,283,,gerealiseerd,41.360264,31.0690824463088
220,e3e2632e94b745e7ac5b955161c6989f,2020/11/30 09:41:42+00,L0004,Prorail,bestaand,0,gesloten verharding,121,a,121,121_a,Breda - Lage Zwaluwe,Bd-Rtd,Breda - Rotterdam Centraal ,7.637823,"7,637823",Zuid,Z,Breda,20,BAAN,Brabant,BAAN,Zuid,Z,ProRail,107736.9745,404787.087151,51.62994875,4.70457908,24.944214,283,,gerealiseerd,24.944214,21.2765372477478
221,38a260dd47c546a5af83a6229e92cd34,2020/10/09 18:12:43+00,L0004,Prorail,bestaand,0,gesloten verharding,163,,163,163__,Rotterdam Lombardijen - Rotterdam Centraal,Bd-Rtd,Breda - Rotterdam Centraal ,44.990447,"44,990447",Randstad Zuid,RZ,Rotterdam,3,BAAN,Rotterdam,BAAN,Randstad Zuid,RZ,ProRail,94795.2995,435211.352937,51.90214953,4.51239732,41.014315,283,,gerealiseerd,41.014315,30.8358104881934
222,686ea8136c574f7f9c3062ee57019afd,2020/09/02 10:33:48+00,L0004,Prorail,bestaand,0,gesloten verharding,817,e,817,817_e,Vlissingen Sloehaven,Sloe-Qh,Sloehaven Emplacement - Quarleshaven ,200.18009,"200,180090",Zuid,Z,Goes,18,BAAN,Zeeland,BAAN,Zuid,Z,ProRail,40354.6435,386274.812155,51.45388279,3.73769594,77.755939,283,,Actueel,77.7559385,67.4773825590604
223,9ee593daaac14b8997b5c9a9de7fcd0d,2020/11/18 13:20:07+00,L0004,Prorail,bestaand,0,gesloten verharding,536,,536,536__,Den Haag HS,Ass-Rtd,Amsterdam Sloterdijk - Rotterdam ,60.642651,"60,642651",Randstad Zuid,RZ,Den Haag,2,BAAN,Den Haag,BAAN,Randstad Zuid,RZ,ProRail,82359.972472,454273.643,52.07197694,4.32769333,44.280035,283,,gerealiseerd,44.280035,31.5184580531712
224,0b4a06509af2419aad58f4c2fd292524,2022/02/22 08:13:18+00,L0004,Prorail,bestaand,0,gesloten verharding,132,,132,132__,Moordrecht Aansl. - Rotterdam Kleiweg,Ut-Rtd,Utrecht Centraal - Rotterdam Centraal ,36.445651,"36,445651",Randstad Zuid,RZ,Rijn en Gouwe,81,BAAN,Rijn en Gouwe,BAAN,Randstad Zuid,RZ,ProRail,104682.3465,446146.457293,52.00141163,4.65444684,42.614191,283,,gerealiseerd,42.614191,31.0317454062669
225,b93d3ead38f53eede0531529a8c06af0,2021/05/18 07:47:59+00,L0004,Prorail,bestaand,0,gesloten verharding,206,,206,206__,Zwolle - Wierden,Zl-Wdn,Zwolle - Wierden ,31.713924,"31,713924",Noord-Oost,NO,Twente,32,BAAN,Twente,BAAN,Noord-Oost,NO,ProRail,228853.180737,487000.61,52.36591513,6.47154233,42.675892,283,,gerealiseerd,42.6758925,31.0907223220975
226,1a7974b326c54f15bff89e4fd7feeb57,2023/01/12 10:17:16+00,L0004,Prorail,bestaand,0,gesloten verharding,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",39.996029,"39,996029",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,62184.2095,438736.68232,51.92934657,4.03769383,23.05702,283,,gerealiseerd,23.0570195,20.7884678929942
227,f86565c1065843debf3bc155fe8a4e86,2023/01/12 10:17:16+00,L0004,Prorail,bestaand,0,gesloten verharding,950,e,950,950_e,Barendrecht Vork - Rotterdam Maasvlakte,Bot-Mvt,"Rotterdam, Botlek - Rotterdam, Emplacement Maasvlakte",39.996204,"39,996204",Randstad Zuid,RZ,Europoort,4,BAAN,Zee-Zevenaar,BAAN,Randstad Zuid,RZ,ProRail,62180.9775,438733.929915,51.92932129,4.0376476,23.147639,283,,gerealiseerd,23.1476385,20.8298420129981
228,d8d58cb0cbc310aae0530b29a8c01170,2022/04/07 14:26:20+00,L0004,Prorail,bestaand,0,gesloten verharding,603,a,603,603_a,Zwolle,Zlr-Zlge,Zwolle Rangeerterrein - Zwolle Goederenemplacement ,2.228987,"2,228987",Noord-Oost,NO,Overijssel,34,BAAN,Drenthe,BAAN,Noord-Oost,NO,ProRail,202272.327695,502381.822,52.50707709,6.08348012,44.624092,283,,gerealiseerd,44.6240925,31.3279420125994
229,da325aa8cf941bfce0530b29a8c02655,2022/04/03 15:23:41+00,L0004,Prorail,bestaand,0,gesloten verharding,508,,508,508__,Arnhem,Asa-Zvg,Amsterdam Amstel - Zevenaar Grens ,90.750351,"90,750351",Noord-Oost,NO,Achterhoek,30,BAAN,Gelre,BAAN,Noord-Oost,NO,ProRail,189163.381191,444349.311,51.98648708,5.88454198,71.364184,283,,gerealiseerd,71.3641835,45.8904293159175
