Leveranciers;1000 - Personele exploitatie overig;1110 - Verhuiskosten personeel binnen- en buitenland;1120 - Arbeidsomstandigheden en personele zorg;1130 - Representatie voor eigen personeel;1140 - Instroom, doorstroom en uitstroom van personeel;1150 - Leren en ontwikkelen;1160 - Personeelsevenementen, bijeenkomsten en recepties;1170 - Noodzakelijke contributies van personeel;1180 - Reis & verblijfskosten;Eindtotaal
Jongeneel Verpakkingen B.V.;;;;1;;;;;;1
Jonkers & Otten, huisartsenzorg;;;;;1;;;;;1
Jonkman Opleidingen B.V.;;;1;;;;;;;1
JoopVos.com;;;;;;1;;;;1
Jorge Nieuwenhuis Muziek Producties;;;;;;1;;;;1
Jos America Machines B.V.;;;1;;;;;;;1
Jos ten Berg's Handelmaatschappij B.V.;;;1;;;;;;;1
Jottem da's lekker;;;;1;;;;;;1
JSR Professional Services B.V.;;;;;;1;;;;1
Judo Bond Nederland;;;;;;1;;;;1
Juffertje in 't Groen;;;;1;;;;;;1
Jules van Noort Tandtechniek;;;1;;;;;;;1
Jungheinrich Nederland B.V.;;;;;;;1;;;1
K.G. Business Support;;;;1;;;;;;1
K.J. van Tuijn Huisartsenpraktijk B.V.;;;;;1;;;;;1
K.L.G. Schuurman Huisartsenpraktijk B.V.;;;;;1;;;;;1
K.N.O. Maatschap Martini Ziekenhuis;;;;;1;;;;;1
Kaarsen-online;;;;;;1;;;;1
Kaas en Wijnkoperij Latour V.O.F.;;;;;;1;;;;1
Kader Bureau voor Kwaliteitszorg B.V.;;;1;;;2;;;;2
Kader Vereniging 'Raging Bulls';;;;;;;1;;;1
Kahuna Network Solutions B.V.;;;;;;2;;;;2
Kanoschool.nl;;;1;;;;;;;1
Karcher B.V.;;;;;;1;1;;;1
Karman Advies en Management;;;;;1;;;;;1
Karssen Sport Nunspeet;;;;1;;;;;;1
Kartbaan Duiven B.V.;;;;1;;;;;;1
Kartbaan Uden B.V.;;;;;;;1;;;1
Kasteel Oud-Poelgeest B.V.;;;;;;;1;;;1
Katja Staartjes Management Inspiratie B.V.;;;;1;;;;;;1
KATO Group B.V.;;;;;;1;;;;1
Kavo Nederland B.V.;;;2;;;;;;;2
KBS Advocaten N.V.;;;1;;;;;;;1
KCH Services B.V.;;;;;;1;;;;1
K-dive;;;;;;1;;;;1
Keemink Integrale Veiligheid Management;;;;;;1;;;;1
Kees Smit Tuinmeubelen B.V.;;;;;;1;;;;1
Kegama Automat. t.h.o.d.n. Brezan Automat.;;;;;;1;;;;1
Keijsers Lundiform B.V.;;;4;;;;;;;4
Keizer Culinair B.V.;;;;1;;;1;;;1
Kemeling Taaltraining en Tekstadvies;;;;;;1;;;;1
Kemeling taaltraining en tekstredac;;;;;;1;;;;1
Kemerink eCommerce;;;;;;1;;;;1
Kemper & Van Wengerden V.O.F.;;;1;;;;;;;1
Kennis- en Adviescentrum Dierplagen;;;;;;1;;;;1
Kentie Afterprint B.V.;;;1;;;;;;;1
Keromat B.V.;;;1;;;;;;;1
Keurslagerij G. van de Klashorst;;;;1;;;;;;1
KEYMUSIC Eindhoven;;;2;;;;;;;2
KHZ Internationale Verhuizers;;;1;;;;;;;1
Kienhuishoving N.V.;;;2;;;;;;;2
Kijk Mij Sports;;;;;;;1;;;1
Kinderatelier de ezel;;;;;;1;;;;1
Kinderplezier Bert Gillissen V.O.F.;;;;;;;1;;;1
Kinesis Medical B.V.;;;1;;;;;;;1
Kitlv Press v. Inst. Taal-, Land- en Volkenk.;;;;;;2;;;;2
Kiwa Nederland B.V.;;;2;;;1;;;;2
Klappe Training;;;1;;;;;;;1
Kliniek Viasana B.V.;;;1;;;;;;;1
Kliniek voor vogels;;;;;;;1;;;1
Kloezeman V.O.F.;;;;1;;;;;;1
Klompjan Asbest B.V.;;;1;;;;;;;1
Kloosterhof Neer B.V.;;;;;;1;;;;1
KLUSWIJS Loosdrecht;;;1;;;;;;;1
Kluwer Opleidingen;;;;;;1;;;;1
KMP Audio;;;;;;;1;;;1
KNMP Holding B.V.;;;1;;;1;;;;1
KNRM B.V.;;;;;;1;;;;1
KNVB;;;;;;1;;;;1
KOAC.NPC, Inst. voor Mat.-/Wegbouwk. Onderz.;;;;;;1;;;;1
Koken-op-maat;;;;;;;1;;;1
Koks After Sales B.V.;;;;;;1;;;;1
Koks Civiel B.V.;;;;;;1;;;;1
Kombikart-Circuit 'De Landsard';;;;;;;;;1;1
Komfort Exploitatie Maatschappij B.;;;;1;;;;;;1
Kon. Ned. Genootsch. Fysioth./Regiokant. M-N;;;;;;1;;;;1
Kon. Ned. Mij. tot Bevord. der Geneeskunst;;;;;1;1;;;;1
Kon. Ned. Veren. van Informatieprofessionals;;;;;;1;;;;1
KONE Deursystemen B.V.;;;1;;;;;;;1
Koning Willem I College;;;;;1;1;;;;1
Koninklijke Begeer B.V.;;;;2;;1;;;;2
Koninklijke Burgers' Zoo;;;;;;;1;;;1
Koninklijke Fabrieken Posthumus B.V.;;;1;;;;;;;1
Koninklijke Haagsche Cricket en Voetbal Ver.;;;;1;;;;;;1
Koninklijke Nederlandse Atletiek Unie;;;;;;1;;;;1
Koninklijke Nederlandse Gymnastiek Unie;;;;;;1;;;;1
Koninklijke Nederlandse Maatschappi;;;2;;1;1;;;;2
Koninklijke PostNL B.V.;;;;;;3;;;;3
Koninklijke van Gorcum B.V.;;;1;;;;;;;1
Koninklijke Wegener N.V.;;;;1;;;1;;;1
Kook en Proefstudio Den Haag;;;;1;;;1;;;1
Kookers.nl;;;;;;1;;;;1
Kooklokaal;;;;;;;1;;;1
Kookplaats B.V.;;;1;;;;;;;1
Kookstudio Amersfoort;;;;;;;1;;;1
Kookstudio Valkenburg;;;;;;1;;;;1
Koopman B.V.;;;;;;1;;;;1
Koper- en Met.Giet. Sillen & Co. Swalmen B.V.;;;;1;;;;;;1
Koppers Special Promotions B.V.;;;;;1;;;;;1
Kors Hoogwerksystemen B.V.;;;;;;1;;;;1
KPN B.V.;;;1;;;;;;;1
Kraakman Perfors B.V.;;;1;;;;;;;1
Kranen Kerstpakketten B.V.;;;;4;;;;;;4
Kraton Rosbeijer B.V.;;;;1;;;;;;1
Kreeft Opleidingen;;;1;;1;1;;;;1
Krijnen Medical Innovations B.V.;;;1;;;;;;;1
Kruimel Advies;;;;;1;;;;;1
KS Medical Group;;;1;;;;;;;1
KT Tape Nederland;;;1;;;;;;;1
KTV Kennisnet voor Taal en Vakopleidingen;;;;;;1;;;;1
Kuipers Gassen Eemnes V.O.F.;;;;;;1;;;;1
Kumpulan congres en reuniecentrum;;;;1;;;;;;1
Kumpulan Congres- en Reuniecentrum;;;1;2;;1;2;;;3
Kunstgras Events B.V.;;;;;;1;;;;1
Kunsthandel M. Jas, Lijstenmakerij;;;;1;;;;;;1
Kunstsmederij Juul Balthussen;;;;1;;;;;;1
Kussengigant;;;1;;;;;;;1
Kwast en Verfkunst Willem Rep;;;;;;1;;;;1
KWD Management Diensten BV;;;;;;1;;;;1
Kwint B.V.;;;;;;1;;;;1
L & R Dance and Sport Projects;;;;;1;;;;;1
L. Maas Verhuur;;;;;;;1;;;1
L.M. Meijers B.V.;;;1;;;;;;;1
L.P. Basic Products;;;1;;;;;;;1
La Carte Internet B.V.;;;;1;;;;;;1
La Cucina;;;;;;;1;;;1
La Payuca;;;;1;;;;;;1
La Pucelle B.V.;;;;1;;;;;;1
Lab QAcademy;;;;;;1;;;;1
Laboral Diagnostics;;;1;;;;;;;1
Laborelec;;;;;;1;;;;1
Labo-Tech B.V.;;;1;;;;;;;1
Ladago;;;;;;;1;;;1
Lagaay International B.V.;;;;;;1;;;;1
Lagant Academy B.V.;;;;;;2;;;;2
Lagant Management Consultants B.V.;;;;;;1;;;;1
Lamark B.V.;;;;;;1;;;;1
Lambrix Elektrotechniek B.V.;;;;;;;1;;;1
Lameris Ootech B.V.;;;1;;;;;;;1
Landal Greenparks B.V.;;;;;;;2;;;2
Landal GreenParks Beheer en Projecten B.V.;;;;;;;4;;;4
Landbouw Mechanisatie Bedrijf van Trier B.V.;;;;;;1;;;;1
Landel. Ver. Supervisie en Coaching (lVSC);;;1;;;;;;;1
Landel. Ver. van Artsen in Dienstverband;;;;;;1;;;;1
Landelijke Huisartsen Vereniging;;;;;;1;;;;1
Landgoed De Barendonk B.V.;;;;;;1;;;;1
Landgoed Duin & Kruidberg B.V.;;;;2;;;;;;2
Landgoed ISVW B.V.;;;;;;1;;;;1
Landgoed Overcinge Catering B.V.;;;;1;;;;;;1
Langhenkel Opleiding, Training & Advies B.V.;;;1;;;;;;;1
Language Partners;;;;;;1;;;;1
LAPT International B.V.;;;;;1;;;;;1
Lastechniek Europa B.V.;;;;;1;;;;;1
Lastechniek Oost B.V.;;;;;;1;;;;1
Laumen Opleidingen;;;;;;1;;;;1
Lavista Relatiegeschenken B.V.;;;;1;;;;;;1
Lavrijsen Geluid;;;;;;;1;;;1
LB Events;;;;;;1;;;;1
LCC Network Services;;;;;1;;;;;1
LDC Uitgeverij B.V.;;;;;3;2;;;;3
LDP International B.V.;;;;;1;;;;;1
Le Connaisseur;;;;;;1;;;;1
Le Ponpom;;;;1;;;;;;1
Lean Consultancy Group B.V.;;;;;1;2;;;;2
Lean Six Sigma Partners B.V.;;;;;;1;;;;1
Leander Healthcare B.V.;;;1;;;;;;;1
Learn it B.V.;;;;;;2;;;;2
LearnCare Academy B.V.;;;;;1;;;;;1
Leba 'Bakker' Sport B.V.;;;;1;;1;1;;;2
Lebkov;;;1;;;;;;;1
Leen Bakker;;;;;;1;;;;1
Leerhotel 'Het Klooster';;;;2;;;1;;;2
Leesmap.nl B.V.;;;1;;;;;;;1
Leeuwendaal Advies B.V.;;;;;;2;;;;2
Leidse Onderwijsinstellingen B.V.;;;;;1;3;;;;3
Leitz Service B.V.;;;1;;;;;;;1
Lekkerkerker;;;1;;;;;;;1
Lemo Connectors Nederland B.V.;;;1;;;;;;;1
Lemon Grass Gastronomie B.V.;;;;1;;;;;;1
Lensway B.V.;;;;;1;;;;;1
Leo Steijn fiets(en), advies;;;1;;;;;;;1
Leo van Hijkoop Fotografie;;;;1;;1;;;;1
Leukedagweg.nl B.V.;;;;;;;1;;;1
LIB Businessgames B.V.;;;;1;;;;;;1
Lien's Linnen;;;;;;1;;;;1
LifeTec Group B.V.;;;1;;;1;;;;1
Lifo Benelux B.V.;;;;;;1;;;;1
Liftinstituut B.V.;;;;;1;2;;;;2
Lijstenmakerij Steenbergen;;;;;;;1;;;1
Lily Sprangers Strategisch Advies;;;;;;1;;;;1
Limburgia Apeldoorn;;;;1;;;;;;1
Linde Gas Benelux B.V.;;;1;;;;;;;1
Linde Gas Therapeutics Benelux B.V.;;;2;;;;;;;2
Linde Homecare Benelux B.V.;;;2;;;;;;;2
Lindenhaeghe Opleidingen B.V.;;;;;1;;;;;1
Linguist Link Europe;;;;;;1;;;;1
Linschoten-Vereeniging;;;;;;1;;;;1
Lisar;;;1;;;;;;;1
Lloyd's Register Nederland B.V.;;;2;;;1;;;;2
LM Ingressus Information Delivery;;;;;;2;;;;2
LNW Adviesgroep B.V.;;;2;;;;;;;2
Loderichs Historisch Onderzoek;;;;;;2;;;;2
Logimedical B.V.;;;1;;;;;;;1
Logistart;;;;;1;;;;;1
Logistic Force Academy B.V.;;;;;;1;;;;1
Logistic Force Tiel B.V.;;;;;1;;;;;1
Lohmann & Rauscher B.V.;;;1;;;;;;;1
Lokaal 58 B.V.;;;;;;1;;;;1
Lole;;;;;;;1;;;1
Lomed Nederland B.V.;;;1;;;;;;;1
Loodshotel B.V.;;;;;;1;;;;1
Loonen Brillen B.V.;;;1;;;;;;;1
Loth/Fabenim B.V.;;;4;;;;;;;4
Lotus Gorts Trauma Groep;;;;;;2;;;;2
Lotus Studiekring Noord-Drenthe;;;;;;1;;;;1
Louis Gerrits Musicus;;;;;;;1;;;1
Louwman Musea B.V.;;;;;;;1;;;1
LTC-Leiden B.V.;;;1;;;;;;;1
Luchttechnisch Revis.-Bureau Van Elewout B.V.;;;1;;;1;;;;1
Lukassen Produkties;;;;1;;;;;;1
Lunchroom Royal Corner;;;;1;;;1;;;1
LV Eindhoven B.V.;;;1;;1;2;;;;2
Lydia Jagt;;;;1;;;;;;1
Lytton Arbeid & Gezondheid B.V.;;;1;;;;;;;1
M&T Projectmanagement;;;1;;;;;;;1
M. van Marle Consultancy;;;;;1;;;;;1
M.C.M.R. (Motorclub Missile Riders);;;;;;;1;;;1
MaalStroom B.V.;;;;1;;;;;;1
Maandag Interim Professionals B.V.;;;6;;1;;;;;6
Maashof V.O.F.;;;;1;;;1;;;1
MaasstadEvents.nl;;;;1;;;;;;1
Maatsch. Chirurgen Medisch Centrum Haaglanden;;;3;;;;;;;3
Maatschap Anesthesiologie Leeuwarden;;;4;;;;;;;4
Maatschap Bakx en Riemeijer;;;;;1;;;;;1
Maatschap Chirurgen Noordwest.nl;;;4;;;;;;;4
Maatschap Chirurgie Midden Brabant;;;4;;;;;;;4
Maatschap Dr Oelrich en Dr Wit;;;;;1;;;;;1
Maatschap Equinox;;;;;;1;;;;1
Maatschap H. Oosting/M. Flenter;;;;;1;;;;;1
Maatschap Heelkunde Leeuwarden;;;3;;;;;;;3
Maatschap Huisartsen Dwingeloo Diever;;;;;1;;;;;1
Maatschap Huisartsen Heerde;;;;;1;;;;;1
Maatschap Huisartsen Westzijderveld;;;;;1;;;;;1
Maatschap Huisartsenpraktijk Vliethof;;;;;1;;;;;1
Maatschap Jouster Huisartsen;;;;;1;;;;;1
Maatschap Longartsen Catharina-ziekenhuis;;;1;;;;;;;1
Maatschap M. Elean en C. Elean de Zeeuw;;;;;1;;;;;1
Maatschap Medisch Centrum De Steenpoort;;;;;1;;;;;1
Maatschap Neurochirurgie Midden Nederland;;;4;;;;;;;4
Maatschap Orthopaedie Medisch Spectrum Twente;;;4;;;;;;;4
Maatschap Orthopedie ADRZ;;;;;;2;;;;2
Maatschap Orthopedie Meppel;;;1;;;;;;;1
Maatschap R.G. Oost & M.D. Oost-Ozinga;;;;;1;;;;;1
Maatschap T&C Systeemtherapeuten in Company;;;;;;2;;;;2
Maatschap van der Klei en Oomen;;;;;1;;;;;1
Maatschap Veldhuizen Bouwmeester;;;;;;1;;;;1
MacKay Promotion B.V.;;;;;;1;;;;1
Maco Pharma Nederland;;;1;;;;;;;1
Mag. 45 B.V.;;;;;;;1;;;1
Magic Martin;;;;;;;1;;;1
Magnolia Bloemen Tilburg;;;;1;;;;;;1
Main Sales Europe B.V.;;;;1;;;;;;1
Mainit B.V.;;;1;;;;;;;1
Mainpress B.V.;;;1;;1;;;;;1
Maison van den Boer B.V.;;;;2;;;;;;2
Makro Zelfbedieningsgroothandel;;;;1;;;;;;1
Mammoet Sport;;;1;;;;;;;1
ManagementReset B.V.;;;;;;1;;;;1
Manege Van Loon B.V.;;;;;;;1;;;1
Manomay B.V.;;;;;;;1;;;1
Manpower B.V.;;;1;;;;;;;1
Manutan B.V.;;;2;;1;1;;;;2
Maquet Netherlands B.V.;;;2;;;;;;;2
Maqutos B.V.;;;;;5;;;;;5
Marad Match*maker;;;;1;;;1;;;1
Marant Interstudie NDO B.V.;;;;;;1;;;;1
Maré-didakt B.V.;;;1;;;;;;;1
Margrietbloembinders B.V.;;;;1;;;1;;;1
Mariënhof Amersfoort B.V.;;;;2;;;;;;2
Marijn Kroese Bloem en Plant B.V.;;;;1;;1;;;;1
Marine Watersport Vereniging;;;;;;1;1;;;1
Maritime & More Solutions;;;;;;1;;;;1
Marja van Aken Consult;;;1;;;;;;;1
Marjan Engelen Communicatie;;;;;;1;;;;1
Marjorie Barnes Productions;;;;;;1;;;;1
Marksmen Holding B.V.;;;;;;1;;;;1
Marktservice;;;;;1;;;;;1
Marned B.V.;;;1;;;;;;;1
Martens van Wezel Kartonnages B.V.;;;;1;;;;;;1
Martess Chocolaterie;;;;;;;1;;;1
Martin van Gelder;;;;1;;;;;;1
Martin Verdonk;;;;1;;;;;;1
MartinDeGroot Consultancy;;;;;;1;;;;1
Martinus brug B.V.;;;1;;;;;;;1
MAS Geluidstechniek;;;1;;;;;;;1
Masimo International SARL (filiaal Nederland);;;1;;;;;;;1
Master It Training B.V.;;;;;;3;;;;3
Master Nederland B.V.;;;1;;;;;;;1
Match-it;;;;;;1;;;;1
Matix Souvenirs B.V.;;;1;;;;1;;;1
Matrice Uitvaartbegeleiding B.V.;;;;1;;;;;;1
Mauritshuis;;;1;1;;;;;;1
Maxilia B.V.;;;;1;;1;;;;1
Máxima Medisch Centrum;;;4;;;1;;;;4
Maximum Alliances B.V.;;;;;7;;;;;7
Mazzelshop Exploitatie B.V.;;;;1;;;;;;1
MBO Amersfoort;;;;;;1;;;;1
MBO College Westpoort & MBO College Noord;;;;;;1;;;;1
MBO Vior;;;1;;;;;;;1
MBSOV;;;;1;;;;;;1
MC Consultants B.V.;;;;;1;;;;;1
McWork facilitair B.V.;;;;1;;;;;;1
MCZuiderzee;;;1;;;;;;;1
Meander;;;;;;;1;;;1
Meander Medisch Centrum;;;1;;;;;;;1
Med. Spec. Bdr. Spaarne Gasths H'lem/Hoofddrp;;;;;1;;;;;1
Medcat;;;1;;;;;;;1
Medeco B.V.;;;1;;;;;;;1
Medela Benelux B.V.;;;1;;;;;;;1
medi Nederland B.V.;;;1;;;;;;;1
Media Academie B.V.;;;;;;2;;;;2
Media Academie BV;;;;;;1;;;;1
Media Groep Limburg B.V.;;;;1;;;;;;1
Media Markt Amersfoort B.V.;;;;;;;1;;;1
Media Markt Arena B.V.;;;1;;;;;;;1
Media Markt Ede B.V.;;;;;;;1;;;1
Media Markt Zoetermeer B.V.;;;1;;;;;;;1
Mediacentrum De Kroon B.V.;;;;1;;;;;;1
Mediaplanet Publishing House B.V.;;;;1;;;;;;1
Mediation Trainingsinstituut MTi B.V.;;;;;1;;;;;1
Medica Europe B.V.;;;1;;;;;;;1
Medical Measurement Systems B.V.;;;1;;;;;;;1
Medical Service in Oefen Technieken B.V.;;;1;;;;;;;1
Medical Workshop B.V.;;;1;;;;;;;1
Medico-Care B.V.;;;1;;;;;;;1
Mediconsultancy B.V.;;;4;;;;;;;4
Medicourse Opleiding en Training;;;;;;2;;;;2
Medidis B.V.;;;1;;;;;;;1
Medi-Jean;;;2;;;;;;;2
Medilex B.V.;;;;;;1;;;;1
Medimpex Systems B.V.;;;1;;;;;;;1
Mediost B.V.;;;;;1;;;;;1
Medipharchem Nederland B.V.;;;1;;;;;;;1
Mediq Apotheken B.V.;;;1;;;;;;;1
Medisafe;;;1;;;;;;;1
Medisch Centrum Alberick;;;;;1;;;;;1
Medisch Centrum Keizershoed;;;;;1;;;;;1
Medisch Centrum Leeuwarden B.V.;;;1;;;;;;;1
Medisch Specialistisch Bedrijf MCH-Bronovo;;;4;;;;;;;4
'Medische Faculteits Ver. Rotterdam' (MFVR);;;;;1;;;;;1
Medische Faculteits Vereniging Nijmegen;;;;;1;;;;;1
Medische Faculteitsvereniging Panacea;;;;;1;;;;;1
Medische Faculteitsvereniging VUMC;;;;;1;;;;;1
MediShopXL B.V.;;;1;;;;;;;1
Medisize B.V.;;;1;;;;;;;1
MediTop Medical Products B.V.;;;2;;;;;;;2
MEDLON B.V.;;;1;;;;;;;1
Medprevent B.V.;;;;;1;;;;;1
Medtronic Trading NL B.V.;;;1;;;;;;;1
Meekers Medical B.V.;;;1;;;;;;;1
meereffect;;;;;;1;;;;1
Meerkerk's Autorijschool/Ass.Knt.;;;;;;1;;;;1
Meerpak Verpakkingen;;;;;;;1;;;1
Meetpapier B.V.;;;1;;;;;;;1
Meijman en Pijbes;;;;;1;;;;;1
Meike van der Veer;;;;;;1;;;;1
Memodent B.V.;;;1;;;;;;;1
Memory Events B.V.;;;;;2;;;;;2
Meneerdekok;;;;;;;1;;;1
Mennens Dongen B.V.;;;1;;;;;;;1
Mennens Rotterdam B.V.;;;1;;;;;;;1
Menz B.V.;;;1;;;;;;;1
Menzis WerkGezond B.V.;;;1;;;;;;;1
Merck Sharp & Dohme B.V.;;;2;;;;;;;2
Mercure Den Haag Central;;;;;;;;;1;1
Mercuri Urval B.V.;;;;;1;;;;;1
Metaalcompagnie 'Brabant';;;1;;;;;;;1
Metadent B.V.;;;1;;;;;;;1
