FID,verkeersongeval_nummer,jaar_ongeval,verkeersongeval_afloop,aantal_partijen,partij_1_objecttype,partij_1_objecttype_overig,partij_2_objecttype,partij_2_objecttype_overig,aard_ongeval,niveau_koppelen,wegsituatie,bebouwde_kom,maximum_snelheid,wegverlichting,wegverharding,wegdek,lichtgesteldheid,zichtafstand,weersgesteldheid,bijz_verkeersmaatregel,bijz_verkeersmaatregel_overig,bijz_infrastructuur,bijz_infrastructuur_overig,bijz_tijdelijke_aard,bijz_tijdelijke_aard_overig,junctie_id,wegvak_id,hectometer,straatnaam,woonplaats,actueel,wegbeheerder,gemeente,provincie,dienstnaam,districtnaam,indicatie_alcohol,gdb_geomattr_data,shape
ongevallen_2019_2021.1183,20209043075,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,399043006,,Hofstraat,Landgraaf,Ja,Gemeente,Landgraaf,Limburg,,,,,POINT (199586.4299999997 321588.8139999993)
ongevallen_2019_2021.1184,20209044160,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,30,,,,Daglicht,,,,,,,,,,362522009,,Seine,Terherne,Ja,Gemeente,De Fryske Marren,Friesland,,,,,POINT (181149.92700000107 561186.307)
ongevallen_2019_2021.1185,20209044177,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,189305118,,Spieringsloot,Zoetermeer,Ja,Gemeente,Zoetermeer,Zuid-Holland,,,,,POINT (94594.77400000021 452981.7829999998)
ongevallen_2019_2021.1186,20209090965,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,374256037,,Holtermanstraat,Nijmegen,Ja,Gemeente,Nijmegen,Gelderland,,,,,POINT (187431.51700000092 428016.813000001)
ongevallen_2019_2021.1187,20209093442,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Daglicht,,,,,,,,,,600111724,,Melanchtonweg,Rotterdam,Ja,Gemeente,Rotterdam,Zuid-Holland,,,,,POINT (91324.84499999881 440447.39499999955)
ongevallen_2019_2021.1188,20209129248,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,65,Provincialeweg,Kerkwerve,Ja,Rijk,Schouwen-Duiveland,Zeeland,RWS Zee en Delta,ZD District Noord,,,POINT (48558.11730000004 412248.96379999816)
ongevallen_2019_2021.1189,20209129259,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,70,,,,Daglicht,,,,,,,,,,,243,Hoofdweg,Terneuzen,Ja,Rijk,Terneuzen,Zeeland,RWS Zee en Delta,ZD District Zuid,,,POINT (47210.134899999946 368459.8390999995)
ongevallen_2019_2021.1190,20209130125,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,458,Rijksweg A15,Botlek Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (81471.00259999931 431789.4063999988)
ongevallen_2019_2021.1191,20209130589,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,70,,,,Daglicht,,,,,,,,,,,268,Rijksstraatweg,Wassenaar,Nee,Rijk,Wassenaar,Zuid-Holland,,,,,POINT (84861.41910000145 458308.3676000014)
ongevallen_2019_2021.1192,20209130590,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,70,,,,Daglicht,,,,,,,,,,,109,NOORDELIJKE RANDWEG,'s-Gravenhage,Ja,Rijk,'s-Gravenhage,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (84598.86389999837 457871.34209999815)
ongevallen_2019_2021.18154,20190097905,2019,Uitsluitend materiele schade,2,Bromfiets,,Fiets,,Onbekend,Ongeval gekoppeld op kruispuntniveau.,,,,,,,Duisternis,,,,,,,,,207244041,,,Mijlweg,Dordrecht,Ja,Gemeente,Dordrecht,Zuid-Holland,,,,,POINT (103930.09369999915 422113.09369999915)
ongevallen_2019_2021.1193,20209131096,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,517,Rijksweg A15,Pernis Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (87219.54839999974 432147.5007000007)
ongevallen_2019_2021.1194,20209131630,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,546,Rijksweg A15,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (90016.7162999995 431428.4116999991)
ongevallen_2019_2021.1195,20209131642,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Daglicht,,,,,,,,,,,295,Rijksweg A20,Rotterdam,Nee,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (90198.37420000136 438780.4343999997)
ongevallen_2019_2021.1196,20209133956,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,432,Rijksweg nr. 16,Dordrecht,Ja,Rijk,Dordrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (102870.09290000051 416131.0025999993)
ongevallen_2019_2021.1197,20209133973,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,430,Rijksweg nr. 16,Dordrecht,Ja,Rijk,Dordrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (102911.82550000027 416325.56010000035)
ongevallen_2019_2021.1198,20209133981,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Schemer,,,,,,,,,,,98,Rondweg,Dordrecht,Nee,Rijk,Dordrecht,Zuid-Holland,,,,,POINT (103998.49350000173 420683.9807000011)
ongevallen_2019_2021.1199,20209133988,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,388,RANDWEG DORDRECHT 20,Dordrecht,Ja,Rijk,Dordrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (104056.94610000029 420356.29729999974)
ongevallen_2019_2021.1200,20209134540,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,519,WIJKERTUNNEL,Beverwijk,Ja,Rijk,Beverwijk,Noord-Holland,RWS West-Nederland Noord,WNN District Noord,,,POINT (106321.31899999827 496980.7006999999)
ongevallen_2019_2021.1201,20209134895,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,327,Rijksweg A12,Reeuwijk,Ja,Rijk,Bodegraven-Reeuwijk,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (109612.8238000013 452154.3038999997)
ongevallen_2019_2021.1202,20209140587,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,704,RYKSWG,Driebergen-Rijsenburg,Ja,Rijk,Utrechtse Heuvelrug,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (145797.81560000032 452209.21489999816)
ongevallen_2019_2021.1203,20209140603,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,933,RIJKSWEG,Waardenburg,Ja,Rijk,West Betuwe,Gelderland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (145494.2296999991 427429.6405000016)
ongevallen_2019_2021.1204,20190042776,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,120,Niet aanwezig,ZOAB,Nat,Duisternis,,Regen,,,,,,,,,1147,KP EWIJK,Ewijk,Ja,Rijk,Beuningen,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (177646.15080000088 430392.6876000017)
ongevallen_2019_2021.1205,20190089416,2019,Uitsluitend materiele schade,3,Personenauto,,Bestelauto,,Kop/staart,Ongeval gekoppeld op straat niveau.,Rechte weg,Buiten,100,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Brug/viaduct,,,,,,993,Rijksweg A6,Nagele,Ja,Rijk,Noordoostpolder,Flevoland,RWS Midden-Nederland,MN District Noord,,,POINT (173075.74659999833 514419.20120000094)
ongevallen_2019_2021.1206,20199003532,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,641,Rijksweg A28,Nunspeet,Ja,Rijk,Nunspeet,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (182881.88819999993 486303.3790999986)
ongevallen_2019_2021.1207,20199172125,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,317,Rijksweg A20,Rotterdam,Ja,Rijk,Rotterdam,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (92227.28130000085 439567.46990000084)
ongevallen_2019_2021.1208,20200111587,2020,Letsel,2,Vrachtauto,,Voetganger,,Voetganger,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,,244382080,,Boomgaardlaan,Amsterdam,Ja,Gemeente,Amsterdam,Noord-Holland,,,Ja,,POINT (122058.63399999961 491392.9919999987)
ongevallen_2019_2021.1209,20200113197,2020,Uitsluitend materiele schade,3,Trekker,,Bestelauto,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,668,RYKSWG,Breda,Ja,Rijk,Breda,Noord-Brabant,RWS Zuid-Nederland,ZN District West,,,POINT (110226.0465000011 394029.44619999826)
ongevallen_2019_2021.1210,20200129072,2020,Uitsluitend materiele schade,1,Personenauto,,,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 4 takken",Buiten,70,Brandend,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,224355016,,,Douglassingel,Schiphol-Rijk,Ja,Gemeente,Haarlemmermeer,Noord-Holland,,,,,POINT (112378.81230000034 477602.08509999886)
ongevallen_2019_2021.1211,20200129080,2020,Uitsluitend materiele schade,1,Personenauto,,,,Eenzijdig,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Brandend,Klinkers,Droog,Duisternis,,Droog,,,,,,,379056028,,,Oude Markt,Schinnen,Ja,Gemeente,Beekdaelen,Limburg,,,Ja,,POINT (189881.5689000003 328098.3071999997)
ongevallen_2019_2021.1212,20200150719,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,444,Rijksweg nr. 16,Dordrecht,Ja,Rijk,Dordrecht,Zuid-Holland,RWS Zuid-Nederland,ZN District West,,,POINT (102994.01889999956 414967.9283000007)
ongevallen_2019_2021.1213,20200156880,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,80,,,,Duisternis,,,,,,,,,,,11,Burg Fonteinstraat,Dalen,Nee,Provincie,Coevorden,Drenthe,,,,,POINT (246693.63080000132 526103.6319999993)
ongevallen_2019_2021.1214,20209006429,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,50,,,,Daglicht,,,,,,,,,,268309052,,Ds Martin Luther Kingln,Utrecht,Ja,Gemeente,Utrecht,Utrecht,,,,,POINT (134509.3200000003 454706.91699999943)
ongevallen_2019_2021.1215,20209045597,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Daglicht,,,,,,,,,,313552008,,Zuiderhaven,Harlingen,Ja,Gemeente,Harlingen,Friesland,,,,,POINT (156810.06599999964 576339.5119999982)
ongevallen_2019_2021.1216,20209045753,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Binnen,30,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Bus-/Tramhalte,,Tijd. afsluiting(deels/geheel ,,,600197472,,Bergstraat,Waalre,Ja,Gemeente,Waalre,Noord-Brabant,,,,,POINT (159152.87200000137 377649.44999999925)
ongevallen_2019_2021.1217,20209094709,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,60,,,,Duisternis,,,,,,,,,,211181003,,Tiggeltsestraat,Rijsbergen,Ja,Gemeente,Zundert,Noord-Brabant,,,,,POINT (105669.5700000003 390608.91600000113)
ongevallen_2019_2021.1218,20209129274,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Daglicht,,,,,,,,,,,1480,Rijksweg A58,Goes,Ja,Rijk,Goes,Zeeland,RWS Zee en Delta,ZD District Zuid,,,POINT (51364.873100001365 388982.132100001)
ongevallen_2019_2021.1219,20209131109,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,50,,,,Schemer,,,,,,,,,,,151,NOORDELIJKE RANDWEG,'s-Gravenhage,Ja,Rijk,'s-Gravenhage,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (86942.40769999847 454462.8280000016)
ongevallen_2019_2021.1220,20209133775,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Duisternis,,,,,,,,,,,306,H. I. AMBACHT 23,Hendrik-Ido-Ambacht,Ja,Rijk,Hendrik-Ido-Ambacht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (102231.20969999954 427456.3898999989)
ongevallen_2019_2021.1221,20209134554,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,461,Rijksweg A9,Spaarndam,Ja,Rijk,Haarlemmermeer,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (108205.50070000067 491889.99109999835)
ongevallen_2019_2021.1222,20209134555,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,763,Rijksweg A15,Papendrecht,Ja,Rijk,Papendrecht,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (106554.20089999959 429036.7998000011)
ongevallen_2019_2021.1223,20209134570,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,284,GOUDA 11,Gouda,Ja,Rijk,Gouda,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (106554.0747999996 449104.2965000011)
ongevallen_2019_2021.1224,20190043422,2019,Uitsluitend materiele schade,2,Bestelauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,100,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,,,,,,122,Schipholweg,Vijfhuizen,Ja,Provincie,Haarlemmermeer,Noord-Holland,,,,,POINT (107320.75780000165 487227.6871000007)
ongevallen_2019_2021.1225,20190054178,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,50,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,,,,,,,247,BARNEVELD,Barneveld,Ja,Rijk,Barneveld,Gelderland,RWS Oost-Nederland,ON District Noord,,,POINT (167239.4288999997 464417.23209999874)
ongevallen_2019_2021.1226,20190090835,2019,Uitsluitend materiele schade,4,Trekker,,Trekker,,Frontaal,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,80,Niet aanwezig,Overig asfalt,Droog,Duisternis,,Droog,,,,,,,,,1643,A15,Bemmel,Ja,Rijk,Lingewaard,Gelderland,RWS Oost-Nederland,ON District Zuid,,,POINT (190155.02930000052 434856.40469999984)
ongevallen_2019_2021.1227,20199006625,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,,466,RYKSWG,Nieuwer Ter Aa,Ja,Rijk,Stichtse Vecht,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (127640.23710000142 467978.6981999986)
ongevallen_2019_2021.1228,20209138332,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,59,Rijksweg A1,Diemen,Ja,Rijk,Diemen,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (127188.12209999934 484147.6427000016)
ongevallen_2019_2021.1229,20199181750,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,,296,Schipholweg,Badhoevedorp,Nee,Provincie,Haarlemmermeer,Noord-Holland,,,,,POINT (113350.73279999942 482967.0698999986)
ongevallen_2019_2021.1230,20199181757,2019,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Daglicht,,,,,,,,,,166264079,,Vondelingenweg,Vondelingenplaat Rotterdam,Ja,Overig,Rotterdam,Zuid-Holland,,,,,POINT (83644.02699999884 432509.5560000017)
ongevallen_2019_2021.1231,20200110009,2020,Letsel,2,Personenauto,,Personenauto,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,70,Niet brandend,ZOAB,Droog,Daglicht,,Droog,,,,OP NIJBIJ KRUISING,,,,600209374,,Henriëtte Roland Holstln,Almelo,Nee,Gemeente,Almelo,Overijssel,,,,,POINT (240880.3839999996 482167.26199999824)
ongevallen_2019_2021.1232,20200110831,2020,Uitsluitend materiele schade,2,Personenauto,,Bus,,Kop/staart,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Rechte weg,Buiten,70,Niet brandend,Overig asfalt,Droog,Daglicht,,Droog,,,Brug/viaduct,,,,,,960,Afsluitdijk,Kornwerderzand,Ja,Rijk,Súdwest-Fryslân,Friesland,RWS Midden-Nederland,MN District Noord,,,POINT (150703.05330000073 565033.3874999993)
ongevallen_2019_2021.1233,20200112440,2020,Uitsluitend materiele schade,2,Personenauto,,Snorfiets,,Flank,Ongeval exact gekoppeld op wegvak of junctie aan BN.,"Kruispunt, 3 takken",Binnen,30,Niet brandend,Klinkers,Droog,Daglicht,,Droog,,,,,,,517343030,,,Kremersmaten,Enschede,Ja,Gemeente,Enschede,Overijssel,,,,,POINT (258925.81599999964 471623.12629999965)
ongevallen_2019_2021.1234,20200114037,2020,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,30,,,,Duisternis,,,,,,,,,,493327008,,ten Vaarwerkstraat,Haaksbergen,Ja,Gemeente,Haaksbergen,Overijssel,,,,,POINT (246902.31700000167 463553.44299999997)
ongevallen_2019_2021.1235,20200114802,2020,Uitsluitend materiele schade,2,Personenauto,,Overig wegmeubilair,,Vast voorwerp,Ongeval gekoppeld op straat niveau.,Bocht,Buiten,100,Niet brandend,ZOAB,Nat,Daglicht,,Droog,,,,VERBINDINGSWEG,,,,249355017,,KP HOLENDRECHT,Ouderkerk aan de Amstel,Ja,Rijk,Ouder-Amstel,Noord-Holland,RWS West-Nederland Noord,WNN District Zuid,,,POINT (124798.60000000149 477661.131000001)
ongevallen_2019_2021.1236,20200116289,2020,Letsel,2,Personenauto,,Boom,,Vast voorwerp,Ongeval exact gekoppeld op wegvak of junctie aan BN.,Bocht,Buiten,60,Niet brandend,Klinkers,Nat,Daglicht,,Droog,,,,,,,,328178021,,Soeterbeekseweg,Nuenen,Ja,Gemeente,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,,,,,POINT (164475.52100000158 389116.76900000125)
ongevallen_2019_2021.1237,20200116294,2020,Uitsluitend materiele schade,2,Bromfiets,,Personenauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,,,,,Duisternis,,,,,,,,,363061031,,,Omphaliusstraat,Stein,Ja,Gemeente,Stein,Limburg,,,,,POINT (181701.49830000103 330801.56280000135)
ongevallen_2019_2021.1238,20200118540,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Flank,Ongeval gekoppeld op straat niveau.,Bocht,Binnen,50,Niet brandend,Overig asfalt,Nat,Daglicht,,Regen,,,,,,,,250365103,,Diemerdreef,Diemen,Ja,Gemeente,Diemen,Noord-Holland,,,,,POINT (125182.89400000125 482771.7719999999)
ongevallen_2019_2021.1239,20200148557,2020,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Duisternis,,,,,,,,,,,1562,Rijksweg A59,Oss,Ja,Rijk,Oss,Noord-Brabant,RWS Zuid-Nederland,ZN District Midden,,,POINT (167691.00279999897 416077.9466000013)
ongevallen_2019_2021.1240,20200148567,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Daglicht,,,,,,,,,,,1378,Rijksweg A50,Herpen,Nee,Rijk,Oss,Noord-Brabant,,,,,POINT (172425.59739999846 421453.4946999997)
ongevallen_2019_2021.1241,20200149687,2020,Uitsluitend materiele schade,3,Personenauto,,Bestelauto,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,120,,,,Schemer,,,,,,,,,,,529,Rijksweg A4,Den Hoorn,Ja,Rijk,Midden-Delfland,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (81337.70389999822 447925.6865000017)
ongevallen_2019_2021.1242,20200149719,2020,Uitsluitend materiele schade,1,Personenauto,,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,100,,,,Daglicht,,,,,,,,,,,166,RIJKSWEG A29,Heinenoord,Ja,Rijk,Hoeksche Waard,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Zuid,,,POINT (92937.8238000013 425553.0978000015)
ongevallen_2019_2021.1247,20200160683,2020,Uitsluitend materiele schade,1,,ONBEKEND,,,Onbekend,Ongeval exact gekoppeld op wegvak of junctie aan BN.,,,130,,,,Duisternis,,,,,,,,,,,156,Rijksweg A20,Maasland,Ja,Rijk,Midden-Delfland,Zuid-Holland,RWS West-Nederland Zuid,WNZ District Noord,,,POINT (77235.78790000081 438581.36410000175)
ongevallen_2019_2021.1248,20200164259,2020,Uitsluitend materiele schade,1,Bestelauto,,,,Onbekend,Ongeval gekoppeld op straat niveau.,,,120,,,,Daglicht,,,,,,,,,,600136012,,RYKSWG,Driebergen-Rijsenburg,Ja,Rijk,Utrechtse Heuvelrug,Utrecht,RWS Midden-Nederland,MN District Zuid,,,POINT (150328.0709999986 453019.8599999994)
ongevallen_2019_2021.1249,20209002268,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Daglicht,,,,,,,,,,600389841,,Polarisavenue,Hoofddorp,Nee,Gemeente,Haarlemmermeer,Noord-Holland,,,,,POINT (108298.86499999836 478635.55999999866)
ongevallen_2019_2021.1250,20209013360,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,60,,,,Daglicht,,,,,,,,,,391303003,,EERBEEKSEWEG,Rozendaal,Ja,Gemeente,Rozendaal,Gelderland,,,,,POINT (195991.61100000143 452310.8520000018)
ongevallen_2019_2021.1251,20209020607,2020,Uitsluitend materiele schade,2,Personenauto,,Personenauto,,Onbekend,Ongeval gekoppeld op straat niveau.,,,,,,,Duisternis,,,,,,,,,,210250042,,Visstraat,Dordrecht,Ja,Gemeente,Dordrecht,Zuid-Holland,,,,,POINT (105247.46200000122 425271.2170000002)
