"apby","apdttm","apname","permit","comments","declvltn","deptcm","commercedesc","expdttm","issby","issdttm","laststg","laststgdesc","lstactdttm","nextstgdesc","planrev","pri","pridesc","primaplid","stat","statby","statdttm","worktype","worktypedesc","contractor","address","addr1","addr2","city","state","zip"
,,,"53863","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL",,,,"1","Application Added","Dec  7 2017  4:49PM","Pre-Process Application","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","460 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
,,"SANTIAGO WILFREDO","19990981","DEMOLITION OF BUILDINGCMM","3700",,,"Dec 18 1999 12:00AM",,"Jun 18 1999 12:00AM","99","Pre-Complete",,"Complete","N",,,"AC37850","Open",,,,,"LACHINA BROS INC","207 N 3RD ST","305 HAZEL ST",,"READING","PA","19611-2054"
"13103","May  4 2006  8:15AM",,"8208","DEMOLITION OF BUILDING   CMM","7000","COM","COMMERCIAL","Nov  4 2006  8:40AM","13103","May  4 2006  8:40AM","40","Issue COO","May  4 2006  8:40AM","Pre-Complete","Y",,,"AC337085","Open",,,"WHOLE","WHOLE DEMOLITION","EDESEL INVESTMENT CLUB","1257 CHESTER ST","1240 CHESTER ST",,"READING","PA","19601"
,,"REDEV AUTH OF BERKS CO","20031839","DEMOLITION OF BUILDINGCMM","14000",,,"Mar 17 2004 12:00AM",,"Sep 17 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3731","Open",,,,,"NORTHEAST INDUSTRIAL SERV CORP","416 PEAR ST","51 N SPRUCE ST",,"MT CARMEL","PA",
"13103","Sep 21 2005  3:36PM",,"4230","DEMOLITION OF BUILDING   CMM","19550","COM","COMMERCIAL","Mar 21 2006  3:36PM",,,"19","Pre-Issue Permit","Sep 21 2005  3:41PM","Issue Permit","Y",,,"B2073","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST IND SERV CORP","922 WALNUT ST","507 N SHAMOKIN ST",,"SHAMOKIN","PA","17872-6717"
,,"AMATO JOSEPH J","20011718","DEMOLITION","30000",,,"Mar 17 2002 12:00AM",,"Sep 17 2001 12:00AM","99","Pre-Complete",,"Complete","N",,,"B11137","Open",,,,,"NORTHEAST INDUSTRIAL SERVICES","306 FRANKLIN ST","51 NORTH SPRUCE ST",,"MT CARMEL","PA","17851-"
,,"REDEV AUTH OF BERKS CO","20032145","DEMOLITION OF BUILDINGCMM","14000",,,"Apr 30 2004 12:00AM",,"Oct 31 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3731","Open",,,,,"NORTHEAST INDUSTRIAL SERV CORP","142 BEECH ST","51 N SPRUCE ST",,"MT CARMEL","PA",
,,"READING PLATING & POLISHING","19972141","DEMOLITION OF BUILDINGCMM","6000",,,"Apr 20 1998 12:00AM",,"Oct 20 1997 12:00AM","99","Pre-Complete",,"Complete","N",,,"B9056","Open",,,,,"EMPIRE WRECKING CO OF RDG","1852 COTTON ST","1420 CLARION ST",,"READING","PA","19601-"
,,"ST JOHN'S BAPTIST CHURCH","19024249","ENTIRE DEMOLITON DEMOLISH FORPARKINGWATER SERVICE WILL NOT BEABANDONED UNTIL 11/16/93","4500",,,"May 10 1994 12:00AM",,"Nov 10 1993 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1464","Open",,,,,"LACHINA BROS INC","438 S 7TH ST","305 HAZEL STREET",,"READING","PA","19611-"
,,"REDEV AUTH OF BERKS CO","20041872","DEMOLITION OF BUILDINGCMM","9500",,,"Mar 13 2005 12:00AM",,"Sep 13 2004 12:00AM","99","Pre-Complete",,"Complete","N",,,"B10688","Open",,,,,"NORTHEAST INDUSTRIAL SERV INC","423 PEAR ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"12149","Mar 20 2014  9:06AM",,"40410","EMERGENCY COMPLETE DEMOLITION OF PROEPRTY, BACKFILL BASEMENT & PLACE STONE.  APPROVED AC dao","38411","RES","RESIDENTIAL","Oct  1 2014 12:00AM","13103","Apr  1 2014  7:53AM","40","Issue COO","Apr 26 2014  9:37AM","Pre-Complete","Y",,,"B2229","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING CO","644 BINGAMAN ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"REDEVELOPMENT AUTHORITY","20032235","DEMOLITION OF BUILDINGCMM","6000",,,"May 19 2004 12:00AM",,"Nov 19 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3731","Open",,,,,"NORTHEAST INDUSTRIAL SERV CORP","547 MULBERRY ST","51 N SPRUCE ST",,"MT CARMEL","PA",
"13103","May 20 2005  8:54AM",,"2183","DEMOLITION OF PROPERTY    CMM","7000","RES","RESIDENTIAL","Dec  3 2005 10:30AM","13103","Jun  3 2005 10:30AM","20","Issue Permit","Jun  3 2005 10:30AM","Pre-Issue COO","Y",,,"B12698","Open",,,"WHOLE","WHOLE DEMOLITION","NORTHEAST INDUSTRIAL SERV CO","420 PEAR ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
"13103","May 23 2007  9:48AM",,"13542","DEMOLITION OF BUILDING C, POWER PLANT, SMOKE STACK, BUILDING F AND LAUNDRY BUILDING, BUILDING E WITH FACADE STABILIZATION  SELECT DEMOLITION BUILDING A,B,D  CMK","1715000","COM","COMMERCIAL","Jul  6 2010  2:55PM","13103","May 23 2007  9:54AM","40","Issue COO","Jan  6 2010  2:55PM","Pre-Complete","Y",,,"B2229","Open",,,"PARTL","PARTIAL DEMOLITION","EMPIRE WRECKING CO","215 N 12TH ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"SANDOVAL ROBERTO & ANALICIA","20031900","KNOCK DOWN GARAGE","600",,,"Mar 29 2004 12:00AM",,"Sep 29 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B12231","Open",,,,,"ROBERTO SANDOVAL","931 GREEN ST","931-41 GREEN ST",,"READING","PA","19604-"
"13103","Feb 12 2009  1:45PM",,"21313","DEMOLITION OF PROPERTY   CMK","11888","RES","RESIDENTIAL","Aug 12 2009  1:59PM",,,"19","Pre-Issue Permit","Feb 12 2009  1:59PM","Issue Permit","Y",,,"B12292","Open",,,"WHOLE","WHOLE DEMOLITION","OPPERMAN EXCAVATING INC","138 N 3RD ST","65 OPPERMAN LN",,"BIRDSBORO","PA","19508-"
"13103","Oct 29 2007  1:13PM",,"15746","TEAR DOWN ENTIRE HOUSE TO THE FOUNDATION TO REBUILD IN FUTURE  CMKJOANNE FRANKLIN/GREENTREE FINANCIAL RESOURCES","4800","RES","RESIDENTIAL","Apr 29 2008 12:00AM",,,"19","Pre-Issue Permit","Oct 29 2007  1:17PM","Issue Permit","Y",,,"3279","Open",,,"WHOLE","WHOLE DEMOLITION","A C REMODELING INTERIOR DESIGN","531 S 18 1/2 ST","130 CLEVELAND AVE",,"READING","PA","19605-"
"13103","Jan 30 2009  9:22AM",,"21233","DEMO OF REMAINING BUILDING  CMK","5000","INDUST","INDUSTRIAL","Jul 30 2009  9:23AM",,,"19","Pre-Issue Permit","Jan 30 2009  9:24AM","Issue Permit","Y",,,"AC337027","Open",,,"PARTL","PARTIAL DEMOLITION","EASTERN RIGGING/IND CONTR INC","1100 MONTGOMERY ST","1100 MONTGOMERY ST",,"READING","PA","19601-1900"
"13103","Apr 24 2012  3:16PM",,"34279","DEMO OF PORCH AND REAR GARAGE  CMK","5000","RES","RESIDENTIAL","Oct 24 2012  3:17PM",,,"19","Pre-Issue Permit","Apr 24 2012  3:18PM","Issue Permit","Y",,,"5013","Open",,,"PARTL","PARTIAL DEMOLITION","BRICE EXCAVATING LLC","1919 PERKIOMEN AV","1896 FRIEDENSBURG RD",,"READING","PA","19606-"
"12141","Feb 14 2018 10:12AM",,"54640","COMPLETE DEMOLITION OF BUILDING, PER THE CITY OF READINGAPPROVE AK/YC","23800","RES","RESIDENTIAL","Aug 14 2018 10:12AM",,,"10","Process Application","Feb 14 2018 10:14AM","Pre-Issue Permit","Y",,,"12399","Open",,,"WHOLE","WHOLE DEMOLITION","SDL CONSTRUCTION","1042 COTTON ST R","325 EISENHOWER DR",,"ORWIGSBURG","PA","17961-"
"12141","Feb 14 2018 10:12AM",,"54640","COMPLETE DEMOLITION OF BUILDING, PER THE CITY OF READINGAPPROVE AK/YC","23800","RES","RESIDENTIAL","Aug 14 2018 10:12AM",,,"10","Process Application","Feb 14 2018 10:14AM","Pre-Issue Permit","Y",,,"12399","Open",,,"WHOLE","WHOLE DEMOLITION","SDL CONSTRUCTION","1042 COTTON ST R","325 EISENHOWER DR",,"ORWIGSBURG","PA","17961-"
"12141","Feb 14 2018 10:12AM",,"54640","COMPLETE DEMOLITION OF BUILDING, PER THE CITY OF READINGAPPROVE AK/YC","23800","RES","RESIDENTIAL","Aug 14 2018 10:12AM",,,"10","Process Application","Feb 14 2018 10:14AM","Pre-Issue Permit","Y",,,"12399","Open",,,"WHOLE","WHOLE DEMOLITION","SDL CONSTRUCTION","1042 COTTON ST R","325 EISENHOWER DR",,"ORWIGSBURG","PA","17961-"
"12141","Feb 14 2018 10:12AM",,"54640","COMPLETE DEMOLITION OF BUILDING, PER THE CITY OF READINGAPPROVE AK/YC","23800","RES","RESIDENTIAL","Aug 14 2018 10:12AM",,,"10","Process Application","Feb 14 2018 10:14AM","Pre-Issue Permit","Y",,,"12399","Open",,,"WHOLE","WHOLE DEMOLITION","SDL CONSTRUCTION","1042 COTTON ST R","325 EISENHOWER DR",,"ORWIGSBURG","PA","17961-"
"12141","Feb 14 2018 10:12AM",,"54640","COMPLETE DEMOLITION OF BUILDING, PER THE CITY OF READINGAPPROVE AK/YC","23800","RES","RESIDENTIAL","Aug 14 2018 10:12AM",,,"10","Process Application","Feb 14 2018 10:14AM","Pre-Issue Permit","Y",,,"12399","Open",,,"WHOLE","WHOLE DEMOLITION","SDL CONSTRUCTION","1042 COTTON ST R","325 EISENHOWER DR",,"ORWIGSBURG","PA","17961-"
"12141","Feb 14 2018 10:12AM",,"54640","COMPLETE DEMOLITION OF BUILDING, PER THE CITY OF READINGAPPROVE AK/YC","23800","RES","RESIDENTIAL","Aug 14 2018 10:12AM",,,"10","Process Application","Feb 14 2018 10:14AM","Pre-Issue Permit","Y",,,"12399","Open",,,"WHOLE","WHOLE DEMOLITION","SDL CONSTRUCTION","1042 COTTON ST R","325 EISENHOWER DR",,"ORWIGSBURG","PA","17961-"
,,"GALLMAN EDMUND F JR","19962715","DEMOLITIONCMM","4500",,,"May 20 1997 12:00AM",,"Nov 20 1996 12:00AM","99","Pre-Complete",,"Complete","N",,,"AC37850","Open",,,,,"LACHINA BROS INC","925 CHESTNUT ST","305 HAZEL ST",,"READING","PA","19611-2054"
,,"CITY OF READING","19981849","DEMOLITION","4810",,,"Mar 24 1999 12:00AM",,"Sep 24 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,,"Open",,,,,,"432 JOHNSON ST",,,,,
,,"GALLMAN EDMUND F JR","19962713","DEMOLITIONCMM","4500",,,"May 20 1997 12:00AM",,"Nov 20 1996 12:00AM","99","Pre-Complete",,"Complete","N",,,"AC37850","Open",,,,,"LACHINA BROS INC","921 CHESTNUT ST","305 HAZEL ST",,"READING","PA","19611-2054"
"13103","Jan 28 2011 11:26AM",,"29078","DEMOLITION OF BUILDING  CMK","2000","COM","COMMERCIAL","Aug 18 2011  2:41PM","13103","Feb 18 2011  2:41PM","40","Issue COO","Feb 18 2011  2:41PM","Pre-Complete","Y",,,"9597","Open",,,"WHOLE","WHOLE DEMOLITION","RICE CONSTRUCTION","930 PENN ST","201 S GOODSPRING RD",,"HEGINS","PA","17938-"
,,"RAUF ABDUL","19960482","DEMOLISH ENTIRE GARAGEREAR OF PROPERTY","250",,,"Sep 12 1996 12:00AM",,"Mar 12 1996 12:00AM","99","Pre-Complete",,"Complete","N",,,"B2043","Open",,,,,"ABDUL RAUF","534 SCHUYLKILL AV","534 SCHUYLKILL AVENUE",,"READING","PA","19601-"
,,"NORTHEAST INDUSTRIAL SERVICES","20011717","DEMOLITION","27500",,,"Mar 17 2002 12:00AM",,"Sep 17 2001 12:00AM","99","Pre-Complete",,"Complete","N",,,"B11136","Open",,,,,"NORTHEASST INDUSTRIAL SERVICES","342 N 3RD ST","51 N SPRUCE ST",,"MT CARMEL","PA","17851-"
,,"POLICE ATHLETIC LEAGUE","19025698","ENTIRE DEMOLITION317 WALNUT STLBG","4000",,,"Feb 10 1995 12:00AM",,"Aug 10 1994 12:00AM","99","Pre-Complete",,"Complete","N",,,"B3254","Open",,,,,"EMPRIRE WRECKING","307 WALNUT ST","1420 CLARION ST",,"READING","PA","19601-"
,,"BATDORF J B/FLEMING C/DUNN N","19951388","DEMOLITION OF EXISTINGRESTAURANT TO BUILD A CARWASHPERMIT OWNER DALE EGAN NEWOWNER","1000",,,"Nov  5 1995 12:00AM",,"May  5 1995 12:00AM","99","Pre-Complete",,"Complete","N",,,"B2583","Open",,,,,"DALE EGAN","1329 LANCASTER AV","914 FERN AVE",,"KENHORST","PA","19607-"
,,"REDEV AUTH OF BERKS CO","20032418","COMPLETE DEMOLITION OFSTRUCTURECMM","13000",,,"Jun 18 2004 12:00AM",,"Dec 18 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","206 N 4TH ST","1420 CLARION ST",,"READING","PA","19601-"
"13103","Oct 21 2005 12:47PM",,"4751","COMPLETE DEMOLITION OF BUILIDNGS  CMM","90000","COM","COMMERCIAL","Apr 21 2006 12:49PM",,,"19","Pre-Issue Permit","Oct 21 2005 12:50PM","Issue Permit","Y",,,"B2229","Open",,,"WHOLE","WHOLE DEMOLITION","EMPIRE WRECKING CO","29 N 9TH ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"ACEVEDO NORBERTO & ALICIA","19960056","FINISH TEARING DOWN BUILDINGTHAT HAS COLLASPED","1500",,,"Jul 25 1996 12:00AM",,"Jan 25 1996 12:00AM","99","Pre-Complete",,"Complete","N",,,,"Open",,,,,,"115 WASHINGTON ST",,,,,
"12141","Dec  6 2017  4:56PM",,"53852","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  4:56PM",,,"10","Process Application","Dec  6 2017  4:57PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","474 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  4:56PM",,"53852","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  4:56PM",,,"10","Process Application","Dec  6 2017  4:57PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","474 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  4:56PM",,"53852","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  4:56PM",,,"10","Process Application","Dec  6 2017  4:57PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","474 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  4:56PM",,"53852","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  4:56PM",,,"10","Process Application","Dec  6 2017  4:57PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","474 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  4:56PM",,"53852","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  4:56PM",,,"10","Process Application","Dec  6 2017  4:57PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","474 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  4:56PM",,"53852","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  4:56PM",,,"10","Process Application","Dec  6 2017  4:57PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","474 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  4:56PM",,"53852","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  4:56PM",,,"10","Process Application","Dec  6 2017  4:57PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","474 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"13103","Sep  8 2008 11:28AM",,"19621","REMODEL SHED.CLR","100","RES","RESIDENTIAL","Mar  8 2009 12:00AM",,"Sep  8 2008 11:36AM","40","Issue COO","Sep 23 2008 10:05AM","Pre-Complete","Y",,,"AC336652","Open",,,"PARTL","PARTIAL DEMOLITION","COYLE JAMES A & MARIE C","1620 MULBERRY ST","1620 MULBERRY ST",,"READING","PA","19604-1710"
,,"BERKS COUNTY","20010153","DEMOLITION OF PROPERTYCMM","27000",,,"Jul 26 2001 12:00AM",,"Jan 26 2001 12:00AM","99","Pre-Complete",,"Complete","N",,,,"Open",,,,,,"620 TULPEHOCKEN ST",,,,,
,,"CITY OF READING","19962434","UNDERGROUND STORAGE TANDREMOVALCMM","1000",,,"Apr 21 1997 12:00AM",,"Oct 21 1996 12:00AM","99","Pre-Complete",,"Complete","N",,,"B8347","Open",,,,,"WORTH & CO INC","544 CANAL ST","180 HARVEY AVE",,"DOYLESTOWN","PA","18901-"
,,"REDEV AUTH OF BERKS CO","20032298","DEMOLISH ENTIRE STRUCTURECMM","16450",,,"Jun  2 2004 12:00AM",,"Dec  2 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B12114","Open",,,,,"ALL NORTHERN CONSTRUCTION","449 MILTIMORE ST","50 SAGER LN",,"ELIZABETHTOWN","PA","17022-"
,,"UNION BAPTIST CHURCH","20011576","DEMOLITION OF PROPERTYCMM","7750",,,"Feb 23 2002 12:00AM",,"Aug 23 2001 12:00AM","99","Pre-Complete",,"Complete","N",,,"AC37850","Open",,,,,"LACHINA BROS INC","209 SCHUYLKILL AV","305 HAZEL ST",,"READING","PA","19611-2054"
,,"TROTTA ROBERT","19981008","EMERGENCY DEMOLITIONCMM","6500",,,"Nov 22 1998 12:00AM",,"May 22 1998 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","116 JEFFERSON ST","1420 CLARION ST",,"READING","PA","19601-"
,,"POLICE ATHLETIC LEAGUE","19025693","ENTIRE DEMOLITIONTYPED BY LBG","4000",,,"Feb 10 1995 12:00AM",,"Aug 10 1994 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1884","Open",,,,,"EMPIRE WRECKING CO","307 WALNUT ST","1420 CLARION ST",,"READING","PA","19601-"
"13103","Jul 11 2008  8:50AM",,"18807","DEMOLITION OF WALLS AND ROOF OF GARAGE IN REAR OF PROPERTY  CMK","3200","RES","RESIDENTIAL","Jan 11 2009  8:56AM",,"Jul 11 2008  8:56AM","40","Issue COO","Jul 11 2008  8:56AM","Pre-Complete","Y",,,"6764","Open",,,"PARTL","PARTIAL DEMOLITION","MICHAEL D BRUBAKER","1138 DOUGLASS ST","88 HICKORY RD",,"MOHNTON","PA","19540-"
,,"REDEV AUTH OF BERKS CO","20032318","COMPLETE DEMOLITION OFSTRUCTURECMM","9783",,,"Jun  4 2004 12:00AM",,"Dec  4 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","419 PEAR ST","1420 CLARION ST",,"READING","PA","19601-"
,,"REDEV AUTH OF BERKS CO","20030856","DEMOLITION OF BUILDINGCMM","22000",,,"Nov  9 2003 12:00AM",,"May  9 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","160 W OLEY ST","1420 CLARION ST",,"READING","PA","19601-"
,,"BERKSHIRE CONSTRUCTION CO INC","19022760","DEMOLITION OF STORE - ENTIREBUILDING - COUNTRY ACRES","4000",,,"Dec 23 1993 12:00AM",,"Jun 23 1993 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1464","Open",,,,,"LACHINA BROS INC","201 LANCASTER AV","305 HAZEL STREET",,"READING","PA","19611-"
,,"REDEVELOPMENT AUTHORITY OF THE","20030860","DEMOLITION OF BUILDINGADDITIONAL PERMIT FOR20030612CMM","18000",,,"Nov  9 2003 12:00AM",,"May  9 2003 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1309","Open",,,,,"EMPIRE WRECKING","118 ELM ST","1420 CLARION ST",,"READING","PA","19601-"
"12141","Dec  6 2017  5:35PM",,"53854","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  5:35PM",,,"10","Process Application","Dec  6 2017  5:36PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","425 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  5:35PM",,"53854","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  5:35PM",,,"10","Process Application","Dec  6 2017  5:36PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","425 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  5:35PM",,"53854","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  5:35PM",,,"10","Process Application","Dec  6 2017  5:36PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","425 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  5:35PM",,"53854","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  5:35PM",,,"10","Process Application","Dec  6 2017  5:36PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","425 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  5:35PM",,"53854","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  5:35PM",,,"10","Process Application","Dec  6 2017  5:36PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","425 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  5:35PM",,"53854","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  5:35PM",,,"10","Process Application","Dec  6 2017  5:36PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","425 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
"12141","Dec  6 2017  5:35PM",,"53854","Demolition of home in preperation for the recrection Health science and wellness complex APPROVE AC/YC","11413","COM","COMMERCIAL","Jun  6 2018  5:35PM",,,"10","Process Application","Dec  6 2017  5:36PM","Pre-Issue Permit","Y",,,"867","Open",,,"WHOLE","WHOLE DEMOLITION","BURKEY CONSTRUCTION CO","425 PAUL ST","506 MORGANTOWN RD",,"READING","PA","19611-2063"
,,"REDEVELOPMENT AUTHORITY","19023153","ENTIRE DEMOLITON AND REPAIR","19670",,,"Feb 13 1994 12:00AM",,"Aug 13 1993 12:00AM","99","Pre-Complete",,"Complete","N",,,"B1382","Open",,,,,"EMPIRE WRECKING COMPANY","372 N FRONT ST","1420 CLARION STREET",,"READING","PA","19601-"
,,"WILLIAMS RONALD E/BARBARA A","19011796","DEMOLISH ENTIRE GARAGE","200",,,"Dec  2 1989 12:00AM",,"Jun  2 1989 12:00AM","99","Pre-Complete",,"Complete","N",,,"B6393","Open",,,,,"RONALD E WILLIAMS","1427 N 9TH ST","1427 NORTH 9TH STREET",,"READING","PA","19604-"
"12141","Nov  2 2017  1:20PM","AKA 535 CANAL DEMO","53691","DEMOLISH EXISTING STRUCTUREAPPROVE AC/YC","42000","COM","COMMERCIAL","May  2 2018 12:00AM",,,"10","Process Application","Nov  2 2017  2:07PM","Pre-Issue Permit","Y",,,"19097","Open",,,"WHOLE","WHOLE DEMOLITION","CAT IRON INC","229 MORGANTOWN RD","587 COVERED BRIDGE RD",,"OLEY","PA","19547-"
,,"GARL CLAIR/SHIRLEY/RONALD","19015759","DEMOLISH REAR GARAGE","500",,,"Oct  5 1991 12:00AM",,"Apr  5 1991 12:00AM","99","Pre-Complete",,"Complete","N",,,"B5486","Open",,,,,"CLAIR S GARL","431 N 6TH ST","1433 N 9TH ST",,"READING","PA","19604-"
"12141","Nov  2 2017  1:20PM","AKA 535 CANAL DEMO","53691","DEMOLISH EXISTING STRUCTUREAPPROVE AC/YC","42000","COM","COMMERCIAL","May  2 2018 12:00AM",,,"10","Process Application","Nov  2 2017  2:07PM","Pre-Issue Permit","Y",,,"19097","Open",,,"WHOLE","WHOLE DEMOLITION","CAT IRON INC","229 MORGANTOWN RD","587 COVERED BRIDGE RD",,"OLEY","PA","19547-"
"12141","Nov  2 2017  1:20PM","AKA 535 CANAL DEMO","53691","DEMOLISH EXISTING STRUCTUREAPPROVE AC/YC","42000","COM","COMMERCIAL","May  2 2018 12:00AM",,,"10","Process Application","Nov  2 2017  2:07PM","Pre-Issue Permit","Y",,,"19097","Open",,,"WHOLE","WHOLE DEMOLITION","CAT IRON INC","229 MORGANTOWN RD","587 COVERED BRIDGE RD",,"OLEY","PA","19547-"
"12141","Nov  2 2017  1:20PM","AKA 535 CANAL DEMO","53691","DEMOLISH EXISTING STRUCTUREAPPROVE AC/YC","42000","COM","COMMERCIAL","May  2 2018 12:00AM",,,"10","Process Application","Nov  2 2017  2:07PM","Pre-Issue Permit","Y",,,"19097","Open",,,"WHOLE","WHOLE DEMOLITION","CAT IRON INC","229 MORGANTOWN RD","587 COVERED BRIDGE RD",,"OLEY","PA","19547-"
"12141","Nov  2 2017  1:20PM","AKA 535 CANAL DEMO","53691","DEMOLISH EXISTING STRUCTUREAPPROVE AC/YC","42000","COM","COMMERCIAL","May  2 2018 12:00AM",,,"10","Process Application","Nov  2 2017  2:07PM","Pre-Issue Permit","Y",,,"19097","Open",,,"WHOLE","WHOLE DEMOLITION","CAT IRON INC","229 MORGANTOWN RD","587 COVERED BRIDGE RD",,"OLEY","PA","19547-"
"12141","Nov  2 2017  1:20PM","AKA 535 CANAL DEMO","53691","DEMOLISH EXISTING STRUCTUREAPPROVE AC/YC","42000","COM","COMMERCIAL","May  2 2018 12:00AM",,,"10","Process Application","Nov  2 2017  2:07PM","Pre-Issue Permit","Y",,,"19097","Open",,,"WHOLE","WHOLE DEMOLITION","CAT IRON INC","229 MORGANTOWN RD","587 COVERED BRIDGE RD",,"OLEY","PA","19547-"
