Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130002669,01/11/2013 12:00:00 AM,20:40,01/11/2013 12:00:00 AM,20:30,,,801,13B,Non Aggravated Assau,323,64127,PJ1986,EPD,U,1,VIC,W,M,47,N,"2400 BENTON BL
KANSAS CITY, MO 64127
(39.08284182800048, -94.5487459369997)",233,3,7,95
130002802,01/12/2013 12:00:00 AM,13:29,01/09/2013 12:00:00 AM,21:30,01/09/2013 12:00:00 AM,21:33,802,13B,Non Agg Assault Dome,224,64133,PJ4721,MPD,Y,1,VIC,W,F,34,N,"2000 E 60 ST
KANSAS CITY, MO 64133
(39.01792789300049, -94.56264972099967)",64,2,7,157
130003018,01/13/2013 12:00:00 AM,14:55,01/13/2013 12:00:00 AM,14:55,,,401,13A,Aggravated Assault (,232,64132,PJ5190,MPD,Y,1,ARR,B,F,23,N,"1800 E 68 ST
KANSAS CITY, MO 64132
(39.00387098600049, -94.56546037699968)",96,2,7,151
130002718,01/12/2013 12:00:00 AM,0:31,01/12/2013 12:00:00 AM,0:31,,,802,13B,Non Agg Assault Dome,333,64130,PJ3352,EPD,Y,1,VIC,P,F,30,N,"4100 PROSPECT AV
KANSAS CITY, MO 64130
(39.05170251600049, -94.55379625899968)",13,3,7,157
130003058,01/13/2013 12:00:00 AM,19:01,01/13/2013 12:00:00 AM,19:01,,,802,13B,Non Agg Assault Dome,242,64131,PJ6095,MPD,Y,1,VIC,B,F,33,N,"8400 OLIVE ST
KANSAS CITY, MO 64131
(38.97442216100046, -94.5604360589997)",205,2,7,151
130002989,01/13/2013 12:00:00 AM,12:03,01/12/2013 12:00:00 AM,17:00,01/13/2013 12:00:00 AM,12:00,802,13B,Non Agg Assault Dome,132,64111,PJ2831,CPD,Y,1,VIC,B,F,20,N,"3500 MCGEE ST
KANSAS CITY, MO 64111
(39.062513761000446, -94.58226978699969)",32,4,7,50
130003289,01/14/2013 12:00:00 AM,16:21,01/14/2013 12:00:00 AM,16:12,,,401,13A,Aggravated Assault (,543,64134,PJ7177,SPD,U,1,SUS,B,M,,N,"E RUSKIN WY/OAKLAND AV
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)",23,1,7,143
130003370,01/15/2013 12:00:00 AM,0:35,01/14/2013 12:00:00 AM,22:30,,,802,13B,Non Agg Assault Dome,535,64134,PJ7176,SPD,U,1,SUS,W,M,47,N,"11500 TROOST AV
KANSAS CITY, MO 64134
(38.918222992000494, -94.57929959999967)",95,1,7,163
130050727,07/18/2013 12:00:00 AM,22:19,07/18/2013 12:00:00 AM,22:15,,,403,13A,Agg Assault - Domest,542,64138,PJ6300,SPD,U,1,SUS,B,M,23,Y,"8800 CRYSTAL LN
KANSAS CITY, MO 64138
(38.964963802000455, -94.50396164599965)",35,2,7,98
130003082,01/13/2013 12:00:00 AM,21:26,01/13/2013 12:00:00 AM,21:26,,,802,13B,Non Agg Assault Dome,143,64110,PJ3462,CPD,U,1,VIC,W,F,25,N,"4300 GILLHAM RD
KANSAS CITY, MO 64110
(39.048496782000484, -94.57967130899965)",196,4,7,165
130003679,01/16/2013 12:00:00 AM,8:22,01/16/2013 12:00:00 AM,8:00,,,802,13B,Non Agg Assault Dome,144,64130,PJ3500,CPD,U,1,VIC,B,F,21,N,"4300 GARFIELD AV
KANSAS CITY, MO 64130
(39.04838241300047, -94.55982558599965)",13,3,7,157
130002698,01/11/2013 12:00:00 AM,23:04,01/11/2013 12:00:00 AM,23:04,,,801,13B,Non Aggravated Assau,411,64118,PC0863,NPD,N,1,VIC,W,M,23,N,"100 NE 50 CT
KANSAS CITY, MO 64118
(39.184274153000445, -94.57898963699967)",82,6,4,154
130003073,01/13/2013 12:00:00 AM,20:23,01/13/2013 12:00:00 AM,20:15,,,802,13B,Non Agg Assault Dome,341,64126,PJ1527,EPD,U,1,ARR,W,F,56,N,"6400 E 16 ST
KANSAS CITY, MO 64126
(39.09200797200049, -94.50781037399969)",83,3,7,94
130002941,01/13/2013 12:00:00 AM,2:51,01/13/2013 12:00:00 AM,2:49,,,801,13B,Non Aggravated Assau,541,64134,PJ6336,SPD,U,3,SUS,B,M,,N,"6100 E 87 ST
KANSAS CITY, MO 64134
(38.96741039700049, -94.51765370199968)",179,2,7,98
130002901,01/12/2013 12:00:00 AM,22:24,01/12/2013 12:00:00 AM,22:20,,,801,13B,Non Aggravated Assau,242,64132,PJ6095,MPD,U,1,VIC,B,F,33,N,"8400 OLIVE ST
KANSAS CITY, MO 64132
(38.97442216100046, -94.5604360589997)",205,2,7,151
130002807,01/12/2013 12:00:00 AM,13:01,01/12/2013 12:00:00 AM,12:30,,,802,13B,Non Agg Assault Dome,633,64119,PC0729,SCP,U,1,ARR,W,F,19,N,"1800 NE 55 ST
KANSAS CITY, MO 64119
(39.19281359100046, -94.55732852399967)",82,6,4,154
130002662,01/11/2013 12:00:00 AM,18:48,01/11/2013 12:00:00 AM,18:45,,,801,13B,Non Aggravated Assau,323,64127,PJ1718,EPD,U,4,VIC,B,M,8,N,"E 23 ST/I 70 W TO 23 ST RA
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130003358,01/14/2013 12:00:00 AM,21:34,01/14/2013 12:00:00 AM,21:30,,,401,13A,Aggravated Assault (,636,64119,PC0715,SCP,U,1,SUS,B,M,17,N,"5500 N RICHMOND AV
KANSAS CITY, MO 64119
(39.19394783600046, -94.49125433599966)",22,6,4,135
130002815,01/12/2013 12:00:00 AM,13:10,01/12/2013 12:00:00 AM,13:00,,,403,13A,Agg Assault - Domest,345,64133,PJ4610,EPD,Y,1,VIC,B,F,17,N,"12200 E 55 ST
KANSAS CITY, MO 64133
(39.0213283330005, -94.43778926499965)",110,2,7,37
130002888,01/12/2013 12:00:00 AM,20:28,01/12/2013 12:00:00 AM,20:15,,,802,13B,Non Agg Assault Dome,341,64127,PJ1532,EPD,U,5,VIC,W,M,5,N,"1600 POPLAR AV
KANSAS CITY, MO 64127
(39.0922720960005, -94.52469531699967)",17,3,7,95
130002946,01/13/2013 12:00:00 AM,3:16,01/13/2013 12:00:00 AM,3:10,01/13/2013 12:00:00 AM,3:15,401,13A,Aggravated Assault (,243,64134,PJ6158,MPD,U,2,VIC,B,F,18,Y,"7600 E 85 TE
KANSAS CITY, MO 64134
(38.96882350700048, -94.49928532799964)",181,2,7,98
130003314,01/14/2013 12:00:00 AM,17:27,01/14/2013 12:00:00 AM,8:15,01/14/2013 12:00:00 AM,13:00,802,13B,Non Agg Assault Dome,222,64110,PJ4286,MPD,U,1,SUS,B,M,31,N,"5300 EUCLID AV
KANSAS CITY, MO 64110
(39.0302824690005, -94.56198526699967)",58,2,7,157
130003515,01/15/2013 12:00:00 AM,14:52,01/15/2013 12:00:00 AM,14:52,,,403,13A,Agg Assault - Domest,343,64127,PJ2522,EPD,Y,1,VIC,B,F,29,N,"3000 LISTER AV
KANSAS CITY, MO 64127
(39.070782169000495, -94.52860623699968)",208,3,7,36
130003380,01/15/2013 12:00:00 AM,2:15,01/15/2013 12:00:00 AM,1:55,,,802,13B,Non Agg Assault Dome,133,64111,PJ3132,CPD,U,2,VIC,B,M,20,N,"3900 BALTIMORE AV
KANSAS CITY, MO 64111
(39.056521673000475, -94.58734756599966)",42,4,7,50
130002688,01/11/2013 12:00:00 AM,22:08,01/11/2013 12:00:00 AM,21:50,01/11/2013 12:00:00 AM,22:15,401,13A,Aggravated Assault (,233,64131,PJ5939,MPD,N,3,VIC,B,M,30,Y,"8100 WALNUT ST
KANSAS CITY, MO 64131
(38.981092755000475, -94.5889862519997)",129,1,7,162
130002688,01/11/2013 12:00:00 AM,22:08,01/11/2013 12:00:00 AM,21:50,01/11/2013 12:00:00 AM,22:15,401,13A,Aggravated Assault (,233,64131,PJ5939,MPD,N,8,VIC,B,M,3,Y,"8100 WALNUT ST
KANSAS CITY, MO 64131
(38.981092755000475, -94.5889862519997)",129,1,7,162
130003575,01/15/2013 12:00:00 AM,17:22,01/01/2001 12:00:00 AM,12:00,12/31/2010 12:00:00 AM,12:00,201,11A,Rape,531,,PJ6588,SPD,U,1,VIC,B,F,14,N,"9700 MARION PARK DR
KANSAS CITY, MO
(38.95073011000045, -94.53613295699967)",178,2,7,149
130002576,01/11/2013 12:00:00 AM,14:00,01/11/2013 12:00:00 AM,13:45,,,801,13B,Non Aggravated Assau,231,64113,PJ5012,MPD,N,1,ARR,B,M,52,N,"6500 WORNALL RD
KANSAS CITY, MO 64113
(39.010173814000495, -94.59318850099964)",48,1,7,164
130002688,01/11/2013 12:00:00 AM,22:08,01/11/2013 12:00:00 AM,21:50,01/11/2013 12:00:00 AM,22:15,401,13A,Aggravated Assault (,233,64131,PJ5939,MPD,N,10,VIC,B,M,6,Y,"8100 WALNUT ST
KANSAS CITY, MO 64131
(38.981092755000475, -94.5889862519997)",129,1,7,162
130002946,01/13/2013 12:00:00 AM,3:16,01/13/2013 12:00:00 AM,3:10,01/13/2013 12:00:00 AM,3:15,401,13A,Aggravated Assault (,243,64134,PJ6158,MPD,N,6,VIC,B,M,20,Y,"7600 E 85 TE
KANSAS CITY, MO 64134
(38.96882350700048, -94.49928532799964)",181,2,7,98
130027105,04/23/2013 12:00:00 AM,5:20,04/23/2013 12:00:00 AM,5:20,,,201,11A,Rape,124,64127,PJ2098,CPD,N,1,SUS,B,M,,N,"E 26 ST/WABASH AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130002710,01/12/2013 12:00:00 AM,0:31,01/12/2013 12:00:00 AM,0:15,,,802,13B,Non Agg Assault Dome,414,64152,PP0454,NPD,Y,1,SUS,W,M,55,N,"4500 NW 78 TE
KANSAS CITY, MO 64152
(39.23604038300044, -94.63210621799965)",144,5,3,66
130003627,01/16/2013 12:00:00 AM,0:11,01/16/2013 12:00:00 AM,0:11,,,802,13B,Non Agg Assault Dome,323,64128,PJ2063,EPD,U,1,SUS,B,M,38,N,"E 25 ST/COLLEGE AV
KANSAS CITY, MO 64128
(39.06740375200047, -94.53796609099965)",133,3,7,36
110045808,05/01/2013 12:00:00 AM,8:39,06/03/2011 12:00:00 AM,,,,101,09A,HOMICIDE/Non Neglige,333,64130,PJ3287,EPD,U,1,VIC,B,M,44,N,"4000 COLLEGE AV
KANSAS CITY, MO 64130
(39.05324224800046, -94.5456463379997)",68,3,7,157
130002662,01/11/2013 12:00:00 AM,18:48,01/11/2013 12:00:00 AM,18:45,,,801,13B,Non Aggravated Assau,323,64127,PJ1718,EPD,U,1,VIC,B,F,29,N,"E 23 ST/I 70 W TO 23 ST RA
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130003646,01/16/2013 12:00:00 AM,3:49,01/16/2013 12:00:00 AM,3:40,,,802,13B,Non Agg Assault Dome,232,64131,PJ5079,MPD,Y,1,VIC,B,F,45,N,"6600 FOREST AV
KANSAS CITY, MO 64131
(39.00765376200047, -94.57298497199969)",96,2,7,163
130002838,01/12/2013 12:00:00 AM,15:45,01/12/2012 12:00:00 AM,15:45,,,801,13B,Non Aggravated Assau,312,64123,PJ0252,EPD,Y,1,ARR,W,F,20,N,"6200 ST JOHN AV
KANSAS CITY, MO 64123
(39.11215601700047, -94.50925954199965)",53,4,7,76
130002786,01/12/2013 12:00:00 AM,12:18,01/12/2013 12:00:00 AM,12:00,,,802,13B,Non Agg Assault Dome,422,64154,PP0321,NPD,Y,1,VIC,B,F,32,N,"5600 NW 87 TE
KANSAS CITY, MO 64154
(39.25231350000047, -94.64742828199968)",14,5,3,81
130003105,01/14/2013 12:00:00 AM,3:17,01/14/2013 12:00:00 AM,3:10,,,801,13B,Non Aggravated Assau,144,64110,PJ3712,CPD,U,1,VIC,B,M,57,N,"1200 BRUSH CREEK BL
KANSAS CITY, MO 64110
(39.04354199400046, -94.57146118699967)",204,3,7,165
130002896,01/12/2013 12:00:00 AM,22:12,01/12/2013 12:00:00 AM,20:00,,,802,13B,Non Agg Assault Dome,543,64134,PJ7239,SPD,Y,1,SUS,W,M,32,N,"11500 SUNNYSLOPE DR
KANSAS CITY, MO 64134
(38.91589337700049, -94.52222582199965)",34,1,7,143
130003381,01/15/2013 12:00:00 AM,0:47,01/15/2013 12:00:00 AM,0:47,,,401,13A,Aggravated Assault (,312,64121,PJ0096,EPD,U,1,SUS,W,M,38,Y,"HAWTHORNE RD/I 435 HW
KANSAS CITY, MO 64121
(39.094842461000496, -94.55619773299969)",54,3,7,95
130003362,01/14/2013 12:00:00 AM,23:07,01/14/2013 12:00:00 AM,21:50,,,802,13B,Non Agg Assault Dome,134,64111,PJ3485,CPD,U,1,SUS,B,F,,N,"4400 WORNALL RD
KANSAS CITY, MO 64111
(39.04635339100048, -94.59018369999967)",44,4,7,50
130002729,01/12/2013 12:00:00 AM,0:20,01/12/2013 12:00:00 AM,0:20,,,802,13B,Non Agg Assault Dome,544,64134,PJ6592,SPD,Y,1,SUS,W,M,30,N,"8200 E BANNISTER RD
KANSAS CITY, MO 64134
(38.95175848400049, -94.49364009799967)",27,2,7,98
130003055,01/13/2013 12:00:00 AM,18:35,01/13/2013 12:00:00 AM,18:35,,,401,13A,Aggravated Assault (,123,64108,PJ1448,CPD,U,1,SUS,U,U,,Y,"1900 E 16 ST
KANSAS CITY, MO 64108
(39.09310165400046, -94.55972148899968)",54,3,7,95
130002665,01/11/2013 12:00:00 AM,18:27,01/08/2013 12:00:00 AM,1:00,01/11/2013 12:00:00 AM,18:27,831,13C,Intimidation,334,64106,PJ3254,EPD,N,1,SUS,B,F,33,N,"3900 SPRUCE AV
KANSAS CITY, MO 64106
(39.05471457900046, -94.53402383299965)",40,3,7,157
130003041,01/13/2013 12:00:00 AM,16:44,01/13/2013 12:00:00 AM,16:44,,,801,13B,Non Aggravated Assau,211,64130,PJ4089,MPD,U,1,VIC,B,M,53,N,"4200 E 50 TE
KANSAS CITY, MO 64130
(39.033983461000446, -94.53621351499964)",206,2,7,157
130003598,01/15/2013 12:00:00 AM,19:52,01/15/2013 12:00:00 AM,19:52,,,802,13B,Non Agg Assault Dome,144,64130,PJ3578,CPD,U,1,SUS,B,F,22,N,"4400 GARFIELD AV
KANSAS CITY, MO 64130
(39.04653256800049, -94.5599255789997)",13,3,7,157
130003289,01/14/2013 12:00:00 AM,16:21,01/14/2013 12:00:00 AM,16:12,,,401,13A,Aggravated Assault (,543,64134,PJ7177,SPD,U,2,SUS,B,M,,N,"E RUSKIN WY/OAKLAND AV
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)",23,1,7,143
130002823,01/12/2013 12:00:00 AM,14:45,01/12/2013 12:00:00 AM,14:42,,,403,13A,Agg Assault - Domest,141,64109,PJ2771,CPD,Y,1,VIC,B,F,19,N,"900 E ARMOUR BL
KANSAS CITY, MO 64109
(39.063367765000464, -94.57364933199966)",41,4,7,19
130002945,01/13/2013 12:00:00 AM,3:59,01/13/2013 12:00:00 AM,3:58,,,403,13A,Agg Assault - Domest,342,64129,PJ2485,EPD,Y,1,SUS,B,M,46,N,"8300 E US 40 HW
KANSAS CITY, MO 64129
(39.063367765000464, -94.4873035069997)",236,3,7,155
130038001,06/02/2013 12:00:00 AM,21:40,05/31/2013 12:00:00 AM,18:50,06/01/2013 12:00:00 AM,19:00,831,13C,Intimidation,314,64123,PJ0343,EPD,N,1,VIC,B,M,33,N,"100 CHELSEA AV
KANSAS CITY, MO 64123
(39.11250181100047, -94.5245662159997)",192,4,7,76
130052942,07/26/2013 12:00:00 AM,15:24,07/26/2013 12:00:00 AM,15:24,,,802,13B,Non Agg Assault Dome,112,64105,PJ1014,CPD,U,1,VIC,B,M,19,N,"W 12 ST/WYANDOTTE ST
KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)",5,4,7,72
130044399,06/26/2013 12:00:00 AM,3:36,06/26/2013 12:00:00 AM,3:35,,,802,13B,Non Agg Assault Dome,143,64110,PJ3240,CPD,Y,1,VIC,B,M,26,N,"4000 PASEO
KANSAS CITY, MO 64110
(39.05397184400044, -94.56764556099967)",204,3,7,165
130003338,01/14/2013 12:00:00 AM,19:46,01/14/2013 12:00:00 AM,19:42,,,401,13A,Aggravated Assault (,143,64109,PJ3481,CPD,U,3,VIC,B,M,2,Y,"4300 TRACY AV
KANSAS CITY, MO 64109
(39.04867279600046, -94.57005583399967)",204,3,7,165
130002888,01/12/2013 12:00:00 AM,20:28,01/12/2013 12:00:00 AM,20:15,,,401,13A,Aggravated Assault (,341,64127,PJ1532,EPD,U,5,VIC,W,M,5,N,"1600 POPLAR AV
KANSAS CITY, MO 64127
(39.0922720960005, -94.52469531699967)",17,3,7,95
130083547,11/16/2013 12:00:00 AM,21:46,11/16/2013 12:00:00 AM,21:46,,,403,13A,Agg Assault - Domest,314,64124,PJ0789,EPD,Y,1,VIC,W,M,54,Y,"4700 E 6 ST
KANSAS CITY, MO 64124
(39.104548501000465, -94.52684028299967)",215,3,7,70
130003096,01/13/2013 12:00:00 AM,23:21,01/13/2013 12:00:00 AM,23:10,,,801,13B,Non Aggravated Assau,331,64127,PJ2510,EPD,N,1,SUS,B,M,,N,"E 31 ST/MYRTLE AV
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)",17,3,7,95
130003596,01/15/2013 12:00:00 AM,18:58,01/14/2013 12:00:00 AM,21:50,,,801,13B,Non Aggravated Assau,412,64118,PC0599,NPD,N,1,VIC,B,F,20,N,"700 NW 60 ST
KANSAS CITY, MO 64118
(39.203011786000445, -94.58783125599967)",225,5,4,154
130018816,03/21/2013 12:00:00 AM,1:59,03/21/2013 12:00:00 AM,1:59,,,802,13B,Non Agg Assault Dome,534,64137,PJ7081,SPD,U,1,VIC,B,F,23,N,"11300 COLORADO AV
KANSAS CITY, MO 64137
(38.91964321800049, -94.5299955489997)",34,1,7,149
130002982,01/13/2013 12:00:00 AM,10:45,01/13/2013 12:00:00 AM,10:30,,,802,13B,Non Agg Assault Dome,342,64127,PJ2314,EPD,Y,1,SUS,B,M,29,N,"5600 E 27 TE
KANSAS CITY, MO 64127
(39.07529832200049, -94.51783995399967)",222,3,7,36
130002719,01/12/2013 12:00:00 AM,0:58,01/12/2013 12:00:00 AM,0:58,,,802,13B,Non Agg Assault Dome,415,64118,PC0386,NPD,U,1,VIC,W,F,28,N,"8100 N SUMMIT ST
KANSAS CITY, MO 64118
(39.240753232000486, -94.58925629699968)",243,5,4,154
130003079,01/13/2013 12:00:00 AM,21:15,01/13/2013 12:00:00 AM,20:00,,,403,13A,Agg Assault - Domest,532,64134,PJ6534,SPD,Y,1,VIC,B,F,28,N,"8200 TROOST/ 9500 DRURY
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)",23,1,7,143
130002638,01/11/2013 12:00:00 AM,18:12,01/11/2013 12:00:00 AM,18:00,,,401,13A,Aggravated Assault (,143,64110,PJ3479,CPD,U,1,VIC,U,M,59,N,"4300 TROOST AV
KANSAS CITY, MO 64110
(39.04881166500047, -94.57259599999969)",191,4,7,165
130003058,01/13/2013 12:00:00 AM,19:01,01/13/2013 12:00:00 AM,19:01,,,802,13B,Non Agg Assault Dome,242,64131,PJ6095,MPD,Y,1,SUS,B,M,37,N,"8400 OLIVE ST
KANSAS CITY, MO 64131
(38.97442216100046, -94.5604360589997)",205,2,7,151
130003038,01/13/2013 12:00:00 AM,17:02,01/13/2013 12:00:00 AM,17:00,,,401,13A,Aggravated Assault (,143,64110,PJ3153,CPD,U,1,SUS,B,M,,Y,"3900 FOREST AV
KANSAS CITY, MO 64110
(39.05589295600049, -94.57086596999966)",204,3,7,165
130002688,01/11/2013 12:00:00 AM,22:08,01/11/2013 12:00:00 AM,21:50,01/11/2013 12:00:00 AM,22:15,401,13A,Aggravated Assault (,233,64131,PJ5939,MPD,N,5,VIC,B,M,29,Y,"8100 WALNUT ST
KANSAS CITY, MO 64131
(38.981092755000475, -94.5889862519997)",129,1,7,162
130002666,01/11/2013 12:00:00 AM,19:35,01/11/2013 12:00:00 AM,19:30,,,802,13B,Non Agg Assault Dome,331,64124,PJ2433,EPD,Y,1,SUS,B,M,19,N,"3700 E 29 ST
KANSAS CITY, MO 64124
(39.07281816900047, -94.53989958299968)",115,3,7,36
130002878,01/12/2013 12:00:00 AM,19:44,01/12/2013 12:00:00 AM,19:35,,,401,13A,Aggravated Assault (,243,64138,PJ6229,MPD,U,1,VIC,B,M,20,Y,"E 87 ST/BLUE RIDGE BLVD
KANSAS CITY, MO 64138
(38.97011038800048, -94.47911733499967)",,,7,98
130003370,01/15/2013 12:00:00 AM,0:35,01/14/2013 12:00:00 AM,22:30,,,802,13B,Non Agg Assault Dome,535,64134,PJ7176,SPD,Y,1,VIC,W,F,52,N,"11500 TROOST AV
KANSAS CITY, MO 64134
(38.918222992000494, -94.57929959999967)",95,1,7,163
130003217,01/14/2013 12:00:00 AM,12:08,12/22/2012 12:00:00 AM,8:00,01/11/2013 12:00:00 AM,,802,13B,Non Agg Assault Dome,543,64134,PJ6984,SPD,Y,1,VIC,B,F,12,N,"8200 E 110 ST
KANSAS CITY, MO 64134
(38.92422688300047, -94.49571044599969)",190,1,7,143
130002918,01/13/2013 12:00:00 AM,0:10,01/13/2013 12:00:00 AM,0:10,,,802,13B,Non Agg Assault Dome,343,64128,PJ2320,EPD,Y,1,VIC,W,F,31,N,"2800 LISTER AV
KANSAS CITY, MO 64128
(39.07439224900048, -94.52843568199967)",107,3,7,36
130003701,01/16/2013 12:00:00 AM,10:15,01/16/2013 12:00:00 AM,9:55,,,802,13B,Non Agg Assault Dome,545,64134,PJ6857,SPD,U,1,ARR,W,F,33,N,"10500 PALMER AV
KANSAS CITY, MO 64134
(38.933712968000464, -94.50023679899965)",23,1,7,143
130003021,01/13/2013 12:00:00 AM,15:21,01/13/2013 12:00:00 AM,15:15,,,802,13B,Non Agg Assault Dome,422,64154,PP0285,NPD,U,1,ARR,W,F,40,N,"8700 N ST CLAIR AVE
KANSAS CITY, MO 64154
(39.25549191800047, -94.64421411899968)",14,5,3,81
130003516,01/15/2013 12:00:00 AM,15:19,01/03/2013 12:00:00 AM,17:00,,,801,13B,Non Aggravated Assau,311,64120,PJ0055,EPD,N,1,VIC,W,F,51,N,"5100 E FRONT ST
KANSAS CITY, MO 64120
(39.13087370600044, -94.52125723099965)",53,4,7,144
130003118,01/14/2013 12:00:00 AM,5:51,01/13/2013 12:00:00 AM,23:30,01/14/2013 12:00:00 AM,5:30,201,11A,Rape,535,64145,PJ7360,SPD,N,1,VIC,W,F,48,N,"12600 ST ANDREW DR
KANSAS CITY, MO 64145
(38.89892851200045, -94.60561572999967)",121,1,7,129
130002715,01/12/2013 12:00:00 AM,0:42,01/12/2013 12:00:00 AM,0:42,,,401,13A,Aggravated Assault (,115,64108,PJ2438,CPD,U,1,SUS,B,M,,Y,"3000 MAIN ST
KANSAS CITY, MO 64108
(39.07275654200049, -94.58528403199966)",39,4,7,92
130003284,01/14/2013 12:00:00 AM,16:04,01/14/2013 12:00:00 AM,15:55,,,801,13B,Non Aggravated Assau,234,64132,PJ6453,MPD,U,1,VIC,B,M,21,N,"9300 BALES DR
KANSAS CITY, MO 64132
(38.95766058400045, -94.54817382999966)",113,2,7,151
130002946,01/13/2013 12:00:00 AM,3:16,01/13/2013 12:00:00 AM,3:10,01/13/2013 12:00:00 AM,3:15,401,13A,Aggravated Assault (,243,64134,PJ6158,MPD,N,2,SUS,B,M,,Y,"7600 E 85 TE
KANSAS CITY, MO 64134
(38.96882350700048, -94.49928532799964)",181,2,7,98
130003694,01/16/2013 12:00:00 AM,10:12,01/12/2013 12:00:00 AM,20:42,01/16/2013 12:00:00 AM,9:30,831,13C,Intimidation,323,64127,PJ2185,EPD,N,1,VIC,B,F,25,N,"2600 COLLEGE AV
KANSAS CITY, MO 64127
(39.07853294600045, -94.54457563099965)",233,3,7,95
130003179,01/14/2013 12:00:00 AM,10:49,01/13/2013 12:00:00 AM,17:00,,,831,13C,Intimidation,333,64130,PJ3401,EPD,U,1,SUS,U,M,,N,"4200 BENTON BL
KANSAS CITY, MO 64130
(39.049653487000455, -94.54701551499966)",177,3,7,157
130003381,01/15/2013 12:00:00 AM,0:47,01/15/2013 12:00:00 AM,0:47,,,401,13A,Aggravated Assault (,312,64121,PJ0096,EPD,U,4,VIC,W,M,30,Y,"HAWTHORNE RD/I 435 HW
KANSAS CITY, MO 64121
(39.094842461000496, -94.55619773299969)",54,3,7,95
130000479,01/02/2013 12:00:00 AM,22:42,01/02/2013 12:00:00 AM,22:00,,,403,13A,Agg Assault - Domest,341,64128,PJ1839,EPD,Y,1,SUS,B,F,26,N,"5800 E 21 ST
KANSAS CITY, MO 64128
(39.085594796000464, -94.51457861299968)",6,3,7,94
130003634,01/16/2013 12:00:00 AM,0:46,01/16/2013 12:00:00 AM,0:30,01/16/2013 12:00:00 AM,0:46,802,13B,Non Agg Assault Dome,313,64124,PJ0590,EPD,U,1,SUS,B,M,21,N,"500 BENTON BL
KANSAS CITY, MO 64124
(39.10779401800045, -94.54457836799969)",202,4,7,70
130002688,01/11/2013 12:00:00 AM,22:08,01/11/2013 12:00:00 AM,21:50,01/11/2013 12:00:00 AM,22:15,401,13A,Aggravated Assault (,233,64131,PJ5939,MPD,N,2,VIC,W,F,29,Y,"8100 WALNUT ST
KANSAS CITY, MO 64131
(38.981092755000475, -94.5889862519997)",129,1,7,162
130003003,01/13/2013 12:00:00 AM,13:29,01/13/2013 12:00:00 AM,13:25,,,802,13B,Non Agg Assault Dome,314,64124,PJ0479,EPD,Y,1,SUS,B,M,27,N,"3700 GARNER AV
KANSAS CITY, MO 64124
(39.10859460500046, -94.53741071199966)",202,4,7,70
130002715,01/12/2013 12:00:00 AM,0:42,01/12/2013 12:00:00 AM,0:42,,,401,13A,Aggravated Assault (,115,64108,PJ2438,CPD,U,1,VIC,B,M,40,Y,"3000 MAIN ST
KANSAS CITY, MO 64108
(39.07275654200049, -94.58528403199966)",39,4,7,92
130002666,01/11/2013 12:00:00 AM,19:35,01/11/2013 12:00:00 AM,19:30,,,802,13B,Non Agg Assault Dome,331,64124,PJ2433,EPD,Y,1,VIC,B,F,18,N,"3700 E 29 ST
KANSAS CITY, MO 64124
(39.07281816900047, -94.53989958299968)",115,3,7,36
130002909,01/12/2013 12:00:00 AM,23:31,01/12/2013 12:00:00 AM,23:18,01/12/2013 12:00:00 AM,23:30,801,13B,Non Aggravated Assau,231,64111,PJ5522,MPD,N,1,SUS,B,M,37,N,"W 74 ST/BROADWAY
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)",42,4,7,50
130002802,01/12/2013 12:00:00 AM,13:29,01/09/2013 12:00:00 AM,21:30,01/09/2013 12:00:00 AM,21:33,802,13B,Non Agg Assault Dome,224,64133,PJ4721,MPD,Y,1,SUS,W,M,32,N,"2000 E 60 ST
KANSAS CITY, MO 64133
(39.01792789300049, -94.56264972099967)",64,2,7,157
130003325,01/14/2013 12:00:00 AM,18:56,01/14/2013 12:00:00 AM,18:56,,,401,13A,Aggravated Assault (,112,64106,PJ0822,CPD,U,1,VIC,W,M,27,N,"900 E 9 ST
KANSAS CITY, MO 64106
(39.10325269500049, -94.57243448099968)",183,4,7,75
130002815,01/12/2013 12:00:00 AM,13:10,01/12/2013 12:00:00 AM,13:00,,,403,13A,Agg Assault - Domest,345,64133,PJ4610,EPD,Y,1,SUS,B,F,46,N,"12200 E 55 ST
KANSAS CITY, MO 64133
(39.0213283330005, -94.43778926499965)",110,2,7,37
