"case_id","source","department","work_group","request_type","status","exceeded_est_timeframe","closed_date","zip_code","neighborhood","council_district","parcel_id_no","address_with_geocode","ycoordinate","xcoordinate"
"2012100775","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-07-30T00:00:00.000","64117","Chouteau Estates","1","246533","POINT (-94.517026 39.166742)","39.166742","-94.517026"
"2012117019","PHONE","Public Works","Public Works-Street and Traffic-District 2","Crack Sealing (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-28T00:00:00.000","64136","Country Valley-Hawthorn Square","5","207250","POINT (-94.402725 39.030964)","39.030964","-94.402725"
"2012107966","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-13T00:00:00.000","64128","Knoches Park","3","22469","POINT (-94.532303 39.071407)","39.071407","-94.532303"
"2012105652","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-09-04T00:00:00.000","64113","Armour Hills","6","111919","POINT (-94.590213 39.002685)","39.002685","-94.590213"
"2012100384","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-01T00:00:00.000","64127","East Community Team North","3","18306","POINT (-94.533123 39.089423)","39.089423","-94.533123"
"2012119762","EMAIL","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-29T00:00:00.000","64124","Parkview","3","254170","POINT (-94.557147 39.103782)","39.103782","-94.557147"
"2012117365","PHONE","Public Works","Public Works-Street and Traffic-District 1","Crack Sealing (North of River)","RESOL","N","2012-09-05T00:00:00.000","64155","Meadowbrook Heights","2","102186","POINT (-94.580824 39.286047)","39.286047","-94.580824"
"2012107073","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","Y","2012-08-20T00:00:00.000","64154","KCI & 2nd Creek","2","207690","POINT (-94.651419 39.285713)","39.285713","-94.651419"
"2012120799","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","Y","2012-09-18T00:00:00.000","64153","KCI & 2nd Creek","2","167769","POINT (-94.697245 39.249138)","39.249138","-94.697245"
"2012101091","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-01T00:00:00.000","64113","Romanelli West","6","108888","POINT (-94.603004 39.011201)","39.011201","-94.603004"
"2012109787","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-13T00:00:00.000","64129","Leeds","3","32547","POINT (-94.51261 39.059219)","39.059219","-94.51261"
"2012101885","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-30T00:00:00.000","64130","Blue Hills","5","147905","POINT (-94.563102 39.024598)","39.024598","-94.563102"
"2012100516","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-27T00:00:00.000","64130","Ivanhoe Southeast","3","136506","POINT (-94.555644 39.053598)","39.053598","-94.555644"
"2012101750","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-07-31T00:00:00.000","64132","Hidden Valley","5","55928","POINT (-94.554457 38.961293)","38.961293","-94.554457"
"2012100449","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-07T00:00:00.000","64138","Fairwood And Robandee","5","68820","POINT (-94.485897 38.952373)","38.952373","-94.485897"
"2012106370","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-08T00:00:00.000","64129","Western Blue Township","3","47453","POINT (-94.473676 39.074081)","39.074081","-94.473676"
"2012111093","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-15T00:00:00.000","64123","South Indian Mound","4","44084","POINT (-94.523689 39.111091)","39.111091","-94.523689"
"2012100396","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","Y","2012-08-07T00:00:00.000","64131","Marlborough Heights/Marlborough Pride","5","116739","POINT (-94.575768 38.976969)","38.976969","-94.575768"
"2012106389","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-10T00:00:00.000","64130","Blue Hills","5","147740","POINT (-94.563731 39.025549)","39.025549","-94.563731"
"2012118298","EDC","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-29T00:00:00.000","64113","Armour Fields","6","109731","POINT (-94.602664 39.001421)","39.001421","-94.602664"
"2012112254","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-22T00:00:00.000","64157","Shoal Creek","1","223821","POINT (-94.459925 39.270594)","39.270594","-94.459925"
"2012106042","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-09T00:00:00.000","64125","Blue Valley Industrial","4","46715","POINT (-94.48884 39.104416)","39.104416","-94.48884"
"2012105371","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-06T00:00:00.000","64108","Westside South","4","124369","POINT (-94.594265 39.084142)","39.084142","-94.594265"
"2012115187","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-08-21T00:00:00.000","64113","Wornall Homestead","6","107153","POINT (-94.592649 39.01348)","39.01348","-94.592649"
"2012100545","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-07-27T00:00:00.000","64127",,,"0","POINT (-103.890579 35.797519)","35.797519","-103.890579"
"2012120331","PHONE","Public Works","Public Works-Street and Traffic-District 3","Crack Sealing -(South of 47th Street and West of Blue PKWY)","RESOL","N","2012-10-17T00:00:00.000","64130","Blue Hills","5","145646","POINT (-94.559744 39.033835)","39.033835","-94.559744"
"2012102019","WEB","Public Works","Public Works-Street and Traffic-District 1","Crack Sealing (North of River)","RESOL","N","2012-08-24T00:00:00.000","64151","Line Creek And Northern Height","2","165150","POINT (-94.606092 39.204758)","39.204758","-94.606092"
"2012119216","WEB","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-09-20T00:00:00.000","64155","Nashua","2","101049","POINT (-94.562703 39.301961)","39.301961","-94.562703"
"2012120804","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-08-30T00:00:00.000","64131","Tower Homes","6","117582","POINT (-94.57972 38.991406)","38.991406","-94.57972"
"2012115396","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-09-18T00:00:00.000","64119","Country Club Estates And Big Shoal","1","79485","POINT (-94.536139 39.189263)","39.189263","-94.536139"
"2012115671","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-08-22T00:00:00.000","64145","Blue Hills Estates","6","159392","POINT (-94.60436 38.891119)","38.891119","-94.60436"
"2012110145","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-14T00:00:00.000","64129","Western Blue Township","3","47841","POINT (-94.486054 39.065544)","39.065544","-94.486054"
"2012119297","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-05T00:00:00.000","64134","Bannister Acres","5","69460","POINT (-94.498299 38.948232)","38.948232","-94.498299"
"2012111405","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-08-24T00:00:00.000","64151","Platte Brook North","2","162447","POINT (-94.622413 39.229339)","39.229339","-94.622413"
"2012107271","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-09-07T00:00:00.000","64138","White Oak","5","66778","POINT (-94.478617 38.961047)","38.961047","-94.478617"
"2012105645","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-06T00:00:00.000","64120",,"4","38300","POINT (-94.529584 39.13968)","39.13968","-94.529584"
"2012102663","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-08-02T00:00:00.000","64112","Country Club Plaza","4","142327","POINT (-94.59276 39.040789)","39.040789","-94.59276"
"2012111840","PHONE","Public Works","Public Works-Street and Traffic-District 1","Ditch Cleaning (North from 27th Street )","RESOL","N","2012-08-21T00:00:00.000","64116","River Forest","1","85540","POINT (-94.556086 39.164255)","39.164255","-94.556086"
"2012101437","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-07-30T00:00:00.000","64117","Winnwood Gardens","1","75438","POINT (-94.520974 39.178)","39.178","-94.520974"
"2012120021","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-09-20T00:00:00.000","64155","Nashua","2","101049","POINT (-94.562703 39.301961)","39.301961","-94.562703"
"2012118611","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-10-10T00:00:00.000","64119","Ravenwood-Somerset","1","89679","POINT (-94.514589 39.205619)","39.205619","-94.514589"
"2012103743","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-08-02T00:00:00.000","64153","KCI & 2nd Creek","2","171861","POINT (-94.682869 39.295176)","39.295176","-94.682869"
"2012117097","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-09-11T00:00:00.000","64130","Swope Parkway-Elmwood","5","36925","POINT (-94.537915 39.023848)","39.023848","-94.537915"
"2012122040","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-09-07T00:00:00.000","64163","KCI & 2nd Creek","2","171626","POINT (-94.690755 39.34375)","39.34375","-94.690755"
"2012138663","WEB","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-10-03T00:00:00.000","64120",,"4","38498","POINT (-94.519071 39.13146)","39.13146","-94.519071"
"2012133250","PHONE","Public Works","Public Works-Street and Traffic-District 1","Crack Sealing (North of River)","RESOL","N","2012-10-11T00:00:00.000","64119","Ravenwood-Somerset","1","90471","POINT (-94.514664 39.196523)","39.196523","-94.514664"
"2012142736","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-10-12T00:00:00.000","64123","North Indian Mound","4","45621","POINT (-94.511197 39.116033)","39.116033","-94.511197"
"2012125454","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-10T00:00:00.000","64137","Fairlane","5","57896","POINT (-94.525715 38.938873)","38.938873","-94.525715"
"2012130557","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-18T00:00:00.000","64114","Ward Parkway","6","111009","POINT (-94.594405 38.995646)","38.995646","-94.594405"
"2012139048","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-10-05T00:00:00.000","64114","Western Hills","6","252233","POINT (-94.595644 38.959871)","38.959871","-94.595644"
"2012121887","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-17T00:00:00.000","64134","Hickman Mills South","6","58933","POINT (-94.507092 38.935549)","38.935549","-94.507092"
"2012123241","WEB","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-09-07T00:00:00.000","64155","Gashland","1","91832","POINT (-94.565021 39.255428)","39.255428","-94.565021"
"2012127015","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-14T00:00:00.000","64134","Ruskin Heights","6","71319","POINT (-94.495807 38.929123)","38.929123","-94.495807"
"2012121627","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-30T00:00:00.000","64127","South Blue Valley","3","20771","POINT (-94.516376 39.078113)","39.078113","-94.516376"
"2012123090","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-06T00:00:00.000","64133","Sterling Acres","3","48669","POINT (-94.435664 39.041626)","39.041626","-94.435664"
"2012141412","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-10-09T00:00:00.000","64138","Park Farms","5","53526","POINT (-94.483647 38.982311)","38.982311","-94.483647"
"2012139765","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-10-23T00:00:00.000","64133","Park Farms","5","53232","POINT (-94.490391 38.993926)","38.993926","-94.490391"
"2012133944","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-28T00:00:00.000","64134","Robandee South","5","69953","POINT (-94.491865 38.946694)","38.946694","-94.491865"
"2012122213","WEB","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-05T00:00:00.000","64111","Valentine","4","129596","POINT (-94.590895 39.067338)","39.067338","-94.590895"
"2012130357","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-09-20T00:00:00.000","64132","East Meyer 7","5","115513","POINT (-94.561501 38.991653)","38.991653","-94.561501"
"2012126628","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","Y","2012-10-12T00:00:00.000","64111","Coleman Highlands","4","129300","POINT (-94.596243 39.07077)","39.07077","-94.596243"
"2012121689","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-09-04T00:00:00.000","64153","KCI & 2nd Creek","2","171962","POINT (-94.673202 39.2768)","39.2768","-94.673202"
"2012140660","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-10-08T00:00:00.000","64127","Wendell Phillips","3","14158","POINT (-94.554897 39.080958)","39.080958","-94.554897"
"2012137743","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-10-01T00:00:00.000","64110","Western 49-63","6","105753","POINT (-94.576268 39.019815)","39.019815","-94.576268"
"2012125553","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-09-12T00:00:00.000","64117","Cooley Highlands S","1","77931","POINT (-94.538873 39.16332)","39.16332","-94.538873"
"2012135042","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","Y","2012-12-03T00:00:00.000","64131","Santa Fe Hills","5","149434","POINT (-94.580836 38.970545)","38.970545","-94.580836"
"2012137509","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-10-05T00:00:00.000","64145","Richards Gebaur","6","159871","POINT (-94.596822 38.862291)","38.862291","-94.596822"
"2012128137","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-14T00:00:00.000","64111","Roanoke","4","129739","POINT (-103.890579 35.797519)","35.797519","-103.890579"
"2012142838","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-11-01T00:00:00.000","64151","Park Plaza","2","162933","POINT (-94.646662 39.222971)","39.222971","-94.646662"
"2012129036","WEB","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-09-19T00:00:00.000","64152","Platte Ridge","2","169438","POINT (-94.664141 39.23724)","39.23724","-94.664141"
"2012129574","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-17T00:00:00.000","64139","Little Blue","5","73315","POINT (-94.387166 38.969531)","38.969531","-94.387166"
"2012131521","WEB","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-09-21T00:00:00.000","64138","Loma Vista","5","56261","POINT (-94.506361 38.958104)","38.958104","-94.506361"
"2012137523","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-10-05T00:00:00.000","64131","Red Bridge South","6","155548","POINT (-94.584525 38.920504)","38.920504","-94.584525"
"2012127987","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-14T00:00:00.000","64127","Independence Plaza","3","10813","POINT (-94.550859 39.099314)","39.099314","-94.550859"
"2012142577","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-10-11T00:00:00.000","64157","Shoal Creek","1","212898","POINT (-94.473344 39.253506)","39.253506","-94.473344"
"2012129690","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-17T00:00:00.000","64127","Washington Wheatley","3","15521","POINT (-94.548848 39.087)","39.087","-94.548848"
"2012129152","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-14T00:00:00.000","64108","Crown Center","4","240682","POINT (-94.589584 39.081815)","39.081815","-94.589584"
"2012134901","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-25T00:00:00.000","64113","Sunset Hill West","4","142862","POINT (-94.604482 39.027833)","39.027833","-94.604482"
"2012126928","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-11T00:00:00.000","64123","North Indian Mound","4","42557","POINT (-94.514156 39.116036)","39.116036","-94.514156"
"2012129824","WEB","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-27T00:00:00.000","64136","Country Valley-Hawthorn Square","5","249024","POINT (-94.391278 39.024301)","39.024301","-94.391278"
"2012124294","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-09-07T00:00:00.000","64138","Park Farms","5","53740","POINT (-94.494871 38.979176)","38.979176","-94.494871"
"2012124984","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-09-12T00:00:00.000","64155","New Mark","2","103959","POINT (-94.557615 39.275947)","39.275947","-94.557615"
"2012131930","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-20T00:00:00.000","64129","Cunningham Ridge","3","48162","POINT (-94.478113 39.05898)","39.05898","-94.478113"
"2012126390","WEB","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-12T00:00:00.000","64127","18th And Vine And Downtown East","3","11243","POINT (-94.545754 39.094825)","39.094825","-94.545754"
"2012134447","WEB","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","Y","2012-10-22T00:00:00.000","64118","Clayton","2","95598","POINT (-94.594466 39.227238)","39.227238","-94.594466"
"2012127480","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-12T00:00:00.000","64131","Willow Creek","6","152309","POINT (-94.583603 38.948739)","38.948739","-94.583603"
"2012141552","PHONE","Public Works","Public Works-Street and Traffic-District 3","Ditch Cleaning (South of 27th Street)","RESOL","N","2012-10-11T00:00:00.000","64134","Stratford Estates","6","59955","POINT (-94.514058 38.924684)","38.924684","-94.514058"
"2012142687","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-10-11T00:00:00.000","64129","Blue Valley Industrial","3","46573","POINT (-94.497289 39.079296)","39.079296","-94.497289"
"2012138750","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","Y","2012-10-30T00:00:00.000","64114","Boone Hills","6","151383","POINT (-94.590144 38.962685)","38.962685","-94.590144"
"2012129123","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-18T00:00:00.000","64124","Pendleton Heights","3","39859","POINT (-94.552717 39.110801)","39.110801","-94.552717"
"2012128009","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-14T00:00:00.000","64109","Mount Hope","3","27457","POINT (-94.566271 39.072614)","39.072614","-94.566271"
"2012136393","PHONE","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-27T00:00:00.000","64128","Dunbar","3","23537","POINT (-94.52055 39.063301)","39.063301","-94.52055"
"2012130368","EMAIL","Public Works","Public Works-Street and Traffic-District 2","Pothole (River south to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-18T00:00:00.000","64127","East Community Team South","3","19773","POINT (-94.525487 39.077926)","39.077926","-94.525487"
"2012132678","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-09-24T00:00:00.000","64164","KCI & 2nd Creek","2","171320","POINT (-94.644109 39.324661)","39.324661","-94.644109"
"2012140708","PHONE","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","Y","2012-10-16T00:00:00.000","64155","Outer Gashland-Nashua","2","221584","POINT (-94.591702 39.293425)","39.293425","-94.591702"
"2012133788","PHONE","Public Works","Public Works-Street and Traffic-District 1","Ditch Cleaning (North from 27th Street )","RESOL","N","2012-09-25T00:00:00.000","64117","Antioch Acres","1","77135","POINT (-94.545713 39.177808)","39.177808","-94.545713"
"2012139721","PHONE","Public Works","Public Works-Street and Traffic-District 2","Alley Cleaning (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-10-05T00:00:00.000","64124","Scarritt Point","4","42047","POINT (-94.538518 39.107961)","39.107961","-94.538518"
"2012123249","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-09-12T00:00:00.000","64157","Shoal Creek","1","99220","POINT (-94.476841 39.294477)","39.294477","-94.476841"
"2012138041","PHONE","Public Works","Public Works-Street and Traffic-District 1","Ditch Cleaning (North from 27th Street )","RESOL","N","2012-10-09T00:00:00.000","64117","Cooley Highlands S","1","78300","POINT (-94.545927 39.161815)","39.161815","-94.545927"
"2012141219","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-10-12T00:00:00.000","64113","Ward Estates","4","143056","POINT (-94.59767 39.024682)","39.024682","-94.59767"
"2012122952","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Pothole (North of River)","RESOL","N","2012-09-07T00:00:00.000","64119","Ravenwood-Somerset","1","89697","POINT (-94.529977 39.20623)","39.20623","-94.529977"
"2012138286","PHONE","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-10-09T00:00:00.000","64154","KCI & 2nd Creek","2","218602","POINT (-94.65067 39.280387)","39.280387","-94.65067"
"2012137730","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-10-01T00:00:00.000","64106","CBD Downtown","4","12767","POINT (-94.581288 39.10008)","39.10008","-94.581288"
"2012122681","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-09-04T00:00:00.000","64124","Lykins","3","7486","POINT (-94.519351 39.101752)","39.101752","-94.519351"
"2012124420","WEB","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-09-20T00:00:00.000","64155","Nashua","2","100996","POINT (-94.557542 39.301159)","39.301159","-94.557542"
"2012132998","PHONE","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-09-25T00:00:00.000","64130","North Town Fork Creek","5","35651","POINT (-94.545648 39.026858)","39.026858","-94.545648"
"2012141266","WEB","Public Works","Public Works-Street and Traffic-District 3","Street Maintenance General (South of 47th Street and West of Blue PKWY)","RESOL","N","2012-10-23T00:00:00.000","64112","South Plaza","4","143612","POINT (-94.584583 39.033171)","39.033171","-94.584583"
"2012130484","PHONE","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-09-18T00:00:00.000","64134","Stratford Estates","6","59904","POINT (-94.518866 38.926235)","38.926235","-94.518866"
"2012121101","PHONE","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-08-29T00:00:00.000","64127","East Community Team South","3","19406","POINT (-94.53247 39.08172)","39.08172","-94.53247"
"2012139192","EMAIL","Public Works","Public Works-Street and Traffic-District 2","Street Maintenance General (South of River to 47th Street and East of Blue PKWY)","RESOL","N","2012-10-12T00:00:00.000","64128","Oak Park Northwest","3","29241","POINT (-94.548597 39.056323)","39.056323","-94.548597"
"2012125344","EMAIL","Public Works","Public Works-Street and Traffic-District 1","Street Maintenance General (North of the River)","RESOL","N","2012-09-17T00:00:00.000","64151","Platte Brook North","2","162655","POINT (-94.62341 39.227227)","39.227227","-94.62341"
"2012138536","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-10-05T00:00:00.000","64134","Ruskin Heights","6","72254","POINT (-94.498115 38.921824)","38.921824","-94.498115"
"2012124094","WEB","Public Works","Public Works-Street and Traffic-District 3","Pothole (South of 47th Street and West Of Blue PKWY)","RESOL","N","2012-09-10T00:00:00.000","64114","Lea Manor","6","152505","POINT (-94.59978 38.958344)","38.958344","-94.59978"
