"kivapin","countyparcelnumber","approximate","address","zipcode","notes","owner","sqft","mowablesqft","_2013maintainedby","neighborhood","addr","fraction","direction","street","street_type"
"48496","JA32130061600000000","0","10408 E 40th Ter
Kansas City, MO 64133-
(39.049501017000466, -94.4702991909997)","64133-","largely landlocked, just mow ROW along Willow Ave.","Land Bank","51322.394","6000",,,"10408",,"E","40th","Ter"
"21527","JA28810110100000000","0","5643 E 27th Ter
Kansas City, MO 64128-
(39.07519291000045, -94.51597095599965)","64128-",,"Land Bank","6663.9880000000003",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5643",,"E","27th","Ter"
"1310","JA46320160400000000","0","6107 Walrond Ave. (landlocked parcel segment)
Kansas City, MO 64130-
(39.01518953800047, -94.54900532299968)","64130-","Unaddressed parcel segment behind 6107 Walrond, which is privately owned. Probably being maintained by that owner.","Land Bank","2112.6799999999998",,"100 Men of Blue Hills","Town Fork Creek Neighborhood Association","6107",,,"Walrond","Ave"
"138502","JA30640161600000000","0","4830 Park Ave
Kansas City, MO 64130-
(39.03799060600045, -94.55806605599969)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5193.83",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","4830",,,"Park","Ave"
"221","JA46220061600000000","0","5916 Cypress Pl
Kansas City, MO 64130-
(39.01778221000046, -94.53372525599968)","64130-",,"Land Bank","7543.3329999999996",,"100 Men of Blue Hills","Swope Parkway/Elmwood Neighborhood Association","5916",,,"Cypress","Pl"
"17126","JA28440122000000000","0","3814 E 25th St
Kansas City, MO 64127-
(39.08025744600047, -94.53775935399966)","64127-",,"Land Bank","2435.799",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","3814",,"E","25th","St"
"133760","JA30110041800000000","0","3541 Brooklyn Ave
Kansas City, MO 64109-
(39.06108896100045, -94.55789550099968)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4696.21",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3541",,,"Brooklyn","Ave"
"137595","JA30620150500000000","0","4409 Wayne Ave
Kansas City, MO 64110-
(39.04644847500049, -94.56568536199967)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4809.1710000000003",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4409",,,"Wayne","Ave"
"17729","JA28510021100000000","0","5412 E 18th St
Kansas City, MO 64127-
(39.08957756500047, -94.51863942999967)","64127-",,"Land Bank","16205.414000000001",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5412",,"E","18th","St"
"30416","JA31340012600000000","0","3906 Jackson Ave
Kansas City, MO 64130-
(39.054272685000456, -94.5352057669997)","64130-","New as of April 2013. Lots of weeds and trash reported in May 2013.","Land Bank","8258.8870000000006",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3906",,,"Jackson","Ave"
"30890","JA31210070200000000","0","5507 E 35th St
Kansas City, MO 64128-
(39.061553250000486, -94.51945193599965)","64128-",,"Land Bank","3582.4560000000001",,,,"5507",,"E","35th","St"
"10055","JA28310301700000000","0","3822 E 10th Ter
Kansas City, MO 64127-
(39.10026804500046, -94.53634990599966)","64127-",,"Land Bank","4671.6109999999999",,"Twelfth Street Heritage Development Corporation","Lykins Neighborhood Association","3822",,"E","10th","Ter"
"19439","JA28530111700000000","0","4304 E 25th St
Kansas City, MO 64127-
(39.08009755000046, -94.53249939199969)","64127-",,"Land Bank","2978.0529999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4304",,"E","25th","St"
"23689","JA28910120600000000","0","3705 E 28th St
Kansas City, MO 64128-
(39.07484350900046, -94.53958097599968)","64128-",,"Land Bank","3852.9189999999999",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3705",,"E","28th","St"
"18565","JA28520313500000000","0","2020 Elmwood Ave
Kansas City, MO 64127-
(39.08637492100047, -94.52938557899967)","64127-",,"Land Trust","12739.744000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2020",,,"Elmwood","Ave"
"148369","JA30740182700000000","0","5714 Wabash Ave
Kansas City, MO 64130-
(39.02235284700049, -94.55662581399969)","64130-",,"Land Bank","4803.05",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5714",,,"Wabash","Ave"
"30882","JA31210032300000000","0","3510 Drury Ave
Kansas City, MO 64128-
(39.061151735000465, -94.52000623899966)","64128-",,"Land Bank","4036.3980000000001",,,,"3510",,,"Drury","Ave"
"18131","JA28520212200000000","0","1920 Chelsea Ave
Kansas City, MO 64127-
(39.08767185000045, -94.5259460529997)","64127-",,"Land Bank","12660.563",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","1920",,,"Chelsea","Ave"
"24599","JA28920051800000000","0","2733 Benton Blvd
Kansas City, MO 64128-
(39.07548901300049, -94.54901479799969)","64128-",,"Urban Homesteading","1000.35",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","2733",,,"Benton","Blvd"
"19168","JA28530155400000000","0","2448 Lister Ave
Kansas City, MO 64127-
(39.08019230400049, -94.52764568099968)","64127-",,"Land Bank","12414.534",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2448",,,"Lister","Ave"
"1559","JA46330012600000000","0","6306 Indiana Ave
Kansas City, MO 64132-
(39.01173224600046, -94.54690536499965)","64132-",,"Land Bank","3472.0140000000001",,"100 Men of Blue Hills","East Meyer Cluster Organization","6306",,,"Indiana","Ave"
"17292","JA28440321900000000","0","3706 E 27th St
Kansas City, MO 64127-
(39.076687636000486, -94.53942937199969)","64127-",,"Land Bank","3181.3249999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3706",,"E","27th","St"
"15657","JA28420184500000000","0","2030 Agnes Ave
Kansas City, MO 64127-
(39.08695291300046, -94.5473755759997)","64127-",,"Land Bank","2841.279",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2030",,,"Agnes","Ave"
"1497","JA46330041200000000","0","6335 Agnes Ave
Kansas City, MO 64132-
(39.010949352000466, -94.5515458809997)","64132-",,"Land Bank","4261.3090000000002",,"100 Men of Blue Hills","East Meyer Cluster Organization","6335",,,"Agnes","Ave"
"21276","JA28720035600000000","0","6019 E. 28th Terr.
Kansas City, MO 64129-
(39.073032785000464, -94.51327152499965)","64129-",,"Land Bank","5352.5140000000001",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","6019",,"E","28th","Ter"
"30929","JA31210100200000000","0","5625 E 36th Ter
Kansas City, MO 64128-
(39.058843321000495, -94.51696112199966)","64128-",,"Land Bank","5650.7659999999996",,,,"5625",,"E","36th","Ter"
"104450","JA47110022400000000","0","5914 Wabash Ave
Kansas City, MO 64130-
(39.01870249700045, -94.55692546899968)","64130-",,"Land Bank","4204.4859999999999",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5914",,,"Wabash","Ave"
"117445","JA47740160200000000","0","2403 E 81st St
Kansas City, MO 64132-
(38.97996282800045, -94.55977160599969)","64132-",,"Land Bank","6381.2470000000003",,"Marlborough Community Coalition","Marlborough Community Coalition","2403",,"E","81st","St"
"23694","JA28910121100000000","0","2815 Monroe Ave
Kansas City, MO 64128-
(39.07423827600047, -94.53993511499965)","64128-",,"Land Bank","3941.71",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2815",,,"Monroe","Ave"
"19474","JA28530072400000000","0","4414 E 24th St
Kansas City, MO 64127-
(39.08221764300049, -94.53088977899966)","64127-",,"Land Bank","10396.364",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4414",,"E","24th","St"
"133842","JA30110150800000000","0","3621 Olive St
Kansas City, MO 64109-
(39.060208945000454, -94.55561551199969)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5369.5349999999999",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3621",,,"Olive","St"
"27155",,"-1","Approx. 2700 Highland Ave (nonexistent parcel)
Kansas City, MO 64109-
(39.07737637600047, -94.56291167099965)","64109-","KIVA # is nearest parcel; cut everything north of there to 27th St, between Highland and Vine St.","City-Owned","51200",,,"Boston Heights and Mount Hope Neighborhood Association","2700",,,"Highland","Ave"
"26879","JA29710230300000000","0","3001 Brooklyn Ave
Kansas City, MO 64109-
(39.07168942700048, -94.55735540999967)","64109-",,"Land Bank","4265.991",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3001",,,"Brooklyn","Ave"
"15208","JA28420220100000000","0","3027 E 19th Ter
Kansas City, MO 64127-
(39.08883257100047, -94.54568186999967)","64127-",,"Land Bank","4514.7860000000001",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","3027",,"E","19th","Ter"
"3490","JA46430140300000000","0","7201 Bellefontaine Ave
Kansas City, MO 64132-
(38.99580904400045, -94.55113489099966)","64132-",,"Land Bank","6583.5379999999996",,"Twelfth Street Heritage Development Corporation","N.O.B.L.E. Neighborhood Association","7201",,,"Bellefontaine","Ave"
"136098","JA30130300400000000","0","1513 E 42nd St
Kansas City, MO 64110-
(39.0504233530005, -94.56601107499966)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","2494.8049999999998",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","1513",,"E","42nd","St"
"12362","JA29140121400000000","0","2102 E 14th St
Kansas City, MO 64127-
(39.09635830900049, -94.55705930799968)","64127-","New to list as of August 2013.","City-Owned","2475.91",,"Twelfth Street Heritage Development Corporation","Forgotten Homes Neighborhood Association","2102",,"E","14th","St"
"138017","JA30620231000000000","0","4619 Forest Ave
Kansas City, MO 64110-
(39.04271758400046, -94.57163583699969)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3462.989",,,"Manheim Park Neighborhood Association","4619",,,"Forest","Ave"
"16364","JA28430100600000000","0","2403 Montgall Ave
Kansas City, MO 64127-
(39.08289867900049, -94.55100579099968)","64127-",,"Land Bank","1352.1869999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2403",,,"Montgall","Ave"
"31712","JA31230192700000000","0","4206 E 43rd St
Kansas City, MO 64130-
(39.047598536000464, -94.53515957499968)","64130-",,"Land Bank","13336.474",,"100 Men of Blue Hills","Vineyard Neighborhood Association","4206",,"E","43rd","St"
"10795","JA28320200500000000","0","2823 E 9th St
Kansas City, MO 64127-
(39.102352606000466, -94.54807200799968)","64127-",,"Land Bank","4516.1840000000002",,"Twelfth Street Heritage Development Corporation","Independence Plaza Neighborhood Council","2823",,"E","9th","St"
"137295","JA30610120300000000","0","2117 E 44th St
Kansas City, MO 64130-
(39.04658349700048, -94.55910122999967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3229.1",,"Ivanhoe Neighborhood Council","Ivanhoe Neighborhood Council","2117",,"E","44th","St"
"24679","JA28920162400000000","0","3024 Montgall Ave
Kansas City, MO 64128-
(39.07067201900048, -94.55167616599965)","64128-",,"Land Bank","5241.9669999999996",,"Twelfth Street Heritage Development Corporation","Santa Fe Area Council","3024",,,"Montgall","Ave"
"35318","JA31430202700000000","0","5010 College Ave
Kansas City, MO 64130-
(39.03481283500048, -94.54659623399965)","64130-","Transferred to Homesteading Authority during or before July 2013.","Urban Homesteading","5581.4629999999997",,"100 Men of Blue Hills","Town Fork Creek Neighborhood Association","5010",,,"College","Ave"
"224355","JA64130053500000000","0","11109 Hickman Mills Dr
Kansas City, MO 64134-
(38.922388208000484, -94.52323446099967)","64134-","New to list as of July 2013. Former Police Station.","City-Owned","70779","15000",,,"11109",,,"Hickman Mills","Dr"
"138939","JA30640210700000000","0","4915 Park Ave
Kansas City, MO 64130-
(39.03701820600048, -94.55802578599969)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5151.6310000000003",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","4915",,,"Park","Ave"
"20334","JA28540070100000000","0","2300 Denver Ave
Kansas City, MO 64127-
(39.08322320700046, -94.52223529799966)","64127-",,"Land Bank","4765.8209999999999",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2300",,,"Denver","Ave"
"137347","JA30610171700000000","0","4541 Wabash Ave
Kansas City, MO 64130-
(39.043008950000456, -94.55535494299966)","64130-",,"Urban Homesteading","3809.7339999999999",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","4541",,,"Wabash","Ave"
"10688","JA28320210700000000","0","2617 E 9th St
Kansas City, MO 64127-
(39.10242367000046, -94.55034133699968)","64127-",,"Land Bank","5910.6409999999996",,"Twelfth Street Heritage Development Corporation","Independence Plaza Neighborhood Council","2617",,"E","9th","St"
"15479","JA28420200600000000","0","1911 Montgall Ave
Kansas City, MO 64127-
(39.08891903200049, -94.55072508499967)","64127-",,"Land Bank","4992.1499999999996",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","1911",,,"Montgall","Ave"
"19711","JA28530241400000000","0","4200 E 27th St
Kansas City, MO 64127-
(39.07650760500047, -94.53375960299968)","64127-",,"Land Bank","6202.0910000000003",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4200",,"E","27th","St"
"27654","JA31310021400000000","0","3516 Norton Ave
Kansas City, MO 64128-
(39.061491661000446, -94.53600642799967)","64128-",,"Land Bank","6756.2759999999998",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3516",,,"Norton","Ave"
"30364","JA31340020500000000","0","4007 E 39th St
Kansas City, MO 64130-
(39.05485304500047, -94.53697172199969)","64130-",,"Land Bank","4395.4430000000002",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","4007",,"E","39th","St"
"28826","JA31320212900000000","0","3718 Agnes Ave
Kansas City, MO 64128-
(39.05809240500048, -94.54885608699965)","64128-",,"Land Bank","4475.482",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3718",,,"Agnes","Ave"
"16031","JA28430152200000000","0","2424 College Ave
Kansas City, MO 64127-
(39.081952336000484, -94.54439560099968)","64127-",,"Land Bank","5466.1970000000001",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2424",,,"College","Ave"
"18682","JA28520440300000000","0","4213 E 22nd St
Kansas City, MO 64127-
(39.085483061000446, -94.53304185099967)","64127-",,"Land Bank","4815.5450000000001",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4213",,"E","22nd","St"
"125278","JA29540141600000000","0","2443 Harrison St
Kansas City, MO 64108-
(39.08219750800049, -94.57196510299968)","64108-","Partially treed.","City-Owned","4535.9399999999996","2000",,"Longfellow Renaissance Association","2443",,,"Harrison","St"
"17569","JA28440283301000000","0","2637 Norton Ave
Kansas City, MO 64127-
(39.07723838600049, -94.5351749729997)","64127-",,"Land Bank","6037.9840000000004",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2637",,,"Norton","Ave"
"146217","JA30720120400000000","0","5209 Highland Ave
Kansas City, MO 64110-
(39.03197854300049, -94.56533477699969)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5369.2150000000001",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5209",,,"Highland","Ave"
"22573","JA28820251200000000","0","2932 Cypress Ave
Kansas City, MO 64128-
(39.05652195900046, -94.53158570599965)","64128-","Wooded lot; mow right-of-way only","Land Bank","40618.658000000003","4000","100 Men of Blue Hills","South Round Top Neighborhood Association","2932",,,"Cypress","Ave"
"23502","JA28840190600000000","0","3425 Drury Ave
Kansas City, MO 64128-
(39.062600268000494, -94.51986529499965)","64128-","Steep and mostly wooded. Just cut ROW.","Land Bank","27577.321","3000",,"Dunbar Neighborhood Association","3425",,,"Drury","Ave"
"26954","JA29710251102000000","0","3019 Olive St
Kansas City, MO 64109-
(39.07103918600046, -94.55506476199969)","64109-",,"Land Bank","2055.4720000000002",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3019",,,"Olive","St"
"29047","JA31320330800000000","0","3813 Prospect Ave
Kansas City, MO 64128-
(39.056926717000465, -94.55346446499965)","64128-",,"Land Bank","6406.7939999999999",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3813",,,"Prospect","Ave"
"105560","JA47130060300000000","0","6632 Flora Ave
Kansas City, MO 64131-
(39.00660081600046, -94.56964012899965)","64131-",,"Land Bank","7960.8249999999998",,,"Neighbors United for Action","6632",,,"Flora","Ave"
"145277","JA30710160200000000","0","5201 Wabash Ave
Kansas City, MO 64130-
(39.03186839400047, -94.55597557299967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5989.6620000000003",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5201",,,"Wabash","Ave"
"23408","JA28840090700000000","0","3317 Oakley Ave
Kansas City, MO 64128-
(39.06446926600046, -94.5188253829997)","64128-",,"Land Bank","4011.75",,,"Dunbar Neighborhood Association","3317",,,"Oakley","Ave"
"136340","JA30140021500000000","0","3927 Olive St
Kansas City, MO 64130-
(39.05448943100049, -94.55591516799967)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4698.4409999999998",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3927",,,"Olive","St"
"23311","JA28840212400000000","0","3404 Hardesty Ave
Kansas City, MO 64128-
(39.06315220300047, -94.52089573099965)","64128-",,"Land Bank","6193.2250000000004",,,"Dunbar Neighborhood Association","3404",,,"Hardesty","Ave"
"135255","JA30120163500000000","0","3760 Highland Ave
Kansas City, MO 64109-
(39.05724318300048, -94.56390637899966)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","3783.989",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3760",,,"Highland","Ave"
"5049","JA28110110800000000","0","625 Ewing Ave
Kansas City, MO 64125-
(39.103679145000456, -94.50279558399967)","64125-",,"Land Bank","3406.2049999999999",,,"Sheffield Neighborhood Association","625",,,"Ewing","Ave"
"18886","JA28520330100000000","0","2000 Lister Ave
Kansas City, MO 64127-
(39.086991998000485, -94.52746564999967)","64127-",,"Land Bank","5505.19",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2000",,,"Lister","Ave"
"128729","JA29910080300000000","0","2827 Belleview Ave
Kansas City, MO 64108-
(39.07567851800047, -94.59664582899967)","64108-",,"Land Bank","2861.7080000000001",,,"Westside Neighborhood Association","2827",,,"Belleview","Ave"
"27501","JA29720291600000000","0","3034 Wayne Ave
Kansas City, MO 64109-
(39.071416540000484, -94.56438822699965)","64109-",,"Land Bank","6412.652",,,"Boston Heights and Mount Hope Neighborhood Association","3034",,,"Wayne","Ave"
"17392","JA28440341500000000","0","2633 Bales Ave
Kansas City, MO 64127-
(39.077288131000444, -94.54205520699969)","64127-",,"Land Bank","3207.4369999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2633",,,"Bales","Ave"
"34023","JA31410122900000000","0","4445 Monroe Ave
Kansas City, MO 64130-
(39.04512787800047, -94.5413844529997)","64130-",,"Land Bank","5270.1279999999997",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4445",,,"Monroe","Ave"
"20656","JA28540241300000000","0","2629 Drury Ave
Kansas City, MO 64127-
(39.076629599000455, -94.51903502299967)","64127-",,"Land Bank","5244.27",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","2629",,,"Drury","Ave"
"26705","JA29720170100000000","0","2836 Woodland Ave
Kansas City, MO 64109-
(39.055751415000486, -94.56284591199966)","64109-","Include property that is unparceled all the way to US 71 Hwy.","City-Owned","50295.883999999998","74000",,"Boston Heights and Mount Hope Neighborhood Association","2836",,,"Woodland","Ave"
"29813","JA31330092100000000","0","4028 Montgall Ave
Kansas City, MO 64130-
(39.05213245700048, -94.55263553899965)","64130-",,"Land Bank","4506.9350000000004",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","4028",,,"Montgall","Ave"
"13648","JA29630020600000000","0","2313 Vine St
Kansas City, MO 64108-
(39.08424890600048, -94.56364580999968)","64108-",,"Land Bank","8889.1450000000004",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2313",,,"Vine","St"
"15154","JA28410271100000000","0","3614 E 23rd St
Kansas City, MO 64127-
(39.08393859000046, -94.53985931199969)","64127-",,"Land Bank","3107.0590000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","3614",,"E","23rd","St"
"116561",,"-1","Approx. 8040 Lydia Ave (right-of-way only)
Kansas City, MO 64131-
(38.9814634760005, -94.57158609099969)","64131-","This only encompasses the land in front of the privately-owned 8040 Lydia, which is not inside any actual parcels.","City-Owned","2000",,"Marlborough Community Coalition","Marlborough Community Coalition","8040",,,"Lydia","Ave"
"126308","JA29740223600000000","0","3314 Garfield Ave
Kansas City, MO 64109-
(39.066001892000486, -94.55886553299968)","64109-",,"Land Bank","8191.6409999999996",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3314",,,"Garfield","Ave"
"16576","JA28430270700000000","0","2507 Montgall Ave
Kansas City, MO 64127-
(39.08033917000046, -94.55112541599965)","64127-",,"Land Bank","4213.4139999999998",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2507",,,"Montgall","Ave"
"18462","JA28520050700000000","0","1715 Cypress Ave
Kansas City, MO 64127-
(39.090169769000454, -94.53010569899965)","64127-",,"Land Bank","3365.5410000000002",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","1715",,,"Cypress","Ave"
"21625","JA28810150500000000","0","5635 Bonita Ave
Kansas City, MO 64128-
(39.073743193000496, -94.51650157099965)","64128-",,"Land Bank","8966.1200000000008",,"100 Men of Blue Hills","Blue Valley Neighborhood Association","5635",,,"Bonita","Ave"
"15932","JA28430042600000000","0","2312 Bellefontaine Ave
Kansas City, MO 64127-
(39.08395280300044, -94.54644581299965)","64127-",,"Land Bank","3171.2159999999999",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2312",,,"Bellefontaine","Ave"
"25746","JA28930270800000000","0","3419 Bellefontaine Ave
Kansas City, MO 64128-
(39.06354898000046, -94.54743479599966)","64128-",,"Land Bank","4452.4049999999997",,"Twelfth Street Heritage Development Corporation","Oak Park Neighborhood Association","3419",,,"Bellefontaine","Ave"
"133738","JA30110020800000000","0","3523 Olive St
Kansas City, MO 64109-
(39.06199858800045, -94.55553497299968)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","4740.17",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3523",,,"Olive","St"
"26546","JA29710091800000000","0","2400 E 29th St
Kansas City, MO 64109-
(39.073567900000455, -94.55477931899969)","64109-",,"Land Bank","4209.92",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","2400",,"E","29th","St"
"4768","JA46930040400000000","0","7913 Agnes Ave
Kansas City, MO 64132-
(38.982739085000446, -94.55295532899964)","64132-",,"Land Bank","11244.681",,"Marlborough East Neighborhood Association","Marlborough East Neighborhood Association","7913",,,"Agnes","Ave"
"138306","JA30630160500000000","0","1423 E 49th St
Kansas City, MO 64110-
(39.037833080000496, -94.56742052299967)","64110-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","1952.117",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","1423",,"E","49th","St"
"126719","JA29740303200000000","0","3408 Olive St
Kansas City, MO 64109-
(39.064092624000466, -94.55550536199968)","64109-",,"Land Bank","3960.386",,"Key Coalition Neighborhood Association","Key Coalition Neighborhood Association","3408",,,"Olive","St"
"19131","JA28530151500000000","0","2433 Lawn Ave
Kansas City, MO 64127-
(39.08106876700049, -94.5285849179997)","64127-",,"Land Bank","4625.8720000000003",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2433",,,"Lawn","Ave"
"117514","JA47740270900000000","0","8207 Brooklyn Ave
Kansas City, MO 64132-
(38.97794933200049, -94.56247561299966)","64132-",,"Land Bank","6225.37",,"Marlborough Community Coalition","Marlborough Community Coalition","8207",,,"Brooklyn","Ave"
"16832","JA28430310600000000","0","2539 Bellefontaine Ave
Kansas City, MO 64127-
(39.07894867300047, -94.54646476499966)","64127-",,"Land Bank","5986.61",,"Washington Wheatly Neighborhood Association","Washington Wheatly Neighborhood Association","2539",,,"Bellefontaine","Ave"
"31294","JA31220163100000000","0","3730 Vineyard Rd
Kansas City, MO 64128-
(39.05659649600045, -94.52708663899966)","64128-",,"Land Bank","4758.8919999999998",,"Twelfth Street Heritage Development Corporation","Seven Oaks Neighborhood Association","3730",,,"Vineyard","Rd"
"280","JA46220080400000000","0","5925 Spruce Ave
Kansas City, MO 64130-
(39.01783787800048, -94.53628594799966)","64130-",,"Land Bank","8353.83",,"100 Men of Blue Hills","Swope Parkway/Elmwood Neighborhood Association","5925",,,"Spruce","Ave"
"134213","JA30110300900000000","0","3817 Park Ave
Kansas City, MO 64109-
(39.05677889500049, -94.55685558899967)","64109-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","5470.1189999999997",,"Ivanhoe Neighborhood Council (GIZ grant)","Ivanhoe Neighborhood Council","3817",,,"Park","Ave"
"148122","JA30740270700000000","0","5821 Euclid Ave
Kansas City, MO 64130-
(39.020618871000465, -94.56247561299966)","64130-",,"Land Bank","5175.4579999999996",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","5821",,,"Euclid","Ave"
"18831","JA28520353200000000","0","4907 E 20th St
Kansas City, MO 64127-
(39.087055515000486, -94.52562414799968)","64127-",,"Land Bank","4666.433",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","4907",,"E","20th","St"
"23646","JA28910060700000000","0","3601 E 27th St
Kansas City, MO 64128-
(39.076682898000456, -94.54084237199964)","64128-",,"Land Bank","3269.8609999999999",,"100 Men of Blue Hills","South Round Top Neighborhood Association","3601",,"E","27th","St"
"22084","JA28820050600000000","0","2705 Elmwood Ave
Kansas City, MO 64128-
(39.07582893900047, -94.52943532399968)","64128-",,"Land Bank","6349.1419999999998",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2705",,,"Elmwood","Ave"
"138717","JA30640250500000000","0","4915 Michigan Ave
Kansas City, MO 64130-
(39.037088086000495, -94.56267577799969)","64130-","Sold/transferred to Homesteading Authority by July 2013.","Urban Homesteading","7030.57",,"Blue Hills Neighborhood Association","Blue Hills Neighborhood Association","4915",,,"Michigan","Ave"
"115130","JA47640091900000000","0","7224 Olive St
Kansas City, MO 64132-
(38.99532225100046, -94.55938548799969)","64132-",,"Land Bank","10698.692999999999",,"Marlborough Community Coalition","Walnut Grove Neighborhood Association","7224",,,"Olive","St"
"22472","JA28820261100000000","0","2935 Spruce Ave
Kansas City, MO 64128-
(39.07137911200044, -94.53311528399968)","64128-",,"Land Bank","4750.84",,"100 Men of Blue Hills","South Round Top Neighborhood Association","2935",,,"Spruce","Ave"
"17660","JA28440261300000000","0","2529 Myrtle Ave
Kansas City, MO 64127-
(39.07911922800048, -94.53621488399966)","64127-",,"Land Bank","5255.1940000000004",,"100 Men of Blue Hills","East 23rd St. PAC Neighborhood Association","2529",,,"Myrtle","Ave"
"29289","JA31320270100000000","0","3800 College Ave
Kansas City, MO 64128-
(39.05684285300049, -94.5454757819997)","64128-",,"Land Bank","3347.337",,"Palestine Neighborhood Development Corporation","Palestine Neighborhood Development Corporation","3800",,,"College","Ave"
