"address","fraction","prefix","street","suffix","suite","zip","month","day","year","res_non","type","sf_mf","dwelling_units_gained_or","permit_value","how_far_east","how_far_north","permit_number","structure_class","class_description","subdivision","project_description","county","council_district","school_district","pin","parcel","applicant_name","applicant_representative","legal","plan_area","property_description","owner_name","kiva_code"
"7425",,"E","100th","Ter",,"64134","3","21","2019","Residential","Additions, Alterations, Repairs","Single Family","0","$   925","2787994","1010304","CPPR-2019-00596","97","Existing 1 or 2 Family Residence","BANNISTER SLOPES","Exsisting S/F","Jackson","5","HICKMAN MILLS","70259","JA50920062700000000","B & L PLUMBING SERVICE, INC.",,,"Hickman Mills","Install/Replace Water Heater",,"CPPR"
"7432",,"E","100TH","TER",,"64134","3","28","2013","Residential","Additions, Alterations, Repairs","NA","0","$   425","2788097","1010445","201323842","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","Hickman Mills","70265","JA50920052600000000","DIAMOND PLUMBING LLC","PERMIT SERVICE INC",,"Hickman Mills","BACKFLOW PREVENTER",,"CPPL"
"7441",,"E","100TH","TER",,"64134","8","9","2012","Residential","Additions, Alterations, Repairs","NA","0","$   85,129","2788196","1010334","201314600","97","Existing One Or Two Family Residence",,"SINGLE FAMILY -REMODEL","Jackson","5","Hickman Mills","70256","JA50920062400000000","BELFOR USA GROUP INC","CHRISTOPHER MILLER",,"Hickman Mills","GENERAL BUILDING",,"CPBR"
"7441",,"E","100TH","TER",,"64134","8","16","2012","Residential","Additions, Alterations, Repairs","NA","0","$   1,200","2788196","1010334","201314909","97","Existing One Or Two Family Residence",,"SINGLE FAMILY -REMODEL","Jackson","5","Hickman Mills","70256","JA50920062400000000","SUBRUBAN ELECTRIC","PERMIT SERVICE",,"Hickman Mills","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"7441",,"E","100TH","TER",,"64134","8","29","2012","Residential","Additions, Alterations, Repairs","NA","0","$   6,500","2788196","1010334","201315517","97","Existing One Or Two Family Residence",,"SINGLE FAMILY -REMODEL","Jackson","5","Hickman Mills","70256","JA50920062400000000","SUBRUBAN ELECTRIC","PERMIT SERVICE",,"Hickman Mills","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"7441",,"E","100TH","TER",,"64134","9","5","2012","Residential","Additions, Alterations, Repairs","NA","0","$   2,100","2788196","1010334","201315780","97","Existing One Or Two Family Residence",,"SINGLE FAMILY -REMODEL","Jackson","5","Hickman Mills","70256","JA50920062400000000","REDDI ROOT'R","PERMIT SERVICE, INC",,"Hickman Mills","PLUMBING PIPING AND FIXTURES",,"CPPM"
"7441",,"E","100TH","TER",,"64134","9","18","2012","Residential","Additions, Alterations, Repairs","NA","0","$   5,894","2788196","1010334","201316370","97","Existing One Or Two Family Residence",,"SINGLE FAMILY -REMODEL","Jackson","5","Hickman Mills","70256","JA50920062400000000","DODSON MECHANICAL SERVICES","PERMIT SERVICE INC",,"Hickman Mills","HVAC SYSTEM",,"CPMP"
"7501",,"E","100TH","TER",,"64134","2","21","2018","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2788421","1010285","201826251","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","70253","JA50920062100000000","SHOCK WAVE ELECTRIC LLC","VIRGAL WILLIAMS",,"Hickman Mills","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"7520",,"E","100th","Ter",,"64134","8","27","2019","Residential","Additions, Alterations, Repairs","NA","0","$   11,073","2788748","1010455","CPER-2019-03881","97","Existing 1 or 2 Family Residence","BANNISTER SLOPES","s/f","Jackson","5","HICKMAN MILLS","70274","JA50920053500000000","CM Mose & Son","Roger Mose",,"Hickman Mills","Electrical General",,"CPER"
"7520",,"E","100th","Ter",,"64134","8","27","2019","Residential","Additions, Alterations, Repairs","NA","0","$   500","2788748","1010455","CPPR-2019-01886","97","Existing 1 or 2 Family Residence","BANNISTER SLOPES","s/f","Jackson","5","HICKMAN MILLS","70274","JA50920053500000000","CM Mose & Son","Roger Mose",,"Hickman Mills","Plumbing General",,"CPPR"
"7529",,"E","100TH","TER",,"64134","3","2","2015","Residential","Additions, Alterations, Repairs","NA","0","$   20,000","2788867","1010264","201525210","97","Existing One Or Two Family Residence",,"SINGLE FAMILY - remodel","Jackson","5","HICKMAN MILLS","70248","JA50920061600000000","ABOUT FLIPPING TIME","JASON JONES",,"Hickman Mills","REMODELING",,"CPBR"
"7529",,"E","100TH","TER",,"64134","3","18","2015","Residential","Additions, Alterations, Repairs","NA","0","$   800","2788867","1010264","201526135","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","70248","JA50920061600000000","RW ELECTRIC AND CONSTRUCTION, INC.","RONALD WILLIAMS",,"Hickman Mills","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"7529",,"E","100TH","TER",,"64134","4","1","2015","Residential","Additions, Alterations, Repairs","NA","0","$   350","2788867","1010264","201526853","97","Existing One Or Two Family Residence",,"SINGLE FAMILY - remodel","Jackson","5","HICKMAN MILLS","70248","JA50920061600000000","ABRAHAM MECHANICAL L.L.C.","JUSTIN MCANINCH",,"Hickman Mills","PLUMBING PIPING AND FIXTURES",,"CPPL"
"7607",,"E","100TH","TER",,"64134","6","16","2011","Residential","Additions, Alterations, Repairs","NA","0","$   99","2789086","1010290","201211809","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","Hickman Mills","70220","JA50920066000000000","ADT SECURITY SERVICES, INC.","DIANA CARMAN",,"Hickman Mills","ELECTRICAL LIMITED SERVICE",,"CPES"
"7607",,"E","100th","Ter",,"64134","8","7","2019","Residential","Additions, Alterations, Repairs","NA","0","$   800","2789087","1010254","CPER-2019-03585","97","Existing 1 or 2 Family Residence","BANNISTER SLOPES",,"Jackson","5","HICKMAN MILLS","70220","JA50920066000000000","CTC ELECTRICAL SERVICE, LLC","Jeremy Tollie",,"Hickman Mills","Electrical General",,"CPER"
"7617",,"E","100TH","TER",,"64134","11","29","2011","Residential","Additions, Alterations, Repairs","NA","0","$   500","2789290","1010317","201218591","97","EXISTING ONE OR TWO FAMILY RESIDENCE",,"SINGLE FAMILY RESIDENCE","Jackson","5","Hickman Mills","70218","JA50920061100000000","SHON RICHARDS PLUMBING LLC","SHON RICHARDS",,"Hickman Mills","PLUMBING PIPING AND FIXTURES",,"CPPM"
"7617",,"E","100th","Ter",,"64134","9","9","2019","Residential","Additions, Alterations, Repairs","NA","0","$   5,900","2789286","1010272","CPMR-2019-02151","97","Existing 1 or 2 Family Residence","BANNISTER SLOPES",,"Jackson","5","HICKMAN MILLS","70218","JA50920061100000000","A.B. MAY COMPANY","GLEN POSLADEK",,"Hickman Mills","Install/Replace Air Conditioner",,"CPMR"
"7800",,"E","100TH","TER",,"64134","4","13","2016","Residential","Additions, Alterations, Repairs","NA","0","$   1,100","2789350","1010440","201628039","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","70206","JA50920041000000000","RYAN ELECTRIC","PERMIT SERVICE, INC",,"Hickman Mills","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"7931",,"E","100TH","TER",,"64134","10","25","2010","Residential","Additions, Alterations, Repairs","NA","0","$   700","2789509","1010267","201117330","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","Hickman Mills","70216","JA50920060900000000","ALEX'S PLUMBING","ALEJANDRO TORRES",,"Hickman Mills","PLUMBING FIXTURES",,"CPPM"
"7931",,"E","100TH","TER",,"64134","12","7","2010","Residential","Additions, Alterations, Repairs","NA","0","$   3,224","2789509","1010267","201119120","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","6","Hickman Mills","70216","JA50920060900000000","EXTREME COMFORT, INC.","MIKE CHRISTOPHER",,"Hickman Mills","HVAC SYSTEM",,"CPMP"
"7939",,"E","100TH","TER",,"64134","7","14","2011","Residential","Additions, Alterations, Repairs","NA","0","$   600","2789658","1010263","201212933","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","Hickman Mills","70214","JA50920060700000000","ELECTRICAL CONNECTIONS,LLC","BEN BRUTON",,"Hickman Mills","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"8000",,"E","100TH","TER",,"64134","8","5","2016","Residential","Additions, Alterations, Repairs","NA","0","$   48","2789777","1010407","201715033","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Jackson","5","HICKMAN MILLS","70202","JA50920041500000000","ADT LLC","JUANITA FARR",,"Hickman Mills","SECURITY ALARM SYSTEM",,"CPEP"
"8003",,"E","100TH","TER",,"64134","12","20","2017","Residential","Additions, Alterations, Repairs","NA","0","$   1,000","2789859","1010219","201823259","97","Existing One Or Two Family Residence",,,"Jackson","5","HICKMAN MILLS","70212","JA50920060500000000","LC SOLUTIONS LLC","LEE CARUTHERS",,"Hickman Mills","ELECTRICAL SERVICE - RESIDENTIAL",,"CPEM"
"8103",,"E","100th","Ter",,"64134","7","10","2018","Residential","Additions, Alterations, Repairs","NA","0","$   6,500","2790037","1010212","CPMP-201834244","0",,"BANNISTER ACRES","Install 14 seer 2.5 ton air conditioning unit and 80% 75,000 BTU furnace.","Jackson","5","HICKMAN MILLS","70210","JA50920060300000000","BOB HAMILTON PLUMBING, HEATING, A/C & ROOTER","JANICE PEARL",,"Hickman Mills",,,"CPMR"
"721",,"NE","100th","Ter",,"64155","9","9","2019","Residential","Additions, Alterations, Repairs","NA","0","$   850","2768792","1132163","CPER-2019-04096","97","Existing 1 or 2 Family Residence","NEW MARK","Existing Single Family","Clay","2","NORTH KANSAS CITY","102784","CL0991400040110001","JOE KILOWATT INC.","Megan Berger",,"Gashland/Nashua","Electrical General",,"CPER"
"721",,"NE","100th","Ter",,"64155","9","23","2019","Residential","Additions, Alterations, Repairs","NA","0","$   500","2768792","1132163","CPPR-2019-02134","97","Existing 1 or 2 Family Residence","NEW MARK","Existing Single Family","Clay","2","NORTH KANSAS CITY","102784","CL0991400040110001","C & C MECHANICAL, L.L.C.","MIKE MCMURRAY",,"Gashland/Nashua","Install/Replace Water Heater",,"CPPR"
"801",,"NE","100TH","TER",,"64155","10","5","2015","Residential","Additions, Alterations, Repairs","NA","0","$   7,338","2768906","1132262","201618183","329","Structures Other Than Buildings",,"SINGLE FAMILY DECK","Clay","2","NORTH KANSAS CITY","102793","CL0991400060010001","ALL WEATHER SERVICES, INC.","ROBIN SMITH",,"Gashland/Nashua","GENERAL BUILDING",,"CPBS"
"808",,"NE","100TH","TER",,"64155","2","21","2017","Residential","Additions, Alterations, Repairs","NA","0","$   5,500","2768927","1132587","201725226","97","Existing One Or Two Family Residence",,"SINGLE FAMILY","Clay","2","NORTH KANSAS CITY","102817","CL0991400050080001","AL-HAM HEATING & COOLING","DAVID MEDVED",,"Gashland/Nashua","HVAC SYSTEM",,"CPMP"
"1901",,"NE","100TH","TER",,"64155","12","22","2016","Residential","New Construction","Single Family","1","$   220,000","2772754","1132106","201722433","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235771","CL0991600080080001","ENCORE BUILDING COMPANY","PERMIT SERVICES, INC",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"1901",,"NE","100TH","TER",,"64155","1","11","2017","Residential","New Construction","Single Family","0","$   5,000","2772754","1132106","201723317","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235771","CL0991600080080001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1901",,"NE","100TH","TER",,"64155","5","9","2017","Residential","New Construction","Single Family","0","$   6,655","2772754","1132106","201810488","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235771","CL0991600080080001","APEX HEATING AND AIR CONDITIONING INC.","SHIRLEY BEELEY",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"1901",,"NE","100TH","TER",,"64155","5","15","2017","Residential","New Construction","Single Family","0","$   6,500","2772754","1132106","201810807","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235771","CL0991600080080001","PLATINUM ELECTRIC, LLC","BRETT MCKOWN",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"1903",,"NE","100TH","TER",,"64155","3","18","2015","Residential","New Construction","Single Family","1","$   190,000","2772748","1132034","201526189","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235770","CL0991600080070001","NEW MARK HOMES, LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"1903",,"NE","100TH","TER",,"64155","4","9","2015","Residential","New Construction","Single Family","0","$   5,000","2772748","1132034","201527352","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235770","CL0991600080070001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1903",,"NE","100TH","TER",,"64155","6","23","2015","Residential","New Construction","Single Family","0","$   4,000","2772748","1132034","201612761","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235770","CL0991600080070001","JIM HAGEN ELECTRIC, LLC","PERMIT SERVICE, INC.",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"1903",,"NE","100TH","TER",,"64155","6","29","2015","Residential","New Construction","Single Family","0","$   5,715","2772748","1132034","201613085","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235770","CL0991600080070001","HARRINGTON BROTHERS, INC.","DEBORAH HARRINGTON",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"1903",,"NE","100TH","TER",,"64155","10","1","2015","Residential","New Construction","Single Family","0","$   150","2772748","1132034","201618089","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235770","CL0991600080070001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","BACKFLOW PREVENTER",,"CPPL"
"1904",,"NE","100TH","TER",,"64155","12","20","2013","Residential","New Construction","Single Family","1","$   230,000","2772990","1132136","201420464","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235775","CL0991600070160001","CASA BELLA CONSTRUCTION, INC.","CASA BELLA CONSTRUCTION, INC.",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"1904",,"NE","100TH","TER",,"64155","1","14","2014","Residential","New Construction","Single Family","0","$   5,000","2772971","1132119","201421138","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235775","CL0991600070160001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1904",,"NE","100TH","TER",,"64155","3","17","2014","Residential","New Construction","Single Family","0","$   8,200","2772971","1132119","201423695","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235775","CL0991600070160001","APEX HEATING AND AIR CONDITIONING INC.","SHIRLEY BEELEY",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"1904",,"NE","100TH","TER",,"64155","4","16","2014","Residential","New Construction","Single Family","0","$   6,000","2772971","1132119","201425118","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235775","CL0991600070160001","PLATINUM ELECTRIC, LLC","BRETT MCKOWN",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"1904",,"NE","100TH","TER",,"64155","8","6","2014","Residential","Additions, Alterations, Repairs","NA","0","$   150","2772971","1132119","201514958","97","Existing One Or Two Family Residence","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235775","CL0991600070160001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","BACKFLOW PREVENTER",,"CPPL"
"1905",,"NE","100TH","TER",,"64155","3","17","2015","Residential","New Construction","Single Family","1","$   215,000","2772739","1131943","201526123","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235769","CL0991600080060001","ENCORE BUILDING COMPANY","LESLIE LLOYD",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"1905",,"NE","100TH","TER",,"64155","4","17","2015","Residential","New Construction","Single Family","0","$   5,000","2772739","1131943","201527804","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235769","CL0991600080060001","A BRIGHT PLUMBING,LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1905",,"NE","100TH","TER",,"64155","6","4","2015","Residential","New Construction","Single Family","0","$   6,000","2772739","1131943","201611711","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235769","CL0991600080060001","PLATINUM ELECTRIC, LLC","BRETT MCKOWN",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"1905",,"NE","100TH","TER",,"64155","6","4","2015","Residential","New Construction","Single Family","0","$   5,232","2772739","1131943","201611756","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235769","CL0991600080060001","APEX HEATING AND AIR CONDITIONING INC.","SHIRLEY BEELEY",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"1905",,"NE","100TH","TER",,"64155","12","16","2015","Residential","Additions, Alterations, Repairs","NA","0","$   250","2772739","1131943","201622003","97","Existing One Or Two Family Residence","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235769","CL0991600080060001","R & R PLUMBING, INC.","PERMIT SERVICE INC",,"Shoal Creek Valley","BACKFLOW PREVENTER",,"CPPL"
"1907",,"NE","100TH","TER",,"64155","9","19","2014","Residential","New Construction","Single Family","1","$   322,000","2772769","1131859","201517270","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235768","CL0991600080050001","PARADISE HOME BUILDER'S LLC","SANDRA BURNS",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"1907",,"NE","100TH","TER",,"64155","9","22","2014","Residential","New Construction","Single Family","0","$   6,500","2772769","1131859","201517354","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235768","CL0991600080050001","MINDER PLUMBING, INC.","PERMIT SERVICE, INC",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1907",,"NE","100TH","TER",,"64155","2","10","2015","Residential","New Construction","Single Family","0","$   8,000","2772769","1131859","201524226","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235768","CL0991600080050001","TN'T ELECTRIC","MILLER, JOHN GLENN",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"1907",,"NE","100TH","TER",,"64155","2","17","2015","Residential","New Construction","Single Family","0","$   15,358","2772769","1131859","201524623","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235768","CL0991600080050001","PENCE HEATING AND COOLING, L.L.C.","LAURA M. PENCE",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"1909",,"NE","100TH","TER",,"64155","2","24","2015","Residential","New Construction","Single Family","1","$   225,000","2772886","1131874","201524975","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235767","CL0991600080040001","NEW MARK HOMES, LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"1909",,"NE","100TH","TER",,"64155","3","13","2015","Residential","New Construction","Single Family","0","$   5,000","2772886","1131874","201525914","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235767","CL0991600080040001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1909",,"NE","100TH","TER",,"64155","5","19","2015","Residential","New Construction","Single Family","0","$   5,515","2772886","1131874","201610960","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235767","CL0991600080040001","HARRINGTON BROTHERS, INC.","DEBORAH HARRINGTON",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"1909",,"NE","100TH","TER",,"64155","5","19","2015","Residential","New Construction","Single Family","0","$   4,000","2772886","1131874","201611019","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235767","CL0991600080040001","JIM HAGEN ELECTRIC, LLC","PERMIT SERVICE, INC.",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"1909",,"NE","100TH","TER",,"64155","9","11","2015","Residential","New Construction","Single Family","0","$   150","2772886","1131874","201617082","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235767","CL0991600080040001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","BACKFLOW PREVENTER",,"CPPL"
"1910",,"NE","100TH","TER",,"64155","9","16","2015","Residential","New Construction","Single Family","1","$   221,000","2773021","1132078","201617336","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235774","CL0991600070170001","NEW MARK HOMES, LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"1910",,"NE","100TH","TER",,"64155","9","22","2015","Residential","New Construction","Single Family","0","$   5,000","2773021","1132078","201617607","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235774","CL0991600070170001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1910",,"NE","100TH","TER",,"64155","12","8","2015","Residential","New Construction","Single Family","0","$   5,715","2773021","1132078","201621495","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY MECHANICAL","Clay","1","NORTH KANSAS CITY","235774","CL0991600070170001","HARRINGTON BROTHERS, INC.","DEBORAH HARRINGTON",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"1910",,"NE","100TH","TER",,"64155","12","10","2015","Residential","New Construction","Single Family","0","$   4,000","2773021","1132078","201621688","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235774","CL0991600070170001","JIM HAGEN ELECTRIC, LLC","PERMIT SERVICE, INC.",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"1911",,"NE","100TH","TER",,"64155","1","8","2016","Residential","New Construction","Single Family","1","$   210,000","2772958","1131886","201622939","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235766","CL0991600080030001","ENCORE BUILDING COMPANY","PERMIT SERVICES, INC",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"1911",,"NE","100TH","TER",,"64155","2","22","2016","Residential","New Construction","Single Family","0","$   6,800","2772958","1131886","201625159","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235766","CL0991600080030001","R & R PLUMBING, INC.","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1911",,"NE","100TH","TER",,"64155","4","14","2016","Residential","New Construction","Single Family","0","$   6,615","2772958","1131886","201628061","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235766","CL0991600080030001","APEX HEATING AND AIR CONDITIONING INC.","SHIRLEY BEELEY",,"Shoal Creek Valley","HVAC SYSTEM",,"CPMP"
"1911",,"NE","100TH","TER",,"64155","4","26","2016","Residential","New Construction","Single Family","0","$   6,500","2772958","1131886","201628664","101","New Single Family Dwelling","STALEY FARMS NINTH PLAT THE ELAN","NEW SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","235766","CL0991600080030001","PLATINUM ELECTRIC, LLC","BRETT MCKOWN",,"Shoal Creek Valley","ELECTRICAL SERVICE/WIRING - RESIDENTIAL",,"CPEM"
"1914",,"NE","100TH","TER",,"64155","5","30","2018","Residential","New Construction","Single Family","1","$   181,985","2773113","1132072","201831954","101","New Single Family Dwelling","STALEY FARMS THIRD PLAT","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","218162","CL0991600070010001","NEW MARK HOMES, LLC","PERMIT SERVICE INC",,"Shoal Creek Valley","NEW SINGLE FAMILY DWELLING",,"CPBS"
"1914",,"NE","100TH","TER",,"64155","6","12","2018","Residential","New Construction","Single Family","0","$   5,000","2773113","1132072","201832731","101","New Single Family Dwelling","STALEY FARMS THIRD PLAT","SINGLE FAMILY","Clay","1","NORTH KANSAS CITY","218162","CL0991600070010001","ROBERTSON PLUMBING, LLC","PERMIT SERVICE",,"Shoal Creek Valley","PLUMBING PIPING AND FIXTURES",,"CPPM"
"1914",,"NE","100th","Ter",,"64155","8","10","2018","Residential","New Construction","Single Family","0","$   5,000","2773099","1132048","CPER-2018-35750","0",,"STALEY FARMS THIRD PLAT","INSTALL 200 AMP ELECTRICAL SERVICE WITH WIRING AND FIXTURES FOR NEW SINGLE FAMILY HOME  BZA 14953-A","Clay","1","NORTH KANSAS CITY","218162","CL0991600070010001","BRYAN DOLLAR","Bryan Dollar",,"Shoal Creek Valley",,,"CPER"
"1914",,"NE","100th","Ter",,"64155","12","4","2018","Residential","New Construction","Single Family","0","$   6,635","2773099","1132048","CPMR-2018-35598","0",,"STALEY FARMS THIRD PLAT","100,000 BTU FURNACE 4 TON A/C DUCTWORK","Clay","1","NORTH KANSAS CITY","218162","CL0991600070010001","MIKE BRYANT HEATING & COOLING, LLC",,,"Shoal Creek Valley",,,"CPMR"
