"job_title","currenlty_filled","current_monthly_average","flsa","pay_range_minimum","pay_range_maximum","link_to_job_specification"
"SUPERVISOR OF SECURITY","1","3656.00","NE","3353.00","5873.00","Supervisor of Security (https://data.kcmo.org/Human-Resources/Supervisor-Of-Security/wavc-ptdy)"
"SUPERVISOR OF SECURITY","1","3656.00","NE","3353.00","5873.00","Supervisor of Security (https://data.kcmo.org/Human-Resources/Supervisor-Of-Security/wavc-ptdy)"
"TAXPAYER SPECIALIST","23","4165.00","NE","2487.00","5147.00","Taxpayer Specialist (https://data.kcmo.org/Human-Resources/Taxpayer-Specialist/q4xd-bmwb)"
"TAXPAYER SPECIALIST","23","4165.00","NE","2487.00","5147.00","Taxpayer Specialist (https://data.kcmo.org/Human-Resources/Taxpayer-Specialist/q4xd-bmwb)"
"TAXPAYER SPECIALIST SUPERVISOR","4","4676.00","EX","3353.00","5873.00","Taxpayer Specialist Supervisor (https://data.kcmo.org/Human-Resources/Taxpayer-Specialist-Supervisor/pn7a-2z9k)"
"TAXPAYER SPECIALIST SUPERVISOR","4","4676.00","EX","3353.00","5873.00","Taxpayer Specialist Supervisor (https://data.kcmo.org/Human-Resources/Taxpayer-Specialist-Supervisor/pn7a-2z9k)"
"TOW SERVICE COORDINATOR","4","3313.00","NE","2610.00","4213.00","Tow Service Coordinator (https://data.kcmo.org/Human-Resources/Tow-Service-Coordinator/vkqd-bfuu)"
"TOW SERVICE COORDINATOR","4","3313.00","NE","2610.00","4213.00","Tow Service Coordinator (https://data.kcmo.org/Human-Resources/Tow-Service-Coordinator/vkqd-bfuu)"
"TRAFFIC CONTROL OFFICER","14","2960.00","NE","2487.00","4014.00","Traffic Control Officer (https://data.kcmo.org/Human-Resources/Traffic-Control-Officer/ejzn-wfhu)"
"TRAFFIC CONTROL OFFICER","14","2960.00","NE","2487.00","4014.00","Traffic Control Officer (https://data.kcmo.org/Human-Resources/Traffic-Control-Officer/ejzn-wfhu)"
"TRANSPORTATION SUPERVISOR","6","3782.00","NE","3161.00","5103.00","Transportation Supervisor (https://data.kcmo.org/Human-Resources/Transportation-Supervisor/n674-pvby)"
"TRANSPORTATION SUPERVISOR","6","3782.00","NE","3161.00","5103.00","Transportation Supervisor (https://data.kcmo.org/Human-Resources/Transportation-Supervisor/n674-pvby)"
"TREE TRIMMER","13","3191.00","NE","2695.00","4213.00","Tree Trimmer (https://data.kcmo.org/Human-Resources/Tree-Trimmer/srtp-jcyy)"
"TREE TRIMMER","13","3191.00","NE","2695.00","4213.00","Tree Trimmer (https://data.kcmo.org/Human-Resources/Tree-Trimmer/srtp-jcyy)"
"UTILITY CREW LEADER","12","3951.00","NE","3161.00","5103.00","Utility Crew Leader (https://data.kcmo.org/Human-Resources/Utility-Crew-Leader/tgx4-dg2y)"
"UTILITY CREW LEADER","12","3951.00","NE","3161.00","5103.00","Utility Crew Leader (https://data.kcmo.org/Human-Resources/Utility-Crew-Leader/tgx4-dg2y)"
"UTILITY REPAIRER","4","3313.00","NE","2568.00","4014.00","Utility Repairer (https://data.kcmo.org/Human-Resources/Utility-Repairer/4ujp-vgrk)"
"UTILITY REPAIRER","4","3313.00","NE","2568.00","4014.00","Utility Repairer (https://data.kcmo.org/Human-Resources/Utility-Repairer/4ujp-vgrk)"
"UTILITY SUPERINTENDENT","14","6338.00","EX","4945.00","8833.00","Utility Superintendent (https://data.kcmo.org/Human-Resources/Utility-Superintendent/3m94-nmzz)"
"UTILITY SUPERINTENDENT","14","6338.00","EX","4945.00","8833.00","Utility Superintendent (https://data.kcmo.org/Human-Resources/Utility-Superintendent/3m94-nmzz)"
"UTILITY SUPERVISOR","30","4344.00","NE","3353.00","5873.00","Utility Supervisor (https://data.kcmo.org/Human-Resources/Utility-Supervisor/qect-6ar4)"
"UTILITY SUPERVISOR","30","4344.00","NE","3353.00","5873.00","Utility Supervisor (https://data.kcmo.org/Human-Resources/Utility-Supervisor/qect-6ar4)"
"VIDEOGRAPHER","2","5017.00","NE","3792.00","6120.00","Videographer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Videographer.pdf)"
"VIDEOGRAPHER","2","5017.00","NE","3792.00","6120.00","Videographer (http://aspprd.kcmogis.kc.lan/Uploads/HRJobSpecs/Videographer.pdf)"
"VIOLENCE PREVENTION MANAGER","1","3161.00","NE","3161.00","5103.00","Violence Prevention Manager (https://data.kcmo.org/d/9jj6-ssxz?category=dataset&view_name=Violence-Prevention-Manager)"
"VIOLENCE PREVENTION MANAGER","1","3161.00","NE","3161.00","5103.00","Violence Prevention Manager (https://data.kcmo.org/d/9jj6-ssxz?category=dataset&view_name=Violence-Prevention-Manager)"
"VIOLENCE PREVENTION SUPERVISOR","3","3474.00","NE","2885.00","4656.00","Violence Prevention Supervisor (https://data.kcmo.org/d/wcvz-g7me?category=dataset&view_name=Violence-Prevention-Supervisor)"
"VIOLENCE PREVENTION SUPERVISOR","3","3474.00","NE","2885.00","4656.00","Violence Prevention Supervisor (https://data.kcmo.org/d/wcvz-g7me?category=dataset&view_name=Violence-Prevention-Supervisor)"
"WATER SERVICER","28","2744.00","NE","2610.00","4213.00","Water Servicer (https://data.kcmo.org/Human-Resources/Water-Servicer/8h5p-ez3f)"
"WATER SERVICER","28","2744.00","NE","2610.00","4213.00","Water Servicer (https://data.kcmo.org/Human-Resources/Water-Servicer/8h5p-ez3f)"
"WATER SERVICER INSPECTOR","20","3793.00","NE","2885.00","4656.00","Water Servicer Inspector (https://data.kcmo.org/Human-Resources/Water-Servicer-Inspector/mhfu-wr2f)"
"WATER SERVICER INSPECTOR","20","3793.00","NE","2885.00","4656.00","Water Servicer Inspector (https://data.kcmo.org/Human-Resources/Water-Servicer-Inspector/mhfu-wr2f)"
