"kiva_pin","county_apn","address_number","fraction","prefix","street","street_type","suite","combined_full_address","combined_streamlined_address","city","state","x_coordinate","y_coordinate","longitude","latitude","latitude_and_longitude","location_field"
"100684","CL0961800040060001","613",,"NE","115TH","TER",,"613  NE 115TH TER ","613 NE 115TH TER ","Kansas City","Missouri","2768515.705","1141841.345","-94.5713581","39.30250934","(39.30250934, -94.5713581)","115TH
Kansas City, Missouri 
(39.30250934, -94.5713581)"
"100685","CL0961800040050001","619",,"NE","115TH","TER",,"619  NE 115TH TER ","619 NE 115TH TER ","Kansas City","Missouri","2768616.443","1141840.464","-94.5710021","39.30250714","(39.30250714, -94.5710021)","115TH
Kansas City, Missouri 
(39.30250714, -94.5710021)"
"100686","CL0961800040180001","618",,"NE","115TH","ST",,"618  NE 115TH ST ","618 NE 115TH ST ","Kansas City","Missouri","2768615.253","1141689.669","-94.57100588","39.30209312","(39.30209312, -94.57100588)","115TH
Kansas City, Missouri 
(39.30209312, -94.57100588)"
"100687","CL0961800040170001","612",,"NE","115TH","ST",,"612  NE 115TH ST ","612 NE 115TH ST ","Kansas City","Missouri","2768514.709","1141690.522","-94.5713612","39.30209524","(39.30209524, -94.5713612)","115TH
Kansas City, Missouri 
(39.30209524, -94.5713612)"
"100688","CL0961800040160001","606",,"NE","115TH","ST",,"606  NE 115TH ST ","606 NE 115TH ST ","Kansas City","Missouri","2768413.303","1141691.385","-94.57171955","39.30209739","(39.30209739, -94.57171955)","115TH
Kansas City, Missouri 
(39.30209739, -94.57171955)"
"10069","JA28310221400000000","3819",,"E","9TH","ST",,"3819  E 9TH ST ","3819 E 9TH ST ","Kansas City","Missouri","2778328.68","1068730.396","-94.53657609","39.10178953","(39.10178953, -94.53657609)","9TH
Kansas City, Missouri 
(39.10178953, -94.53657609)"
"100690","CL0961800040140001","518",,"NE","115TH","ST",,"518  NE 115TH ST ","518 NE 115TH ST ","Kansas City","Missouri","2768213.072","1141693.31","-94.57242714","39.30210224","(39.30210224, -94.57242714)","115TH
Kansas City, Missouri 
(39.30210224, -94.57242714)"
"100691","CL0961800040130001","512",,"NE","115TH","ST",,"512  NE 115TH ST ","512 NE 115TH ST ","Kansas City","Missouri","2768105.997","1141680.441","-94.57280549","39.30206667","(39.30206667, -94.57280549)","115TH
Kansas City, Missouri 
(39.30206667, -94.57280549)"
"100692","CL0961800040120001","11501",,"N","CHERRY","DR",,"11501  N CHERRY DR ","11501 N CHERRY DR ","Kansas City","Missouri","2767963.99","1141672.525","-94.5733073","39.30204462","(39.30204462, -94.5733073)","CHERRY
Kansas City, Missouri 
(39.30204462, -94.5733073)"
"100693","CL0961800040110001","11507",,"N","CHERRY","DR",,"11507  N CHERRY DR ","11507 N CHERRY DR ","Kansas City","Missouri","2768031.429","1141769.657","-94.57306926","39.30231145","(39.30231145, -94.57306926)","CHERRY
Kansas City, Missouri 
(39.30231145, -94.57306926)"
"100694","CL0961800020080001","11529",,"N","CHERRY","DR",,"11529  N CHERRY DR ","11529 N CHERRY DR ","Kansas City","Missouri","2768285.303","1142175.911","-94.57217325","39.30342742","(39.30342742, -94.57217325)","CHERRY
Kansas City, Missouri 
(39.30342742, -94.57217325)"
"100695","CL0961800020070001","607",,"NE","COOKINGHAM","DR",,"607  NE COOKINGHAM DR ","607 NE COOKINGHAM DR ","Kansas City","Missouri","2768450.638","1142172.821","-94.57158896","39.3034193","(39.3034193, -94.57158896)","COOKINGHAM
Kansas City, Missouri 
(39.3034193, -94.57158896)"
"100696","CL0961800020050001","625",,"NE","COOKINGHAM","DR",,"625  NE COOKINGHAM DR ","625 NE COOKINGHAM DR ","Kansas City","Missouri","2768610.722","1142172.331","-94.57102324","39.3034183","(39.3034183, -94.57102324)","COOKINGHAM
Kansas City, Missouri 
(39.3034183, -94.57102324)"
"100697","CL0961800020120001","618",,"NE","115TH","TER",,"618  NE 115TH TER ","618 NE 115TH TER ","Kansas City","Missouri","2768569.282","1142034.612","-94.5711693","39.30304009","(39.30304009, -94.5711693)","115TH
Kansas City, Missouri 
(39.30304009, -94.5711693)"
"100698","CL0961800020110001","612",,"NE","115TH","TER",,"612  NE 115TH TER ","612 NE 115TH TER ","Kansas City","Missouri","2768461.422","1142035.691","-94.57155047","39.30304282","(39.30304282, -94.57155047)","115TH
Kansas City, Missouri 
(39.30304282, -94.57155047)"
"100699","CL0961800020100001","606",,"NE","115TH","TER",,"606  NE 115TH TER ","606 NE 115TH TER ","Kansas City","Missouri","2768351.182","1142036.56","-94.57194005","39.30304496","(39.30304496, -94.57194005)","115TH
Kansas City, Missouri 
(39.30304496, -94.57194005)"
"1007","JA46320032300000000","3016",,"E","60TH","ST",,"3016  E 60TH ST ","3016 E 60TH ST ","Kansas City","Missouri","2774389.53","1038118.067","-94.55039718","39.01773205","(39.01773205, -94.55039718)","60TH
Kansas City, Missouri 
(39.01773205, -94.55039718)"
"10070","JA28310221300000000","3821",,"E","9TH","ST",,"3821  E 9TH ST ","3821 E 9TH ST ","Kansas City","Missouri","2778388.405","1068727.822","-94.53636563","39.10178252","(39.10178252, -94.53636563)","9TH
Kansas City, Missouri 
(39.10178252, -94.53636563)"
"100700","CL0961800020090001","600",,"NE","115TH","TER",,"600  NE 115TH TER ","600 NE 115TH TER ","Kansas City","Missouri","2768221.104","1142037.717","-94.57239973","39.30304786","(39.30304786, -94.57239973)","115TH
Kansas City, Missouri 
(39.30304786, -94.57239973)"
"100701","CL0961800030080001","11400",,"N","CHERRY","DR",,"11400  N CHERRY DR ","11400 N CHERRY DR ","Kansas City","Missouri","2767480.424","1141337.448","-94.57501516","39.30112355","(39.30112355, -94.57501516)","CHERRY
Kansas City, Missouri 
(39.30112355, -94.57501516)"
"100702","CL0961800030090001","11406",,"N","CHERRY","DR",,"11406  N CHERRY DR ","11406 N CHERRY DR ","Kansas City","Missouri","2767561.317","1141414.776","-94.57472953","39.30133604","(39.30133604, -94.57472953)","CHERRY
Kansas City, Missouri 
(39.30133604, -94.57472953)"
"100703","CL0961800030100001","11412",,"N","CHERRY","DR",,"11412  N CHERRY DR ","11412 N CHERRY DR ","Kansas City","Missouri","2767617.73","1141505.596","-94.57453044","39.30158553","(39.30158553, -94.57453044)","CHERRY
Kansas City, Missouri 
(39.30158553, -94.57453044)"
"100704","CL0961800030110001","11418",,"N","CHERRY","DR",,"11418  N CHERRY DR ","11418 N CHERRY DR ","Kansas City","Missouri","2767677.851","1141591.358","-94.57431823","39.30182113","(39.30182113, -94.57431823)","CHERRY
Kansas City, Missouri 
(39.30182113, -94.57431823)"
"100705","CL0961800030120001","11500",,"N","CHERRY","DR",,"11500  N CHERRY DR ","11500 N CHERRY DR ","Kansas City","Missouri","2767738.005","1141677.169","-94.57410591","39.30205687","(39.30205687, -94.57410591)","CHERRY
Kansas City, Missouri 
(39.30205687, -94.57410591)"
"100706","CL0961800030130001","11504",,"N","CHERRY","DR",,"11504  N CHERRY DR ","11504 N CHERRY DR ","Kansas City","Missouri","2767798.201","1141763.031","-94.57389343","39.30229274","(39.30229274, -94.57389343)","CHERRY
Kansas City, Missouri 
(39.30229274, -94.57389343)"
"100707","CL0961800030140001","11506",,"N","CHERRY","DR",,"11506  N CHERRY DR ","11506 N CHERRY DR ","Kansas City","Missouri","2767858.43","1141848.945","-94.57368084","39.30252876","(39.30252876, -94.57368084)","CHERRY
Kansas City, Missouri 
(39.30252876, -94.57368084)"
"100708","CL0961800030150001","11512",,"N","CHERRY","DR",,"11512  N CHERRY DR ","11512 N CHERRY DR ","Kansas City","Missouri","2767918.688","1141934.902","-94.57346814","39.3027649","(39.3027649, -94.57346814)","CHERRY
Kansas City, Missouri 
(39.3027649, -94.57346814)"
"100709","CL0961800030160001","11518",,"N","CHERRY","DR",,"11518  N CHERRY DR ","11518 N CHERRY DR ","Kansas City","Missouri","2767978.98","1142020.918","-94.57325532","39.3030012","(39.3030012, -94.57325532)","CHERRY
Kansas City, Missouri 
(39.3030012, -94.57325532)"
"10071","JA28310221200000000","3825",,"E","9TH","ST",,"3825  E 9TH ST ","3825 E 9TH ST ","Kansas City","Missouri","2778423.334","1068726.307","-94.53624254","39.1017784","(39.1017784, -94.53624254)","9TH
Kansas City, Missouri 
(39.1017784, -94.53624254)"
"100710","CL0961800030170001","11524",,"N","CHERRY","DR",,"11524  N CHERRY DR ","11524 N CHERRY DR ","Kansas City","Missouri","2768039.318","1142106.979","-94.57304234","39.30323762","(39.30323762, -94.57304234)","CHERRY
Kansas City, Missouri 
(39.30323762, -94.57304234)"
"100711","CL0961800030180001","11530",,"N","CHERRY","DR",,"11530  N CHERRY DR ","11530 N CHERRY DR ","Kansas City","Missouri","2768104.111","1142192.558","-94.57281361","39.30347273","(39.30347273, -94.57281361)","CHERRY
Kansas City, Missouri 
(39.30347273, -94.57281361)"
"100712","CL0961800030190001","505",,"NE","COOKINGHAM","DR",,"505  NE COOKINGHAM DR ","505 NE COOKINGHAM DR ","Kansas City","Missouri","2767880.166","1142137.273","-94.57360486","39.30332044","(39.30332044, -94.57360486)","COOKINGHAM
Kansas City, Missouri 
(39.30332044, -94.57360486)"
"100713","CL0961800030200001","415",,"NE","COOKINGHAM","DR",,"415  NE COOKINGHAM DR ","415 NE COOKINGHAM DR ","Kansas City","Missouri","2767665.634","1142036.738","-94.5743627","39.30304393","(39.30304393, -94.5743627)","COOKINGHAM
Kansas City, Missouri 
(39.30304393, -94.5743627)"
"100717","CL0961800030030001","11525",,"N","OAK","TRFY",,"11525  N OAK TRFY ","11525 N OAK TRFY ","Kansas City","Missouri","2767476.684","1141977.374","-94.57503026","39.30288051","(39.30288051, -94.57503026)","OAK
Kansas City, Missouri 
(39.30288051, -94.57503026)"
"10072","JA28310221100000000","3827",,"E","9TH","ST",,"3827  E 9TH ST ","3827 E 9TH ST ","Kansas City","Missouri","2778463.234","1068724.584","-94.53610194","39.10177372","(39.10177372, -94.53610194)","9TH
Kansas City, Missouri 
(39.10177372, -94.53610194)"
"100720","CL0961800030070001","11417",,"N","OAK","TRFY",,"11417  N OAK TRFY ","11417 N OAK TRFY ","Kansas City","Missouri","2767468.094","1141503.229","-94.57505922","39.30157869","(39.30157869, -94.57505922)","OAK
Kansas City, Missouri 
(39.30157869, -94.57505922)"
"100721","CL0961800100160001","401",,"NE","112TH","TER",,"401  NE 112TH TER ","401 NE 112TH TER ","Kansas City","Missouri","2767467.245","1139748.081","-94.57505707","39.29675978","(39.29675978, -94.57505707)","112TH
Kansas City, Missouri 
(39.29675978, -94.57505707)"
"100722","CL0961800100150001","407",,"NE","112TH","TER",,"407  NE 112TH TER ","407 NE 112TH TER ","Kansas City","Missouri","2767586.923","1139747.202","-94.57463418","39.29675763","(39.29675763, -94.57463418)","112TH
Kansas City, Missouri 
(39.29675763, -94.57463418)"
"100723","CL0961800100140001","413",,"NE","112TH","TER",,"413  NE 112TH TER ","413 NE 112TH TER ","Kansas City","Missouri","2767695.934","1139746.093","-94.57424898","39.29675484","(39.29675484, -94.57424898)","112TH
Kansas City, Missouri 
(39.29675484, -94.57424898)"
"100724","CL0961800100130001","419",,"NE","112TH","TER",,"419  NE 112TH TER ","419 NE 112TH TER ","Kansas City","Missouri","2767805.318","1139745.119","-94.57386246","39.29675241","(39.29675241, -94.57386246)","112TH
Kansas City, Missouri 
(39.29675241, -94.57386246)"
"100725","CL0961800100120001","501",,"NE","112TH","TER",,"501  NE 112TH TER ","501 NE 112TH TER ","Kansas City","Missouri","2767909.909","1139744.08","-94.57349288","39.29674979","(39.29674979, -94.57349288)","112TH
Kansas City, Missouri 
(39.29674979, -94.57349288)"
"100726","CL0961800100110001","507",,"NE","112TH","TER",,"507  NE 112TH TER ","507 NE 112TH TER ","Kansas City","Missouri","2768009.53","1139743.141","-94.57314086","39.29674743","(39.29674743, -94.57314086)","112TH
Kansas City, Missouri 
(39.29674743, -94.57314086)"
"100727","CL0961800100100001","513",,"NE","112TH","TER",,"513  NE 112TH TER ","513 NE 112TH TER ","Kansas City","Missouri","2768109.176","1139742.201","-94.57278875","39.29674507","(39.29674507, -94.57278875)","112TH
Kansas City, Missouri 
(39.29674507, -94.57278875)"
"100728","CL0961800100090001","519",,"NE","112TH","TER",,"519  NE 112TH TER ","519 NE 112TH TER ","Kansas City","Missouri","2768208.834","1139741.262","-94.57243659","39.29674272","(39.29674272, -94.57243659)","112TH
Kansas City, Missouri 
(39.29674272, -94.57243659)"
"100729","CL0961800100080001","601",,"NE","112TH","TER",,"601  NE 112TH TER ","601 NE 112TH TER ","Kansas City","Missouri","2768308.526","1139740.325","-94.57208432","39.29674036","(39.29674036, -94.57208432)","112TH
Kansas City, Missouri 
(39.29674036, -94.57208432)"
"10073","JA28310221000000000","3829",,"E","9TH","ST",,"3829  E 9TH ST ","3829 E 9TH ST ","Kansas City","Missouri","2778513.126","1068722.425","-94.53592613","39.10176784","(39.10176784, -94.53592613)","9TH
Kansas City, Missouri 
(39.10176784, -94.53592613)"
"100730","CL0961800100070001","607",,"NE","112TH","TER",,"607  NE 112TH TER ","607 NE 112TH TER ","Kansas City","Missouri","2768408.238","1139739.388","-94.57173198","39.296738","(39.296738, -94.57173198)","112TH
Kansas City, Missouri 
(39.296738, -94.57173198)"
"100731","CL0961800100060001","613",,"NE","112TH","TER",,"613  NE 112TH TER ","613 NE 112TH TER ","Kansas City","Missouri","2768507.955","1139738.449","-94.57137962","39.29673564","(39.29673564, -94.57137962)","112TH
Kansas City, Missouri 
(39.29673564, -94.57137962)"
"100732","CL0961800100050001","619",,"NE","112TH","TER",,"619  NE 112TH TER ","619 NE 112TH TER ","Kansas City","Missouri","2768607.697","1139737.509","-94.57102717","39.29673328","(39.29673328, -94.57102717)","112TH
Kansas City, Missouri 
(39.29673328, -94.57102717)"
"100733","CL0961800090160001","401",,"NE","113TH","ST",,"401  NE 113TH ST ","401 NE 113TH ST ","Kansas City","Missouri","2767468.021","1140099.425","-94.57505536","39.29772442","(39.29772442, -94.57505536)","113TH
Kansas City, Missouri 
(39.29772442, -94.57505536)"
"100734","CL0961800090150001","407",,"NE","113TH","ST",,"407  NE 113TH ST ","407 NE 113TH ST ","Kansas City","Missouri","2767587.334","1140098.447","-94.57463375","39.29772201","(39.29772201, -94.57463375)","113TH
Kansas City, Missouri 
(39.29772201, -94.57463375)"
"100735","CL0961800090140001","413",,"NE","113TH","ST",,"413  NE 113TH ST ","413 NE 113TH ST ","Kansas City","Missouri","2767696.397","1140097.48","-94.57424836","39.2977196","(39.2977196, -94.57424836)","113TH
Kansas City, Missouri 
(39.2977196, -94.57424836)"
"100736","CL0961800090130001","419",,"NE","113TH","ST",,"419  NE 113TH ST ","419 NE 113TH ST ","Kansas City","Missouri","2767805.268","1140096.514","-94.57386365","39.29771719","(39.29771719, -94.57386365)","113TH
Kansas City, Missouri 
(39.29771719, -94.57386365)"
"100737","CL0961800090120001","501",,"NE","113TH","ST",,"501  NE 113TH ST ","501 NE 113TH ST ","Kansas City","Missouri","2767910.042","1140095.582","-94.57349341","39.29771487","(39.29771487, -94.57349341)","113TH
Kansas City, Missouri 
(39.29771487, -94.57349341)"
"100738","CL0961800090110001","507",,"NE","113TH","ST",,"507  NE 113TH ST ","507 NE 113TH ST ","Kansas City","Missouri","2768009.759","1140094.701","-94.57314105","39.29771267","(39.29771267, -94.57314105)","113TH
Kansas City, Missouri 
(39.29771267, -94.57314105)"
"100739","CL0961800090100001","513",,"NE","113TH","ST",,"513  NE 113TH ST ","513 NE 113TH ST ","Kansas City","Missouri","2768109.488","1140093.82","-94.57278864","39.29771047","(39.29771047, -94.57278864)","113TH
Kansas City, Missouri 
(39.29771047, -94.57278864)"
"10074","JA28310220900000000","3835",,"E","9TH","ST",,"3835  E 9TH ST ","3835 E 9TH ST ","Kansas City","Missouri","2778568.038","1068720.051","-94.53573262","39.10176138","(39.10176138, -94.53573262)","9TH
Kansas City, Missouri 
(39.10176138, -94.53573262)"
"100740","CL0961800090090001","519",,"NE","113TH","ST",,"519  NE 113TH ST ","519 NE 113TH ST ","Kansas City","Missouri","2768209.247","1140092.93","-94.57243613","39.29770825","(39.29770825, -94.57243613)","113TH
Kansas City, Missouri 
(39.29770825, -94.57243613)"
"100741","CL0961800090080001","601",,"NE","113TH","ST",,"601  NE 113TH ST ","601 NE 113TH ST ","Kansas City","Missouri","2768309.022","1140092.043","-94.57208356","39.29770603","(39.29770603, -94.57208356)","113TH
Kansas City, Missouri 
(39.29770603, -94.57208356)"
"100742","CL0961800090070001","609",,"NE","113TH","ST",,"609  NE 113TH ST ","609 NE 113TH ST ","Kansas City","Missouri","2768408.822","1140091.157","-94.5717309","39.29770382","(39.29770382, -94.5717309)","113TH
Kansas City, Missouri 
(39.29770382, -94.5717309)"
"100743","CL0961800090060001","613",,"NE","113TH","ST",,"613  NE 113TH ST ","613 NE 113TH ST ","Kansas City","Missouri","2768508.638","1140090.274","-94.57137819","39.29770161","(39.29770161, -94.57137819)","113TH
Kansas City, Missouri 
(39.29770161, -94.57137819)"
"100744","CL0961800090050001","615",,"NE","113TH","ST",,"615  NE 113TH ST ","615 NE 113TH ST ","Kansas City","Missouri","2768608.476","1140089.388","-94.5710254","39.2976994","(39.2976994, -94.5710254)","113TH
Kansas City, Missouri 
(39.2976994, -94.5710254)"
"100745","CL0961800090280001","618",,"NE","112TH","TER",,"618  NE 112TH TER ","618 NE 112TH TER ","Kansas City","Missouri","2768608.13","1139940.769","-94.57102621","39.29729135","(39.29729135, -94.57102621)","112TH
Kansas City, Missouri 
(39.29729135, -94.57102621)"
"100746","CL0961800090270001","612",,"NE","112TH","TER",,"612  NE 112TH TER ","612 NE 112TH TER ","Kansas City","Missouri","2768508.343","1139941.663","-94.57137882","39.29729359","(39.29729359, -94.57137882)","112TH
Kansas City, Missouri 
(39.29729359, -94.57137882)"
"100747","CL0961800090250001","600",,"NE","112TH","TER",,"600  NE 112TH TER ","600 NE 112TH TER ","Kansas City","Missouri","2768358.688","1139943.001","-94.57190764","39.29729693","(39.29729693, -94.57190764)","112TH
Kansas City, Missouri 
(39.29729693, -94.57190764)"
"100748","CL0961800090240001","518",,"NE","112TH","TER",,"518  NE 112TH TER ","518 NE 112TH TER ","Kansas City","Missouri","2768209.051","1139944.336","-94.5724364","39.29730027","(39.29730027, -94.5724364)","112TH
Kansas City, Missouri 
(39.29730027, -94.5724364)"
"100749","CL0961800090230001","512",,"NE","112TH","TER",,"512  NE 112TH TER ","512 NE 112TH TER ","Kansas City","Missouri","2768109.338","1139945.226","-94.57278875","39.2973025","(39.2973025, -94.57278875)","112TH
Kansas City, Missouri 
(39.2973025, -94.57278875)"
"10075","JA28310220800000000","3837",,"E","9TH","ST",,"3837  E 9TH ST ","3837 E 9TH ST ","Kansas City","Missouri","2778617.959","1068717.893","-94.53555671","39.10175551","(39.10175551, -94.53555671)","9TH
Kansas City, Missouri 
(39.10175551, -94.53555671)"
"100750","CL0961800090220001","506",,"NE","112TH","TER",,"506  NE 112TH TER ","506 NE 112TH TER ","Kansas City","Missouri","2768009.638","1139946.115","-94.57314105","39.29730472","(39.29730472, -94.57314105)","112TH
Kansas City, Missouri 
(39.29730472, -94.57314105)"
"100751","CL0961800090210001","500",,"NE","112TH","TER",,"500  NE 112TH TER ","500 NE 112TH TER ","Kansas City","Missouri","2767909.963","1139947.005","-94.57349327","39.29730694","(39.29730694, -94.57349327)","112TH
Kansas City, Missouri 
(39.29730694, -94.57349327)"
"100752","CL0961800090200001","418",,"NE","112TH","TER",,"418  NE 112TH TER ","418 NE 112TH TER ","Kansas City","Missouri","2767805.397","1139947.939","-94.57386277","39.29730927","(39.29730927, -94.57386277)","112TH
Kansas City, Missouri 
(39.29730927, -94.57386277)"
"100753","CL0961800090190001","412",,"NE","112TH","TER",,"412  NE 112TH TER ","412 NE 112TH TER ","Kansas City","Missouri","2767696.672","1139948.909","-94.57424696","39.29731169","(39.29731169, -94.57424696)","112TH
Kansas City, Missouri 
(39.29731169, -94.57424696)"
"100754","CL0961800090180001","406",,"NE","112TH","TER",,"406  NE 112TH TER ","406 NE 112TH TER ","Kansas City","Missouri","2767587.551","1139949.884","-94.57463255","39.29731412","(39.29731412, -94.57463255)","112TH
Kansas City, Missouri 
(39.29731412, -94.57463255)"
"100755","CL0961800090170001","400",,"NE","112TH","TER",,"400  NE 112TH TER ","400 NE 112TH TER ","Kansas City","Missouri","2767467.808","1139950.874","-94.57505568","39.29731656","(39.29731656, -94.57505568)","112TH
Kansas City, Missouri 
(39.29731656, -94.57505568)"
"100756","CL0961800080160001","401",,"NE","113TH","TER",,"401  NE 113TH TER ","401 NE 113TH TER ","Kansas City","Missouri","2767469.409","1140447.143","-94.57505148","39.29867912","(39.29867912, -94.57505148)","113TH
Kansas City, Missouri 
(39.29867912, -94.57505148)"
"100757","CL0961800080150001","407",,"NE","113TH","TER",,"407  NE 113TH TER ","407 NE 113TH TER ","Kansas City","Missouri","2767586.851","1140446.22","-94.57463647","39.29867685","(39.29867685, -94.57463647)","113TH
Kansas City, Missouri 
(39.29867685, -94.57463647)"
"100758","CL0961800080140001","413",,"NE","113TH","TER",,"413  NE 113TH TER ","413 NE 113TH TER ","Kansas City","Missouri","2767696.143","1140445.261","-94.57425027","39.29867446","(39.29867446, -94.57425027)","113TH
Kansas City, Missouri 
(39.29867446, -94.57425027)"
"100759","CL0961800080130001","419",,"NE","113TH","TER",,"419  NE 113TH TER ","419 NE 113TH TER ","Kansas City","Missouri","2767805.797","1140444.36","-94.57386278","39.29867224","(39.29867224, -94.57386278)","113TH
Kansas City, Missouri 
(39.29867224, -94.57386278)"
"10076","JA28310220700000000","3841",,"E","9TH","ST",,"3841  E 9TH ST ","3841 E 9TH ST ","Kansas City","Missouri","2778667.81","1068715.615","-94.53538104","39.10174931","(39.10174931, -94.53538104)","9TH
Kansas City, Missouri 
(39.10174931, -94.53538104)"
"100760","CL0961800080120001","501",,"NE","113TH","TER",,"501  NE 113TH TER ","501 NE 113TH TER ","Kansas City","Missouri","2767910.722","1140443.388","-94.57349201","39.2986698","(39.2986698, -94.57349201)","113TH
Kansas City, Missouri 
(39.2986698, -94.57349201)"
"100761","CL0961800080110001","507",,"NE","113TH","TER",,"507  NE 113TH TER ","507 NE 113TH TER ","Kansas City","Missouri","2768010.522","1140442.509","-94.57313935","39.29866761","(39.29866761, -94.57313935)","113TH
Kansas City, Missouri 
(39.29866761, -94.57313935)"
"100762","CL0961800080100001","513",,"NE","113TH","TER",,"513  NE 113TH TER ","513 NE 113TH TER ","Kansas City","Missouri","2768110.342","1140441.632","-94.57278661","39.29866542","(39.29866542, -94.57278661)","113TH
Kansas City, Missouri 
(39.29866542, -94.57278661)"
"100763","CL0961800080090001","519",,"NE","113TH","TER",,"519  NE 113TH TER ","519 NE 113TH TER ","Kansas City","Missouri","2768260.138","1140440.321","-94.57225728","39.29866216","(39.29866216, -94.57225728)","113TH
Kansas City, Missouri 
(39.29866216, -94.57225728)"
"100764","CL0961800080070001","607",,"NE","113TH","TER",,"607  NE 113TH TER ","607 NE 113TH TER ","Kansas City","Missouri","2768409.938","1140439.011","-94.57172793","39.29865889","(39.29865889, -94.57172793)","113TH
Kansas City, Missouri 
(39.29865889, -94.57172793)"
"100765","CL0961800080060001","613",,"NE","113TH","TER",,"613  NE 113TH TER ","613 NE 113TH TER ","Kansas City","Missouri","2768509.847","1140438.138","-94.57137489","39.29865671","(39.29865671, -94.57137489)","113TH
Kansas City, Missouri 
(39.29865671, -94.57137489)"
"100766","CL0961800080050001","619",,"NE","113TH","TER",,"619  NE 113TH TER ","619 NE 113TH TER ","Kansas City","Missouri","2768609.767","1140437.259","-94.5710218","39.29865451","(39.29865451, -94.5710218)","113TH
Kansas City, Missouri 
(39.29865451, -94.5710218)"
"100767","CL0961800080280001","618",,"NE","113TH","ST",,"618  NE 113TH ST ","618 NE 113TH ST ","Kansas City","Missouri","2768608.872","1140287.816","-94.57102455","39.2982442","(39.2982442, -94.57102455)","113TH
Kansas City, Missouri 
(39.2982442, -94.57102455)"
"100768","CL0961800080260001","606",,"NE","113TH","ST",,"606  NE 113TH ST ","606 NE 113TH ST ","Kansas City","Missouri","2768459.059","1140289.122","-94.57155394","39.29824746","(39.29824746, -94.57155394)","113TH
Kansas City, Missouri 
(39.29824746, -94.57155394)"
"100769","CL0961800080250001","600",,"NE","113TH","ST",,"600  NE 113TH ST ","600 NE 113TH ST ","Kansas City","Missouri","2768309.272","1140290.418","-94.57208324","39.29825069","(39.29825069, -94.57208324)","113TH
Kansas City, Missouri 
(39.29825069, -94.57208324)"
"10077","JA28310223300000000","3844",,"E","9TH","TER",,"3844  E 9TH TER ","3844 E 9TH TER ","Kansas City","Missouri","2778676.161","1068552.776","-94.53535139","39.10130222","(39.10130222, -94.53535139)","9TH
Kansas City, Missouri 
(39.10130222, -94.53535139)"
"100770","CL0961800080240001","518",,"NE","113TH","ST",,"518  NE 113TH ST ","518 NE 113TH ST ","Kansas City","Missouri","2768209.443","1140291.284","-94.572436","39.29825285","(39.29825285, -94.572436)","113TH
Kansas City, Missouri 
(39.29825285, -94.572436)"
"100771","CL0961800080230001","512",,"NE","113TH","ST",,"512  NE 113TH ST ","512 NE 113TH ST ","Kansas City","Missouri","2768109.634","1140292.149","-94.57278869","39.298255","(39.298255, -94.57278869)","113TH
Kansas City, Missouri 
(39.298255, -94.57278869)"
"100772","CL0961800080220001","506",,"NE","113TH","ST",,"506  NE 113TH ST ","506 NE 113TH ST ","Kansas City","Missouri","2768009.851","1140293.016","-94.57314129","39.29825716","(39.29825716, -94.57314129)","113TH
Kansas City, Missouri 
(39.29825716, -94.57314129)"
"100773","CL0961800080210001","500",,"NE","113TH","ST",,"500  NE 113TH ST ","500 NE 113TH ST ","Kansas City","Missouri","2767910.088","1140293.884","-94.57349382","39.29825933","(39.29825933, -94.57349382)","113TH
Kansas City, Missouri 
(39.29825933, -94.57349382)"
"100774","CL0961800080200001","418",,"NE","113TH","ST",,"418  NE 113TH ST ","418 NE 113TH ST ","Kansas City","Missouri","2767805.424","1140294.845","-94.57386367","39.29826173","(39.29826173, -94.57386367)","113TH
Kansas City, Missouri 
(39.29826173, -94.57386367)"
"100775","CL0961800080190001","412",,"NE","113TH","ST",,"412  NE 113TH ST ","412 NE 113TH ST ","Kansas City","Missouri","2767696.093","1140295.736","-94.57425001","39.29826393","(39.29826393, -94.57425001)","113TH
Kansas City, Missouri 
(39.29826393, -94.57425001)"
"100776","CL0961800080180001","406",,"NE","113TH","ST",,"406  NE 113TH ST ","406 NE 113TH ST ","Kansas City","Missouri","2767586.813","1140296.687","-94.57463617","39.29826629","(39.29826629, -94.57463617)","113TH
Kansas City, Missouri 
(39.29826629, -94.57463617)"
"100777","CL0961800080170001","400",,"NE","113TH","ST",,"400  NE 113TH ST ","400 NE 113TH ST ","Kansas City","Missouri","2767468.77","1140297.601","-94.5750533","39.29826853","(39.29826853, -94.5750533)","113TH
Kansas City, Missouri 
(39.29826853, -94.5750533)"
"100778","CL0961800070180001","401",,"NE","114TH","ST",,"401  NE 114TH ST ","401 NE 114TH ST ","Kansas City","Missouri","2767470.083","1140795.23","-94.57505012","39.29963482","(39.29963482, -94.57505012)","114TH
Kansas City, Missouri 
(39.29963482, -94.57505012)"
"100779","CL0961800070170001","407",,"NE","114TH","ST",,"407  NE 114TH ST ","407 NE 114TH ST ","Kansas City","Missouri","2767586.347","1140794.444","-94.57463927","39.29963293","(39.29963293, -94.57463927)","114TH
Kansas City, Missouri 
(39.29963293, -94.57463927)"
"10078","JA28310223200000000","3842",,"E","9TH","TER",,"3842  E 9TH TER ","3842 E 9TH TER ","Kansas City","Missouri","2778646.055","1068554.298","-94.53545748","39.10130636","(39.10130636, -94.53545748)","9TH
Kansas City, Missouri 
(39.10130636, -94.53545748)"
