Report_No,Reported_Date,Reported Time,From_Date,From Time,To_Date,To Time,Offense,IBRS,Description,Beat,Zip Code,Rep_Dist,Area,DVFlag,Invl_No,Involvement,Race,Sex,Age,Firearm Used Flag  ,Location 1,Neighborhood Census,Council Districts,County Boundary,Zip Codes
130026226,04/19/2013 12:00:00 AM,14:49,04/19/2013 12:00:00 AM,14:15,04/19/2013 12:00:00 AM,14:30,630,23C,Stealing Shoplifting,234,64114,PJ6174,MPD,U,1,SUS,B,F,30,N,"8600 WARD PK S
KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)",210,1,7,162
130001163,01/05/2013 12:00:00 AM,20:31,01/05/2013 12:00:00 AM,18:15,01/05/2013 12:00:00 AM,20:20,1401,290,Property Damage,113,64106,PJ1622,CPD,U,1,SUS,U,U,,N,"W 20 ST/CENTRAL ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130000669,01/03/2013 12:00:00 AM,15:53,01/02/2013 12:00:00 AM,15:00,01/03/2013 12:00:00 AM,15:30,501,220,Burglary - Residence,212,64130,PJ4760,MPD,U,1,VIC,B,F,40,N,"3800 E 60 ST
KANSAS CITY, MO 64130
(39.017123523000464, -94.54171158699967)",170,2,7,157
100041677,08/03/2013 12:00:00 AM,5:42,08/03/2013 12:00:00 AM,2:58,08/03/2013 12:00:00 AM,3:03,1352,280,Stolen Property OFFE,543,64134,PJ7025,SPD,U,1,ARR,B,M,16,N,"E 112 ST/SYCAMORE TE
KANSAS CITY, MO 64134
(38.931213900000444, -94.5017765399997)",23,1,7,143
130001093,01/05/2013 12:00:00 AM,13:29,01/05/2013 12:00:00 AM,13:20,,,690,23H,Stealing All Other,635,64119,PC0978,SCP,N,1,SUS,B,M,38,N,"4800 N BRIGHTON AV
KANSAS CITY, MO 64119
(39.180851273000485, -94.52134170599965)",127,6,4,135
130000832,01/04/2013 12:00:00 AM,12:58,01/03/2013 12:00:00 AM,19:30,,,640,23F,Stealing From Auto,331,64109,PJ2482,EPD,U,1,VIC,B,F,32,N,"E 31 ST/PROSPECT AV
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130000556,01/03/2013 12:00:00 AM,10:52,12/31/2012 12:00:00 AM,8:30,12/31/2012 12:00:00 AM,8:45,302,120,Armed Robbery,113,64106,PJ1618,CPD,U,7,SUS,B,M,,Y,"E 20 ST/WALNUT ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)",5,4,7,75
130000045,01/01/2013 12:00:00 AM,3:44,01/01/2013 12:00:00 AM,3:35,,,1401,290,Property Damage,315,64123,PJ0197,EPD,U,1,SUS,U,U,,N,"400 N HARDESTY AV
KANSAS CITY, MO 64123
(39.11618295700049, -94.51848545799965)",174,4,7,76
130000756,01/04/2013 12:00:00 AM,7:20,01/04/2013 12:00:00 AM,6:45,01/04/2013 12:00:00 AM,7:00,702,240,Auto Theft,635,64117,PC1128,SCP,U,1,VIC,A,M,23,N,"6500 NE 43 TE
KANSAS CITY, MO 64117
(39.17294998000045, -94.50347946399967)",240,6,4,166
130000893,01/04/2013 12:00:00 AM,16:07,01/04/2013 12:00:00 AM,16:00,,,630,23C,Stealing Shoplifting,422,,PP0285,NPD,N,2,SUS,W,M,20,N,"9000 N SKYVIEW AVE
KANSAS CITY, MO
(39.258411158000456, -94.65207353799968)",14,5,3,81
130000225,01/02/2013 12:00:00 AM,1:55,01/01/2013 12:00:00 AM,22:30,01/01/2013 12:00:00 AM,23:30,650,23G,Stealing Auto Parts/,121,64120,PJ0065,CPD,N,1,SUS,U,U,,N,"1800 FRONT ST
KANSAS CITY, MO 64120
(39.12118956000046, -94.56375671199964)",176,4,7,144
130000781,01/04/2013 12:00:00 AM,9:42,01/04/2013 12:00:00 AM,9:42,,,1198,26C,Impersonation,143,64108,PJ3231,CPD,N,1,VIC,B,M,56,N,"4000 HARRISON ST
KANSAS CITY, MO 64108
(39.0541530590005, -94.5734456139997)",191,4,7,165
130034418,05/20/2013 12:00:00 AM,11:06,05/10/2013 12:00:00 AM,22:00,05/15/2013 12:00:00 AM,10:44,1120,26A,Fraud/Confidence Gam,344,64129,PJ3840,EPD,N,1,SUS,U,M,,N,"4600 WALLACE AV
KANSAS CITY, MO 64129
(39.038962668000465, -94.48694888099965)",19,3,7,155
130000310,01/02/2013 12:00:00 AM,11:06,01/01/2013 12:00:00 AM,12:01,,,1401,290,Property Damage,233,64114,PJ5919,MPD,U,1,VIC,W,M,39,N,"00 W 81 TE
KANSAS CITY, MO 64114
(38.980331021000495, -94.59012939799965)",129,1,7,162
130049587,07/15/2013 12:00:00 AM,10:31,07/14/2013 12:00:00 AM,22:00,07/15/2013 12:00:00 AM,9:00,670,23D,Stealing from Buildi,635,64119,PC0860,SCP,N,1,SUS,U,U,,N,"5100 N BELLAIRE AV
KANSAS CITY, MO 64119
(39.18618298500047, -94.5108512329997)",172,6,4,135
130001046,01/05/2013 12:00:00 AM,11:26,01/04/2013 12:00:00 AM,19:00,01/05/2013 12:00:00 AM,11:15,702,240,Auto Theft,533,64131,PJ7097,SPD,U,1,VIC,W,M,35,N,"11400 HOLMES RD
KANSAS CITY, MO 64131
(38.9199745520005, -94.58385515299966)",136,1,7,163
130000459,01/02/2013 12:00:00 AM,19:08,01/02/2013 12:00:00 AM,6:00,01/02/2013 12:00:00 AM,19:05,501,220,Burglary - Residence,234,64131,PJ6401,MPD,U,1,VIC,B,M,30,N,"800 E 93 TE
KANSAS CITY, MO 64131
(38.95161272900049, -94.48872747399969)",27,2,7,98
130000983,01/04/2013 12:00:00 AM,23:00,01/04/2012 12:00:00 AM,23:00,,,302,120,Armed Robbery,313,64126,PJ0722,EPD,N,1,VIC,W,M,32,Y,"4800 INDEPENDENCE AV
KANSAS CITY, MO 64126
(39.105466443000466, -94.52557884699968)",192,4,7,70
130020788,03/29/2013 12:00:00 AM,7:52,03/29/2013 12:00:00 AM,7:45,,,501,220,Burglary - Residence,543,,PJ7121,SPD,U,1,SUS,B,M,23,N,"11300 SYCAMORE TE
KANSAS CITY, MO
(38.92230027900047, -94.49829708099969)",190,1,7,143
130000754,01/04/2013 12:00:00 AM,7:00,01/04/2013 12:00:00 AM,,,,702,240,Auto Theft,635,64119,PC1128,SCP,N,1,VIC,W,F,33,N,"6400 NE 43 ST
KANSAS CITY, MO 64119
(39.17167412300046, -94.55402893099966)",86,6,4,167
130000661,01/03/2013 12:00:00 AM,16:51,01/03/2013 12:00:00 AM,13:00,01/03/2013 12:00:00 AM,15:00,670,23D,Stealing from Buildi,241,64130,PJ4990,MPD,U,1,SUS,U,U,,N,"2300 E MEYER BL
KANSAS CITY, MO 64130
(39.00715878900047, -94.55978085299967)",49,2,7,151
130000325,01/02/2013 12:00:00 AM,11:54,01/01/2013 12:00:00 AM,1:45,,,650,23G,Stealing Auto Parts/,332,64130,PJ2784,EPD,U,1,SUS,B,F,35,N,"3400 JACKSON AV
KANSAS CITY, MO 64130
(39.063752698000485, -94.53476635099969)",133,3,7,36
130000083,01/01/2013 12:00:00 AM,9:25,01/01/2013 12:00:00 AM,2:30,,,302,120,Armed Robbery,121,64106,PJ0321,CPD,N,4,SUS,W,F,25,N,"400 TRACY AV
KANSAS CITY, MO 64106
(39.111383729000465, -94.56655471899967)",102,4,7,75
130001011,01/05/2013 12:00:00 AM,6:22,01/05/2013 12:00:00 AM,6:00,01/05/2013 12:00:00 AM,6:10,702,240,Auto Theft,322,64127,PJ0981,EPD,U,1,SUS,U,U,,N,"4600 E 10 ST
KANSAS CITY, MO 64127
(39.100603729000454, -94.52814280599966)",215,3,7,95
130000325,01/02/2013 12:00:00 AM,11:54,01/01/2013 12:00:00 AM,1:45,,,650,23G,Stealing Auto Parts/,332,64130,PJ2784,EPD,U,1,VIC,W,M,36,N,"3400 JACKSON AV
KANSAS CITY, MO 64130
(39.063752698000485, -94.53476635099969)",133,3,7,36
130000855,01/04/2013 12:00:00 AM,14:12,01/03/2013 12:00:00 AM,21:00,01/04/2013 12:00:00 AM,12:00,650,23G,Stealing Auto Parts/,111,64106,PJ0357,CPD,U,1,VIC,W,F,24,N,"500 E 3 ST
KANSAS CITY, MO 64106
(39.110918256000446, -94.57827563599966)",71,4,7,75
130001133,01/05/2013 12:00:00 AM,17:27,01/05/2013 12:00:00 AM,13:00,01/05/2013 12:00:00 AM,16:30,650,23G,Stealing Auto Parts/,234,64114,PJ6174,MPD,U,1,VIC,W,F,53,N,"8600 WARD PK S
KANSAS CITY, MO 64114
(38.958291974000474, -94.59571990299969)",210,1,7,162
120088318,01/07/2013 12:00:00 AM,12:23,,,,,702,240,Auto Theft,,,,,U,1,VIC,W,M,54,N,"MO
(38.63579372300046, -92.56629737199967)",,,,
130000925,01/04/2013 12:00:00 AM,18:34,01/04/2013 12:00:00 AM,7:45,01/04/2013 12:00:00 AM,16:45,702,240,Auto Theft,544,64139,PJ6208,SPD,U,1,VIC,W,F,43,N,"7900 LEES SUMMIT RD
KANSAS CITY, MO 64139
(38.9731749770005, -94.39055501199965)",214,2,7,4
130000429,01/02/2013 12:00:00 AM,17:06,12/15/2012 12:00:00 AM,14:00,01/01/2013 12:00:00 AM,13:00,501,220,Burglary - Residence,632,64117,PC1342,SCP,N,1,SUS,W,M,,N,"4900 NE 37 ST
KANSAS CITY, MO 64117
(39.16091810500046, -94.52279078599969)",84,6,4,166
130000711,01/03/2013 12:00:00 AM,21:54,01/03/2013 12:00:00 AM,21:15,,,302,120,Armed Robbery,632,64117,PC1062,SCP,U,2,SUS,B,M,25,Y,"4300 NE 45 TE
KANSAS CITY, MO 64117
(39.175507663000474, -94.52942111099969)",127,6,4,166
130000411,01/02/2013 12:00:00 AM,16:08,01/02/2013 12:00:00 AM,15:00,,,630,23C,Stealing Shoplifting,535,64145,PJ7404,SPD,U,1,VIC,,,,N,"13100 STATE LINE RD
KANSAS CITY, MO 64145
(38.88255154400048, -94.60829919799966)",,,8,39
130000334,01/02/2013 12:00:00 AM,11:13,12/26/2012 12:00:00 AM,11:00,01/02/2013 12:00:00 AM,11:00,501,220,Burglary - Residence,331,64128,PJ2499,EPD,U,1,SUS,U,U,,N,"3000 INDIANA AV
KANSAS CITY, MO 64128
(39.07128188700045, -94.54356932699966)",77,3,7,36
130000061,01/01/2013 12:00:00 AM,0:49,01/01/2013 12:00:00 AM,0:40,,,1401,290,Property Damage,641,64158,PC0502,SCP,N,2,SUS,W,F,31,N,"8900 NE 73 CT
KANSAS CITY, MO 64158
(39.22481917100049, -94.47124281799967)",244,6,4,122
130070315,09/28/2013 12:00:00 AM,0:58,09/27/2013 12:00:00 AM,22:00,09/28/2013 12:00:00 AM,0:55,702,240,Auto Theft,324,64127,PJ2186,EPD,N,1,SUS,U,U,,N,"5300 E 26 ST
KANSAS CITY, MO 64127
(39.077907577000474, -94.52047052699965)",222,3,7,95
130000910,01/04/2013 12:00:00 AM,17:42,01/03/2013 12:00:00 AM,22:30,01/04/2013 12:00:00 AM,11:00,650,23G,Stealing Auto Parts/,233,64131,PJ5921,MPD,U,1,SUS,U,U,,N,"8100 HOLMES RD
KANSAS CITY, MO 64131
(38.98079159500048, -94.58088758999969)",70,1,7,163
130001023,01/05/2013 12:00:00 AM,8:25,01/05/2013 12:00:00 AM,8:15,01/05/2013 12:00:00 AM,8:28,690,23H,Stealing All Other,224,64113,PJ4872,MPD,U,2,SUS,W,M,45,N,"6200 MAIN ST
KANSAS CITY, MO 64113
(39.01541285200045, -94.58832691999964)",79,1,7,164
130000536,01/03/2013 12:00:00 AM,9:20,01/03/2013 12:00:00 AM,4:18,01/03/2013 12:00:00 AM,5:24,1122,26B,Credit/Debit/ATM Car,421,64152,PP0375,NPD,N,1,SUS,U,U,,N,"8500 NW 81 TE
KANSAS CITY, MO 64152
(39.24354962300049, -94.67903572599965)",182,5,3,77
130000382,01/02/2013 12:00:00 AM,14:13,01/02/2013 12:00:00 AM,14:13,,,1001,250,Forgery,233,64114,PJ6037,MPD,U,1,SUS,B,M,19,N,"8400 WORNALL RD
KANSAS CITY, MO 64114
(38.97590202000049, -94.59503411899965)",141,1,7,162
130000457,01/02/2013 12:00:00 AM,19:47,01/01/2013 12:00:00 AM,23:00,,,670,23D,Stealing from Buildi,212,64129,PJ4311,MPD,U,1,VIC,W,F,28,N,"5200 HICKORY RD
KANSAS CITY, MO 64129
(39.028779520000455, -94.50394940699965)",20,2,7,155
130000352,01/02/2013 12:00:00 AM,13:33,12/18/2012 12:00:00 AM,11:00,12/18/2012 12:00:00 AM,12:00,640,23F,Stealing From Auto,332,64129,PJ2745,EPD,N,2,VIC,B,F,63,N,"3300 ASKEW AV
KANSAS CITY, MO 64129
(39.06578159200046, -94.54160631599967)",43,3,7,36
130001073,01/05/2013 12:00:00 AM,12:34,01/04/2013 12:00:00 AM,17:00,01/04/2013 12:00:00 AM,23:00,1401,290,Property Damage,313,64123,PJ0748,EPD,U,1,SUS,U,U,,N,"600 BENTON BL
KANSAS CITY, MO 64123
(39.105991178000465, -94.54412485699964)",109,3,7,70
130000948,01/04/2013 12:00:00 AM,19:06,01/04/2013 12:00:00 AM,19:00,,,630,23C,Stealing Shoplifting,341,64126,PJ1428,EPD,U,1,SUS,B,F,20,N,"5500 E TRUMAN RD
KANSAS CITY, MO 64126
(39.094106782000495, -94.51808129899968)",140,3,7,95
130000687,01/03/2013 12:00:00 AM,18:40,01/03/2013 12:00:00 AM,18:40,,,630,23C,Stealing Shoplifting,345,64133,PJ3601,EPD,U,2,VIC,,,,N,"11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)",,,7,146
130000077,01/01/2013 12:00:00 AM,10:05,01/01/2013 12:00:00 AM,3:00,,,670,23D,Stealing from Buildi,643,64157,PC0303,SCP,U,1,VIC,W,M,22,N,"8900 N KENTUCKY CT
KANSAS CITY, MO 64157
(39.25529312200047, -94.47286159799967)",244,6,4,152
130000918,01/04/2013 12:00:00 AM,18:03,01/03/2013 12:00:00 AM,18:00,01/04/2013 12:00:00 AM,7:00,640,23F,Stealing From Auto,642,64157,PC0321,SCP,N,1,VIC,W,M,37,N,"8600 N LATHROP AV
KANSAS CITY, MO 64157
(39.27803223900048, -94.47222615699968)",244,6,4,152
130000780,01/04/2013 12:00:00 AM,9:36,01/03/2013 12:00:00 AM,20:00,01/04/2013 12:00:00 AM,8:00,702,240,Auto Theft,341,64127,PJ1548,EPD,U,1,VIC,W,F,55,N,"5600 E 16 TE
KANSAS CITY, MO 64127
(39.09166553500046, -94.51700924999966)",140,3,7,95
130001064,01/05/2013 12:00:00 AM,12:33,01/05/2013 12:00:00 AM,12:30,,,690,23H,Stealing All Other,231,64114,PJ5386,MPD,U,1,SUS,B,M,35,N,"300 W 72 ST
KANSAS CITY, MO 64114
(38.9977444860005, -94.59281149599968)",146,1,7,162
130001117,01/05/2013 12:00:00 AM,14:39,01/05/2013 12:00:00 AM,14:38,,,630,23C,Stealing Shoplifting,532,64137,PJ6529,SPD,U,1,VIC,,,,N,"5600 E BANNISTER RD
KANSAS CITY, MO 64137
(38.95315845500045, -94.52648022199969)",108,2,7,149
130053511,07/28/2013 12:00:00 AM,20:55,07/26/2013 12:00:00 AM,13:00,07/28/2013 12:00:00 AM,6:00,501,220,Burglary - Residence,345,64133,PJ3584,EPD,U,1,SUS,U,U,,N,"10200 E 42 ST
KANSAS CITY, MO 64133
(39.04679125700045, -94.45891889899968)",173,3,7,37
130000863,01/04/2013 12:00:00 AM,14:03,01/04/2013 12:00:00 AM,14:03,,,630,23C,Stealing Shoplifting,345,64133,PJ3601,EPD,U,1,VIC,,,,N,"11600 E US 40 HWY
KANSAS CITY, MO 64133
(39.04648032600045, -94.44116774099967)",,,7,146
130001031,01/05/2013 12:00:00 AM,9:46,01/05/2013 12:00:00 AM,9:45,,,630,23C,Stealing Shoplifting,312,64124,PJ0771,EPD,U,1,VIC,,,,N,"6000 INDEPENDENCE AVE
KANSAS CITY, MO 64124
(39.10492751200047, -94.51084956899967)",218,4,7,125
130000958,01/04/2013 12:00:00 AM,19:54,01/04/2013 12:00:00 AM,19:54,,,630,23C,Stealing Shoplifting,534,64137,PJ6844,SPD,U,1,SUS,B,F,18,N,"10500 GRANDVIEW RD
KANSAS CITY, MO 64137
(38.93557115800047, -94.54121546199968)",245,1,7,149
130000545,01/03/2013 12:00:00 AM,10:14,12/30/2012 12:00:00 AM,21:30,,,1401,290,Property Damage,345,64133,PJ3526,EPD,U,1,SUS,B,F,21,N,"10600 E 42 ST
KANSAS CITY, MO 64133
(39.04642917400048, -94.45390241699965)",173,3,7,37
130001071,01/05/2013 12:00:00 AM,12:55,01/05/2013 12:00:00 AM,12:53,,,301,120,Strong Arm Robbery,211,64130,PJ4079,MPD,U,2,VIC,A,M,36,N,"4200 BLUE PK
KANSAS CITY, MO 64130
(39.03490420000048, -94.53578802999965)",206,3,7,157
130000745,01/04/2013 12:00:00 AM,4:39,12/30/2012 12:00:00 AM,18:00,01/04/2013 12:00:00 AM,4:34,1401,290,Property Damage,342,64129,PJ2671,EPD,U,1,VIC,W,M,24,N,"3100 DONNELLY AV
KANSAS CITY, MO 64129
(39.06749483700048, -94.48634686699967)",236,3,7,155
130000376,01/02/2013 12:00:00 AM,14:45,01/01/2013 12:00:00 AM,1:00,01/01/2013 12:00:00 AM,2:00,670,23D,Stealing from Buildi,133,64111,PJ3275,CPD,U,1,VIC,W,F,25,N,"400 WESTPORT RD
KANSAS CITY, MO 64111
(39.053256139000496, -94.59064477099969)",42,4,7,50
130001126,01/05/2013 12:00:00 AM,16:29,01/05/2013 12:00:00 AM,16:29,,,690,23H,Stealing All Other,242,64130,PJ5908,MPD,U,1,SUS,U,U,,N,"8000 WABASH AV
KANSAS CITY, MO 64130
(38.981606789000466, -94.55890224899969)",205,2,7,151
130001042,01/05/2013 12:00:00 AM,11:09,01/04/2013 12:00:00 AM,18:00,01/05/2013 12:00:00 AM,11:00,650,23G,Stealing Auto Parts/,412,64118,PC0599,NPD,N,1,SUS,U,U,,N,"400 NW 63 ST
KANSAS CITY, MO 64118
(39.20846741200046, -94.58626803199968)",225,5,4,154
130000690,01/03/2013 12:00:00 AM,19:10,01/03/2013 12:00:00 AM,18:00,01/03/2013 12:00:00 AM,19:00,640,23F,Stealing From Auto,111,64101,PJ1398,CPD,U,1,SUS,U,U,,N,"1600 WASHINGTON ST
KANSAS CITY, MO 64101
(39.09485431900049, -94.58979745499965)",149,4,7,92
130000567,01/03/2013 12:00:00 AM,11:30,01/03/2013 12:00:00 AM,11:27,01/03/2013 12:00:00 AM,11:30,702,240,Auto Theft,141,64109,PJ2760,CPD,U,1,VIC,B,M,19,N,"3400 HOLMES ST
KANSAS CITY, MO 64109
(39.06524150200045, -94.57625621799968)",41,4,7,19
130000156,01/01/2013 12:00:00 AM,16:06,12/29/2012 12:00:00 AM,16:30,12/29/2012 12:00:00 AM,17:00,640,23F,Stealing From Auto,345,64133,PJ3715,EPD,U,1,SUS,U,U,,N,"4300 BLUE RIDGE BL
KANSAS CITY, MO 64133
(39.04343178400046, -94.43828553299966)",37,3,7,37
130000828,01/04/2013 12:00:00 AM,12:26,01/04/2013 12:00:00 AM,12:26,,,630,23C,Stealing Shoplifting,213,64129,PJ4889,MPD,U,1,ARR,B,M,52,N,"8700 E 63 TF
KANSAS CITY, MO 64129
(39.03902217600046, -94.49601940699966)",19,3,7,155
130075012,10/15/2013 12:00:00 AM,18:24,10/15/2013 12:00:00 AM,8:00,10/15/2013 12:00:00 AM,18:18,640,23F,Stealing From Auto,111,64109,PJ0989,CPD,U,1,VIC,W,M,32,N,"W 12 ST/PENNSYLVANIA AV
KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)",123,3,7,19
130001161,01/05/2013 12:00:00 AM,15:24,12/31/2012 12:00:00 AM,12:00,01/02/2013 12:00:00 AM,12:00,501,220,Burglary - Residence,132,64111,PJ2896,CPD,U,1,SUS,U,U,,N,"3600 WYANDOTTE ST
KANSAS CITY, MO 64111
(39.06192278600048, -94.58816545599967)",32,4,7,50
130001151,01/05/2013 12:00:00 AM,18:57,01/05/2013 12:00:00 AM,5:30,01/05/2013 12:00:00 AM,18:57,501,220,Burglary - Residence,242,64132,PJ5629,MPD,U,1,VIC,B,F,48,N,"7400 OLIVE ST
KANSAS CITY, MO 64132
(38.9925732370005, -94.55953590799965)",154,2,7,151
130000733,01/03/2013 12:00:00 AM,23:54,12/16/2012 12:00:00 AM,8:00,01/03/2013 12:00:00 AM,23:00,501,220,Burglary - Residence,534,64131,PJ7158,SPD,U,1,VIC,W,M,26,N,"11200 MONTGALL AV
KANSAS CITY, MO 64131
(38.92387324000049, -94.55931711599965)",4,1,7,149
130000865,01/04/2013 12:00:00 AM,14:26,01/04/2013 12:00:00 AM,11:00,01/04/2013 12:00:00 AM,14:00,501,220,Burglary - Residence,332,64128,PJ2892,EPD,U,1,SUS,U,U,,N,"3800 E 35 ST
KANSAS CITY, MO 64128
(39.06222642300048, -94.53926241999966)",133,3,7,36
130000105,01/01/2013 12:00:00 AM,12:00,01/01/2013 12:00:00 AM,11:58,,,501,220,Burglary - Residence,231,64114,PJ5635,MPD,U,1,VIC,U,U,,N,"7500 JEFFERSON ST
KANSAS CITY, MO 64114
(38.99248224600046, -94.59730678399967)",147,1,7,162
130000037,01/01/2013 12:00:00 AM,3:10,01/01/2013 12:00:00 AM,3:09,,,501,220,Burglary - Residence,134,64130,PJ2762,CPD,U,1,VIC,B,F,26,N,"3300 WYOMING ST
KANSAS CITY, MO 64130
(39.06728105400049, -94.60410642499966)",232,4,7,50
130000501,01/03/2013 12:00:00 AM,4:12,01/03/2013 12:00:00 AM,3:49,,,690,23H,Stealing All Other,343,64128,PJ2688,EPD,U,2,VIC,B,M,54,N,"4500 E LINWOOD BL
KANSAS CITY, MO 64128
(39.067376771000454, -94.53095030199967)",208,3,7,36
130066511,09/14/2013 12:00:00 AM,4:51,09/14/2013 12:00:00 AM,4:45,,,502,220,Burglary - Non Resid,233,64131,PJ6049,MPD,N,2,SUS,B,M,,N,"8400 HOLMES RD
KANSAS CITY, MO 64131
(38.97486276100045, -94.58117625599965)",70,1,7,163
130053593,07/29/2013 12:00:00 AM,8:55,07/28/2013 12:00:00 AM,23:15,07/29/2013 12:00:00 AM,8:15,650,23G,Stealing Auto Parts/,144,64109,PJ3704,CPD,U,1,VIC,B,M,31,N,"1500 LEXINGTON CT
KANSAS CITY, MO 64109
(39.043274829000495, -94.56681802699967)",25,3,7,165
130000002,01/01/2013 12:00:00 AM,0:13,12/31/2012 12:00:00 AM,8:00,12/31/2012 12:00:00 AM,23:00,650,23G,Stealing Auto Parts/,112,,PJ1035,CPD,U,1,VIC,U,M,32,N,"E 12 ST/CHARLOTTE ST
KANSAS CITY, MO
(39.10295319700049, -94.5830775179997)",5,4,7,75
130000234,01/02/2013 12:00:00 AM,4:28,01/02/2013 12:00:00 AM,4:28,,,502,220,Burglary - Non Resid,631,64116,PC1274,SCP,U,1,VIC,,,,N,"1900 NE RUSSELL RD
KANSAS CITY, MO 64116
(39.16671113900048, -94.5567716169997)",150,6,4,167
130000958,01/04/2013 12:00:00 AM,19:54,01/04/2013 12:00:00 AM,19:54,,,630,23C,Stealing Shoplifting,534,64137,PJ6844,SPD,U,4,SUS,B,F,18,N,"10500 GRANDVIEW RD
KANSAS CITY, MO 64137
(38.93557115800047, -94.54121546199968)",245,1,7,149
130075528,10/17/2013 12:00:00 AM,16:16,10/16/2013 12:00:00 AM,13:00,10/17/2013 12:00:00 AM,13:00,702,240,Auto Theft,631,64116,PC1388,SCP,N,1,SUS,U,U,,N,"3500 NE ROCK CREEK DR
KANSAS CITY, MO 64116
(39.15750425400046, -94.55208595999966)",150,6,4,167
130017947,03/17/2013 12:00:00 AM,17:22,03/17/2013 12:00:00 AM,17:22,,,302,120,Armed Robbery,211,64130,PJ4597,MPD,U,3,VIC,B,F,19,Y,"5700 MERSINGTON AV
KANSAS CITY, MO 64130
(39.02229484200046, -94.54039898499968)",170,2,7,157
130000272,01/02/2013 12:00:00 AM,8:25,12/29/2012 12:00:00 AM,8:00,01/02/2013 12:00:00 AM,8:20,501,220,Burglary - Residence,134,64112,PJ3737,CPD,U,2,VIC,W,F,24,N,"4700 FAIRMOUNT AV
KANSAS CITY, MO 64112
(39.04260269700046, -94.60438594499965)",148,4,7,44
130000611,01/03/2013 12:00:00 AM,13:33,01/03/2013 12:00:00 AM,13:33,,,1401,290,Property Damage,234,64130,PJ6445,MPD,N,1,VIC,B,F,47,N,"9400 BALES DR
KANSAS CITY, MO 64130
(38.955840536000494, -94.5481963579997)",113,2,7,151
130000779,01/04/2013 12:00:00 AM,9:00,01/03/2013 12:00:00 AM,16:00,01/04/2013 12:00:00 AM,8:30,690,23H,Stealing All Other,222,64130,PJ4367,MPD,U,1,VIC,,,,N,"5400 PROSPECT AV
KANSAS CITY, MO 64130
(39.028132765000464, -94.55510621599967)",58,2,7,157
120078897,03/06/2013 12:00:00 AM,13:37,12/14/2012 12:00:00 AM,13:00,03/06/2013 12:00:00 AM,13:00,301,120,Strong Arm Robbery,,,,,U,4,SUS,B,F,16,N,"MO
(38.63579372300046, -92.56629737199967)",,,,
130000802,01/04/2013 12:00:00 AM,11:04,01/04/2013 12:00:00 AM,10:50,,,302,120,Armed Robbery,141,64110,PJ2761,CPD,N,1,VIC,B,M,35,Y,"400 E ARMOUR BL
KANSAS CITY, MO 64110
(39.06361767600049, -94.58034953799967)",41,4,7,19
120091923,02/13/2013 12:00:00 AM,12:05,12/25/2012 12:00:00 AM,15:30,12/25/2012 12:00:00 AM,17:50,690,23H,Stealing All Other,425,64153,PP0205,NPD,N,1,SUS,U,U,,N,"00 BEIRUT CI
KANSAS CITY, MO 64153
(39.29502328800049, -94.71447938599965)",203,5,3,130
120070279,03/22/2013 12:00:00 AM,10:22,10/01/2012 12:00:00 AM,19:24,10/01/2012 12:00:00 AM,20:36,690,23H,Stealing All Other,425,64153,PP0205,NPD,N,1,SUS,B,M,71,N,"00 BEIRUT CI
KANSAS CITY, MO 64153
(39.29502328800049, -94.71447938599965)",203,5,3,130
130000227,01/02/2013 12:00:00 AM,0:08,01/01/2013 12:00:00 AM,19:00,,,1401,290,Property Damage,532,64137,PJ7152,SPD,U,1,SUS,B,F,45,N,"11300 BENNINGTON AV
KANSAS CITY, MO 64137
(38.919033054000465, -94.51428036999965)",34,1,7,143
130000094,01/01/2013 12:00:00 AM,11:29,12/31/2012 12:00:00 AM,22:00,01/01/2013 12:00:00 AM,9:00,1401,290,Property Damage,113,64105,PJ1163,CPD,U,1,VIC,W,M,33,N,"1300 WYANDOTTE ST
KANSAS CITY, MO 64105
(39.09857349400045, -94.58569408599965)",5,4,7,72
130000316,01/02/2013 12:00:00 AM,10:59,01/01/2013 12:00:00 AM,18:30,01/01/2013 12:00:00 AM,19:30,630,23C,Stealing Shoplifting,535,,PJ7425,SPD,U,1,SUS,U,U,,N,"1200 W 136 ST
KANSAS CITY, MO
(38.88146082200046, -94.60726806599968)",159,1,7,129
130086847,12/01/2013 12:00:00 AM,22:22,12/01/2013 12:00:00 AM,15:00,12/01/2013 12:00:00 AM,22:00,1401,290,Property Damage,344,64133,PJ3487,EPD,U,1,VIC,W,F,23,N,"0 ARROWHEAD DR
KANSAS CITY, MO 64133
(39.04707171500047, -94.48428576999964)",15,3,7,155
130050483,07/18/2013 12:00:00 AM,7:33,07/17/2013 12:00:00 AM,23:00,07/18/2013 12:00:00 AM,7:30,1401,290,Property Damage,543,64134,PJ7121,SPD,U,1,SUS,U,U,,N,"11200 HERRICK AV
KANSAS CITY, MO 64134
(38.92018330900049, -94.49629554399968)",190,1,7,143
