"service_order_number","date_opened","structure_status","address","city","state","zip_code","neighborhood","latitude","longitude","kivapin","property_owner","demolition_ordered_date","project_phase","structure_type","structure_rating","mapped_location"
"1189001","2017-11-08T00:00:00.000","Closed (City Demolition)","8606 Thompson Ave","KANSAS CITY","MO","64125","North Blue Ridge","39.105824","-94.481617","46995","Private",,,"House","Emergency","8606 Thompson Ave
KANSAS CITY,  64125
(39.105824, -94.481617)"
"1148536","2015-11-06T00:00:00.000","Closed (Owner Repair)","7004 NW 72ND TER","KANSAS CITY","MO","64152","Royal Oaks North","39.226472","-94.662025","170723","Private",,"AHA Candidate","House","Repair/Receivership","7004 NW 72ND TER
KANSAS CITY,  64152
(39.226472, -94.662025)"
"1129121","2013-12-27T00:00:00.000","Closed (Owner Repair)","5749 COLLEGE AVE","KANSAS CITY","MO","64130","North Town Fork Creek","39.02086","-94.547116","36760","Private",,"Dollar House (sold)",,,"5749 COLLEGE AVE
KANSAS CITY,  64130
(39.02086, -94.547116)"
"1129178","2014-11-07T00:00:00.000","Closed (Owner Demolition)","2320 Stark Ave","KANSAS CITY","MO","64129","Western Blue Township","39.079412","-94.479512","47267","Private",,,"House","Regular Demolition","2320 Stark Ave
KANSAS CITY,  64129
(39.079412, -94.479512)"
"1047899","2011-03-24T00:00:00.000","Closed (Owner Demolition)","3008 CHERRY ST","KANSAS CITY","MO","64108","Longfellow","39.072134","-94.578005","127074","Private",,,"Commercial Building","High Priority","3008 CHERRY ST
KANSAS CITY,  64108
(39.072134, -94.578005)"
"1100062","2013-11-12T00:00:00.000","Downgraded/No Longer a DB","3031 CYPRESS AVE","KANSAS CITY","MO","64128","Knoches Park","39.069858","-94.530469","22544","Private",,"AHA Candidate","House","Repair/Receivership","3031 CYPRESS AVE
KANSAS CITY,  64128
(39.069858, -94.530469)"
"1075184","2012-09-13T00:00:00.000","Closed (Owner Repair)","2941 INDIANA AVE","KANSAS CITY","MO","64128","Ingleside","39.071679","-94.543195","23993","Private",,"Dollar House (sold)",,,"2941 INDIANA AVE
KANSAS CITY,  64128
(39.071679, -94.543195)"
"1105982","2014-02-05T00:00:00.000","Closed (Owner Demolition)","4012 SOUTH BENTON AVE","KANSAS CITY","MO","64130","Oak Park Southwest","39.052824","-94.550599","29740","Private",,,"Unattached Garage","High Priority","4012 SOUTH BENTON AVE
KANSAS CITY,  64130
(39.052824, -94.550599)"
"1047367","2014-09-29T00:00:00.000","Closed (City Demolition)","4732 E 44TH ST","KANSAS CITY","MO","64130","Vineyard","39.045002","-94.527604","32808","Land Bank",,"Land Bank Round 3",,,"4732 E 44TH ST
KANSAS CITY,  64130
(39.045002, -94.527604)"
"1149223","2015-11-23T00:00:00.000","Closed (City Demolition)","7604 E 48th Ter","KANSAS CITY","MO","64129","Eastwood Hills East","39.03676","-94.496413","50539","Private",,"47/63 Strategic Area","House","Regular Demolition","7604 E 48th Ter
KANSAS CITY,  64129
(39.03676, -94.496413)"
"1047246","2008-10-30T00:00:00.000","Closed (City Demolition)","3405 MONTGALL AVE","KANSAS CITY","MO","64128","Oak Park Northwest","39.064176","-94.551631","25515","Land Bank",,"Dollar House List (added)",,,"3405 MONTGALL AVE
KANSAS CITY,  64128
(39.064176, -94.551631)"
"1058563","2010-08-25T00:00:00.000","Closed (Owner Repair)","728 FULLER AVE","KANSAS CITY","MO","64125","Sheffield","39.102481","-94.50665","5406","Private",,,,,"728 FULLER AVE
KANSAS CITY,  64125
(39.102481, -94.50665)"
"1049009","2010-11-04T00:00:00.000","Closed (City Demolition)","3618 COLLEGE AVE","KANSAS CITY","MO","64128","Oak Park Northwest","39.059884","-94.545587","28480","Land Bank",,,,,"3618 COLLEGE AVE
KANSAS CITY,  64128
(39.059884, -94.545587)"
"1127698","2015-01-05T00:00:00.000","Closed (City Demolition)","4226 Agnes Ave","KANSAS CITY","MO","64130","Oak Park Southwest","39.048903","-94.549657","29911","Private",,,"House","Regular Demolition","4226 Agnes Ave
KANSAS CITY,  64130
(39.048903, -94.549657)"
"1172180","2017-01-31T00:00:00.000","Closed (Owner Repair)","7808 Longview Rd","KANSAS CITY","MO","64134","Ruskin Heights","38.915144","-94.500296","72607","Private",,"Accelerated Priority","House","Regular Demolition","7808 Longview Rd
KANSAS CITY,  64134
(38.915144, -94.500296)"
"1148937","2015-11-16T00:00:00.000","Downgraded/No Longer a DB","2629 Kensington Ave","KANSAS CITY","MO","64127","East Community Team South","39.077162","-94.531655","19585","Private",,,"House","Repair/Receivership","2629 Kensington Ave
KANSAS CITY,  64127
(39.077162, -94.531655)"
"1106982","2014-02-24T00:00:00.000","Closed (City Demolition)","2323 Cleveland Ave","KANSAS CITY","MO","64127","East Community Team South","39.083269","-94.537921","17127","Private",,,"House","Regular Demolition","2323 Cleveland Ave
KANSAS CITY,  64127
(39.083269, -94.537921)"
"1123936","2014-10-06T00:00:00.000","Downgraded/No Longer a DB","4218 Windsor Ave","KANSAS CITY","MO","64123","North Indian Mound","39.114228","-94.531702","43539","Private",,,"House","Regular Demolition","4218 Windsor Ave
KANSAS CITY,  64123
(39.114228, -94.531702)"
"1119512","2014-08-04T00:00:00.000","Downgraded/No Longer a DB","4146 BENTON BLVD","KANSAS CITY","MO","64130","Oak Park Southwest","39.049922","-94.547401","30280","Private",,,"House","Regular Demolition","4146 BENTON BLVD
KANSAS CITY,  64130
(39.049922, -94.547401)"
"1178794","2017-06-05T00:00:00.000","Closed (City Demolition)","11207 Manchester Ave","KANSAS CITY","MO","64134","Ruskin Heights","38.919395","-94.498234","72187","Private",,"Accelerated Priority","House","Regular Demolition","11207 Manchester Ave
KANSAS CITY,  64134
(38.919395, -94.498234)"
"1154451","2016-03-31T00:00:00.000","Closed (City Demolition)","4426 Monroe Ave","KANSAS CITY","MO","64130","Oak Park Southeast","39.044947","-94.541773","33974","Land Bank",,"Kissick Donated Demolition",,,"4426 Monroe Ave
KANSAS CITY,  64130
(39.044947, -94.541773)"
"1047115","2010-12-23T00:00:00.000","Downgraded/No Longer a DB","8115 PARK AVE","KANSAS CITY","MO","64132","Marlborough Heights/Marlborough Pride","38.979176","-94.561044","117465","Private",,,"House","Regular Demolition","8115 PARK AVE
KANSAS CITY,  64132
(38.979176, -94.561044)"
"1047443","2010-05-25T00:00:00.000","Closed (Owner Repair)","7403 MONTGALL AVE","KANSAS CITY","MO","64132","Noble And Gregory Ridge","38.992315","-94.555714","3695","Private",,,"House","Repair/Receivership","7403 MONTGALL AVE
KANSAS CITY,  64132
(38.992315, -94.555714)"
"1166867","2016-09-23T00:00:00.000","Closed (City Demolition)","610 Myrtle Ave","KANSAS CITY","MO","64124","Lykins","39.105279","-94.535603","9533","Land Bank",,,,,"610 Myrtle Ave
KANSAS CITY,  64124
(39.105279, -94.535603)"
"1077104","2012-09-24T00:00:00.000","Downgraded/No Longer a DB","5809 E 16TH TER","KANSAS CITY","MO","64126","West Blue Valley","39.091002","-94.514313","6495","Private",,,"House","Regular Demolition","5809 E 16TH TER
KANSAS CITY,  64126
(39.091002, -94.514313)"
"1047368","2008-10-30T00:00:00.000","Closed (City Demolition)","2321 CHESTNUT AVE","KANSAS CITY","MO","64127","Washington Wheatley","39.0836","-94.549566","16283","Land Bank",,"Alternate for Deconstruction (was Dollar House List)",,,"2321 CHESTNUT AVE
KANSAS CITY,  64127
(39.0836, -94.549566)"
"1159251","2016-06-06T00:00:00.000","Closed (Owner Repair)","2823 Topping Ave","KANSAS CITY","MO","64129","South Blue Valley","39.073457","-94.515434","21251","Private",,,"House","High Priority","2823 Topping Ave
KANSAS CITY,  64129
(39.073457, -94.515434)"
"1058572","2011-02-25T00:00:00.000","Downgraded/No Longer a DB","421 N WHEELING AVE","KANSAS CITY","MO","64123","North Indian Mound","39.116583","-94.510025","45594","Land Bank",,,,,"421 N WHEELING AVE
KANSAS CITY,  64123
(39.116583, -94.510025)"
"1149658","2015-12-08T00:00:00.000","Closed (Owner Repair)","2329 Jackson Ave","KANSAS CITY","MO","64127","East Community Team South","39.082593","-94.533487","19289","Private",,,"House","Repair/Receivership","2329 Jackson Ave
KANSAS CITY,  64127
(39.082593, -94.533487)"
"1131464","2011-05-24T00:00:00.000","Closed (City Demolition)","7210 E 87TH TER","KANSAS CITY","MO","64138","Loma Vista","38.965797","-94.505058","55351","Private",,,"Commercial Building","High Priority","7210 E 87TH TER
KANSAS CITY,  64138
(38.965797, -94.505058)"
"1154182","2016-03-25T00:00:00.000","Closed (City Demolition)","2005 Wabash Ave","KANSAS CITY","MO","64127","Wendell Phillips","39.087723","-94.552901","13035","Land Bank",,"Accelerated Priority",,,"2005 Wabash Ave
KANSAS CITY,  64127
(39.087723, -94.552901)"
"1056143","2012-01-17T00:00:00.000","Closed (Owner Repair)","7608 E 47TH TER","KANSAS CITY","MO","64129","Eastwood Hills East","39.038403","-94.496295","50509","Private",,"Dollar House (sold)",,,"7608 E 47TH TER
KANSAS CITY,  64129
(39.038403, -94.496295)"
"1054253","2008-01-24T00:00:00.000","Closed (City Demolition)","6023 E 16TH ST","KANSAS CITY","MO","64126","West Blue Valley","39.091827","-94.511531","6598","Land Bank",,,"House",,"6023 E 16TH ST
KANSAS CITY,  64126
(39.091827, -94.511531)"
"1144621","2011-06-01T00:00:00.000","Closed (City Demolition)","6835-6841 E TRUMAN RD","KANSAS CITY","MO","64126","East Blue Valley","39.092667","-94.501709","7239","Land Bank",,,"Commercial Building",,"6835 6841 E TRUMAN RD
KANSAS CITY,  64126
(39.092667, -94.501709)"
"1047352","2007-10-02T00:00:00.000","Downgraded/No Longer a DB","3302 E 22nd St","KANSAS CITY","MO","64127","Washington Wheatley","39.085592","-94.544376","15777","Land Bank",,,,,"3302 E 22nd St
KANSAS CITY,  64127
(39.085592, -94.544376)"
"1153945","2016-02-29T00:00:00.000","Closed (City Demolition)","3125 Elmwood Ave","KANSAS CITY","MO","64128","Knoches Park","39.068146","-94.529592","22902","Land Bank",,"Land Bank Unclaimed",,,"3125 Elmwood Ave
KANSAS CITY,  64128
(39.068146, -94.529592)"
"1152778","2016-02-29T00:00:00.000","Closed (City Demolition)","4011 E 26th St","KANSAS CITY","MO","64127","East Community Team South","39.078243","-94.535649","17551","Land Bank",,"Kissick Donated Demolition",,,"4011 E 26th St
KANSAS CITY,  64127
(39.078243, -94.535649)"
"1153041","2016-03-04T00:00:00.000","Closed (Owner Repair)","5104 Brooklyn Ave","KANSAS CITY","MO","64130","Blue Hills","39.033726","-94.55975","145645","Private",,,"House","Repair/Receivership","5104 Brooklyn Ave
KANSAS CITY,  64130
(39.033726, -94.55975)"
"1095289","2013-07-03T00:00:00.000","Closed (City Demolition)","5734 Wabash Ave","KANSAS CITY","MO","64130","Blue Hills","39.021693","-94.556988","148375","Private",,"47/63 Strategic Area","House","Regular Demolition","5734 Wabash Ave
KANSAS CITY,  64130
(39.021693, -94.556988)"
"1047693","2008-03-24T00:00:00.000","Closed (City Demolition)","5221 WALROND AVE","KANSAS CITY","MO","64130","North Town Fork Creek","39.030887","-94.547632","35942","KCHA",,"Dollar House List",,,"5221 WALROND AVE
KANSAS CITY,  64130
(39.030887, -94.547632)"
"1053406","2011-11-16T00:00:00.000","Downgraded/No Longer a DB","3333 E 19TH ST","KANSAS CITY","MO","64127","Washington Wheatley","39.08942","-94.542885","15320","Private",,,"Commercial Building","Repair/Receivership","3333 E 19TH ST
KANSAS CITY,  64127
(39.08942, -94.542885)"
"1149132","2009-12-02T00:00:00.000","Closed (City Demolition)","6811 AGNES AVE","KANSAS CITY","MO","64132","Self Help Neighborhood Council","39.00279","-94.551662","2828","Land Bank",,"Dollar House List (added)",,,"6811 AGNES AVE
KANSAS CITY,  64132
(39.00279, -94.551662)"
"1080057","2012-11-16T00:00:00.000","On Hold - LB Sold","4654 E 43RD TER","KANSAS CITY","MO","64130","Vineyard","39.045687","-94.527064","32893","Private",,"Dollar House (sold)","House","More Information Needed","4654 E 43RD TER
KANSAS CITY,  64130
(39.045687, -94.527064)"
"1149228","2015-11-23T00:00:00.000","Downgraded/No Longer a DB","4210 E 7th St","KANSAS CITY","MO","64124","Lykins","39.104119","-94.532345","8008","Private",,,"Apartment Building","Regular Demolition","4210 E 7th St
KANSAS CITY,  64124
(39.104119, -94.532345)"
"1169918","2010-09-24T00:00:00.000","Closed (City Demolition)","5637 Bonita Ave","KANSAS CITY","MO","64128","South Blue Valley","39.073556","-94.516369","21626","Land Bank",,"Land Bank Unclaimed",,,"5637 Bonita Ave
KANSAS CITY,  64128
(39.073556, -94.516369)"
"1154384","2016-03-30T00:00:00.000","Closed (City Demolition)","4008 Topping Ave","KANSAS CITY","MO","64130","Vineyard Estates","39.050956","-94.517114","32035","Land Bank",,"Kissick Donated Demolition",,,"4008 Topping Ave
KANSAS CITY,  64130
(39.050956, -94.517114)"
"1175741","2017-04-17T00:00:00.000","Closed (City Demolition)","3010 E 31st St","KANSAS CITY","MO","64128","Santa Fe","39.069954","-94.547731","24781","Land Bank",,,"House","High Priority","3010 E 31st St
KANSAS CITY,  64128
(39.069954, -94.547731)"
"1070098","2012-07-31T00:00:00.000","Closed (City Demolition)","2035 Agnes Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.086835","-94.547214","15887","Private",,,"House","High Priority","2035 Agnes Ave
KANSAS CITY,  64127
(39.086835, -94.547214)"
"1144794","2015-08-28T00:00:00.000","Downgraded/No Longer a DB","4820 E 18th St","KANSAS CITY","MO","64127","East Community Team North","39.090053","-94.525848","18240","Private",,,"House","Repair/Receivership","4820 E 18th St
KANSAS CITY,  64127
(39.090053, -94.525848)"
"1166966","2016-09-26T00:00:00.000","Closed (City Demolition)","5408 Norton Ave","KANSAS CITY","MO","64130","Swope Parkway-Elmwood","39.027437","-94.538099","35841","Land Bank",,,,,"5408 Norton Ave
KANSAS CITY,  64130
(39.027437, -94.538099)"
"1179782","2017-06-13T00:00:00.000","Closed (City Demolition)","8600 Thompson Ave","KANSAS CITY","MO","64125","North Blue Ridge","39.10583","-94.481985","46998","Private",,,,,"8600 Thompson Ave
KANSAS CITY,  64125
(39.10583, -94.481985)"
"1152736","2016-02-29T00:00:00.000","Closed (City Demolition)","8621 Smart Ave","KANSAS CITY","MO","64125","North Blue Ridge","39.106198","-94.4807","46982","Land Bank",,"Kissick Donated Demolition",,,"8621 Smart Ave
KANSAS CITY,  64125
(39.106198, -94.4807)"
"1153938","2016-02-29T00:00:00.000","Closed (City Demolition)","2820 Wenzel Ave","KANSAS CITY","MO","64128","East Community Team South","39.073843","-94.532722","22386","Land Bank",,"Kissick Donated Demolition",,,"2820 Wenzel Ave
KANSAS CITY,  64128
(39.073843, -94.532722)"
"1175740","2017-04-17T00:00:00.000","Closed (City Demolition)","2317 Chelsea Ave","KANSAS CITY","MO","64127","East Community Team South","39.082919","-94.526326","19020","Land Bank",,,"House","High Priority","2317 Chelsea Ave
KANSAS CITY,  64127
(39.082919, -94.526326)"
"1056280","2012-01-19T00:00:00.000","Downgraded/No Longer a DB","5702 E 101st St","KANSAS CITY","MO","64137","Fairlane","38.942394","-94.523564","57752","Private",,,,,"5702 E 101st St
KANSAS CITY,  64137
(38.942394, -94.523564)"
"1177236","2017-05-08T00:00:00.000","Closed (City Demolition)","805 Myrtle Ave","KANSAS CITY","MO","64124","Lykins","39.102638","-94.53514","9604","Private",,,"House","Emergency","805 Myrtle Ave
KANSAS CITY,  64124
(39.102638, -94.53514)"
"1127325","2014-12-22T00:00:00.000","Closed (Owner Repair)","3800 E 36TH ST","KANSAS CITY","MO","64128","Palestine East","39.060677","-94.539308","27587","Private",,,"House",,"3800 E 36TH ST
KANSAS CITY,  64128
(39.060677, -94.539308)"
"1048406","2010-10-06T00:00:00.000","Closed (City Demolition)","2634 Askew Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.077304","-94.541307","17403","Land Bank",,"Dollar House List",,,"2634 Askew Ave
KANSAS CITY,  64127
(39.077304, -94.541307)"
"1196255","2018-04-23T00:00:00.000","Closed (City Demolition)","4117 Flora Ave","KANSAS CITY","MO","64110","Ivanhoe Southwest","39.051629","-94.566229","136124","Private",,,,,"4117 Flora Ave
KANSAS CITY,  64110
(39.051629, -94.566229)"
"1069948","2012-07-30T00:00:00.000","Closed (City Demolition)","3818 Bales Ave","KANSAS CITY","MO","64128","Palestine West And Oak Park Northeast","39.055956","-94.543504","28022","Land Bank",,,,,"3818 Bales Ave
KANSAS CITY,  64128
(39.055956, -94.543504)"
"1153949","2016-02-29T00:00:00.000","Closed (City Demolition)","2742 Askew Ave","KANSAS CITY","MO","64128","Ingleside","39.07516","-94.541406","23760","Land Bank",,"Land Bank Unclaimed","House",,"2742 Askew Ave
KANSAS CITY,  64128
(39.07516, -94.541406)"
"1155398","2016-04-19T00:00:00.000","Closed (Owner Repair)","3229 Windsor Ave","KANSAS CITY","MO","64123","Scarritt Point","39.114005","-94.542508","40781","Private",,,"House","Repair/Receivership","3229 Windsor Ave
KANSAS CITY,  64123
(39.114005, -94.542508)"
"1153385","2016-03-10T00:00:00.000","Closed (City Demolition)","2534 Spruce Ave","KANSAS CITY","MO","64127","East Community Team South","39.078818","-94.533227","19690","Land Bank",,"Land Bank Unclaimed",,,"2534 Spruce Ave
KANSAS CITY,  64127
(39.078818, -94.533227)"
"1169862","2016-11-21T00:00:00.000","Closed (City Demolition)","5823 Chestnut Ave","KANSAS CITY","MO","64130","North Town Fork Creek","39.020165","-94.553215","36660","Private",,,"House",,"5823 Chestnut Ave
KANSAS CITY,  64130
(39.020165, -94.553215)"
"1048437","2009-09-15T00:00:00.000","Closed (City Demolition)","3008 MONROE AVE","KANSAS CITY","MO","64128","Ingleside","39.070926","-94.540483","24080","Land Bank",,"Dollar House List",,,"3008 MONROE AVE
KANSAS CITY,  64128
(39.070926, -94.540483)"
"1049755","2011-11-17T00:00:00.000","Closed (City Demolition)","2102 Olive St","KANSAS CITY","MO","64127","Wendell Phillips","39.086602","-94.554645","13090","Land Bank",,"Accelerated Priority",,,"2102 Olive St
KANSAS CITY,  64127
(39.086602, -94.554645)"
"1173502","2017-03-01T00:00:00.000","Closed (City Demolition)","8609 Thompson Ave","KANSAS CITY","MO","64125","North Blue Ridge","39.105357","-94.481514","47003","Private",,"KCPD Requested","House",,"8609 Thompson Ave
KANSAS CITY,  64125
(39.105357, -94.481514)"
"1076888","2012-09-20T00:00:00.000","Closed (Owner Repair)","2945 Indiana Ave","KANSAS CITY","MO","64128","Ingleside","39.071583","-94.5432","23994","Private",,,"Unattached Garage","Regular Demolition","2945 Indiana Ave
KANSAS CITY,  64128
(39.071583, -94.5432)"
"1148153","2015-10-28T00:00:00.000","Closed (upgraded to Emergency)","345 N White Ave","KANSAS CITY","MO","64123","North Indian Mound","39.11558","-94.511221","251296","Private",,,,,"345 N White Ave
KANSAS CITY,  64123
(39.11558, -94.511221)"
"1154381","2016-03-30T00:00:00.000","Downgraded/No Longer a DB","3819 Elmwood Ave","KANSAS CITY","MO","64128","Knoches Park","39.055659","-94.530139","31351","Land Bank",,,,,"3819 Elmwood Ave
KANSAS CITY,  64128
(39.055659, -94.530139)"
"1068206","2012-07-03T00:00:00.000","Closed (City Demolition)","1322 E 12TH ST","KANSAS CITY","MO","64106","Paseo West","39.099574","-94.565932","12068","Private",,,"House","Regular Demolition","1322 E 12TH ST
KANSAS CITY,  64106
(39.099574, -94.565932)"
"1048512","2010-04-02T00:00:00.000","Closed (City Demolition)","2022 WABASH AVE","KANSAS CITY","MO","64127","Wendell Phillips","39.087244","-94.553475","13023","Private",,"Accelerated Priority","House","Regular Demolition","2022 WABASH AVE
KANSAS CITY,  64127
(39.087244, -94.553475)"
"1128890","2015-02-02T00:00:00.000","Downgraded/No Longer a DB","2604 Cleveland Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.07817","-94.538922","17524","Private",,,"House","Repair/Receivership","2604 Cleveland Ave
KANSAS CITY,  64127
(39.07817, -94.538922)"
"1153160","2016-03-07T00:00:00.000","Closed (City Demolition)","4505 E 19th St","KANSAS CITY","MO","64127","East Community Team North","39.088424","-94.530036","18477","Land Bank",,"Land Bank Unclaimed",,,"4505 E 19th St
KANSAS CITY,  64127
(39.088424, -94.530036)"
"1110640","2014-05-01T00:00:00.000","Closed (Owner Demolition)","4527 Chestnut Ave (garage only)","KANSAS CITY","MO","64130","Oak Park Southwest","39.043517","-94.551638","34845","Private",,,"Unattached Garage","Regular Demolition","4527 Chestnut Ave
garage only) KANSAS CITY,  64130
(39.043517, -94.551638)"
"1123409","2014-09-26T00:00:00.000","Closed (Owner Repair)","2907 E 73RD ST","KANSAS CITY","MO","64132","Noble And Gregory Ridge","38.993993","-94.553174","3633","Private",,,"House","Repair/Receivership","2907 E 73RD ST
KANSAS CITY,  64132
(38.993993, -94.553174)"
"1166971","2016-09-26T00:00:00.000","Closed (City Demolition)","5625 E 28th St","KANSAS CITY","MO","64128","South Blue Valley","39.074298","-94.516902","21577","Land Bank",,,,,"5625 E 28th St
KANSAS CITY,  64128
(39.074298, -94.516902)"
"1090407","2013-06-06T00:00:00.000","Closed (City Demolition)","4331 Indiana Ave","KANSAS CITY","MO","64130","Oak Park Southeast","39.046739","-94.544463","33842","Land Bank",,,"House","High Priority","4331 Indiana Ave
KANSAS CITY,  64130
(39.046739, -94.544463)"
"1153818","2016-03-21T00:00:00.000","Closed (Owner Demolition)","4513 Chelsea Ave","KANSAS CITY","MO","64130","Vineyard","39.043198","-94.527409","33333","Private",,,"House","Repair/Receivership","4513 Chelsea Ave
KANSAS CITY,  64130
(39.043198, -94.527409)"
"1151145","2016-01-25T00:00:00.000","Closed (Owner Repair)","2416 E 109th St","KANSAS CITY","MO","64131","St","38.928457","-94.561251","156111","Private",,,"House","Regular Demolition","2416 E 109th St
KANSAS CITY,  64131
(38.928457, -94.561251)"
"1055414","2011-12-29T00:00:00.000","Closed (City Demolition)","2918 ASKEW AVE","KANSAS CITY","MO","64128","Ingleside","39.07239","-94.541563","23930","Land Bank",,"Dollar House List",,,"2918 ASKEW AVE
KANSAS CITY,  64128
(39.07239, -94.541563)"
"1058369","2014-10-10T00:00:00.000","Closed (Owner Repair)","3915 Elmwood Ave","KANSAS CITY","MO","64130","Vineyard","39.053901","-94.530225","31413","Private",,,"House","Regular Demolition","3915 Elmwood Ave
KANSAS CITY,  64130
(39.053901, -94.530225)"
"1157807","2016-05-17T00:00:00.000","Downgraded/No Longer a DB","342 N White Ave","KANSAS CITY","MO","64123","North Indian Mound","39.115594","-94.511857","45730","Land Bank",,,,,"342 N White Ave
KANSAS CITY,  64123
(39.115594, -94.511857)"
"1097604","2013-08-05T00:00:00.000","Pre-Bid Process","4033 Bellefontaine Ave","KANSAS CITY","MO","64130","Oak Park Southwest","39.052244","-94.547741","29569","Land Bank",,"LB 2018","House","Repair/Receivership","4033 Bellefontaine Ave
KANSAS CITY,  64130
(39.052244, -94.547741)"
"1154463","2016-03-31T00:00:00.000","Closed (City Demolition)","2910 E 59th St","KANSAS CITY","MO","64130","North Town Fork Creek","39.019425","-94.551863","36722","Land Bank",,"Kissick Donated Demolition",,,"2910 E 59th St
KANSAS CITY,  64130
(39.019425, -94.551863)"
"1152780","2016-02-29T00:00:00.000","Closed (City Demolition)","2021 Quincy Ave","KANSAS CITY","MO","64127","East Community Team North","39.086163","-94.522917","17893","Land Bank",,"Kissick Donated Demolition",,,"2021 Quincy Ave
KANSAS CITY,  64127
(39.086163, -94.522917)"
"1135640","2015-05-20T00:00:00.000","Closed (Owner Repair)","120 NW 37th St","KANSAS CITY","MO","64116","Briarcliff And Claymont","39.161301","-94.582925","85339","Private",,,"House",,"120 NW 37th St
KANSAS CITY,  64116
(39.161301, -94.582925)"
"1175732","2017-04-17T00:00:00.000","Closed (City Demolition)","2017 Chelsea Ave","KANSAS CITY","MO","64127","East Community Team North","39.086452","-94.526148","18828","Land Bank",,,"House","High Priority","2017 Chelsea Ave
KANSAS CITY,  64127
(39.086452, -94.526148)"
"1153947","2016-02-29T00:00:00.000","Closed (City Demolition)","3305 Spruce Ave","KANSAS CITY","MO","64128","Knoches Park","39.065382","-94.533159","23216","Land Bank",,"Kissick Donated Demolition",,,"3305 Spruce Ave
KANSAS CITY,  64128
(39.065382, -94.533159)"
"1153022","2016-03-04T00:00:00.000","Closed (Owner Repair)","5705 E 100TH TER","KANSAS CITY","MO","64137","Fairlane","38.943705","-94.523279","57728","Private",,,"House",,"5705 E 100TH TER
KANSAS CITY,  64137
(38.943705, -94.523279)"
"1175370","2017-04-07T00:00:00.000","Closed (City Demolition)","2100 E 45th St","KANSAS CITY","MO","64130","Ivanhoe Southeast","39.044962","-94.559643","137304","Private",,,"House","High Priority","2100 E 45th St
KANSAS CITY,  64130
(39.044962, -94.559643)"
"1062203","2012-04-19T00:00:00.000","Downgraded/No Longer a DB","4904 AGNES AVE","KANSAS CITY","MO","64130","North Town Fork Creek","39.036979","-94.550273","35062","Private",,"47/63 Strategic Area","House","Regular Demolition","4904 AGNES AVE
KANSAS CITY,  64130
(39.036979, -94.550273)"
"1153159","2016-03-07T00:00:00.000","Closed (City Demolition)","4604 E 20th St","KANSAS CITY","MO","64127","East Community Team North","39.087353","-94.528955","18299","Land Bank",,"Kissick Donated Demolition",,,"4604 E 20th St
KANSAS CITY,  64127
(39.087353, -94.528955)"
"1047530","2007-10-22T00:00:00.000","Closed (Owner Demolition)","5734 PROSPECT AVE","KANSAS CITY","MO","64130","Blue Hills","39.021464","-94.555891","148403","Private",,"Dollar House (sold)",,,"5734 PROSPECT AVE
KANSAS CITY,  64130
(39.021464, -94.555891)"
"1095975","2013-07-16T00:00:00.000","Downgraded/No Longer a DB","4912 PASEO","KANSAS CITY","MO","64110","Eastern 49-63","39.037297","-94.568283","138309","Private",,"47/63 Strategic Area","House","Regular Demolition","4912 PASEO
KANSAS CITY,  64110
(39.037297, -94.568283)"
"1154175","2016-03-25T00:00:00.000","Closed (City Demolition)","3709 E 29th St","KANSAS CITY","MO","64128","Ingleside","39.072556","-94.53945","24044","Land Bank",,"Land Bank Unclaimed",,,"3709 E 29th St
KANSAS CITY,  64128
(39.072556, -94.53945)"
"1050398","2008-12-18T00:00:00.000","Closed (Sent to Receivership)","1031 PARK AVE","KANSAS CITY","MO","64127","Independence Plaza","39.100341","-94.554497","11854","Private",,,"House","High Priority","1031 PARK AVE
KANSAS CITY,  64127
(39.100341, -94.554497)"
"1109289","2014-04-09T00:00:00.000","Closed (Owner Repair)","325 Van Brunt Blvd","KANSAS CITY","MO","64124","South Indian Mound","39.10995","-94.525421","44018","Private",,,"House","Repair/Receivership","325 Van Brunt Blvd
KANSAS CITY,  64124
(39.10995, -94.525421)"
"1170881","2016-12-27T00:00:00.000","Closed (City Demolition)","2532 Drury Ave","KANSAS CITY","MO","64127","South Blue Valley","39.078491","-94.519327","20751","Land Bank",,"KCPD Requested","House","Regular Demolition","2532 Drury Ave
KANSAS CITY,  64127
(39.078491, -94.519327)"
"1151913","2016-02-10T00:00:00.000","Closed (City Demolition)","2323 Chestnut Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.083531","-94.549569","16284","Land Bank",,,"House","High Priority","2323 Chestnut Ave
KANSAS CITY,  64127
(39.083531, -94.549569)"
"1154083","2016-03-24T00:00:00.000","Closed (City Demolition)","2602 Agnes Ave","KANSAS CITY","MO","64127","Washington Wheatley","39.078574","-94.548059","16508","Private",,,"House","High Priority","2602 Agnes Ave
KANSAS CITY,  64127
(39.078574, -94.548059)"
"1149659","2015-12-08T00:00:00.000","Pre-Bid Process","3945 Flora Ave","KANSAS CITY","MO","64110","Ivanhoe Southwest","39.054265","-94.566107","135344","Private",,"PMAB","House","Regular Demolition","3945 Flora Ave
KANSAS CITY,  64110
(39.054265, -94.566107)"
