"report_no","reported_date","reported_time","from_date","from_time","to_date","to_time","offense","ibrs","description","beat","address","zip_code","city","rep_dist","area","dvflag","invl_no","involvement","race","sex","age","location_1","firearm_used_flag"
"100007670","2010-01-30T00:00:00.000","15:16","2010-01-30T00:00:00.000","13:00","2010-01-30T00:00:00.000","15:15","501","220","Burglary - Residence","532","10300  HILLCREST RD ","64134","KANSAS CITY","PJ6785","SPD","U","1","SUS","U","U",,"10300 HILLCREST RD
KANSAS CITY, MO 64134
(38.93838442900045, -94.52259391199965)","N"
"100017410","2010-03-10T00:00:00.000","18:11","2010-03-03T00:00:00.000","0:01","2010-03-10T00:00:00.000","18:10","650","23G","Stealing Auto Parts/","142","3800  PARK AV","64111","KANSAS CITY","PJ3087","CPD","U","1","VIC","B","F","26","3800 PARK AV
KANSAS CITY, MO 64111
(39.057354284000496, -94.55689801499966)","N"
"100015180","2010-03-02T00:00:00.000","10:36","2010-03-02T00:00:00.000","10:00","2010-03-02T00:00:00.000","11:30","501","220","Burglary - Residence","543","7200  E 112 ST","64134","KANSAS CITY","PJ7104","SPD","U","2","SUS","B","M","18","7200 112 ST
KANSAS CITY, MO 64134
(38.920635753000454, -94.5067657249997)","N"
"100008581","2010-02-02T00:00:00.000","22:23","2010-02-02T00:00:00.000","22:20",,,"3020","90Z","Dead Body","144","1800  E EMANUEL CLEAVER II BL ","64110","KANSAS CITY","PJ3649","CPD","U","1","VIC","B","M","60","1800 EMANUEL
CLEAVER II BL KANSAS CITY, MO 64110
(39.03595025700048, -94.5732171199997)","N"
"100015039","2010-03-01T00:00:00.000","3:03","2010-03-01T00:00:00.000","3:03",,,"801","13B","Non Aggravated Assau","633","1600  NE VIVION RD","64119","KANSAS CITY","PC1033","SCP","N","1","VIC","W","F","23","1600 VIVION RD
KANSAS CITY, MO 64119
(39.18626133300046, -94.5488476809997)","N"
"100014446","2010-02-27T00:00:00.000","8:16","2010-02-27T00:00:00.000","7:45",,,"801","13B","Non Aggravated Assau","345","10200  E 42 ST","64133","KANSAS CITY","PJ3510","EPD","N","1","VIC","B","F","27","10200 42 ST
KANSAS CITY, MO 64133
(39.04679125700045, -94.45891889899968)","N"
"100008150","2010-02-01T00:00:00.000","13:46","2009-11-01T00:00:00.000","7:00","2010-01-17T00:00:00.000","17:00","670","23D","Stealing from Buildi","311","100  N DENVER AV","64123","KANSAS CITY","PJ0294","EPD","U","1","VIC","W","M","60","100 DENVER AV
KANSAS CITY, MO 64123
(39.1126237900005, -94.5210482979997)","N"
"100011918","2010-02-16T00:00:00.000","21:39","2010-02-16T00:00:00.000","20:30",,,"401","13A","Aggravated Assault (","141","800  E LINWOOD BL","64109","KANSAS CITY","PJ2554","CPD","N","1","VIC","W","F","27","800 LINWOOD
BL KANSAS CITY, MO 64109
(39.06670420600045, -94.56872872899964)","N"
"100015321","2010-03-02T00:00:00.000","18:56","2010-03-02T00:00:00.000","18:50",,,"201","11A","Rape","334","4600  E 43 ST","64127","KANSAS CITY","PJ3546","EPD","U","1","VIC","B","F","42","4600 43 ST
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"100009226","2010-02-05T00:00:00.000","13:49","2010-02-05T00:00:00.000","13:45",,,"1401","290","Property Damage","113","1500  MAIN ST","64109","KANSAS CITY","PJ1350","CPD","U","1","SUS","B","M",,"1500 MAIN ST
KANSAS CITY, MO 64109
(39.0956647590005, -94.58341625199967)","N"
"100014641","2010-02-28T00:00:00.000","3:07","2010-02-28T00:00:00.000","3:05",,,"801","13B","Non Aggravated Assau","112","E 8 ST/WALNUT ST","64106","KANSAS CITY","PJ0692","CPD","N","1","VIC","W","M",,"8 ST WALNUT ST
KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","N"
"100002155","2010-01-09T00:00:00.000","18:27","2010-01-09T00:00:00.000","18:27",,,"1850","35B","Possession of Drug E","344","3300  DENVER AV","64127","KANSAS CITY","PJ2766","EPD","U","1","VIC",,,,"3300 DENVER AV
KANSAS CITY, MO 64127
(39.06509226500049, -94.52268181999966)","N"
"100000955","2010-01-05T00:00:00.000","3:44","2010-01-05T00:00:00.000","3:44",,,"802","13B","Non Agg Assault Dome","334","4300  CLEVELAND AV","64130","KANSAS CITY","PJ3533","EPD","Y","1","VIC","B","F","45","4300 CLEVELAND AV
KANSAS CITY, MO 64130
(39.04736283900047, -94.54018620899967)","N"
"100002462","2010-01-11T00:00:00.000","10:17","2010-01-11T00:00:00.000","10:15",,,"501","220","Burglary - Residence","341","5600  E 12 ST","64127","KANSAS CITY","PJ1311","EPD","U","1","VIC","W","M","47","5600 12 ST
KANSAS CITY, MO 64127
(39.097707038000465, -94.5167394669997)","N"
"100009698","2010-02-07T00:00:00.000","16:01","2010-02-07T00:00:00.000","15:55",,,"2041","90Z","Violation Ex Parte O","111","W 9 ST/PENNSYLVANIA AV","64105","KANSAS CITY","PJ0767","CPD","U","1","VIC","B","F","30","9 ST PENNSYLVANIA AV
KANSAS CITY, MO 64105
(39.10362371800045, -94.58633903699968)","N"
"100017287","2010-03-10T00:00:00.000","11:30","2010-03-10T00:00:00.000","11:20",,,"403","13A","Agg Assault - Domest","413","5500  NW WAUKOMIS DR ","64118","KANSAS CITY","PP0712","NPD","Y","1","ARR","W","M","22","5500 WAUKOMIS DR
KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)","N"
"100004404","2010-01-18T00:00:00.000","13:30","2010-01-18T00:00:00.000","13:30",,,"2601","90Z","Misc Violation","112","1100  LOCUST ST","64106","KANSAS CITY","PJ1029","CPD","U","1","SUS","U","U",,"1100 LOCUST ST
KANSAS CITY, MO 64106
(39.100854728000456, -94.57737538399965)","N"
"100007332","2010-01-29T00:00:00.000","15:17","2010-01-25T00:00:00.000","8:00","2010-01-28T00:00:00.000","20:00","650","23G","Stealing Auto Parts/","111","400  W 9 ST","64105","KANSAS CITY","PJ0769","CPD","U","1","SUS","U","U",,"400 9 ST
KANSAS CITY, MO 64105
(39.103820363000466, -94.58893346699966)","N"
"100009432","2010-02-06T00:00:00.000","11:46","2010-02-05T00:00:00.000","23:45","2010-02-06T00:00:00.000","2:30","640","23F","Stealing From Auto","133","3900  MAIN ST","64110","KANSAS CITY","PJ3126","CPD","N","1","SUS","U","U",,"3900 MAIN ST
KANSAS CITY, MO 64110
(39.056208719000495, -94.5861541759997)","N"
"100007003","2010-01-28T00:00:00.000","10:22","2010-01-28T00:00:00.000","10:22",,,"1401","290","Property Damage","334","4400  CLEVELAND AV","64130","KANSAS CITY","PJ3618","EPD","U","1","SUS","B","M","17","4400 CLEVELAND AV
KANSAS CITY, MO 64130
(39.04579231200046, -94.54027622399968)","N"
"100007823","2010-01-31T00:00:00.000","5:09","2010-01-31T00:00:00.000","5:09",,,"801","13B","Non Aggravated Assau","124","2700  GARFIELD AV","64127","KANSAS CITY","PJ2246","CPD","U","1","VIC","B","F","21","2700 GARFIELD AV
KANSAS CITY, MO 64127
(39.07719397200049, -94.55828992299968)","N"
"100014658","2010-02-28T00:00:00.000","4:49","2010-02-28T00:00:00.000","4:45","2010-02-28T00:00:00.000","5:00","690","23H","Stealing All Other","224","E 60 ST/PASEO","64130","KANSAS CITY","PJ4710","MPD","Y","1","VIC","B","F","35","60 ST
PASEO KANSAS CITY, MO 64130
(39.01565208600044, -94.52312742799967)","N"
"100002362","2010-02-11T00:00:00.000","16:54","2010-02-11T00:00:00.000","15:15",,,"1546","520","Weapons Law Violatio","121","E TRUMAN RD/WOODLAND AV","64106","KANSAS CITY","PJ1327","CPD","U","1","ARR","B","M","16","
E TRUMAN RD WOODLAND AV KANSAS CITY, MO 64106
(39.10425374300047, -94.57449889699967)","Y"
"100007704","2010-01-30T00:00:00.000","18:43","2010-01-29T00:00:00.000","22:00","2010-01-29T00:00:00.000","23:15","2601","90Z","Misc Violation","112","1100  WALNUT ST ",,"KANSAS CITY","PJ1013","CPD","U","1","SUS","B","M",,"1100 WALNUT ST
KANSAS CITY, MO 
(39.100622184000486, -94.58207640699965)","N"
"100006088","2010-01-24T00:00:00.000","18:43","2010-01-24T00:00:00.000","18:43",,,"302","120","Armed Robbery","234","8500  HOLMES RD ","64131","KANSAS CITY","PJ6188","MPD","U","1","VIC","B","F","19","8500 HOLMES RD
KANSAS CITY, MO 64131
(38.97365427700049, -94.58122751199966)","Y"
"100012075","2010-02-17T00:00:00.000","13:53","2010-01-22T00:00:00.000","6:00",,,"2054","90F","Interference with Cu","322","5300  WILLIAMSBURG CT ","64127","KANSAS CITY","PJ1143","EPD","Y","1","SUS","W","F",,"5300 WILLIAMSBURG CT
KANSAS CITY, MO 64127
(39.08962411000044, -94.53924786699969)","N"
"100014471","2010-02-27T00:00:00.000","10:11","2010-02-27T00:00:00.000","10:11",,,"403","13A","Agg Assault - Domest","212","4000  E 68 TE","64130","KANSAS CITY","PJ5259","MPD","Y","1","VIC","B","M","36","4000 68
TE KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"100017272","2010-03-10T00:00:00.000","11:07","2010-03-09T00:00:00.000","19:00","2010-03-10T00:00:00.000","9:00","650","23G","Stealing Auto Parts/","112","900  E 9 ST","64106","KANSAS CITY","PJ0822","CPD","U","1","VIC","W","F","37","900 9 ST
KANSAS CITY, MO 64106
(39.10325269500049, -94.57243448099968)","N"
"100007691","2010-01-30T00:00:00.000","15:49","2010-01-30T00:00:00.000","15:45",,,"501","220","Burglary - Residence","543","7500  E 110 ST","64134","KANSAS CITY","PJ6997","SPD","U","1","VIC","U","U",,"7500 110 ST
KANSAS CITY, MO 64134
(38.92492568500046, -94.5028548039997)","N"
"100001698","2010-01-07T00:00:00.000","23:42","2010-01-07T00:00:00.000","23:42",,,"802","13B","Non Agg Assault Dome","544","8900  STARK AV","64138","KANSAS CITY","PJ6331","SPD","U","1","ARR","B","M","31","8900 STARK AV
KANSAS CITY, MO 64138
(38.96192190200048, -94.48369579599967)","N"
"100005145","2010-01-21T00:00:00.000","9:41","2010-01-20T00:00:00.000","8:00","2010-01-21T00:00:00.000","10:00","1401","290","Property Damage","533","11200  OAK ST","64114","KANSAS CITY","PJ7024","SPD","U","1","VIC","W","M","38","11200 OAK ST
KANSAS CITY, MO 64114
(38.92399292300047, -94.58829443499968)","N"
"100014911","2010-03-01T00:00:00.000","13:24","2010-02-28T00:00:00.000","17:00","2010-03-01T00:00:00.000","8:00","640","23F","Stealing From Auto","314","100  BRIGHTON AV","64123","KANSAS CITY","PJ0346","EPD","U","1","SUS","U","U",,"100 BRIGHTON AV
KANSAS CITY, MO 64123
(39.11275290700047, -94.52337588399968)","N"
"100001451","2010-01-06T00:00:00.000","20:12","2010-01-05T00:00:00.000","19:00","2010-01-05T00:00:00.000","23:30","1401","290","Property Damage","334","4500  PROSPECT AV","64130","KANSAS CITY","PJ3666","EPD","U","1","SUS","U","U",,"4500 PROSPECT AV
KANSAS CITY, MO 64130
(39.04447169500048, -94.55420606499968)","N"
"100016159","2010-03-06T00:00:00.000","0:22","2010-03-05T00:00:00.000","19:00","2010-03-06T00:00:00.000","0:22","901","200","Arson","540","11600  FOOD LN","64114","KANSAS CITY","PJ7228","SPD","U","1","VIC","U","F",,"11600 FOOD LN
KANSAS CITY, MO 64114
(38.912483463000456, -94.50549603799965)","N"
"100065070","2010-08-24T00:00:00.000","16:54","2010-08-24T00:00:00.000","16:54",,,"1849","35A","Possession/Sale/Dist","142","E 38 ST/WABASH AV","64130","KANSAS CITY","PJ3011","CPD","U","1","VIC",,,,"38 ST WABASH AV
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"100002352","2010-01-10T00:00:00.000","19:34","2010-01-10T00:00:00.000","19:15","2010-01-10T00:00:00.000","19:30","2655","90J","Trespassing","323","3200  E 23 ST","64127","KANSAS CITY","PJ1863","EPD","U","1","VIC",,,,"3200 23 ST
KANSAS CITY, MO 64127
(39.08434839600045, -94.54520929099965)","N"
"100011611","2010-02-15T00:00:00.000","15:14","2010-02-15T00:00:00.000","15:14",,,"690","23H","Stealing All Other","334","4500  AGNES AV","64127","KANSAS CITY","PJ3738","EPD","U","1","SUS","U","U",,"4500 AGNES AV
KANSAS CITY, MO 64127
(39.04433193500046, -94.55005589399968)","N"
"100005257","2010-01-21T00:00:00.000","15:58","2010-01-18T00:00:00.000","8:00","2010-01-21T00:00:00.000","16:00","501","220","Burglary - Residence","532","6000  E 102 ST","64134","KANSAS CITY","PJ6731","SPD","U","1","SUS","U","U",,"6000 102 ST
KANSAS CITY, MO 64134
(38.940057701000455, -94.5199837349997)","N"
"100016663","2010-03-08T00:00:00.000","7:15","2010-03-06T00:00:00.000","18:00","2010-03-08T00:00:00.000","6:45","650","23G","Stealing Auto Parts/","143","3900  HARRISON ST","64110","KANSAS CITY","PJ3147","CPD","U","1","SUS","U","U",,"3900 HARRISON ST
KANSAS CITY, MO 64110
(39.056003106000446, -94.57333546399968)","N"
"100009730","2010-02-07T00:00:00.000","21:31","2010-02-07T00:00:00.000","17:00","2010-02-07T00:00:00.000","20:15","690","23H","Stealing All Other","635","5000  NE 45 TE","64117","KANSAS CITY","PC1065","SCP","U","1","VIC","W","F","16","5000 45
TE KANSAS CITY, MO 64117
(39.16966345600048, -94.52730779199965)","N"
"100006894","2010-01-27T00:00:00.000","18:48","2010-01-26T00:00:00.000","20:45",,,"201","11A","Rape","415","1000  NW BARRY RD","64118","KANSAS CITY","PC0410","NPD","Y","1","SUS","W","M","30","1000 BARRY RD
KANSAS CITY, MO 64118
(39.214273628000456, -94.57336919499966)","N"
"100006764","2010-01-27T00:00:00.000","12:58","2010-01-27T00:00:00.000","12:50",,,"630","23C","Stealing Shoplifting","213","8700  E 63 TF","64133","KANSAS CITY","PJ4889","MPD","N","1","ARR","W","F","60","8700 63
TF KANSAS CITY, MO 64133
(39.007760645000474, -94.4658591219997)","N"
"100010826","2010-02-12T00:00:00.000","6:31","2010-02-12T00:00:00.000","6:06",,,"2601","90Z","Misc Violation","312","5800  E 10 ST","64126","KANSAS CITY","PJ1060","EPD","U","1","ARR","W","M","51","5800 10 ST
KANSAS CITY, MO 64126
(39.100367536000476, -94.51422987399968)","N"
"100014720","2010-02-28T00:00:00.000","15:33","2010-02-17T00:00:00.000","11:00","2010-02-28T00:00:00.000","15:00","650","23G","Stealing Auto Parts/","332","3300  INDIANA AV","64128","KANSAS CITY","PJ2740","EPD","U","1","SUS","U","U",,"3300 INDIANA AV
KANSAS CITY, MO 64128
(39.065823046000446, -94.54384603499966)","N"
"100014521","2010-02-27T00:00:00.000","15:04","2010-02-27T00:00:00.000","14:00","2010-02-27T00:00:00.000","15:00","650","23G","Stealing Auto Parts/","314","300  CHELSEA AV","64108","KANSAS CITY","PJ0439","EPD","U","1","SUS","U","U",,"300 CHELSEA AV
KANSAS CITY, MO 64108
(39.110603203000494, -94.52465623099965)","N"
"100011821","2010-02-16T00:00:00.000","15:30","2010-01-12T00:00:00.000","17:00","2010-02-16T00:00:00.000","15:15","650","23G","Stealing Auto Parts/","342","5500  E 31 ST","64129","KANSAS CITY","PJ2562","EPD","U","1","SUS","U","U",,"5500 31 ST
KANSAS CITY, MO 64129
(39.067092594000485, -94.47465838899967)","N"
"100001977","2010-01-09T00:00:00.000","1:16","2010-01-09T00:00:00.000","1:15",,,"801","13B","Non Aggravated Assau","631","NE 43 ST/N ANTIOCH RD","64117","KANSAS CITY","PC1185","SCP","N","1","VIC","W","M","24","43 ST N ANTIOCH RD
KANSAS CITY, MO 64117
(39.16966345600048, -94.52730779199965)","N"
"100003582","2010-01-15T00:00:00.000","9:05","2010-01-15T00:00:00.000","9:05",,,"702","240","Auto Theft","345","12600  E 58 ST","64133","KANSAS CITY","PJ4610","EPD","U","1","VIC",,,,"12600 58 ST
KANSAS CITY, MO 64133
(39.01699694700045, -94.43274249599966)","N"
"100012523","2010-02-19T00:00:00.000","10:13","2010-02-19T00:00:00.000","9:30","2010-02-19T00:00:00.000","10:10","640","23F","Stealing From Auto","544","8200  E BANNISTER RD","64130","KANSAS CITY","PJ6592","SPD","N","1","SUS","U","U",,"8200 BANNISTER RD
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"100014036","2010-02-25T00:00:00.000","13:44","2010-02-05T00:00:00.000","18:00","2010-02-25T00:00:00.000","13:44","501","220","Burglary - Residence","232","1800  E 68 ST","64130","KANSAS CITY","PJ5190","MPD","U","1","SUS","U","U",,"1800 68 ST
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"100009989","2010-02-08T00:00:00.000","17:35","2010-02-08T00:00:00.000","17:35",,,"802","13B","Non Agg Assault Dome","385","9100  ASKEW AV","64132","KANSAS CITY","PJ6345","MPD","U","1","ARR","B","M","51","9100 ASKEW AV
KANSAS CITY, MO 64132
(38.96089738800049, -94.54425583999966)","N"
"100007770","2010-01-30T00:00:00.000","23:41","2010-01-30T00:00:00.000","23:30",,,"501","220","Burglary - Residence","212","5000  GLENSIDE CT","64130","KANSAS CITY","PJ4111","MPD","U","4","SUS","B","M",,"5000 GLENSIDE CT
KANSAS CITY, MO 64130
(39.033722260000445, -94.51197215199966)","N"
"100005192","2010-01-21T00:00:00.000","12:03","2010-01-19T00:00:00.000","12:00","2010-01-21T00:00:00.000","11:00","650","23G","Stealing Auto Parts/","221","4800  PASEO","64130","KANSAS CITY","PJ3892","MPD","U","1","SUS","U","U",,"4800 PASEO
KANSAS CITY, MO 64130
(39.03332152900049, -94.5441881379997)","N"
"100012127","2010-02-17T00:00:00.000","16:15","2010-02-16T00:00:00.000","18:00","2010-02-17T00:00:00.000","14:30","650","23G","Stealing Auto Parts/","232","7200  TROOST AV","64131","KANSAS CITY","PJ5483","MPD","U","1","VIC",,,,"7200 TROOST AV
KANSAS CITY, MO 64131
(38.99665471200046, -94.57546503299966)","N"
"100004319","2010-01-18T00:00:00.000","10:00","2010-01-18T00:00:00.000","9:57",,,"302","120","Armed Robbery","222","5400  PROSPECT AV","64130","KANSAS CITY","PJ4367","MPD","U","1","VIC",,,,"5400 PROSPECT AV
KANSAS CITY, MO 64130
(39.028132765000464, -94.55510621599967)","Y"
"100007108","2010-01-28T00:00:00.000","17:30","2010-01-28T00:00:00.000","17:30",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HW E","64133","KANSAS CITY","PJX007","EPD","U","2","VIC","W","M","26","11600 US
HW E KANSAS CITY, MO 64133
(39.01552004100046, -94.45947791099968)","N"
"100015542","2010-03-03T00:00:00.000","18:45","2010-03-03T00:00:00.000","18:26",,,"2601","90Z","Misc Violation","212","5100  OAK LEAF DR ","64130","KANSAS CITY","PJ4311","MPD","U","1","VIC","B","F","24","5100 OAK LEAF DR
KANSAS CITY, MO 64130
(39.030138657000464, -94.50249432999965)","N"
"100011138","2010-02-13T00:00:00.000","10:28","2010-02-13T00:00:00.000","10:15",,,"840","90Z","Resisting an Officer","423","8400  N MERCIER AV","64155","KANSAS CITY","PC0323","NPD","U","1","VIC",,,,"8400 MERCIER AV
KANSAS CITY, MO 64155
(39.246663158000445, -94.59669459199966)","N"
"100006753","2010-01-27T00:00:00.000","13:00","2009-12-31T00:00:00.000","8:00","2010-01-18T00:00:00.000","8:00","2601","90Z","Misc Violation","643","10900  N WINDSOR AVE","64157","KANSAS CITY","PC0159","SCP","U","1","VIC","W","M","50","10900 WINDSOR AVE
KANSAS CITY, MO 64157
(39.290273254000454, -94.46481697599967)","N"
"100007243","2010-01-29T00:00:00.000","10:39","2010-01-26T00:00:00.000","0:01","2010-01-29T00:00:00.000","10:30","1401","290","Property Damage","413","5400  NW WAUKOMIS DR","64151","KANSAS CITY","PP0712","NPD","N","1","SUS","U","U",,"5400 WAUKOMIS DR
KANSAS CITY, MO 64151
(39.19371859100045, -94.6071549619997)","N"
"100004542","2010-01-19T00:00:00.000","7:39","2010-01-18T00:00:00.000","20:00","2010-01-19T00:00:00.000","7:00","1401","290","Property Damage","123","1200  HIGHLAND AV","64109","KANSAS CITY","PJ1180","CPD","U","1","VIC","U","F","53","1200 HIGHLAND AV
KANSAS CITY, MO 64109
(39.098314623000476, -94.56175123499969)","N"
"100008426","2010-02-02T00:00:00.000","12:04","2010-02-02T00:00:00.000","8:15","2010-02-02T00:00:00.000","12:00","501","220","Burglary - Residence","413","4500  NW 57 ST",,"KANSAS CITY","PP0695","NPD","N","1","VIC","W","F","36","4500 57 ST
KANSAS CITY, MO 
(39.19772837000045, -94.63244105399968)","N"
"100001853","2010-01-08T00:00:00.000","14:59","2010-01-08T00:00:00.000","1:00","2010-01-08T00:00:00.000","10:00","702","240","Auto Theft","232","1200  E 73 ST","64131","KANSAS CITY","PJ5535","MPD","U","1","VIC","B","F","32","1200 73 ST
KANSAS CITY, MO 64131
(38.99516701700048, -94.57422936599966)","N"
"100006971","2010-01-28T00:00:00.000","8:09","2010-01-28T00:00:00.000","8:00",,,"702","240","Auto Theft","213","4800  EASTERN AV","64129","KANSAS CITY","PJ4094","MPD","N","1","VIC","W","F","22","4800 EASTERN AV
KANSAS CITY, MO 64129
(39.03604483100048, -94.49903664999965)","N"
"100009760","2010-02-08T00:00:00.000","0:15","2010-02-07T00:00:00.000","22:00","2010-02-08T00:00:00.000","0:10","640","23F","Stealing From Auto","133","3900  WALNUT ST","64111","KANSAS CITY","PJ3137","CPD","U","1","SUS","U","U",,"3900 WALNUT ST
KANSAS CITY, MO 64111
(39.05644213400046, -94.58508528499965)","N"
"100012977","2010-02-21T00:00:00.000","1:08","2010-02-21T00:00:00.000","0:05",,,"801","13B","Non Aggravated Assau","642","11100  N OAK TF","64155","KANSAS CITY","PC0100","SCP","U","1","SUS","W","M",,"11100 OAK
TF KANSAS CITY, MO 64155
(39.27609002000048, -94.57066660199968)","N"
"100007151","2010-01-28T00:00:00.000","17:58","2010-01-28T00:00:00.000","17:40",,,"501","220","Burglary - Residence","314","600  HARDESTY AV ","64124","KANSAS CITY","PJ0805","EPD","U","1","VIC",,,,"600 HARDESTY AV
KANSAS CITY, MO 64124
(39.10513131900046, -94.51915602599968)","N"
"100009976","2010-02-08T00:00:00.000","18:06","2010-02-08T00:00:00.000","16:42","2010-02-08T00:00:00.000","16:50","640","23F","Stealing From Auto","642","3100  NE 83 ST","64119","KANSAS CITY","PC0376","SCP","N","1","SUS","U","U",,"3100 83 ST
KANSAS CITY, MO 64119
(39.24295878200047, -94.54353259699968)","N"
"100005803","2010-01-23T00:00:00.000","15:55","2010-01-23T00:00:00.000","15:55",,,"802","13B","Non Agg Assault Dome","212","6900  SPRUCE AV","64132","KANSAS CITY","PJ5339","MPD","Y","1","VIC","B","F","24","6900 SPRUCE AV
KANSAS CITY, MO 64132
(39.00062248400047, -94.53688644499965)","N"
"100004392","2010-01-18T00:00:00.000","14:30","2010-01-18T00:00:00.000","14:30",,,"630","23C","Stealing Shoplifting","345","11600  E US 40 HWY","64133","KANSAS CITY","PJ3601","EPD","U","1","ARR","W","M","22","11600 US 40 HWY
KANSAS CITY, MO 64133
(39.068133273000456, -94.51602867299965)","N"
"100005721","2010-01-23T00:00:00.000","9:15","2010-01-23T00:00:00.000","9:00",,,"403","13A","Agg Assault - Domest","232","1700  E GREGORY BL","64132","KANSAS CITY","PJ5422","MPD","U","1","VIC","B","M","19","1700 GREGORY
BL KANSAS CITY, MO 64132
(38.986860385000455, -94.55216991399965)","N"
"100012466","2010-02-18T00:00:00.000","23:58","2010-02-18T00:00:00.000","23:30",,,"670","23D","Stealing from Buildi","113","100  E 13 ST","64106","KANSAS CITY","PJ1177","CPD","U","1","ARR","W","F","21","100 13 ST
KANSAS CITY, MO 64106
(39.098579058000496, -94.58204310599967)","N"
"100000596","2010-01-03T00:00:00.000","17:40","2010-01-02T00:00:00.000","18:00","2010-01-03T00:00:00.000","17:00","1401","290","Property Damage","636","5600  N WALLACE AV","64119","KANSAS CITY","PC0718","SCP","U","1","VIC","W","F","57","5600 WALLACE AV
KANSAS CITY, MO 64119
(39.19409223300045, -94.48126538699967)","N"
"100013227","2010-02-14T00:00:00.000","9:08","2010-02-14T00:00:00.000","9:08",,,"1849","35A","Possession/Sale/Dist","332","3300  AGNES AV","64128","KANSAS CITY","PJ2735","EPD","U","1","VIC",,,,"3300 AGNES AV
KANSAS CITY, MO 64128
(39.06596280700046, -94.54846641599966)","N"
"100012560","2010-02-19T00:00:00.000","12:48","2010-02-01T00:00:00.000","12:00","2010-02-18T00:00:00.000","12:00","1002","250","Forged Checks","413","4500  NW 57 ST","64151","KANSAS CITY","PP0695","NPD","N","1","VIC","W","M","43","4500 57 ST
KANSAS CITY, MO 64151
(39.19772837000045, -94.63244105399968)","N"
"100014521","2010-02-27T00:00:00.000","15:04","2010-02-27T00:00:00.000","14:00","2010-02-27T00:00:00.000","15:00","1401","290","Property Damage","314","300  CHELSEA AV","64108","KANSAS CITY","PJ0439","EPD","U","1","VIC","W","F","27","300 CHELSEA AV
KANSAS CITY, MO 64108
(39.110603203000494, -94.52465623099965)","N"
"100012922","2010-02-20T00:00:00.000","19:55","2010-02-20T00:00:00.000","13:20","2010-02-20T00:00:00.000","18:20","702","240","Auto Theft","321","1000  AGNES AV","64127","KANSAS CITY","PJ0992","EPD","U","2","VIC",,,,"1000 AGNES AV
KANSAS CITY, MO 64127
(39.101292560000445, -94.54697642999969)","N"
"100013946","2010-02-25T00:00:00.000","8:30","2010-02-24T00:00:00.000","19:00","2010-02-25T00:00:00.000","8:25","502","220","Burglary - Non Resid","314","5200  INDEPENDENCE AV","64124","KANSAS CITY","PJ0737","EPD","U","1","VIC",,,,"5200 INDEPENDENCE AV
KANSAS CITY, MO 64124
(39.10532784300045, -94.52124868499965)","N"
"100000139","2010-01-01T00:00:00.000","12:28","2009-12-02T00:00:00.000","12:00",,,"670","23D","Stealing from Buildi","535","13200  WORNALL RD ","64145","KANSAS CITY","PJ7400","SPD","U","1","VIC","B","F","27","13200 WORNALL RD
KANSAS CITY, MO 64145
(38.8877126590005, -94.59546461099967)","N"
"100004213","2010-01-17T00:00:00.000","20:20","2010-01-13T00:00:00.000","0:30","2010-01-13T00:00:00.000","9:30","690","23H","Stealing All Other","413","4700  NW 61 ST","64151","KANSAS CITY","PP0665","NPD","U","1","SUS","U","U",,"4700 61 ST
KANSAS CITY, MO 64151
(39.20551467200045, -94.63478510799968)","N"
"100001323","2010-01-06T00:00:00.000","12:26","2010-01-06T00:00:00.000","11:45",,,"630","23C","Stealing Shoplifting","312","6200  INDEPENDENCE AV S","64125","KANSAS CITY","PJ0771","EPD","U","1","VIC",,,,"6200 INDEPENDENCE AV
KANSAS CITY, MO 64125
(39.10486829200045, -94.50926009099965)","N"
"100036199","2010-05-16T00:00:00.000","12:34","2010-05-16T00:00:00.000","1:35","2010-05-16T00:00:00.000","3:00","640","23F","Stealing From Auto","132","W 39 ST/BALTIMORE AV","64111","KANSAS CITY","PJ3050","CPD","U","1","VIC","W","M","32","39 ST BALTIMORE AV
KANSAS CITY, MO 64111
(39.055502782000474, -94.59306944999969)","N"
"100000115","2010-01-01T00:00:00.000","9:41","2010-01-01T00:00:00.000","9:15",,,"802","13B","Non Agg Assault Dome","234","9400  CLEVELAND AV ","64132","KANSAS CITY","PJ6453","MPD","Y","1","SUS","B","M","31","9400 CLEVELAND AV
KANSAS CITY, MO 64132
(38.95604458000048, -94.54392120899968)","N"
"100010376","2010-02-10T00:00:00.000","12:34","2010-02-09T00:00:00.000","20:30","2010-02-10T00:00:00.000","8:00","640","23F","Stealing From Auto","141","3700  LOCUST ST","64108","KANSAS CITY","PJ2982","CPD","N","1","VIC","W","M","29","3700 LOCUST ST
KANSAS CITY, MO 64108
(39.059883398000466, -94.58010027999967)","N"
