"reported_issue","current_status","open_date_time","resolved_date","issue_type","issue_sub_type","department_work_group","incident_address","latitude","longitude","lat_long","additional_questions"
"770530","resolved","2021-09-08T18:21:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","7940 Hickman Mills Dr Kansas City 64132","38.98197093","-94.55923392","POINT (-94.55923392 38.98197093)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"770389","resolved","2021-09-08T16:51:00.000","2021-09-10T00:00:00.000","Health Code Violations","Violations of COVID-19 Guidelines","Health Environmental Services","10208 Washington St Kansas City 64114","38.94361517","-94.59826179","POINT (-94.59826179 38.94361517)","{""Concern"":""Masks not worn"",""When did you observe violations?"":""09-08-2021 16:50"",""Business Name"":""Quick Trip""}"
"770358","resolved","2021-09-08T16:31:00.000","2021-09-10T00:00:00.000","Solid Waste Services","Opportunity for Improvement (South Trash/Recycling)","PW Solid Waste","8021 Olive St Kansas City 64132","38.98109941","-94.56004739","POINT (-94.56004739 38.98109941)","{""What services were affected? (check all that apply)"":""Trash""}"
"770445","resolved","2021-09-08T17:27:00.000","2021-09-10T00:00:00.000","Health Code Violations","Violations of COVID-19 Guidelines","Health Environmental Services","7100 NE Parvin Rd Kansas City 64117","39.16951251","-94.49635092","POINT (-94.49635092 39.16951251)","{""Concern"":""Masks not worn"",""When did you observe violations?"":""09-08-2021 17:21"",""Business Name"":""QuikTrip""}"
"770059","resolved","2021-09-08T13:57:00.000","2021-09-10T00:00:00.000","Health Code Violations","Violations of COVID-19 Guidelines","Health Environmental Services","11601 E US 40 Hwy Kansas City 64133","39.04512921","-94.44291151","POINT (-94.44291151 39.04512921)","{""Concern"":""Masks not worn"",""When did you observe violations?"":""09-08-2021 02:00 PM"",""Business Name"":""WalMart""}"
"748203","resolved","2021-08-19T15:42:00.000","2021-09-10T00:00:00.000","Health Code Violations","Violations of COVID-19 Guidelines","Health Environmental Services","11601 E US 40 Hwy Kansas City 64133","39.04512921","-94.44291151","POINT (-94.44291151 39.04512921)","{""Concern"":""Masks not worn"",""When did you observe violations?"":""08-19-2021 03:42 PM"",""Business Name"":""WalMart""}"
"750948","resolved","2021-08-23T08:00:00.000","2021-09-10T00:00:00.000","Health Code Violations","Violations of COVID-19 Guidelines","Health Environmental Services","11601 E US 40 Hwy Kansas City 64133","39.04512921","-94.44291151","POINT (-94.44291151 39.04512921)","{""Concern"":""Masks not worn"",""When did you observe violations?"":""08-21-2021 08:02 AM"",""Business Name"":""WALMART""}"
"769987","resolved","2021-09-08T13:21:00.000","2021-09-10T00:00:00.000","Health Code Violations","Violations of COVID-19 Guidelines","Health Environmental Services","8598 N Church Rd Kansas City 64157","39.24740918","-94.45736586","POINT (-94.45736586 39.24740918)","{""Concern"":""Masks not worn"",""When did you observe violations?"":""09-08-2021 01:26 PM"",""Business Name"":""Home Deport""}"
"768486","resolved","2021-09-07T14:12:00.000","2021-09-10T00:00:00.000","Health Code Violations","Violations of COVID-19 Guidelines","Health Environmental Services","3701 NW 90th St Kansas City 64154","39.255166","-94.622776","POINT (-94.622776 39.255166)","{""Concern"":""Masks not worn"",""When did you observe violations?"":""09-07-2021 02:15 PM"",""Business Name"":""Menards""}"
"826419","resolved","2021-10-28T17:48:00.000","2021-10-29T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","6645 Wyoming St Kansas City 64113","39.00804901","-94.60584421","POINT (-94.60584421 39.00804901)","{""What is your regular trash day?"":""Thursday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"731815","resolved","2021-08-06T15:17:00.000","2021-09-01T00:00:00.000","Trees - City Owned","Trimming","Parks and Recreation - Forestry","9571 Hillcrest Rd Kansas City 64134","38.95112468","-94.52160326","POINT (-94.52160326 38.95112468)","{""Is the tree in the City Right of Way?"":""Yes"",""Approximate Number of Trees"":""2 trees and lots of brush"",""Are the tree limbs blocking visibility of signs, signals, or at an intersection?"":""No""}"
"731808","resolved","2021-08-06T15:14:00.000","2021-08-09T00:00:00.000","Trees - City Owned","New Tree Request","Parks and Recreation - Forestry","610 W 67th Ter Kansas City 64113","39.00684105","-94.59699767","POINT (-94.59699767 39.00684105)",
"731722","resolved","2021-08-06T14:12:00.000","2021-08-18T00:00:00.000","Trees - City Owned","Declining Tree","Parks and Recreation - Forestry","841 E 71st Ter Kansas City 64131","38.99769374","-94.57654932","POINT (-94.57654932 38.99769374)",
"731708","resolved","2021-08-06T14:01:00.000","2021-08-07T00:00:00.000","Trees - City Owned","Declining Tree","Parks and Recreation - Forestry","4124 Spruce Ave Kansas City 64130","39.05024612","-94.53441676","POINT (-94.53441676 39.05024612)",
"731703","resolved","2021-08-06T14:00:00.000","2021-08-07T00:00:00.000","Trees - City Owned","Questions","Parks and Recreation - Forestry","4246 Harrison St Kansas City 64110","39.04912605","-94.57403438","POINT (-94.57403438 39.04912605)",
"769961","resolved","2021-09-08T13:13:00.000","2021-09-10T00:00:00.000","Food Safety","Other","Health Food Safety",,,,,"{""Location Description, including address if applicable"":""189 S Rogers Rd Unit 1614 Olathe, KS  66062 United States"",""When did you visit?"":""09-04-2021 01:40 PM""}"
"656285","resolved","2021-06-10T07:38:00.000","2021-07-23T00:00:00.000","Sewer or Stormwater","Storm Drain Issue","WSD Stormwater Investigation","7810 E 67th St Kansas City 64133","39.00331966","-94.49516554","POINT (-94.49516554 39.00331966)","{""Problem"":""Clogged"",""Location of the drain"":""Curb"",""If item dropped is a phone, please provide alternative contact number"":""""}"
"653293","resolved","2021-06-08T11:55:00.000","2021-09-10T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","11308 Corrington Ave Kansas City 64134","38.91715247","-94.50740267","POINT (-94.50740267 38.91715247)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"653207","resolved","2021-06-08T11:24:00.000","2021-09-10T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","7510 E 112th Ter Kansas City 64134","38.92115679","-94.50266724","POINT (-94.50266724 38.92115679)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"765460","resolved","2021-09-03T08:50:00.000","2021-09-10T00:00:00.000","Food Safety","Restaurant","Health Food Safety","4740 Grand Ave STE 100 Kansas City 64112","39.04137167","-94.58544953","POINT (-94.58544953 39.04137167)","{""Name of Restaurant"":""Grand street cafe"",""When did you eat here?"":""09-03-2021 08:50 AM"",""Select all that apply"":""Pests""}"
"768525","resolved","2021-09-07T14:16:00.000","2021-09-10T00:00:00.000","Food Safety","Convenience or Grocery Store","Health Food Safety","3102 Prospect Ave Kansas City 64109","39.06966056","-94.55433137","POINT (-94.55433137 39.06966056)","{""Name of Store"":""Popeye's Chicken"",""When did you visit this location?"":""09-07-2021 01:30 PM"",""Select all that apply"":""Food Concern""}"
"771009","resolved","2021-09-09T09:16:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1827 E 81st St Kansas City 64132","38.97980495","-94.56575207","POINT (-94.56575207 38.97980495)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"769780","resolved","2021-09-08T12:09:00.000","2021-09-10T00:00:00.000","Food Safety","Restaurant","Health Food Safety","6334 N Lucerne Ave Kansas City 64151","39.20933456","-94.65345358","POINT (-94.65345358 39.20933456)","{""Name of Restaurant"":""Bonefish Grill"",""When did you eat here?"":""09-07-2021 04:45 PM"",""Select all that apply"":""Cleanliness""}"
"714122","resolved","2021-07-23T16:25:00.000","2021-09-10T00:00:00.000","Health Code Violations","Lodging","Health Environmental Services","7611 NW 97th Ter Kansas City 64153","39.2699139","-94.66869221","POINT (-94.66869221 39.2699139)","{""Name of Facility"":""Sleep Inn"",""Date and Time Observed"":""07-23-2021 04:26 PM"",""Room Number"":""228"",""Issue"":""Cleanliness,Other""}"
"770846","resolved","2021-09-09T08:02:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1600 E 81st St Kansas City 64131","38.98122485","-94.56912599","POINT (-94.56912599 38.98122485)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"770850","resolved","2021-09-09T08:02:00.000","2021-09-10T00:00:00.000","Solid Waste Services","Opportunity for Improvement (South Trash/Recycling)","PW Solid Waste","1600 E 81st St Kansas City 64131","38.98122485","-94.56912599","POINT (-94.56912599 38.98122485)","{""What services were affected? (check all that apply)"":""Trash""}"
"770540","resolved","2021-09-08T18:26:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1400 E 81st St Kansas City 64131","38.98137121","-94.57135714","POINT (-94.57135714 38.98137121)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"770477","resolved","2021-09-08T17:35:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","8024 Flora Ave Kansas City 64131","38.98186287","-94.57072671","POINT (-94.57072671 38.98186287)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"770678","resolved","2021-09-08T21:23:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1614 E 82 st Kansas City 64131","38.979171","-94.568853","POINT (-94.568853 38.979171)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"770582","resolved","2021-09-08T19:17:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1700 E 82nd St Kansas City 64131","38.97931104","-94.56794646","POINT (-94.56794646 38.97931104)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"770517","resolved","2021-09-08T18:04:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1605 E 83rd St Kansas City 64131","38.97696502","-94.56905715","POINT (-94.56905715 38.97696502)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""South (South of 63rd Street and East of Blue Ridge Cut Off)""}"
"770977","resolved","2021-09-09T09:05:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","8725 Sleepy Hollow Rd Kansas City 64114","38.96950949","-94.58632777","POINT (-94.58632777 38.96950949)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":"":     1""}"
"771537","canceled","2021-09-09T13:38:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","8725 Sleepy Hollow Rd Kansas City 64114","38.96950949","-94.58632777","POINT (-94.58632777 38.96950949)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":"":     1""}"
"710666","resolved","2021-07-21T14:14:00.000","2021-09-10T00:00:00.000","Health Code Violations","Lodging","Health Environmental Services","500 E 3rd St Kansas City 64106","39.11128802","-94.57903869","POINT (-94.57903869 39.11128802)","{""Name of Facility"":"""",""Date and Time Observed"":"""",""Room Number"":""""}"
"625483","resolved","2021-05-17T17:10:00.000","2021-09-10T00:00:00.000","Property Violations","Weeds","NHS Preservation","5604 Saida Ave Kansas City 64123","39.1178542","-94.51576173","POINT (-94.51576173 39.1178542)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"625159","resolved","2021-05-17T14:33:00.000","2021-09-10T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","3005 Peery Ave Kansas City 64127","39.09935684","-94.54681484","POINT (-94.54681484 39.09935684)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"772033","resolved","2021-09-09T18:02:00.000","2021-09-10T00:00:00.000","Solid Waste Services","Opportunity for Improvement (Central Trash/Recycling)","PW Solid Waste","4001 Independence Ave Kansas City 64124","39.10551147","-94.53508534","POINT (-94.53508534 39.10551147)","{""What services were affected? (check all that apply)"":""Trash Services""}"
"746186","resolved","2021-08-18T12:47:00.000","2021-09-10T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","3510 NE 82nd Ter Kansas City 64119","39.24319306","-94.53714847","POINT (-94.53714847 39.24319306)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""No"",""Are there structures on this lot?"":""No"",""If yes, does the main structure appear to be occupied?"":""No""}"
"771980","resolved","2021-09-09T17:46:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","2609 Askew Ave Kansas City 64127","39.07811354","-94.54062743","POINT (-94.54062743 39.07811354)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"771925","resolved","2021-09-09T16:50:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4211 Montgall Ave Kansas City 64130","39.049526","-94.552613","POINT (-94.552613 39.049526)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"771937","resolved","2021-09-09T16:59:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4719 Raytown Rd Kansas City 64129","39.03661774","-94.47720575","POINT (-94.47720575 39.03661774)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"771987","resolved","2021-09-09T17:46:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","7608 E 50th Ter Kansas City 64129","39.03279229","-94.49578321","POINT (-94.49578321 39.03279229)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"771621","resolved","2021-09-09T14:10:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4607 E 59th St Kansas City 64130","39.01824622","-94.53221244","POINT (-94.53221244 39.01824622)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"772012","resolved","2021-09-09T18:04:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4544 South Benton Ave Kansas City 64130","39.04302802","-94.55127628","POINT (-94.55127628 39.04302802)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"771761","resolved","2021-09-09T15:13:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4205 Wabash Ave Kansas City 64130","39.04985679","-94.55476354","POINT (-94.55476354 39.04985679)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"772073","resolved","2021-09-09T19:00:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4201 Park Ave Kansas City 64130","39.05005584","-94.55710487","POINT (-94.55710487 39.05005584)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"771961","resolved","2021-09-09T17:37:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","3839 Monroe Ave Kansas City 64128","39.05526951","-94.54069567","POINT (-94.54069567 39.05526951)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"736683","resolved","2021-08-11T06:15:00.000","2021-09-10T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","6600 E 96th Ter Kansas City 64134","38.94997013","-94.51231081","POINT (-94.51231081 38.94997013)","null"
"771984","resolved","2021-09-09T17:46:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","2512 Agnes Ave Kansas City 64127","39.08008546","-94.54802091","POINT (-94.54802091 39.08008546)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"771656","resolved","2021-09-09T14:31:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","2311 Flora Ave Kansas City 64108","39.08428727","-94.56463074","POINT (-94.56463074 39.08428727)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"772050","resolved","2021-09-09T18:39:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","2516 West Paseo Blvd Kansas City 64108","39.080598","-94.5673","POINT (-94.5673 39.080598)","{""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)"",""What is your regular recycling day?"":""Tuesday""}"
"771948","resolved","2021-09-09T17:07:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","3206 Central St Kansas City 64111","39.068979","-94.588867","POINT (-94.588867 39.068979)","{""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)"",""What is your regular recycling day?"":""Monday""}"
"772000","resolved","2021-09-09T17:47:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","535 Chestnut Ave Kansas City 64124","39.10654453","-94.54771814","POINT (-94.54771814 39.10654453)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"772126","resolved","2021-09-09T21:28:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","4121 E 6th St Kansas City 64124","39.104699","-94.533263","POINT (-94.533263 39.104699)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"772019","resolved","2021-09-09T18:08:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Recycling","PW Solid Waste","4108 Sunrise Dr Kansas City 64123","39.11753448","-94.53298847","POINT (-94.53298847 39.11753448)","{""What is your regular recycling day?"":""Wednesday"",""Which Recycling Area area are you located in?"":""Central (South of Missouri River to 63rd Street and West of Blue Ridge Cut Off)""}"
"766991","resolved","2021-09-05T13:47:00.000","2021-09-07T00:00:00.000","Parks and Recreation","Trees in Parks or Boulevard Medians","Parks and Recreation - Maintenance","12 E 57th Ter Kansas City 64113","39.02322739","-94.58726909","POINT (-94.58726909 39.02322739)","{""What kind of tree or trees (to the best of your knowledge)?"":""Ash?"",""What seems to be wrong with it?"":""Broken Limb(s)""}"
"751458","resolved","2021-08-23T11:00:00.000","2021-09-10T00:00:00.000","Illegal Dumping","Early Trash or Bulky Set Out","PW Solid Waste","9800 N Charlotte St Kansas City 64155","39.27125157","-94.57066963","POINT (-94.57066963 39.27125157)","{""What has been dumped?"":""Bulky Items"",""Where are the items?"":""Street"",""Did you see the dumping occur?"":""No"",""Please provide any notes"":""9800 North Charlotte house address; items are actually on NE 98th Street about 50 feet from Charlotte""}"
"754414","resolved","2021-08-25T09:34:00.000","2021-09-10T00:00:00.000","Illegal Dumping","Dumping in the Right-of-Way","PW Solid Waste","309 NW 80th St Kansas City 64118","39.23900495","-94.58457269","POINT (-94.58457269 39.23900495)","{""What has been dumped?"":""Trash Bags"",""Where are the items?"":""Between the Curb and Sidewalk"",""Did you see the dumping occurring?"":""No""}"
"725638","resolved","2021-08-02T16:16:00.000","2021-09-10T00:00:00.000","Property Violations","Outside Storage of Inappropriate Items","NHS Preservation","3821 Baltimore Ave Kansas City 64111","39.05773432","-94.58699607","POINT (-94.58699607 39.05773432)","{""Did you witness this?"":""No""}"
"720774","resolved","2021-07-29T11:08:00.000","2021-09-10T00:00:00.000","Property Violations","Weeds","NHS Preservation","2624 E 11th St Kansas City 64127","39.10082934","-94.55004725","POINT (-94.55004725 39.10082934)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"921766","resolved","2022-02-03T08:02:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Type of Concern"":""Compliment"",""Is there a specific location?"":""5709 E 109th Ter""}"
"921732","resolved","2022-02-03T08:10:00.000","2022-02-07T00:00:00.000","Vehicles and Parking","Abandoned on Street","KCPD Parking Control","339 Van Brunt Blvd Kansas City 64124","39.1094781","-94.52544794","POINT (-94.52544794 39.1094781)","{""Is vehicle damaged?"":""No""}"
"921723","resolved","2022-02-03T08:02:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Type of Concern"":""Other Concern"",""Is there a specific location?"":""5009 NE 63rd Ter""}"
"921721","resolved","2022-02-03T08:07:00.000","2022-02-03T00:00:00.000","Parking Meter issues","Parking-Meter-Repair","PW Parking","1008 Oak St Kansas City 64106","39.10178606","-94.57905333","POINT (-94.57905333 39.10178606)","{""Please select the Parking Meter issue"":""Parking meter malfunctioning""}"
"921714","resolved","2022-02-03T08:02:00.000","2022-02-03T00:00:00.000","Water Service","No Water","Water Services Department","5100 Lister Ave Kansas City 64130","39.03264312","-94.52964946","POINT (-94.52964946 39.03264312)","{""When did you experience the loss of service?"":""02-03-2022 08:02 AM"",""Do you know if others in your area are without water?"":""No""}"
"755646","canceled","2021-08-25T23:30:00.000","2021-09-10T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","11020 Myrtle Ave Kansas City 64137","38.92521","-94.545487","POINT (-94.545487 38.92521)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"728253","canceled","2021-08-04T11:56:00.000","2021-09-10T00:00:00.000","Property Violations","Weeds","NHS Preservation","7828 Ward Pkwy Kansas City 64114","38.98651513","-94.60515208","POINT (-94.60515208 38.98651513)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"663287","resolved","2021-06-15T14:32:00.000","2021-06-16T00:00:00.000","Streetlights","Blinking Off and On","PW Streetlights","1226 W 64th Ter Kansas City 64113","39.01181247","-94.60487196","POINT (-94.60487196 39.01181247)",
"663185","resolved","2021-06-15T13:56:00.000","2021-06-15T00:00:00.000","Streetlights","Pole Damaged| Down or Leaning","PW Streetlights","905 Emanuel Cleaver II Blvd Kansas City 64110","39.04147511","-94.5749101","POINT (-94.5749101 39.04147511)",
"662813","resolved","2021-06-15T11:36:00.000","2021-06-17T00:00:00.000","Streetlights","Pole Damaged| Down or Leaning","PW Streetlights","3606 NE 38th St Kansas City 64117","39.163288","-94.538116","POINT (-94.538116 39.163288)",
"771646","resolved","2021-09-09T14:24:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","8647 NE 110th St Kansas City 64157","39.292606","-94.476978","POINT (-94.476978 39.292606)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""North (North of Missouri River)""}"
"772022","resolved","2021-09-09T17:55:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","11321 N Ewing Ave Kansas City 64156","39.29878958","-94.4990128","POINT (-94.4990128 39.29878958)","{""What is your regular trash day?"":""Wednesday"",""Which Trash Area are you located in?"":""North (North of Missouri River)""}"
"750474","resolved","2021-08-22T10:45:00.000","2021-08-30T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","3742 Indiana Ave Kansas City 64128","39.05722395","-94.5445415","POINT (-94.5445415 39.05722395)","{""Did you witness this?"":""Yes""}"
"750408","resolved","2021-08-22T08:17:00.000","2021-08-26T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","1414 W 47th St FL 2 Kansas City 64112","39.04283267","-94.60317276","POINT (-94.60317276 39.04283267)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"750334","resolved","2021-08-21T20:04:00.000","2021-08-25T00:00:00.000","Property Violations","Open to Entry","NHS Preservation","4821 E 40th Ter Kansas City 64130","39.05097597","-94.52755509","POINT (-94.52755509 39.05097597)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes"",""Are there structures on this lot?"":""Yes"",""If yes, does the main structure appear to be occupied?"":""Yes""}"
"750321","resolved","2021-08-21T19:06:00.000","2021-09-08T00:00:00.000","Property Violations","Other Property Maintenance Issues","NHS Preservation","6508 N Holly St Kansas City 64118","39.213818","-94.59481","POINT (-94.59481 39.213818)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""No""}"
"750297","resolved","2021-08-21T18:13:00.000","2021-09-09T00:00:00.000","Property Violations","Litter and Trash","NHS Preservation","4800 N Beacon Ave Kansas City 64119","39.180801","-94.507217","POINT (-94.507217 39.180801)","{""Did you witness this?"":""Yes""}"
"750278","resolved","2021-08-21T17:44:00.000","2021-09-07T00:00:00.000","Property Violations","Weeds","NHS Preservation","10625 N Campbell St Kansas City 64155","39.28688","-94.56826","POINT (-94.56826 39.28688)","{""Is this private property (not owned by the City, Land Bank, or Homesteading Authority)?"":""Yes""}"
"771815","resolved","2021-09-09T15:41:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1310 NE 85th Ter Kansas City 64155","39.25035895","-94.56342647","POINT (-94.56342647 39.25035895)","{""What is your regular trash day?"":""Monday"",""Which Trash Area are you located in?"":""North (North of Missouri River)""}"
"772057","resolved","2021-09-09T18:29:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1314 NE 85th Ter Kansas City 64155","39.25030374","-94.56290354","POINT (-94.56290354 39.25030374)","{""What is your regular trash day?"":""Tuesday"",""Which Trash Area are you located in?"":""North (North of Missouri River)""}"
"772063","resolved","2021-09-09T18:47:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1312 NE 85th Ter Kansas City 64155","39.25033311","-94.56317623","POINT (-94.56317623 39.25033311)","{""What is your regular trash day?"":""Monday"",""Which Trash Area are you located in?"":""North (North of Missouri River)""}"
"772066","resolved","2021-09-09T18:47:00.000","2021-09-10T00:00:00.000","Trash / Recycling / Bulky Services","Missed Trash","PW Solid Waste","1308 NE 85th Ter Kansas City 64155","39.25037028","-94.56366728","POINT (-94.56366728 39.25037028)","{""What is your regular trash day?"":""Monday"",""Which Trash Area are you located in?"":""North (North of Missouri River)""}"
"921706","resolved","2022-02-03T06:56:00.000","2022-02-04T00:00:00.000","Snow","Snow Concern","PW Snow",,,,,"{""Type of Concern"":""Other Concern"",""Is there a specific location?"":""100 W 132nd St""}"
