CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ADDRESS WITH GEOCODE,ZIP CODE,NEIGHBORHOOD,COUNCIL DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,Neighborhood Census,Council Districts,County Boundary,Zip Codes
2019162583,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,9,2019,RESOL,Y,10/08/2019,10,2019,30,4119 N Jackson Ave,"4119 N Jackson Ave64117
(39.168912, -94.530338)",64117,Winnwood,1,76269,39.168912,-94.530338,127,6,4,166
2020003019,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/12/2020,2,2020,35,5000 Blue Ridge Ctof,"5000 Blue Ridge
Ctof 64129
(39.033594, -94.479586)",64129,Eastwood Hills East,3,50062,39.033594,-94.479586,19,3,7,155
2020003017,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,01/17/2020,1,2020,9,6900 Ward Pkwy,"6900 Ward Pkwy64113
(39.003743, -94.603669)",64113,Romanelli West,6,110231,39.003743,-94.603669,76,1,7,164
2019164715,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,9,2019,RESOL,Y,10/08/2019,10,2019,27,4816 NE Winn Rd,"4816 NE Winn Rd64119
(39.182382, -94.524644)",64119,Glenhaven,1,81272,39.182382,-94.524644,31,6,4,135
2019169598,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,9,2019,RESOL,Y,10/08/2019,10,2019,16,4119 N Jackson Ave,"4119 N Jackson Ave64117
(39.168912, -94.530338)",64117,Winnwood,1,76269,39.168912,-94.530338,127,6,4,166
2019186904,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,11/15/2019,11,2019,16,8501 E 91st Ter,"8501 E 91st Ter64138
(38.957455, -94.490111)",64138,Fairwood And Robandee,5,68539,38.957455,-94.490111,27,2,7,98
2020039296,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,03/24/2020,3,2020,8,11101 Hickman Mills Dr,"11101 Hickman Mills Dr64134
(38.922275, -94.522842)",64134,Hickman Mills,6,60102,38.922275,-94.522842,34,1,7,143
2020039298,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,03/20/2020,3,2020,4,3303 Bell St,"3303 Bell St64111
(39.067434, -94.60638)",64111,Volker,4,282023,39.067434,-94.60638,232,4,7,50
2019200403,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,12,2019,RESOL,N,12/06/2019,12,2019,1,2600 Belleview Ave,"2600 Belleview Ave64108
(39.080277, -94.596701)",64108,Westside South,4,124505,39.080277,-94.596701,238,4,7,92
2020133851,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,10,2020,RESOL,Y,10/26/2020,10,2020,17,10827 N Smalley Ct,"10827 N Smalley Ct64157
(39.29089, -94.486252)",64157,Shoal Creek,1,223972,39.29089,-94.486252,244,6,4,152
2020009902,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/16/2020,3,2020,53,5044 Walrond Ave,"5044 Walrond Ave64130
(39.033665, -94.548126)",64130,North Town Fork Creek,3,35357,39.033665,-94.548126,175,3,7,157
2020003219,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/10/2020,3,2020,62,2110 E Meyer Blvd,"2110 E Meyer Blvd64132
(39.00977, -94.560476)",64132,Blenheim Square Research Hospital,5,105578,39.00977,-94.560476,49,2,7,151
2020003244,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,02/27/2020,2,2020,50,11708 Wornall Rd,"11708 Wornall Rd64114
(38.915522, -94.593793)",64114,Verona Hills,6,157244,38.915522,-94.593793,229,1,7,162
2020037452,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,03/16/2020,3,2020,4,6300 Prospect Ave,"6300 Prospect Ave64132
(39.012124, -94.557063)",64132,Blenheim Square Research Hospital,5,210935,39.012124,-94.557063,49,2,7,151
2020003480,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,02/06/2020,2,2020,29,17 E Linwood Blvd,"17 E Linwood Blvd64111
(39.068697, -94.585054)",64111,Broadway Gillham,4,127625,39.068697,-94.585054,2,4,7,50
2020037544,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,Y,03/23/2020,3,2020,11,6412 NW Waukomis Dr,"6412 NW Waukomis Dr64151
(39.210592, -94.612554)",64151,Line Creek And Northern Heights,2,164758,39.210592,-94.612554,153,5,3,66
2020003512,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,1,2020,RESOL,Y,01/15/2020,1,2020,7,4601 N Brighton Ave,"4601 N Brighton Ave64117
(39.177523, -94.521097)",64117,Winnwood Gardens,1,75440,39.177523,-94.521097,128,6,4,166
2020003551,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,1,2020,RESOL,Y,01/15/2020,1,2020,6,8136 NE 97th St,"8136 NE 97th St64157
(39.269356, -94.481622)",64157,Shoal Creek,1,221651,39.269356,-94.481622,244,6,4,152
2020003549,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/03/2020,3,2020,54,2236 E 79th St,"2236 E 79th St64132
(38.984018, -94.56101)",64132,East Meyer 7,5,115811,38.984018,-94.56101,154,2,7,151
2020150557,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,12,2020,RESOL,Y,12/07/2020,12,2020,6,518 W 87th Ter,"518 W 87th Ter64114
(38.969987, -94.597644)",64114,Western Hills,6,148906,38.969987,-94.597644,237,1,7,162
2020150583,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,12,2020,RESOL,Y,12/08/2020,12,2020,7,2121 E 39th St,"2121 E 39th St64130
(39.055425, -94.558447)",64130,Ivanhoe Southeast,3,136633,39.055425,-94.558447,13,3,7,157
2020039367,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,03/20/2020,3,2020,4,1920 E Front St,"1920 E Front St64120
(39.122836, -94.558257)",64120,Northeast Industrial District,4,38986,39.122836,-94.558257,176,4,7,144
2020039370,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,04/06/2020,4,2020,21,9412 Newton Dr,"9412 Newton Dr64138
(38.953735, -94.511462)",64138,Loma Vista,5,56305,38.953735,-94.511462,35,2,7,98
2020039387,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,03/30/2020,3,2020,14,2095 E Front St,"2095 E Front St64120
(39.121485, -94.556196)",64120,Northeast Industrial District,4,39579,39.121485,-94.556196,176,4,7,144
2019125292,TWIR,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2019,RESOL,Y,10/23/2019,10,2019,113,1200 W 76th St,"1200 W 76th St64114
(38.991366, -94.604103)",64114,Ward Parkway,6,120452,38.991366,-94.604103,147,1,7,162
2019149375,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,8,2019,RESOL,Y,10/08/2019,10,2019,55,7206 N Corrington Ave,"7206 N Corrington Ave64119
(39.224635, -94.496482)",64119,Shoal Creek,1,98492,39.224635,-94.496482,244,6,4,135
2019149901,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,8,2019,RESOL,Y,10/08/2019,10,2019,55,7206 N Corrington Ave,"7206 N Corrington Ave64119
(39.224635, -94.496482)",64119,Shoal Creek,1,98492,39.224635,-94.496482,244,6,4,135
2019149902,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,8,2019,RESOL,Y,10/08/2019,10,2019,55,7206 N Corrington Ave,"7206 N Corrington Ave64119
(39.224635, -94.496482)",64119,Shoal Creek,1,98492,39.224635,-94.496482,244,6,4,135
2019153444,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,8,2019,RESOL,Y,10/08/2019,10,2019,48,7939 N Jefferson St,"7939 N Jefferson St64118
(39.239063, -94.588354)",64118,Jefferson Highlands,2,95255,39.239063,-94.588354,243,5,4,154
2019155111,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,8,2019,RESOL,Y,10/08/2019,10,2019,46,3641 N Walnut St,"3641 N Walnut St64116
(39.162364, -94.580471)",64116,Briarcliff And Claymont,4,85431,39.162364,-94.580471,62,4,4,167
2019155114,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,8,2019,RESOL,Y,10/08/2019,10,2019,46,3630 N Walnut St,"3630 N Walnut St64116
(39.161809, -94.581002)",64116,Briarcliff And Claymont,4,85403,39.161809,-94.581002,62,4,4,167
2019158473,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,8,2019,RESOL,Y,10/08/2019,10,2019,40,4714 NE Chouteau Dr,"4714 NE Chouteau Dr64117
(39.178578, -94.539635)",64117,Sherwood Estates,1,76862,39.178578,-94.539635,221,6,4,166
2020090623,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2020,RESOL,Y,07/22/2020,7,2020,21,7540 Grand Ave,"7540 Grand Ave64114
(38.990576, -94.587641)",64114,Tower Homes,6,118045,38.990576,-94.587641,146,1,7,162
2019165998,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,9,2019,RESOL,Y,10/08/2019,10,2019,25,1100 NE 82nd Ter,"1100 NE 82nd Ter64118
(39.243341, -94.566411)",64118,Ridgefield,1,93967,39.243341,-94.566411,164,6,4,154
2019170525,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,9,2019,RESOL,Y,10/08/2019,10,2019,14,9101 N Bellefontaine Ave,"9101 N Bellefontaine Ave64156
(39.256364, -94.541658)",64156,Gashland,1,213658,39.256364,-94.541658,30,6,4,126
2020149789,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,11,2020,RESOL,Y,12/15/2020,12,2020,18,3400 NW 100th St,"3400 NW 100th St64154
(39.278518, -94.619017)",64154,KCI & 2nd Creek,2,171600,39.278518,-94.619017,203,5,3,81
2020149787,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,11,2020,RESOL,Y,12/16/2020,12,2020,19,117 NW 101st Ter,"117 NW 101st Ter64155
(39.276623, -94.582155)",64155,Meadowbrook Heights,2,103162,39.276623,-94.582155,104,5,4,82
2019172931,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,9,2019,RESOL,Y,10/08/2019,10,2019,10,5400 NW Waukomis Dr,"5400 NW Waukomis Dr64151
(39.194284, -94.607971)",64151,Line Creek And Northern Heights,2,167325,39.194284,-94.607971,153,5,3,66
2019173214,EMAIL,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,9,2019,RESOL,Y,10/08/2019,10,2019,8,8001 N Flora Ave,"8001 N Flora Ave64118
(39.238569, -94.561163)",64118,Ridgefield,1,94776,39.238569,-94.561163,164,6,4,154
2020037512,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,03/25/2020,3,2020,13,11645 Blue River Rd,"11645 Blue River Rd64131
(38.912913, -94.567468)",64131,Calico Farms,6,157874,38.912913,-94.567468,4,1,7,163
2020037695,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,Y,03/16/2020,3,2020,4,5415 N Garfield Ave,"5415 N Garfield Ave64118
(39.192242, -94.553662)",64118,Davidson,1,86585,39.192242,-94.553662,82,6,4,154
2020037707,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,Y,03/16/2020,3,2020,4,7115 NW Barry Rd,"7115 NW Barry Rd64152
(39.246364, -94.662296)",64152,Platte Ridge,2,169008,39.246364,-94.662296,69,5,3,77
2020003795,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/03/2020,3,2020,54,6225 South Benton Ave,"6225 South Benton Ave64130
(39.013137, -94.552304)",64130,South Town Fork Creek,5,1198,39.013137,-94.552304,16,2,7,157
2020037583,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,Y,03/23/2020,3,2020,11,6200 NW Waukomis Dr,"6200 NW Waukomis Dr64151
(39.205945, -94.611215)",64151,Line Creek And Northern Heights,2,165126,39.205945,-94.611215,153,5,3,66
2020037582,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,03/27/2020,3,2020,15,2615 Martha Truman Rd,"2615 Martha Truman Rd64137
(38.910133, -94.560262)",64137,Calico Farms,6,74286,38.910133,-94.560262,4,1,7,149
2020038213,EMAIL,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,N,03/16/2020,3,2020,3,7401 NE 106th St,"7401 NE 106th St64156
(39.284188, -94.49301)",64156,Shoal Creek,1,258323,39.284188,-94.49301,244,6,4,126
2019199781,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,12,2019,RESOL,N,12/05/2019,12,2019,1,10245 State Line Rd,"10245 State Line Rd64114
(38.942449, -94.607764)",64114,Lea Manor,6,153177,38.942449,-94.607764,210,1,7,162
2020038301,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,N,03/16/2020,3,2020,3,3811 N Chaumiere Rd,"3811 N Chaumiere Rd64117
(39.163713, -94.541443)",64117,Chaumiere,1,78090,39.163713,-94.541443,7,6,4,166
2020039072,BOT,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,N,03/16/2020,3,2020,0,4701 N Cleveland Ave,"4701 N Cleveland Ave64117
(39.179715, -94.533444)",64117,Sherwood Estates,1,76763,39.179715,-94.533444,221,6,4,166
2020150638,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,12,2020,RESOL,Y,12/04/2020,12,2020,3,3538 South Benton Ave,"3538 South Benton Ave64128
(39.060695, -94.550116)",64128,Oak Park Northwest,3,28743,39.060695,-94.550116,67,3,7,36
2020039426,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,04/06/2020,4,2020,21,8409 E 92nd Ter,"8409 E 92nd Ter64138
(38.955843, -94.490166)",64138,Fairwood And Robandee,5,68671,38.955843,-94.490166,27,2,7,98
2019176894,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,10,2019,RESOL,Y,11/15/2019,11,2019,38,7000 E Gregory Blvd,"7000 E Gregory Blvd64133
(38.995789, -94.504815)",64133,Strupwood,5,55055,38.995789,-94.504815,38,2,7,37
2020104752,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2020,RESOL,N,08/05/2020,8,2020,5,1200 Stratford Rd,"1200 Stratford Rd64113
(39.020372, -94.602584)",64113,Stratford Gardens,6,108686,39.020372,-94.602584,74,1,7,164
2020001311,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/12/2020,3,2020,69,4700 Wyoming St,"4700 Wyoming St64112
(39.041721, -94.606327)",64112,Westwood,4,142090,39.041721,-94.606327,223,4,7,44
2020001266,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/03/2020,3,2020,60,105 E 79th St,"105 E 79th St64114
(38.984583, -94.588475)",64114,Waldo Homes,6,118597,38.984583,-94.588475,129,1,7,162
2020102887,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,7,2020,RESOL,Y,07/31/2020,7,2020,3,11200 E 50th Ter,"11200 E 50th Ter64133
(39.031036, -94.447981)",64133,Sterling Gardens,3,49798,39.031036,-94.447981,193,3,7,37
2020102888,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,7,2020,RESOL,Y,07/31/2020,7,2020,3,11201 E 49th St,"11201 E 49th St64133
(39.032474, -94.448034)",64133,Sterling Gardens,3,49785,39.032474,-94.448034,193,3,7,37
2020103733,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,7,2020,RESOL,N,07/31/2020,7,2020,2,3602 Gillham Rd 1,"3602 Gillham Rd64111
(39.061489, -94.582642)",64111,Hanover Place,4,241373,39.061489,-94.582642,32,4,7,50
2020003845,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/04/2020,3,2020,55,7702 Troost Ave,"7702 Troost Ave64131
(38.987791, -94.576195)",64131,Tower Homes,5,117946,38.987791,-94.576195,146,2,7,163
2020037831,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,Y,04/04/2020,4,2020,23,8401 N Ambassador Dr,"8401 N Ambassador Dr64154
(39.247453, -94.651662)",64154,Coves North,2,160441,39.247453,-94.651662,14,5,3,81
2020037636,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,03/27/2020,3,2020,15,3300 Martha Truman Rd,"3300 Martha Truman Rd64137
(38.912072, -94.554087)",64137,Calico Farms,6,74280,38.912072,-94.554087,4,1,7,149
2020037585,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,3,2020,RESOL,Y,03/23/2020,3,2020,11,6200 NW Waukomis Dr,"6200 NW Waukomis Dr64151
(39.205945, -94.611215)",64151,Line Creek And Northern Heights,2,165126,39.205945,-94.611215,153,5,3,66
2020003863,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,01/17/2020,1,2020,8,6830 Ward Pkwy,"6830 Ward Pkwy64113
(39.005255, -94.602345)",64113,Armour Fields,6,110018,39.005255,-94.602345,48,1,7,164
2020003875,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,01/16/2020,1,2020,7,4300 Indiana Ave,"4300 Indiana Ave64130
(39.047648, -94.545113)",64130,Oak Park Southeast,3,34345,39.047648,-94.545113,68,3,7,157
2020037889,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,3,2020,RESOL,Y,03/20/2020,3,2020,8,901 E 68th St,"901 E 68th St64131
(39.004051, -94.57701)",64131,Holmes Park,6,111129,39.004051,-94.57701,114,1,7,163
2020003878,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,1,2020,RESOL,Y,01/16/2020,1,2020,7,4126 Indiana Ave,"4126 Indiana Ave64130
(39.050284, -94.544971)",64130,Oak Park Southeast,3,30349,39.050284,-94.544971,68,3,7,157
2020104633,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2020,RESOL,Y,08/19/2020,8,2020,19,201 W Gregory Blvd,"201 W Gregory Blvd64114
(38.999215, -94.591886)",64114,Tower Homes,6,261040,38.999215,-94.591886,146,1,7,162
2020039484,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,3,2020,RESOL,Y,04/06/2020,4,2020,21,306 N Belmont Blvd,"306 N Belmont Blvd64123
(39.114239, -94.509645)",64123,North Indian Mound,4,45728,39.114239,-94.509645,174,4,7,76
2019149443,WEB,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,8,2019,RESOL,Y,10/08/2019,10,2019,55,4241 NE 34th St,"4241 NE 34th St64117
(39.154583, -94.527354)",64117,Chouteau Estates,1,79196,39.154583,-94.527354,84,6,4,166
2019152975,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,8,2019,RESOL,Y,10/08/2019,10,2019,49,4101 NE Davidson Rd,"4101 NE Davidson Rd64116
(39.168053, -94.561293)",64116,Crestview,4,280556,39.168053,-94.561293,92,4,4,167
2020004992,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,02/11/2020,2,2020,29,8600 Ward Pkwy 825,"8600 Ward Pkwy64114
(38.970959, -94.606784)",64114,Western Hills,6,255371,38.970959,-94.606784,237,1,7,162
2020004125,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,04/07/2020,4,2020,88,121 W 48th St,"121 W 48th St64112
(39.039024, -94.589488)",64112,South Plaza,4,221847,39.039024,-94.589488,36,4,7,44
2020004994,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/30/2020,3,2020,77,10215 State Line Rd,"10215 State Line Rd64114
(38.944182, -94.607493)",64114,Lea Manor,6,153176,38.944182,-94.607493,210,1,7,162
2020103722,WEB,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,7,2020,RESOL,Y,08/10/2020,8,2020,12,380 W 22nd St,"380 W 22nd St64108
(39.086504, -94.588714)",64108,Crossroads,4,124999,39.086504,-94.588714,125,4,7,92
2020104321,BOT,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,7,2020,RESOL,N,07/31/2020,7,2020,1,3031 Bell St,"3031 Bell St64108
(39.072135, -94.606557)",64108,Westside South,4,128968,39.072135,-94.606557,238,4,7,92
2020104706,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2020,RESOL,Y,08/26/2020,8,2020,26,725 W 84th Ter,"725 W 84th Ter64114
(38.975055, -94.599505)",64114,West Waldo,6,121202,38.975055,-94.599505,141,1,7,162
2020003683,WEB,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/13/2020,3,2020,64,419 W 66th Ter,"419 W 66th Ter64113
(39.007981, -94.594195)",64113,Armour Fields,6,109337,39.007981,-94.594195,48,1,7,164
2020003945,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,03/03/2020,3,2020,54,6921 Blue Pkwy,"6921 Blue Pkwy64129
(39.025034, -94.505339)",64129,Brown Estates,5,54418,39.025034,-94.505339,3,2,7,155
2020089707,BOT,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,6,2020,RESOL,Y,07/31/2020,7,2020,31,5126 Lydia Ave,"5126 Lydia Ave64110
(39.032899, -94.569151)",64110,Eastern 49-63,5,146266,39.032899,-94.569151,1,2,7,165
2020092857,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2020,RESOL,Y,07/31/2020,7,2020,24,6021 Highland Ave,"6021 Highland Ave64110
(39.016677, -94.566837)",64110,Citadel,5,104925,39.016677,-94.566837,64,2,7,165
2020097458,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,7,2020,RESOL,Y,07/31/2020,7,2020,15,5930 Highland Ave,"5930 Highland Ave64110
(39.018045, -94.566995)",64110,Citadel,5,104924,39.018045,-94.566995,64,2,7,165
2019171232,EMAIL,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,9,2019,RESOL,Y,10/30/2019,10,2019,35,11323 Jarboe St,"11323 Jarboe St64114
(38.921395, -94.604715)",64114,Foxcroft And Glen Arbor,6,155927,38.921395,-94.604715,28,1,7,162
2020105537,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,8,2020,RESOL,Y,08/11/2020,8,2020,8,7100 Troost Ave,"7100 Troost Ave64131
(38.998626, -94.575637)",64131,Tower Homes,6,112962,38.998626,-94.575637,146,1,7,163
2020104522,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,7,2020,RESOL,Y,08/06/2020,8,2020,6,3401 E Truman Rd,"3401 E Truman Rd64127
(39.093873, -94.541619)",64127,Lykins,3,11568,39.093873,-94.541619,215,3,7,95
2020104743,PHONE,Public Works,Public Works-Street and Traffic-District 1,Streets / Roadways / Alleys-Pothole-District 1,7,2020,RESOL,Y,08/07/2020,8,2020,7,11318 N Booth Ave,"11318 N Booth Ave64157
(39.298428, -94.478053)",64157,Shoal Creek,1,211750,39.298428,-94.478053,244,6,4,152
2020150715,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,12,2020,RESOL,Y,12/07/2020,12,2020,6,126 W 75th St,"126 W 75th St64114
(38.992528, -94.591581)",64114,Tower Homes,6,112716,38.992528,-94.591581,146,1,7,162
2020105557,PHONE,Public Works,Public Works-Street and Traffic-District 2,Streets / Roadways / Alleys-Pothole-District 2,8,2020,RESOL,Y,08/20/2020,8,2020,17,3737 E 31st St,"3737 E 31st St64128
(39.069186, -94.539481)",64128,Ingleside,3,25946,39.069186,-94.539481,115,3,7,36
2020003959,PHONE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,1,2020,RESOL,Y,02/25/2020,2,2020,47,5924 Paseo,"5924 Paseo64110
(39.018852, -94.570509)",64110,Eastern 49-63,5,105009,39.018852,-94.570509,1,2,7,165
