"cn","princ_name","rn","reg_ent_name","phys_loc_desc_txt","near_city_name","loc_cnty_name","loc_zip_txt","lat_dec_coord_num","long_dec_coord_num","deliv_txt","deliv_2_txt","usps_state_cd","zip_plus4_cd","incid_track_num","status_cd","start_dt","rcvd_dt","status_dt","media_name","rcv_wtr_body_txt","source","material_name","amt_num","uom_cd","clas_cd","incident_effect","incident_nature","comments","action","description","inv_num","tnrcc_region_name","coordinates"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104037155","GENERIC INCIDENT ZIP CODE 75855",,"OAKWOOD","LEON","75855",,,,,,,"259606","CLOSED","2017-06-01T00:00:00.000","2017-06-02T00:00:00.000","2017-06-12T00:00:00.000","AIR",,"PIPELINE","NATURAL GAS","0","POUNDS","006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident refers to an atmospheric release. The TCEQ Air Section was notified of the event.","Atmospheric release of natural gas occurred.",,"REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104052329","GENERIC INCIDENT ZIP CODE 78704",,"AUSTIN","TRAVIS","78704",,,,,,,"342570","CLOSED","2020-08-27T00:00:00.000","2020-08-27T00:00:00.000","2021-10-04T00:00:00.000","WASTE",,"truck","Diesel fuel","30","GALLONS","006_OTHER","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","An estimated 30 gallons of diesel fuel and motor oil was released onto land due to vehicle malfunction.","1764378","REGION 11 - AUSTIN",
"CN600596191","SOUTHEASTERN FREIGHT LINES INC","RN104053673","GENERIC INCIDENT ZIP CODE 78956",,"SCHULENBURG","FAYETTE","78956",,,,,,,"342771","CLOSED","2020-08-19T00:00:00.000","2020-08-20T00:00:00.000","2020-11-18T00:00:00.000","WASTE",,"18 wheeler","Other","0",,"005_HAZMIN","ENVIRONMENTAL, GENERAL","OTHER","This incident does not meet the necessary criteria for conducting an onsite emergency response investigation.",,"Mechanical failure on an 18-wheeler caused it to catch fire.","1691145","REGION 11 - AUSTIN",
,,"RN104057104","GENERIC INCIDENT ZIP CODE 79772",,"PECOS","REEVES","79772",,,,,,,"260123","CLOSED","2017-06-08T00:00:00.000","2017-06-08T00:00:00.000","2017-07-11T00:00:00.000","WASTE","Rio Grande",,,,,,"ENVIRONMENTAL, FINANCIAL, GENERAL, PROPERTY","INDUSTRIAL","MORE INFORMATION WILL BE AVAILABLE UPON APPROVAL OF THE INVESTIGATION REPORT","THIS COMPLAINT HAS BEEN ASSIGNED AND WILL BE FURTHER INVESTIGATED BY AN ENVIRONMENTAL INVESTIGATOR","TRAIN DERAILMENT CAUSING 50 GALLONS OF DIESEL TO BE RELEASED ON THE TRACK","1424337","REGION 07 - MIDLAND",
"CN600722102","CITY OF NEW BRAUNFELS","RN104048848","GENERIC INCIDENT ZIP CODE 78130 COMAL",,"NEW BRAUNFELS","COMAL","78130",,,,,,,"342981","BREFERRED","2020-09-28T00:00:00.000","2020-09-28T00:00:00.000","2020-12-30T00:00:00.000","WATER","Guadalupe River",,,,,,"GENERAL","LOCAL PROGRAMS/AUTHORIZED AGENTS","To contact the City of New Braunfels Authorized Agent, call (830) 221-4649.","The complaint is being referred to the City of New Braunfels who is the Authorized Agent (AA) for the State of Texas.","An individual is doing septic work illegally.  The caller feels the TCEQ needs to check the individuals EPA licenses as the individual has 3 EPA licenses.  The TCEQ has shut down the individual before but the individual continued after they left.  Impact is land.",,"REGION 13 - SAN ANTONIO",
"CN600288757","CPI PRODUCTS INTL INC","RN102611365","CPI PRODUCTS INTL",,"WALBURG","WILLIAMSON","78673",,,"4100 FM 1105",,"TX",,"342983","CLOSED","2020-09-10T00:00:00.000","2020-09-10T00:00:00.000","2020-10-01T00:00:00.000","AIR","opossum creek",,,,,,"ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Warehouse fire at a fiberglass molding facility.",,"REGION 11 - AUSTIN",
"CN601065006","RAILROAD COMMISSION OF TEXAS","RN104048137","GENERIC INCIDENT ZIP CODE 78011",,"CHARLOTTE","ATASCOSA","78011",,,,,,,"270342","BREFERRED","2017-10-09T00:00:00.000","2017-10-14T00:00:00.000","2017-12-01T00:00:00.000","WASTE","Atascosa River","Oil field waste pit","OIL","110","BARRELS","001_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","This incident is not under the jurisdiction of the TCEQ.  This incident has been referred to the Texas Rail Road Commission.",,"A oil field waste pit overflowed because of rain causing a foul odor that is affecting surrounding neighbors and homes.",,"REGION 13 - SAN ANTONIO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104044771","GENERIC INCIDENT ZIP CODE 77356",,"MONTGOMERY","MONTGOMERY","77356",,,,,,,"343054","CLOSED","2019-05-19T00:00:00.000","2019-05-19T00:00:00.000","2020-09-29T00:00:00.000","WATER",,"HIGHWAY VEHICLE","REFINED OIL","0",,"003_OIL","ENVIRONMENTAL","OTHER",,"This incident has been referred to the San Jacinto River Authority Lake Conroe Division.","On May 19, 2019, at approximately 0739, Mr. Gavin Cormack, with Conroe Fire Department Dispatch, called with an initial notification of a spill.  On May 19, 2019, an unknown amount of refined oil was spilled at 1105 Oak Lane, Conroe (Montgomery County), Texas 77356.",,"REGION 12 - HOUSTON",
"CN603143447","MCEACHERN ENTERPRISES INC","RN108498908","SUPERIOR SEPTIC CLEAN CAN","E OF SUNRISE RD AND N OF INDIAN MEADOWS DR","ROUND ROCK","WILLIAMSON",,,,"8 INDIAN MEADOWS DR",,"TX","9419","343072","CLOSED","2020-09-23T00:00:00.000","2020-09-24T00:00:00.000","2020-10-21T00:00:00.000","WATER","Tributary","SUPERIOR SEPTIC","Other","0",,"006_OTHER","ENVIRONMENTAL","WASTEWATER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Discharge of port-o-pot disinfectant solution.","1678222","REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104040464","GENERIC INCIDENT ZIP CODE 76513",,"BELTON","BELL","76513",,,,,,,"343704","CLOSED",,"2020-10-11T00:00:00.000","2020-10-14T00:00:00.000","AIR",,,,,,,,"OTHER","This complaint does not meet the necessary criteria for conducting an investigation","N/A, Does not meet RQ for condicting an investigation.","Spill in Belton, Texas",,"REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104052600","GENERIC INCIDENT ZIP CODE 78734",,"AUSTIN","TRAVIS","78734",,,,,,,"343985","CLOSED","2020-10-02T00:00:00.000","2020-10-03T00:00:00.000","2021-01-04T00:00:00.000","WASTE",,"hydraulic tank","Hydraulic Oil","30","GALLONS","003_OIL","ENVIRONMENTAL","OTHER","This incident does not meet the necessary criteria for conducting an on-site emergency response investigation.",,"Approximately 30.00-Gallon release of hydraulic oil onto land.","1686245","REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104044730","GENERIC INCIDENT ZIP CODE 77351",,"LIVINGSTON","POLK","77351",,,,,,,"344501","CLOSED","2020-10-13T00:00:00.000","2020-10-13T00:00:00.000","2021-01-04T00:00:00.000","WASTE","MENARD CREEK","TRACTOR TRAILER","Diesel fuel","50","GALLONS","003_OIL","ENVIRONMENTAL","OTHER","On October 13, 2020, Ms. Hope Davila, Texas Commission on Environmental Quality (TCEQ) Region 10 Emergency Response (ER) Coordinator, received notification from Ms. Comstock and later through Chemtel (20203366).","Actions taken in response to the spill were reported to include remediating the impacted area.

On November 24, 2020, an extension was granted for remedial activities with the new deadline being no later than April 11, 2021.","On October 13, 2020, at 1521 hours, Ms. Courtney Comstock with Polk County reported a spill of 5 gallons of methyl methacrylate monomer, stabilized, and 50 gallons of diesel fuel from a tractor trailer operated by Cross Country Carriers along Farm-to-Market 2610 near Menard Creek, in Livingston (Polk County), Texas. The reported cause of the spill was single vehicle accident. The spill occurred on October 13, 2020, at 1500 hours and impacted land and water inside Menard Creek.",,"REGION 10 - BEAUMONT",
"CN601179849","LBC HOUSTON LP","RN101041598","LBC HOUSTON BAYPORT TERMINAL","NE INTX OF HWY 146 AND PORT RD","SEABROOK","HARRIS","77586","29.606111","-95.025000","11666 PORT RD",,"TX","1603","344716","CLOSED","2020-07-25T00:00:00.000","2020-07-25T00:00:00.000","2021-06-29T00:00:00.000","WASTE",,"Fixed Site- Inland","Crude Oil","3","BARRELS","003_OIL","ENVIRONMENTAL","OTHER",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1706490.","On July 25, 2020, at approximately 7:32 am, Mr. Jesse Guel, with LBC Eastern, called with an initial notification of a spill.  On July 25, 2020, approximately 3 barrels of crude oil was spilled at 11666 Port Rd., Seabrook (Harris County), Texas 77586.","1706490","REGION 12 - HOUSTON","POINT (-95.025 29.606111)"
"CN601488711","EL PASO DISPOSAL LP","RN104057237","GENERIC INCIDENT ZIP CODE 79821",,"ANTHONY","EL PASO","79821",,,,,,,"249733","CLOSED","2017-01-02T00:00:00.000","2017-01-03T00:00:00.000","2017-02-09T00:00:00.000","WASTE","N/A","Hydraulic Tank","Hydraulic fluid","25","GALLONS","006_OTHER","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","On January 2, 2017 an emergency response was received by the TCEQ El Paso Region Office for a spill of 65 gallons of hydraulic fluid which occurred within Zip Code 79821.","1383580","REGION 06 - EL PASO",
"CN605834399","MUNOZ, MARIO","RN111137170","125 N RIO VISTA RD",,"SOCORRO","EL PASO","79927",,,"125 N RIO VISTA RD",,"TX","2694","345850","CLOSED","2020-11-03T00:00:00.000","2020-11-03T00:00:00.000","2020-11-23T00:00:00.000","WATER",,"Line Break","Sewage","400","GALLONS","002_OIL","ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","On November 3, 2020, an emergency response was received by the TCEQ El Paso Region Office for an unauthorized discharge of 400 gallons of raw sewage which occurred within Zip Code 79927.","1686778","REGION 06 - EL PASO",
"CN601065006","RAILROAD COMMISSION OF TEXAS","RN104041223","GENERIC INCIDENT ZIP CODE 76645","HILLSBORO","HILLSBORO","HILL","76645",,,,,,,"224650","BREFERRED","2015-12-16T00:00:00.000","2015-12-17T00:00:00.000","2015-12-18T00:00:00.000","WASTE","BRAZOS RIVER BASIN",,,,,,"ENVIRONMENTAL, OIL AND GAS, PROPERTY","PIPELINE","This complaint has been referred to the RAILROAD COMMISSION OF TEXAS.",,"Complainant alleged a spill at pipeline.",,"REGION 09 - WACO",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104049184","GENERIC INCIDENT ZIP CODE 78209",,"SAN ANTONIO","BEXAR","78209",,,,,,,"345923","CLOSED","2020-11-07T00:00:00.000","2020-11-07T00:00:00.000","2020-11-12T00:00:00.000","WATER","Upper Salado Creek",,,,,,"GENERAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","The incident was referred to the TCEQ Region 13- San Antonio Water Section for further evaluation.",,"Sewage was discharged into a sinkhole.  Impact is land.",,"REGION 13 - SAN ANTONIO",
"CN603137605","PASADENA REFINING SYSTEM INC","RN100716661","PASADENA REFINING SYSTEM PRSI",,"PASADENA","HARRIS","77506","29.724100","-95.206100","111 RED BLUFF RD",,"TX","1530","346165","CLOSED","2020-10-15T00:00:00.000","2020-10-15T00:00:00.000","2021-03-23T00:00:00.000","WASTE",,"Fixed Site- Inland","Crude Oil","20","BARRELS","002_OIL","ENVIRONMENTAL","OTHER",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1706485.","On October 15, 2020, at approximately 9:28 am, Ms. Celina Oconnor, with Pasadena Refining Systems, called with an initial notification of a spill.  On October 15, 2020, approximately 20 barrels of crude oil was released at 1200 Red Bluff Road, Pasadena (Harris County), TX 77506.",,"REGION 12 - HOUSTON","POINT (-95.2061 29.7241)"
"CN600427074","HELENA AGRI-ENTERPRISES LLC","RN104053103","GENERIC INCIDENT ZIP CODE 78801",,"UVALDE","UVALDE","78801",,,,,,,"347163","CLOSED","2020-12-03T00:00:00.000","2020-12-03T00:00:00.000","2021-02-02T00:00:00.000","WASTE","Camp Lake Slough","Truck","Fertilizer, Urea Ammonium Nitrate","8200","POUNDS","006_OTHER","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","More information will be available upon the approval of the investigation report.",,"A vehicle accident involving a ton and a half truck occured caused a release of the material.  The truck flipped over in a dry ditch","1701624","REGION 13 - SAN ANTONIO",
"CN605860691","ALMAGUER TRUCKING LLC","RN111145959","EMERGENCY RESPONSE FM 142 & CR 172 LEUDERS","FM 142 & CR 172, LEUDERS, SHACKELFORD COUNTY","LEUDERS","SHACKELFORD","79533",,,,,,,"347334","CLOSED","2020-12-04T00:00:00.000","2020-12-04T00:00:00.000","2021-02-25T00:00:00.000","WASTE",,"Tractor Trailer","Diesel fuel","100","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"On February 24, 2021, Mr. Matthew Rosta, Environmental Investigator with the Texas Commission on Environmental Quality (TCEQ) Region 3 - Abilene  Office, conducted an Emergency Response investigation to determine if a spill incident was managed in compliance with Spill Prevention & Control rules found in 30 Tex. Admin. Code 327 (30 TAC 327).  More information is provided in investigation number 1703477.","On December 4, 2020, the TCEQ Abilene Region Office received an initial notification of a reportable quantitiy spill.","1703477","REGION 03 - ABILENE",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104052600","GENERIC INCIDENT ZIP CODE 78734",,"AUSTIN","TRAVIS","78734",,,,,,,"264312","CLOSED","2017-07-22T00:00:00.000","2017-07-22T00:00:00.000","2017-08-10T00:00:00.000","WASTE",,"AIRPLANE","Fuel Oil","0",,"003_OIL","GENERAL","OTHER","This incident does not meet the necessary criteria for conducting an onsite emergency response investigation.",,"The TCEQ R11 Office received notification of a seacraft airplane entering a lake.",,"REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104046958","GENERIC INCIDENT ZIP CODE 77662",,"VIDOR","ORANGE","77662",,,,,,,"347459","CLOSED","2020-10-23T00:00:00.000","2020-10-26T00:00:00.000","2021-05-11T00:00:00.000","WASTE","N/A","TRACTOR TRAILER","Diesel fuel","50","GALLONS","003_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","On October 26, 2020, Mr. Wade Graham, Texas Commission on Environmental Quality (TCEQ) Region 10 Emergency Response (ER) Coordinator, received notification from Chemtel (20203526).

On 11/22/2020, an extension was granted for remedial activities with the new deadline being no later than April 21, 2020.

An Emergency Response Records Reiview investigation will be performed when cleanup documentation is received.","Actions taken in response to the spill were reported to include material recovery utilizing dry absorbent materials to recover the spilled material from land, and deploying containment booms and utilizing mechanical skimming devives to recover product from the water.","On October 26, 2020, at 1136 hours, Mr. John Massey with Bishop Industries reported a spill of 50 gallons of diesel fuel at latitude 30.107, longitude -95.052 located near Vidor in Orange County, Texas.  The reported cause of the spill was single vehicle accident.  The spill occurred on October 23, 2020, at 2000 hours and impacted land and water.",,"REGION 10 - BEAUMONT",
"CN601573330","PENSKE TRUCK LEASING CO LP","RN104045026","GENERIC INCIDENT ZIP CODE 77384",,"CONROE","MONTGOMERY","77384",,,,,,,"347776","CLOSED","2020-10-09T00:00:00.000","2020-10-09T00:00:00.000","2021-02-08T00:00:00.000","WASTE",,"Other","Diesel fuel","100","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1702182.","On October 9, 2020, at approximately 5:52 pm, Mr. TJ Shay, with ERTS, called with an initial notification of a spill.  On October 9, 2020, approximately 100 gallons of diesel fuel was spilled at 14308 Zion Gate Crossing, Conroe (Montgomery County), Texas 77384.","1702182","REGION 12 - HOUSTON",
"CN601169360","RANGER TRANSPORTATION INC","RN104049580","GENERIC INCIDENT ZIP CODE 78249",,"SAN ANTONIO","BEXAR","78249",,,,,,,"347956","CLOSED","2020-12-17T00:00:00.000","2020-12-17T00:00:00.000","2021-06-16T00:00:00.000","WASTE","Upper Leon Creek","18-Wheeler","Diesel fuel","100","GALLONS","002_OIL","ENVIRONMENTAL","BLANK - USED BY PROGRAMS NOT REQUIRING NATURE CODE","On January 8, 2021, Region-13 received documentation that demonstrates the clean-up of a diesel fuel spill was completed.  The reports documented absorbent material was deployed by the truck driver and Mission Wrecker Service responded to contain the spill to the pavement and remove the vehicle. The City of San Antonio Fire Department (SAFD)responded with sand to absorb the diesel.  The contaminated solid waste was recovered by SAFD and taken to their waste storage yard for disposal.","Mission Wrecker was contracted to assist with clean-up.","A driver of an 18-wheeler hit a curb, striking the saddle tank on the passenger side.  Impact is land.  

Incident Location: 10 UTSA Blvd., San Antonio, Bexar county",,"REGION 13 - SAN ANTONIO",
"CN602411605","KOPPERS INC","RN101993764","KOPPERS INDUSTRIES","290 County Rd 423, Somerville, TX","SOMERVILLE","BURLESON","77879","30.412531","-96.495345","290 COUNTY ROAD 423",,"TX","4684","237286","CLOSED","2001-01-01T00:00:00.000","2016-07-11T00:00:00.000","2016-07-15T00:00:00.000","WASTE",,"PIPE","Creosote","2","GALLONS","006_OTHER","ENVIRONMENTAL","MUNICIPAL NON-INDUSTRIAL","More information will be available upon approval of the investigation report.","This complaint has been assigned and is being investigated by an Environmental Investigator.","Approximately 2 gallons of creosote was discharged to land only.","1344783","REGION 09 - WACO","POINT (-96.495345 30.412531)"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104052691","GENERIC INCIDENT ZIP CODE 78745",,"AUSTIN","TRAVIS","78745",,,,,,,"348448","CLOSED","2020-12-09T00:00:00.000","2020-12-10T00:00:00.000","2021-01-07T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","OTHER","This complaint does not meet the necessary criteria for conducting a complaint investigation.","A TCEQ investigator determined that the spill was below a reportable quantity and had been cleaned up appropriately.","Multi-vehicle accident resulted in spill of refined oil/motor oil onto land.",,"REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104042593","GENERIC INCIDENT ZIP CODE 77002","HARRIS COUNTY 77002","HOUSTON","HARRIS","77002",,,,,,,"348877","CLOSED","2020-09-18T00:00:00.000","2020-09-18T00:00:00.000","2021-06-28T00:00:00.000","WASTE",,"Highway Vehicle","Diesel fuel","60","GALLONS","003_OIL","ENVIRONMENTAL","OTHER",,"The Houston Region has received the final report for review.  For further information, refer to investigation number 1737695.","On September 18, 2020, at approximately 2:52 pm, Ms. John Massey, with Hazmat International, called with an initial notification of a spill.  On September 18, 2020, approximately 60 gallons of diesel was spilled near I-45 SB at I-10 below on Bagby Ave., Houston (Harris County), Texas 77002.",,"REGION 12 - HOUSTON",
"CN600129126","OXY VINYLS LP","RN100224674","LA PORTE VCM PLANT","2400 MILLER CUT OFF RD","LA PORTE","HARRIS","77571","29.727777","-95.106666","2400 MILLER CUT OFF RD",,"TX","9759","349041","CLOSED","2021-03-09T00:00:00.000","2021-03-09T00:00:00.000","2021-04-07T00:00:00.000","AIR",,"Fixed Site- Inland","Ethylene dichloride","100","POUNDS","006_OTHER","ENVIRONMENTAL","INDUSTRIAL",,"The Emergency Response oversight has been completed. The incident information has been referred to the Air Section for further review.","On March 9, 2021, at approximately7:27 am, Mr. Paul Green, with Oxy Vinyls LP, called with an initial notification of an air release.  On March 9, 2021, approximately 100 pounds of ethylene dichloride was released at 2400 Miller Cut Off Rd, La Porte (Harris County), Texas 77571.",,"REGION 12 - HOUSTON","POINT (-95.106666 29.727777)"
"CN605836840","MAGELLAN E & P HOLDINGS INC","RN111142097","MUSTANG ISLAND 926 PLATFORM","Approximately two miles offshore in State waters","CORPUS CHRISTI","NUECES","78418","27.563611","-97.195000",,,,,"349108","CLOSED","2020-09-01T00:00:00.000","2020-09-01T00:00:00.000","2021-03-22T00:00:00.000","WASTE","GULF OF MEXICO","FIXED E&P FACILITY","Methane","0",,"004_HAZMAJ","ENVIRONMENTAL","OTHER","TCEQ R14 will continue to gather information and assess the situation.","On September 1, 2020, via telephone, Mr. Bill Ross, Emergency Response Coordinator (ERC) with TCEQ R14 contacted Magellan E&P Holdings to gather additional information. Mr. James Haley, ERC with TCEQ R14 contacted Mr. Billy Delgado, Corpus Christi Emergency Management Coordinator and Chief Robert Rocha with the Corpus Christi Fire Department.","On September 1, 2020, at approximately 1032 hours, the TCEQ R14 received notification from a private citizen concerned with of an unknown release and gasoline like odor with an accompanying roar from an off-shore gas well platform (926 Well) located in the Gulf of Mexico. The incident was determined to be an uncontrolled release of natural gas and condensate from a gas well. The Responsible Party (RP) was determined to be Magellan E&P Holdings, Inc. (Magellan). The RP contracted Witt Obrien's to manage the release and Great White Well Control to regain operational control of the well and conduct repairs to the system. Witt Obrien submitted a subsequent notification for the release via CHEMTEL Report Number 20202817.","1699467","REGION 14 - CORPUS CHRISTI","POINT (-97.195 27.563611)"
"CN600919401","US DEPARTMENT OF THE AIR FORCE","RN101226090","GOODFELLOW AIR FORCE BASE","17 CES/CEV 460 E KEARNEY BLVD,  GOODFELLOW AFB, TX 76908","GOODFELLOW AFB","TOM GREEN",,"31.431900","-100.410800","460 KEARNEY BLVD",,"TX","4107","349290","CLOSED",,"2021-01-20T00:00:00.000","2021-03-12T00:00:00.000","WATER","Colorado River Basin","Used Oil Container","Used Oil","2","GALLONS","006_OTHER","ENVIRONMENTAL","USED OIL","Please see Investigation No. 1704788.","The TCEQ San Angelo Region Office conducted an immediate on-site emergency investigation. Absorbent booms were placed in multiple locations along the pathway of the sheen on the water.","On January 20, 2021, at approximately 11:30 AM, the Texas Commission on Environmental Quality (TCEQ) San Angelo Region Office received notification via telephone of a sheen on water coming from Goodfellow Air Force Base.  The cause was thought to be roofing felt related to a roofing project on a car port at the base. However, it was subsequently determined to be a leaking used oil container. Conditions at the time were cloudy and rainy. The call was placed by base personnel.","1704788","REGION 08 - SAN ANGELO","POINT (-100.4108 31.4319)"
"CN600549158","TEXAS PETROLEUM INVESTMENT COMPANY","RN104051966","GENERIC INCIDENT ZIP CODE 78648 CALDWELL",,"LULING","CALDWELL","78648",,,,,,,"349355","CLOSED","2021-01-05T00:00:00.000","2021-01-05T00:00:00.000","2021-03-15T00:00:00.000","WATER","unnamed tributary","tanker truck","Other","6","BARRELS","003_OIL","ENVIRONMENTAL, GENERAL","OTHER","This incident does not meet the necessary criteria for conducting an onsite emergency response investigation.","Cleanup completed on January 5, 2021 using pads and vacuum truck","Alleged 6 barrels of crude oil and 70 barrels of water released due to corroded flow line leak.",,"REGION 11 - AUSTIN",
"CN605846906","NEXTIER OILFIELD SOLUTIONS INC","RN111163705","ER SPILL ON E HWY 137 BETWEEN MM 430 AND 432","EAST SH 137 BETWEEN MM 430 AND 432 CROCKETT COUNTY","OZONA","CROCKETT","76943","30.475412","-101.172580",,,,,"349571","CLOSED","2020-12-30T00:00:00.000","2020-12-30T00:00:00.000","2021-03-03T00:00:00.000","WASTE","RIO GRANDE BASIN","TRACTOR TRAILER","Phosphoric acid","300","GALLONS","005_HAZMIN","ENVIRONMENTAL","INDUSTRIAL","More information will be available upon completion of the investigation report.","The TCEQ San Angelo Region Office conducted an immediate on-site emergency investigation.","On December 30, 2020, at approximately 7:30 PM, the Texas Commission on Environmental Quality (TCEQ) San Angelo Region Office recieved notification via telephone of a chemical spill on the side of a road on East Highway 137 near Mile Marker 430, Ozona, TX. The cause was an overturned flat bed tractor trailer spilling two totes worth of chemicals. Conditions at the time were cloudy and snowing. The call was placed by Texas DPS.","1698943","REGION 08 - SAN ANGELO","POINT (-101.17258 30.475412)"
"CN600336549","CITY OF ELGIN","RN101992691","LCRA ELGIN WWTP",,"ELGIN","BASTROP","78621",,,"720 W CLEVELAND ST",,"TX","3205","349600","CLOSED","2021-01-04T00:00:00.000","2021-01-05T00:00:00.000","2021-04-23T00:00:00.000","WATER","elm creek","lift station","Wastewater discharge, industrial","387000","GALLONS","005_HAZMIN","ENVIRONMENTAL, GENERAL","WASTEWATER","More information will be available upon approval of the investigation report.","This incident has been assigned and will be further investigated by an Environmental Investigator.","Wastewater release from lift station.","1706113","REGION 11 - AUSTIN",
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104041223","GENERIC INCIDENT ZIP CODE 76645","HILLSBORO","HILLSBORO","HILL","76645",,,,,,,"349642","CLOSED","2021-01-21T00:00:00.000","2021-01-22T00:00:00.000","2021-03-02T00:00:00.000","WASTE",,,,,,,"ENVIRONMENTAL","OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","More information will be available upon approval of the investigation report.","1704092","REGION 09 - WACO",
"CN603211277","ENTERPRISE PRODUCTS OPERATING LLC","RN102323268","ENTERPRISE MONT BELVIEU COMPLEX",,"MONT BELVIEU","CHAMBERS","77580","29.859650","-94.909639","10207 FM 1942 RD",,"TX","4580","349983","CLOSED","2021-02-01T00:00:00.000","2021-02-01T00:00:00.000","2021-02-05T00:00:00.000","WASTE",,"Fixed Site- Inland","Unknown","0",,"006_OTHER","ENVIRONMENTAL","INDUSTRIAL",,"The Emergency Response oversight has been completed.  For further information, refer to investigation number 1701966.","On February 1, 2021, at approximately 2:41 am, Ms. Heather Makarczyk , with Enterprise Products Operating LLC, called with an initial notification of a fire.  On February 1, 2021, a fire occured at 10207 FM 1942 Rd., Mont Belvieu (Chambers County), Texas 77521.","1701966","REGION 12 - HOUSTON","POINT (-94.909639 29.85965)"
"CN600245336","COASTAL CHEMICAL CO LLC","RN100526037","COASTAL CHEMICAL","1613 GOOSENECK","BRYAN","BRAZOS","77808","30.704720","-96.351940","1613 GOOSENECK DR",,"TX","0923","220558","CLOSED","2015-09-20T00:00:00.000","2015-09-20T00:00:00.000","2016-09-21T00:00:00.000","WASTE","San Marcos River",,,,,,"ENVIRONMENTAL","PST","More information will be available upon approval of the investigation report.","This emergency response incident has been assigned and will be further investigated by an Environmental Investigator.","Received notification of a spill of motor oil to land.","1288886","REGION 09 - WACO","POINT (-96.35194 30.70472)"
"CN602295370","GENERIC INCIDENT PRINCIPAL","RN104037072","GENERIC INCIDENT ZIP CODE 75846",,"JEWETT","LEON","75846",,,,,,,"351026","CLOSED","2021-02-18T00:00:00.000","2021-02-18T00:00:00.000","2021-02-26T00:00:00.000","WASTE",,,,,,,"GENERAL","OTHER","More information will be available upon approval of the investigation report.","This complaint has been assigned and will be further investigated by an Environmental Investigator.","Compressor oil spill at 7149 FM 39, Jewett, TX 75846","1703906","REGION 09 - WACO",
,,"RN100215052","SAND HILL ENERGY CENTER",,"DEL VALLE","TRAVIS","78617","30.213333","-97.614722","13005 FALLWELL LN",,"TX","2829","265924","CLOSED","2017-08-12T00:00:00.000","2017-08-12T00:00:00.000","2017-09-11T00:00:00.000","WASTE",,"POWER PLANT","Other","200","GALLONS","006_OTHER","GENERAL","OTHER","This incident does not meet the necessary criteria for conducting an onsite emergency response investigation.",,"Due to a filter leak approximately 200 gallons of aqueous ammonia was released to land.","1437477","REGION 11 - AUSTIN","POINT (-97.614722 30.213333)"
