"fiscal_year","agency","agency_name","county_name","major_spending_category","amount"
"2019","103","TEXAS LEGISLATIVE COUNCIL",,"SUPPLIES AND MATERIALS","49118.36"
"2019","103","TEXAS LEGISLATIVE COUNCIL","ANDERSON","EMPLOYEE BENEFITS","3815.17"
"2019","103","TEXAS LEGISLATIVE COUNCIL","ANDERSON","SALARIES AND WAGES","13082.05"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BASTROP","EMPLOYEE BENEFITS","161362.85"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BASTROP","OTHER EXPENDITURES","113635.00"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BASTROP","SALARIES AND WAGES","553306.15"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BASTROP","TRAVEL","1567.43"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BELL","EMPLOYEE BENEFITS","28828.56"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BELL","REPAIRS AND MAINTENANCE","750.00"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BELL","SALARIES AND WAGES","98851.87"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BELL","TRAVEL","1135.27"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BEXAR","EMPLOYEE BENEFITS","52227.70"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BEXAR","OTHER EXPENDITURES","1134.00"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BEXAR","SALARIES AND WAGES","179086.49"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BEXAR","SUPPLIES AND MATERIALS","781.82"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BEXAR","TRAVEL","2078.50"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BRAZOS","EMPLOYEE BENEFITS","3302.45"
"2019","103","TEXAS LEGISLATIVE COUNCIL","BRAZOS","SALARIES AND WAGES","11323.97"
"2019","103","TEXAS LEGISLATIVE COUNCIL","CALDWELL","EMPLOYEE BENEFITS","71956.00"
"2019","103","TEXAS LEGISLATIVE COUNCIL","CALDWELL","SALARIES AND WAGES","246733.98"
"2019","103","TEXAS LEGISLATIVE COUNCIL","COLLIN","EMPLOYEE BENEFITS","25160.58"
"2019","103","TEXAS LEGISLATIVE COUNCIL","COLLIN","OTHER EXPENDITURES","152459.00"
"2019","103","TEXAS LEGISLATIVE COUNCIL","COLLIN","SALARIES AND WAGES","86274.54"
"2019","103","TEXAS LEGISLATIVE COUNCIL","COLLIN","SUPPLIES AND MATERIALS","13.98"
"2019","103","TEXAS LEGISLATIVE COUNCIL","COLLIN","TRAVEL","1912.94"
"2019","103","TEXAS LEGISLATIVE COUNCIL","COOKE","COMMUNICATIONS AND UTILITIES","1220.06"
"2019","103","TEXAS LEGISLATIVE COUNCIL","CORYELL","EMPLOYEE BENEFITS","2832.49"
"2019","103","TEXAS LEGISLATIVE COUNCIL","CORYELL","SALARIES AND WAGES","9712.50"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DALLAS","CAPITAL OUTLAY","414991.95"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DALLAS","COMMUNICATIONS AND UTILITIES","148823.57"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DALLAS","OTHER EXPENDITURES","171173.67"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DALLAS","PROFESSIONAL SERVICE AND FEES","52785.00"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DALLAS","RENTALS AND LEASES","16344.19"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DALLAS","REPAIRS AND MAINTENANCE","1142700.74"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DALLAS","SUPPLIES AND MATERIALS","12147.63"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DENTON","OTHER EXPENDITURES","8195.62"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DENTON","REPAIRS AND MAINTENANCE","77719.04"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DENTON","SUPPLIES AND MATERIALS","31667.18"
"2019","103","TEXAS LEGISLATIVE COUNCIL","DEWITT","OTHER EXPENDITURES","130.00"
"2019","103","TEXAS LEGISLATIVE COUNCIL","EL PASO","OTHER EXPENDITURES","-401.99"
"2019","103","TEXAS LEGISLATIVE COUNCIL","EL PASO","SUPPLIES AND MATERIALS","116.00"
"2019","103","TEXAS LEGISLATIVE COUNCIL","FAYETTE","EMPLOYEE BENEFITS","8952.83"
"2019","103","TEXAS LEGISLATIVE COUNCIL","FAYETTE","SALARIES AND WAGES","30698.85"
"2019","103","TEXAS LEGISLATIVE COUNCIL","FORT BEND","EMPLOYEE BENEFITS","6683.28"
"2019","103","TEXAS LEGISLATIVE COUNCIL","FORT BEND","OTHER EXPENDITURES","3599.94"
"2019","103","TEXAS LEGISLATIVE COUNCIL","FORT BEND","SALARIES AND WAGES","22916.66"
"2019","103","TEXAS LEGISLATIVE COUNCIL","GILLESPIE","EMPLOYEE BENEFITS","26833.48"
"2019","103","TEXAS LEGISLATIVE COUNCIL","GILLESPIE","SALARIES AND WAGES","92010.84"
"2019","103","TEXAS LEGISLATIVE COUNCIL","GRIMES","OTHER EXPENDITURES","1819.88"
"2019","103","TEXAS LEGISLATIVE COUNCIL","HARRIS","CAPITAL OUTLAY","181878.82"
"2019","103","TEXAS LEGISLATIVE COUNCIL","HARRIS","EMPLOYEE BENEFITS","6239.67"
"2019","103","TEXAS LEGISLATIVE COUNCIL","HARRIS","OTHER EXPENDITURES","818248.92"
"2019","103","TEXAS LEGISLATIVE COUNCIL","HARRIS","PRINTING AND REPRODUCTION","3986.22"
"2019","103","TEXAS LEGISLATIVE COUNCIL","HARRIS","REPAIRS AND MAINTENANCE","84239.94"
"2019","103","TEXAS LEGISLATIVE COUNCIL","HARRIS","SALARIES AND WAGES","21395.54"
"2019","103","TEXAS LEGISLATIVE COUNCIL","HARRIS","SUPPLIES AND MATERIALS","485.59"
