"application_id","applicant_name","region","grant_amount","project_title_long","grant_summary","city","geo"
"48049","Austin Creative Alliance","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"77748005","Lubbock Symphony Orchestra","Panhandle Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Lubbock","POINT (-101.855113 33.583578)"
"48227","Inprint","Gulf Coast","14500","Arts Create - Major 3","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48551","Brazos Valley Symphony Society","Gulf Coast","2500","Arts Respond Education","To support educational orchestra performances for 4th and 5th grade students in the Bryan-College Station area.","College Station","POINT (-96.32585 30.622373)"
"48629","Inprint","Gulf Coast","3000","Arts Respond Health & Human Services","To support creative writing workshops for healthcare workers at Harris Health System in Houston.","Houston","POINT (-95.369506 29.760803)"
"48849","Guadalupe Cultural Arts Center","South Texas Plains","6000","Arts Respond Public Safety & Criminal Justice","To support Grupo Animo, an in-person and virtual two-week summer theater arts camp for at-risk youth on San Antonio's Westside.","San Antonio","POINT (-98.494599 29.425173)"
"48922","Texas Early Music Project","Hill Country","3000","Arts Respond Economic Development","To support the presentation of a semi-staged concert video, Tales from the Decameron, in Austin with national and international online audiences.","Austin","POINT (-97.746598 30.264979)"
"10090501","MCL Grand/City of Lewisville","Prairies & Lakes","1800","Performance Support","Artistic fee subsidy for Los Texmaniacs to perform in Lewisville on May 15, 2021.","Lewisville","POINT (-96.994166 33.046344)"
"10089287","San Antonio Botanical Society","South Texas Plains","100","Performance Support","Artistic fee subsidy for Sue Kuentz to perform in San Antonio on September 19, 2020.","San Antonio","POINT (-98.494599 29.425173)"
"48167","Forklift Danceworks (dba)","Hill Country","7500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"77748593","Louise Hopkins Underwood Center for the Arts","Panhandle Plains","3200","Designated Funding-Texas Women for the Arts","Support for the Healing Arts Program to provide free, hands-on, healing arts experiences to youth and young adults in Lubbock who do not regularly have access to art venues or activities.","Lubbock","POINT (-101.855113 33.583578)"
"48890","Odysseus Chamber Orchestra","Prairies & Lakes","3000","Arts Respond Education","To support educational, live-streaming orchestra performances for middle and high school students in Allen, Frisco, and McKinney school districts.","Denton","POINT (-97.13245 33.215533)"
"48092","Chamber Choir of San Antonio","South Texas Plains","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","San Antonio","POINT (-98.494599 29.425173)"
"48161","Ensemble VIII","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"48420","Youth Orchestra of Greater Fort Worth","Prairies & Lakes","6500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Fort Worth","POINT (-97.340038 32.739977)"
"48295","NobleMotion Dance","Gulf Coast","8500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748570","Austin Film Festival","Hill Country","5120","Designated Funding-Texas Women for the Arts","Support for the Digital Storytelling program to introduce Ausitn ISD students to the art of screenwriting, and the Festival Scholarship Program, providing student badges to the annual festival and conference.","Austin","POINT (-97.746598 30.264979)"
"48130","Dallas Asian American Youth Orchestra","Prairies & Lakes","7500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Plano","POINT (-96.697586 33.019695)"
"48303","Panoramic Voices (formerly Texas Choral Consort)","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"77748433","Downtown Beaumont Cultural Arts District","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Beaumont","POINT (-94.102012 30.08617)"
"77748018","Mesquite Arts Council","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Mesquite","POINT (-96.609069 32.774237)"
"48003","4th Wall Theatre Company (dba)","Gulf Coast","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748316","El Paso Opera","Big Bend Country","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","El Paso","POINT (-106.492257 31.76006)"
"77748167","29 Pieces","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748472","Tom Lea Institute","Big Bend Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","El Paso","POINT (-106.492257 31.76006)"
"48327","Samskriti","Gulf Coast","3500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48728","Vortex Repertory Company","Hill Country","4000","Arts Respond Natural Resources & Agriculture","To support Garden Party, a day-long event that includes painting, sculpture, photography, dance and music activities in the Vortex's Butterfly Sanctuary in Austin.","Austin","POINT (-97.746598 30.264979)"
"48122","Creative Action (dba)","Hill Country","12500","Arts Create - Major 3","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"77748031","Motion Media Arts Center","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"48251","Live Oak Art Center","Prairies & Lakes","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Columbus","POINT (-82.996216 39.962649)"
"48567","Color Me Empowered","Prairies & Lakes","3000","Arts Respond Education","To support visual arts workshops for students in Dallas.","Dallas","POINT (-96.796215 32.777977)"
"48384","UH/Houston Shakespeare Festival","Gulf Coast","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"10090868","Piano Texas/TCU","Prairies & Lakes","6000","Performance Support","Artistic fee subsidy for Fort Worth Symphony Orchestra to perform at TCU Music Center in Fort Worth, 6/3/2021 - 6/27/2021","Fort Worth","POINT (-97.340038 32.739977)"
"77748150","Wichita Falls Symphony Orchestra","Panhandle Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Wichita Falls","POINT (-98.500854 33.90976)"
"48648","Lubbock Symphony Orchestra","Panhandle Plains","2500","Arts Respond Education","To support educational orchestra performances for 5th-12th grade students in west Texas.","Lubbock","POINT (-101.855113 33.583578)"
"10089429","City of Pflugerville/Community Library","Hill Country","200","Performance Support","Artistic fee subsidy for State Artist Sara Hickman to perform in Pflugerville on December 19, 2020.","Pflugerville","POINT (-97.620959 30.439923)"
"48672","Plano Symphony Orchestra","Prairies & Lakes","2000","Arts Respond Public Safety & Criminal Justice","To support Healing Notes, a series of interactive concerts done in partnership with the John R. Roach Juvenile Detention Center of Collin County.","Plano","POINT (-96.697586 33.019695)"
"77747991","Kids Who Care (dba)","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Fort Worth","POINT (-97.340038 32.739977)"
"10090901","Hondo Public Library/City of Hondo","Hill Country","112","Performance Support","Artistic fee subsidy for MCP Shows/Margaret Clauder to perform at Hondo Public Library in Hondo, 6/17/2021 - 7/29/2021","Hondo","POINT (-99.141687 29.347585)"
"77748284","Creative Action (dba)","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"77748400","Historic Downtown McKinney Cultural District","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","McKinney","POINT (-96.615024 33.197963)"
"48474","Modern Art Museum of Fort Worth (dba)","Prairies & Lakes","157500","Cultural District Project","To support the exhibition Shirin Neshat: I Will Greet the Sun Again, organized by the Broad Museum, that will attract visitors to the Fort Worth Cultural District.","Fort Worth","POINT (-97.340038 32.739977)"
"48042","AT&T Center for the Performing Arts (dba)","Prairies & Lakes","17500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"77748265","Children's Chorus of San Antonio","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"48876","Marfa Live Arts (formerly Marfa Theatre)","Big Bend Country","4000","Arts Respond Health & Human Services","To support Movement Theater, a workshop that teaches healthy coping strategies using theater arts practice to 3rd-8th grade students, in partnership with Marfa Independent School District.","Marfa","POINT (-104.020624 30.309412)"
"48694","Stage West","Prairies & Lakes","1500","Arts Respond Education","To support playwriting workshops for K-12th grade students in Title 1 schools in Fort Worth Independent School District.","Fort Worth","POINT (-97.340038 32.739977)"
"77748301","Dallas Opera","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748418","Ballet Folklorico Viva Mexico de Ramiro Loera","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Corpus Christi","POINT (-97.404131 27.796416)"
"77748616","Contemporary Art for San Antonio/Blue Star Art Space","South Texas Plains","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","San Antonio","POINT (-98.494599 29.425173)"
"10090815","Dripping Springs Community Library District","Hill Country","272","Performance Support","Artistic fee subsidy for MCP Shows/Margaret Clauder to perform at Dripping Springs Community Library in Dripping Springs, 7/22/2021 - 7/22/2021","Dripping Springs","POINT (-98.087496 30.190703)"
"10089269","Hermalinda Rodriguez Elementary/Austin ISD","Hill Country","500","Performance Support","Artistic fee subsidy for Oba William King to perform in Austin on November 6, 2020.","Austin","POINT (-97.746598 30.264979)"
"77748256","Centro Cultural Aztlan","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"77748397","Broadway Festivals","Panhandle Plains","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Lubbock","POINT (-101.855113 33.583578)"
"10090476","Tye Preston Memorial Library","Hill Country","212","Performance Support","Artistic fee subsidy for Decee Cornish to perform in Canyon Lake on March 25, 2021.","Canyon Lake","POINT (-117.254412 33.673285)"
"48616","Houston Ballet Foundation","Gulf Coast","7000","Arts Respond Education","To support a series of educational dance classes that teach core curriculum through dance and movement for economically disadvantaged K-12th grade students in the Houston area.","Houston","POINT (-95.369506 29.760803)"
"77748182","Amarillo Symphony","Panhandle Plains","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Amarillo","POINT (-101.832013 35.207009)"
"77748416","Washington Avenue Arts District","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"77747999","Lone Star Ballet","Panhandle Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Amarillo","POINT (-101.832013 35.207009)"
"77748020","Odysseus Chamber Orchestra","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Denton","POINT (-97.13245 33.215533)"
"48526","Arts Council Northeast (dba)","Prairies & Lakes","2000","Arts Respond Health & Human Services","To support Art on Wheels, a program that provides free painting instruction and classes at senior living communities and healthcare centers in North Texas.","Bedford","POINT (-86.488781 38.861023)"
"48713","Thank You Darlin Foundation","Prairies & Lakes","3000","Arts Respond Public Safety & Criminal Justice","To support after-school poetry programs in Fort Worth Title I schools.","Fort Worth","POINT (-97.340038 32.739977)"
"77748536","Henry Brun & The Latin Playerz Orchestra","South Texas Plains","5000","Commission Initiative - Summer Tour","Support for this Texas Touring Roster artist to give six performances in Granjeno, Hidalgo, Palmview, Pharr, Mission, south McAllen, and surrounding communities in House District 36, an underserved area, by August 31, 2021.","San Antonio","POINT (-98.494599 29.425173)"
"77748116","Texas Folk Music Foundation","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Kerrville","POINT (-99.135299 30.042787)"
"48761","American Indians in Texas - Spanish Colonial Missions","South Texas Plains","4500","Arts Respond Public Safety & Criminal Justice","To support Rites of Passage and Healing the Wounded Spirit through Arte, two indigenous cultural arts programs for at-risk youth in San Antonio.","San Antonio","POINT (-98.494599 29.425173)"
"77748155","14 Pews","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"77748134","UNT Art Gallery","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Denton","POINT (-97.13245 33.215533)"
"48463","Houston Grand Opera Association","Gulf Coast","250000","Cultural District Project","To support a new production of Rodgers and Hammerstein's classic musical The Sound of Music to attract visitors to the Houston Theater District.","Houston","POINT (-95.369506 29.760803)"
"48366","Texas Folk Music Foundation","Hill Country","10500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Kerrville","POINT (-99.135299 30.042787)"
"77748365","Houston Early Music","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"10090724","Sutton County/Public Library","Hill Country","350","Performance Support","Artistic fee subsidy for Magik Theatre to perform at Sutton County 4-H Civic Center in Sonora, 6/29/2021 - 6/29/2021","Sonora","POINT (-100.643697 30.566604)"
"48286","Museum of Fine Arts, Houston","Gulf Coast","16500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"77748194","Apollo Chamber Players","Gulf Coast","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"77747975","Glassell School of Art/MFAH","Gulf Coast","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"10090935","Harris County Cultural Arts Council","Gulf Coast","3300","Performance Support","Artistic fee subsidy for FLY Dance Company to perform at Harris County Cultural Arts Center in Houston, 6/15/2021 - 8/31/2021","Houston","POINT (-95.369506 29.760803)"
"10089261","Mansfield Commission for the Arts","Prairies & Lakes","750","Performance Support","Artistic fee subsidy for Oba William King to perform in Mansfield on October 17, 2020.","Mansfield","POINT (-82.515469 40.758553)"
"48430","Art Museum of Southeast Texas","Gulf Coast","40000","Cultural District Project","To support an exhibition titled Delita Martin: I see God in US, featuring large-scale mixed-media prints that reflect the identity of Black women and that will attract visitors to downtown Beaumont.","Beaumont","POINT (-94.102012 30.08617)"
"48718","Tyler Museum of Art","Piney Woods","2000","Arts Respond Health & Human Services","To support the expansion of the Teaching Cops to See program, which encourages applying art analysis methods to other fields, to the growing healthcare sector in Tyler.","Tyler","POINT (-95.300644 32.350763)"
"48878","Media Projects","Prairies & Lakes","3000","Arts Respond Public Safety & Criminal Justice","To support three virtual showings of In Her Shoes, a film about incarcerated women in an art class who look at their lives through the shoes they have worn.","Dallas","POINT (-96.796215 32.777977)"
"48517","Arlington Museum of Art","Prairies & Lakes","2000","Arts Respond Economic Development","To support the exhibition Vivian Maier: The Color Work, a companion exhibition of street-style photography by Texas artists, and related educational opportunities, to attract more diverse audiences.","Arlington","POINT (-97.10711 32.735594)"
"48578","CYT (Christian Youth Theater) Dallas-Fort Worth","Prairies & Lakes","2000","Arts Respond Education","To support performances of Tuck Everlasting, including educational materials, for students in Dallas and Fort Worth.","Lewisville","POINT (-96.994166 33.046344)"
"77748376","Houston Grand Opera Association","Gulf Coast","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48831","Ellen Noel Art Museum of the Permian Basin","Big Bend Country","3000","Arts Respond Public Safety & Criminal Justice","To support the Teen Artist Residency Program and Art2Go summer programs that provide instruction and workshops for at-risk youth in Odessa.","Odessa","POINT (-102.374677 31.849462)"
"48542","Ballet Folklorico Viva Mexico de Ramiro Loera","Gulf Coast","2000","Arts Respond Economic Development","To support a professional folklorico dance concert featuring live mariachi music, with the goal of increasing attendance by out-of-town visitors to Corpus Christi.","Corpus Christi","POINT (-97.404131 27.796416)"
"10090851","San Marcos Performing Arts Association","Hill Country","1250","Performance Support","Artistic fee subsidy for Sue Foley to perform at San Marcos Plaza Park in San Marcos, 7/8/2021 - 7/8/2021","San Marcos","POINT (-97.939985 29.882083)"
"10090871","Kimbell Art Foundation","Prairies & Lakes","1175","Performance Support","Artistic fee subsidy for Anuradha Naimpally to perform at Kimbell Art Museum in Fort Worth, 6/27/2021 - 8/31/2021","Fort Worth","POINT (-97.340038 32.739977)"
"77748333","Gemini Ink (dba)","South Texas Plains","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","San Antonio","POINT (-98.494599 29.425173)"
"77748450","North Texas Metroplex Childrens Choir","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Richardson","POINT (-96.733518 32.960761)"
"77748051","Orpheus Chamber Singers","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"48203","Hope Stone","Gulf Coast","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48850","Habitable Spaces","Prairies & Lakes","3000","Arts Respond Natural Resources & Agriculture","To support a series of virtual, interactive tutorials instructed by staff and local artists in Kingsbury that incorporates the arts and agriculture.","Kingsbury","POINT (-86.698424 41.53154)"
"48039","Artsview Childrens Theatre (dba)","Piney Woods","3500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Longview","POINT (-94.742336 32.494556)"
"48041","Astraios","Prairies & Lakes","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Frisco","POINT (-96.825082 33.15066)"
"48457","Galveston Arts Center","Gulf Coast","30000","Cultural District Project","To support the exhibition of a series of Texas-based artists in conjunction with the Galveston Art Walk to increase visitors to the Galveston Art and Cultural District.","Galveston","POINT (-94.795846 29.300128)"
"48182","Gemini Ink (dba)","South Texas Plains","11500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","San Antonio","POINT (-98.494599 29.425173)"
"48812","Cultural Activities Center","Prairies & Lakes","4500","Arts Respond Public Safety & Criminal Justice","To support in-person and virtual summer art classes for at-risk and economically disadvantaged K-12th grade students in Temple.","Temple","POINT (-97.342737 31.098237)"
"48325","Salvage Vanguard Theater","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"10089358","Wellington Ritz Theatre","Panhandle Plains","3750","Performance Support","Artistic fee subsidy for State Artist Jimmie Vaughan to perform in Wellington on June 5, 2021.","Wellington","POINT (-100.214209 34.85615)"
"48055","Austin Shakespeare Festival","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"77748084","Shakespeare Festival of Dallas","Prairies & Lakes","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"48198","Hip Pocket Theatre","Prairies & Lakes","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Fort Worth","POINT (-97.340038 32.739977)"
"10090592","Haley Beck","Prairies & Lakes","5000","Commission Initiative -Young Masters","Support for the costs of advanced arts training and other expenses for this Texas Young Master (year two of two).","Allen","POINT (-96.671738 33.104193)"
"48342","SOLI Chamber Ensemble","South Texas Plains","11500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","San Antonio","POINT (-98.494599 29.425173)"
"48081","Brenham Children's Chorus","Prairies & Lakes","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Brenham","POINT (-96.398466 30.160692)"
"48492","Texas International Theatrical Arts Society","Prairies & Lakes","112500","Cultural District Project","To support the continuation of a public relations and communications project to make the Dallas Arts District an international destination for art and culture.","Dallas","POINT (-96.796215 32.777977)"
"10089966","Art Guild of Fayetteville Texas","Prairies & Lakes","415","Performance Support","Artistic fee subsidy for Bernadette Nason to perform in Weimar and Schulenburg on April 13, 2021.","Fayetteville","POINT (-94.160583 36.061928)"
"48727","Vive Les Arts Societe","Prairies & Lakes","2000","Arts Respond Education","To support educational theater performances for students in Killeen.","Killeen","POINT (-97.731129 31.11781)"
"48221","Imagination Fort Worth","Prairies & Lakes","9500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Fort Worth","POINT (-97.340038 32.739977)"
"77748632","Mexic-Arte Museum","Hill Country","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","Austin","POINT (-97.746598 30.264979)"
"48363","Texas Association of Museums","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"48021","Amphibian Stage Productions","Prairies & Lakes","7500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Fort Worth","POINT (-97.340038 32.739977)"
"48626","India Fine Arts","Hill Country","2000","Arts Respond Economic Development","To support the presentation of Incredible India, in partnership with the Kennedy Center and Pentacle of New York, including sarod player Amjad Ali Khan, opera singer Bombay Jayashri, and a ballet company performing a piece titled Finding My Voice.","Austin","POINT (-97.746598 30.264979)"
"48844","Georgetown Art Works","Hill Country","3000","Arts Respond Economic Development","To support an exhibition of the work of Chicago-based artist Richard Laurent, including online videos and talks.","Georgetown","POINT (-84.559769 38.209947)"
"48183","Genesis Theatre (dba)","Prairies & Lakes","3000","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Plano","POINT (-96.697586 33.019695)"
"10090517","Richardson Symphony","Prairies & Lakes","1455","Performance Support","Artistic fee subsidy for Cliburn medalist Daniel Hsu to perform in Richardson, April 16-17, 2021.","Richardson","POINT (-96.733518 32.960761)"
"48260","Lubbock Symphony Orchestra","Panhandle Plains","12500","Arts Create - Major 3","To advance the creative economy of Texas by investing in the operations of this arts organization.","Lubbock","POINT (-101.855113 33.583578)"
"77748675","Elizabeth Kahura","Hill Country","5000","Commission Initiative - Summer Tour","Support for this Texas Touring Roster artist to give six performances in Brown, Callahan, Coleman, Eastland, Hood, Palo Pinto, Shackelford, and/or Stephens counties in House District 60, an underserved area, by August 31, 2021.","Hutto","POINT (-97.547087 30.542964)"
"48615","Hope Stone","Gulf Coast","3500","Arts Respond Health & Human Services","To support the Hope Project, an online arts education outreach program serving students from various schools and adults at Brookdale Senior Living Solutions and Village of River Oaks in Houston.","Houston","POINT (-95.369506 29.760803)"
"48522","Art League of Houston","Gulf Coast","4000","Arts Respond Health & Human Services","To support Healing Arts, a program for Houston adults living with severe chronic illness or physical disabilities, which provides studio art classes and opportunities to exhibit and sell their work.","Houston","POINT (-95.369506 29.760803)"
"77748384","Indian Cultural Heritage Foundation","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748046","NobleMotion Dance","Gulf Coast","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Houston","POINT (-95.369506 29.760803)"
"48706","Texas Early Music Project","Hill Country","3000","Arts Respond Education","To support the creation of educational early music videos for use in central Texas music classrooms.","Austin","POINT (-97.746598 30.264979)"
"77748132","Umlauf Sculpture Garden and Museum","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
"77748204","Arts Council of Brazos Valley","Gulf Coast","2407","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","College Station","POINT (-96.32585 30.622373)"
"48216","Houston Repertoire Ballet","Gulf Coast","4500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"48510","American Baroque Opera Company","Prairies & Lakes","1500","Arts Respond Economic Development","To support the premiere of a production of Handel's Giulio Cesare by singers and musicians trained in Baroque performance techniques in the Dallas Arts District.","Dallas","POINT (-96.796215 32.777977)"
"77748236","Bruce Wood Dance Company","Prairies & Lakes","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Dallas","POINT (-96.796215 32.777977)"
"77748638","San Antonio Museum of Art","South Texas Plains","5000","Commission Initiative - Creative Forces","Support for art activities and programming offered to military families as an additional feature of the Blue Star Museums program for summer 2021.","San Antonio","POINT (-98.494599 29.425173)"
"48236","Katy Artreach","Gulf Coast","9500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Katy","POINT (-95.816531 29.794857)"
"48136","Dallas Opera","Prairies & Lakes","19500","Arts Create - Major 4","To advance the creative economy of Texas by investing in the operations of this arts organization.","Dallas","POINT (-96.796215 32.777977)"
"77748551","SaulPaul","Hill Country","5000","Commission Initiative - Summer Tour","Support for this Texas Touring Roster artist to give six performances in the Aldine area and surrounding communities in House District 140, an underserved area, by August 31, 2021.","Austin","POINT (-97.746598 30.264979)"
"48027","Ars Lyrica Houston","Gulf Coast","10500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Houston","POINT (-95.369506 29.760803)"
"10090469","Downtown Georgetown Cultural District","Hill Country","2400","Performance Support","Artistic fee subsidy for J Muzacz to create a mural in Georgetown, April 1-May 31, 2021.","Georgetown","POINT (-84.559769 38.209947)"
"48911","Southeast Texas Arts Council","Gulf Coast","5000","Arts Respond Economic Development","To support a Cajun heritage festival with pandemic safety measures in the Beaumont/Port Arthur region.","Beaumont","POINT (-94.102012 30.08617)"
"48054","Austin Scottish Rite Community and Childrens Theater","Hill Country","5500","Arts Create - General","To advance the creative economy of Texas by investing in the operations of this arts organization.","Austin","POINT (-97.746598 30.264979)"
"77748070","Rude Mechanicals","Hill Country","2406","Commission Initiative-Texas RESCUE Plan","To provide Texas RESCUE Plan support to arts organizations impacted by the COVID-19 virus.","Austin","POINT (-97.746598 30.264979)"
