"license_type","license_number","business_county","business_name","business_address_line1","business_address_line2","business_city_state_zip","business_telephone","license_expiration_date_mmddccyy","owner_name","mailing_address_line1","mailing_address_line2","mailing_address_city_state_zip","mailing_address_county_code","mailing_address_county","mailing_address_zip","owner_telephone","license_subtype","continuing_education_flag"
"Barber Shop","201418","BRAZORIA","GRIFFIN'S BARBER SHOP","2514 S MAIN ST",,"PEARLAND TX 77581-4129","2814851680","12/01/2023","GRIFFIN'S BARBER SHOP","PO BOX 1879",,"PEARLAND TX 77588-1879","39","BRAZORIA","77581",,"BS","N"
"Barber Shop","230712","DALLAS","BEARDED BASTARD BARBERSHOP","2328 NORTH HENDERSON AVE",,"DALLAS TX 75206","8175133456","07/05/2023","BEARDED BASTARD BARBERSHOP","1409 S LAMAR ST APT 715",,"DALLAS TX 75215-6840","113","DALLAS","75206",,"BS","N"
"Barber Shop","229943","BELL","OLDTIME BARBERSHOP","2443 N MAIN ST",,"BELTON TX 76513","2549132683","07/27/2024","OLDTIME BARBERSHOP","2443 N MAIN ST",,"BELTON TX 76513-1517","27","BELL","76513",,"BS","N"
"Barber Shop","226673","HIDALGO","SAN JUANITA CANTU","805 NORTH BROADWAY",,"ELSA TX 78543","9562723081","02/06/2024","SAN JUANITA CANTU","PO BOX 2865",,"ELSA TX 78543-2865","215","HIDALGO","78543",,"BS","N"
"Barber Shop","231184","HARRIS","POCHI BARBER SHOP","8514 CE KING PKWY STE C3",,"HOUSTON TX 77044","2817968681","03/07/2024","POCHI BARBER SHOP","10611 HOYTE DR",,"HOUSTON TX 77031-1814","201","HARRIS","77044",,"BS","N"
"Barber Shop","230145","DENTON","T-FADE'S BARBER SHOP","570 EDMONDS LN",,"LEWISVILLE TX 75067","9857918426","10/26/2022","T-FADE'S BARBER SHOP","1937 ARGYLE LN",,"LEWISVILLE TX 75067-9001","121","DENTON","75067",,"BS","N"
"Barber Shop","226621","TARRANT","BIG C MORGAN BARBERSHOP","717 LAMAR STE.B",,"FORT WORTH TX 76102","8176028771","01/05/2024","BIG C MORGAN BARBERSHOP","5303 PRAIRIE LN",,"GRAND PRAIRIE TX 75052-0606","439","DALLAS","76102",,"BS","N"
"Barber Shop","229482","FORT BEND","GREAT CLIPS - ALIANA","STE 102","10172 W. GRAND PARKWAY S","RICHMOND TX 77407","2816370284","01/21/2024","GREAT CLIPS - ALIANA","PO BOX 299",,"BARKER TX 77413-0299","157","HARRIS","77407",,"BS","N"
"Barber Shop","223392","BEXAR","COUNTDOWN CITY BARBER SHOP","3903 EISENHAUR ROAD",,"SAN ANTONIO TX 78218","2103152924","01/14/2024","COUNTDOWN CITY BARBER SHOP","4906 WURZBACH PKWY APT 1310",,"SAN ANTONIO TX 78233-4695","29","BEXAR","78218",,"BS","N"
"Barber Shop","230402","HARRIS","DA CROOKED LINE","7989 TIDWELL",,"HOUSTON TX 77028","2144998122","03/04/2023","DA CROOKED LINE","6406 WILEYVALE RD",,"HOUSTON TX 77028-4146","201","HARRIS","77028",,"BS","N"
"Barber Shop","2289","BRAZOS","AGGIELAND BARBER SHOP","403 UNIVERSITY DR WEST",,"COLLEGE STATION TX 77840","9798467422","08/19/2022","AGGIELAND BARBER SHOP","3503 GREEN RIDGE CIR",,"BRYAN TX 77802-4716","41","BRAZOS","77840",,"BS","N"
"Barber Shop","229507","ECTOR","HABANA BEAUTY SALON","4101 E. 42 ND E 19 ST",,"ODESSA TX 79762","5022963974","01/31/2022","HABANA BEAUTY SALON","1312 E 43RD ST",,"ODESSA TX 79762-6003","135","ECTOR","79762",,"BS","N"
"Barber Shop","12209","HARRIS","SOUTHERN COMFORT BARBER SHOP","8116 FUQUA",,"HOUSTON TX 77075","7139912742","01/17/2024","SOUTHERN COMFORT BARBER SHOP","8116 FUQUA ST",,"HOUSTON TX 77075-3736","201","HARRIS","77075",,"BS","N"
"Barber Shop","228897","HARRIS","BARBER CHOP","13103 CROSBY LYNCHBURG RD.",,"CROSBY TX 77532","7132592227","04/08/2023","BARBER CHOP","9303 PINE RD",,"CROSBY TX 77532-6628","201","HARRIS","77532",,"BS","N"
"Barber Shop","5353","WHARTON","NEW DAY #2","900 JEFFERSON",,"WHARTON TX 77488","9792822401","08/16/2023","NEW DAY #2","900 JEFFERSON AVE",,"WHARTON TX 77488-5156","481","WHARTON","77488",,"BS","N"
"Barber Shop","229110","DALLAS","ABOVE THE REST BARBERSHOP","8322 LAKEJUNE RD",,"DALLLAS TX 75217","4692231432","07/08/2021","ABOVE THE REST BARBERSHOP","123 BRIDGES ST",,"DALLAS TX 75217-7006","113","DALLAS","75217",,"BS","N"
"Barber Shop","10326","DALLAS","MITCHELL'S BARBER & BEAUTY","4020 N BELTLINE RD",,"IRVING TX 75038","2149802473","02/10/2024","MITCHELL'S BARBER & BEAUTY","402 ROSSVILLE DR",,"MIDLOTHIAN TX 76065-1394","113","ELLIS","75038",,"BS","N"
"Barber Shop","227156","HIDALGO","FABIOLA'S BEAUTY SAON","1923 E MAIN AVE STE 7",,"MISSION TX 78573-6952","9565191721","10/17/2022","FABIOLA'S BEAUTY SAON","1923 E MAIN AVE STE 7",,"ALTON TX 78573-6952","215","HIDALGO","78573",,"BS","N"
"Barber Shop","7469","HARRIS","TAVO'S BARBER SHOP","1007 HOGAN",,"HOUSTON TX 77009","8328692018","07/01/2022","TAVO'S BARBER SHOP","1007 HOGAN ST",,"HOUSTON TX 77009-8637","201","HARRIS","77009",,"BS","N"
"Barber Shop","7924","TRAVIS","CLIP JOINT","6006 B LIBYAN DR",,"AUSTIN TX 78745-2936","5124745558","01/06/2023","CLIP JOINT","6006 LIBYAN DR",,"AUSTIN TX 78745-2936","453","TRAVIS","78745",,"BS","N"
"Barber Shop","230652","HIDALGO","GROOM STUDIO SOCIAL","1101 VINE AVE","SUITE B2","MCALLEN TX 78501","9562127013","06/14/2023","GROOM STUDIO SOCIAL","2509 N POINSETTIA LN",,"PHARR TX 78577-8147","215","HIDALGO","78501",,"BS","N"
"Barber Shop","230813","HARRIS","HAIR ME OUT SALON","2326 ELLA BLVD",,"HOUSTON TX 77008-2708","8326205996","08/16/2023","HAIR ME OUT SALON","2326 ELLA BLVD",,"HOUSTON TX 77008-2708","201","HARRIS","77008",,"BS","N"
"Barber Shop","225272","GREGG","CALICO'S CUTZ BARBERSHOP","6148 OLD HIGHWAY 135 NORTH",,"KILGORE TX 75662","9037079914","06/13/2023","CALICO'S CUTZ BARBERSHOP","4598 COUNTY ROAD 370",,"WINONA TX 75792-6700","183","SMITH","75662",,"BS","N"
"Barber Shop","229364","TRAVIS","MEDINA BARBERSHOP","2700 PECAN STR. SUITE 101",,"PFLUGERVILLE TX 78660-7863","5129930042","11/18/2023","MEDINA BARBERSHOP","305 FOXGLOVE DR",,"HUTTO TX 78634-4563","453","WILLIAMSON","78660",,"BS","N"
"Barber Shop","228609","SMITH","ONE STOP BARBER SHOP","805 N GLENWOOD BLVD",,"TYLER TX 75702","9035212300","12/04/2022","ONE STOP BARBER SHOP","805 N GLENWOOD BLVD",,"TYLER TX 75702-5033","423","SMITH","75702",,"BS","N"
"Barber Shop","229079","HARRIS","MY HOUSE BARBERSHOP","4566 FM 1960",,"HUMBLE TX 77346","2816205682","06/24/2023","MY HOUSE BARBERSHOP","5426 QUAIL TREE LN",,"HUMBLE TX 77346-1210","201","HARRIS","77346",,"BS","N"
"Barber Shop","229152","TOM GREEN","BACK DOOR BARBER SHOP","1 N MILTON ST STE 8",,"SAN ANGELO TX 76901-3261","3253402797","07/31/2023","BACK DOOR BARBER SHOP","1 N MILTON ST STE 8",,"SAN ANGELO TX 76901-3261","451","TOM GREEN","76901",,"BS","N"
"Barber Shop","231401","HIDALGO","PROLIFIC CUTS BARBER STUDIO","538 S TEXAS BLVD STE 3",,"WESLACO TX 78596","9564634171","05/25/2024","PROLIFIC CUTS BARBER STUDIO","1415 EL PASEO DR",,"WESLACO TX 78596-7460","215","HIDALGO","78596",,"BS","N"
"Barber Shop","230210","DALLAS","MR.FRESH BARBER SHOP","4230 LBJ FREEWAY SUITE 130",,"DALLAS TX 75244","4694713930","12/08/2022","MR.FRESH BARBER SHOP","2140 MIRAMAR DR",,"LITTLE ELM TX 75068-1364","113","DENTON","75244",,"BS","N"
"Barber Shop","230307","HARRIS","HAIR ARTIST","6001 LEEDALE",,"HOUSTON TX 77016","8322284422","01/26/2023","HAIR ARTIST","6001 LEEDALE ST",,"HOUSTON TX 77016-1937","201","HARRIS","77016",,"BS","N"
"Barber Shop","231425","HIDALGO","THE UPPERROOM BARBERSHOP","2624 PECAN BLVD SUITE 105",,"MCALLEN TX 78501","9567891815","06/01/2024","THE UPPERROOM BARBERSHOP","2546 ERIE AVE",,"MCALLEN TX 78501-7766","215","HIDALGO","78501",,"BS","N"
"Barber Shop","222432","HARRISON","EVA'S BARBERSHOP","1506 E HOUSTON ST",,"MARSHALL TX 75670-4440","9039267196","05/19/2022","EVA'S BARBERSHOP","1506 E HOUSTON ST",,"MARSHALL TX 75670-4440","203","HARRISON","75670",,"BS","N"
"Barber Shop","201939","TARRANT","ARLINGTON HAIR STUDIO","5410 W ARKANSAS LANE STE #A",,"ARLINGTON TX 76016","8174516712","01/11/2023","ARLINGTON HAIR STUDIO","8512 LANDING WAY CT",,"FORT WORTH TX 76179-3214","439","TARRANT","76016",,"BS","N"
"Barber Shop","230339","POLK","THE BLANCHARD BARBER SHOP , LLC","122 JACK WHITE ROAD",,"LIVINGSTON TX 77351","8323184515","02/03/2023","THE BLANCHARD BARBER SHOP , LLC","122 JACK WHITE RD",,"LIVINGSTON TX 77351-8108","373","POLK","77351",,"BS","N"
"Barber Shop","229361","NUECES","TDK CORPUS","5488 SOUTH PADRE ISLAND DRIVE","SUITE #2210","CORPUS CHRISTI TX 78411","3617659564","11/15/2021","TDK CORPUS","3702 GRASSMERE DR",,"CORPUS CHRISTI TX 78415-3609","355","NUECES","78411",,"BS","N"
"Barber Shop","222569","HARRIS","WE R 1 BARBERSHOP","8814 HOMESTEAD SUITE B",,"HOUSTON TX 77016","7136319371","07/24/2022","WE R 1 BARBERSHOP","8814 HOMESTEAD RD STE B",,"HOUSTON TX 77016-5561","201","HARRIS","77016",,"BS","N"
"Barber Shop","222318","HIDALGO","MONACO HAIR STUDIO","1101 NORTH CAGE 7B",,"PHARR TX 78577-3124","9567399434","04/14/2024","MONACO HAIR STUDIO","1101 N CAGE BLVD STE 7B",,"PHARR TX 78577-3124","215","HIDALGO","78577",,"BS","N"
"Barber Shop","229327","HARRIS","FLAME CUTZ","22559 ALDINE WESTFIELD SUITE E",,"SPRING TX 77373","9015708862","10/29/2021","FLAME CUTZ","2800 HIRSCHFIELD RD APT 33",,"SPRING TX 77373-8810","201","HARRIS","77373",,"BS","N"
"Barber Shop","228080","DALLAS","TONY'S","242 W WHEATLAND RD STE B",,"DUNCANVILLE TX 75116-4728","8178752597","03/08/2022","TONY'S","242 W WHEATLAND RD STE B",,"DUNCANVILLE TX 75116-4728","113","DALLAS","75116",,"BS","N"
"Barber Shop","220697","TARRANT","SURPREME STYLES BARBERSHOP","5209 A MC CART",,"FORT WORTH TX 76115","8172048078","01/23/2023","SURPREME STYLES BARBERSHOP","APT 6208","3655 PRAIRIE WATERS DR","GRAND PRAIRIE TX 75052-7146","439","DALLAS","76115",,"BS","N"
"Barber Shop","229865","TRAVIS","THEORY HAIR SALON","500 CANYON RIDGE DR STE L200",,"AUSTIN TX 78753","5122030288","06/24/2024","THEORY HAIR SALON","500 CANYON RIDGE DR STE L200",,"AUSTIN TX 78753-1646","453","TRAVIS","78753",,"BS","N"
"Barber Shop","224323","ECTOR","HAIR RAZORS SALON","850 TOWER DRIVE STE 102",,"ODESSA TX 79762","4325594791","08/23/2023","HAIR RAZORS SALON","850 TOWER DR STE 102",,"ODESSA TX 79761-4252","135","ECTOR","79762",,"BS","N"
"Barber Shop","231014","HIDALGO","NASER HAIR SALON AND BARBER SHOP","1620 N LA HOMA",,"PALMVIEW TX 78574","9562392143","11/30/2023","NASER HAIR SALON AND BARBER SHOP","1907 S 48TH LN",,"MCALLEN TX 78503","215","HIDALGO","78574",,"BS","N"
"Barber Shop","226533","JIM WELLS","LEGENDS CUTS","1714 E MAIN STREET SUITE I",,"ALICE TX 78332","3612271073","12/13/2023","LEGENDS CUTS","1212 CARLOS TRL",,"ALICE TX 78332-6710","249","JIM WELLS","78332",,"BS","N"
"Barber Shop","227803","KERR","THE MEN'S ROOM BY MELANIE KRAUSE","1164 SIDNEY BAKER S.",,"KERRVILLE TX 78028","8307774718","10/07/2023","THE MEN'S ROOM BY MELANIE KRAUSE","PO BOX 506",,"CENTER POINT TX 78010-0506","265","KERR","78028",,"BS","N"
"Barber Shop","224113","HARRIS","ELITE CUTS","9327 GULF FREEWAY",,"HOUSTON TX 77017","7133784989","03/01/2023","ELITE CUTS","9327 GULF FWY",,"HOUSTON TX 77017-7023","201","HARRIS","77017",,"BS","N"
"Barber Shop","228681","TRAVIS","DAN'S BARBER SHOP","3511 E 7TH ST",,"AUSTIN TX 78702-4035","5125172172","01/14/2023","DAN'S BARBER SHOP","6502 FELIX AVE",,"AUSTIN TX 78741-2405","453","TRAVIS","78702",,"BS","N"
"Barber Shop","226518","HARRIS","FIVE STAR FADES BARBER SHOP #2","10920 WILL CLAYTON PARKWAY",,"HUMBLE TX 77396","7134088563","04/19/2024","FIVE STAR FADES BARBER SHOP #2","4951 BLUE SPRUCE HILL ST",,"HUMBLE TX 77346-3786","201","HARRIS","77396",,"BS","N"
"Barber Shop","11730","TARRANT","ESPEJO LATINO","2811 E PARK ROW",,"ARLINGTON TX 76010","8176338020","07/01/2022","ESPEJO LATINO","313 VALENTINO WAY",,"GRAND PRAIRIE TX 75052-0026","439","DALLAS","76010",,"BS","N"
"Barber Shop","228114","BEXAR","SA CLASSIC CUTS","4427 E HOUSTON",,"SAN ANTONIO TX 78220","2104278859","03/28/2024","SA CLASSIC CUTS","4427 E HOUSTON ST",,"SAN ANTONIO TX 78220-1608","29","BEXAR","78220",,"BS","N"
"Barber Shop","5270","BOSQUE","MARK'S BARBER SHOP","410 LIVE OAK ST",,"CLIFTON TX 76634","2549781533","07/01/2022","MARK'S BARBER SHOP","410 LIVEOAK ST",,"CLIFTON TX 76634-1658","35","BOSQUE","76634",,"BS","N"
"Barber Shop","4763","BRAZORIA","WILLIAMS HAIR CARE","118 S 18TH ST",,"WEST COLUMBIA TX 77486","2817735501","03/01/2022","WILLIAMS HAIR CARE","118 S 18TH ST",,"WEST COLUMBIA TX 77486-3102","39","BRAZORIA","77486",,"BS","N"
"Barber Shop","224721","DALLAS","CUTS & STYLES BY DURAN","925 MAIN ST",,"GARLAND TX 75048","9724945997","08/21/2022","CUTS & STYLES BY DURAN","925 MAIN ST",,"GARLAND TX 75040-6222","113","DALLAS","75048",,"BS","N"
"Barber Shop","230608","DELTA","BILLY SILMAN'S BARBER SHOP","530 SW 9TH",,"COOPER TX 75432","9034395295","05/24/2023","BILLY SILMAN'S BARBER SHOP","530 SW 9TH ST",,"COOPER TX 75432-3228","119","DELTA","75432",,"BS","N"
"Barber Shop","230373","DALLAS","X FADED BARBERSHOP","9858 PLANO ROAD STE 300",,"DALLAS TX 75238","4697351654","02/19/2023","X FADED BARBERSHOP","2706 N BUCKNER BLVD APT 2034",,"DALLAS TX 75228-4367","113","DALLAS","75238",,"BS","N"
"Barber Shop","227521","HARRIS","RHYTHM & BLUES BARBER & BEAUTY SHOP","5144 EAST SAM HOUSTON PKWY","SUITE #504","HOUSTON TX 77015","5048751212","05/05/2023","RHYTHM & BLUES BARBER & BEAUTY SHOP","12230 GEMMA LN",,"HOUSTON TX 77044-1702","201","HARRIS","77015",,"BS","N"
"Barber Shop","227463","TRAVIS","GEEZERS BARBER SHOP","10616 MANCHACA RD",,"AUSTIN TX 78748-2110","5123125899","04/03/2021","GEEZERS BARBER SHOP","106 PECAN DR",,"MOUNTAIN CITY TX 78610-9526","453","HAYS","78748",,"BS","N"
"Barber Shop","200465","DALLAS","D'VILLE STYLIST","206 S CEDAR RIDGE #200",,"DUNCANVILLE TX 75116","9722964552","02/01/2022","D'VILLE STYLIST","206 S CEDAR RIDGE DR STE 200",,"DUNCANVILLE TX 75116-4572","113","DALLAS","75116",,"BS","N"
"Barber Shop","230560","COLLIN","CLEANCUTTER BARBERSHOP, LLC","UNIT 400","5160 COLLIN MCKINNEY PKWY","MCKINNEY TX 75070","8304992448","04/30/2023","CLEANCUTTER BARBERSHOP, LLC","7555 WARREN PKWY APT 356",,"FRISCO TX 75034","85","COLLIN","75070",,"BS","N"
"Barber Shop","228804","DENTON","ROYALTY CUTS","880 HEBRON PKWY SUITE 150",,"LEWISVILLE TX 75057","9728291255","03/09/2023","ROYALTY CUTS","500 E ROUND GROVE ROAD","SUITE 301","LEWISVILLE TX 75067","121","DENTON","75057",,"BS","N"
"Barber Shop","228204","HARRIS","J'S BARBERSHOP","8449 W BELLFORT ST STE 139",,"HOUSTON TX 77071-2246","8327924605","05/06/2024","J'S BARBERSHOP","8954 N DEER MEADOW DR",,"HOUSTON TX 77071-2449","201","HARRIS","77071",,"BS","N"
"Barber Shop","226992","DALLAS","SHAVING BAR ON LAMAR","1210 S LAMAR ST #1110",,"DALLAS TX 75215","2146040717","07/26/2022","SHAVING BAR ON LAMAR","1210 S LAMAR ST APT 1110",,"DALLAS TX 75215-1009","113","DALLAS","75215",,"BS","N"
"Barber Shop","231066","LUBBOCK","82ND STREET BARBERSHOP","3410 82ND STREET",,"LUBBOCK TX 79423","8069285811","01/04/2024","82ND STREET BARBERSHOP","6802 90TH ST",,"LUBBOCK TX 79424-6739","303","LUBBOCK","79423",,"BS","N"
"Barber Shop","230070","EL PASO","METAMORPHOSIS SALON","1450 PENDALE SUITE B",,"EL PASO TX 79936","9152406072","09/22/2022","METAMORPHOSIS SALON","1450 PENDALE RD STE B",,"EL PASO TX 79936-6611","141","EL PASO","79936",,"BS","N"
"Barber Shop","225518","ELLIS","FRANK'S TRADITIONAL BARBERSHOP","109 NORTH MAIN STREET",,"RED OAK TX 75154","2148011833","12/20/2023","FRANK'S TRADITIONAL BARBERSHOP","145 CREEKVIEW DR E",,"RED OAK TX 75154-4021","139","ELLIS","75154",,"BS","N"
"Barber Shop","230139","TOM GREEN","ETHEREAL","3328 WEST LOOP 306",,"SAN ANGELO TX 76904","3257163114","10/23/2022","ETHEREAL","6638 KNICKERBOCKER RD",,"SAN ANGELO TX 76904-7709","451","TOM GREEN","76904",,"BS","N"
"Barber Shop","200692","CASS","CHARLES BARBER SHOP","123 EAST FIRST ST",,"HUGHES SPRINGS TX 75656","9035732026","05/01/2021","CHARLES BARBER SHOP","PO BOX 715",,"HUGHES SPRINGS TX 75656-0715","67","CASS","75656",,"BS","N"
"Barber Shop","207503","HARRIS","BELLAIRE'S ORIGINAL BARBER SHOP","5400 BISSONNET STE 11",,"BELLAIRE TX 77401","7136659374","03/10/2024","BELLAIRE'S ORIGINAL BARBER SHOP","1013 HERKIMER ST",,"HOUSTON TX 77008-6743","201","HARRIS","77401",,"BS","N"
"Barber Shop","3786","MCLENNAN","JAMES BARBER SHOP","409 N LACY DRIVE",,"WACO TX 76705","2547997611","03/01/2024","JAMES BARBER SHOP","409 N LACY DR",,"WACO TX 76705-1004","309","MCLENNAN","76705",,"BS","N"
"Barber Shop","231409","VICTORIA","BEEHIVE SALON LLC.","2904 N LAURENT ST",,"VICTORIA TX 77901","3619353310","05/26/2024","BEEHIVE SALON LLC.","2904 N LAURENT ST",,"VICTORIA TX 77901-4141","469","VICTORIA","77901",,"BS","N"
"Barber Shop","225739","DENTON","RECUTZ BARBER SHOP","525 FORT WORTH DR STE 303",,"DENTON TX 76201-7131","2143063078","03/17/2022","RECUTZ BARBER SHOP","1800 MORNING DOVE",,"AUBREY TX 76227-3513","121","DENTON","76201",,"BS","N"
"Barber Shop","230578","DALLAS","TOP BARBER PARLOR","134 E MAIN ST",,"MESQUITE TX 75149-4332","8083811696","05/07/2023","TOP BARBER PARLOR","134 E MAIN ST",,"MESQUITE TX 75149-4332","113","DALLAS","75149",,"BS","N"
"Barber Shop","230746","ECTOR","SOCIETY BLENDZ BARBERSHOP","1125 W UNIVERSITY BLVD",,"ODESSA TX 79764-7117","4329348431","07/16/2023","SOCIETY BLENDZ BARBERSHOP","1125 W UNIVERSITY BLVD",,"ODESSA TX 79764-7117","135","ECTOR","79764",,"BS","N"
"Barber Shop","226507","DALLAS","SHARP STYLEZ BARBERSHOP","3334 BROADWAY BLVD SUIT 414",,"GARLAND TX 75043","2148530942","10/01/2023","SHARP STYLEZ BARBERSHOP","6400 S FM 148",,"KAUFMAN TX 75142-7140","113","KAUFMAN","75043",,"BS","N"
"Barber Shop","212133","TARRANT","SUPERCUTS","5721 W I-20 #150",,"ARLINGTON TX 76017","8175616555","04/29/2022","SUPERCUTS","5721 W INTERSTATE 20 STE 150",,"ARLINGTON TX 76017-1164","439","TARRANT","76017",,"BS","N"
"Barber Shop","227587","UPSHUR","TATER TOWN BARBER SHOP","105 W TYLER ST",,"GILMER TX 75644-2239","9038435391","01/06/2024","TATER TOWN BARBER SHOP","105 W TYLER ST",,"GILMER TX 75644-2239","459","UPSHUR","75644",,"BS","N"
"Barber Shop","228519","COOKE","CALI CUTS","211 N COMMERCE ST",,"GAINESVILLE TX 76240","9408088025","10/02/2022","CALI CUTS","211 N COMMERCE ST",,"GAINESVILLE TX 76240-3913","97","COOKE","76240",,"BS","N"
"Barber Shop","223806","HARRIS","THE ORIGINAL BARBERSHOP","3822 WIPPRECHT",,"HOUSTON TX 77026","7136720743","05/07/2022","THE ORIGINAL BARBERSHOP","3822 WIPPRECHT ST",,"HOUSTON TX 77026-3930","201","HARRIS","77026",,"BS","N"
"Barber Shop","221084","HARRIS","SOUTH PARK KUT'N EDGE","6362-C MARTIN LUTHER KING BLVD",,"HOUSTON TX 77021","7137333361","07/01/2021","SOUTH PARK KUT'N EDGE","STE C","6362 MARTIN LUTHER KING BLVD","HOUSTON TX 77021-4438","201","HARRIS","77021",,"BS","N"
"Barber Shop","222095","BEXAR","CUSTOM CUTS & CLIPS SALON","9107 MARBACK RD","SUITE 113","SAN ANTONIO TX 78245","2107897787","02/03/2024","CUSTOM CUTS & CLIPS SALON","9107 MARBACH RD STE 113",,"SAN ANTONIO TX 78245-1832","29","BEXAR","78245",,"BS","N"
"Barber Shop","228956","POTTER","JESSIE'S BARBER SHOP","6412 RIVER ROAD",,"AMARILLO TX 79108","8063826203","05/02/2023","JESSIE'S BARBER SHOP","918 W STUDEBAKER AVE",,"AMARILLO TX 79108-5026","375","POTTER","79108",,"BS","N"
"Barber Shop","227837","SHELBY","ESTEX FADZ","410 NORTH CENTER ST",,"TENAHA TX 75974-6526","9365915542","02/26/2022","ESTEX FADZ","1300 SAN AUGUSTINE ST",,"CENTER TX 75935-4518","419","SHELBY","75974",,"BS","N"
"Barber Shop","225448","KLEBERG","AL'S HAIR DESIGN","321 E KLEBERG AVE",,"KINGSVILLE TX 78363-4574","3615957717","12/15/2023","AL'S HAIR DESIGN","415 E LOTT AVE",,"KINGSVILLE TX 78363-5670","273","KLEBERG","78363",,"BS","N"
"Barber Shop","212486","TARRANT","CHEZ LA FEMME INC","2017 E LAMAR BLVD #100",,"ARLINGTON TX 76006","8179926377","07/25/2023","CHEZ LA FEMME INC","1914 BRIARCREST LN",,"ARLINGTON TX 76012-5704","439","TARRANT","76006",,"BS","N"
"Barber Shop","228264","ELLIS","SALON SUITES","1311 FERRIS AVE",,"WAXAHACHIE TX 75165","9729356542","05/30/2022","SALON SUITES","1200 W JEFFERSON ST",,"WAXAHACHIE TX 75165-2228","139","ELLIS","75165",,"BS","N"
"Barber Shop","225849","HARRIS","BEST LITTLE BARBER SHOP IN TEXAS","202 GRAY ST",,"HOUSTON TX 77002-8524","7135211944","04/27/2023","BEST LITTLE BARBER SHOP IN TEXAS","202 GRAY ST",,"HOUSTON TX 77002-8524","201","HARRIS","77002",,"BS","N"
"Barber Shop","224853","WILLACY","A CUT ABOVE","331 WEST HIDALGO AVENUE",,"RAYMONDVILLE TX 78580","9564575107","10/24/2022","A CUT ABOVE","682 MCCHAREN AVE",,"RAYMONDVILLE TX 78580-2621","489","WILLACY","78580",,"BS","N"
"Barber Shop","10958","SOMERVELL","THE BARBER SHOP","111 SW BARNARD B",,"GLEN ROSE TX 76043","2548979831","05/01/2021","THE BARBER SHOP","PO BOX 2284",,"GLEN ROSE TX 76043-2284","425","SOMERVELL","76043",,"BS","N"
"Barber Shop","229654","CAMERON","BLESSED KUTZ BARBERSHOP","2020 S EXPRESSWAY 83 STE F-12",,"HARLINGEN TX 78550","9566590277","04/02/2022","BLESSED KUTZ BARBERSHOP","1602 W LOZANO ST",,"HARLINGEN TX 78550-3201","61","CAMERON","78550",,"BS","N"
"Barber Shop","230977","ELLIS","EDGED UP BARBER SHOP","500 S KAUFMAN ST",,"ENNIS TX 75119","4692681310","11/03/2023","EDGED UP BARBER SHOP","1306 JONES ST",,"ENNIS TX 75119-2642","139","ELLIS","75119",,"BS","N"
"Barber Shop","200886","DALLAS","SUGARS II","2402 S BECKLEY AVE",,"DALLAS TX 75224","2149464006","11/01/2023","SUGARS II","2402 S BECKLEY AVE",,"DALLAS TX 75224-2916","113","DALLAS","75224",,"BS","N"
"Barber Shop","8516","HUNT","HOLE IN THE WALL","8917 S WESLEY",,"GREENVILLE TX 75402","9034541617","03/01/2023","HOLE IN THE WALL","8917 WESLEY ST",,"GREENVILLE TX 75402-3825","231","HUNT","75402",,"BS","N"
"Barber Shop","228730","TARRANT","KNOCKOUTS HAIRCUTS FOR MEN KELLER","1600 KELLER PKWY","130","KELLER TX 76248","8177450014","01/30/2021","KNOCKOUTS HAIRCUTS FOR MEN KELLER","326 CLARK AVE",,"WEATHERFORD TX 76085-3628","439","PARKER","76248",,"BS","N"
"Barber Shop","222592","NUECES","CLIPPERS HAIR DESIGN","5301 EVERHART SUITE J",,"CORPUS CHRISTI TX 78411","3618570013","07/30/2022","CLIPPERS HAIR DESIGN","5301 EVERHART RD STE J",,"CORPUS CHRISTI TX 78411-4841","355","NUECES","78411",,"BS","N"
"Barber Shop","225885","HARRIS","HOMESTEAD BARBER SHOP","10526 HOMESTEAD RD",,"HOUSTON TX 77016-2702","7136339901","02/28/2024","HOMESTEAD BARBER SHOP","10526 HOMESTEAD RD",,"HOUSTON TX 77016-2702","201","HARRIS","77016",,"BS","N"
"Barber Shop","222896","POTTER","118CLASSIC BARBERSHOP","118 SW 6TH ST SUITE B",,"AMARILLO TX 79101","8062311693","04/22/2023","118CLASSIC BARBERSHOP","2605 EAGLE POINT DR",,"AMARILLO TX 79103-6503","375","POTTER","79101",,"BS","N"
"Barber Shop","231130","HARRIS","SALAZAR BARBER SHOP NUMBER 7","8701 S BRAESWOOD BLVD APT 22",,"HOUSTON TX 77036","3464172691","02/01/2024","SALAZAR BARBER SHOP NUMBER 7","8701 S BRAESWOOD BLVD APT 22",,"HOUSTON TX 77031-1306","201","HARRIS","77036",,"BS","N"
"Barber Shop","4317","LIMESTONE","MIKE'S OF MEXIA","319 E MILAM",,"MEXIA TX 76667","8175626863","04/01/2024","MIKE'S OF MEXIA","319 E MILAM ST",,"MEXIA TX 76667-2359","293","LIMESTONE","76667",,"BS","N"
"Barber Shop","224254","HARRIS","MALVEAUX'S BARBER SHOP II","13330 ALMEDA RD",,"HOUSTON TX 77045","8328670658","07/06/2022","MALVEAUX'S BARBER SHOP II","13330 ALMEDA RD",,"HOUSTON TX 77045-6608","201","HARRIS","77045",,"BS","N"
