Agency Number,Agency Name,Solicitation Number,Class Code,Item Code,Category,Quantity,"Unit of Sale (Each, Lot, Package, etc.)",Description,Estimated Worth (OLD),Contact Name,Contact Phone,Contact Email,Comments,Specs and Drawings,Agency Terms and Conditions,Solicitation Document,Estimated Worth
212,Office of Court Administration,REQ200803,"785, 615, 425",,Commodities,,,Cubicle Accessories,,Carol K. Harper,,purchasing@txcourts.gov,,,https://data.texas.gov/views/uk2f-keq4/files/9d91e2c4-9d54-4fec-9c6d-4529fa0a2806?filename=OCA_PO_Terms_Conditions_Spot_Bid_Fair_08-2020.pdf,https://data.texas.gov/views/uk2f-keq4/files/f88e4d30-e986-4d35-9e42-8caef79d05fc?filename=2020SBF+-+Bid+Request+-+REQ200803.pdf,
405,Department of Public Safety,20R0047925,204,32,Commodities,5,EA,Verbatim 2TB USB,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/7e410a16-6176-46bb-b478-d644373d6858?filename=20R0047925_PR_USB+3.pdf,
730,University of Houston ,730-20142,420,34,USB C to HDMI Adapter,1,Each ,"""Anker USB C to HDMI Adapter, Aluminum portable USB C Adapter, Supports 4K 60Hz, for Macbook Pro, MacBook Air, iPad Pro, Pixebook, XPS, Galaxy, and more (Compatible with Thunderbolt 3 ports)""",,Eric Shen ,713-743-3222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/ad099a65-9263-4007-975c-a9314b0e4693?filename=730-20142+USB+ADAPTER.doc,
212,Office of Court Administration,REQ200804,"475, 615, 450, 204, 485",,Commodities,,,"Office Supplies, Etc.",,Carol K. Harper,,purchasing@txcourts.gov,,,https://data.texas.gov/views/uk2f-keq4/files/851b6830-7475-458d-b0a3-61bccbb8bfc1?filename=OCA_PO_Terms_Conditions_Spot_Bid_Fair_08-2020.pdf,https://data.texas.gov/views/uk2f-keq4/files/34218268-b99b-4fc9-b775-5b6c473d0fb8?filename=2020SBF+-+Bid+Request+-+REQ200804.pdf,
730,University of Houston ,730-20152,204,00,PVC Scrim Banner Paper,,Each,"HP Q1899B 42""x50ft PVC Scrim Banner Paper",,Eric Shen ,7137433222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/f065676a-a479-4f92-a780-a972a4b6c5c7?filename=730-20152+PVC+SCRIM+BANNER+PAPER.doc,"$1,459.40"
730,University of Houston ,730-20153,998,29,Dell Laptop and Briefcase,,Each,"Dell Latitude 3500, Dell Essential Briefcase",,Eric Shen ,7137433222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/bdba8101-e432-44cc-9123-7916e1317cc9?filename=730-20153+DELL+LAPTOP+AND+BRIEFCASE.doc,"$1,983.12"
730,University of Houston ,730-20143,207,67,Electric 3 Hole Punch,1,Each ,"Swingline Model 535 Electric 3 Hole Punch, 28 sheet capacity x 1",,Eric Shen ,713-743-3222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/b960fce1-7c87-4ddc-9804-176326708cfb?filename=730-20143+Electric+Three+Hole+Punch.doc,
730,University of Houston ,730-20156,206,40,Dell Monitor,1,Each,"""Dell UltraSharp 27 4K USB-C Monitor - U2720Q x 1""",,Eric Shen ,7137433222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/e1c0075b-2808-450e-908a-ab8fc9626154?filename=730-20156+DELL+MONITOR.doc,$494.00
730,University of Houston ,730-20159,998,29,Dell Laptop,,Each,Dell Latitude 7400,,Eric Shen ,7137433222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/0ff2a22f-b233-4075-8cd1-90927454e15d?filename=730-20159+DELL+LAPTOP.doc,$826.00
730,University of Houston ,730-20154,204,00,Dell Desktop and Monitor,,Each,"OptiPlex 7070 MT MLK x 1, Dell 24 Monitor - P2419H x 1",,Eric Shen ,7137433222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/d81ec566-8394-40aa-98fe-425d0a8e8e96?filename=730-20154+DELL+DESKTOP+AND+MONITOR.doc,"$1,680.82"
730,University of Houston ,730-20144,204,90,Scanner,1,Each ,Fujitsu Scansnap S1500 Instant PDF Sheet-fed Scanner,,Eric Shen ,713-743-3222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/49354eec-b03a-4fc5-9864-a395db46d8c9?filename=730-20144+SCANNER.doc,
730,University of Houston ,730-20145,600,82,Shredder,1,Each ,"Bonsaii EverShred Pro 3S30 18-Sheet Cross-Cut Heavy Duty Shredder with 240 Minutes Running Time, 7.9 Gallons Pullout Wastebasket and 4 Casters, Black",,Eric Shen ,713-743-3222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/d4f70902-4e2b-49c3-8e0d-8679d6ce92d2?filename=730-20145+SHREDDER.doc,
730,University of Houston ,730-20157,998,72,Dell Laptop Dock & Monitor,,Each,Dell Laptop Dock & Monitor,,Eric Shen ,7137433222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/0238ae86-1ae3-4867-8ecc-c02476fe23d6?filename=730-20157+DELL+LAPTOP+DOCK+%26+MONITOR.doc,"$10,046.49"
730,University of Houston ,730-20155,490,00,Nitrile Gloves,,Each,"HandPro Royal Touch 300 Nitrile Gloves size small, HandPro Royal Touch 300 Nitrile Gloves size large",,Eric Shen ,7137433222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/b5584f78-ee27-4431-8f3b-bd0f55925a0a?filename=730-20155+NITRILE+GLOVES.doc,$604.62
730,University of Houston ,730-20158,998,29,Dell Desktop,,Each,Precision 3640 Tower,,Eric Shen ,7137433222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/fa7a458c-0641-4c43-8601-9a749ab76767?filename=730-20158+DELL+DESKTOP.doc,"$2,635.00"
730,University of Houston ,730-20146,207,67,Wireless Keyboard-Mouse Combos,1,Each ,Logitech MK270 Wireless Keyboard and Mouse Combo,,Eric Shen ,713-743-3222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/426525a7-2133-441a-bc4c-d27906ce4dfa?filename=730-20146+KEYBOARD+MOUSE+COMBO.doc,
730,University of Houston ,730-20146,207,67,Wireless Keyboard-Mouse Combos,1,Each ,Logitech MK270 Wireless Keyboard and Mouse Combo,,Eric Shen ,713-743-3222,purchasingfpc@uh.edu ,Please see solicitation documentation for agency terms and conditions ,,,https://data.texas.gov/views/uk2f-keq4/files/ea02f150-24a7-44cf-b13c-2f39e2e14dd0?filename=730-20146+KEYBOARD+MOUSE+COMBO.doc,
746,UT Rio Grande Valley,20-JE-11,914,73,Special Trade,1,Each,UTRGV Edinburg Campus EHPE1 Building Re-Roofing Project,,Jerry Escobedo,9568827166,jerry.escobedo@utrgv.edu,For More Details Visit UTRGV.BONFIREHUB.COM,,,https://data.texas.gov/views/uk2f-keq4/files/6db22493-a9cb-4781-82e6-b95209f06af9?filename=00+CSP-+EHPE1+Building+Re-Roofing+Project.pdf,"1,700,000.00"
601,Texas Department of Transportation,601340000041479,395,15,Commodity,5,each,BINDERS AND DOCUMENTATION FOLDERS,,Melissa Zunker,361-808-2408,melissa.zunker@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/b42c238c-4312-4ff4-98ee-f411df608a7b?filename=RFQ+%23601340000041479.PDF,505.00
313,Texas Department of Informaiton Resources,,,,Commodities,,,"Misc. Office supplies, USB, Wireless Keyboard, Headphones, Mouse, Surge Protector, Desk Mat, Sit Stand Desk, Hand Sanitizer, Lysol Spray, Paper Towels, Batteries, File Folders, Archive Boxes, Calculators, Post It Notes, Drafting Stool, HEPA Filters",,Carrie Thomas,,carrie.thomas@dir.texas.gov,"Misc. Items Included, please see attachments for details",https://data.texas.gov/views/uk2f-keq4/files/d2857bdd-da5e-4f8f-b07d-ff03e4fa542f?filename=DIR+Bid+Opportunities+for+2020.xlsx,https://data.texas.gov/views/uk2f-keq4/files/18ec4c77-b848-4bad-b0b5-8a840489b449?filename=Spot+bid+Fair+TCs+and+due+datee+info+7.31.2020.docx,https://data.texas.gov/views/uk2f-keq4/files/74318fa2-4c85-4c4e-80c6-ad0427f1f1d1?filename=DIR+Bid+Opportunities+for+2020.pdf.xlsx,
601,Texas Department of Transportation,601440000029118,805,57,Commodity,21,each,EXERCISE EQUIPMENT,,Kasi O'Bryant,936-435-8578,kasi.obryant@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/a55be435-9696-4e83-acc8-828456cb92e2?filename=601440000029118.pdf,2374.00
601,Texas Department of Transportation,601440000029205,595,15,Commodity,500,LBS,"SEED, FLOWERING, WILDFLOWER MIXTURE",,Kasi O'Bryant,936-435-8578,kasi.obryant@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,https://data.texas.gov/views/uk2f-keq4/files/f1b79f3d-cd10-405b-98b5-7e2be01d70b9?filename=TxDOT+Terms+%26+Conditions+...06_03_2020.pdf,https://data.texas.gov/views/uk2f-keq4/files/de4cb17a-c63c-46a2-840b-10f242131a2e?filename=601440000029205.pdf,11000.00
601,Texas Department of Transportation,601440000029206,595,15,Commodity,10000,LBS,"SEED, FLOWERING, WILDFLOWER MIXTURE",,Kasi O'Bryant,936-435-8578,kasi.obryant@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,https://data.texas.gov/views/uk2f-keq4/files/a6a64ad7-cb19-4700-8772-ce0dc0f0b66b?filename=TxDOT+Terms+%26+Conditions+...06_03_2020.pdf,https://data.texas.gov/views/uk2f-keq4/files/7da44c6c-e1b5-4b27-9546-dec8b577dfd4?filename=601440000029206.pdf,13100.00
601,Texas Department of Transportation,601440000029207,595,15,Commodity,200,LBS,"SEED, FLOWERING, WILDFLOWER MIXTURE",,Kasi O'Bryant,936-435-8578,kasi.obryant@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/0be53b4b-4c7b-4b86-b824-372722ab458f?filename=601440000029207.pdf,3400.00
601,Texas Department of Transportation,601440000029208,595,15,Commodity,142,LBS,"SEED, FLOWERING, WILDFLOWER MIXTURE",,Kasi O'Bryant,936-435-8578,kasi.obryant@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/ef1114ac-5619-4245-bb89-30a2169583b8?filename=601440000029208.pdf,4970.00
601,Texas Department of Transportation,601440000029209,595,15,Commodity,140,LBS,"SEED, FLOWERING, WILDFLOWER MIXTURE",,Kasi O'Bryant,936-435-8578,kasi.obryant@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/1a367a9d-d126-4730-bd31-fd9a7422db2d?filename=601440000029209.pdf,4760.00
601,Texas Department of Transportation,601440000029210,595,15,Commodity,195,LBS,"SEED, FLOWERING, WILDFLOWER MIXTURE",,Kasi O'Bryant,936-435-8578,kasi.obryant@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/64743c54-6f0b-4a61-a1bd-174cdb03a6df?filename=601440000029210.pdf,4875.00
601,Texas Department of Transportation,601440000029211,595,15,Commodity,135,LBS,"SEED, FLOWERING, WILDFLOWER MIXTURE",,Kasi O'Bryant,936-435-8578,kasi.obryant@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/405f8e04-eae1-4d80-be5d-5a358996a45a?filename=601440000029211.pdf,5000.00
601,Texas Department of Transportation,601310000066139,726,16,Commodity,2,each,"ANTENNAS, MISCELLANEOUS",,Sheila Nichols,214-320-4401,sheila.nichols@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/7dbfe858-955b-491e-a9cc-c5ee9fb00b1a?filename=601310000066139-SBF.PDF,65.00
601,Texas Department of Transportation,601320000045912,726,90,Commodity,4,each,"PARTS AND ACCESSORIES, TWO-WAY RADIO",,Sheila Nichols,214-320-4401,sheila.nichols@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/45c82ae1-074b-4a84-8a61-7cd07ac43c77?filename=601320000045912-SBF.PDF,150.00
601,Texas Department of Transportation,601340000041461,726,16,Commodity,54,each,ANTENNAS AND ACCESSORIES,,Sheila Nichols,214-320-4401,sheila.nichols@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/6f9601b9-4ac3-4a1f-89fe-fb4ec0fe94b0?filename=601340000041461-SBF.PDF,673.00
601,Texas Department of Transportation,601320000045935,615,00,Commodity,41,box,OFFICE SUPPLIES,,Melissa Zunker,361-808-2408,melissa.zunker@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/36897ba5-b2d6-4f80-b366-634f0e9299eb?filename=RFQ+%23+601320000045935.PDF,367.00
601,Texas Department of Transportation,601320000045900,615,00,Commodity,10,box,OFFICE SUPPLIES,,Melissa Zunker,361-808-2408,melissa.zunker@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/43dac98b-ba69-447c-9e26-4c4cd4c64720?filename=RFQ+%23601320000045900.PDF,111.00
601,Texas Department of Transportation,601320000045924,801,76,Commodity,4,each,"SIGNS, INFORMATIONAL (MISC)",,Melissa Zunker,361-808-2408,melissa.zunker@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/9b59e887-adae-4d97-abb3-33830fd0268e?filename=RFQ+%23601320000045924.PDF,154.00
601,Texas Department of Transportation,601320000045931,620,90,Commodity,1,each,"MARKERS, PEN, PAINT, PERMANENT,",,Melissa Zunker,361-808-2408,melissa.zunker@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/cb621499-a3bb-4598-89c0-06c6cce46fbc?filename=RFQ+%23601320000045931.PDF,40.00
601,Texas Department of Transportation,601340000041467,485,28,Commodity,24,each,"CLEANERS, GLASS, AEROSOL 19 OZ/CAN",,Melissa Zunker,361-808-2408,melissa.zunker@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/72f10b53-2282-447a-8059-ac3f0aaf6ed5?filename=RFQ+%23601340000041467.PDF,106.00
601,Texas Department of Transportation,601340000041480,485,28,Commodity,120,each,"CLEANERS, GLASS, AEROSOL 19 OZ/CAN,",,Melissa Zunker,361-808-2408,melissa.zunker@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/b017d99c-e6fd-4f1c-ad5e-8eef8747024f?filename=RFQ+%23601340000041480.PDF,340.00
601,Texas Department of Transportation,601320000045954,760,51,Commodity,2,each,PNEUMATIC TIRED SKID-STEER LOADER ATTACHMENTS,,Jason Jones,915-790-4347,jason.jones@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/b81e5f54-1b4d-498c-984c-3cee3477c9c8?filename=RFQ+601320000045954.PDF,4766.00
601,Texas Department of Transportation,601310000066131,615,00,Commodity,91,each,OFFICE SUPPLIES,,Michele Starr,254-867-2851,michele.starr@txdot.gov,Return bids to: PRO_Bids@txdot.gov,,,https://data.texas.gov/views/uk2f-keq4/files/f29add79-5603-45c5-a7a3-de6980815e1c?filename=RFQ%23+601310000066131.PDF,598.00
746,UT Rio Grande Valley,20-MG-04,275,62,Commodities,30000,Each,"Gowns (15,000 = M, 15,000 = L)",,Marilu Reyes ,956-665-2161,Bid@utrgv.edu,Bids are to be submitted to Bid@utrgv.edu ,,,https://data.texas.gov/views/uk2f-keq4/files/dca92b56-a261-459a-ae47-dcc6d09d1408?filename=20-MG-04+SPOT+Gowns.pdf,
746,UT Rio Grande Valley,20-MG-06,475,27,Commodities,5000,Each,Adult Swabs,,Marilu Reyes ,956-665-2161,Bid@utrgv.edu,Bids are to be submitted to Bid@utrgv.edu ,,,https://data.texas.gov/views/uk2f-keq4/files/fcffded8-966b-4a1e-b23e-91c1e4fdb07e?filename=20-MG-06+SPOT+Adult-Swabs.pdf,
746,UT Rio Grande Valley,20-MG-07,475,27,Commodities,20000,Each,Pedi Swabs,,Marilu Reyes ,956-665-2161,Bid@utrgv.edu,Bids are to be submitted to Bid@utrgv.edu ,,,https://data.texas.gov/views/uk2f-keq4/files/6d9bfa8b-e2ab-417c-9ae8-18f1f7e59874?filename=20-MG-07+SPOT+Pedi-Swabs.pdf,
746,UT Rio Grande Valley,20-MG-08,735,20,Commodities,500,Each,CaviWipes,,Marilu Reyes ,956-665-2161,Bid@utrgv.edu,Bids are to be submitted to Bid@utrgv.edu ,,,https://data.texas.gov/views/uk2f-keq4/files/f4645ffb-b2b3-4dfa-adcf-c21407bc2699?filename=20-MG-08+SPOT+CaviWipes.pdf,
746,UT Rio Grande Valley,20-MG-05,175,22,Commodities,10000,Each,"Tubes (5,000) Applicator (5,000)",,Marilu Reyes ,956-665-2161,Bid@utrgv.edu,Bids are to be submitted to Bid@utrgv.edu ,,,https://data.texas.gov/views/uk2f-keq4/files/867f9c47-5790-4533-a28b-fb37f719d8a7?filename=20-MG-05+SPOT+Tubes.pdf,
405,Texas Dept. of Public Safety,20R0047584,735,60,Commodities,30,EA,Clorox Desinfecting Wipes,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/edae9c59-6d93-460c-a9fd-a5c26fcd1f48?filename=20R0047584_PR+_COVID+Supplies+Region+1.pdf,
405,Department of Public Safety,20R0047584,485,54,Commodities,10,EA,Disinfectant Spray,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/16eba5f2-1a46-4150-9d83-eb0a4159fb91?filename=20R0047584_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/53805fcc-2d18-4e4c-b2de-8163824fd0da?filename=20R0047584_PR+_COVID+Supplies+Region+1.pdf,
 405,Department of Public Safety,20R0047584,475,37,Commodities,20,EA,Isopropyl Pro-Safe Alcohol,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/611b40d5-0e19-4ba8-aafe-e5683dc9a2ce?filename=20R0047584_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/0c7fcdfd-182a-44db-89fb-b5f9d4e5b23e?filename=20R0047584_PR+_COVID+Supplies+Region+1.pdf,
405,Department of Public Safety,20R0047584,345,08,Commodities,300,EA,Small Nitrile 100/Pk Pow/Free Chem Resis Glove,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/130689e4-68f5-4ce9-9b7e-af991854a13e?filename=20R0047584_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/91b011af-7b0e-444c-81c4-8e80a634ea3d?filename=20R0047584_PR+_COVID+Supplies+Region+1.pdf,
405,Department of Public Safety,20R0047584,345,08,Commodities,500,EA,Med Nitrile 100/Pk Pow/Free Chem Resis Glove,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/9fc96864-8f90-40c7-96fb-d4894c53f1d5?filename=20R0047584_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/394bac62-b90e-4df5-ae99-611965f3bf3d?filename=20R0047584_PR+_COVID+Supplies+Region+1.pdf,
405,Department of Public Safety,20R0048113,493,75,Commodities,2,EA,2 GB SD Memory Card ,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/1f9cd18a-dc9f-46c0-a196-3aad7add2879?filename=20R0048113_PR_Memory+Card.pdf,
405,Department of Public Safety,20R0047584,345,08,Commodities,300,EA,Large Nitrile 10/Pk Pow/Free Chem Resis Glove,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/7b71e2c7-6e53-4119-a41a-fa06bfa673c4?filename=20R0047584_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/db5e9cc1-689c-4329-b1dc-ac81e993d809?filename=20R0047584_PR+_COVID+Supplies+Region+1.pdf,
405,Department of Public Safety,20R0047844,493,00,Commodities,1,SET,Armorers Trigger Weight Set ,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/bd5bc91d-ede6-401c-a9c0-8ec417dca06b?filename=20R0047844_Attachment+A_+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/0cdf989f-9284-4d71-b08a-8667c63fc022?filename=20R0047844_PR_Armorer%27sTrigger+Weights.pdf,
405,Department of Public Safety,20R0047844,493,00,Commodities,1,EA,Universal Trigger Weight base,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/d5a65a20-c246-4a45-944c-8d511f42aca1?filename=20R0047844_Attachment+A_+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/2cb1db4f-1999-44c4-a41a-3d7e00add9f9?filename=20R0047844_PR_Armorer%27sTrigger+Weights.pdf,
405,Department of Public Safety,20R0047874,425,21,Commodities,1,EA,Office Furniture,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/da972bf4-4160-4959-9fe8-f570a291aa4d?filename=20R0047874_Attachment+A_+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/b3361f83-0d34-4a06-8586-28f6c84ec8b9?filename=20R0047874_PR+Office+Furniture.pdf,
405,Department of Public Safety,20R0048101,207,72,Commodities,5,EA,HY Toner,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/f636e361-7c0c-4c06-8076-69eeb4e24b22?filename=20R0048101_PR_HY+Toner.pdf,
405,Department of Public Safety,20R0048101,207,72,Commodities,2,EA,Toner 70C1XM0 HY Magenta,,Delia Arellano,512-462-6136,DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/4ffebc72-a525-48f2-a30d-1d19395260dd?filename=20R0048101_PR_HY+Toner.pdf,
405,Department of Public Safety,20R0048101,207,72,Commodities,1,EA,Toner 70C1XY0 Lexmark Yellow,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/cfaa52a3-a755-47da-8d1d-e9837ce9d0c8?filename=20R0048101_PR_HY+Toner.pdf,
405,Department of Public Safety,20R0048101,207,72,Commodities,1,EA,Toner 70C1XC0 Hy CYAN,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/c79e21b5-e782-42ed-a445-669ece29bcee?filename=20R0048101_PR_HY+Toner.pdf,
405,Department of Public Safety,20R0048111,205,10,Commodities,10,PKG,APOLLO Clear Laser Print Transparency Film,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/3699c48d-c32e-4981-b9c7-60708cbee36c?filename=20R0048111_PR_APOLLO+CLEAR+LASER+PRINT+FILM.pdf,
405,Department of Public Safety,20R0048175,269,72,Commodities,1,EA,MDMB-4en-PINACA Cayman Drug Standard Item# 26097 1mg,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/c7a8e069-b301-44b4-a423-9432edc81a5f?filename=20R0048175_PR_MDMB+Pinaca.pdf,
405,Department of Public Safety,20R0048206,450,06,Commodities,2,EA,Battery Alkaline AA Everyday PK24,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/66d56b04-3bb6-4527-9f6c-3ec9e2c5ea58?filename=20R0048206_PR_Battery+Alkaline+AA.pdf,
405,Department of Public Safety,20R0048206,450,06,Commodities,2,EA,"Battery Alkaline AAA Everyday PK24,",,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/1e0d5454-3d2f-4410-b5ae-b6b6b68b1278?filename=20R0048206_PR_Battery+Alkaline+AA.pdf,
405,Department of Public Safety,20R0034801,954,05,Service,1,USD,Linen Servcies,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,See Bid posted to ESBD: http://www.txsmartbuy.com/esbddetails/view/20R0034801,,,,
405,Department of Public Safety,20R0041495,485,40,Commodities,1,EA,Cleaning Supplies,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,,https://data.texas.gov/views/uk2f-keq4/files/d71ee203-094d-4d38-a300-eb5a04b1d10c?filename=20R0041495_PR+Wipes+and+Disinfectant+Spray.pdf,
405,Department of Public Safety,20R0047748,475,62,Commodities,24000,EA,Surgical Mask,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/449a69ae-232c-407f-811c-3430a0a98e58?filename=20R0047748_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/ef778b91-b746-4c75-b44a-f4661c90c950?filename=20R0047748_PR+_COVID+Supplies.pdf,
405,Department of Public Safety,20R0047748,345,80,Commodities,10000,EA,Disposable Respirator N95,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/9eb5a85e-89c7-449d-9059-674a779bc4ff?filename=20R0047748_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/d8e1391e-d37c-4071-8523-330a4d278f31?filename=20R0047748_PR+_COVID+Supplies.pdf,
405,Department of Public Safety,20R0048217,200,87,Commodities,4,EA,rye Combat G3 Shirt & Pant,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/3bb0ddb6-6aaf-4b79-b603-c4f0df1344ef?filename=20R0048217_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/196c1854-5b40-4b18-9fb3-8c5a39e14e32?filename=20R0048217_PR_Crye.pdf,
405,Department of Public Safety,20R0048217,680,08,Commodities,1,EA,Ballistic Helmet Rail,,Delia Arellano,512-462-6136, DPSHUB@dps.texas.gov,,,https://data.texas.gov/views/uk2f-keq4/files/53c69cac-1ed2-4abe-99ca-c93f29b7cafc?filename=20R0048217_Attachment+A+Standard+Terms+and+Conditions.pdf,https://data.texas.gov/views/uk2f-keq4/files/9462ba39-edf9-4f39-bcf0-7268e64cceb8?filename=20R0048217_PR_Crye.pdf,
