"release_date","release_type","inmate_type","gender","race","age","county","offense_code","offense","offense_description","sentence_date","offense_date","sentence_years"
"2020-06-23T00:00:00.000","Parole","ID","M","B","70","Harris","35410000","Drug","DEL SIMULATED CONT SUBS-ENHANCED","1993-01-17T00:00:00.000","1991-10-23T00:00:00.000","26 to 30 Years"
"2019-09-12T00:00:00.000","Discharge","SJ","M","B","64","Bexar","23990196","Property","THEFT UNDER $2,500 ENH","2019-02-21T00:00:00.000","2017-06-30T00:00:00.000","8 to 9 Months"
"2020-06-08T00:00:00.000","Parole","ID","M","H","64","Ector","54040011","Other","DWI","2019-04-22T00:00:00.000","2018-12-26T00:00:00.000","5 Years"
"2020-02-25T00:00:00.000","Discharge","ID","M","B","63","Brazoria","35990209","Drug","PROH SUBS IN CORR FACILITY","2011-08-12T00:00:00.000","2009-11-25T00:00:00.000","4 Years"
"2020-04-17T00:00:00.000","Parole","ID","M","B","64","Dallas","11990004","Violent","AGG SEX ASLT CHILD","2016-05-12T00:00:00.000","2010-05-01T00:00:00.000","7 Years"
"2019-12-04T00:00:00.000","Parole","ID","M","B","63","Tarrant","35990014","Drug","POSS CS L/1G HEROIN","2018-07-03T00:00:00.000","2018-02-25T00:00:00.000","4 Years"
"2019-10-14T00:00:00.000","SAFPF - Prl","SAFP","M","B","64","Denton","22090000","Property","BURG OF HABITAT","1991-08-23T00:00:00.000","1991-03-08T00:00:00.000","SAFPF"
"2020-05-26T00:00:00.000","SAFPF - Prob","SAFP","M","B","63","Dallas","13990076","Violent","ASSAULT FAM/HOUSE MEM IMPEDE BRE",,"2018-06-16T00:00:00.000","SAFPF"
"2020-07-31T00:00:00.000","MS","ID","M","B","65","Harris","24110000","Property","UNAUTH USE OF VEHICLE","1993-08-26T00:00:00.000","1993-08-16T00:00:00.000","21 to 25 Years"
"2020-07-03T00:00:00.000","Parole","ID","M","W","63","Grayson","35990015","Drug","POSS CONT SUB METH 1-4G","2018-01-23T00:00:00.000","2015-09-10T00:00:00.000","6 Years"
"2020-07-06T00:00:00.000","Parole","ID","M","B","68","Denton","13990037","Violent","ASSAULT","2000-12-14T00:00:00.000","2000-06-22T00:00:00.000","21 to 25 Years"
"2020-08-14T00:00:00.000","DMS","ID","M","W","65","Comanche","54040011","Other","DWI","2017-02-07T00:00:00.000","2016-06-16T00:00:00.000","10 Years"
"2020-03-30T00:00:00.000","Discharge","SJ","M","B","63","Galveston","35990014","Drug","POSS CS PG1<1G","2019-11-08T00:00:00.000","2019-07-02T00:00:00.000","8 to 9 Months"
"2019-09-12T00:00:00.000","Parole","ID","M","B","65","Wichita","13990075","Violent","ASLT FAM/HSEHLD MEM PREV","2018-02-23T00:00:00.000","2017-06-23T00:00:00.000","3 Years"
"2020-05-21T00:00:00.000","Parole","ID","M","B","68","Johnson","35990002","Drug","DEL CONT SUB 1-4G","2015-05-19T00:00:00.000","2014-10-14T00:00:00.000","16 to 20 Years"
"2019-12-30T00:00:00.000","Parole","ID","M","H","65","Bexar","54040011","Other","DWI","2019-03-04T00:00:00.000","2018-09-06T00:00:00.000","5 Years"
"2020-06-02T00:00:00.000","SAFPF - Prob","SAFP","M","B","63","Jefferson","35990014","Drug","POSS CS PG 1 <1G",,"2015-09-12T00:00:00.000","SAFPF"
"2019-10-17T00:00:00.000","Parole","ID","M","B","64","Wichita","25890001","Property","FORGERY","2018-08-31T00:00:00.000","2015-06-24T00:00:00.000","8 Years"
"2019-11-26T00:00:00.000","Parole","ID","M","W","63","Haskell","54040011","Other","DWI","2015-12-07T00:00:00.000","2015-04-25T00:00:00.000","11 to 15 Years"
"2020-03-31T00:00:00.000","Parole","ID","F","W","64","Smith","25890002","Property","FORGERY FINANCIAL INSTRUMENT","2014-12-01T00:00:00.000","2014-06-25T00:00:00.000","8 Years"
"2020-01-14T00:00:00.000","Parole","ID","M","W","66","Harris","54040011","Other","DWI THIRD","2019-04-29T00:00:00.000","2018-10-26T00:00:00.000","2 Years & Less"
"2020-03-05T00:00:00.000","Parole","ID","F","W","63","Austin","54040011","Other","DWI","2018-04-24T00:00:00.000","2017-12-11T00:00:00.000","6 Years"
"2020-04-24T00:00:00.000","DMS","ID","M","W","63","Harrison","54040032","Violent","INTOX ASLT W/VEH CAUSE SBI","2017-08-30T00:00:00.000","2015-03-12T00:00:00.000","3 Years"
"2020-07-15T00:00:00.000","DMS","ID","M","W","64","Harris","35990016","Drug","POSS HEROIN 4-200G","2015-04-14T00:00:00.000","2014-10-08T00:00:00.000","11 to 15 Years"
"2020-07-23T00:00:00.000","Discharge","ID","M","B","64","Harris","13150005","Violent","AGG ASLT W/DWPN","2019-03-07T00:00:00.000","2018-07-24T00:00:00.000","2 Years & Less"
"2019-10-25T00:00:00.000","DMS","ID","M","W","63","Galveston","54040011","Other","DWI 3RD/MORE","2017-02-02T00:00:00.000","2016-05-14T00:00:00.000","4 Years"
"2019-09-11T00:00:00.000","Discharge","SJ","M","B","63","Harris","35990001","Drug","DEL COC<1G","2019-07-17T00:00:00.000","2018-11-06T00:00:00.000","8 to 9 Months"
"2020-06-12T00:00:00.000","Parole","ID","M","B","64","Dallas","11990004","Violent","AGG SEX ASSAULT,CHILD U/14","1994-10-12T00:00:00.000","1994-04-01T00:00:00.000","31 to 40 Years"
"2020-03-18T00:00:00.000","Discharge","ID","M","H","63","Travis","11190000","Violent","SEXUAL ASSLT/CHILD","1995-08-11T00:00:00.000","1994-05-02T00:00:00.000","21 to 25 Years"
"2020-07-08T00:00:00.000","MS","ID","M","B","64","Harris","22140000","Property","BURG MTR VEH WIC THEFT","1990-02-12T00:00:00.000","1988-10-03T00:00:00.000","26 to 30 Years"
"2020-08-27T00:00:00.000","SAFPF - Prob","SAFP","M","H","68","Galveston","54040011","Other","DRIVING WHILE INTOXICATED 3RD OR",,"2018-02-03T00:00:00.000","SAFPF"
"2020-08-03T00:00:00.000","Discharge","ID","M","H","64","Dallas","13990075","Violent","ASLT BI FAM VIOL","2015-10-19T00:00:00.000","2014-08-04T00:00:00.000","6 Years"
"2020-05-21T00:00:00.000","Parole","ID","M","B","64","Rockwall","35990003","Drug","POSS CONT SUB PG1 4G-200G W/INT","2014-09-04T00:00:00.000","2014-06-03T00:00:00.000","10 Years"
"2019-10-21T00:00:00.000","SAFPF - Prl","SAFP","M","W","63","Harris","22000002","Property","BURG BUILD WIC THEFT","1994-08-03T00:00:00.000","1994-02-10T00:00:00.000","SAFPF"
"2019-12-16T00:00:00.000","Parole","ID","M","W","66","Comal","54040011","Other","DWI","2011-10-11T00:00:00.000","2009-12-26T00:00:00.000","31 to 40 Years"
"2020-04-07T00:00:00.000","DMS","ID","M","W","63","Denton","54040011","Other","DWI","2013-01-31T00:00:00.000","2012-01-18T00:00:00.000","16 to 20 Years"
"2020-04-03T00:00:00.000","Parole","ID","M","W","63","Palo Pinto","35990003","Drug","MAN DEL CONT SUBS 4-200G","2012-04-04T00:00:00.000","2011-05-10T00:00:00.000","60 Years +"
"2020-05-12T00:00:00.000","Parole","ID","M","B","64","Tarrant","35990222","Drug","FRAUD INT OBTAIN C/SUBS","2016-04-07T00:00:00.000","2015-09-18T00:00:00.000","5 Years"
"2020-07-08T00:00:00.000","Parole","ID","M","W","65","Aransas","35990003","Drug","POSS METH WID","2014-07-17T00:00:00.000","2012-11-10T00:00:00.000","31 to 40 Years"
"2020-08-04T00:00:00.000","Parole","ID","M","W","63","Dallas","54040011","Other","DWI 3RD","2016-11-18T00:00:00.000","2016-07-02T00:00:00.000","6 Years"
"2020-04-28T00:00:00.000","Discharge","SJ","M","B","61","Victoria","26050014","Property","CREDIT CARD/DEBIT CARD ABUSE","2019-12-17T00:00:00.000","2019-03-25T00:00:00.000","9 to 10 Months"
"2020-07-06T00:00:00.000","SAFPF - Prob","SAFP","F","H","71","Falls","35990014","Drug","POSS CS PG 1 <1G",,"2017-04-03T00:00:00.000","SAFPF"
"2020-02-27T00:00:00.000","Parole","ID","M","H","76","Schleicher","11990004","Violent","AGG SEXUAL ASLT OF A CHILD","2003-12-30T00:00:00.000","2003-06-10T00:00:00.000","16 to 20 Years"
"2019-12-17T00:00:00.000","SAFPF - Prob","SAFP","M","B","66","Fannin","23990196","Property","THEFT PROP <$2,500  2/MORE PREV",,"2018-06-23T00:00:00.000","SAFPF"
"2020-07-02T00:00:00.000","Parole","ID","M","B","64","Gregg","35410000","Drug","DEL CONTR SUB","1991-08-22T00:00:00.000","1990-09-20T00:00:00.000","31 to 40 Years"
"2020-04-03T00:00:00.000","Parole","ID","M","W","63","Victoria","13150005","Violent","AGG ASLT","2017-12-08T00:00:00.000","2017-08-20T00:00:00.000","3 Years"
"2019-10-08T00:00:00.000","Discharge","SJ","M","B","62","Wichita","23990196","Property","THFT OF PROP<$2500 W/PREV CONV","2019-02-01T00:00:00.000","2018-11-08T00:00:00.000","11 to 12 Months"
"2019-12-27T00:00:00.000","Discharge","SJ","F","W","63","Johnson","26040042","Property","POSS IDENT INFO L/5 ITEMS","2014-07-24T00:00:00.000","2012-01-08T00:00:00.000","11 to 12 Months"
"2020-05-22T00:00:00.000","Parole","ID","M","W","66","Shelby","52030025","Other","POSS OF A PROHIBIT WEAPON","2019-10-07T00:00:00.000","2018-04-19T00:00:00.000","3 Years"
"2020-07-29T00:00:00.000","Discharge","ID","M","W","65","Tarrant","13990043","Violent","INJ TO ELD WIC BI","2008-10-03T00:00:00.000","2008-07-29T00:00:00.000","11 to 15 Years"
"2020-06-22T00:00:00.000","DMS","ID","M","H","68","Nueces","54040011","Other","DWI 3RD","2017-05-19T00:00:00.000","2013-06-27T00:00:00.000","4 Years"
"2020-03-24T00:00:00.000","SAFPF - Prl","SAFP","M","H","63","El Paso","22080000","Property","BURG","1985-01-23T00:00:00.000","1984-04-25T00:00:00.000","SAFPF"
"2020-07-20T00:00:00.000","Parole","ID","M","W","68","Montgomery","54040011","Other","DWI 3RD OR MORE","2012-07-24T00:00:00.000","2012-05-30T00:00:00.000","10 Years"
"2020-02-04T00:00:00.000","Parole","ID","M","B","63","Taylor","11180000","Violent","AGG SEXUAL ASSAULT","1988-01-27T00:00:00.000","1986-12-24T00:00:00.000","60 Years +"
"2020-05-06T00:00:00.000","SAFPF - Prob","SAFP","M","W","64","Dallas","35990015","Drug","POSS CS PG 1 >=1G<4G",,"2018-07-26T00:00:00.000","SAFPF"
"2020-06-30T00:00:00.000","Parole","ID","M","W","66","Lavaca","54040011","Other","DWI","2009-07-07T00:00:00.000","2008-03-02T00:00:00.000","9 Years"
"2020-06-16T00:00:00.000","Parole","ID","M","B","66","Kaufman","54040011","Other","DWI","2016-02-11T00:00:00.000","2015-10-05T00:00:00.000","11 to 15 Years"
"2020-06-11T00:00:00.000","Discharge","SJ","M","W","65","Travis","22990001","Property","BURG OF BLDG","2019-10-15T00:00:00.000","2019-08-25T00:00:00.000","11 to 12 Months"
"2020-01-06T00:00:00.000","DMS","ID","M","W","62","Hays","35990222","Drug","FRAUD OBTAIN CONT SUB TEMAZEPAM","2019-10-31T00:00:00.000","2018-04-06T00:00:00.000","2 Years & Less"
"2019-12-30T00:00:00.000","Parole","ID","M","H","63","Hays","54040011","Other","DWI","2017-09-28T00:00:00.000","2016-11-04T00:00:00.000","8 Years"
"2020-07-07T00:00:00.000","Discharge","ID","M","B","63","Dallas","36990007","Other","FAIL REG SEX OFF LIFE/ANNU","2015-12-15T00:00:00.000","2015-02-11T00:00:00.000","5 Years"
"2020-04-15T00:00:00.000","Parole","ID","M","W","63","Taylor","54040011","Other","DWI-2 PRIORS","2012-08-15T00:00:00.000","2011-10-14T00:00:00.000","21 to 25 Years"
"2019-12-19T00:00:00.000","Parole","ID","M","B","64","Harris","13150004","Violent","AGG ASLT-FM","2013-08-29T00:00:00.000","2012-10-31T00:00:00.000","9 Years"
"2020-05-29T00:00:00.000","Discharge","ID","M","H","68","Fort Bend","11990002","Violent","SEX ASLT CHILD","2016-12-20T00:00:00.000","2014-06-24T00:00:00.000","5 Years"
"2019-11-19T00:00:00.000","Discharge","SJ","M","W","72","Ellis","29990029","Property","CRIMINAL MISCHIEF","2014-10-10T00:00:00.000","2013-05-09T00:00:00.000","10 to 11 Months"
"2020-03-20T00:00:00.000","Discharge","SJ","M","B","63","Dallas","26050014","Property","CREDIT CARD ABUSE","2020-01-16T00:00:00.000","2019-01-22T00:00:00.000","7 to 8 Months"
"2020-04-17T00:00:00.000","Discharge","SJ","M","B","64","Harris","23990196","Property","THEFT<2500 2/MORE PREV CONV","2020-01-22T00:00:00.000","2019-05-02T00:00:00.000","6 Months & Less"
"2019-09-26T00:00:00.000","DMS","ID","M","B","63","Tarrant","35990015","Drug","POSS CS 1-4G COCAINE","2019-08-07T00:00:00.000","2018-10-18T00:00:00.000","2 Years & Less"
"2019-12-04T00:00:00.000","Parole","ID","M","H","63","Dallas","22120000","Property","BURG BLDG","1998-04-21T00:00:00.000","1991-03-10T00:00:00.000","21 to 25 Years"
"2020-07-13T00:00:00.000","DMS","ID","M","H","63","Harris","13160017","Violent","HARASSMENT OF PUBLIC SERVANT","2019-02-20T00:00:00.000","2018-04-10T00:00:00.000","3 Years"
"2019-10-15T00:00:00.000","MS","ID","M","W","62","Hunt","22140000","Property","BURG OF VEH","1987-06-15T00:00:00.000","1986-09-29T00:00:00.000","21 to 25 Years"
"2020-01-08T00:00:00.000","Discharge","SJ","M","H","65","Matagorda","35990014","Drug","POSS OF CONT SUBSTANCE","2016-05-04T00:00:00.000","2015-05-24T00:00:00.000","8 to 9 Months"
"2020-05-27T00:00:00.000","Parole","ID","M","W","63","Dallas","09150000","Violent","MURDER W/DEADLY WPN","1984-11-14T00:00:00.000","1984-04-27T00:00:00.000","60 Years +"
"2020-08-13T00:00:00.000","Parole","ID","M","B","68","Harris","35310000","Drug","DEL OF COCAINE","1990-06-19T00:00:00.000","1990-05-24T00:00:00.000","16 to 20 Years"
"2020-02-25T00:00:00.000","Discharge","SJ","M","W","63","Bexar","23990196","Property","THEFT UNDER $2500 ENHANCED","2019-09-23T00:00:00.000","2019-01-17T00:00:00.000","6 Months & Less"
"2020-02-26T00:00:00.000","Parole","ID","M","B","65","Bell","35990015","Drug","POSS CONT SUB 1-4G","2019-02-28T00:00:00.000","2018-06-01T00:00:00.000","4 Years"
"2020-08-31T00:00:00.000","Discharge","SJ","M","B","63","Harris","22990001","Property","BURG BLDG WIC THEF","2020-02-27T00:00:00.000","2019-11-14T00:00:00.000","11 to 12 Months"
"2020-03-06T00:00:00.000","Parole","ID","M","W","64","Dallas","35990016","Drug","POSS OF A C/SUB COCAINE","1997-03-11T00:00:00.000","1996-09-21T00:00:00.000","31 to 40 Years"
"2019-12-09T00:00:00.000","SAFPF - Prl","SAFP","M","B","63","Dallas","22990001","Property","BURG OF BUILD","2001-05-23T00:00:00.000","2000-09-26T00:00:00.000","SAFPF"
"2020-02-24T00:00:00.000","SAFPF - Prob","SAFP","M","H","65","Bexar","35990016","Drug","POSS CS PG 1 >=4G<200G",,"2018-06-18T00:00:00.000","SAFPF"
"2020-07-13T00:00:00.000","Parole","ID","M","W","63","Brazoria","54040011","Other","DWI 3RD/MORE","2015-08-19T00:00:00.000","2014-04-03T00:00:00.000","26 to 30 Years"
"2019-10-22T00:00:00.000","Parole","ID","M","W","64","Eastland","54040011","Other","DWI 3RD OR MORE","2012-01-04T00:00:00.000","2011-08-06T00:00:00.000","11 to 15 Years"
"2020-03-04T00:00:00.000","Parole","ID","M","H","62","Bexar","35990016","Drug","POSS CONT SUBS PG1 1-4G","2016-01-20T00:00:00.000","2015-12-08T00:00:00.000","10 Years"
"2020-05-07T00:00:00.000","Discharge","SJ","M","B","65","Gregg","23990132","Property","THEFT HAB","2019-04-22T00:00:00.000","2018-12-29T00:00:00.000","17 to 18 Months"
"2019-09-04T00:00:00.000","Discharge","ID","M","W","63","Fort Bend","36990024","Other","ONLINE SOLICIT MINOR","2016-10-10T00:00:00.000","2015-05-21T00:00:00.000","3 Years"
"2019-10-28T00:00:00.000","Parole","ID","M","H","62","El Paso","12120000","Violent","AGG ROBBERY","1986-05-29T00:00:00.000","1984-11-03T00:00:00.000","41 to 59 Years"
"2020-01-28T00:00:00.000","Parole","ID","M","W","66","Montgomery","36990013","Violent","INDEC W/CHILD","2017-11-29T00:00:00.000","2017-08-10T00:00:00.000","3 Years"
"2020-02-24T00:00:00.000","Parole","ID","M","W","62","Tarrant","48040003","Other","TAMPER FAB PHYS EVID INT IMPAIR","2019-06-14T00:00:00.000","2018-10-04T00:00:00.000","2 Years & Less"
"2019-12-18T00:00:00.000","DMS","ID","M","H","64","Hidalgo","38990029","Other","VIOL BOND/PROT ORDER ASLT/STALK","2018-07-12T00:00:00.000","2018-01-16T00:00:00.000","2 Years & Less"
"2020-06-08T00:00:00.000","DMS","ID","M","B","63","Jefferson","23990143","Property","THEFT MAT AL/BR/COP/BRA L/20K","2013-05-22T00:00:00.000","2012-10-06T00:00:00.000","4 Years"
"2019-11-27T00:00:00.000","Discharge","ID","M","W","62","Jefferson","36990007","Other","FAIL COMPLY W/SEX OFFEND REG REQ","2018-06-18T00:00:00.000","2017-10-14T00:00:00.000","2 Years & Less"
"2020-08-25T00:00:00.000","Parole","ID","M","B","62","Dallas","13150005","Violent","AGG ASLT W/DW","2018-04-23T00:00:00.000","2017-04-14T00:00:00.000","5 Years"
"2020-01-24T00:00:00.000","MS","ID","M","H","63","Bexar","35990000","Drug","DELIVERY OF HEROIN","1989-03-07T00:00:00.000","1988-06-13T00:00:00.000","26 to 30 Years"
"2020-02-10T00:00:00.000","SAFPF - Prob","SAFP","M","W","66","Brown","23990196","Property","THEFT PROP <$2,500  2/MORE PREV",,"2018-10-10T00:00:00.000","SAFPF"
"2020-04-28T00:00:00.000","Parole","ID","M","W","67","Polk","35990016","Drug","POSS CS COCAINE","2007-10-11T00:00:00.000","2007-03-21T00:00:00.000","11 to 15 Years"
"2019-09-27T00:00:00.000","Discharge","SJ","F","B","65","Randall","23990196","Property","THEFT PROP L/$2500 W/PRIORS","2019-05-24T00:00:00.000","2018-11-08T00:00:00.000","6 Months & Less"
"2020-02-14T00:00:00.000","Discharge","ID","M","H","66","Tarrant","11180000","Violent","SEXUAL ASSAULT","1991-12-20T00:00:00.000","1990-03-04T00:00:00.000","26 to 30 Years"
"2019-11-13T00:00:00.000","Parole","ID","M","B","64","Tarrant","36990007","Other","FAIL COMPLY W/SEX OFF REG REQ","2017-11-27T00:00:00.000","2017-02-23T00:00:00.000","6 Years"
"2020-01-27T00:00:00.000","SAFPF - Prl","SAFP","M","B","62","Dallas","22120000","Property","BURG BLDG","1985-05-31T00:00:00.000","1985-03-07T00:00:00.000","SAFPF"
"2020-02-11T00:00:00.000","DMS","ID","M","H","64","El Paso","35990004","Drug","POSS CONT SUB W/INT DEL 200-400G","2016-01-29T00:00:00.000","2012-01-25T00:00:00.000","10 Years"
"2020-07-30T00:00:00.000","Parole","ID","M","B","64","Rockwall","09140000","Violent","ATT CAP MUR W/DEADLY WPN","1987-09-23T00:00:00.000","1987-05-24T00:00:00.000","Life"
"2020-03-25T00:00:00.000","Parole","ID","M","B","63","Johnson","54040011","Other","DWI","2007-04-11T00:00:00.000","2006-03-12T00:00:00.000","21 to 25 Years"
"2020-07-20T00:00:00.000","Parole","ID","M","B","63","Harris","12990001","Violent","ROBBERY","2001-10-25T00:00:00.000","2001-02-12T00:00:00.000","21 to 25 Years"
"2020-07-27T00:00:00.000","Parole","ID","M","W","64","Dallas","11990004","Violent","AGG SEX ASLT/CHILD","2007-10-10T00:00:00.000","2003-07-27T00:00:00.000","21 to 25 Years"
"2020-06-04T00:00:00.000","Parole","ID","M","B","65","Jefferson","35990014","Drug","POSS C/S","2019-09-25T00:00:00.000","2018-12-20T00:00:00.000","3 Years"
"2020-03-26T00:00:00.000","Discharge","ID","M","W","63","Travis","35990016","Drug","POSS CS PG1 4-200G METH","2018-04-23T00:00:00.000","2018-03-27T00:00:00.000","2 Years & Less"
"2020-08-28T00:00:00.000","Discharge","SJ","M","W","63","Gregg","23990196","Property","THEFT PROP<2500 W 2/M PREV CONV","2019-11-08T00:00:00.000","2018-11-29T00:00:00.000","17 to 18 Months"
"2020-05-04T00:00:00.000","Parole","ID","M","W","63","Denton","54040011","Other","DWI","2016-08-03T00:00:00.000","2014-08-31T00:00:00.000","10 Years"
"2020-03-04T00:00:00.000","Parole","ID","M","W","63","Dallas","11190000","Violent","AGG SEX ASLT CHILD U/14YRS","1997-03-26T00:00:00.000","1996-09-21T00:00:00.000","31 to 40 Years"
"2020-03-02T00:00:00.000","Parole","ID","M","B","62","Dallas","22990002","Property","BURG HABIT","2012-11-02T00:00:00.000","2012-01-27T00:00:00.000","26 to 30 Years"
"2020-01-15T00:00:00.000","DMS","ID","M","B","66","Jefferson","52030024","Other","UNL POSS FIREARM BY FELON","2016-06-02T00:00:00.000","2015-06-04T00:00:00.000","4 Years"
"2020-06-17T00:00:00.000","Parole","ID","M","B","62","Dallas","22990001","Property","BURG OF BLDG - ENHANCED","2005-04-20T00:00:00.000","2003-11-30T00:00:00.000","16 to 20 Years"
"2020-08-06T00:00:00.000","MS","ID","M","B","64","Dallas","35320000","Drug","POSS C/S COCAINE","1993-11-04T00:00:00.000","1992-08-22T00:00:00.000","21 to 25 Years"
"2020-08-06T00:00:00.000","DMS","ID","M","B","63","Harris","52030024","Other","FELON POSS F/ARM","2017-03-23T00:00:00.000","2016-05-31T00:00:00.000","10 Years"
"2019-11-27T00:00:00.000","Discharge","SJ","M","B","64","Grimes","35990014","Drug","PCS PG1<1G","2016-08-08T00:00:00.000","2016-01-03T00:00:00.000","14 to 15 Months"
"2019-11-15T00:00:00.000","DMS","ID","M","W","63","Denton","35990015","Drug","POSS CONT SUBS","2018-09-26T00:00:00.000","2017-05-30T00:00:00.000","5 Years"
"2020-03-13T00:00:00.000","Discharge","ID","M","H","75","Hidalgo","36010001","Violent","INDECENCY W/CHILD SEXUAL CONTACT","2017-05-24T00:00:00.000","2016-11-01T00:00:00.000","3 Years"
"2019-09-03T00:00:00.000","Discharge","SJ","M","W","62","Tarrant","35990014","Drug","POSS C/S <1G;METH","2019-06-04T00:00:00.000","2019-03-08T00:00:00.000","6 Months & Less"
"2019-10-28T00:00:00.000","Parole","ID","M","W","67","Tarrant","11990004","Violent","AGG SEX ASLT CHILD U/14","2009-05-04T00:00:00.000","2007-09-01T00:00:00.000","11 to 15 Years"
"2020-02-14T00:00:00.000","MS","ID","M","H","69","Anderson","52030000","Other","POSS DDLY WPN PENAL INSTI","1992-12-30T00:00:00.000","1991-09-29T00:00:00.000","11 to 15 Years"
"2019-10-15T00:00:00.000","SAFPF - Prl","SAFP","M","H","63","Gonzales","35420000","Drug","POSS CONTR SUBS","1992-01-16T00:00:00.000","1991-07-30T00:00:00.000","SAFPF"
"2019-12-18T00:00:00.000","Parole","ID","M","B","62","Dallas","12120000","Violent","ROBBERY-HABITUAL","1990-03-20T00:00:00.000","1989-11-07T00:00:00.000","31 to 40 Years"
"2020-05-05T00:00:00.000","Discharge","ID","M","W","67","Harris","36990007","Other","FAIL COMPLY SEX OFFEND","2015-05-11T00:00:00.000","2015-04-20T00:00:00.000","5 Years"
"2019-11-01T00:00:00.000","Parole","ID","M","B","71","San Jacinto","54040011","Other","DWI 3/M","2012-05-14T00:00:00.000","2011-06-03T00:00:00.000","2 Years & Less"
"2020-03-27T00:00:00.000","Parole","ID","M","W","69","Denton","54040011","Other","DWI","2004-07-21T00:00:00.000","2003-05-29T00:00:00.000","Life"
"2019-11-05T00:00:00.000","Parole","ID","M","B","61","Dallas","36140000","Violent","INDECENCY W/CHILD U/17","1993-10-05T00:00:00.000","1993-03-08T00:00:00.000","Life"
"2019-09-16T00:00:00.000","Discharge","SJ","M","H","62","Wichita","35990014","Drug","POSS CS <1G, METH","2019-02-07T00:00:00.000","2018-06-04T00:00:00.000","10 to 11 Months"
"2019-10-23T00:00:00.000","Parole","ID","M","B","63","Ector","12120000","Violent","ROBBERY","1988-01-28T00:00:00.000","1987-08-14T00:00:00.000","60 Years +"
"2020-03-27T00:00:00.000","Parole","ID","F","W","67","Brown","54040011","Other","DWI","2014-04-21T00:00:00.000","2012-07-19T00:00:00.000","26 to 30 Years"
"2020-04-22T00:00:00.000","Parole","ID","M","W","69","Tarrant","36990024","Other","ONLINE SOLICIT MINOR SEX CONDUCT","2018-08-09T00:00:00.000","2017-12-08T00:00:00.000","5 Years"
"2020-03-19T00:00:00.000","Parole","ID","M","W","62","Denton","54040011","Other","DWI","2013-06-07T00:00:00.000","2011-07-18T00:00:00.000","16 to 20 Years"
"2019-12-11T00:00:00.000","Parole","ID","M","H","61","Bexar","35990015","Drug","POSS CONT SUB 1-4G","2016-11-16T00:00:00.000","2016-07-10T00:00:00.000","10 Years"
"2019-09-03T00:00:00.000","Parole","ID","M","W","62","Terry","54040011","Other","DWI 3RD OR MORE","2018-10-23T00:00:00.000","2018-07-28T00:00:00.000","4 Years"
"2019-09-19T00:00:00.000","DMS","ID","M","W","65","Guadalupe","35990002","Drug","MAN/DEL CONT SUB 1-4G","2015-12-16T00:00:00.000","2014-07-15T00:00:00.000","11 to 15 Years"
"2019-10-24T00:00:00.000","Parole","ID","M","H","62","Travis","20990004","Violent","ARSON CAUSING BI/DEATH","2015-12-29T00:00:00.000","2015-06-02T00:00:00.000","5 Years"
"2020-05-18T00:00:00.000","Parole","ID","M","B","66","Harris","52030013","Other","DDLY WPN PENAL INSTITUTION","1997-08-07T00:00:00.000","1997-05-31T00:00:00.000","41 to 59 Years"
"2019-11-12T00:00:00.000","SAFPF - Prl","SAFP","M","B","62","Travis","12130000","Violent","AGG ROB W/DEADLY WPN","1992-12-16T00:00:00.000","1992-08-28T00:00:00.000","SAFPF"
"2020-05-19T00:00:00.000","Parole","ID","M","B","63","Harris","35310000","Drug","DEL COCAINE","1991-03-14T00:00:00.000","1990-09-20T00:00:00.000","21 to 25 Years"
"2020-01-09T00:00:00.000","Parole","ID","M","H","62","Harris","13150005","Violent","AGG ASLT","1997-01-10T00:00:00.000","1996-04-06T00:00:00.000","21 to 25 Years"
"2019-09-25T00:00:00.000","DMS","ID","M","B","63","Jefferson","48040003","Other","TAMP/FAB PHYS EVID W/I IMP","2017-07-10T00:00:00.000","2016-08-12T00:00:00.000","2 Years & Less"
"2019-12-13T00:00:00.000","Discharge","SJ","M","B","62","Harris","35990001","Drug","MAN/DEL CS PG1<1G","2019-11-27T00:00:00.000","2019-06-19T00:00:00.000","6 Months & Less"
"2019-12-23T00:00:00.000","Parole","ID","M","W","68","Galveston","13990024","Violent","INTOX ASLT","1999-02-16T00:00:00.000","1998-06-09T00:00:00.000","5 Years"
"2019-11-22T00:00:00.000","Parole","ID","M","W","62","Hunt","54040011","Other","DWI 3/MORE","2018-10-17T00:00:00.000","2017-10-27T00:00:00.000","4 Years"
"2020-01-08T00:00:00.000","SAFPF - Prob","SAFP","M","W","65","Parker","35990015","Drug","POSS CS PG 1 >=1G<4G",,"2017-08-02T00:00:00.000","SAFPF"
"2020-06-11T00:00:00.000","Parole","ID","M","W","62","Parker","54040011","Other","DWI","2007-01-12T00:00:00.000","2006-04-16T00:00:00.000","16 to 20 Years"
"2020-04-30T00:00:00.000","Parole","ID","M","W","63","Angelina","24110000","Property","UNAUTH USE OF A VEH","1989-06-22T00:00:00.000","1988-12-30T00:00:00.000","60 Years +"
"2020-02-19T00:00:00.000","SAFPF - Prob","SAFP","F","W","70","Tarrant","35990003","Drug","MAN DEL CS PG 1 >=4G<200G",,"2018-11-03T00:00:00.000","SAFPF"
"2020-08-21T00:00:00.000","Parole","ID","M","B","64","Travis","13150004","Violent","AGG ASLT SBI FAM VIOL","2014-04-03T00:00:00.000","2013-07-11T00:00:00.000","11 to 15 Years"
