"taxpayer_number","taxpayer_name","taxpayer_address","taxpayer_city","taxpayer_state","taxpayer_zip","location_name","location_address","location_city","location_state","location_zip","responsibility_begin_date_yyyymmdd","responsibility_end_date_yyyymmdd","obligation_end_date_yyyymmdd","liquor_receipts","wine_receipts","beer_receipts","cover_charge_receipts","total_receipts"
"32047317808","BCL ABC, LLC","420 BALTIMORE","SAN ANTONIO","TX","78215","ST. ANTHONY HOTEL","300 E TRAVIS ST","SAN ANTONIO","TX","78205","2013-02-22T00:00:00.000",,"2018-01-31T00:00:00.000","65218","37205","6475","0","108898"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES INC","6826 N LOOP 1604 E # 2","SAN ANTONIO","TX","78247","2006-02-01T00:00:00.000",,"2018-01-31T00:00:00.000","2609","0","623","0","3232"
"32063115029","SANTIKOS BEVERAGES, LLC","4630 N LOOP 1604 W","SAN ANTONIO","TX","78249","SANTIKOS LE BIJOU AT CROSSROADS","4522 FREDERICKSBURG RD STE A90","SAN ANTONIO","TX","78201","2020-10-19T00:00:00.000",,"2018-03-31T00:00:00.000","0","9114","6352","0","15466"
"17429947280","HOME PLATE BAR & GRILL, INC.","2533 BANDERA RD","SAN ANTONIO","TX","78238","HOME PLATE SPORTS BAR","2533 BANDERA RD","SAN ANTONIO","TX","78238","2015-12-30T00:00:00.000","2020-01-01T00:00:00.000","2018-03-31T00:00:00.000","4758","23","8987","0","13768"
"32047317808","BCL ABC, LLC","420 BALTIMORE","SAN ANTONIO","TX","78215","ST. ANTHONY HOTEL","300 E TRAVIS ST","SAN ANTONIO","TX","78205","2013-02-22T00:00:00.000",,"2018-02-28T00:00:00.000","74054","47548","11365","0","132967"
"32049623617","T&J VENTURES, LLC","PO BOX 691027","SAN ANTONIO","TX","78269","FIRE & WATER","6809 N LOOP 1604 W","SAN ANTONIO","TX","78249","2013-10-15T00:00:00.000",,"2018-03-31T00:00:00.000","3075","657","1149","0","4881"
"32047754281","SMAKEM SAN ANTONIO, LLC","360 N CRESCENT DR","BEVERLY HILLS","CA","90210","HOLIDAY INN HOTEL SAN ANTONIO INTERNATIONAL AIRPOR","77 NE LOOP 410","SAN ANTONIO","TX","78216","2012-09-21T00:00:00.000","2019-10-02T00:00:00.000","2018-01-31T00:00:00.000","4952","2147","6181","0","13280"
"32057899919","KNOCKOUT BAR, INC.","1420 N MAIN AVE","SAN ANTONIO","TX","78212","KNOCKOUT","1420 N MAIN AVE","SAN ANTONIO","TX","78212","2016-04-01T00:00:00.000",,"2018-02-28T00:00:00.000","112020","71","39844","0","151935"
"12629467817","CHAMA GAUCHA BRAZILIAN STEAKHOUSE, INC.","325 E SONTERRA BLVD STE 240","SAN ANTONIO","TX","78258","CHAMA GAUCHA BRAZILIAN STEAKHOUSE","18318 SONTERRA PL","SAN ANTONIO","TX","78258","2008-10-24T00:00:00.000",,"2018-03-31T00:00:00.000","78191","75160","8290","0","161641"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","8315 BANDERA RD","SAN ANTONIO","TX","78250","1993-12-01T00:00:00.000",,"2018-01-31T00:00:00.000","3147","0","748","0","3895"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","25103 W INTERSTATE 10","SAN ANTONIO","TX","78257","2012-03-26T00:00:00.000",,"2018-03-31T00:00:00.000","1731","0","579","0","2310"
"32041954036","TRES HABANEROS / STONERIDGE, LTD.","11111 KATY FWY STE 400","HOUSTON","TX","77079","LUPE TORTILLA MEXICAN RESTAURANT","21103 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","2011-05-20T00:00:00.000",,"2018-03-31T00:00:00.000","83206","5352","26086","0","114644"
"32049623617","T&J VENTURES, LLC","PO BOX 691027","SAN ANTONIO","TX","78269","FIRE & WATER","6809 N LOOP 1604 W","SAN ANTONIO","TX","78249","2013-10-15T00:00:00.000",,"2018-01-31T00:00:00.000","1392","434","366","0","2192"
"32063115029","SANTIKOS BEVERAGES, LLC","4630 N LOOP 1604 W","SAN ANTONIO","TX","78249","THE GALAXY","2938 NE LOOP 410","SAN ANTONIO","TX","78218","2017-12-12T00:00:00.000",,"2018-01-31T00:00:00.000","14407","1670","15117","0","31194"
"32057899919","KNOCKOUT BAR, INC.","1420 N MAIN AVE","SAN ANTONIO","TX","78212","KNOCKOUT","1420 N MAIN AVE","SAN ANTONIO","TX","78212","2016-04-01T00:00:00.000",,"2018-03-31T00:00:00.000","134120","237","46032","0","180389"
"12629467817","CHAMA GAUCHA BRAZILIAN STEAKHOUSE, INC.","325 E SONTERRA BLVD STE 240","SAN ANTONIO","TX","78258","CHAMA GAUCHA BRAZILIAN STEAKHOUSE","18318 SONTERRA PL","SAN ANTONIO","TX","78258","2008-10-24T00:00:00.000",,"2018-02-28T00:00:00.000","71441","73891","7435","0","152767"
"32063115029","SANTIKOS BEVERAGES, LLC","4630 N LOOP 1604 W","SAN ANTONIO","TX","78249","THE GALAXY","2938 NE LOOP 410","SAN ANTONIO","TX","78218","2017-12-12T00:00:00.000",,"2018-02-28T00:00:00.000","21764","2042","18633","0","42439"
"32007038949","ESPERANZA D LARA","2111 CINCINNATI AVE","SAN ANTONIO","TX","78228","MONTE CARLO CLUB","4542 W CESAR E CHAVEZ BLVD","SAN ANTONIO","TX","78237","2000-07-20T00:00:00.000","2019-07-19T00:00:00.000","2018-03-31T00:00:00.000","1250","0","1440","0","2690"
"32064269080","AJ3 ENTERPRISES LLC","3841 MAVERICK CRK","SAN ANTONIO","TX","78247","THE SOUTH","5739 CALLAGHAN RD STE 100","SAN ANTONIO","TX","78228","2017-12-19T00:00:00.000","2021-12-18T00:00:00.000","2018-02-28T00:00:00.000","9073","157","460","0","9690"
"32063115029","SANTIKOS BEVERAGES, LLC","4630 N LOOP 1604 W","SAN ANTONIO","TX","78249","SANTIKOS SILVERADO 16 THEATER ROUGH RIDER CAFE","11505 W LOOP 1604 N","SAN ANTONIO","TX","78254","2020-10-19T00:00:00.000",,"2018-03-31T00:00:00.000","3886","3998","11244","0","19128"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","1255 NE LOOP 410","SAN ANTONIO","TX","78209","1993-12-01T00:00:00.000",,"2018-03-31T00:00:00.000","5611","0","1314","0","6925"
"32007038949","ESPERANZA D LARA","2111 CINCINNATI AVE","SAN ANTONIO","TX","78228","MONTE CARLO CLUB","4542 W CESAR E CHAVEZ BLVD","SAN ANTONIO","TX","78237","2000-07-20T00:00:00.000","2019-07-19T00:00:00.000","2018-01-31T00:00:00.000","1040","0","1100","0","2140"
"14709207949","5172, INC.","229 MEADOWBROOK DR","SAN ANTONIO","TX","78232","THE TEXAN II","114 JEFFERSON ST","SAN ANTONIO","TX","78205","2003-09-22T00:00:00.000",,"2018-02-28T00:00:00.000","29419","0","15812","0","45231"
"32045025320","3210 BROADWAY, LLC","2186 JACKSON KELLER RD STE 522","SAN ANTONIO","TX","78213","TOMATILLOS CAFE Y CANTINA","3210 BROADWAY ST","SAN ANTONIO","TX","78209","2011-11-29T00:00:00.000","2021-10-31T00:00:00.000","2018-01-31T00:00:00.000","24903","638","8397","0","33938"
"32059748155","JANDRO'S GARDEN PATIO & BISTRO LLC","2623 N SAINT MARYS ST","SAN ANTONIO","TX","78212","JANDRO'S GARDEN PATIO","2623 N SAINT MARYS ST","SAN ANTONIO","TX","78212","2016-10-27T00:00:00.000",,"2018-01-31T00:00:00.000","20310","97","11476","0","31883"
"32007038949","ESPERANZA D LARA","2111 CINCINNATI AVE","SAN ANTONIO","TX","78228","MONTE CARLO CLUB","4542 W CESAR E CHAVEZ BLVD","SAN ANTONIO","TX","78237","2000-07-20T00:00:00.000","2019-07-19T00:00:00.000","2018-02-28T00:00:00.000","1050","0","1140","0","2190"
"17429304193","S.J.B.C. CORPORATION","7507 POTRANCO RD","SAN ANTONIO","TX","78251","TINK-A-TAKO # 13","1662 ENCINO RIO STE 100","SAN ANTONIO","TX","78259","2009-10-01T00:00:00.000","2019-10-11T00:00:00.000","2018-02-28T00:00:00.000","688","17","236","0","941"
"17429304193","S.J.B.C. CORPORATION","7507 POTRANCO RD","SAN ANTONIO","TX","78251","TINK-A-TAKO # 13","1662 ENCINO RIO STE 100","SAN ANTONIO","TX","78259","2009-10-01T00:00:00.000","2019-10-11T00:00:00.000","2018-01-31T00:00:00.000","257","0","282","0","539"
"13523694084","KOROVA INC","431 E CRAIG PL","SAN ANTONIO","TX","78212","THE KOROVA","107 E MARTIN ST","SAN ANTONIO","TX","78205","2009-12-07T00:00:00.000","2018-01-09T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32063115029","SANTIKOS BEVERAGES, LLC","4630 N LOOP 1604 W","SAN ANTONIO","TX","78249","SANTIKOS LE BIJOU AT CROSSROADS","4522 FREDERICKSBURG RD STE A90","SAN ANTONIO","TX","78201","2020-10-19T00:00:00.000",,"2018-02-28T00:00:00.000","0","12884","8064","0","20948"
"32064269080","AJ3 ENTERPRISES LLC","3841 MAVERICK CRK","SAN ANTONIO","TX","78247","THE SOUTH","5739 CALLAGHAN RD STE 100","SAN ANTONIO","TX","78228","2017-12-19T00:00:00.000","2021-12-18T00:00:00.000","2018-03-31T00:00:00.000","9448","151","672","0","10271"
"17429304193","S.J.B.C. CORPORATION","7507 POTRANCO RD","SAN ANTONIO","TX","78251","TINK-A-TAKO # 13","1662 ENCINO RIO STE 100","SAN ANTONIO","TX","78259","2009-10-01T00:00:00.000","2019-10-11T00:00:00.000","2018-03-31T00:00:00.000","393","0","349","0","742"
"32061261478","SBCG ENTERPRISES, LLC","19186 BLANCO RD STE 103","SAN ANTONIO","TX","78258","HONMACHI JAPANESE KOREAN BBQ","19189 BLANCO RD STE 103","SAN ANTONIO","TX","78258","2018-03-01T00:00:00.000",,"2018-03-31T00:00:00.000","546","301","341","0","1188"
"32050117806","THE ANGRY ELEPHANT CIGAR BAR, LLC","PO BOX 691390","SAN ANTONIO","TX","78269","THE ANGRY ELEPHANT CIGAR BAR","23535 W INTERSTATE 10 STE 1101","SAN ANTONIO","TX","78257","2013-10-18T00:00:00.000","2019-10-10T00:00:00.000","2018-02-28T00:00:00.000","21428","498","8934","0","30860"
"32040824438","HOTEL HAVANA BEVERAGES, LLC","1711 S CONGRESS AVE STE 300","AUSTIN","TX","78704","HOTEL HAVANA / OCHO","1015 NAVARRO ST","SAN ANTONIO","TX","78205","2010-03-10T00:00:00.000",,"2018-03-31T00:00:00.000","51290","11073","10961","0","73324"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","2347 E SOUTHCROSS BLVD","SAN ANTONIO","TX","78223","1993-12-01T00:00:00.000",,"2018-01-31T00:00:00.000","13209","0","3614","0","16823"
"32061261478","SBCG ENTERPRISES, LLC","19186 BLANCO RD STE 103","SAN ANTONIO","TX","78258","QUARTERS JAPANESE KOREAN BBQ","19186 BLANCO RD STE 103","SAN ANTONIO","TX","78258","2017-08-24T00:00:00.000","2018-02-28T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"32050117806","THE ANGRY ELEPHANT CIGAR BAR, LLC","PO BOX 691390","SAN ANTONIO","TX","78269","THE ANGRY ELEPHANT CIGAR BAR","23535 W INTERSTATE 10 STE 1101","SAN ANTONIO","TX","78257","2013-10-18T00:00:00.000","2019-10-10T00:00:00.000","2018-01-31T00:00:00.000","21117","454","8880","0","30451"
"32050117806","THE ANGRY ELEPHANT CIGAR BAR, LLC","PO BOX 691390","SAN ANTONIO","TX","78269","THE ANGRY ELEPHANT CIGAR BAR","23535 W INTERSTATE 10 STE 1101","SAN ANTONIO","TX","78257","2013-10-18T00:00:00.000","2019-10-10T00:00:00.000","2018-03-31T00:00:00.000","23920","354","11324","0","35598"
"17416113326","CATERING BY ROSEMARY, INC.","PO BOX 1361","SAN ANTONIO","TX","78295","CATERING BY ROSEMARY INC","1220 E COMMERCE ST","SAN ANTONIO","TX","78205","2016-01-01T00:00:00.000","2020-03-31T00:00:00.000","2018-02-28T00:00:00.000","41457","41690","42339","0","125486"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","920 SE MILITARY DR","SAN ANTONIO","TX","78214","1993-12-01T00:00:00.000","2019-01-02T00:00:00.000","2018-02-28T00:00:00.000","5262","0","1795","0","7057"
"32061261478","SBCG ENTERPRISES, LLC","19186 BLANCO RD STE 103","SAN ANTONIO","TX","78258","QUARTERS JAPANESE KOREAN BBQ","19186 BLANCO RD STE 103","SAN ANTONIO","TX","78258","2017-08-24T00:00:00.000","2018-02-28T00:00:00.000","2018-02-28T00:00:00.000","1476","770","1309","0","3555"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","2908 BROADWAY ST","SAN ANTONIO","TX","78209","1993-12-01T00:00:00.000",,"2018-03-31T00:00:00.000","6015","0","1666","0","7681"
"17429850500","LUCIANO ON THE RIVER, INC.","1870 W BITTERS RD STE 101","SAN ANTONIO","TX","78248","LUCIANO ON THE RIVER INC","849 COMMERCE ST STE 183","SAN ANTONIO","TX","78205","2002-01-14T00:00:00.000","2019-10-01T00:00:00.000","2018-03-31T00:00:00.000","0","0","0","0","0"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","4723 W COMMERCE ST","SAN ANTONIO","TX","78237","1993-12-01T00:00:00.000",,"2018-03-31T00:00:00.000","10029","0","2998","0","13027"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","25103 W INTERSTATE 10","SAN ANTONIO","TX","78257","2012-03-26T00:00:00.000",,"2018-02-28T00:00:00.000","1831","0","454","0","2285"
"17429850500","LUCIANO ON THE RIVER, INC.","1870 W BITTERS RD STE 101","SAN ANTONIO","TX","78248","LUCIANO ON THE RIVER INC","849 COMMERCE ST STE 183","SAN ANTONIO","TX","78205","2002-01-14T00:00:00.000","2019-10-01T00:00:00.000","2018-02-28T00:00:00.000","0","0","0","0","0"
"32051267337","JGBP INCORPORATED","842 MANSFIELD ST","HOUSTON","TX","77091","MIDTOWN CLUB","2014 E HOUSTON ST","SAN ANTONIO","TX","78202","2013-07-03T00:00:00.000","2019-07-15T00:00:00.000","2018-02-28T00:00:00.000","4860","190","1050","0","6100"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","1255 NE LOOP 410","SAN ANTONIO","TX","78209","1993-12-01T00:00:00.000",,"2018-02-28T00:00:00.000","4865","0","1277","0","6142"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES","602 W LOOP 1604 N","SAN ANTONIO","TX","78251","2007-04-25T00:00:00.000",,"2018-02-28T00:00:00.000","6783","0","1227","0","8010"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES","602 W LOOP 1604 N","SAN ANTONIO","TX","78251","2007-04-25T00:00:00.000",,"2018-03-31T00:00:00.000","7396","0","1952","0","9348"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","1633 SW MILITARY DR","SAN ANTONIO","TX","78221","1993-12-01T00:00:00.000",,"2018-01-31T00:00:00.000","4799","0","1453","0","6252"
"17428927077","POLLY ESTHER'S OF SAN ANTONIO, LLC","19787 W INTERSTATE 10 STE 203","SAN ANTONIO","TX","78257","POLLY ESTHER'S AND ACAPULCO SAM'S","212 COLLEGE ST","SAN ANTONIO","TX","78205","1998-12-15T00:00:00.000","2019-10-21T00:00:00.000","2018-03-31T00:00:00.000","44247","828","19769","0","64844"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","920 SE MILITARY DR","SAN ANTONIO","TX","78214","1993-12-01T00:00:00.000","2019-01-02T00:00:00.000","2018-01-31T00:00:00.000","4575","0","1379","0","5954"
"17428927077","POLLY ESTHER'S OF SAN ANTONIO, LLC","19787 W INTERSTATE 10 STE 203","SAN ANTONIO","TX","78257","POLLY ESTHER'S AND ACAPULCO SAM'S","212 COLLEGE ST","SAN ANTONIO","TX","78205","1998-12-15T00:00:00.000","2019-10-21T00:00:00.000","2018-02-28T00:00:00.000","53045","1133","18704","0","72882"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","20720 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","1993-12-01T00:00:00.000",,"2018-03-31T00:00:00.000","3579","0","1124","0","4703"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES INC","11707 W LOOP 1604 N","SAN ANTONIO","TX","78254","2003-03-07T00:00:00.000",,"2018-03-31T00:00:00.000","4059","0","1252","0","5311"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","12030 PERRIN BEITEL RD","SAN ANTONIO","TX","78217","1993-12-01T00:00:00.000","2018-06-04T00:00:00.000","2018-03-31T00:00:00.000","3293","0","963","0","4256"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","1633 SW MILITARY DR","SAN ANTONIO","TX","78221","1993-12-01T00:00:00.000",,"2018-02-28T00:00:00.000","6169","0","1669","0","7838"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","CABANA BEVERAGES, INC.","1633 SW MILITARY DR","SAN ANTONIO","TX","78221","1993-12-01T00:00:00.000",,"2018-03-31T00:00:00.000","6086","0","1902","0","7988"
"17429850500","LUCIANO ON THE RIVER, INC.","1870 W BITTERS RD STE 101","SAN ANTONIO","TX","78248","LUCIANO ON THE RIVER INC","849 COMMERCE ST STE 183","SAN ANTONIO","TX","78205","2002-01-14T00:00:00.000","2019-10-01T00:00:00.000","2018-01-31T00:00:00.000","0","0","0","0","0"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","4622 RITTIMAN RD","SAN ANTONIO","TX","78218","1993-12-01T00:00:00.000",,"2018-02-28T00:00:00.000","3352","0","867","0","4219"
"17428927077","POLLY ESTHER'S OF SAN ANTONIO, LLC","19787 W INTERSTATE 10 STE 203","SAN ANTONIO","TX","78257","POLLY ESTHER'S AND ACAPULCO SAM'S","212 COLLEGE ST","SAN ANTONIO","TX","78205","1998-12-15T00:00:00.000","2019-10-21T00:00:00.000","2018-01-31T00:00:00.000","36217","867","12028","0","49112"
"15215784578","HOST SERVICES, INC.","6905 ROCKLEDGE DR C/O MS5-3","BETHESDA","MD","20817","HOST SERVICES INC","9800 AIRPORT BLVD TERMINAL 1 SPACE 158","SAN ANTONIO","TX","78216","2002-03-19T00:00:00.000","2021-10-31T00:00:00.000","2018-01-31T00:00:00.000","50276","11899","45966","0","108141"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","12030 PERRIN BEITEL RD","SAN ANTONIO","TX","78217","1993-12-01T00:00:00.000","2018-06-04T00:00:00.000","2018-01-31T00:00:00.000","2560","0","642","0","3202"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","20720 US HIGHWAY 281 N","SAN ANTONIO","TX","78258","1993-12-01T00:00:00.000",,"2018-02-28T00:00:00.000","3135","0","866","0","4001"
"32051267337","JGBP INCORPORATED","842 MANSFIELD ST","HOUSTON","TX","77091","MIDTOWN CLUB","2014 E HOUSTON ST","SAN ANTONIO","TX","78202","2013-07-03T00:00:00.000","2019-07-15T00:00:00.000","2018-01-31T00:00:00.000","8314","1049","1194","0","10557"
"12645680104","MERCADO INVESTMENTS, LLC","3012 PLEASANTON RD","SAN ANTONIO","TX","78221","MERCADO CONCESSIONS","227 NEW LAREDO HWY","SAN ANTONIO","TX","78211","2017-09-25T00:00:00.000","2019-10-31T00:00:00.000","2018-01-31T00:00:00.000","10558","0","13581","0","24139"
"17426162909","CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX","78232","TACO CABANA","6867 W US HIGHWAY 90","SAN ANTONIO","TX","78227","1993-12-01T00:00:00.000",,"2018-02-28T00:00:00.000","8610","0","2339","0","10949"
"32051267337","JGBP INCORPORATED","842 MANSFIELD ST","HOUSTON","TX","77091","MIDTOWN CLUB","2014 E HOUSTON ST","SAN ANTONIO","TX","78202","2013-07-03T00:00:00.000","2019-07-15T00:00:00.000","2018-03-31T00:00:00.000","7155","843","633","0","8631"
"32059748155","JANDRO'S GARDEN PATIO & BISTRO LLC","2623 N SAINT MARYS ST","SAN ANTONIO","TX","78212","JANDRO'S GARDEN PATIO","2623 N SAINT MARYS ST","SAN ANTONIO","TX","78212","2016-10-27T00:00:00.000",,"2018-03-31T00:00:00.000","24631","42","11755","0","36428"
"17428744522","LUBY'S BEVCO, INC.","13111 NORTHWEST FWY STE 600","HOUSTON","TX","77040","LUBY'S BEVCO, INC.","911 N MAIN AVE","SAN ANTONIO","TX","78212","2001-04-26T00:00:00.000",,"2018-02-28T00:00:00.000","0","0","0","0","0"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","8585 MARRIOTT DR","SAN ANTONIO","TX","78229","1998-06-11T00:00:00.000",,"2018-01-31T00:00:00.000","1946","2213","1216","0","5375"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","8615 BROADWAY ST","SAN ANTONIO","TX","78217","2011-04-08T00:00:00.000",,"2018-03-31T00:00:00.000","2080","2829","2314","0","7223"
"17416113326","CATERING BY ROSEMARY, INC.","PO BOX 1361","SAN ANTONIO","TX","78295","CATERING BY ROSEMARY INC.","1174 E COMMERCE ST","SAN ANTONIO","TX","78205","2016-06-06T00:00:00.000","2019-10-28T00:00:00.000","2018-01-31T00:00:00.000","26166","26136","25622","0","77924"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL, INC.","23808 RESORT PKWY","SAN ANTONIO","TX","78261","2009-12-30T00:00:00.000",,"2018-03-31T00:00:00.000","847028","484463","307621","167924","1807036"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","600 S SANTA ROSA","SAN ANTONIO","TX","78204","1998-11-17T00:00:00.000",,"2018-03-31T00:00:00.000","3673","2977","3622","0","10272"
"32042151673","SAN ANTONIO RIVERWALK PHG FB, LLC","3500 LENOX RD NE STE 625","ATLANTA","GA","30326","FPSA SIDEBAR BISTRO","524 S SAINT MARYS ST","SAN ANTONIO","TX","78205","2010-11-24T00:00:00.000","2019-10-25T00:00:00.000","2018-03-31T00:00:00.000","3401","735","2744","0","6880"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","101 BOWIE ST","SAN ANTONIO","TX","78205","1998-10-20T00:00:00.000",,"2018-01-31T00:00:00.000","45198","9130","34627","11335","100290"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","600 S SANTA ROSA","SAN ANTONIO","TX","78204","1998-11-17T00:00:00.000",,"2018-02-28T00:00:00.000","2146","2060","2529","0","6735"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","8615 BROADWAY ST","SAN ANTONIO","TX","78217","2011-04-08T00:00:00.000",,"2018-01-31T00:00:00.000","1810","3288","2110","0","7208"
"17428744522","LUBY'S BEVCO, INC.","13111 NORTHWEST FWY STE 600","HOUSTON","TX","77040","LUBY'S BEVCO, INC.","911 N MAIN AVE","SAN ANTONIO","TX","78212","2001-04-26T00:00:00.000",,"2018-03-31T00:00:00.000","0","0","0","0","0"
"32040824438","HOTEL HAVANA BEVERAGES, LLC","1711 S CONGRESS AVE STE 300","AUSTIN","TX","78704","HOTEL HAVANA / OCHO","1015 NAVARRO ST","SAN ANTONIO","TX","78205","2010-03-10T00:00:00.000",,"2018-01-31T00:00:00.000","37441","7121","4908","0","49470"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","207 N SAINT MARYS ST","SAN ANTONIO","TX","78205","2009-06-18T00:00:00.000",,"2018-03-31T00:00:00.000","5733","3523","6788","0","16044"
"32042151673","SAN ANTONIO RIVERWALK PHG FB, LLC","3500 LENOX RD NE STE 625","ATLANTA","GA","30326","FPSA SIDEBAR BISTRO","524 S SAINT MARYS ST","SAN ANTONIO","TX","78205","2010-11-24T00:00:00.000","2019-10-25T00:00:00.000","2018-01-31T00:00:00.000","2972","818","2207","0","5997"
"17416113326","CATERING BY ROSEMARY, INC.","PO BOX 1361","SAN ANTONIO","TX","78295","CATERING BY ROSEMARY INC.","1174 E COMMERCE ST","SAN ANTONIO","TX","78205","2016-06-06T00:00:00.000","2019-10-28T00:00:00.000","2018-02-28T00:00:00.000","9817","9512","9479","0","28808"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","207 N SAINT MARYS ST","SAN ANTONIO","TX","78205","2009-06-18T00:00:00.000",,"2018-01-31T00:00:00.000","4835","3907","6135","0","14877"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL, INC.","23808 RESORT PKWY","SAN ANTONIO","TX","78261","2009-12-30T00:00:00.000",,"2018-01-31T00:00:00.000","232791","242177","268717","80435","824120"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","101 BOWIE ST","SAN ANTONIO","TX","78205","1998-10-20T00:00:00.000",,"2018-02-28T00:00:00.000","148537","90458","92355","39131","370481"
"15218379848","HOSPITALITY INTERNATIONAL, INC.","PO BOX 696582 ATTN: MBS SALES","SAN ANTONIO","TX","78269","HOSPITALITY INTERNATIONAL INC","600 S SANTA ROSA","SAN ANTONIO","TX","78204","1998-11-17T00:00:00.000",,"2018-01-31T00:00:00.000","1331","1813","1955","0","5099"
