"ticket_id","ticket_method_received","ticket_created_date_time","ticket_status","ticket_closed_date_time","issue_type","issue_sub_category","request_activity","request_outcome","street_address","city","zip","neighborhood_district","latitude","longitude","new_geocoded_address"
"22-00102972","CSR Mobile Apps","2022-08-24T11:10:17.000","Open","2022-08-24T11:10:17.000","Code Violations","High Grass & Weeds",,,"3712 PINE CONE DR","LITTLE ROCK","72209","WARD 2","34.66187157","-92.3212569","POINT (-92.3212569 34.66187157)"
"22-00102970","CSR Mobile Apps","2022-08-24T11:07:24.000","Open","2022-08-24T11:20:40.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"1217 W 13TH ST","LITTLE ROCK","72202","WARD 1","34.7380748","-92.28669412","POINT (-92.28669412 34.7380748)"
"22-00102969","CSR Mobile Apps","2022-08-24T11:07:20.000","Open","2022-08-24T11:07:20.000","Code Violations","High Grass & Weeds",,,"3709 PINE CONE DR","LITTLE ROCK","72209","WARD 2","34.66151015","-92.32106095","POINT (-92.32106095 34.66151015)"
"22-00102968","CSR Mobile Apps","2022-08-24T11:07:17.000","Open","2022-08-24T11:07:17.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","5200 WYCLIFFE DR","LITTLE ROCK","72209","WARD 2","34.68557588","-92.33466964","POINT (-92.33466964 34.68557588)"
"22-00102965","Generated by Officer","2022-08-24T11:06:28.000","Closed","2022-08-24T11:06:36.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","5200 WYCLIFFE DR","LITTLE ROCK","72209","WARD 2","34.68557588","-92.33466964","POINT (-92.33466964 34.68557588)"
"22-00102964","Phone","2022-08-24T11:06:20.000","Open","2022-08-24T11:20:40.000","Trash Complaints","Missed Garbage Pick-Up",,,"5224 I ST","LITTLE ROCK","72205","WARD 3","34.76031953","-92.33195984","POINT (-92.33195984 34.76031953)"
"22-00102963","Generated by Officer","2022-08-24T11:04:23.000","Closed","2022-08-25T14:31:48.000","Code Violations","High Grass & Weeds","Inspect Site","No Violation Exists - Close SR","2221 S MARTIN ST","LITTLE ROCK","72204","WARD 1","34.73085511","-92.31164562","POINT (-92.31164562 34.73085511)"
"22-00102962","Citizen Mobile App","2022-08-24T11:04:22.000","Open","2022-08-24T11:20:40.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"9118 RICKY LN","LITTLE ROCK","72209","WARD 2","34.66573169","-92.32917038","POINT (-92.32917038 34.66573169)"
"22-00102961","Citizen Mobile App","2022-08-24T11:04:20.000","Open","2022-08-24T11:20:40.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"44 REDLEAF CIR","LITTLE ROCK","72210","WARD 7","34.67507703","-92.41802104","POINT (-92.41802104 34.67507703)"
"22-00102960","Generated by Officer","2022-08-24T11:04:17.000","Closed","2022-08-24T12:47:39.000","Code Violations","High Grass & Weeds","Inspect Site","Unable to Locate Address - Close SR","2219 S MARTIN ST","LITTLE ROCK","72204","WARD 1","34.73088323","-92.31164416","POINT (-92.31164416 34.73088323)"
"22-00102959","Generated by Officer","2022-08-24T11:04:14.000","Closed","2022-08-25T14:32:09.000","Code Violations","High Grass & Weeds","Re-Inspect Site","In Compliance - Close SR","2217 S MARTIN ST","LITTLE ROCK","72204","WARD 1","34.73091135","-92.31164271","POINT (-92.31164271 34.73091135)"
"22-00102957","Web Intake","2022-08-24T11:03:09.000","Open","2022-08-24T11:03:09.000","Trash Complaints","Garbage Cart Issues",,,"3302 WALKER ST","LITTLE ROCK","72204","WARD 6","34.72311807","-92.36664454","POINT (-92.36664454 34.72311807)"
"22-00102955","Citizen Mobile App","2022-08-24T11:01:22.000","Open","2022-08-24T11:03:40.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"64 REDLEAF CIR","LITTLE ROCK","72210","WARD 7","34.67540637","-92.41657382","POINT (-92.41657382 34.67540637)"
"22-00102954","Citizen Mobile App","2022-08-24T11:01:21.000","Open","2022-08-24T11:03:40.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"12606 GOLDLEAF DR","LITTLE ROCK","72210","WARD 7","34.67732248","-92.41620526","POINT (-92.41620526 34.67732248)"
"22-00102953","CSR Mobile Apps","2022-08-24T11:01:19.000","Open","2022-08-24T11:03:40.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1318 W 16TH ST","LITTLE ROCK","72202","WARD 1","34.73559871","-92.28829026","POINT (-92.28829026 34.73559871)"
"22-00102952","CSR Mobile Apps","2022-08-24T11:01:18.000","Open","2022-08-24T11:03:40.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"3521 ARAPAHO TRL","LITTLE ROCK","72209","WARD 2","34.66079656","-92.31895091","POINT (-92.31895091 34.66079656)"
"22-00102951","CSR Mobile Apps","2022-08-24T11:01:14.000","Open","2022-08-24T11:01:14.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","39 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69419432","-92.35346595","POINT (-92.35346595 34.69419432)"
"22-00102950","CSR Mobile Apps","2022-08-24T11:01:13.000","Open","2022-08-24T11:03:40.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"3423 ARAPAHO TRL","LITTLE ROCK","72209","WARD 2","34.66100607","-92.31788273","POINT (-92.31788273 34.66100607)"
"22-00102949","E-Mail","2022-08-24T10:58:38.000","Open","2022-08-24T10:58:38.000","Parks and Recreation","Parks Landscaping",,,"E MARKHAM ST & S SCOTT ST","LITTLE ROCK","72201","WARD 1","34.74793502","-92.26910981","POINT (-92.26910981 34.74793502)"
"22-00102947","CSR Mobile Apps","2022-08-24T10:57:23.000","Open","2022-08-24T11:03:40.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"3419 ARAPAHO TRL","LITTLE ROCK","72209","WARD 2","34.6611316","-92.31772486","POINT (-92.31772486 34.6611316)"
"22-00102946","CSR Mobile Apps","2022-08-24T10:57:19.000","Open","2022-08-24T10:57:19.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","38 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69466509","-92.35366384","POINT (-92.35366384 34.69466509)"
"22-00102945","CSR Mobile Apps","2022-08-24T10:57:18.000","Open","2022-08-24T11:03:40.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1316 W 16TH ST","LITTLE ROCK","72202","WARD 1","34.73559062","-92.28816011","POINT (-92.28816011 34.73559062)"
"22-00102944","CSR Mobile Apps","2022-08-24T10:57:15.000","Open","2022-08-24T10:57:15.000","Code Violations","High Grass & Weeds",,,"3406 ARAPAHO TRL","LITTLE ROCK","72209","WARD 2","34.66163425","-92.31774221","POINT (-92.31774221 34.66163425)"
"22-00102943","CSR Mobile Apps","2022-08-24T10:57:13.000","Open","2022-08-24T11:03:40.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"42 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69435185","-92.35407786","POINT (-92.35407786 34.69435185)"
"22-00102941","Phone","2022-08-24T10:57:05.000","Open","2022-08-24T10:57:05.000","Code Violations","Parking in Yard",,,"3 LONGSTREET DR","LITTLE ROCK","72206","WARD 1","34.72229979","-92.19047784","POINT (-92.19047784 34.72229979)"
"22-00102940","Web Intake","2022-08-24T10:56:32.000","Open","2022-08-24T10:56:32.000","Code Violations","High Grass & Weeds",,,"2921 MISTY LN","LITTLE ROCK","72227","WARD 4","34.77953406","-92.37849133","POINT (-92.37849133 34.77953406)"
"22-00102939","Web Intake","2022-08-24T10:55:51.000","Open","2022-08-24T11:03:40.000","Trash Complaints","Missed Garbage Pick-Up",,,"11 SKYWAY DR","LITTLE ROCK","72207","WARD 3","34.76143765","-92.35705888","POINT (-92.35705888 34.76143765)"
"22-00102938","CSR Mobile Apps","2022-08-24T10:54:13.000","Closed","2022-08-24T10:55:32.000","Code Violations","Abandoned/Inoperable Vehicle","Inspect Site","Vehicle On Street - Notify LRPD - Close SR_2","5410 HALIFAX DR","LITTLE ROCK","72209","WARD 2","34.68381987","-92.33701387","POINT (-92.33701387 34.68381987)"
"22-00102937","CSR Mobile Apps","2022-08-24T10:54:10.000","Open","2022-08-24T10:54:10.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","5410 HALIFAX DR","LITTLE ROCK","72209","WARD 2","34.68381987","-92.33701387","POINT (-92.33701387 34.68381987)"
"22-00102936","Phone","2022-08-24T10:54:01.000","Closed","2022-08-25T16:14:26.000","Animal Services","Stray Animal - Running at Large",,,"4400 PINE CONE DR","LITTLE ROCK","72209","WARD 2","34.66462633","-92.32690687","POINT (-92.32690687 34.66462633)"
"22-00102934","Citizen Mobile App","2022-08-24T10:51:08.000","Closed","2022-08-25T14:09:12.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"400 N VAN BUREN ST","LITTLE ROCK","72205","WARD 3","34.75478566","-92.33048358","POINT (-92.33048358 34.75478566)"
"22-00102933","CSR Mobile Apps","2022-08-24T10:48:07.000","Open","2022-08-24T10:48:07.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","31 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69398906","-92.35209459","POINT (-92.35209459 34.69398906)"
"22-00102932","Phone","2022-08-24T10:47:26.000","Open","2022-08-24T10:48:23.000","Trash Complaints","Garbage Cart Issues",,,"2208 S ROCK ST","LITTLE ROCK","72206","WARD 1","34.72723703","-92.2703945","POINT (-92.2703945 34.72723703)"
"22-00102931","Phone","2022-08-24T10:47:16.000","Open","2022-08-24T10:48:23.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"7500 N ST","LITTLE ROCK","72207","WARD 3","34.76564834","-92.35719849","POINT (-92.35719849 34.76564834)"
"22-00102930","Phone","2022-08-24T10:47:00.000","Closed","2022-08-24T15:54:48.000","Animal Services","Stray Animal - Running at Large",,,"2119 W 19TH ST","LITTLE ROCK","72202","WARD 1","34.73114154","-92.29715837","POINT (-92.29715837 34.73114154)"
"22-00102929","Phone","2022-08-24T10:45:47.000","Open","2022-08-24T10:48:23.000","Trash Complaints","Missed Garbage Pick-Up",,,"7500 N ST","LITTLE ROCK","72207","WARD 3","34.76564834","-92.35719849","POINT (-92.35719849 34.76564834)"
"22-00102928","CSR Mobile Apps","2022-08-24T10:45:10.000","Open","2022-08-24T10:45:10.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","25 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69411921","-92.35138538","POINT (-92.35138538 34.69411921)"
"22-00102927","CSR Mobile Apps","2022-08-24T10:45:07.000","Open","2022-08-24T10:45:07.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","25 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69411921","-92.35138538","POINT (-92.35138538 34.69411921)"
"22-00102924","Generated by Officer","2022-08-24T10:42:39.000","Closed","2022-08-24T10:42:48.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","5107 HALIFAX DR","LITTLE ROCK","72209","WARD 2","34.68331364","-92.33366421","POINT (-92.33366421 34.68331364)"
"22-00102923","Citizen Mobile App","2022-08-24T10:42:12.000","Open","2022-08-24T10:44:11.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"10 TIMBER VALLEY CV","LITTLE ROCK","72204","WARD 7","34.69643329","-92.37895989","POINT (-92.37895989 34.69643329)"
"22-00102922","CSR Mobile Apps","2022-08-24T10:42:09.000","Open","2022-08-24T10:42:09.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","5107 HALIFAX DR","LITTLE ROCK","72209","WARD 2","34.68331364","-92.33366421","POINT (-92.33366421 34.68331364)"
"22-00102921","CSR Mobile Apps","2022-08-24T10:42:06.000","Open","2022-08-24T10:42:06.000","Code Violations","High Grass & Weeds",,,"20 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69449989","-92.35118287","POINT (-92.35118287 34.69449989)"
"22-00102920","CSR Mobile Apps","2022-08-24T10:42:04.000","Open","2022-08-24T10:44:11.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"7205 LANCASTER RD","LITTLE ROCK","72209","WARD 2","34.68375952","-92.33426139","POINT (-92.33426139 34.68375952)"
"22-00102918","Phone","2022-08-24T10:39:50.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"13825 PLEASANT FOREST DR","LITTLE ROCK","72212","WARD 4","34.78978654","-92.42692314","POINT (-92.42692314 34.78978654)"
"22-00102916","CSR Mobile Apps","2022-08-24T10:39:08.000","Open","2022-08-24T10:39:08.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","11 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69406776","-92.35000388","POINT (-92.35000388 34.69406776)"
"22-00102914","Citizen Mobile App","2022-08-24T10:39:04.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"207 PEARL AVE","LITTLE ROCK","72205","WARD 3","34.74879659","-92.30462827","POINT (-92.30462827 34.74879659)"
"22-00102913","CSR Mobile Apps","2022-08-24T10:39:02.000","Open","2022-08-24T10:39:02.000","Public Works","Ditch Maintenance",,,"3605 PINE CONE DR","LITTLE ROCK","72209","WARD 2","34.66151943","-92.31943961","POINT (-92.31943961 34.66151943)"
"22-00102912","Phone","2022-08-24T10:37:56.000","Open","2022-08-24T10:37:56.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"213 N PIERCE ST","LITTLE ROCK","72205","WARD 3","34.75340182","-92.33831837","POINT (-92.33831837 34.75340182)"
"22-00102911","Phone","2022-08-24T10:37:34.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"25 BROOKRIDGE DR","LITTLE ROCK","72205","WARD 4","34.75584235","-92.37610234","POINT (-92.37610234 34.75584235)"
"22-00102910","CSR Mobile Apps","2022-08-24T10:36:03.000","Open","2022-08-24T10:36:03.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","9 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69405943","-92.34977058","POINT (-92.34977058 34.69405943)"
"22-00102909","Citizen Mobile App","2022-08-24T10:36:01.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2809 LINDEN ST","LITTLE ROCK","72205","WARD 3","34.74903635","-92.30438346","POINT (-92.30438346 34.74903635)"
"22-00102908","Phone","2022-08-24T10:33:24.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"7208 AZALEA DR","LITTLE ROCK","72209","WARD 2","34.67194698","-92.35786076","POINT (-92.35786076 34.67194698)"
"22-00102907","CSR Mobile Apps","2022-08-24T10:33:03.000","Open","2022-08-24T10:33:03.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","1 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69419736","-92.34889217","POINT (-92.34889217 34.69419736)"
"22-00102906","CSR Mobile Apps","2022-08-24T10:33:00.000","Open","2022-08-24T10:33:00.000","Code Violations","Trash / Rubbish / Debris on Premise","Inspect Site","Notice Issued","1 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69419736","-92.34889217","POINT (-92.34889217 34.69419736)"
"22-00102905","Phone","2022-08-24T10:32:24.000","Open","2022-08-24T10:32:24.000","Animal Services","Stray Animal - Running at Large",,,"30 S MEADOWCLIFF DR","LITTLE ROCK","72209","WARD 7","34.69527503","-92.34845438","POINT (-92.34845438 34.69527503)"
"22-00102904","Phone","2022-08-24T10:32:22.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"7208 AZALEA DR","LITTLE ROCK","72209","WARD 2","34.67194698","-92.35786076","POINT (-92.35786076 34.67194698)"
"22-00102903","CSR Mobile Apps","2022-08-24T10:30:03.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"5 LAMONT DR","LITTLE ROCK","72209","WARD 7","34.69393807","-92.34932017","POINT (-92.34932017 34.69393807)"
"22-00102902","Citizen Mobile App","2022-08-24T10:30:02.000","Open","2022-08-24T10:30:02.000","Public Works","Ditch Maintenance",,,"400 RICE ST","LITTLE ROCK","72205","WARD 3","34.7469964","-92.30021571","POINT (-92.30021571 34.7469964)"
"22-00102901","Citizen Mobile App","2022-08-24T10:30:00.000","Open","2022-08-24T10:30:00.000","Public Works","Ditch Maintenance",,,"508 RICE ST","LITTLE ROCK","72205","WARD 3","34.74637761","-92.30003583","POINT (-92.30003583 34.74637761)"
"22-00102900","CSR Mobile Apps","2022-08-24T10:29:58.000","Open","2022-08-24T10:29:58.000","Public Works","Ditch Maintenance",,,"20 SHERATON DR","LITTLE ROCK","72209","WARD 7","34.69400804","-92.35271588","POINT (-92.35271588 34.69400804)"
"22-00102897","CSR Mobile Apps","2022-08-24T10:27:00.000","Open","2022-08-24T10:27:00.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","10 JANMAR DR","LITTLE ROCK","72209","WARD 7","34.69375231","-92.35350041","POINT (-92.35350041 34.69375231)"
"22-00102896","CSR Mobile Apps","2022-08-24T10:26:57.000","Closed","2022-08-24T12:48:01.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","7816 BURNELLE DR","LITTLE ROCK","72209","WARD 7","34.66121088","-92.36575582","POINT (-92.36575582 34.66121088)"
"22-00102895","Phone","2022-08-24T10:24:11.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"7520 N ST","LITTLE ROCK","72207","WARD 3","34.76566628","-92.35785777","POINT (-92.35785777 34.76566628)"
"22-00102894","CSR Mobile Apps","2022-08-24T10:24:05.000","Open","2022-08-24T10:24:05.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","8 JANMAR DR","LITTLE ROCK","72209","WARD 7","34.6937634","-92.35325057","POINT (-92.35325057 34.6937634)"
"22-00102893","CSR Mobile Apps","2022-08-24T10:24:04.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2411 S STATE ST","LITTLE ROCK","72206","WARD 1","34.7252733","-92.28223692","POINT (-92.28223692 34.7252733)"
"22-00102892","CSR Mobile Apps","2022-08-24T10:24:00.000","Open","2022-08-24T10:24:00.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","5309 PARK VILLAGE DR","LITTLE ROCK","72209","WARD 2","34.68239688","-92.33610286","POINT (-92.33610286 34.68239688)"
"22-00102890","CSR Mobile Apps","2022-08-24T10:23:56.000","Open","2022-08-24T10:23:56.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","5309 PARK VILLAGE DR","LITTLE ROCK","72209","WARD 2","34.68239688","-92.33610286","POINT (-92.33610286 34.68239688)"
"22-00102889","Phone","2022-08-24T10:22:06.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1104 N TAYLOR ST","LITTLE ROCK","72205","WARD 3","34.76131183","-92.33585879","POINT (-92.33585879 34.76131183)"
"22-00102888","Phone","2022-08-24T10:21:49.000","Open","2022-08-24T10:21:49.000","Animal Services","Stray Animal - Running at Large",,,"13215 INTERSTATE 30","LITTLE ROCK","72209","WARD 7","34.64199165","-92.43864459","POINT (-92.43864459 34.64199165)"
"22-00102887","CSR Mobile Apps","2022-08-24T10:21:02.000","Open","2022-08-24T10:21:02.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","7706 BURNELLE DR","LITTLE ROCK","72209","WARD 7","34.66123277","-92.36436481","POINT (-92.36436481 34.66123277)"
"22-00102886","CSR Mobile Apps","2022-08-24T10:20:58.000","Open","2022-08-24T10:20:58.000","Code Violations","High Grass & Weeds","Inspect Site","Notice Issued","6 JANMAR DR","LITTLE ROCK","72209","WARD 7","34.69377501","-92.35304127","POINT (-92.35304127 34.69377501)"
"22-00102885","CSR Mobile Apps","2022-08-24T10:20:54.000","Open","2022-08-24T10:20:54.000","Code Violations","Trash / Rubbish / Debris on Premise",,,"3716 PINE CONE DR","LITTLE ROCK","72209","WARD 2","34.66187177","-92.32148841","POINT (-92.32148841 34.66187177)"
"22-00102884","Phone","2022-08-24T10:20:11.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"1811 FOREMAN DR","LITTLE ROCK","72227","WARD 4","34.76869901","-92.36963697","POINT (-92.36963697 34.76869901)"
"22-00102883","Phone","2022-08-24T10:19:32.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"2820 RESERVOIR RD","LITTLE ROCK","72227","WARD 4","34.77864324","-92.37584494","POINT (-92.37584494 34.77864324)"
"22-00102882","Phone","2022-08-24T10:18:39.000","Open","2022-08-24T10:18:39.000","Trash Complaints","Garbage Cart Issues",,,"14 DELRAY DR","LITTLE ROCK","72227","WARD 4","34.77202147","-92.36295755","POINT (-92.36295755 34.77202147)"
"22-00102881","CSR Mobile Apps","2022-08-24T10:18:05.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2 HANOVER DR","LITTLE ROCK","72209","WARD 7","34.69276005","-92.35144895","POINT (-92.35144895 34.69276005)"
"22-00102880","Citizen Mobile App","2022-08-24T10:17:59.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"14124 LONGTREE DR","LITTLE ROCK","72212","WARD 4","34.79213593","-92.42945537","POINT (-92.42945537 34.79213593)"
"22-00102879","Citizen Mobile App","2022-08-24T10:17:58.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2006 SANFORD DR","LITTLE ROCK","72227","WARD 4","34.77098775","-92.38009506","POINT (-92.38009506 34.77098775)"
"22-00102877","CSR Mobile Apps","2022-08-24T10:17:54.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"5412 YOUNG RD","LITTLE ROCK","72209","WARD 2","34.67997532","-92.33850246","POINT (-92.33850246 34.67997532)"
"22-00102876","CSR Mobile Apps","2022-08-24T10:17:53.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"5408 YOUNG RD","LITTLE ROCK","72209","WARD 2","34.67994572","-92.33821341","POINT (-92.33821341 34.67994572)"
"22-00102875","Phone","2022-08-24T10:16:46.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"7208 N ST","LITTLE ROCK","72207","WARD 3","34.76554765","-92.35433942","POINT (-92.35433942 34.76554765)"
"22-00102874","Phone","2022-08-24T10:16:41.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"2805 LINDEN ST","LITTLE ROCK","72205","WARD 3","34.74901294","-92.3041793","POINT (-92.3041793 34.74901294)"
"22-00102872","CSR Mobile Apps","2022-08-24T10:14:57.000","Open","2022-08-24T10:14:57.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","7616 BURNELLE DR","LITTLE ROCK","72209","WARD 7","34.66122523","-92.36380701","POINT (-92.36380701 34.66122523)"
"22-00102871","CSR Mobile Apps","2022-08-24T10:14:56.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"3717 PINE CONE DR","LITTLE ROCK","72209","WARD 2","34.6615098","-92.32153394","POINT (-92.32153394 34.6615098)"
"22-00102870","CSR Mobile Apps","2022-08-24T10:14:55.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"7605 BRENDA CIR","LITTLE ROCK","72209","WARD 2","34.68016345","-92.33542811","POINT (-92.33542811 34.68016345)"
"22-00102869","CSR Mobile Apps","2022-08-24T10:11:57.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"4312 PINE CONE DR","LITTLE ROCK","72209","WARD 2","34.66319997","-92.32573152","POINT (-92.32573152 34.66319997)"
"22-00102868","CSR Mobile Apps","2022-08-24T10:11:53.000","Open","2022-08-24T10:11:53.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","9 HANOVER DR","LITTLE ROCK","72209","WARD 7","34.69208505","-92.35065229","POINT (-92.35065229 34.69208505)"
"22-00102867","CSR Mobile Apps","2022-08-24T10:11:50.000","Open","2022-08-24T10:11:50.000","Code Violations","High Grass & Weeds","Issue Violation Notice","Completed","9 HANOVER DR","LITTLE ROCK","72209","WARD 7","34.69208505","-92.35065229","POINT (-92.35065229 34.69208505)"
"22-00102866","Phone","2022-08-24T10:10:27.000","Open","2022-08-24T10:10:27.000","Trash Complaints","Garbage Cart Issues",,,"309 ROSETTA ST","LITTLE ROCK","72205","WARD 3","34.74871396","-92.30848708","POINT (-92.30848708 34.74871396)"
"22-00102865","Phone","2022-08-24T10:06:01.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Yard Waste Pick-Up",,,"6 WELLINGTON COLONY DR","LITTLE ROCK","72211","WARD 5","34.76885832","-92.43874428","POINT (-92.43874428 34.76885832)"
"22-00102864","CSR Mobile Apps","2022-08-24T10:05:51.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"15 HANOVER DR","LITTLE ROCK","72209","WARD 7","34.69180034","-92.35043569","POINT (-92.35043569 34.69180034)"
"22-00102863","Citizen Mobile App","2022-08-24T10:05:50.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"78 RANCH RIDGE RD","LITTLE ROCK","72223","WARD 5","34.81118327","-92.45472746","POINT (-92.45472746 34.81118327)"
"22-00102861","Phone","2022-08-24T10:04:14.000","Open","2022-08-24T10:40:49.000","Trash Complaints","Missed Garbage Pick-Up",,,"1007 N MISSISSIPPI ST","LITTLE ROCK","72207","WARD 3","34.761262","-92.35817724","POINT (-92.35817724 34.761262)"
"22-00102860","CSR Mobile Apps","2022-08-24T10:02:57.000","Closed","2022-08-24T15:46:14.000","Code Violations","Parking in Yard","Inspect Site","Left Warning/Advisory Notice - Close SR","17 HANOVER DR","LITTLE ROCK","72209","WARD 7","34.69165191","-92.35025501","POINT (-92.35025501 34.69165191)"
"22-00102859","CSR Mobile Apps","2022-08-24T10:02:55.000","Open","2022-08-24T10:40:49.000","Trash Complaints","On-Call / Bulky Items / Special Pick-Up Request",,,"1912 VANCE ST","LITTLE ROCK","72206","WARD 1","34.72989915","-92.26523688","POINT (-92.26523688 34.72989915)"
"22-00102857","CSR Mobile Apps","2022-08-24T10:02:51.000","Closed","2022-08-24T15:46:15.000","Code Violations","Abandoned/Inoperable Vehicle","Inspect Site","Vehicle On Street - Notify LRPD - Close SR_2","20 HANOVER DR","LITTLE ROCK","72209","WARD 7","34.69151657","-92.34970122","POINT (-92.34970122 34.69151657)"
"22-00102856","CSR Mobile Apps","2022-08-24T10:02:46.000","Open","2022-08-24T10:02:46.000","Code Violations","Trash / Rubbish / Debris on Premise","Issue Violation Notice","Completed","7610 BURNELLE DR","LITTLE ROCK","72209","WARD 7","34.66121937","-92.36356466","POINT (-92.36356466 34.66121937)"
