Receipt,Permit,Current Status,DIV,WD,County,Designated Basin,Management District,PM,Township,Range,Section,Q10,Q40,Q160,CoordsEW,CoordsEW Dir,CoordsNS,CoordsNS Dir,UTM x,UTM y,Location Accuracy,Parcel Name,Permit Issued,First Beneficial Use,Permit Expires,Well Constructed,Pump Installed,Well Plugged,Elevation,Well Depth,Top Perforated Casing,Bottom Perforated Casing,Yield,More Information,Location,Counties
9503006 ,277068-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,9,,NE,NE,750,E,300,N,423947.2,4425818.7,Spotted from section lines,WITCHING STICK EXEMPTION,04/04/2008,,04/04/2010,08/07/2008,,,,400,120,380,,https://dwr.state.co.us/Tools/WellPermits/9503006,"(39.979121, -105.890704)",1450
10013774,,Application Information Requested,5,51,GRAND,,,S,3.0 N,75.0 W,6,,SW,SW,250,W,300,S,428311,4455061,Spotted from section lines,VILLA HARBOR,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/10013774,"(40.242934, -105.842846)",1450
9115225,39845-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,33,,SW,SW,300,W,300,S,432289.1,4417975,Spotted from section lines,,,11/28/1969,,11/28/1969,,,,200,,,,https://dwr.state.co.us/Tools/WellPermits/9115225,"(39.909164, -105.7922)",1450
0304660D,35747-M,Well Abandoned,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SW,SW,100,W,300,S,419981,4437590.6,Spotted from section lines,,09/21/1989,,,,,10/10/1991,,,,,,https://dwr.state.co.us/Tools/WellPermits/0304660D,"(40.084804, -105.938598)",1450
0522664 ,256387-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2240,E,300,S,422607.3,4428221.4,Spotted from section lines,ALPINE ACRES,04/07/2004,,04/07/2006,07/06/2005,11/05/2005,,,200,120,200,10,https://dwr.state.co.us/Tools/WellPermits/0522664,"(40.000638, -105.906681)",1450
0239654A,11522-AD,Application Denied,5,51,GRAND,,,S,3.0 N,76.0 W,23,,NW,NE,2500,E,300,N,425769.2,4451690.9,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0239654A,"(40.212354, -105.872339)",1450
0478788 ,235013-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,12,,SW,SW,1000,W,300,S,426875.2,4453477.7,Spotted from section lines,WILDACRES,07/26/2001,,07/26/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0478788,"(40.228549, -105.859546)",1450
0304660C,35746-M,Well Abandoned,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SW,SW,100,W,300,S,419981,4437590.6,Spotted from section lines,,09/21/1989,,,,,10/10/1991,,,,,,https://dwr.state.co.us/Tools/WellPermits/0304660C,"(40.084804, -105.938598)",1450
9116276 ,116930-,Well Constructed,5,51,GRAND,,,S,3.0 N,75.0 W,6,,NW,NW,300,W,300,N,428354.6,4456480.9,Spotted from section lines,GUDGEL,10/23/1980,12/17/1980,,11/28/1980,,,,220,180,220,,https://dwr.state.co.us/Tools/WellPermits/9116276,"(40.25573, -105.842487)",1450
9115962 ,86228-,Permit Canceled,5,51,GRAND,,,S,2.0 N,76.0 W,12,,SW,SW,800,W,300,S,426580.3,4443807.7,Spotted from section lines,SUNNYSHORE PARK,,05/01/1977,,05/01/1977,,,,390,,,,https://dwr.state.co.us/Tools/WellPermits/9115962,"(40.141411, -105.86191)",1450
0363606 ,175864-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NE,NE,400,E,300,N,424052.2,4427998.6,Spotted from section lines,GRAND COUNTRY VILLAGE,01/26/1994,,01/26/1996,05/02/1994,09/05/1996,,,150,90,150,10.2,https://dwr.state.co.us/Tools/WellPermits/0363606,"(39.99877, -105.889729)",1450
0366702,177825-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,1000,W,300,N,430894,4425855.2,Spotted from section lines,SUNSET RIDGE (FILING: 2),05/10/1994,,05/10/1996,08/05/1994,10/14/1994,,,290,140,290,10,https://dwr.state.co.us/Tools/WellPermits/0366702,"(39.980042, -105.809356)",1450
9116149 ,99362-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,32,,NW,NW,300,W,300,N,420364.6,4429611.4,Spotted from section lines,MESA TRACTS,06/12/1978,11/24/1978,,11/24/1978,,,,100,80,100,,https://dwr.state.co.us/Tools/WellPermits/9116149,"(40.012952, -105.933114)",1450
0454453 ,222932-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NW,NE,1575,E,300,N,423694,4428001.7,Spotted from section lines,GRAND COUNTRY VILLAGE,01/20/2000,,01/20/2002,05/11/2000,09/28/2000,,,200,140,200,14,https://dwr.state.co.us/Tools/WellPermits/0454453,"(39.998764, -105.893923)",1450
0472825 ,232157-,Permit Issued,5,51,GRAND,,,S,2.0 N,78.0 W,27,,NE,NE,130,E,300,N,405760.2,4441064.9,Spotted from section lines,,03/20/2001,,03/20/2003,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0472825,"(40.114626, -106.105884)",1450
0371965 ,180765-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,3,,NE,NW,1825,W,300,N,424730.4,4427987.5,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),08/17/1994,,08/17/1996,06/11/1995,,,,165,90,165,,https://dwr.state.co.us/Tools/WellPermits/0371965,"(39.998722, -105.881786)",1450
9115489 ,60107-,Well Constructed,5,51,GRAND,,,S,1.0 N,78.0 W,15,,SE,SE,150,E,300,S,405651.4,4433233.2,Spotted from section lines,,05/05/1972,06/15/1964,,,,,,100,,,,https://dwr.state.co.us/Tools/WellPermits/9115489,"(40.044063, -106.10602)",1450
0406823 ,47547-F,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SE,SE,900,E,300,S,431896.1,4424412.6,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION,11/07/1996,,11/07/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0406823,"(39.967133, -105.797471)",1450
9502880 ,274957-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SE,1700,E,300,S,424381.2,4428207,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 2),08/22/2007,,08/22/2009,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9502880,"(40.000673, -105.885899)",1450
0460944 ,226439-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,25,,SE,SE,1100,E,300,S,427706.3,4448615.9,Spotted from section lines,MOUNTAIN SHADOWS ESTATES,06/14/2000,,06/14/2002,05/17/2000,07/08/2000,,,752,,,,https://dwr.state.co.us/Tools/WellPermits/0460944,"(40.184822, -105.849233)",1450
9115753 ,74032-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,31,,SE,SE,9,E,300,S,419947.4,4437591.5,Spotted from section lines,,04/23/1974,12/31/1967,,,,,,38,,,,https://dwr.state.co.us/Tools/WellPermits/9115753,"(40.084809, -105.938997)",1450
0372533A,181723-,Permit Canceled,5,51,GRAND,,,S,1.0 S,78.0 W,32,,NW,NE,2200,E,300,N,402750.7,4419561.3,Spotted from section lines,ASPEN CANYON RANCH,09/14/1994,,09/14/1996,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0372533A,"(39.920575, -106.137964)",1450
9115877,81569-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,33,,NW,NE,2220,E,300,N,413137.9,4448717.7,Spotted from section lines,,,11/01/1975,,11/01/1975,,,,170,,,,https://dwr.state.co.us/Tools/WellPermits/9115877,"(40.184359, -106.02035)",1450
0281216,32663-M,Permit Issued,5,51,GRAND,,,S,1.0 S,75.0 W,29,,NE,NE,1200,E,300,N,431811.1,4421005.7,Spotted from section lines,,10/27/1987,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0281216,"(39.936432, -105.798109)",1450
9115577 ,65002-,Well Constructed,5,51,GRAND,,,S,4.0 N,76.0 W,25,,NE,NW,1520,W,300,N,427184.7,4459734.4,Spotted from section lines,SUN VALLEY RANCH,09/29/1972,12/05/1972,,10/05/1972,,,,50,40,50,,https://dwr.state.co.us/Tools/WellPermits/9115577,"(40.284933, -105.856613)",1450
0511758 ,59842-F,Permit Canceled,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NW,NE,2225,E,300,N,427495.4,4453277,Spotted from section lines,OSPREY,07/07/2003,06/01/1947,07/07/2004,06/01/1947,06/01/1947,,,10,,,10,https://dwr.state.co.us/Tools/WellPermits/0511758,"(40.226792, -105.852237)",1450
0380486A,185350-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,24,,SE,SW,1500,W,300,S,427887.3,4421219.6,Spotted from section lines,MARTIN EXEMPTION,03/13/1995,,03/13/1998,06/30/1997,06/15/1998,,,76,40,76,14,https://dwr.state.co.us/Tools/WellPermits/0380486A,"(39.938035, -105.844056)",1450
9115813,77006-,Well Constructed,5,51,GRAND,,,S,1.0 S,79.0 W,4,,SW,SE,1520,E,300,S,394846.8,4426864,Spotted from section lines,COPPER CREEK RANCH ESTATES,,04/27/1976,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9115813,"(39.985415, -106.231613)",1450
0375771A,182609-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,30,,SW,SW,1200,W,300,S,419036.1,4429795.5,Spotted from section lines,SANBORN EXEMPTION,10/17/1994,,10/17/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0375771A,"(40.014492, -105.948707)",1450
0511758 ,59842-F,Permit Canceled,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NW,NE,2225,E,300,N,427495.4,4453277,Spotted from section lines,OSPREY,07/07/2003,06/01/1947,07/07/2004,06/01/1947,06/01/1947,,,10,,,10,https://dwr.state.co.us/Tools/WellPermits/0511758,"(40.226792, -105.852237)",1450
0387388,189318-,Permit Canceled,5,51,GRAND,,,S,1.0 N,77.0 W,11,,NE,NE,700,E,300,N,416488.4,4435896.8,Spotted from section lines,,08/15/1995,,08/15/1997,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0387388,"(40.069204, -105.979345)",1450
0909844 ,72279-,Permit Expired,5,51,GRAND,,,S,2.0 N,76.0 W,33,,SW,SW,1050,W,300,S,421843.5,4437539.8,Spotted from section lines,GR DIV HEAD LETTUCE COLONY,11/05/1973,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0909844,"(40.084519, -105.916742)",1450
9502018 ,61623-F,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,27,,NE,NE,475,E,300,N,425673.6,4421035.4,Spotted from section lines,MOOSE RUN,09/06/2004,,09/06/2005,11/23/2004,03/11/2005,,,250,210,250,2.5,https://dwr.state.co.us/Tools/WellPermits/9502018,"(39.936177, -105.869934)",1450
0338442,164823-,Well Constructed,5,51,GRAND,,,S,2.0 S,75.0 W,3,,SW,SW,1400,W,300,S,433871.9,4416708.3,Spotted from section lines,,06/24/1992,,,07/23/1992,,,,42,35,42,,https://dwr.state.co.us/Tools/WellPermits/0338442,"(39.897874, -105.773553)",1450
9116133 ,98868-,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,33,,SW,SE,2850,W,300,S,422559.6,4428220.5,Spotted from section lines,ALPINE ACRES,05/22/1978,06/21/1978,05/22/1980,06/21/1978,08/10/1978,,,70,50,70,10,https://dwr.state.co.us/Tools/WellPermits/9116133,"(40.000634, -105.907232)",1450
0434211B,213875-,Permit Issued,5,51,GRAND,,,S,4.0 N,76.0 W,24,,SE,SW,2640,W,300,S,427528.7,4459909.1,Spotted from section lines,REILLY,11/12/1998,,11/12/2000,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0434211B,"(40.286539, -105.852587)",1450
0371965 ,180765-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,3,,NE,NW,1825,W,300,N,424730.4,4427987.5,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),08/17/1994,,08/17/1996,06/11/1995,,,,165,90,165,,https://dwr.state.co.us/Tools/WellPermits/0371965,"(39.998722, -105.881786)",1450
0334344C,164101-,Permit Issued,5,51,GRAND,,,S,1.0 S,76.0 W,10,,NW,NW,630,W,300,N,424367.8,4425814.2,Spotted from section lines,DRAKE SUBDIVISION EXEMPTION,05/14/1992,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0334344C,"(39.979114, -105.885773)",1450
0220746 ,123221-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,4,,NW,NE,2000,E,300,N,423564.5,4428002.8,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),11/10/1981,,11/10/1984,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0220746,"(39.998762, -105.895445)",1450
0318585C,12246-AD,Application Denied,5,51,GRAND,,,S,2.0 N,76.0 W,12,,SW,SW,1150,W,300,S,426686.9,4443803.5,Spotted from section lines,SUNNYSHORE PARK,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0318585C,"(40.141376, -105.860654)",1450
0214466A,120361-,Well Constructed,5,51,GRAND,,,S,2.0 N,77.0 W,28,,SW,SW,200,W,300,S,412195.3,4439398.7,Spotted from section lines,,06/10/1981,12/31/1969,,,,,,20,,,,https://dwr.state.co.us/Tools/WellPermits/0214466A,"(40.100314, -106.030157)",1450
9116059 ,93459-,Permit Canceled,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NW,NE,2225,E,300,N,427495.4,4453277,Spotted from section lines,OSPREY,09/21/1977,06/01/1947,,,,,,10,,,,https://dwr.state.co.us/Tools/WellPermits/9116059,"(40.226792, -105.852237)",1450
0366702,177825-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,NW,NW,1000,W,300,N,430894,4425855.2,Spotted from section lines,SUNSET RIDGE (FILING: 2),05/10/1994,,05/10/1996,08/05/1994,10/14/1994,,,290,140,290,10,https://dwr.state.co.us/Tools/WellPermits/0366702,"(39.980042, -105.809356)",1450
0366475R,44520-F,Permit Expired,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SE,SE,900,E,300,S,431896.1,4424412.6,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION,01/27/1995,,01/27/1996,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0366475R,"(39.967133, -105.797471)",1450
9501108 ,56647-F,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,31,,SW,SE,2015,E,300,S,419439.8,4428255.5,Spotted from section lines,HOMESTEAD HILLS (FILING: 2),06/19/2002,06/18/2003,06/19/2003,06/27/2002,06/18/2003,,,745,395,745,8,https://dwr.state.co.us/Tools/WellPermits/9501108,"(40.000658, -105.943783)",1450
0463162 ,225444-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,30,,NW,NW,300,W,300,N,418667.9,4450337.9,Spotted from section lines,TRAIL CREEK ESTATES (FILING: 1),07/06/2000,,07/06/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0463162,"(40.199507, -105.955605)",1450
9501292 ,243894-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,30,,NW,NW,300,W,300,N,418667.9,4450337.9,Spotted from section lines,TRAIL CREEK ESTATES (FILING: 1),10/22/2002,,10/22/2004,12/03/2002,08/01/2003,,,677,457,677,7,https://dwr.state.co.us/Tools/WellPermits/9501292,"(40.199507, -105.955605)",1450
0368402,66448--A,Well Constructed,5,51,GRAND,,,S,1.0 N,76.0 W,34,,SW,SE,2400,E,300,S,424164.7,4428202.6,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 2),06/22/1994,,06/22/1996,05/07/1994,,,,240,140,240,,https://dwr.state.co.us/Tools/WellPermits/0368402,"(40.000618, -105.888429)",1450
9115579 ,65131-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,22,,SE,SW,1603,W,300,S,423634.9,4440703.5,Spotted from section lines,,10/03/1972,10/09/1972,,,,,,260,20,260,,https://dwr.state.co.us/Tools/WellPermits/9115579,"(40.113187, -105.896111)",1450
0411588,201979-,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,30,,SE,SW,2400,W,300,S,419127.3,4439264.9,Spotted from section lines,,04/01/1997,,04/01/1999,04/22/1997,,,,180,60,180,,https://dwr.state.co.us/Tools/WellPermits/0411588,"(40.099802, -105.948823)",1450
0100020,103307-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,34,,NW,NW,900,W,300,N,414089.2,4448708.3,Spotted from section lines,NO SUB REPORTED,11/16/1978,06/06/1979,,06/06/1979,,,,200,100,200,,https://dwr.state.co.us/Tools/WellPermits/0100020,"(40.184367, -106.009179)",1450
3643429 ,68797-F,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SE,SE,900,E,300,S,431896.1,4424412.6,Spotted from section lines,SUNSET RIDGE ESTATES EXEMPTION,12/01/2009,,12/01/2010,11/07/1996,06/23/2010,,,300,,,11,https://dwr.state.co.us/Tools/WellPermits/3643429,"(39.967133, -105.797471)",1450
9115767 ,75182-,Well Constructed,5,51,GRAND,,,S,1.0 N,78.0 W,11,,NE,NW,1450,W,300,N,406150.4,4436216.4,Spotted from section lines,CAMP TOURS,,07/25/1974,,07/25/1974,,,,80,,,,https://dwr.state.co.us/Tools/WellPermits/9115767,"(40.07099, -106.100604)",1450
9115798 ,76149-,Permit Canceled,5,51,GRAND,,,S,3.0 N,75.0 W,6,,NW,NW,600,W,300,N,428446,4456478.3,Spotted from section lines,GUDGEL,,09/17/1974,,09/03/1974,09/17/1974,,,235,175,235,15,https://dwr.state.co.us/Tools/WellPermits/9115798,"(40.25571, -105.841417)",1450
9115577 ,65002-,Well Constructed,5,51,GRAND,,,S,4.0 N,76.0 W,25,,NE,NW,1520,W,300,N,427184.7,4459734.4,Spotted from section lines,SUN VALLEY RANCH,09/29/1972,12/05/1972,,10/05/1972,,,,50,40,50,,https://dwr.state.co.us/Tools/WellPermits/9115577,"(40.284933, -105.856613)",1450
0375205A,183184-,Permit Canceled,5,51,GRAND,,,S,1.0 S,75.0 W,14,,SE,SW,1800,W,300,S,435865.7,4422746.5,Spotted from section lines,HIGH LONESOME TRAIL ESTATES EXEMPTION III,11/08/1994,,11/08/1996,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0375205A,"(39.952434, -105.750824)",1450
0017608C,38966-F,Well Constructed,5,51,GRAND,,,S,2.0 N,76.0 W,12,,SW,SW,1150,W,300,S,426686.9,4443803.5,Spotted from section lines,SUNNYSHORE PARK,05/24/1991,,,01/10/1977,05/01/1977,,,390,190,390,4,https://dwr.state.co.us/Tools/WellPermits/0017608C,"(40.141376, -105.860654)",1450
0315794 ,157870-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,22,,NW,NW,850,W,300,N,423490.3,4451780.1,Spotted from section lines,,08/09/1990,,,08/20/1990,,,,150,90,150,,https://dwr.state.co.us/Tools/WellPermits/0315794,"(40.212951, -105.899128)",1450
0450006B,220700-,Permit Canceled,5,51,GRAND,,,S,1.0 N,77.0 W,1,,NW,NE,2040,E,300,N,417710.1,4437503,Spotted from section lines,MURPHY EXEMPTION,09/24/1999,,09/24/2001,,05/01/2000,,,162,,,2.75,https://dwr.state.co.us/Tools/WellPermits/0450006B,"(40.083792, -105.965221)",1450
0379466 ,,Application Withdrawn,5,51,GRAND,,,S,1.0 N,76.0 W,34,,NW,NW,800,W,300,N,423763.5,4429590.7,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 3),,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0379466,"(40.013086, -105.893289)",1450
0496362 ,,Application Withdrawn,5,51,GRAND,,,S,3.0 N,76.0 W,27,,SE,SW,1671,W,300,S,423713.2,4448726.9,Spotted from section lines,LAKERIDGE MOUNTAIN VALLEY,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0496362,"(40.185469, -105.896145)",1450
9501019 ,241726-,Well Constructed,5,51,GRAND,,,S,3.0 N,77.0 W,34,,SW,SE,2600,W,300,S,414556.7,4447296.3,Spotted from section lines,SHADOW MOUNTAIN RANCH,06/18/2002,,06/18/2004,10/28/2002,10/07/2004,,,142,102,142,6.5,https://dwr.state.co.us/Tools/WellPermits/9501019,"(40.171695, -106.003495)",1450
0304660B,35745-M,Well Abandoned,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SW,SW,100,W,300,S,419981,4437590.6,Spotted from section lines,,09/21/1989,,,,,10/10/1991,,,,,,https://dwr.state.co.us/Tools/WellPermits/0304660B,"(40.084804, -105.938598)",1450
0424724 ,208280-,Permit Expired,5,51,GRAND,,,S,1.0 N,76.0 W,30,,SW,SW,1200,W,300,S,419036.1,4429795.5,Spotted from section lines,SANBORN EXEMPTION,02/26/1998,,02/26/2002,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0424724,"(40.014492, -105.948707)",1450
0908214 ,123610-,Permit Expired,5,51,GRAND,,,S,4.0 N,76.0 W,36,,SW,SW,1100,W,300,S,426992.6,4456695.7,Spotted from section lines,WINDING RIVER VILLA,12/08/1981,,12/08/1983,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0908214,"(40.257549, -105.858526)",1450
0367746 ,178180-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,8,,NW,NW,200,W,300,N,420987.5,4425907.5,Spotted from section lines,SUNSET RIDGE (FILING: 2),05/24/1994,,05/24/1996,08/03/1994,,,,285,140,285,,https://dwr.state.co.us/Tools/WellPermits/0367746,"(39.979642, -105.925376)",1450
9501190 ,130843--A,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,14,,SE,SE,700,E,300,S,426321.6,4451864.1,Spotted from section lines,SHADOW MOUNTAIN ESTATES,08/23/2002,,08/23/2004,07/03/2003,06/10/2006,,,210,90,210,7,https://dwr.state.co.us/Tools/WellPermits/9501190,"(40.213961, -105.865861)",1450
0419940 ,204874-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,23,,NE,NE,300,E,300,N,426439.7,4451679.2,Spotted from section lines,SHADOW MOUNTAIN ESTATES,08/22/1997,,08/22/1999,,06/08/1998,,,150,,,9,https://dwr.state.co.us/Tools/WellPermits/0419940,"(40.212305, -105.864453)",1450
0086129 ,94216-,Well Constructed,5,51,GRAND,,,S,2.0 N,77.0 W,35,,SE,SE,300,E,300,S,416619.6,4437708.2,Spotted from section lines,,10/17/1977,,10/17/1979,01/18/1978,,,,128,88,128,,https://dwr.state.co.us/Tools/WellPermits/0086129,"(40.085531, -105.978031)",1450
9502141 ,262197-,Well Constructed,5,51,GRAND,,,S,1.0 S,75.0 W,5,,SW,SW,1200,W,300,S,430955.3,4426037.8,Spotted from section lines,SUNSET RIDGE (FILING: 2),03/10/2005,,03/10/2007,06/14/2005,01/02/2006,,,375,235,335,10,https://dwr.state.co.us/Tools/WellPermits/9502141,"(39.981696, -105.808661)",1450
0304660A,35744-M,Well Abandoned,5,51,GRAND,,,S,2.0 N,76.0 W,32,,SW,SW,100,W,300,S,419981,4437590.6,Spotted from section lines,,09/21/1989,,,,,10/10/1991,,,,,,https://dwr.state.co.us/Tools/WellPermits/0304660A,"(40.084804, -105.938598)",1450
0329634 ,161965-,Permit Expired,5,51,GRAND,,,S,3.0 N,76.0 W,13,,NE,NW,2100,W,300,N,427205.9,4453285.3,Spotted from section lines,PINE BEACH,10/08/1991,,10/08/1993,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0329634,"(40.226839, -105.855634)",1450
0213286B,25348-F,Well Constructed,5,51,GRAND,,,S,2.0 S,75.0 W,10,,NW,NE,1800,E,300,N,434549,4416518.9,Spotted from section lines,,06/04/1981,,,06/08/1981,07/16/1981,,,110,50,110,6,https://dwr.state.co.us/Tools/WellPermits/0213286B,"(39.896224, -105.765615)",1450
0366475H,13327-AD,Application Denied,5,51,GRAND,,,S,1.0 S,75.0 W,8,,SE,SE,900,E,300,S,431896.1,4424412.6,Spotted from section lines,,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0366475H,"(39.967133, -105.797471)",1450
9503305 ,74625-F,Permit Issued,5,51,GRAND,,,S,1.0 S,76.0 W,23,,NW,NW,45,W,300,N,425826.3,4422641.5,Spotted from section lines,DAXTON EXEMPTION,11/16/2010,,11/16/2011,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/9503305,"(39.950667, -105.868338)",1450
0405925 ,198777-,Permit Expired,5,51,GRAND,,,S,2.0 N,78.0 W,27,,NE,NE,30,E,300,N,405790.7,4441063.9,Spotted from section lines,,10/04/1996,,10/04/1999,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0405925,"(40.11462, -106.10552)",1450
0067480B,5970-AD,Application Denied,5,51,GRAND,,,S,3.0 N,76.0 W,1,,NE,NE,200,E,300,N,428202.2,4456485,Spotted from section lines,GUDGEL,,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0067480B,"(40.255752, -105.844286)",1450
0067480C,23973-F,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,1,,NE,NE,200,E,300,N,428202.2,4456485,Spotted from section lines,RIDGE AT ELK CREEK,01/29/1979,,,11/02/1980,,,,110,,,,https://dwr.state.co.us/Tools/WellPermits/0067480C,"(40.255752, -105.844286)",1450
0073727 ,86353-,Permit Expired,5,51,GRAND,,,S,1.0 S,76.0 W,24,,NW,NW,635,W,300,N,427572,4422638.9,Spotted from section lines,SKY VIEW ACRES,09/20/1977,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0073727,"(39.950791, -105.8479)",1450
0314298D,159564-,Permit Expired,5,51,GRAND,,,S,4.0 N,76.0 W,24,,SE,SW,2640,W,300,S,427528.7,4459909.1,Spotted from section lines,REILLY EXEMPTION,03/12/1991,,,,,,,,,,,https://dwr.state.co.us/Tools/WellPermits/0314298D,"(40.286539, -105.852587)",1450
0067480A,5972-AD,Application Denied,5,51,GRAND,,,S,3.0 N,75.0 W,6,,NW,NW,600,W,300,N,428446,4456478.3,Spotted from section lines,RIDGE AT ELK CREEK,,,,09/03/1974,09/17/1974,,,235,175,235,15,https://dwr.state.co.us/Tools/WellPermits/0067480A,"(40.25571, -105.841417)",1450
9502121 ,261463-,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,3,,NW,NW,900,W,300,N,424448.4,4427992.6,Spotted from section lines,WINTER PARK HIGHLANDS (FILING: 4),01/24/2005,,01/24/2007,09/14/2005,04/12/2006,,,350,190,310,12,https://dwr.state.co.us/Tools/WellPermits/9502121,"(39.998751, -105.885089)",1450
0067480 ,23972-F,Well Constructed,5,51,GRAND,,,S,3.0 N,75.0 W,6,,NW,NW,600,W,300,N,428446,4456478.3,Spotted from section lines,RIDGE AT ELK CREEK,01/29/1979,,,09/03/1974,09/17/1974,,,235,175,235,15,https://dwr.state.co.us/Tools/WellPermits/0067480,"(40.25571, -105.841417)",1450
0543352 ,141460--A,Well Constructed,5,51,GRAND,,,S,1.0 S,76.0 W,23,,NW,NW,400,W,300,N,425934.5,4422641.3,Spotted from section lines,,11/28/2005,,11/28/2007,04/21/2006,11/03/2006,,,175,115,175,7,https://dwr.state.co.us/Tools/WellPermits/0543352,"(39.950668, -105.867074)",1450
9115893 ,82772-,Well Constructed,5,51,GRAND,,,S,3.0 N,76.0 W,34,,SE,SW,2000,W,300,S,423790.8,4447114.4,Spotted from section lines,MCELWAIN,03/08/1976,06/20/1976,,06/05/1977,06/19/1976,,,120,100,120,10,https://dwr.state.co.us/Tools/WellPermits/9115893,"(40.170945, -105.895038)",1450
