"entityid","entityname","principaladdress1","principalcity","principalstate","principalzipcode","principalcountry","mailingaddress1","mailingaddress2","mailingcity","mailingstate","mailingzipcode","mailingcountry","entitystatus","jurisdictonofformation","entitytype","agentfirstname","agentmiddlename","agentlastname","agentsuffix","agentorganizationname","agentprincipaladdress1","agentprincipaladdress2","agentprincipalcity","agentprincipalstate","agentprincipalzipcode","agentprincipalcountry","agentmailingaddress1","agentmailingaddress2","agentmailingcity","agentmailingstate","agentmailingzipcode","agentmailingcountry","entityformdate"
"20191141379","JPA Drafting Services, LLC, Dissolved February 8, 2022","13545 Clermont Street","Thornton","CO","80241","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","John","Patrick","Archuleta",,,"13545 Clermont Street",,"Thornton","CO","80241","US","13545 Clermont Street",,"Thornton","CO","80241","US","2019-02-19T00:00:00.000"
"20191143103","PaintersNow L.L.C.","3151 W 16th Ave, Apt # 22","Denver","CO","80204","US","3151 W 16th Ave, Apt # 22",,"Denver","CO","80204","US","Good Standing","CO","Limited Liability Company","Marcos",,"Cruz",,,"3151 W 16th Ave, Apt # 22",,"Denver","CO","80204","US","3151 W 16th Ave, Apt # 22",,"Denver","CO","80204","US","2019-02-19T00:00:00.000"
"20191144325","Muley Mountain Construction LLC","185 E 6th Ave","Durango","CO","81301","US","185 E 6th Ave",,"Durango","CO","81301","US","Good Standing","CO","Limited Liability Company","Clinton","Lee","Medina",,,"185 E 6th Ave",,"Durango","CO","81301","US","185 E. 6th Ave",,"DURANGO, CO","CO","81301","US","2019-02-20T00:00:00.000"
"20191147613","Boys & Girls Clubs Of Senegal","715 Parker St Suite 3B","Fort Collins","CO","80525","US","5745 Post office way #63",,"Sylvania","OH","43560","US","Good Standing","CO","Nonprofit Corporation",,,,,"Boys & Girls Clubs Of Senegal","715 Parker St Suite 3B",,"Fort Collins","CO","80525","US",,,,,,,"2019-02-21T00:00:00.000"
"20191150890","JAY GUERRA CORP","5034 E COLFAX AVE","Denver","CO","80220","US","15651 E CASPIAN CIR","APT 208","Aurora","CO","80013","US","Good Standing","CO","Corporation","JEREMIAH",,"GUERRA",,,"5034 E COLFAX AVE",,"DENVER","CO","80220","US","15651 E CASPIAN CIR APT 208",,"AURORA","CO","80013","US","2019-02-22T00:00:00.000"
"20191162394","Next Step Properties II, LLC","6058 S Clayton St.","Centennial","CO","80121","US",,,,,,,"Good Standing","CO","Limited Liability Company","Rachel","Kay","Fehr",,,"6058 S Clayton St.",,"Centennial","CO","80121","US","6058 South Clayton Street",,"Centennial","CO","80121","US","2019-02-25T00:00:00.000"
"20191186977","Brother's Keeper Motorcycle Club Chapter 19","118 Washington Street","Monte Vista","CO","81144","US",,,,,,,"Good Standing","CO","Nonprofit Corporation",,,,,"Brother's Keepers Motorcycle Club Chapter 19","118 Washington Street",,"Monte Vista","CO","81144","US","1239","County Road 27","Monte Vista","CO","81144","US","2019-02-28T00:00:00.000"
"20191191463","Matthew Malloy LLC, Dissolved February 8, 2022","7855 Barbara Ann Drive","Arvada","CO","80004","US","7855 Barbara Ann Drive","Unit C","Arvada","CO","80004","US","Voluntarily Dissolved","CO","Limited Liability Company","Matthew","James","Malloy",,,"7855 Barbara Ann Drive","Unit C","Arvada","CO","80004","US","7855 Barbara Ann Drive","Unit C","Arvada","CO","80004","US","2019-03-01T00:00:00.000"
"20191208760","Flawless Construction Cleaning Inc","9100 Tejon st #122","Federal Heights","CO","80260","US",,,,,,,"Good Standing","CO","Corporation","Maribel",,"Ronquillo",,,"9100 Tejon st #122",,"Federal Heights","CO","80260","US","9100 Tejon st #122",,"Federal Heights","CO","80260","US","2019-03-07T00:00:00.000"
"20191212217","IFB Enterprises, LLC","253 Highwood Terrace","Frisco","CO","80443","US","PO Box 4123",,"Frisco","CO","80443","US","Good Standing","CO","Limited Liability Company","Karen",,"Ponds",,,"253 Highwood Terrace",,"Frisco","CO","80443","US","PO Box 4123",,"Frisco","CO","80443","US","2019-03-08T00:00:00.000"
"20191222004","Ruckman Homes, Inc","585 Sunny Meadow Ln","Grand Junction","CO","81507","US",,,,,,"US","Good Standing","CO","Corporation","Jill",,"Ruckman",,,"585 Sunny Meadow Ln",,"Grand Junction","CO","81507","US",,,,,,,"2019-03-13T00:00:00.000"
"20191225147","NewGen Advisory CO, LLC","7900 East Union Avenue","Denver","CO","80237","US","1747 E. Morten Ave.","Suite 202","Phoenix","AZ","85020","US","Good Standing","CO","Limited Liability Company","DINESH",,"RAMA",,,"7900 EAST UNION AVENUE","STE 1100","DENVER","CO","80237","US","1747 E MORTEN AVE","STE 202","PHOENIX","CO","85020","US","2019-03-14T00:00:00.000"
"20191237908","A & L LANDSCAPING SERVICES LLC","210 E SAINT CLAIR AVE","Longmont","CO","80504","US","210 E SAINT CLAIR AVE",,"Longmont","CO","80504","US","Good Standing","CO","Limited Liability Company","ALBERTO",,"ARREDONDO",,,"210 E SAINT CLAIR AVE",,"LONGMONT","CO","80504","US",,,,,,,"2019-03-20T00:00:00.000"
"20191258256","Aztec hood cleaning LLC","600 S Dayton st #13-302","Denver","CO","80247","US","805 Lansing St",,"Aurora","CO","80010","US","Good Standing","CO","Limited Liability Company","Jesus",,"Estella Velazquez",,,"600 S Dayton st #13-302",,"Denver","CO","80247","US","805 Lansing St",,"Aurora","CO","80010","US","2019-03-25T00:00:00.000"
"20191312725","Pavement Solutions, LLC, Colorado Authority Relinquished February 8, 2022","7617 IL Route 31","Richmond","IL","60071","US",,,,,,,"Withdrawn","IL","Foreign Limited Liability Company",,,,,,,,,,,,,,,,,,"2019-04-10T00:00:00.000"
"20191326441","2707 Valmont 304B LLC","1285 Georgetown Road","Boulder","CO","80305","US","1285 Georgetown Road",,"Boulder","CO","80305","US","Good Standing","CO","Limited Liability Company",,,,,"Stein & Associates, CPA PC","363 Elkhorn Avenue","ste 310","Estes Park","CO","80517","US","PO Box 3186","363 E Elkhorn Ave, ste 310","ESTES PARK","CO","80517-3186","US","2019-04-17T00:00:00.000"
"20191331050","XUWU INC","1329 W 38TH AVE","Denver","CO","80211","US","1780 Kipling St CO",,"Lakewood","CO","80215","US","Good Standing","CO","Corporation","QIANG","SHENG","XU",,,"22683 E ALAMO PL",,"AURORA","CO","80015","US",,,,,,,"2019-04-19T00:00:00.000"
"20191339334","VITIV LLC","PO BOX 1767","Dillon","CO","80435","LA",,,,,,"US","Good Standing","CO","Limited Liability Company","bOHDAN",,"LAZIVSKYI",,,"PO BOX 1767",,"DILLON","CO","80435","US",,,,,,,"2019-04-23T00:00:00.000"
"20191401915","The Magic Food Bus LLC","1942 Broadway St. STE 314C","Boulder","CO","80302","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Northwest Registered Agent, LLC.","1942 Broadway St. STE 314C",,"Boulder","CO","80302","US",,,,,,,"2019-05-13T00:00:00.000"
"20191406311","Miles Gregory LLC","3499 Corbett Lane","Colorado Springs","CO","80907","US","3499 Corbett Lane",,"Colorado Springs","CO","80907","US","Good Standing","CO","Limited Liability Company","Edward","Miles","Gregory",,,"3499 Corbett Lane",,"Colorado Springs","CO","80907","US","3499 Corbett Lane",,"Colorado Springs","CO","80907","US","2019-05-15T00:00:00.000"
"20191416148","Buchanan Properties LLC","7403 W 93RD PL","Westminster","CO","80021","US",,,,,,,"Good Standing","CO","Limited Liability Company","Rex","Wilson","Buchanan",,,"7403 W 93rd Place",,"Westminster","CO","80021","US",,,,,,,"2019-05-20T00:00:00.000"
"20191429166","ARM TRANSPORTATION LLC","6495 Happy Canyon RD","Denver","CO","80237","US",,,,,,"US","Good Standing","CO","Limited Liability Company","Rahim","Mehdi","Abdul",,,"6495 Happy Canyon RD",,"Denver","CO","80237","US",,,,,,,"2019-05-23T00:00:00.000"
"20141221763","Travel Crested Butte LLC","427 Belleview","Crested Butte","CO","81224","US","P.O. Box 3761",,"Crested Butte","CO","81224","US","Good Standing","CO","Limited Liability Company","Joshua","S","Futterman",,,"179 Escalante St",,"Crested Butte","CO","81224","US","PO BOX 3761",,"Crested Butte","CO","81224","US","2014-04-02T00:00:00.000"
"20191469466","Joint Venture Real Estate LLC","2731 Josephine  st","Denver","CO","80205","US",,,,,,"US","Good Standing","CO","Limited Liability Company","Darnell","Jerome","Sykes",,,"2731 Josephine st",,"Denver","CO","80205","US","2731 JOSEPHINE ST",,"DENVER","CO","80205","US","2019-06-04T00:00:00.000"
"20191478280","Peak Legal Nurse Consulting, Dissolved February 8, 2022","5439 Golden Willow Drive","Fort Collins","CO","80528","US","5439 Golden Willow Drive",,"Fort Collins","CO","80528","US","Voluntarily Dissolved","CO","Limited Liability Company","Debra","Elaine","McGuinty",,,"5439 Golden Willow Drive",,"Fort Collins","CO","80528","US",,,,,,,"2019-06-08T00:00:00.000"
"20191486016","Snowtopia LLC","727 Evergreen Ave.","Boulder","CO","80304","US","727 Evergreen Ave",,"Boulder","CO","80304","US","Good Standing","CO","Limited Liability Company","Heather",,"Neugeboren",,,"727 Evergreen Ave.",,"Boulder","CO","80304","US",,,,,,,"2019-06-12T00:00:00.000"
"20191532044","Connections Trauma Consulting and Psychotherapy LLC","524 N Tejon Street","Colorado Springs","CO","80903","US",,,,,,"US","Good Standing","CO","Limited Liability Company",,,,,"Connections Trauma Consulting an Psychotherapy","524 N Tejon St",,"Colorado Springs","CO","80903","US","524 N Tejon St",,"Colorado Springs","CO","80903","US","2019-06-28T00:00:00.000"
"20191603292","Buffalo and Sparrow Yoga Collective","2276 S. Coors Court","Lakewood","CO","80228","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Buffalo and Sparrow Yoga Collective","2276 S. Coors Court",,"Lakewood","CO","80228","US",,,,,,,"2019-07-25T00:00:00.000"
"20191839438","Candlewyck Citizens United LLC, Dissolved February 8, 2022","7877 E Mississippi Ave","Denver","CO","80247","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company",,,,,,,,,,,,,,,,,,"2019-10-23T00:00:00.000"
"20191645053","Fraser Automotive Repair LLC","1202 Main Street","Delta","CO","81416","US",,,,,,"US","Good Standing","CO","Limited Liability Company","Jennifer",,"Lahoe",,,"1202 Main Street",,"Delta","CO","81416","US",,,,,,,"2019-08-12T00:00:00.000"
"20191658240","Pinnacle Services Inc.","1325 INDUSTRIAL DR","Itasca","IL","60143","US","1325 INDUSTRIAL DR","Unit D","Itasca","IL","60143","US","Good Standing","IL","Foreign Corporation","Joseph",,"Lucnik",,,"9385 Blanca Street",,"Arvada","CO","80007","US",,,,,,,"2019-08-19T00:00:00.000"
"20191704355","Tryba Ventures Fund IV, LLC","1620 Logan Street","Denver","CO","80203","US",,,,,,"US","Good Standing","CO","Limited Liability Company","James",,"McDonald",,,"5350 Nassau Circle East",,"Englewood","CO","80113","US",,,,,,,"2019-08-30T00:00:00.000"
"20191709040","Outshine Energy Developments, LLC","191 University Blvd","Denver","CO","80206","US","191 University Blvd","Ste 444","Denver","CO","80206","US","Good Standing","DE","Foreign Limited Liability Company",,,,,"Outshine Energy, LLC","191 University Blvd","Ste 444","Denver","CO","80206","US","191 University Blvd","Ste 444","Denver","CO","80206","US","2019-09-01T00:00:00.000"
"20191709058","Outshine Energy Atlantic Developments, LLC","191 University Blvd","Denver","CO","80206","US","191 University Blvd","Ste 444","Denver","CO","80206","US","Good Standing","DE","Foreign Limited Liability Company",,,,,"Outshine Energy Developments, LLC","191 University Blvd","Ste 444","Denver","CO","80206","US","191 University Blvd","Ste 444","Denver","CO","80206","US","2019-09-01T00:00:00.000"
"20191713707","Destination Think! USA Inc.","2028 E Ben White Blvd","Austin","TX","78741","US",,,,,,,"Good Standing","DE","Foreign Corporation",,,,,"Corporation Service Company","1900 W. Littleton Boulevard",,"Littleton","CO","80120","US",,,,,,,"2019-09-03T00:00:00.000"
"20191718675","Jennifer Ibbotson Rodriguez Consulting Hypnotist LLC","6538 S. Alkire St.","Littleton","CO","80127","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Jennifer Ibbotson Rodriguez Consulting Hypnotist LLC","6538 S. Alkire St.","APT 1738","Littleton","CO","80127","US",,,,,,,"2019-09-05T00:00:00.000"
"20191730152","RJ Tilton I LLC","3944 E. Evans Ave.","Denver","CO","80210","US","3944 E EVANS AVE",,"Denver","CO","80210","US","Good Standing","CO","Limited Liability Company","Rebecca","L","Tilton",,,"3944 E EVANS AVE",,"DENVER","CO","80210","US","3944 E EVANS AVE",,"DENVER","CO","80210","US","2019-09-11T00:00:00.000"
"20191730180","RJ Tilton II LLC","3944 E. Evans Ave.","Denver","CO","80210","US","3944 E EVANS AVE",,"Denver","CO","80210","US","Good Standing","CO","Limited Liability Company","Rebecca","L","Tilton",,,"3944 E EVANS AVE",,"DENVER","CO","80210","US","3944 E EVANS AVE",,"DENVER","CO","80210","US","2019-09-11T00:00:00.000"
"20191733938","Semplice Cafe LLC","209 N. Main St., Unit 4","Breckenridge","CO","80424","US","PO Box 2326",,"Breckenridge","CO","80424","US","Good Standing","CO","Limited Liability Company","Michelle",,"Kilduff",,,"209 N. Main St Unit 4",,"Breckenridge","CO","80424","US","PO Box 2326",,"Breckenridge","CO","80424","US","2019-09-13T00:00:00.000"
"20191745531","Pinnacle Event Planning, LLC","10521 Ashfield Street","Highlands Ranch","CO","80126","US","10521 Ashfield Street","4D","Highlands Ranch, Co Usa","CO","80126","US","Good Standing","CO","Limited Liability Company","Jasmine","J","Rice",,,"10521 Ashfield Street","4D","Highlands Ranch","CO","80126","US","10521 Ashfield Street","4D","Highlands Ranch, CO USA","CO","80126","US","2019-09-19T00:00:00.000"
"20191768546","Switchback Sports Colorado, LLC","35 11th Street","Steamboat Springs","CO","80487","US","PO Box 681195",,"Park City","UT","84068","US","Good Standing","CO","Limited Liability Company","Patrick","R","Fannon",,,"35 11th Street",,"Steamboat Springs","CO","80487","US","5121 Silver Springs Road",,"Park City","CO","84098","US","2019-09-24T00:00:00.000"
"20191800003","Mountain Travel, Inc.","1266 66th St, Ste. 2","Emeryville","CA","94608","US","1266 66th St, Ste. 4",,"Emeryville","CA","94608","US","Good Standing","CA","Foreign Other",,,,,"CT Corp System","7700 E Arapahoe Rd","Ste. 220","Centennial","CO","80112-1268","US","7700 E Arapahoe Rd","Ste 220","Centennial","CO","94608","US","2019-10-02T00:00:00.000"
"20191801054","Farsight Talent LLC","1108 Mircos Street","Erie","CO","80516","US",,,,,,"US","Good Standing","CO","Limited Liability Company","Brian","Charles","DeWolf",,,"1108 Mircos Street",,"Erie","CO","80516","US","1108 Mircos Street",,"Erie","CO","80516","US","2019-10-02T00:00:00.000"
"20191801436","KWhitley, LLC","9755 Castle Ridge Cir","Highlands Ranch","CO","80129","US","9755 Castle Ridge Cir",,"Highlands Ranch","CO","80129","US","Good Standing","CO","Limited Liability Company","Mary","Kathryn","Whitley",,,"9755 Castle Ridge Cir",,"Highlands Ranch","CO","80129","US","9755 Castle Ridge Cir",,"Highlands Ranch","CO","80129","US","2019-10-02T00:00:00.000"
"20191813360","Imagine Design by Cyndee LLC, Dissolved February 8, 2022","175 W 20th Street","Craig","CO","81625","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","Cyndee","M","Lougee",,,"175 W 20th Street",,"Craig","CO","81625","US","175 W 20TH ST",,"CRAIG","CO","81625","US","2019-10-09T00:00:00.000"
"20191817260","GAA Consulting, Dissolved February 8, 2022","411 Corona St","Denver","TN","80218","US","2115 Oakbranch Cir",,"Franklin","TN","37064","US","Voluntarily Dissolved","CO","Limited Liability Company","Gregory",,"Arnold",,,"411 Corona St",,"Denver","CO","80218","US","2115 Oakbranch Cir",,"Franklin","CO","37064","US","2019-10-10T00:00:00.000"
"20191835032","Anahata Massage LLC","2130 Mountain View Avenue","Longmont","CO","80501","US",,,,,,,"Good Standing","CO","Limited Liability Company","Jennifer","Rose","Grande",,,"2413 Skysail Court",,"Longmont","CO","80503","US","2130 MOUNTAIN VIEW AVE STE 204",,"Longmont","CO","80503","US","2019-10-21T00:00:00.000"
"20211403865","PRA INVESTMENTS LLC","2020 N ACADEMY BLVD, STE 261 #825","Colorado Springs","CO","80909","US",,,,,,,"Noncompliant","CO","Limited Liability Company",,,,,"LEGALINC CORPORATE SERVICES INC.","1155 KELLY JOHNSON BLVD","SUITE 111","COLORADO SPRINGS","CO","80920","US",,,,,,,"2021-04-26T00:00:00.000"
"20191844892","Siva Corrosion","1313 Wilmington Pike, Suite 2B","West Chester","PA","19382","US",,,,,,,"Good Standing","PA","Foreign Corporation",,,,,"Corporation Service Company","1900 W. Littleton Boulevard",,"Littleton","CO","80120","US","1313 Wilmington Pike","Suite 2B","West Chester","CO","19382","US","2019-10-23T00:00:00.000"
"20191853691","360 Luxury Destinations","26525 E Walker Drive","Aurora","CO","80016","US","26525 E. Walker Dr.",,"Aurora","CO","80016","US","Good Standing","CO","Limited Liability Company",,,,,"360 Luxury Destinations","26525 E Walker Drive",,"Aurora","CO","80016","US","26525 E. Walker Dr.",,"Aurora","CO","80016","US","2019-10-24T00:00:00.000"
"20191861440","Fluir Estado LLC","2400 Braun Dr","Golden","CO","80401","US","2400 Braun Dr",,"Golden","CO","80401","US","Good Standing","CO","Limited Liability Company",,,,,"United States Corporation Agents, Inc.","121 S. Tejon Street","Suite 900","Colorado SPrings","CO","80903","US","121 S. Tejon Street","Suite 900","Colorado SPrings","CO","80903","US","2019-10-28T00:00:00.000"
"20191879735","5280 ASPHALT PAVING CONTRACTORS, INC","4290 NEWCOMBE ST","Wheat Ridge","CO","80033","US",,,,,,,"Good Standing","CO","Corporation","ESDRAS",,"CHAVEZ AGUILAR",,,"4290 NEWCOMBE ST",,"WHEAT RIDGE","CO","80033","US",,,,,,,"2020-01-01T00:00:00.000"
"20191881739","SHC Aurora Holdings, LLC","901 New Hampshire Street","Lawrence","KS","66044","US",,,,,,,"Good Standing","KS","Foreign Limited Liability Company",,,,,"LawHedge","6105 S. Main Street","Suite 200","Aurora","CO","80016","US",,,,,,,"2019-11-01T00:00:00.000"
"20141221931","Snooks Inspection & Consulting Inc.","823 County Road 501","Bayfield","CO","81122","US","P.O. Box 1181",,"Bayfield","CO","81122","US","Good Standing","CO","Corporation","Snooks","Dean","Michael",,,"823 County Road 501",,"Bayfield","CO","81122","US","P.O. Box 1181",,"Bayfield","CO","81122","US","2014-04-03T00:00:00.000"
"20191892031","SB West 38th, LLC","900 South 1st Street","Austin","TX","78704","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"PSW-Glenarm, LLC","4045 N. Pecos St.","Suite 200-1","Denver","CO","80211","US",,,,,,,"2019-11-07T00:00:00.000"
"20191892056","Lauren Metzger LLC, Dissolved February 8, 2022","PO Box 3571","Telluride","CO","81435","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","Lauren",,"Metzger",,,"PO Box 3571",,"Telluride","CO","81435","US",,,,,,,"2019-11-07T00:00:00.000"
"20191892347","Fly Telluride 10, LLC","125 Aspen Ridge Drive #10","Mountain Village","CO","81435","US","3416 Airway Blvd",,"Amarillo","TX","79118","US","Good Standing","CO","Limited Liability Company","Jerry","Don","Thompson",,,"125 Aspen Ridge Drive #10",,"Mountain Village","CO","81435","US","3416 Airway Blvd",,"Amarillo","CO","79118","US","2019-11-07T00:00:00.000"
"20191894894","The Ice Cream Shop, LLC","6248 S. GARRISON ST.","Littleton","CO","80123","US","6248 S GARRISON ST",,"Littleton","CO","80123","US","Good Standing","CO","Limited Liability Company",,,,,"The Ice Cream Shop, LLC","14500 W. COLFAX AVE.",,"LAKEWOOD","CO","80401","US","6248 s garrison st","S Garrison St","Littleton","CO","80123","US","2019-11-08T00:00:00.000"
"20191895607","RELNA, LLC","300 Prater Road","Avon","CO","81620","US",,,,,,,"Good Standing","DE","Foreign Limited Liability Company","Eric","Martin","Thies",,,"300 Prater Road","A-207","Avon","CO","81620","US","12230 El Camino Real, 4th Floor",,"San Diego","CO","92130","US","2019-11-09T00:00:00.000"
"20191897562","Axeology Group LLC","2487 Industrial Blvd","Grand Junction","CO","81501","US","904 Echo Canyon St",,"Fruita","CO","81521","US","Good Standing","CO","Limited Liability Company","Travis","Lee","Ridley",,,"904 Echo Canyon St","Unit 6","Grand Junction","CO","81501","US","904 Echo Canyon St",,"Fruita","CO","81521","US","2019-11-11T00:00:00.000"
"20191902073","Brelis LLC, Dissolved February 8, 2022","3451 n york st","Denver","CO","80205","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company","Brooke",,"Smith",,,"1550 larimer st.","#464","denver","CO","80202","US",,,,,,,"2019-11-13T00:00:00.000"
"20191910954","THE APRES COLLECTIVE LLC","1775 LINDEN AVE","Boulder","CO","80304","US",,,,,,,"Good Standing","CO","Limited Liability Company","Stephanie",,"Pierce",,,"1155 KELLY JOHNSON BLVD","SUITE 111","COLORADO SPRINGS","CO","80920","US",,,,,,,"2019-11-18T00:00:00.000"
"20191912298","Marianne Bandy Coaching LLC","10940 S. Parker Road, Suite 645","Parker","CO","80134","US",,,,,,,"Good Standing","CO","Limited Liability Company","Marianne",,"Bandy",,,"10940 S. Parker Road, Suite 645",,"Parker","CO","80134","US","12266 Rockdale St.",,"Parker","CO","80138","US","2019-11-19T00:00:00.000"
"20191914126","Ema's Salsa","4400 E 115th Pl","Thornton","CO","80233","US",,,,,,"US","Good Standing","CO","Limited Liability Partnership","Rose","Ema","Guiterrez",,,"4400 E 115th Pl",,"Thornton","CO","80233","US",,,,,,,"2019-11-20T00:00:00.000"
"20191914385","The Wright Property LLC","10952 W Bellwood PL","Littleton","CO","80127","US",,,,,,,"Good Standing","CO","Limited Liability Company","William","Edward","Foster","III",,"10952 W Bellwood PL",,"Littleton","CO","80127","US",,,,,,,"2019-11-20T00:00:00.000"
"20191916174","Dry Valley Farms LLC","10709 N 106 Road","Hooper","CO","81136","US",,,,,,,"Good Standing","CO","Limited Liability Company","Beiriger",,"Mark",,,"10709 N 106 Road",,"Hooper","CO","81136","US",,,,,,,"2019-11-21T00:00:00.000"
"20191917366","Lets Roll LLC, Dissolved February 8, 2022","7103 South Redwood Rd #158","West Jordan","UT","84084","US",,,,,,,"Voluntarily Dissolved","CO","Limited Liability Company",,,,,"Registered Agents Inc","1942 Broadway Street STE 314C",,"Boulder","CO","80302","US",,,,,,,"2019-11-21T00:00:00.000"
"20191921300","The Equity Projects Group, LLC","908 Stone Park Lane","Woodland Park","CO","80863","US",,,,,,,"Good Standing","CO","Limited Liability Company","GEORGE",,"TAFT",,,"908 STONE PARK LANE","SUITE 204","WOODLAND PARK","CO","80863","US","6219 KINGS GATE CIRCLE","SUITE 1007","Delray Beach","CO","33484","US","2019-11-23T00:00:00.000"
"20191925184","Better Lives Building Tribes LLC","1942 Broadway St.","Boulder","CO","80302","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"Better Lives Building Tribes LLC","1312 17th Street","STE 730","Denver","CO","80202","US",,,,,,,"2019-11-24T00:00:00.000"
"20191938290","MotoLease Titling Trust II","5200 W. Century Blvd., # 750","Los Angeles","CA","90045","US",,,,,,,"Good Standing","DE","Foreign Other",,,,,"Registered Agents Inc","1942 Broadway Street","Suite 314C","Boulder","CO","80302","US",,,,,,,"2019-11-26T00:00:00.000"
"20191941519","Myler Snowmass, LLC","211 Midland Avenue","Basalt","CO","81621","US",,,,,,,"Good Standing","CO","Limited Liability Company","David","J","Myler",,,"211 Midland Avenue","Ste 201","Basalt","CO","81621","US",,,,,,,"2019-11-27T00:00:00.000"
"20191944659","GBM Nails","5123 S Yosemite St","Greenwood Village","CO","80111","US",,,,,,,"Good Standing","CO","Limited Liability Company","Baigalimaa",,"Nyamdavaa",,,"1834 S Ironton St",,"Aurora","CO","80012","US",,,,,,,"2019-11-29T00:00:00.000"
"20211403880","NOTARY BOSS LLC","8303 FORT SMITH RD","Peyton","CO","80831","US",,,,,,,"Noncompliant","CO","Limited Liability Company",,,,,"LEGALINC CORPORATE SERVICES INC.","1155 KELLY JOHNSON BLVD","SUITE 111","COLORADO SPRINGS","CO","80920","US",,,,,,,"2021-04-26T00:00:00.000"
"20191953421","Coalition for Community Solar Access, Inc.","1380 Monroe Street NW, 721","Washington","DC","20010","US",,,,,,,"Good Standing","DC","Foreign Nonprofit Corporation","McKenzie",,"Bolduc",,,"6685 W 25th ln",,"edgewater","CO","80214","US","6685 W 25TH LN",,"EDGEWATER","CO","80214","US","2019-12-02T00:00:00.000"
"20061258269","Northend Colorado, LLC, Dissolved May 17, 2022","414 N. Main Street #6","Ann Arbor","MI","48104","US","414 N Main St #6",,"Ann Arbor","MI","48104","US","Voluntarily Dissolved","CO","Limited Liability Company",,,,,"C T Corporation System","7700 E Arapahoe Rd, STE 200",,"Centennial","CO","80112","US",,,,,,,"2006-06-23T00:00:00.000"
"20191967162","Gavlick Photography, LLC","12365 MADISON CT","Thornton","CO","80241","US",,,,,,,"Good Standing","CO","Limited Liability Company","SHAWN",,"GAVLICK",,,"12365 MADISON CT",,"THORNTON","CO","80241","US","12365 MADISON CT",,"THORNTON","CO","80241","US","2019-12-08T00:00:00.000"
"20191969664","Jovian Petroleum Corporation, Colorado Authority Relinquished February 8, 2022","7941 Katy Freeway","Houston","TX","77024","US",,,,,,,"Withdrawn","TX","Foreign Corporation",,,,,,,,,,,,,,,,,,"2019-12-09T00:00:00.000"
"20198003765","Bad Toro Trucking A Porras Company LLC","506 E Kiowa Ave","Fort Morgan","CO","80701","US","506 kiowa Ave",,"Fort Morgan","CO","80701","US","Good Standing","CO","Limited Liability Company","Luis","R","Porras",,,"506 E Kiowa Ave",,"Fort Morgan","CO","80701","US",,,,,,,"2019-12-11T00:00:00.000"
"20198006603","Men of Character, LLC","7363 S. Robb Street","Littleton","CO","80127","US","7363 S. Robb St.",,"Littleton","CO","80127","US","Good Standing","CO","Limited Liability Company",,,,,"The Corporation Company","7700 E. Arapahoe Rd","Suite 220","Centennial","CO","80112-1268","US",,,,,,,"2019-12-12T00:00:00.000"
"20198008705","Martins Bay LLC","9249 S. Broadway","Highlands Ranch","CO","80129","US",,,,,,,"Good Standing","CO","Limited Liability Company","Jill",,"Brooks-Garnett",,,"9249 S. Broadway","Unit 200-508","Highlands Ranch","CO","80129","US",,,,,,,"2019-12-13T00:00:00.000"
"20198013966","Carbondale Basketball Club, Dissolved February 8, 2022","23 Gulch Way","Marble","CO","81623","US","23 Gulch Way",,"Marble","CO","81623","US","Voluntarily Dissolved","CO","Nonprofit Corporation","jason",,"Kreiling",,,"23 Gulch Way",,"marble","CO","81623","US","23 Gulch Way",,"marble","CO","81623","US","2019-12-17T00:00:00.000"
"20198014802","BEAUTYBELA LLC","9878 W BELLEVIEW AVE","Denver","CO","80123","US",,,,,,,"Good Standing","CO","Limited Liability Company",,,,,"LEGALINC CORPORATE SERVICES INC.","1155 KELLY JOHNSON BLVD","SUITE 111","COLORADO SPRINGS","CO","80920","US",,,,,,,"2019-12-17T00:00:00.000"
"20198042413","LPCO, LLC","2577 Moen Ranch Road","Virginia Dale","CO","80536","US",,,,,,,"Good Standing","CO","Limited Liability Company","Vicki","L.","Uthmann",,,"2577 Moen Ranch Road",,"Virginia Dale","CO","80536","US","2577 Moen Ranch Rd",,"Virginia Dale","CO","80536","US","2019-12-26T00:00:00.000"
"20198042481","VDCO, LLC","2577 Moen Ranch Road","Virginia Dale","CO","80536","US",,,,,,,"Good Standing","CO","Limited Liability Company","Vicki","L.","Uthmann",,,"2577 Moen Ranch Road",,"Virginia Dale","CO","80536","US","2577 Moen Ranch Rd",,"Virginia Dale","CO","80536","US","2019-12-26T00:00:00.000"
