"loanrange","businessname","address","city","state","zip","naicscode","businesstype","raceethnicity","gender","veteran","nonprofit","jobsretained","dateapproved","lender","cd","loanamount"
"c $1-2 million","CONSERVATION LEGACY","701 Camino del Rio Suite 101","DURANGO","CO","81301","813312","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","0","4/7/2020","Alpine Bank","CO - 03",
"c $1-2 million","CONSOLIDATED DIVISIONS, INC","5585 AIRPORT RD","SEDALIA","CO","80135","561730","Corporation","White","Male Owned","Veteran",,"89","4/7/2020","BOKF, National Association","CO - 02",
"c $1-2 million","CONSOLIDATED RESOURCE, LLC","418 North 9th Svenue","GREELEY","CO","80631","213112","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"45","4/10/2020","Bank of Colorado","CO - 04",
"c $1-2 million","COOLING TOWER DEPOT INC AND MA","651 CORPORATE CIRCLE 206","GOLDEN","CO","80401","321999","Corporation","White","Male Owned","Non-Veteran",,"64","4/11/2020","KeyBank National Association","CO - 02",
"c $1-2 million","COOPER HEATING & COOLING INC","11780 Colmans Way","BROOMFIELD","CO","80020","238220","Subchapter S Corporation","White","Male Owned","Non-Veteran",,,"4/9/2020","Great Western Bank","CO - 02",
"c $1-2 million","CORE CONSULTANTS, INC","1950 W. Littleton Blvd Ste 109","LITTLETON","CO","80120","541330","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"57","4/30/2020","Bank of the West","CO - 01",
"c $1-2 million","CORNERSTONE APARTMENT SERVICES, INC.","665 N. GRANT ST","DENVER","CO","80203","531312","Corporation","Unanswered","Unanswered","Unanswered",,"96","4/6/2020","FirstBank","CO - 01",
"c $1-2 million","CORNERSTONE ORTHOPEDICS & SPORTS","3 SUPERIOR DR","SUPERIOR","CO","80027","621340","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"160","4/15/2020","BOKF, National Association","CO - 02",
"c $1-2 million","CORNERSTONE PAINTING CONTRACTORS INC","4475 E 74TH AVE #201","COMMERCE CITY","CO","80022","238320","Corporation","Unanswered","Unanswered","Unanswered",,"89","4/7/2020","Redstone Bank","CO - 01",
"c $1-2 million","CORRECTIONAL HEALTH PARTNERS LLC","1125  17TH ST STE 101","DENVER","CO","80202","621111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"137","4/7/2020","ANB Bank","CO - 01",
"c $1-2 million","COURTESY MOTOR CO","7590 S BROADWAY 0.0","LITTLETON","CO","80122","441110","Partnership","Unanswered","Unanswered","Unanswered",,"67","4/11/2020","JPMorgan Chase Bank, National Association","CO - 06",
"c $1-2 million","COVENANT VILLAGE OF COLORADO","9153 YARROW ST","WESTMINSTER","CO","80021","623311","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","165","4/30/2020","Bank of America, National Association","CO - 02",
"c $1-2 million","COYOTE RIDGE CONSTRUCTION LLC","6648 County Road 56","JOHNSTOWN","CO","80534","237990","Corporation","Unanswered","Unanswered","Unanswered",,,"4/11/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","CP BLOCK A MEMBER, LLC","1881 16TH ST 5TH FLOOR","DENVER","CO","80202","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"0","4/13/2020","Independent Bank","CO - 01",
"c $1-2 million","CRESTONE CAPITAL LLC","1048 PEARL ST STE 450","BOULDER","CO","80302","523920","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"42","4/7/2020","InBank","CO - 02",
"c $1-2 million","CRIMSON RESOURCE MANAGEMENT CORP.","410 17TH ST STE 1010","DENVER","CO","80202","213111","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"74","4/8/2020","BOKF, National Association","CO - 01",
"c $1-2 million","CRITICAL CARE, PULMONARY AND SLEEP ASSOCIATES, PROFESSIONAL LLP","274 Union Blvd","LAKEWOOD","CO","80228","621111","Limited Liability Partnership","Unanswered","Unanswered","Unanswered",,"67","4/27/2020","Fortis Private Bank","CO - 07",
"c $1-2 million","CS AUTO CHEVNO LLC","1570 Auto Mall Loop","COLORADO SPRINGS","CO","80920","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/11/2020","Ally Bank","CO - 05",
"c $1-2 million","CS AUTO CHEVSO, LLC","230 N Academy BLVD","COLORADO SPRINGS","CO","80909","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/11/2020","Ally Bank","CO - 05",
"c $1-2 million","CSC MANAGEMENT, LLC","1280 S. Ute Street","ASPEN","CO","81611","531110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"90","4/3/2020","Timberline Bank","CO - 03",
"c $1-2 million","CUILA LLC","6377 S REVERE PKWY Ste 200","CENTENNIAL","CO","80111","541990","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"81","4/15/2020","National Cooperative Bank, National Association","CO - 01",
"c $1-2 million","D & E STEEL SERVICES, INC.","11084 leroy drive","DENVER","CO","80233","238120","Corporation","Unanswered","Unanswered","Unanswered",,"80","4/8/2020","First-Citizens Bank & Trust Company","CO - 07",
"c $1-2 million","D & M AUTOMOTIVE, INC.","3835 S COLLEGE AVE","FORT COLLINS","CO","80525","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,,"4/27/2020","Ally Bank","CO - 02",
"c $1-2 million","D-7 ROOFING, LLC","5470 LINCOLN ST","DENVER","CO","80216","238160","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"132","4/15/2020","OneWest Bank, A Division of","CO - 01",
"c $1-2 million","D.G. COLEMAN, INC.","7340 Brighton Road","COMMERCE CITY","CO","80022","484220","Corporation","Unanswered","Unanswered","Unanswered",,"116","4/6/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","DAIRY SPECIALISTS LLC","3309 EMPIRE ST","EVANS","CO","80620","424910","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"4/27/2020","First National Bank of Omaha","CO - 04",
"c $1-2 million","DAKOTA MANAGEMENT COMPANY, INC","7251 W 20th St","GREELEY","CO","80634","531311","Partnership","White","Male Owned","Non-Veteran",,"133","4/3/2020","First National Bank","CO - 04",
,,,"COLORADO SPRINGS","CO","80903","451212","Corporation","Unanswered","Unanswered","Unanswered",,"22","4/14/2020","ANB Bank","CO - 05","147300"
"c $1-2 million","DALBY, WENDLAND & CO, PC","464 Main Street","GRAND JUNCTION","CO","81502","541211","Corporation","Unanswered","Unanswered","Unanswered",,"92","4/5/2020","Community Banks of Colorado, A Division of","CO - 03",
"c $1-2 million","DALE SPRADLEY MOTORS, INC.","2828 W US Hwy 50","PUEBLO","CO","81008","441110","Corporation","Unanswered","Unanswered","Unanswered",,"145","4/6/2020","Chisholm Trail State Bank","CO - 03",
"c $1-2 million","DAVID OWEN TRYBA ARCHITECTS, P.C.","1620 LOGAN ST","DENVER","CO","80203","541310","Corporation","Unanswered","Unanswered","Unanswered",,"51","4/27/2020","First Western Trust Bank","CO - 01",
"c $1-2 million","DCPS CLEANING, LLC","7300 S ALTON WAY #5A","CENTENNIAL","CO","80112","561790","Limited  Liability Company(LLC)","White","Male Owned","Non-Veteran",,"252","4/10/2020","Bank of the West","CO - 04",
"c $1-2 million","DEEP SPACE SYSTEMS","8100 Shaffer Parkway","LITTLETON","CO","80127","561312","Sole Proprietorship","Unanswered","Male Owned","Non-Veteran",,"59","4/13/2020","Readycap Lending, LLC","CO - 01",
"c $1-2 million","DELTA SOLUTIONS AND STRATEGIES, LLC","7150 Campus Dr Ste 365","COLORADO SPRINGS","CO","80920","541330","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"96","5/3/2020","Bank of America, National Association","CO - 05",
"c $1-2 million","DEMMER INVESTMENTS, INC.","12777 Claude Ct. Bldg C 0.0","THORNTON","CO","80241","336413","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"80","4/9/2020","JPMorgan Chase Bank, National Association","CO - 06",
"c $1-2 million","DENCO SALES CO","55 So Yuma St","DENVER","CO","80223","423840","Corporation","Unanswered","Unanswered","Unanswered",,"144","4/4/2020","MidWestOne Bank","CO - 01",
"c $1-2 million","DENOVO SOLUTIONS, LLC","3950 LEWISTON ST 350","AURORA","CO","80011","541519","Limited  Liability Company(LLC)","Black or African American","Male Owned","Veteran",,"70","4/6/2020","Herring Bank","CO - 01",
"c $1-2 million","DENVER ACADEMY, INC.","4400 E. Iliff Ave.","DENVER","CO","80222","611110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","0","4/12/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","DENVER EYE SURGEON, PC","13772 DENVER WEST PKWY BLDG 55","LAKEWOOD","CO","80401","622110","Corporation","Unanswered","Unanswered","Unanswered",,"76","4/8/2020","FirstBank","CO - 02",
"c $1-2 million","DENVER MILK MARKET, LLC","1800 Wazee Street","DENVER","CO","80202","722511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"159","4/13/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","DENVER NEPHROLOGISTS, PC","130 Rampart Way Ste 300B","DENVER","CO","80230","621492","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/7/2020","UMB Bank, National Association","CO - 01",
"c $1-2 million","DENVER SEMINARY","6399 S Santa Fe Drive","LITTLETON","CO","80120","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","1","4/14/2020","BBVA USA","CO - 01",
"c $1-2 million","DESERT FLOUR LLC","71 INDIAN BRUSH TRL","SILVERTHORNE","CO","80498","445291","Limited Liability Partnership","White","Male Owned","Non-Veteran",,"250","4/3/2020","Community Savings Bank","CO - 02",
"c $1-2 million","DESIGN WORKSHOP, INC. II","1390 LAWRENCE ST STE 100","DENVER","CO","80204","541320","Corporation","Unanswered","Unanswered","Unanswered",,"116","4/6/2020","BOKF, National Association","CO - 01",
"c $1-2 million","DEVELOPMENTAL OPPORTUNITIES, INC.","700 S 8th Street","CANON CITY","CO","81212","623210","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","220","4/28/2020","U.S. Bank, National Association","CO - 05",
"c $1-2 million","DGI ACQUISITION LLC","1600 EVANS AVE STE A","ENGLEWOOD","CO","80110","238150","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"122","4/10/2020","CrossFirst Bank","CO - 01",
"c $1-2 million","DIAMOND T. SERVICES, INC.","1501 Washington Avenue","GOLDEN","CO","80401","213112","Corporation","White","Male Owned","Non-Veteran",,"95","4/8/2020","Fulton Bank, National Association","CO - 02",
"c $1-2 million","DIGICOMM INTERNATIONAL INC","1 DIGICOMM DRIVE","ENGLEWOOD","CO","80112","423610","Corporation","Unanswered","Male Owned","Non-Veteran",,"0","4/30/2020","Wells Fargo Bank, National Association","CO - 04",
"c $1-2 million","DIGITECH SYSTEMS LLC","8400 E Crescent Pkwy","GREENWOOD VILLAGE","CO","80111","541511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"55","5/3/2020","Bank of America, National Association","CO - 01",
"c $1-2 million","DIRE WOLF DIGITAL, LLC","1120 LINCOLN ST N","DENVER","CO","80203","541511","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"76","5/3/2020","U.S. Bank, National Association","CO - 01",
"c $1-2 million","DIVERSIFIED MACHINE SYSTEMS, LLC","1068 Elkton Drive","COLORADO SPRINGS","CO","80907","333517","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"96","4/14/2020","BOKF, National Association","CO - 05",
"c $1-2 million","DIVISION 7 INC","285 WARREN AVE","SILVERTHORNE","CO","80498","238310","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"98","5/3/2020","U.S. Bank, National Association","CO - 02",
"c $1-2 million","DMSC MANAGEMENT PARTNERS, INC","5912 S Cody St Suite 200","LITTLETON","CO","80123","621610","Corporation","Unanswered","Unanswered","Unanswered",,"0","5/20/2020","FirstBank","CO - 01",
"c $1-2 million","DOHN CONSTRUCTION INC","2642 MIDPOINT DR","FORT COLLINS","CO","80525","236220","Corporation","Unanswered","Unanswered","Unanswered",,,"4/10/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","DONYATI, LLC","1120 Washington Ave","GOLDEN","CO","80401","541618","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"82","4/29/2020","Midwest Regional Bank","CO - 02",
"c $1-2 million","DOUBLE DIAMOND DISTILLERY, LLC.","1925 Airport Road","BRECKENRIDGE","CO","80424","312130","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"107","4/7/2020","FirstBank","CO - 02",
"c $1-2 million","DOUBLE EAGLE RESORTS, INC.","442 E BENNETT AVE PO BOX 1588","CRIPPLE CREEK","CO","80813","721120","Corporation","Unanswered","Male Owned","Unanswered",,"206","4/14/2020","Community Banks of Colorado, A Division of","CO - 05",
"c $1-2 million","DOUBLE J MEAT PACKING, INC.","726 W MAIN ST","PIERCE","CO","80650","424470","Corporation","Unanswered","Unanswered","Unanswered",,"250","4/5/2020","Farmers Bank","CO - 04",
"c $1-2 million","DOUBLE T OILFIELD SERVICES, LLC","383 INVERNESS PKWY SUITE 300","ENGLEWOOD","CO","80112","213112","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"67","4/5/2020","Firstar Bank","CO - 04",
"c $1-2 million","DRYWALL PARTITIONS, INC.","5016 W 58TH AVE","ARVADA","CO","80002","238310","Subchapter S Corporation","Unanswered","Male Owned","Unanswered",,"120","4/14/2020","FirstBank","CO - 07",
"c $1-2 million","DT BAR WELDING SERVICE, INC","22994 County Rd 30","HUDSON","CO","80642","332111","Corporation","White","Male Owned","Non-Veteran",,,"4/9/2020","Great Western Bank","CO - 04",
"c $1-2 million","DTJ DESIGN INC","3101 IRIS AVE","BOULDER","CO","80301","541310","Corporation","Unanswered","Unanswered","Unanswered",,,"4/7/2020","First National Bank of Omaha","CO - 02",
"c $1-2 million","DUCTS UNLIMITED MECHANICAL SYSTEMS, INC.","5156 W 58th Ave","ARVADA","CO","80002","238220","Subchapter S Corporation","White","Male Owned","Unanswered",,"97","4/6/2020","Zions Bank, A Division of","CO - 07",
"c $1-2 million","DUFFY CRANE INC","10180 Brighton Rd","HENDERSON","CO","80640","493190","Corporation","Unanswered","Unanswered","Unanswered",,"78","4/14/2020","Citywide Banks","CO - 06",
"c $1-2 million","DUN-RITE HOME IMPROVEMENTS, INC.","2010 W. DARTMOUTH AVE.","ENGLEWOOD","CO","80110","236118","Corporation","White","Female Owned","Non-Veteran",,"129","4/15/2020","KeyBank National Association","CO - 01",
"c $1-2 million","DUNDEE RESORT DEVELOPMENT LLC","28194 U.S. HWY 6","DILLON","CO","80435","561110","Corporation","Unanswered","Unanswered","Unanswered",,,"5/3/2020","Wells Fargo Bank, National Association","CO - 02",
"c $1-2 million","DURANGO COCA-COLA BOTTLING COMPANY","75 GIRARD ST","DURANGO","CO","81303","424490","Corporation","Unanswered","Unanswered","Unanswered",,,"4/7/2020","TBK Bank, SSB","CO - 03",
"c $1-2 million","DURANGO MOTOR COMPANY","1200 Carbon Junction","DURANGO","CO","81301","441110","Corporation","Unanswered","Male Owned","Non-Veteran",,"162","4/7/2020","Alerus Financial, National Association","CO - 03",
"c $1-2 million","DURANGO SILVERTON NARROW GAUGE RAILROAD COMPANY","479 MAIN AVE","DURANGO","CO","81301","487110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/9/2020","Alpine Bank","CO - 03",
"c $1-2 million","DVMD LLC DBA INTELLITEC COLLEGE","2504 EAST PIKES PEAK AVE STE 305","COLORADO SPRINGS","CO","80909","611519","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,,"5/3/2020","Wells Fargo Bank, National Association","CO - 05",
"c $1-2 million","DWIRE EARTHMOVING LLC","6799 BISMARK RD Suite A","COLORADO SPRINGS","CO","80922","238910","Subchapter S Corporation","White","Male Owned","Non-Veteran",,"98","4/27/2020","The Eastern Colorado Bank","CO - 05",
"c $1-2 million","E-Z EXCAVATING INC.","8123 INDIAN PEAKS AVE","ERIE","CO","80516","238910","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"135","4/5/2020","Adams Bank & Trust","CO - 02",
"c $1-2 million","E.A.P., INC.","7941 SHAFFER PKWY","LITTLETON","CO","80127","238150","Corporation","White","Male Owned","Non-Veteran",,"85","4/5/2020","BOKF, National Association","CO - 01",
"c $1-2 million","EARTH SERVICES & ABATEMENT, LLC","6700 E 50th Avenue","COMMERCE CITY","CO","80022","562910","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"195","4/13/2020","Veritex Community Bank","CO - 01",
"c $1-2 million","EAST PHILLIPS COUNTY HOSPITAL DISTRICT","1001 E JOHNSON ST","HOLYOKE","CO","80734","622110","Non-Profit Organization","White","Male Owned","Non-Veteran","Y","103","4/27/2020","First Pioneer National Bank","CO - 04",
"c $1-2 million","EAST WEST HOTEL HOLDINGS, LLC.","126 Riverfront Lane 5th Floor","AVON","CO","81620","721110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"273","4/6/2020","FirstBank","CO - 02",
"c $1-2 million","EAST WEST PARTNERS, INC.","126 RIVERFRONT LN","AVON","CO","81620","531390","Corporation","Unanswered","Unanswered","Unanswered",,"120","4/8/2020","FirstBank","CO - 02",
"c $1-2 million","EASTER SEALS COLORADO","5755 W Alameda Ave","LAKEWOOD","CO","80226","813211","Professional Association","Unanswered","Unanswered","Unanswered",,"220","4/12/2020","Citywide Banks","CO - 01",
"c $1-2 million","EASTERN COLO SERVICES FOR DEVEL DISABLED","617 S 10TH AVE","STERLING","CO","80751","624120","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y",,"4/15/2020","TBK Bank, SSB","CO - 04",
"c $1-2 million","EASTERN COLORADO WELL SERVICE LLC","43400 US Highway 40","CHEYENNE WELLS","CO","80810","213112","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"66","4/6/2020","The Eastern Colorado Bank","CO - 04",
"c $1-2 million","EASTERN RIO BLANCO COUNTY HEALTH SERVICES DISTRICT","100 PIONEERS MEDICAL CENTER DR","MEEKER","CO","81641","622110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","210","4/8/2020","Glacier Bank","CO - 03",
"c $1-2 million","EBEN EZER LUTHERAN CARE CENTER","122 HOSPITAL RD","BRUSH","CO","80723","623312","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","234","4/7/2020","Commerce Bank","CO - 04",
"c $1-2 million","ED BOZARTH 1 PARK MEADOW CHEVROLET INC","8351 PARKWAY DR","LONE TREE","CO","80124","441110","Corporation","Unanswered","Unanswered","Unanswered",,"92","5/3/2020","Bank of America, National Association","CO - 04",
"c $1-2 million","ED BOZARTH CHEVROLET AND BUICK INC.","2595 HWY 6 & 50","GRAND JUNCTION","CO","81505","441110","Sole Proprietorship","Unanswered","Unanswered","Unanswered",,"92","4/29/2020","Bank of America, National Association","CO - 03",
"c $1-2 million","ED BOZARTH CHEVROLET COMPANY INC","2001 S Havana St","AURORA","CO","80014","441110","Corporation","Unanswered","Unanswered","Unanswered",,"104","5/3/2020","Bank of America, National Association","CO - 01",
"c $1-2 million","EDC OF DENVER, LLC","4100 E MISSISSIPPI AVE 1300","DENVER","CO","80246","621420","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"71","4/8/2020","Farmers & Stockmens Bank","CO - 01",
"c $1-2 million","EDGE CONTRACTING INC","1453 Brickyard Rd","GOLDEN","CO","80403","237110","Corporation","Unanswered","Male Owned","Non-Veteran",,"77","4/6/2020","MidWestOne Bank","CO - 02",
"c $1-2 million","EDUCATIONAL MEASURES, LLC","7100 E BELLEVIEW AVE STE 350","GREENWOOD VILLAGE","CO","80111","518210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"71","4/10/2020","Enterprise Bank & Trust","CO - 01",
"c $1-2 million","EGS INC","333 W. Hampden Ave, Ste 530","ENGLEWOOD","CO","80110","541620","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"500","5/3/2020","Zions Bank, A Division of","CO - 01",
"c $1-2 million","EHRLICH AUTOMOBILES INC","4732 26TH ST","GREELEY","CO","80634","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"93","4/5/2020","Bank of Colorado","CO - 04",
"c $1-2 million","ELDORADO ARTESIAN SPRINGS, INC.","1783 DOGWOOD ST","LOUISVILLE","CO","80027","312112","Corporation","Unanswered","Male Owned","Non-Veteran",,"96","4/4/2020","ANB Bank","CO - 02",
"c $1-2 million","ELECTRO-MECHANICAL PRODUCTS, INC.","897 Tabor Street","LAKEWOOD","CO","80401","332999","Corporation","White","Male Owned","Non-Veteran",,"169","4/8/2020","MidWestOne Bank","CO - 02",
"c $1-2 million","ELEMENT SERVICES LLC","20207 Leola Way","EATON","CO","80615","213112","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"76","4/7/2020","Independent Bank","CO - 04",
"c $1-2 million","ELITE BRANDS OF COLORADO, INC.","4780 HOLLY STREET","DENVER","CO","80216","424820","Corporation","Unanswered","Female Owned","Unanswered",,"73","4/10/2020","Glacier Bank","CO - 01",
"c $1-2 million","EMERALD ISLE LANDSCAPING, INC.","6849 S. Dawson Cir","ENGLEWOOD","CO","80112","561730","Corporation","White","Male Owned","Non-Veteran",,"90","4/6/2020","Zions Bank, A Division of","CO - 04",
"c $1-2 million","ENCOMPASS TECHNOLOGIES DEVELOPMENT INC","420 LINDEN ST STE 200","FORT COLLINS","CO","80524","511210","Corporation","Unanswered","Male Owned","Non-Veteran",,"109","4/4/2020","Bank of Colorado","CO - 02",
"c $1-2 million","ENERGY REAL ESTATE SOLUTIONS, LLC","1675 Broadway STE 2010","DENVER","CO","80202","531210","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"40","5/13/2020","Celtic Bank Corporation","CO - 01",
"c $1-2 million","ENGINEERED DEMOLITION, INC.","4100 GLOBEVILLE RD","DENVER","CO","80216","238990","Corporation","Unanswered","Unanswered","Unanswered",,"110","4/5/2020","Commerce Bank","CO - 01",
"c $1-2 million","ENGINEERING ECONOMICS INC","780 Simms Street Suite 210","GOLDEN","CO","80401","541330","Corporation","Unanswered","Unanswered","Unanswered",,"68","4/14/2020","KeyBank National Association","CO - 02",
"c $1-2 million","ENSERVCO CORPORATION","999 18TH ST, STE 1925N","DENVER","CO","80202","213112","Corporation","Unanswered","Unanswered","Unanswered",,"100","4/10/2020","East West Bank","CO - 01",
"c $1-2 million","ENSTROM CANDIES, INC","701 COLORADO AVE","GRAND JUNCTION","CO","81501","311352","Subchapter S Corporation","White","Female Owned","Unanswered",,"134","4/3/2020","Home Loan State Bank","CO - 03",
"c $1-2 million","ENVIRONMENTAL DESIGNS, INC.","12511 E 112TH AVENUE","HENDERSON","CO","80640","238910","Corporation","Unanswered","Unanswered","Unanswered",,"280","4/7/2020","Glacier Bank","CO - 06",
"c $1-2 million","ENVIRONMENTAL LANDWORKS COMPANY, INC.","17173 MT VERNON RD","GOLDEN","CO","80401","561730","Corporation","Unanswered","Male Owned","Non-Veteran",,"198","4/7/2020","BOKF, National Association","CO - 02",
"c $1-2 million","ENVIROTECH SERVICES, INC.","910 54th Avenue, Suite 230","GREELEY","CO","80634","237310","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"0","4/8/2020","UMB Bank, National Association","CO - 04",
"c $1-2 million","EON ENTERPRISES, INC.","60 Tejon Street","DENVER","CO","80223","423210","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"86","4/28/2020","U.S. Bank, National Association","CO - 01",
"c $1-2 million","EOS GROUP, INC.","1644 Platte St Fl 4","DENVER","CO","80202","541512",,"Unanswered","Unanswered","Unanswered",,"27","5/1/2020","JPMorgan Chase Bank, National Association","CO - 01",
"c $1-2 million","EP BLAZER, LLC","5200 S. Broadway 0.0","ENGLEWOOD","CO","80113","441110","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"145","4/9/2020","JPMorgan Chase Bank, National Association","CO - 01",
"c $1-2 million","EPILOG CORPORATION","16371 TABLE MOUNTAIN PARKWAY 0.0","GOLDEN","CO","80403","333999","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"127","4/9/2020","JPMorgan Chase Bank, National Association","CO - 02",
"c $1-2 million","EPOCH CONCEPTS LLC","8920 Barrons Boulevard","LITTLETON","CO","80129","541519","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"36","4/29/2020","American Express National Bank","CO - 06",
"c $1-2 million","ERC DEVELOPMENT, LLC","SOUTHPARK DR","LITTLETON","CO","80120","722513","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"250","4/3/2020","The First National Bank of Hutchinson","CO - 01",
"c $1-2 million","ERCO, LLC","9250 E. COSTILLA AVE STE 310","GREENWOOD VILLAGE","CO","80112","562111","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"143","4/5/2020","CIBC Bank USA","CO - 04",
"c $1-2 million","ERGOFLEX SYSTEMS, INC. DBA XYBIX SYSTEMS, INC.","8207 SOUTHPARK CIR","LITTLETON","CO","80120",,"Sole Proprietorship","Unanswered","Unanswered","Unanswered",,"78","5/1/2020","JPMorgan Chase Bank, National Association","CO - 01",
"c $1-2 million","ESTRELLA HOME HEALTH CARE, INC.","4155 E Jewell Avenue Suite 816","DENVER","CO","80222","621999","Corporation","Unanswered","Unanswered","Unanswered",,"0","4/28/2020","FirstBank","CO - 01",
"c $1-2 million","EUROPEAN MOTOR CARS OF LITTLETON, INC.","8070 S. Broadway","LITTLETON","CO","80122","441110","Subchapter S Corporation","Unanswered","Unanswered","Unanswered",,"128","4/6/2020","City National Bank of Florida","CO - 06",
"c $1-2 million","EVENT RENTS USA, LLC","13305 JAMES E CASEY AVE","ENGLEWOOD","CO","80112","532289","Limited  Liability Company(LLC)","Unanswered","Unanswered","Unanswered",,"203","4/9/2020","Community Banks of Colorado, A Division of","CO - 04",
"c $1-2 million","EVENTUS SOLUTIONS GROUP, LLC","9777 Pyramid Court, Suite 160","ENGLEWOOD","CO","80112","541519","Limited  Liability Company(LLC)","Unanswered","Male Owned","Unanswered",,"90","4/7/2020","JPMorgan Chase Bank, National Association","CO - 04",
"c $1-2 million","EVERGREEN HOME HEALTHCARE, LLC","301 N. Howes St. Suite 110","FORT COLLINS","CO","80521","621610","Limited  Liability Company(LLC)","Unanswered","Male Owned","Non-Veteran",,"308","4/29/2020","Western States Bank","CO - 02",
"c $1-2 million","EYE CARE CENTER OF NORTHERN COLORADO, P.C.","1400 Dry Creek Drive","LONGMONT","CO","80503","621320","Subchapter S Corporation","Unanswered","Male Owned","Non-Veteran",,"91","4/27/2020","Bank of Colorado","CO - 02",
"c $1-2 million","FACTION HOLDINGS, INC","1660 LINCOLN ST STE 1600","DENVER","CO","80264","518210","Corporation","Unanswered","Unanswered","Unanswered",,"81","4/6/2020","BOKF, National Association","CO - 01",
"c $1-2 million","FAIRACRES MANOR, INC.","1700 18TH AVE","GREELEY","CO","80631","623110","Corporation","Unanswered","Unanswered","Unanswered",,"186","4/6/2020","BOKF, National Association","CO - 04",
"c $1-2 million","FAIRFIELD AND WOODS, P.C.","1801 CALIFORNIA ST Ste 2600","DENVER","CO","80202","541110","Corporation","Unanswered","Unanswered","Unanswered",,"67","4/7/2020","BOKF, National Association","CO - 01",
"c $1-2 million","FAITH BIBLE CHAPEL INTERNATIONAL","12189 W 64TH AVE","ARVADA","CO","80004","813110","Non-Profit Organization","Unanswered","Unanswered","Unanswered","Y","244","4/9/2020","FirstBank","CO - 07",
