"entityid","registranttypeabbr","name","fein","filingtype","documentid","amendmententityid","externalfilingfromnccs","externalfilingtype","actualfinancialsprovided","principaladdress","principalcity","principalstate","principalzipcode","principalzipcode4","residentialcounty","mailingaddress","mailingcity","mailingstate","mailingzipcode","mailingzipcode4","phone","fax","website","authorizedofficername","authorizedofficersigneddate","cfoname","cfosigneddate","registrationapproveddate","paymentprocesseddate","nextrenewalregistrationdate","fiscalyearstartdate","fiscalyearenddate","nteecode1","nteecode2","nteecode3","taxexemptstatus","taxexemptcode","irsexemptiondate","taxdeductible","extensionfiled","consolidatedregistrationstatement","fiscalyearbeginning","fiscalyearending","newcharity","outsideprofessionalfundraiserfees","totalcontributionsraisedpreviousyear","totalfundraisingexpensespreviousyear","totalmanagementgeneralexpensespreviousyear","expensesdividedbycontributions","totalexpensesplusmanagementgeneraldividedbycontributions","relatedorganizations","relatedtootherorganization","relatedorganizationtaxexempt","solicitednontaxdeductiblegifts","statedgiftnottaxdeductible","revenuefromcontibutions","revenuefromgovernment","programservicerevenue","revenuefrominvestments","revenuefromspecialevents","revenuefromsales","revenueother","revenuetotal","expensesfromprogramservices","expensesfromadministrativeother","expensesfundraising","expensesaffiliates","expensesother","expensesothercomment","expensestotal","endofyearassests","endofyeartotalliabilities","endofyearassestsminusliabilities","unrestrictedassests","temporarilyrestrictedassets","permanentlyrestrictedassets","publicbenefitcorporation","pbcrecordingmethod","pbcpromotedbenefit","pbcissuesstockshares","pbcstocksharesavailable","pbcbenefitreportsent","pbcannualbenefitreport","conflictofinterest","conflictofinterestaffirmation","legalbusinessformation","currentstatus","statusdate","principaladdress2","principalprovince","principalcountry","mailingaddress2","mailingprovince","mailingcountry","placeformed","dateformed","expirationdate","programserviceratio"
"20083006058","CO","BIBLICA MINISTRIES FOUNDATION","841190575","RENEWAL","20193013470","20183014625",,,"true","1820 JET STREAM DRIVE","Colorado Springs","CO","80921","3696","EL PASO","1820 JET STREAM DRIVE","COLORADO SPRINGS","CO","80921",,"7198672616","7198672880","www.biblica.com","Robert Dinolfo","2019-05-06T00:00:00.000",,,"2019-05-07T00:00:00.000","2019-05-06T00:00:00.000","2020-02-15T00:00:00.000","10-01","09-30","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(3)",,"true","false","false","2017-10-01T00:00:00.000","2018-09-30T00:00:00.000",,"0","192877","7678","93231",,,"BIBLICA, INC.","true","true","false","false","192877","0","0","213912","0","0","0","406789","831019","93231","7678","0","0",,"931928","17678761","10181093","7497668","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","19910628","05/15/23","0.89172"
"20133018500","CO","AIA FOUNDATION","593819154","RENEWAL","20223018012","20213025878",,,"true","1735 NEW YORK AVENUE, NW","Washington","DC","20006",,"WASHINGTON, DC",,,,,,"2026267472",,"www.architectsfoundation.org","David Paciotti","2022-07-06T00:00:00.000",,,"2022-07-08T00:00:00.000","2022-07-08T00:00:00.000","2023-05-15T00:00:00.000","01-01","12-31","ARTS,CULTURE & HUMANITIES","COMMUNITY IMPROVEMENT,CAPACITY BUILDING",,"true","501(C)(3)","2011-01-06T00:00:00.000","true","false","false","2021-01-01T00:00:00.000","2021-12-31T00:00:00.000",,"0","748270","16870","41722",,,"THE AMERICAN INSTITUTE OF ARCHITECTS, INC.","true","true","false","false","748270","0","7665","204679","0","0","0","1255923","440923","41722","16870","0","0",,"499515","9503278","125581","9377697","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"DC","20050921","08/15/23","0.8827"
"20173027034","CO","ASSOCIATE ALUMNAE OF DOUGLASS COLLEGE","221607270","RENEWAL","20183001894","20173027034",,,"true","181 RYDERS LANE","New Brunswick","NJ","08901",,"MIDDLESEX",,,,,,"7322461600","7329322883","www.douglassalumnae.org","Valerie Anderson","2018-01-17T00:00:00.000",,,"2018-01-25T00:00:00.000","2018-01-17T00:00:00.000","2018-11-15T00:00:00.000","07-01","06-30","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING",,,"true","501(C)(3)",,"true","false","false","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000",,"148317","668873","428436","1085230",,,,"false","false","false","false","668873","0","0","266291","0","0","0","1286054","909585","1085230","428436","0","0",,"2423251","14107062","126899","13980163","2618620","4123624","7237919","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"NJ","19270624","02/15/23","0.37536"
"20023009020","CO","THE ARC OF ADAMS COUNTY","840679337","AMENDMENT - ESTIMATES","20033651286","20023009020",,,"false","8805 FOX DRIVE, STE 100","Denver","CO","80260",,"ADAMS",,,,,,"3034280310","3036509070",,"Linda Skaflen","2003-01-06T00:00:00.000","Grail Kister","2001-06-03T10:02:00.000","2003-01-14T00:00:00.000","2003-01-06T00:00:00.000","2003-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)",,"true","true","false","2001-01-01T00:00:00.000","2001-12-31T00:00:00.000",,"0","306802","0","33228","0","10","ARC OF CO, METRO ASSOC. FOR RETARDED CITIZENS","true","true","false","false","306802","0","339778","17216","0","0",,"666260","648178","33228","0","0",,,"681406","461210","23788","437422","435193","2229","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19730816","08/15/23","0.95124"
"20083006510","CO","LIMON HERITAGE SOCIETY","841226575","INITIAL REGISTRATION - ESTIMATES","20083006510",,,,"false","899 1ST ST","Limon","CO","80828",,"LINCOLN","P O BOX 341","LIMON","CO","80828",,"7197758894",,,"Barbara J Berry","2008-06-06T00:00:00.000",,,"2008-06-13T00:00:00.000","2008-06-06T00:00:00.000","2009-05-15T00:00:00.000","01-01","12-31","ARTS,CULTURE & HUMANITIES","COMMUNITY IMPROVEMENT,CAPACITY BUILDING",,"true","501(C)(3)",,"true","false","false","2007-01-01T00:00:00.000","2007-12-31T00:00:00.000",,"0","77893","0","0",,,,"false","false","false","false","70393","7500","0","4836","24777","0","0","112091","39780","0","0","0","0",,"39780","755471","755471","0","715371","40100","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","19920501","08/15/23","1"
"20123025680","CO","PHI MU FOUNDATION, INC.","626042543","INITIAL REGISTRATION","20123025680",,,,"true","400 WESTPARK DRIVE","Peachtree City","GA","30269",,"FAYETTE","C/O COPILEVITZ AND CANTER","KANSAS CITY","MO","64108",,"7706322127","7706322135","www.phimufoundation.org","Julie Burkhard","2012-07-24T00:00:00.000",,,"2012-07-25T00:00:00.000","2012-07-24T00:00:00.000","2012-11-15T00:00:00.000","07-01","06-30","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING",,,"true","501(C)(3)",,"true","false","false","2010-07-01T00:00:00.000","2011-06-30T00:00:00.000",,"0","1777188","147339","410936",,,,"false","false","false","false","1777188","0","0","1347","-39389","0","0","1739146","408959","410936","147339","0","0",,"967234","10527845","0","10527845","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES","310 W. 20TH STREET, SUITE 300",,"UNITED STATES","TN","19570226","02/15/23","0.42281"
"20053005174","CO","COMMUNITY COLLEGE OF AURORA FOUNDATION","841078004","RENEWAL","20173031837","20163031230",,,"true","16000 E CENTRETECH PARKWAY","Aurora","CO","80011",,"ARAPAHOE",,,,,,"3033604833",,"www.auroragives.org","John Wolfkill","2017-10-09T00:00:00.000",,,"2017-10-17T00:00:00.000","2017-10-09T00:00:00.000","2018-11-15T00:00:00.000","07-01","06-30","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000",,"0","460048","84880","101461",,,"COMMUNITY COLLEGE OF AURORA","true","true","true","true","460048","0","0","209043","63003","0","0","732094","761053","101461","84880","0","0",,"947394","5242939","26824","5216115","3678605","808225","729285","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19850903","02/15/23","0.80331"
"20093007649","CO","SPANISH PEAKS HEALTHCARE FOUNDATION","841558843","RENEWAL","20213013955","20203021065",,,"true","23500 U.S. HWY. 160","Walsenburg","CO","81089",,"HUERFANO",,,,,,"7197384540","7197385138","sprhc.org","John Davis","2021-05-19T00:00:00.000",,,"2021-05-20T00:00:00.000","2021-05-19T00:00:00.000","2022-05-15T00:00:00.000","01-01","12-31","PUBLIC,SOCIETY BENEFIT",,,"true","501(C)(3)","2003-04-02T00:00:00.000","true","false","false","2020-01-01T00:00:00.000","2020-12-31T00:00:00.000",,"0","21430","5580","3920",,,,"false","false","false","false","21430","0","0","2409","14865","0","0","47817","12200","3920","5580","0","0",,"21700","160476","0","160476","30921","18645","110910","false",,,,,,,,,"NON-PROFIT","GOOD",,,,"UNITED STATES",,,,"CO","20010813","08/15/23","0.56221"
"20043004058","PS","SD&A TELESERVICES, INC.",,"AMENDMENT","20193037011","20193012849",,,,"5757 W. CENTURY BLVD., STE. 300","Los Angeles","CA","90045",,"LOS ANGELES","310 WEST 20TH STREET, SUITE 300","KANSAS CITY","CA","64108",,"8164729000",,,"Christopher Dyrud-young","2019-11-21T00:00:00.000",,,"2019-11-21T00:00:00.000","2019-11-21T00:00:00.000","2020-05-02T00:00:00.000",,,,,,"false",,,"false","false","false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false",,,,,,,"false","false","Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","GA","20140319","05/16/23",
"20083004538","CO","CHRISTIAN LIFESTYLES MINISTRIES, INC.","841044807","RENEWAL","20133008508","20123006755",,,"true","6040 RANGELAND PLACE","Colorado Springs","CO","80918",,"EL PASO",,,,,,"7192659614",,,"Karl Douglas Moore","2013-03-19T00:00:00.000",,,"2013-03-20T00:00:00.000","2013-03-19T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","RELIGION,SPIRITUAL DEVELOPMENT",,,"true","501(C)(3)",,"true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","42361","3411","0",,,,"false","false","false","false","42361","0","0","0","0","0","0","42361","35472","0","3411","0","0",,"38883","8104","0","8104","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19870114","08/15/23","0.91228"
"20153013019","CO","COLORADO CITIZENS FOR CANINE WELFARE, INC.","453532052","RENEWAL","20203007500","20193015757",,,"true","10001 OAK TREE COURT","Lone Tree","CO","80124",,"DENVER","P.O. BOX 202713","DENVER","CO","80220",,"9703253561",,"www.caninewelfare.org","Sharon L Howard","2020-03-10T00:00:00.000",,,"2020-03-11T00:00:00.000","2020-03-10T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","ANIMALS","PUBLIC,SOCIETY BENEFIT",,"true","501(C)(3)","2002-09-12T00:00:00.000","true","false","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"0","61405","1004","3504",,,,"false","false","true","true","61405","0","0","0","1409","0","0","62814","20753","3504","1004","0","0",,"25261","52035","0","52035","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","20120209","08/15/23","0.82154"
"20093007794","CO","GREAT EDUCATION COLORADO FUND","562517232","RENEWAL","20153033957","20143020520",,,"true","1000 E. 16TH AVE. SUITE 018","Denver","CO","80218",,"DENVER",,,,,,"3037225901",,"www.greateducation.org","Liane Morrison","2015-10-12T00:00:00.000",,,"2015-10-13T00:00:00.000","2015-10-12T00:00:00.000","2016-05-15T00:00:00.000","06-03","12-31","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY","EDUCATION",,"true","501(C)(3)","2007-07-05T00:00:00.000","true","false","false","2014-01-01T00:00:00.000","2014-12-31T00:00:00.000",,"0","284200","36898","23824",,,"GREAT EDUCATION COLORADO ACTION FUND","true","true","false","false","284200","0","0","976","-3611","0","0","281565","165054","23824","36898","0","0",,"225776","180254","5137","175117","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","20050603","11/15/22","0.73105"
"20023007409","CO","MERCY CORPS","911148123","RENEWAL","20043002816","20033008249",,,"false","3015 S.W. FIRST AVENUE","Portland","OR","97201",,,"C/O 423 W 8TH STREET, STE. 400","KANSAS CITY","MO","64105",,"5037966800","5037966844",,"Matthew Degalan","2004-03-11T00:00:00.000",,,"2004-03-17T00:00:00.000","2004-03-11T00:00:00.000","2004-11-15T00:00:00.000","07-01","06-30","HUMAN SERVICES",,,"true","501(C)(3)",,"true","true","false","2002-07-01T00:00:00.000","2003-06-30T00:00:00.000",,"128627","115591214","3323317","6984514",,,,"false","false","false","false","16114545","99476669","803842","25831","0","0","0","116452619","106653965","6984514","3323317","0","0",,"116961796","56703720","50009976","6693744","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","WA","19810701","02/15/23","0.91187"
"20043008063","CO","THE PEW CHARITABLE TRUSTS","562307147","RENEWAL","20203012025","20193014246",,,"true","ONE COMMERCE SQ., 2005 MARKET STREET, SUITE 2800","Philadelphia","PA","19103",,"PHILADELPHIA","POLSINELLI PC","KANSAS CITY","MO","64112",,"2155754917","2155754924","www.pewtrusts.org","Christina Depalma","2020-05-11T00:00:00.000",,,"2020-05-12T00:00:00.000","2020-05-11T00:00:00.000","2020-11-15T00:00:00.000","07-01","06-30","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING",,,"true","501(C)(3)",,"true","true","false","2018-07-01T00:00:00.000","2019-06-30T00:00:00.000",,"91871","318855082","6574805","31518808",,,"THE PEW RESEARCH CENTER, THE PEW MEMORIAL TRUST, MARY ANDERSON TRUST, J. HOWARD PEW FREEDOM TRUST, THE KNOLLBROOK TRUST, MEDICAL TRUST, J.N. PEW, JR. CHARITABLE TRUST, MABEL PEW MYRIN TRUST.","true","true","false","false","318855082","0","429446","35351339","0","0","0","355688959","305549210","31518808","6574805","0","0",,"343642823","1296392214","396975518","899416696","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES","900 W. 48TH PLACE, STE. 900",,"UNITED STATES","PA","20021113","02/15/23","0.88915"
"20103002159","CO","THE POPULATION COUNCIL, INC.","131687001","INITIAL REGISTRATION","20103002159",,,,"true","ONE DAG HAMMARSKJOLD PLAZA, 9TH FLOOR","New York","NY","10017",,"NEW YORK",,,,,,"2123390500","2127556052","popcouncil.org","Scott Newman","2010-02-17T00:00:00.000",,,"2010-02-17T00:00:00.000","2010-02-16T00:00:00.000","2009-05-15T00:00:00.000","01-01","12-31","DISEASES,DISORDERS,& MEDICAL DISCIPLINES","MEDICAL RESEARCH","SCIENCE & TECHNOLOGY RESEARCH","true","501(C)(3)",,"true","false","false","2007-01-01T00:00:00.000","2007-12-31T00:00:00.000",,"0","62558865","528844","10859653",,,,"false","false","false","false","15467938","47090927","4669474","12571071","0","0","0","80273970","63295380","10859653","528844","0","0",,"74683877","192887103","26065453","166821650","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"NY","19521107","11/15/22","0.84751"
"20043007811","CO","COLORADO REPTILE HUMANE SOCIETY","841481210","RENEWAL","20133012400","20123010307",,,"true","13941 ELMORE ROAD","Longmont","CO","80504",,"WELD",,,,,,"3037762070","3037765206","www.corhs.org","Ann-elizabeth Nash","2013-04-23T00:00:00.000",,,"2013-04-29T00:00:00.000","2013-04-23T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","ANIMALS","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION","HUMAN SERVICES","true","501(C)(3)",,"true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","47887","1732","5067",,,,"false","false","false","false","40377","7510","0","475","0","159","0","48885","41448","5067","1732","0","0",,"48247","6475","0","6475","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19980218","08/15/23","0.85908"
"20033007912","CO","CHILDREN'S GARDEN MONTESSORI SCHOOL","841227145","RENEWAL","20193035160","20183036590",,,"true","444 DETROIT","Denver","CO","80206",,"DENVER",,,,,,"3033220972","3033227949","www.cgmontessori.com","Rebecca Howell","2019-11-13T00:00:00.000",,,"2019-11-13T00:00:00.000","2019-11-13T00:00:00.000","2020-05-15T00:00:00.000","01-01","12-31","EDUCATION",,,"true","501(C)(3)",,"true","true","false","2018-01-01T00:00:00.000","2018-12-31T00:00:00.000",,"0","21948","0","72778","0","0",,"false","false","false","false","21948","0","995807","331","44668","0","0","1062754","885695","72778","0","0","0",,"958473","1687404","210558","1476846","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19930123","11/15/22","0.92407"
"20213015333","CO","KIT CARSON RURAL DEVELOPMENT","841257947","RENEWAL","20223013649","20213015333",,,"true","103 EAST US HIGHWAY 287, UNIT A","Kit Carson","CO","80825",,"CHEYENNE","P.O. BOX 123","KIT CARSON","CO","80825",,"7193420711",,,"Amy Johnson","2022-05-15T00:00:00.000",,,"2022-05-16T00:00:00.000","2022-05-15T00:00:00.000","2022-12-15T00:00:00.000","08-01","07-31","COMMUNITY IMPROVEMENT,CAPACITY BUILDING","ENVIRONMENT QUALITY,PROTECTION & BEAUTIFICATION","HOUSING,SHELTER","true","501(C)(3)",,"true","true","false","2020-08-01T00:00:00.000","2021-07-31T00:00:00.000",,"0","79108","0","0",,,,"false","false","false","false","79108","0","29460","50558","0","0","0","159126","39317","0","0","0","0",,"39317","768907","2700","766207","0","0","0","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","19930723","03/15/23","1"
"20193009421","CO","KENT STATE UNIVERSITY","316402079","INITIAL REGISTRATION","20193009421",,,,"true","800 E. SUMMIT STREET","Kent","OH","44240",,"PORTAGE","350 S. LINCOLN STREET","KENT","OH","44240",,"3306723000",,"www.kent.edu","Leigh Greenfelder","2019-04-05T00:00:00.000",,,"2019-04-05T00:00:00.000","2019-04-05T00:00:00.000","2019-11-15T00:00:00.000","07-01","06-30","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2017-07-01T00:00:00.000","2018-06-30T00:00:00.000",,"392767","85553000","11480000","162830000",,,,"false","false","false","false","9004000","76549000","383796000","26357000","0","13089000","0","690368000","407921000","162830000","11480000","0","0",,"582231000","1643090000","1235739000","407351000","0","0","0","false",,,,,,,,,"STATE OF OHIO CHAPTER 3341","GOOD",,,,"UNITED STATES",,,,"OH","19100927","02/15/23","0.70062"
"20033001969","CO","LA CLINICA TEPEYAC","841285505","RENEWAL","20103020854","20093005793",,,"true","5075 LINCOLN STREET","Denver","CO","80216",,"DENVER",,,,,,"3035830150","3034337452","www.clinicatepeyac.org","Pat Trower","2010-08-18T00:00:00.000",,,"2010-08-18T00:00:00.000","2010-08-18T00:00:00.000","2011-05-15T00:00:00.000","01-01","12-31","DISEASES,DISORDERS,& MEDICAL DISCIPLINES","HEALTH","MENTAL HEALTH,CRISIS INTERVENTION","true","501(C)(3)",,"true","true","false","2009-01-01T00:00:00.000","2009-12-31T00:00:00.000",,"0","768326","166990","164453","8","29",,"false","false","true","true","428814","339512","457427","6326","19470","0","0","1258410","1570233","164453","166990","0","0",,"1901676","1345242","236726","1108516","780693","302393","25430","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"CO","19950401","08/15/23","0.82571"
"20103000543","CO","EAGLE VALLEY HIGH SCHOOL BOOSTER CLUB","201881039","RENEWAL","20153022443","20143022402",,,"true","641 VALLEY ROAD","Gypsum","CO","81637",,"EAGLE","P.O. BOX 4262","GYPSUM","CO","81637",,"9703288960",,,"Tiffany Myers","2015-07-09T00:00:00.000",,,"2015-07-10T00:00:00.000","2015-07-09T00:00:00.000","2016-01-15T00:00:00.000","09-01","08-31","EDUCATION","YOUTH DEVELOPMENT",,"true","501(C)(3)",,"true","false","false","2013-09-01T00:00:00.000","2014-08-31T00:00:00.000",,"0","0","0","290",,,,"false","false","false","false","0","0","60","0","14373","0","0","14433","8105","290","0","0","0",,"8395","7805","0","7805","0","0","0","false",,,,,,,,,"Corporation","EXEMPT",,,,"UNITED STATES",,,"UNITED STATES","CO","20041206",,"0.96546"
"20083006761","CO","LAKE DILLON FOUNDATION FOR THE PERFORMING ARTS","841234015","RENEWAL","20213005983","20203006900",,,"true","460 BLUE RIVER PARKWAY","Silverthorne","CO","80498",,"SUMMIT","PO BOX 1759","SILVERTHORNE","CO","80498",,"9705131151",,"www.lakedillontheatre.org","Wendy Fellner","2021-02-26T00:00:00.000",,,"2021-03-01T00:00:00.000","2021-02-26T00:00:00.000","2021-11-15T00:00:00.000","07-01","06-30","ARTS,CULTURE & HUMANITIES","EDUCATION","YOUTH DEVELOPMENT","true","501(C)(3)",,"true","false","false","2019-07-01T00:00:00.000","2020-06-30T00:00:00.000",,"0","1233628","92715","532160",,,,"false","false","false","false","888628","345000","0","2099","37101","971319","0","2244358","1540323","532160","92715","0","0",,"2165198","3283969","3283969","0","0","0","0","false",,,,,,,,,"NON-PROFIT PERFORMING ARTS ORG","GOOD",,,,"UNITED STATES",,,"UNITED STATES","CO","19930310","02/15/23","0.7114"
"20093007096","CO","COLORADO COONHOUND RESCUE AND ADOPTION SERVICE","261730598","RENEWAL","20133005038","20123017183",,,"true","7953 S. GARRISON WAY","Littleton","CO","80128",,"JEFFERSON",,,,,,"7203948514",,"www.coloradocoonhoundrescue.org","Demelza E Welch-humphrey","2013-02-06T00:00:00.000",,,"2013-02-07T00:00:00.000","2013-02-06T00:00:00.000","2014-05-15T00:00:00.000","01-02","12-31","ANIMALS",,,"true","501(C)(3)",,"true","false","false","2012-01-01T00:00:00.000","2012-12-31T00:00:00.000",,"0","10826.05","0","0",,,,"false","false","false","false","10826.05","0","0","0","0","0","0","10826.05","12284.04","0","0","0","0",,"12284.04","797.19","0","797.19","797.19","0","0","false",,,,,,,,,"Corporation","WITHDRAWN",,,,"UNITED STATES",,,,"CO","20080102",,"1"
"20033005215","CO","HCR MANOR CARE FOUNDATION, INC.","522031975","RENEWAL","20083010671","20073011716",,,"true","333 N. SUMMIT STREET","Toledo","OH","43604",,"LUCAS","P.O. BOX 10086","TOLEDO","OH","43699",,"4192525989","4192525521","www.hcr-manorcare.org","Jennifer Steiner","2008-10-17T00:00:00.000",,,"2008-10-17T00:00:00.000","2008-10-08T00:00:00.000","2009-10-15T00:00:00.000","06-01","05-31","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING",,,"true","501(C)(3)",,"true","false","false","2007-06-01T00:00:00.000","2008-05-31T00:00:00.000",,"0","1327972","0","60984",,,,"false","false","false","false","1327972","0","0","154866","0","0","332143","1482838","1112338","60984","0","0","332143","$6,930 DUES AND SUBSCRIPTIONS  $28,035 SOFTWARE MAINTENANCE  $8,141 OFFICE SUPPLIES & POSTAGE  $6,000 LETTERHEAD/LOGOS  $1,780 LICENSES AND FEES  $1,487 BANK CHARGES  $279,770 PURCHASED SERVICES (WGS)","1505465","3378411","132996","3245415","0","0","0","false",,,,,,,,,"Corporation","WITHDRAWN",,,,"UNITED STATES",,,"UNITED STATES","MD","19970416",,"0.73887"
"20063009962","CO","C.C. SCHOOL DIST. PARENT TEACHER COMMUNITY COUNCIL, INC. HOLLY HILLS","841245611","RENEWAL","20213030154","20203026149",,,"true","6161 EAST CORNELL AVENUE","Denver","CO","80222",,"ARAPAHOE",,,,,,"7207472500",,,"Amanda Knox","2021-11-01T00:00:00.000",,,"2021-11-02T00:00:00.000","2021-11-01T00:00:00.000","2022-11-15T00:00:00.000","07-01","06-30","EDUCATION",,,"true","501(C)(3)",,"true","false","false","2020-07-01T00:00:00.000","2021-06-30T00:00:00.000",,"0","15205.09","792.63","172.8",,,,"false","false","false","false","15205.09","0","0","0","0","0","0","15205.09","4504.97","172.8","792.63","0","0",,"5470.4","13089.6","0","13089.6","0","0","0","false",,,,,,,,,"NOT-FOR PROFIT","GOOD",,,,"UNITED STATES",,,,"CO","19930701","02/15/23","0.82352"
"20203001593","CO","TRANSFORMATIONS BY AUSTIN ANGELS","272087142","RENEWAL","20203017997","20203001593",,,"true","181 CIMARRON PARK LOOP","Buda","TX","78610",,"HAYS","9901 BRODIE LANE","AUSTIN","TX","78748",,"5126335819",,"www.austinangels.com","Sarah Cash","2020-07-31T00:00:00.000",,,"2020-08-03T00:00:00.000","2020-07-31T00:00:00.000","2021-05-15T00:00:00.000","01-01","12-31","HUMAN SERVICES",,,"true","501(C)(3)","2012-05-11T00:00:00.000","true","false","false","2019-01-01T00:00:00.000","2019-12-31T00:00:00.000",,"0","2502444","100645","121965",,,,"false","false","true","true","2502444","0","0","3596","-203366","0","0","2297688","1690618","121965","100645","0","0",,"1913228","936257","16112","920145","0","0","0","false",,,,,,,,,"Corporation","GOOD",,"SUITE A",,"UNITED STATES","SUITE 160 PMB #255",,"UNITED STATES","TX","20100311","08/15/23","0.88365"
"20023008326","CO","ROBERT R. MCCORMICK FOUNDATION","363689171","RENEWAL","20163037414","20153040604",,,"true","205 N. MICHIGAN AVE., STE. 4300","Chicago","IL","60601",,"COOK",,,,,,"3124455000","3124455001","www.mccormickfoundation.org","Melinda Rosebraugh","2016-11-11T00:00:00.000",,,"2016-11-14T00:00:00.000","2016-11-11T00:00:00.000","2017-05-15T00:00:00.000","01-01","12-31","PHILANTHROPY,VOLUNTARISM,& GRANTMAKING",,,"true","501(C)(3)",,"true","false","false","2015-01-01T00:00:00.000","2015-12-31T00:00:00.000",,"5693","20226899","2031898","4333297",,,"CANTIGNY FOUNDATION","true","true","false","false","20226899","0","7051","49700582","0","0","0","69942028","65783804","4333297","2031898","0","0",,"72148999","1251839102","35653284","1216185818","1209287037","4934820","1963961","false",,,,,,,,,"Corporation","GOOD",,,,"UNITED STATES",,,,"IL","19891204","11/15/22","0.91178"
"20123034124","CO","TOUCHING HEARTS THROUGH ATHLETICS","460649066","INITIAL REGISTRATION - ESTIMATES","20123034124",,,,"false","4955 GROVE ST","Denver","CO","80221",,"DENVER",,,,,,"3039022801",,"www.touchingheartsthroughathletics.org","Gary Isaac","2012-10-09T00:00:00.000",,,"2012-10-11T00:00:00.000","2012-10-09T00:00:00.000","2014-05-15T00:00:00.000","01-01","12-31","EDUCATION","RECREATION,SPORTS","YOUTH DEVELOPMENT","true","501(C)(3)","2009-12-12T00:00:00.000","true","false","false","2012-07-12T00:00:00.000","2012-12-31T00:00:00.000",,"0","5000","0","0",,,,"false","false","false","false","5000","0","0","0","0","0","0","5000","5000","0","0","0","0",,"5000","0","0","0","0","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,,"CO","20120712","08/15/20","1"
"20123001736","CO","NORTHWEST ROCKY MOUNTAIN CASA","453741607","RENEWAL","20183017660","20173000570",,,"true","928 LINCOLN AVE., SUITE 202","Steamboat Springs","CO","80487",,"ROUTT","PO BOX 776292","STEAMBOAT SPRINGS","CO","80477",,"9708196233",,"www.kidscasa.org","Alan Hallman","2018-05-30T00:00:00.000",,,"2018-06-07T00:00:00.000","2018-05-30T00:00:00.000","2018-11-15T00:00:00.000","07-01","06-30","CIVIL RIGHTS,SOCIAL ACTION,& ADVOCACY","HUMAN SERVICES","YOUTH DEVELOPMENT","true","501(C)(3)","2011-04-11T00:00:00.000","true","false","false","2016-07-01T00:00:00.000","2017-06-30T00:00:00.000",,"0","134828","8072","18141",,,"NATIONAL CASA/ COLORADO CASA","true","true","false","false","56358","78470","0","1827","94399","0","0","232634","122662","18141","8072","0","0",,"148875","357188","6305","350883","350883","0","0","false",,,,,,,,,"Corporation","EXPIRED - MAY NOT SOLICIT",,,,"UNITED STATES",,,"UNITED STATES","CO","20111104","08/15/22","0.82393"
