DAMID,Dam Name,Other Dam Names,NID ID,WDID,Physical Status,DIV,WD,County,PM,Township,Range,Section,Q160,Q40,UTM x,UTM y,Location Accuracy,Latdecdeg,Longdecdeg,Stream,Downstream Town,Town Distance,Year Completed,Purposes,Federal Land,Federal Regulations,Dam Type,Dam Length,Dam Height,Crest Elevation,Normal Storage,Surface Area,Drainage Area,Spillway Capacity,Outlet Description,Outlet Capacity,Outlet Inspection,Hazard Class,EAP,EAP Date,EAP Inundation Map,Inundation Map Date,Last Inspection Date,Overall Conditions,Safe Storage,Inspector,Current Restrictions,Primary Name,Primary Contact,Assigned To,More Information,Location,Counties
100467,UPPER SMITH CREEK DAM,,,,Active,2,10,EL PASO,S,12.0 S,66.0 W,6,SE,NW,515792.5,4320599.4,GPS,39.034309,-104.817549,SMITH CREEK,Colorado Springs,8,,,,,RE,288,14.6,6825,14,2,5,1825,"8-inch CMP located at downstream toe (previously buried). Operator stem located on upstream slope, no indication of operation. OPERATION = QUESTIONABLE. REQUIRES FURTHER INVESTIGATION.",1.03,,Low,Not Required,,No,,04/09/2021,Conditionally Satisfactory,Conditional Full Storage,JEH,No,CITY OF COLORADO SPRINGS PARKS AND RECREATION,ERIK RODRIGUEZ,BCM,https://dwr.state.co.us/Tools/DamSafety/Dams/100467,"(39.034309, -104.817549)",1447
400304,GRANBY #6,,01698,4003455,Active,4,40,DELTA,S,12.0 S,95.0 W,20,SW,NW,236668,4320620.7,GPS,38.995008,-108.040572,DIRTY GEORGE CREEK,CEDAREDGE,12,1964,I,Y,N,RE,350,17,0,46,8,1280,671,24 CMP,33,,Low,Not Required,,No,,08/09/2017,Satisfactory,Full Storage,JPW,No,"GRANBY DITCH & RESERVOIR CO. (THOMPSON, BRIAN)",BRIAN THOMPSON,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400304,"(38.995008, -108.040572)",1443
400112,BIG BATTLEMENT,BATTLEMENT #2,00373,,Active,4,40,DELTA,S,12.0 S,95.0 W,19,SE,NW,235658,4320654.5,GPS,38.995001,-108.052231,DIRTY GEORGE CREEK,CEDAREDGE,12,1949,SI,Y,N,RE,350,23,10100,780,52,640,882,18 HDPE,7,09/16/2013,High,Yes,03/01/2020,No,05/11/2020,08/18/2021,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"CITY OF DELTA (CAUDLE, CASEY)",CASEY CAUDLE,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400112,"(38.995001, -108.052231)",1443
170209,GLEN LAWSON #1,,00530,,Active,2,17,EL PASO,S,12.0 S,61.0 W,3,SE,NE,568760.1,4320775.4,GPS,39.033332,-104.205571,N FORK HORSE CREEK,LAS ANIMAS,94,1971,CP,N,N,RE,704,21,6620,45,9,448,2600,18 CMP,20,,NPH,Not Required,,No,,,,,,No,SIDNEY AND SHIRLEY SKIRVIN,,BCM,https://dwr.state.co.us/Tools/DamSafety/Dams/170209,"(39.033332, -104.205571)",1447
420127,HOGCHUTE,CARSON LAKE,00088,,Active,4,42,MESA,S,12.0 S,96.0 W,22,SW,NE,230460.5,4320830.6,GPS,38.995009,-108.112238,KANNAH CREEK,WHITEWATER,23,1947,S,Y,N,RE,620,53,9890,520,41,7340,2400,30 WSP below two 20 hydraulic gates,137,09/11/2008,High,Yes,08/19/2021,Yes,02/12/2015,08/11/2021,Conditionally Satisfactory,Conditional Full Storage,JAB,No,"CITY OF GRAND JUNCTION (RITTERBUSH, MARK)",MARK RITTERBUSH,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/420127,"(38.995009, -108.112238)",1015
400319,HOLY TERROR,,00573,4003436,Active,4,40,DELTA,S,12.0 S,92.0 W,16,SE,NE,269033.5,4320970.9,GPS,39.007298,-107.66738,TERROR CREEK,HOTCHKISS,22,1893,I,Y,N,RE,750,16.5,0,170,16,40,1000,8 STEEL,4,,Low,Not Required,,No,,08/24/2016,Satisfactory,Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400319,"(39.007298, -107.66738)",1443
400307,GRANBY #5-11,GRANBY #5-#11,00720,,Active,4,40,DELTA,S,12.0 S,95.0 W,20,NW,SE,237113.5,4320975.9,GPS,38.998337,-108.035565,DIRTY GEORGE CREEK,CEDAREDGE,12,1930,I,Y,N,RE,3400,30,10040,775,72,1280,588,24 CMP,30,09/16/2013,High,Yes,03/01/2020,No,04/21/2020,08/18/2021,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"GRANBY DITCH & RESERVOIR CO. (THOMPSON, BRIAN)",BRIAN THOMPSON,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400307,"(38.998337, -108.035565)",1443
400208,COLE #5,,00554,4003345,Active,4,40,DELTA,S,12.0 S,94.0 W,13,SW,SE,253546.8,4320993.6,GPS,39.00328,-107.846045,SURFACE CREEK,CEDAREDGE,10,1963,I,Y,N,RE,830,23.7,0,116,17,494,441,18 CMP,19,,Low,Not Required,,No,,06/03/2021,Conditionally Satisfactory,Conditional Full Storage,JPW,No,GRAND MESA WATER USERS ASSOCIATION,,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400208,"(39.00328, -107.846045)",1443
400306,GRANBY #12,,00719,4003459,Active,4,40,DELTA,S,12.0 S,95.0 W,20,NW,SW,236536.6,4320995.2,GPS,38.998334,-108.042226,DIRTY GEORGE CREEK,CEDAREDGE,12,1949,I,Y,N,RE,895,27,10020,664,49,75,441,16 WSP,39,09/16/2013,High,Yes,03/01/2020,No,04/20/2020,08/18/2021,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"GRANBY DITCH & RESERVOIR CO. (THOMPSON, BRIAN)",BRIAN THOMPSON,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400306,"(38.998334, -108.042226)",1443
400132,CARBONATE CAMP #3,,02554,4003366,Active,4,40,DELTA,S,12.0 S,94.0 W,15,SE,SW,250731.3,4321098.7,GPS,39.003428,-107.878564,SURFACE CREEK,CEDAREDGE,11,1954,I,Y,N,RE,160,16.3,0,16,2,80,300,8 WSP,4,,Low,Not Required,,No,,06/03/2021,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"KURT LINDLEY,  ",KURT LINDLEY,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400132,"(39.003428, -107.878564)",1443
400227,ELK WALLOWS,TWIN SISTERS,00610,4003427,Active,4,40,DELTA,S,12.0 S,92.0 W,18,NW,SE,265199.8,4321370.5,GPS,39.009869,-107.711749,LEROUX CREEK,HOTCHKISS,22,1903,IS,Y,N,RE,2600,22,0,167,19,77,168,10 STEEL,8,09/07/1994,Low,Not Required,,No,,08/27/2015,Conditionally Satisfactory,Conditional Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400227,"(39.009869, -107.711749)",1443
400111,BASIN #2,,00367,4003451,Active,4,40,DELTA,S,12.0 S,95.0 W,18,SE,SE,236122.1,4321564.7,GPS,39.003339,-108.047232,DIRTY GEORGE CREEK,CEDAREDGE,15,1949,SI,Y,N,RE,600,15,0,118,8,640,294,8 WSP,5,,Low,Not Required,,No,,08/26/2020,Satisfactory,Full Storage,JPW,No,"CITY OF DELTA (CAUDLE, CASEY)",CASEY CAUDLE,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400111,"(39.003339, -108.047232)",1443
400220,DOUGHTY,,00569,4003425,Active,4,40,DELTA,S,12.0 S,92.0 W,18,NW,NW,264095.4,4321927.6,GPS,39.014594,-107.724691,LEROUX CREEK,HOTCHKISS,22,1888,IS,Y,N,RE,1225,26.5,0,238,22,100,340,8 STEEL,5,,Low,Not Required,,No,,09/29/2020,Satisfactory,Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400220,"(39.014594, -107.724691)",1443
400110,BASIN #1,,00364,4003450,Active,4,40,DELTA,S,12.0 S,95.0 W,18,SE,NW,235989.9,4321940.3,GPS,39.006673,-108.0489,DIRTY GEORGE CREEK,DELTA,15,1949,SI,Y,N,RE,650,18,0,258,56,640,350,8 WSP,5,,Low,Not Required,,No,,08/26/2020,Satisfactory,Full Storage,JPW,No,"CITY OF DELTA (CAUDLE, CASEY)",CASEY CAUDLE,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400110,"(39.006673, -108.0489)",1443
400423,OWENS,,00605,4003440,Active,4,40,DELTA,S,12.0 S,93.0 W,14,NE,NW,261999.9,4322036.8,GPS,39.015008,-107.7489,LEROUX CREEK,HOTCHKISS,22,1910,IS,Y,N,RE,538,23.5,0,92,14,283,346,2-6 STEEL,4,,Low,Not Required,,No,,09/17/2018,Conditionally Satisfactory,Conditional Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400423,"(39.015008, -107.7489)",1443
420111,DEEP CREEK #2,,00824,4203606,Active,4,42,MESA,S,12.0 S,96.0 W,16,SW,NW,228772.7,4322185.5,GPS,39.00668,-108.132228,KANNAH CREEK,WHITEWATER,17,1906,I,Y,N,RE,600,31,10200,353,66,448,45,12 CMP,8,10/04/2017,Significant,Yes,01/18/2022,No,,09/22/2021,Conditionally Satisfactory,Conditional Full Storage,JAB,No,"DEEP CREEK RESERVOIR CO. (JOHN CARELLI, PRESIDENT)","JOHN CARELLI, PRESIDENT",JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/420111,"(39.00668, -108.132228)",1015
400605,WOMACK #1,,00650,4003336,Active,4,40,DELTA,S,12.0 S,95.0 W,14,NE,SW,242359,4322284.9,GPS,39.011676,-107.975572,WARD CREEK,CEDAREDGE,8,1962,I,Y,N,RE,750,27,0,186,34,320,691,18 RCP,22,,Low,Not Required,,No,,10/03/2014,Conditionally Satisfactory,Conditional Full Storage,JPW,No,TONGUE CREEK ORCHARDS,,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400605,"(39.011676, -107.975572)",1443
400515,SKIM MILK,,00627,4003446,Active,4,40,DELTA,S,12.0 S,92.0 W,7,SW,SW,264608.8,4322328.3,GPS,39.018333,-107.718898,LEROUX CREEK,HOTCHKISS,22,1904,IS,Y,N,RE,825,16,0,84,5,40,205,6 STEEL,2,,Low,Not Required,,No,,07/27/2020,Conditionally Satisfactory,Conditional Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400515,"(39.018333, -107.718898)",1443
140131,HATCREEK,,,,Active,2,10,EL PASO,S,11.0 S,64.0 W,33,NE,SW,537904.4,4322385.5,GPS,39.049732,-104.561972,BLACK SQUIRREL CREEK,AVONDALE,59,,,N,N,RE,1500,12,0,0,0,0,1020,,0,,N,Not Required,,No,,,,,,No,,,MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/140131,"(39.049732, -104.561972)",1447
420120,GRAND MESA #1,,00826,4203614,Active,4,42,MESA,S,12.0 S,96.0 W,15,SW,NE,230517.5,4322495.7,GPS,39.010008,-108.112226,RESERVOIR CREEK,GRAND JUNCTION,23,1887,I,Y,N,RE,800,22,10391,559,48,871,240,"Wood intake structure replaced, 12 CMP conduit lined w/CIPP 2003.",14,09/26/2018,Significant,Yes,01/18/2022,Yes,02/12/2015,10/13/2021,Unsatisfactory,Continue Existing Restriction,JAB,YES,"CITY OF GRAND JUNCTION (RITTERBUSH, MARK)",MARK RITTERBUSH,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/420120,"(39.010008, -108.112226)",1015
400532,WARD CREEK,,00639,4003335,Active,4,40,DELTA,S,12.0 S,95.0 W,15,NW,SE,240489.3,4322530.8,GPS,39.013337,-107.997235,WARD CREEK,CEDAREDGE,7,1957,IR,Y,N,RE,880,45,9746,284,25,3840,1589,36 STEEL,202,,High,Yes,03/01/2020,Yes,07/01/2011,06/14/2022,Conditionally Satisfactory,Conditional Full Storage,JAB,No,"SURFACE CREEK DITCH & RESERVOIR CO. (WAIBEL, KEITH)",KEITH WAIBEL,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400532,"(39.013337, -107.997235)",1443
400604,WILLOW,,00649,4003449,Active,4,40,DELTA,S,12.0 S,92.0 W,9,SW,NE,268516.2,4322583.5,GPS,39.02168,-107.673903,LEROUX CREEK,HOTCHKISS,22,1948,IS,Y,N,RE,860,28,0,120,9,640,691,12 CSP,11,,Low,Not Required,,No,,07/27/2020,Conditionally Satisfactory,Conditional Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400604,"(39.02168, -107.673903)",1443
400106,BAILEY,,00341,4003420,Active,4,40,DELTA,S,12.0 S,93.0 W,12,SW,SW,262626,4322623,GPS,39.020452,-107.741881,LEROUX CREEK,HOTCHKISS,13,1967,IS,Y,N,RE,1000,35,0,756,69,2106,1750,24 WSP,59,,Low,Not Required,,No,,08/27/2015,Conditionally Satisfactory,Conditional Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400106,"(39.020452, -107.741881)",1443
400231,FAIRMONT,HILLTOP,00652,4003430,Active,4,40,DELTA,S,12.0 S,92.0 W,8,SE,NE,267587.9,4322761.5,GPS,39.023036,-107.684673,LEROUX CREEK,HOTCHKISS,23,1913,I,Y,N,RE,600,23,0,47,6,20,241,6 STEEL,2,,Low,Not Required,,No,,07/27/2020,Conditionally Satisfactory,Conditional Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400231,"(39.023036, -107.684673)",1443
400221,DREYFUS,,00570,4003347,Active,4,40,DELTA,S,12.0 S,94.0 W,11,SE,SW,252206.4,4322896.5,GPS,39.02002,-107.862203,SURFACE CREEK,CEDAREDGE,11,1961,I,Y,N,RE,420,24,0,45,6,800,848,18 CMP,20,,Low,Not Required,,No,,06/15/2021,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"WARD, STEPHEN ",STEPHEN WARD,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400221,"(39.02002, -107.862203)",1443
100404,PINON,,02436,1003907,Active,2,10,EL PASO,S,11.0 S,67.0 W,27,SE,SE,511199.4,4323073.3,GPS,39.056673,-104.870576,BEAVER CREEK,COLORADO SPRINGS,16,1986,R,N,N,RE,800,42,6850,119,14,315,3200,12 ROUND RCP,20,11/02/2017,Significant,Yes,11/08/2017,Yes,09/01/2017,05/03/2021,Satisfactory,Full Storage,JEH,No,FOREST LAKES METRO DISTRICT (ANN NICHOLS),ANN NICHOLS,BCM,https://dwr.state.co.us/Tools/DamSafety/Dams/100404,"(39.056673, -104.870576)",1447
400606,WOMACK #2 AND 3,,00651,4003337,Active,4,40,DELTA,S,12.0 S,95.0 W,12,SW,SE,243399.8,4323176.6,GPS,39.020009,-107.963899,KISER CREEK,CEDAREDGE,7,1930,I,Y,N,RE,920,15,0,109,23,700,494,16 STEEL,24,,Low,Not Required,,No,,09/07/2018,Satisfactory,Full Storage,JPW,No,TONGUE CREEK ORCHARDS,,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400606,"(39.020009, -107.963899)",1443
400320,HOWARD,,00574,4003316,Active,4,40,DELTA,S,12.0 S,95.0 W,12,SE,NE,244310.3,4323274.5,GPS,39.021149,-107.953438,KISER CREEK,CEDAREDGE,6,1955,SI,Y,N,RE,294,31.5,0,72,8,200,415,10 WSP,8,,Low,Not Required,,No,,10/03/2014,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"CITY OF DELTA (CAUDLE, CASEY)",CASEY CAUDLE,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400320,"(39.021149, -107.953438)",1443
400512,SCOTLAND PEAK,JANUARY,00626,4003332,Active,4,40,DELTA,S,12.0 S,95.0 W,9,SE,SE,239647.8,4323299.8,GPS,39.020008,-108.007229,WARD CREEK,CEDAREDGE,9,1949,I,Y,N,RE,549,17,0,140,24,60,415,8 WSP,5,,Low,Not Required,,No,,06/08/2021,Conditionally Satisfactory,Conditional Full Storage,JPW,No,GRAND MESA WATER USERS ASSOCIATION,,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400512,"(39.020008, -108.007229)",1443
400230,EUREKA #2,,00647,4003349,Active,4,40,DELTA,S,12.0 S,94.0 W,9,SE,NE,249328.9,4323314,GPS,39.022962,-107.895549,YOUNGS CREEK,CEDAREDGE,7,1911,I,Y,N,RE,460,14.5,0,53,9,50,55,"WOODEN FLUME, 12 CMP INLET",14,,Low,Not Required,,No,,10/18/2016,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"KNIGHT, CHRISTINE ",CHRISTINE KNIGHT,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400230,"(39.022962, -107.895549)",1443
420126,HALLENBECK #2,RABER & CLICK,00087,4203619,Active,4,42,MESA,S,12.0 S,96.0 W,17,NE,NE,228233.3,4323315.5,GPS,39.01668,-108.138905,DEEP CREEK,WHITEWATER,22,1943,SR,Y,N,RE,1000,36,10240,464,62,960,1036,"14 WSP, CIPP liner w/downstream butterfly valve completed 2006.",23,09/26/2018,High,Yes,01/10/2022,Yes,01/07/2022,06/10/2022,Conditionally Satisfactory,Conditional Full Storage,JAB,No,"CITY OF GRAND JUNCTION (RITTERBUSH, MARK)",MARK RITTERBUSH,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/420126,"(39.01668, -108.138905)",1015
400315,HANSON #2,,00726,4003435,Active,4,40,DELTA,S,12.0 S,93.0 W,11,NE,SE,262265.9,4323377.3,GPS,39.027141,-107.746298,LEROUX CREEK,HOTCHKISS,23,1925,IS,Y,N,RE,740,24.5,0,131,14,700,301,8 &12 STEEL,19,,Low,Not Required,,No,,09/29/2020,Satisfactory,Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400315,"(39.027141, -107.746298)",1443
100403,BRISTLECONE,,02435,1003906,Active,2,10,EL PASO,S,11.0 S,67.0 W,27,SW,SE,510598.5,4323410.9,GPS,39.059727,-104.877517,BEAVER CREEK,COLORADO SPRINGS,17,1986,R,N,N,RE,1500,72,6905,1200,65,13069,113000,30 ROUND RCP,98,02/20/2015,Significant,Yes,11/08/2017,Yes,09/01/2017,04/28/2021,Satisfactory,Full Storage,JEH,No,FOREST LAKES METRO DISTRICT (ANN NICHOLS),ANN NICHOLS,BCM,https://dwr.state.co.us/Tools/DamSafety/Dams/100403,"(39.059727, -104.877517)",1447
400329,KISER SLOUGH,,00582,4003319,Active,4,40,DELTA,S,12.0 S,94.0 W,7,SW,NW,244752.3,4323499.2,GPS,39.023303,-107.948423,KISER CREEK,CEDAREDGE,7,1952,IR,Y,N,RE,1010,33,9827,490,34,549,1382,30 STEEL,108,09/09/2014,High,Yes,03/01/2020,Yes,07/01/2011,07/12/2022,Conditionally Satisfactory,Conditional Full Storage,JAB,No,"SURFACE CREEK DITCH & RESERVOIR CO. (WAIBEL, KEITH)",KEITH WAIBEL,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400329,"(39.023303, -107.948423)",1443
100465,JACKSON CREEK #3 (SOUTH),,,,Active,2,10,EL PASO,S,11.0 S,67.0 W,25,SW,NW,513326.7,4323660.9,GPS,39.061942,-104.84597,JACKSON CREEK,US Air Force Academy,3.5,,,N,N,RE,280,14.7,6865,16,2,1978,2383,No outlet located during inspection.,,,Low,Not Required,,No,,10/11/2017,Conditionally Satisfactory,Conditional Full Storage,JEH,No,"TOWN OF MONUMENT (SHEFFIELD, STEVE)",STEVE SHEFFIELD,BCM,https://dwr.state.co.us/Tools/DamSafety/Dams/100465,"(39.061942, -104.84597)",1447
400504,RIM ROCK #1,,00622,4003328,Active,4,40,DELTA,S,12.0 S,95.0 W,9,SE,NE,239515.4,4323674.2,GPS,39.023334,-108.008906,WARD CREEK,WHITEWATER,16,1952,IR,Y,N,RE,255,15,0,228,16,640,864,12 CMP,7,,Low,Not Required,,No,,06/08/2021,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"SURFACE CREEK DITCH & RESERVOIR CO. (WAIBEL, KEITH)",KEITH WAIBEL,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400504,"(39.023334, -108.008906)",1443
010320,KIOWA CRK WTRSHD 1-P-20,,00108,,Active,1,1,EL PASO,S,11.0 S,65.0 W,26,SE,NW,531673.8,4323868.1,GPS,39.063335,-104.633898,KIOWA CREEK,ELBERT,16,1957,C,N,N,RE,610,20,7430,30,5,371,2072,18 O R/C,25,,Low,Not Required,,No,,10/06/2020,Conditionally Satisfactory,Conditional Full Storage,JEH,No,"KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)",CHARLIE CARNAHAN,BCM,https://dwr.state.co.us/Tools/DamSafety/Dams/010320,"(39.063335, -104.633898)",1447
420109,"BOLEN, ANDERSON, JACOBS",B-A-J,00822,4203602,Active,4,42,MESA,S,12.0 S,97.0 W,11,SW,NW,221896,4323907,GPS,39.020006,-108.212232,KANNAH CREEK,GRAND JUNCTION,15,1969,S,Y,N,RE,1500,19,9936,236,55,480,1323,18 CMP,20,,Low,Yes,01/31/2015,Yes,08/02/2012,07/19/2021,Conditionally Satisfactory,Conditional Full Storage,JAB,No,"CITY OF GRAND JUNCTION (RITTERBUSH, MARK)",MARK RITTERBUSH,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/420109,"(39.020006, -108.212232)",1015
400501,PREBBLE,,00619,4003327,Active,4,40,DELTA,S,12.0 S,94.0 W,8,NE,NE,247903.6,4323956.7,GPS,39.028339,-107.912227,YOUNGS CREEK,CEDAREDGE,7,1960,IR,Y,N,RE,600,19,0,180,26,640,441,18 CMP,13,,Low,Not Required,,No,,08/16/2022,Conditionally Satisfactory,Conditional Full Storage,JAB,No,"BETZ, TODD ",TODD BETZ,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400501,"(39.028339, -107.912227)",1443
400327,KENNICOTT SLOUGH,,00580,4003318,Active,4,40,DELTA,S,12.0 S,95.0 W,12,NE,SE,244218.8,4323973.7,GPS,39.027422,-107.95475,KISER CREEK,CEDAREDGE,7,1946,I,Y,N,RE,1246,36,10000,490,76,640,553,18 WSP,40,08/12/2009,High,Yes,03/01/2020,Yes,07/01/2011,07/12/2022,Conditionally Satisfactory,Conditional Full Storage,JAB,No,"SURFACE CREEK DITCH & RESERVOIR CO. (WAIBEL, KEITH)",KEITH WAIBEL,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400327,"(39.027422, -107.95475)",1443
400217,DOG FISH LAKE,,00567,4003424,Active,4,40,DELTA,S,12.0 S,92.0 W,5,SE,NE,267791.1,4324043.6,GPS,39.03463,-107.682767,LEROUX CREEK,HOTCHKISS,23,1899,IS,Y,N,RE,225,22.2,0,240,30,710,300,10 STEEL,9,,Low,Not Required,,No,,08/08/2016,Conditionally Satisfactory,Conditional Full Storage,JPW,No,LEROUX CREEK WATER USERS ASSOCIATION,STEVE ELA,JPW,https://dwr.state.co.us/Tools/DamSafety/Dams/400217,"(39.03463, -107.682767)",1443
100464,JACKSON CREEK #2 (MIDDLE),,,,Active,2,10,EL PASO,S,11.0 S,67.0 W,25,NW,SW,513310.6,4324105.1,GPS,39.065943,-104.846146,JACKSON CREEK,,,,,N,N,RE,170,16.77,6885,5,1,1978,857,No Outlet Exists,,,Low,Not Required,,No,,10/11/2017,Conditionally Satisfactory,Conditional Full Storage,JEH,No,"TOWN OF MONUMENT (SHEFFIELD, STEVE)",STEVE SHEFFIELD,BCM,https://dwr.state.co.us/Tools/DamSafety/Dams/100464,"(39.065943, -104.846146)",1447
670110,BIG SANDY CREEK WATERSHED S-1,KLASNE,01340,,Active,2,67,EL PASO,S,11.0 S,63.0 W,26,NE,SE,551138.5,4324155.9,GPS,39.065006,-104.408907,BIG SANDY CREEK,RAMAH,13,1963,C,N,N,RE,2590,25,6655,313,42,3456,4070,"42 Dia. RCP MAIN CONDUIT W/ PRINCIPLE SPILLWAY INTAKE STR., 12 WSP DRAIN PIPE W/ HEADWALL.",270,11/21/2012,Low,Not Required,,No,,07/20/2020,Satisfactory,Full Storage,MP3,No,"DOUBLE EL SCD, BOARD (DEVIN SCHINZEL, BOARD PRESIDENT)","DEVIN SCHINZEL, BOARD PRESIDENT",MP3,https://dwr.state.co.us/Tools/DamSafety/Dams/670110,"(39.065006, -104.408907)",1447
400514,SHEEP LAKE,"SHEEP SLOUGH, RESERVOIR #14",01884,4003333,Active,4,40,DELTA,S,12.0 S,95.0 W,11,NW,NW,241410,4324167.4,GPS,39.028333,-107.987231,WARD CREEK,CEDAREDGE,7,1889,I,Y,N,RE,795,25,0,154,13,30,295,12 STEEL,13,,Low,Not Required,,No,,08/30/2021,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"SURFACE CREEK DITCH & RESERVOIR CO. (WAIBEL, KEITH)",KEITH WAIBEL,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400514,"(39.028333, -107.987231)",1443
400508,RYAN,,00624,4003330,Active,4,40,DELTA,S,12.0 S,94.0 W,8,NW,NE,247043.8,4324169.8,GPS,39.030008,-107.922229,YOUNGS CREEK,CEDAREDGE,12,1907,IR,Y,N,RE,446,19,0,60,5,300,105,18 CMP,25,,Low,Not Required,,No,,07/23/2015,Satisfactory,Full Storage,JPW,YES,RYAN RESERVOIR PARTNERS (BILL KISSNER),BILL KISSNER,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400508,"(39.030008, -107.922229)",1443
400213,DEEP SLOUGH,RESERVOIR #13,00564,4003309,Active,4,40,DELTA,S,12.0 S,95.0 W,10,NE,NE,240961.3,4324183.7,GPS,39.028353,-107.992418,WARD CREEK,CEDAREDGE,9,1965,IR,Y,N,RE,660,21,10018,523,54,1856,882,24 CMP,36,,High,Yes,03/01/2020,Yes,07/01/2011,06/14/2022,Conditionally Satisfactory,Conditional Full Storage,JAB,No,"SURFACE CREEK DITCH & RESERVOIR CO. (WAIBEL, KEITH)",KEITH WAIBEL,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400213,"(39.028353, -107.992418)",1443
400311,LITTLE GROUSE,GROUSE,00722,,Active,4,40,DELTA,S,12.0 S,94.0 W,7,NE,NE,246401.5,4324194.8,GPS,39.030047,-107.929645,YOUNG'S CREEK,CEDAREDGE,12,1956,I,Y,N,RE,805,21,0,54,8,256,240,12 STEEL,8,,Low,Not Required,,No,,09/23/2015,Conditionally Satisfactory,Conditional Full Storage,JPW,No,"CERISE, RICHARD ",RICHARD CERISE,JAB,https://dwr.state.co.us/Tools/DamSafety/Dams/400311,"(39.030047, -107.929645)",1443
010319,KIOWA CRK WTRSHD 1-P-10,,00030,,Active,1,1,EL PASO,S,11.0 S,65.0 W,26,NW,SE,531239.8,4324237.1,GPS,39.066675,-104.638898,KIOWA CREEK,ELBERT,16,1958,C,N,N,RE,786,28,7420,222,28,3059,9083,24 O R/C,57,,Low,Not Required,,No,,10/06/2020,Conditionally Satisfactory,Conditional Full Storage,JEH,No,"KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)",CHARLIE CARNAHAN,BCM,https://dwr.state.co.us/Tools/DamSafety/Dams/010319,"(39.066675, -104.638898)",1447
