"spid","fileid","actiontypecode","actiontype","actionrefid","recordstatuscd","recordstatus","lastname","firstname","middlename","suffix","organizationname","address1","address2","city","state","country","zipcode","zipcode4","assignor"
"1071372","1093745","A","add",,"A","active",,,,,"JOHN DEERE CONSTRUCTION & FORESTRY COMPANY","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"767931","757263","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO.","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"120030","126300","A","add",,"A","active",,,,,"HPSC, INC.","60 STATE STREET 35TH FLOOR",,"BOSTON","MA","United States","02109",,"0"
"527786","521513","A","add",,"A","active",,,,,"GUARANTY BANK AND TRUST COMPANY",,,,,,,,"0"
"272000","272729","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"1133046","1190785","A","add",,"A","active",,,,,"Alpine Bank, A Colorado Banking Corporation","400 7th Street South",,"Rifle","CO","United States","81650",,"0"
"492080","486805","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1430864","1658033","A","add",,"A","active",,,,,"US BANK NA","PO BOX 3427",,"OSHKOSH","WI","United States","54903",,"0"
"905779","399910","A","add",,"A","active",,,,,"SYSCO FOOD SERVICE COMPANY","5000 BEELER STREET",,"DENVER","CO","United States","80238",,"0"
"1054766","1067993","A","add",,"A","active",,,,,"Wells Fargo Bank, N.A.","2000 Powell St., Fourth Floor",,"Emeryville","CA","United States","94608",,"0"
"987849","963435","A","add",,"A","active",,,,,"BANK OF THE WEST","9335 East County Line Road",,"Centennial","CO","United States","80112",,"0"
"1375571","1572262","A","add",,"A","active",,,,,"Highland Capital Corporation","5 Center Avenue",,"Little Falls","NJ","United States","07424",,"0"
"941242","892254","A","add",,"A","active",,,,,"COMMUNITY BANKS OF COLORADO, A DIVISION OF NBH BANK, N.A.","1111 MAIN","SUITE 2700","KANSAS CITY","MO","United States","64105",,"0"
"156565","160878","A","add",,"A","active",,,,,"FRONTIER BANK FKA FIRST NATIONAL BANK IN LAMAR",,,,,,,,"0"
"674050","665269","A","add",,"A","active",,,,,"GREAT WESTERN BAK",,,,,,,,"0"
"765599","754990","A","add",,"A","active",,,,,"COLLEGIATE PEAKS BANK","P O BOX 1226",,"SALIDA","CO","United States","81201",,"0"
"512649","506816","A","add",,"A","active",,,,,"HSBC BANK NEVADA, N.A.","700 NORTH WOOD DALE ROAD",,"WOOD DALE","IL","United States","60191",,"0"
"460181","456276","A","add",,"A","active",,,,,"COMMUNITY FINANCIAL CU","PO BOX 1387",,"BROOMFIELD","CO","United States","80020",,"0"
"332645","332229","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"517734","511715","A","add",,"A","active",,,,,"US BANK","PO BOX 3427",,"OSHKOSH","WI","United States","54903",,"0"
"1117056","1165221","A","add",,"A","active",,,,,"MOUNTAIN AMERICA FEDERAL CREDIT UNION","735 S STATE ST",,"SALT LAKE CITY","UT","United States","84111",,"0"
"198721","202001","A","add",,"A","active",,,,,"DEERE & COMPANY",,,,,,,,"0"
"513541","507671","A","add",,"A","active",,,,,"US BANK",,,,,,,,"0"
"1047096","1056089","A","add",,"A","active",,,,,"U.S. Bank National Association, as Bond Trustee","950 17th Street, 12th Floor","Mail Code DN-CO-T12CT","Denver","CO","United States","80202",,"0"
"1151746","1219807","A","add",,"A","active",,,,,"The First National Bank of Durango","P.O. Box 2910",,"Durango","CO","United States","81302",,"0"
"1527600","1795157","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"697954","688813","A","add",,"A","active",,,,,"SOOPER CREDIT UNION",,,,,,,,"0"
"425883","423402","A","add",,"A","active",,,,,"THE DOLORES STATE BANK",,,,,,,,"0"
"1085100","1114790","A","add",,"A","active",,,,,"Wells Fargo Bank","1740 Broadway MAC C7300-105",,"Denver","CO","United States","80274",,"1"
"250326","251639","A","add",,"A","active",,,,,"WELLS FARGO BANK, NATIONAL ASSOCIATION",,,,,,,,"0"
"455040","451370","A","add",,"A","active",,,,,"COLORADO STATE BANK AND TRUST, N.A.",,,,,,,,"0"
"633401","625230","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO.",,,,,,,,"0"
"1422906","1646046","A","add",,"A","active",,,,,"DEERE & COMPANY","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"737476","727259","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"225292","227659","A","add",,"A","active",,,,,"DENVER HEALTH AND HOSPITAL AUTHORITY",,,,,,,,"0"
"726057","716097","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO.","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"381031","379454","A","add",,"A","active",,,,,"HSBC RETAIL CREDIT (USA) INC.","700 N WOOD DALE RD",,"WOOD DALE","IL","United States","60191",,"0"
"1308843","1466856","A","add",,"A","active",,,,,"TECHNOLOGY CREDIT UNION","2010 N FIRST ST #206",,"SAN JOSE","CA","United States","95131",,"0"
"1257709","1385522","A","add",,"A","active",,,,,"Integrity Equipment Leasing, LLC","1856 Balsam Avenue",,"Greeley","CO","United States","80631",,"0"
"1168749","1245157","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"487247","482027","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"924079","712390","A","add",,"A","active",,,,,"USAA AUTO INSURANCE","CLAIM # 3560387","P O BOX 5000","DAPHNE","AL","United States","36526",,"0"
"520937","514844","A","add",,"A","active",,,,,"KUBOTA CREDIT CORPORATION USA",,,,,,,,"0"
"739985","729736","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"421543","419152","A","add",,"A","active",,,,,"AMERICAN NATIONANL BANK",,,,,,,,"0"
"945097","896470","A","add",,"A","active",,,,,"THE FIRST NATIONAL BANK OF STRATTON",,,,,,,,"0"
"895027","95709","A","add",,"A","active",,,,,"WELLS FARGO BANK, N.A., ACTING THROUGH ITS WELLS FARGO BUSINESS CREDIT OPERATING DIVISION","101 N.E. THIRD AVENUE, SUITE 100",,"FORT LAUDERDALE","FL","United States","33301",,"0"
"270962","271715","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1396975","1605296","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"556733","549749","A","add",,"A","active",,,,,"FIRST COMMUNITY BANK","4582 SOUTH ULSTER STREET, SUITE 100",,"DENVER","CO","United States","80237",,"0"
"1102369","1141650","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"1523679","1790643","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"757717","747261","A","add",,"A","active",,,,,"CAREPAYMENT LLC",,,,,,,,"0"
"356834","355881","A","add",,"A","active",,,,,"RODNEY D WICKLUND",,,,,,,,"0"
"257219","258339","A","add",,"A","active",,,,,"MONITRONICS FUNDING LP",,,,,,,,"0"
"186451","190164","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"1249271","1371950","A","add",,"A","active",,,,,"CORPORATION SERVICE COMPANY,  as REPRESENTATIVE","P.O. Box 2576  uccsprep@cscinfo.com",,"Springfield","IL","United States","62708",,"0"
"1490553","1741519","A","add",,"A","active",,,,,"U.S. Bank Equipment Finance, a division of U.S. Bank National Association","1310 Madrid Street",,"Marshall","MN","United States","56258",,"0"
"1168167","1244253","A","add",,"A","active",,,,,"Injury Solutions","7800 E. Orchard Rd. Ste 350",,"Greenwood Village","CO","United States","80111",,"0"
"1239041","1355443","A","add",,"A","active",,,,,"CNH INDUSTRIAL CAPITAL AMERICA LLC","500 DILLER AVE",,"NEW HOLLAND","PA","United States","17557",,"0"
"1087246","1118033","A","add",,"A","active",,,,,"Wells Fargo Bank, National Association","P O Box 659713",,"San Antonio","TX","United States","78265",,"0"
"1008192","995827","A","add",,"A","active",,,,,"Fowler State Bank","201 Main Street","PO Box 68","Fowler","CO","United States","81039",,"0"
"1502347","1759361","A","add",,"A","active",,,,,"BFG Supply Co., LLC","14500 Kinsman Road","P.O. Box 479","Burton","OH","United States","44021",,"0"
"1473803","1716852","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"388526","386775","A","add",,"A","active",,,,,"BENEFACTOR FUNDING CORP.","249 CLAYTON STREET","SUITE 200","DENVER","CO","United States","80206",,"0"
"1473698","1716668","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1473645","1716583","A","add",,"A","active",,,,,"U.S. BANK NATIONAL ASSOCIATION","PO BOX 3427",,"OSHKOSH","WI","United States","54903",,"0"
"814152","802692","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"725973","716028","A","add",,"A","active",,,,,"WAGNER RENTS, INC.","805 W 39TH AVE",,"DENVER","CO","United States","80216",,"0"
"156879","161184","A","add",,"A","active",,,,,"HUERFANO COUNTY BRANCH, THE FIRST NATIONAL BANK IN TRINIDAD",,,,,,,,"0"
"1327696","1495764","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1272697","1409502","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"1068339","1088877","A","add",,"A","active",,,,,"Wells Fargo Bank, National Association","P O Box 659713",,"San Antonio","TX","United States","78265",,"0"
"395567","393686","A","add",,"A","active",,,,,"SNAP ON CREDIT","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"639354","631094","A","add",,"A","active",,,,,"AFFILIATED FOODS, INC",,,,,,,,"0"
"730502","720375","A","add",,"A","active",,,,,"DEERE & COMPANY","6400 NW 86TH ST",,"JOHNSTON","IA","United States","50131",,"0"
"1081476","1109386","A","add",,"A","active",,,,,"WELLS FARGO BANK NA","333 MARKET STREET","4TH FLOOR","SAN FRANCISCO","CA","United States","94105",,"0"
"1000980","984276","C","change only","625122","A","active",,,,,"WEBBANK","215 South State Street, Suite 800",,"SALT LAKE CITY","UT","United States","84111",,"0"
"724489","714629","A","add",,"A","active",,,,,"WAGNER RENTS, INC.","805 W 39TH AVE",,"DENVER","CO","United States","80216",,"0"
"273925","274612","A","add",,"A","active",,,,,"NARA BANK","3701 WILSHIRE BLVD STE 220",,"LOS ANGELES","CA","United States","90010",,"0"
"1473876","1716942","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"326327","326057","A","add",,"A","active",,,,,"INTERNATIONAL BANK","320 N CONVENT","PO BOX 920","TRINIDAD","CO","United States","81082",,"0"
"650563","642102","A","add",,"A","active",,,,,"SOOPER CREDIT UNION","5590 W EVANS AVE",,"DENVER","CO","United States","80227",,"0"
"1474044","1717177","A","add",,"A","active",,,,,"ELEVATIONS CREDIT UNION","P O BOX 9004",,"BOULDER","CO","United States","80301",,"0"
"592463","584978","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1146044","1211284","A","add",,"A","active",,,,,"CITIZENS STATE BANK OF OURAY","PO BOX A",,"OURAY","CO","United States","81427",,"0"
"1279672","1420844","A","add",,"I","inactive",,,,,"Denver Health and Hospital Authority","990 Bannock St.","Third Party Recovery Unit, MC 1926","Denver","CO","United States","80204",,"0"
"1473659","1716624","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"618763","610834","A","add",,"A","active",,,,,"BANK OF THE WEST","PO BOX 8160",,"WALNUT CREEK","CA","United States","94596",,"0"
"791339","780277","A","add",,"A","active",,,,,"FARM CREDIT SERVICES OF AMERICA, PCA","P.O. BOX 2409",,"OMAHA","NE","United States","68103",,"0"
"754215","743847","A","add",,"A","active",,,,,"OPENSIDED MRI OF DENVER","5250 LEETSDALE DR","STE 125","DENVER","CO","United States","80009",,"0"
"640725","632455","A","add",,"A","active",,,,,"VECTRA BANK COLORADO, NATIONAL ASSOCIATION","PO BOX 1507",,"SALT LAKE CITY","UT","United States","84110",,"0"
"1530546","1798834","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"1087389","1118234","A","add",,"A","active",,,,,"ELEVATIONS CREDIT UNION","P O BOX 9004",,"BOULDER","CO","United States","80301",,"0"
"317180","317007","A","add",,"A","active",,,,,"AMERICAN NATIONAL BANK","2624 GRAND AVE",,"GLENWOOD SPRINGS","CO","United States","81601",,"0"
"1020633","1014657","A","add",,"A","active",,,,,"Sheffield Financial, A Division of Branch Banking and Trust Company","PO Box 1704",,"Clemmons","NC","United States","27012",,"0"
"387915","386192","A","add",,"A","active",,,,,"ZIONS CREDIT CORPORATION","PO BOX 3954",,"SALT LAKE CITY","UT","United States","84110",,"0"
"1024890","1021294","A","add",,"A","active",,,,,"Pacific Capital Companies, LLC","11620 Wilshire Blvd., 6th floor",,"Los Angeles","CA","United States","90025",,"0"
"1193232","1283956","A","add",,"A","active",,,,,"Wells Fargo Bank, N.A.","300 Tri-State International Ste 400",,"Lincolnshire","IL","United States","60069",,"0"
"1176241","1256907","A","add",,"A","active",,,,,"Franklin D. Azar & Associates, P.C.","14426 East Evans Avenue",,"Aurora","CO","United States","80014",,"0"
"173462","177619","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"1334123","1505308","A","add",,"A","active",,,,,"Bank of Colorado","P.O. Box 600",,"Hotchkiss","CO","United States","81419",,"0"
"385923","384216","A","add",,"A","active",,,,,"AMERICAN NATIONAL BANK",,,,,,,,"0"
"170445","174346","A","add",,"I","inactive",,,,,"FIRST NATIONAL BANK","PO BOX 25",,"JULESBURG","CO","United States","80737",,"0"
"1473697","1716667","A","add",,"A","active",,,,,"Snap-on Credit LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048-5339",,"0"
"332683","332267","A","add",,"A","active",,,,,"IRS","600 17TH ST",,"DENVER","CO","United States","80265",,"0"
"933874","880928","A","add",,"A","active",,,,,"Robert Camp Revocable Trust dtd 2/7/91","PO BOX 692",,"ASPEN","CO","United States","81612",,"0"
"961117","919883","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"995225","975161","A","add",,"A","active",,,,,"Great Western Bank","5720 W. 120th Ave",,"Broomfield","CO","United States","80020",,"0"
"1510631","1771758","A","add",,"A","active",,,,,"Star Capital Group, L.P.","650 Park Ave","Ste 210","King of Prussia","PA","United States","19406",,"1"
"950371","903319","C","change only","950368","A","active",,,,,"CENTENNIAL BANK","13700 E ARAPAHOE RD",,"CENTENNIAL","CO","United States","80112",,"0"
"1041045","1046582","A","add",,"A","active",,,,,"BridgeWell","PO Box 657",,"Wheat Ridge","CO","United States","80034",,"0"
"937981","887389","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"CINCINNATI","OH","US","45250",,"0"
"709381","699974","A","add",,"A","active",,,,,"SOUND GARDEN 1-770-218-5478","P.O. BOX 2028",,"WOODSTOCK","GA","United States","30188",,"0"
"590824","583365","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"1531470","1799885","A","add",,"A","active",,,,,"THE FIRST NATIONAL BANK IN TRINIDAD","100 E. MAIN ST","PO BOX 759","TRINIDAD","CO","United States","81082",,"0"
"1187217","1274500","A","add",,"A","active",,,,,"Wells Fargo Equipment Finance, Inc.","733 Marquette Avenue, Suite 700",,"Minneapolis","MN","United States","55402",,"0"
"341855","341231","A","add",,"A","active","Yurcak","John",,,,"10720 N. RAMPART LANE",,"LITTLETON","CO","United States","80125",,"0"
"841861","829956","A","add",,"A","active",,,,,"BANKWEST OF KANSAS","P O BOX 499",,"GOODLAND","KS","United States","67735",,"0"
"1005310","991301","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"472894","468307","A","add",,"A","active",,,,,"DEERE & COMPANY",,,,,,,,"0"
"265802","266700","A","add",,"A","active",,,,,"BANK OF AMERICA, N.A., AS TRUSTEE",,,,,,,,"0"
"1312046","1471859","A","add",,"A","active",,,,,"STEARNS BANK N.A.","500 13TH STREET",,"ALBANY","MN","United States","56307",,"0"
"1319009","1482636","A","add",,"A","active",,,,,"PNC Equipment Finance, LLC","655 Business Center Drive","Suite 250","Horsham","PA","United States","19044",,"0"
"786631","775658","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"896018","119610","A","add",,"A","active",,,,,"U.S. BANK NATIONAL ASSOCIATION, A NATIONAL BANKING ASSOCIATION ORGANIZED AND EXISTING UNDER THE LAWS OF THE UNITED STATES OF AMERICA, NOT IN ITS INDIVISUAL CAPACITY BUT SOLEY IN ITS CAPACITY AS TRUSTEE","1601 WASHINGTON AVE","SUITE 700","MIAMI BEACH","FL","United States","33139",,"0"
"1320233","1484510","A","add",,"A","active",,,,,"Secretary of Housing and Urban Development","1670 BROADWAY",,"Denver","CO","United States","80202",,"0"
"1394396","1601333","A","add",,"A","active",,,,,"Wilmington Trust, National Association, as Administrative Agent","Rodney Square North, 1100 North Market Street",,"Wilmington","DE","United States","19890",,"0"
"1178084","1259858","A","add",,"A","active",,,,,"MCCLAVE STATE BANK","P.O. BOX 3","101 E. 1ST STREET","MCCLAVE","CO","United States","81057",,"0"
"1131565","1188250","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"358096","357124","A","add",,"A","active",,,,,"SL FINANCIAL SERVICES CORPORATION",,,,,,,,"0"
"1526045","1793359","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"518541","512493","A","add",,"A","active",,,,,"MOUNTAIN VALLEY BANK","PO BOX 279",,"HAYDEN","CO","United States","81639",,"0"
"756739","746297","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"152444","156888","A","add",,"A","active",,,,,"321 HENDERSON RECEIVABLES LIMITED PARTNERSHIP","2920 N GREEN VALLEY PKWY BLDG 3","SUITE 321","HENDERSON","NV","United States","89014",,"0"
"596791","589288","A","add",,"A","active",,,,,"VAIL VALLEY","181 W MEADOW DRIVE",,"VAIL","CO","United States","81657",,"0"
"416283","413937","A","add",,"A","active",,,,,"THE COLORADO BANK AND TRUST COMPANY OF LA JUNTA","P O BOX 499","301 COLORADO AVENUE","LA JUNTA","CO","United States","81050",,"0"
"517258","511247","A","add",,"A","active",,,,,"NORTH VALLEY BANK","9001 NO WASHINGTON",,"THORNTON","CO","United States","80229",,"0"
"1628398","1938997","A","add",,"A","active",,,,,"Tesla, Inc.","12832 S Frontrunner Blvd, Suite 100",,"Draper","UT","United States","84020",,"0"
"804903","793582","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"958508","915574","A","add",,"A","active",,,,,"Wells Fargo Bank, National Association","P O Box 659713",,"San Antonio","TX","United States","78265",,"0"
"785020","774062","A","add",,"A","active",,,,,"HSBC BANK NEVADA, NA","PO BOX 660070",,"SACRAMENTO","CA","United States","95866",,"0"
"184920","188663","A","add",,"A","active",,,,,"NORTH AMERICAN SAVINGS BANK, F.S.B.","12498 S 71 HWY",,"GRANDVIEW","MO","United States","64030",,"0"
"993855","972948","A","add",,"A","active",,,,,"AUTOMOTIVE FINANCE CORPORATION","WWW.AFCDEALER.COM","13085 HAMILTON CROSSING BLVD SUITE 300","CARMEL","IN","United States","46032",,"0"
"1301276","1455296","A","add",,"I","inactive",,,,,"Accion Inc","2000 Zearing Ave NW",,"Albuquerque","NM","United States","87104",,"0"
"765592","754983","A","add",,"A","active",,,,,"BASS CAHN PROPERTIES, LLP","1777 S. HARRISON STREET","PENTHOUSE 2","DENVER","CO","United States","80210",,"0"
"1721457","2061531","A","add",,"A","active",,,,,"U.S. Small Business Administration","1545 Hawkins Blvd, Suite 202",,"El Paso","TX","United States","79925",,"0"
"872543","860056","A","add",,"A","active",,,,,"BANK OF AMERICA, N.A.",,,,,,,,"0"
"1192009","1282099","A","add",,"A","active",,,,,"Rio Grande FCU","760 Rood Ave",,"Grand Junction","CO","United States","81501",,"0"
"1473804","1716854","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"746450","736150","A","add",,"A","active",,,,,"WELLS FARGO BANK, NATIONAL ASSOCIATION","PO BOX 659713",,"SAN ANTONIO","TX","United States","78265",,"0"
"441709","438787","A","add",,"A","active",,,,,"ACADEMY BANK NA","1650 SPACE CENTER DR",,"COLORADO SPRINGS","CO","United States","80915",,"0"
"1473928","1717026","A","add",,"A","active",,,,,"First Western Trust Bank","1900 16th Street","Suite 1200","Denver","CO","United States","80202",,"0"
"818877","807383","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"360290","359291","A","add",,"A","active","Gossage","Jared","Marshall",,,"5050 RAINDROP CIRCLE NORTH",,"COLORADO SPRINGS","CO","United States","80917",,"0"
"1248639","1370885","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"1213372","1315850","A","add",,"A","active",,,,,"SOLARCITY CORPORATION","3055 CLEARVIEW WAY",,"SAN MATEO","CA","United States","94402",,"0"
"168663","172583","A","add",,"A","active",,,,,"FARM CREDIT NORTHEAST COLO PCA","700 W 8TH",,"YUMA","CO","United States","80759",,"0"
"826114","814453","A","add",,"A","active",,,,,"INTERNAL REVENUE SERVICE","PO BOX 145595",,"CINCINNATI","OH","United States","45250",,"0"
"898462","224074","A","add",,"A","active",,,,,"DAIMLERCHRYSLER FINANCIAL SERVICES AMERICAS LLC","1011 WARRENVILLE ROAD, SUITE 600",,"LISLE","IL","United States","60532",,"0"
"1287104","1432427","A","add",,"A","active",,,,,"WILMINGTON TRUST, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE BENEFIT OF THE REGISTERED HOLDERS OF WELLS FARGO COMMERCIAL MORTGAGE TRUST 2016-C37, COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2016-C37","1100 North Market Street",,"Wilmington","DE","United States","19890",,"0"
"1037090","1040112","C","change only","648937","I","inactive",,,,,"Eagle Window & Door LLC","100 Fourth Avenue North",,"Bayport","MN","United States","55003",,"0"
"182921","186764","A","add",,"A","active",,,,,"BANK OF AMERICA, N.A. AS ADMINISTRATIVE AGENT",,,,,,,,"0"
"979865","950053","A","add",,"A","active",,,,,"BB&T Financial, FSB - Sheffield Financial","PO Box 1704",,"Clemmons","NC","United States","27012",,"0"
"223382","225823","A","add",,"A","active",,,,,"ALAMOSA STATE BANK FKA ALAMOSA NATIONAL BANK",,,,,,,,"0"
"350828","350059","A","add",,"A","active",,,,,"USAA FEDERAL SAVINGS BANK","10750 MCDERMOTT FWY",,"SAN ANTONIO","TX","United States","782880544",,"0"
"355749","354814","A","add",,"A","active",,,,,"GENERAL ELECTRIC CAPITAL BUSINESS ASSET FUNDING CORPORATION OF CONNECTICUT","8377 E HARTFORD DR","STE 200","SCOTTSDALE","AZ","United States","85255",,"0"
"1263730","1395138","A","add",,"A","active",,,,,"1ST SOURCE BANK","P.O. BOX 783",,"SOUTH BEND","IN","United States","46624",,"0"
"329215","328837","A","add",,"A","active",,,,,"COLORADO ENTERPRISE FUND","1888 SHERMAN STREET, SUITE 530",,"DENVER","CO","United States","80203",,"0"
"614756","606905","A","add",,"A","active",,,,,"NORTHFORKBANK CENTER/ MONTROSEBANK","P.O. BOX 600",,"HOTCHKISS","CO","United States","81419",,"0"
"235992","237852","A","add",,"A","active",,,,,"AMERICAN EXPRESS BUSINESS FINANCE",,,,,,,,"0"
"782806","771892","A","add",,"A","active",,,,,"TMRP III CO-INVESTMENT, L.L.C.","4600 S. SYRACUSE STREET, SUITE 1450",,"DENVER","CO","United States","80237",,"0"
"1175609","1255928","A","add",,"A","active",,,,,"SNAP ON CREDIT LLC","950 TECHNOLOGY WAY, SUITE 301",,"LIBERTYVILLE","IL","United States","60048",,"0"
"265567","266473","A","add",,"A","active",,,,,"COLORADO STATE EMPLOYEES CREDIT UNION","PO BOX 349",,"CANON CITY","CO","United States","81212",,"0"
"1279130","1419974","A","add",,"A","active",,,,,"EVERGREEN SURGICAL, LLC","6804 SOUTH 1300 EAST","UPSTAIRS SUITE","SALT LAKE CITY","UT","United States","84121",,"0"
"1473727","1716701","A","add",,"A","active",,,,,"Internal Revenue Service","PO Box 145595",,"Cincinnati","OH","US","45250",,"0"
"531943","525506","A","add",,"A","active",,,,,"THE STATE BANK",,,,,,,,"0"
"635073","626887","A","add",,"A","active",,,,,"WAGNER EQUIPMENT CO.","18000 SMITH ROAD",,"AURORA","CO","United States","80011",,"0"
"1081556","1109549","A","add",,"A","active",,,,,"BANC OF AMERICA PUBLIC CAPITAL CORP","135 S. LaSalle Street","IL4-135-10-61","CHICAGO","IL","United States","60603",,"0"
"1339862","1513846","A","add",,"A","active",,,,,"C T Corporation System, as representative","330 N Brand Blvd, Suite 700","Attn: SPRS","Glendale","CA","United States","91203",,"0"
"607848","600119","A","add",,"A","active",,,,,"DELL FINANCIAL SERVICES L.P.","12234 N. IH-35, BLDG. B",,"AUSTIN","TX","United States","78753",,"0"
"1531637","1800087","A","add",,"A","active",,,,,"U.S. Small Business Administration","10737 Gateway West, #300",,"El Paso","TX","United States","79935",,"0"
"229730","231869","A","add",,"A","active",,,,,"DEERE & COMPANY",,,,,,,,"0"
"917897","624038","A","add",,"A","active",,,,,"SYSCO FOOD SERVICE COMPANY","5000 BEELER STREEET",,"DENVER","CO","United States","80238",,"0"
"632397","624239","A","add",,"A","active",,,,,"GE COMMERCIAL DISTRIBUTION FINANCE CORPORATION  (146495)",,,,,,,,"0"
"370457","369281","A","add",,"A","active",,,,,"CHIROPRACTIC USA","10530 SOUTH PROGRESS WAY","#103","PARKER","CO","United States","80134",,"0"
"1247126","1368451","A","add",,"A","active",,,,,"GRANDBRIDGE REAL ESTATE CAPITAL LLC","200 South College Street, Suite 2100",,"Charlotte","NC","United States","28202",,"1"
"1048446","1058346","A","add",,"A","active",,,,,"Komatsu Financial Limited Partnership","1701 W. Golf Rd.","Ste 1-300","Rolling Meadows","IL","United States","60008",,"0"
"813345","801890","A","add",,"A","active",,,,,"FIDUS MEZZANINE CAPITAL, L.P., AS COLLATERAL AGENT","1603 ORRINGTON AVENUE, SUITE 820",,"EVANSTON","IL","United States","60203",,"0"
