"facilityid","recordid","serialnumber","servicedesc","pe","pedesc","category","description","county","agency","programidentifier","siteaddress","city","st","zip","latitude","longitude","activitydate","_01a","_01b","_01c","_01d","_01e","_01f","_02a","_02b","_02c","_02d","_02e","_02f","_02g","_03a","_03b","_03c","_03d","_03e","_03f","_03g","_04a","_04b","_04c","_05a","_05b","_05c","_05d","_06a","_06b","_06c","_07a","_07b","_07c","_08a","_08b","_08c","totalcritical","numberoffbicritical","_09a","_09b","_10a","i0b","_10c","_11a","_11b","_11c","_12a","_12b","_12c","_12d","_13a","_13b","_13c","_14a","_14b","_14c","_14d","_14e","_14f","_14g","_14h","_14i","_15a","_15b","totalnoncritical"
"FA0005551","PR0010474","DAB9WMQ3E","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Subway 37800","3301 N Tower Rd","Aurora","CO","80011","39.76224","-104.77427","2018-12-07T00:00:00.000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","6","4","0","0","0","1","0","1","0","0","0","1","0","0","1","1","0","1","0","1","1","0","1","0","0","0","0","0","9"
"FA0004691","PR0005492","DAGUITBVI","Inspection, Routine","1045","Restaurant (101 - 200 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Vines Wine Bar and Bistro","19501 Mainstreet","Parker","CO","80138","39.51885","-104.76249","2018-12-07T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","0","1","0","1","1","0","0","0","0","0","0","0","7"
"FA0001011","PR0000414","DAAZDTF0U","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Adams","Tri-County Health Department","Vikan Middle School","879 Jessup St","Brighton","CO","80601","39.912792","-104.977699","2018-08-22T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0001067","PR0002441","DADZMZKMH","Inspection, Routine","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Chilis Grill and Bar","10460 Park Meadows Dr","Littleton","CO","80124","39.61690162","-105.0145163","2018-12-07T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","6"
"FA0000523","PR0000508","DACLVTIMI","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Stone Creek Cafe 1","5075 S Federal Blvd","Englewood","CO","80110","39.624851","-105.025528","2018-12-07T00:00:00.000","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","3","1","1","1","1","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","8"
"FA0008493","PR0011824","DAHHMZCMW","Inspection, First Operational","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Urban Eatery Daylight Donuts","14352 Lincoln St","Thornton","CO","80023","39.9563849","-104.9843732","2018-12-07T00:00:00.000","0","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","8","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0001433","PR0000339","DAKGREKGD","Inspection, Routine","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Cherry Hills Country Club","4125 S University Blvd","Cherry Hills Village","CO","80113","39.641808","-104.959656","2018-12-07T00:00:00.000","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","2","0","0","1","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","6"
"FA0003354","PR0005927","DAA8NLOO5","Inspection, Routine","1007","Limited Food Service (convenience, other)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","El Protrero","4501 E Virginia Ave","Glendale","CO","80246","39.707451","-104.934647","2018-12-07T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","2"
"FA0008264","PR0008167","DAZ4S9VRH","Inspection, Routine","1045","Restaurant (101 - 200 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Boardroom","51 W Dry Creek Ct","Littleton","CO","80120",,,"2018-12-07T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","3","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","5"
"FA0003398","PR0011822","DA0216288","Inspection, First Operational","1025","Restaurant (0 - 100 seats)",,"Food - Restaurants","Adams","Tri-County Health Department","Sweets of Inspiration","7305 Lowell Blvd Ste 180","Westminster","CO","80030","39.8295215","-105.0343766","2018-12-07T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0005657","PR0002418","DALNUXBAG","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Tacos Junior Inc","11505 E Colfax Ave Unit D","Aurora","CO","80010","39.740253","-104.853958","2018-12-10T00:00:00.000","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","7","3","1","1","0","1","1","1","0","0","0","1","1","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","12"
"FA0001474","PR0001779","DAIO5KWBZ","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Chipotle Mexican Grill","18701 E Mainstreet","Parker","CO","80134","39.518478","-104.7704522","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","3"
"FA0006236","PR0000140","DAFFHRBU0","Inspection, Routine","1265","Grocery Store w/ Deli (>15,000 sq. ft.)","Med Risk (3)","Food - Grocery","Arapahoe","Tri-County Health Department","Walmart 5137","6101 S Aurora Pkwy","Aurora","CO","80016","39.607834","-104.703697","2018-12-10T00:00:00.000","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","4"
"FA0010264","PR0011456","DAUKL3LJJ","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Oumi Sushi at Sprouts 309","10018 Commons St","Lone Tree","CO","80124-5501","39.534801","-104.880587","2018-08-17T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0010477","PR0011794","DAC19LAXL","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Fuzzys Taco Shop","5700 New Abbey Ln Unit D-330","Castle Rock","CO","80108-3928","39.417087","-104.879975","2018-12-10T00:00:00.000","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"FA0007129","PR0011477","DA2O4K9C7","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Orchid Asian Bistro","1140 W Littleton Blvd","Littleton","CO","80120","39.613125","-105.001152","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","2","0","1","1","1","0","0","0","0","1","1","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","11"
"FA0009914","PR0010787","DA0C6UA4Y","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Arapahoe","Tri-County Health Department","Littleton United Methodist Church","5894 S Datura St","Littleton","CO","80120","39.61013","-105.00347","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0004916","PR0005993","DAHNDB4BX","Inspection, Routine","1007","Limited Food Service (convenience, other)","Low Risk (2)","Food - Restaurants","Adams","Tri-County Health Department","Navah Coffee","3013 W 104th Ave Unit 700","Westminster","CO","80031","39.791126","-104.925903","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","5"
"FA0009105","PR0010914","DAKQGRCSJ","Inspection, Critical Item","1025","Restaurant (0 - 100 seats)","Very Low Risk (1)","Food - Restaurants","Douglas","Tri-County Health Department","Oak Coffee and Juice","8361 N Rampart Range Rd Unit B104","Littleton","CO","80125","39.48417","-105.07498","2018-11-05T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007153","PR0006819","DAFSC3TPY","Inspection, Critical Item","1265","Grocery Store w/ Deli (>15,000 sq. ft.)","High Risk (4)","Food - Grocery","Adams","Tri-County Health Department","H Mart Westminster","5036 W 92nd Ave","Westminster","CO","80031","39.859737","-104.977806","2018-12-10T00:00:00.000","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0002859","PR0011746","DAGKY6PEW","Inspection, First Operational","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Con Sabor a mi Tierra","304 Havana St","Aurora","CO","80010","39.720592","-104.865875","2018-12-10T00:00:00.000","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0004956","PR0003225","DA6WCJO1H","Inspection, Critical Item","1045","Restaurant (101 - 200 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Rookies","1323 Monroe St","Strasburg","CO","80136","39.735649","-104.321426","2018-12-10T00:00:00.000","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","1","1","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0008423","PR0008450","DAQJOKBV0","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Arapahoe","Tri-County Health Department","New Legacy Charter High School","2091 N Dayton St","Aurora","CO","80010",,,"2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0001590","PR0001418","DAHYACDUG","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Very Low Risk (1)","Food - Institutions","Arapahoe","Tri-County Health Department","Aurora City/ Senior Citizens Rec Center Kitchen","30 Del Mar Cir","Aurora","CO","80011","39.72578","-104.850311","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0008383","PR0008374","DADQHTNHN","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","Chicken Shack Parker","11211 S Dransfeldt Rd Ste 134","Parker","CO","80134","39.512421","-104.770609","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3"
"FA0005248","PR0009260","DARS4WPG0","Inspection, Routine","1045","Restaurant (101 - 200 seats)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","Skate City","5801 S Lowell Way","Littleton","CO","80123","39.611244","-105.034897","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3"
"FA0009736","PR0010469","DAXLNONLU","Inspection, Routine","1045","Restaurant (101 - 200 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Sazza","2501 Dallas St Ste 104","Aurora","CO","80010","39.75223","-104.87738","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","5","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","3"
"FA0002067","PR0005259","DAMLW1TD6","Inspection, Routine","1265","Grocery Store w/ Deli (>15,000 sq. ft.)","Med Risk (3)","Food - Grocery","Arapahoe","Tri-County Health Department","King Soopers 111","3495 S University Blvd","Englewood","CO","80113","39.653633","-104.959572","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"FA0000898","PR0011550","DAB0IIN12","Inspection, First Operational","1025","Restaurant (0 - 100 seats)","High Risk (4)","Food - Restaurants","Arapahoe","Tri-County Health Department","Wave the Grain","8172 S Holly St","Centennial","CO","80122","39.568363","-104.922966","2018-09-17T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007191","PR0011829","DAYIBDVBB","Inspection, First Operational","1025","Restaurant (0 - 100 seats)",,"Food - Restaurants","Adams","Tri-County Health Department","Arbys 5009028","5995 Dexter St","Commerce City","CO","80022","39.883842","-105.000023","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0005261","PR0008246","DAVGOFYL0","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Smashburger","3299 S Broadway Ste B","Englewood","CO","80113","39.656681","-104.987755","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","2","0","0","1","1","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","8"
"FA0001273","PR0008562","DAJD5JP6C","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Dairy Queen","2897 W Belleview Ave Unit A","Littleton","CO","80123","39.624226","-105.022942","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","5"
"FA0002021","PR0000436","DALNIPDQZ","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","BPOE Lodge 2307 Deer Trail","664 2nd Ave","Deer Trail","CO","80105","39.61487129","-104.0458488","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","6"
"FA0002086","PR0001060","DAK294GGY","Inspection, Routine","1265","Grocery Store w/ Deli (>15,000 sq. ft.)","Med Risk (3)","Food - Grocery","Arapahoe","Tri-County Health Department","King Soopers 63","8200 S Holly St","Littleton","CO","80122","39.567806","-104.922966","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","0","6"
"FA0000506","PR0005047","DAI1WD1HA","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Arapahoe","Tri-County Health Department","All Health Network Ctr Point","2200 W Berry Ave","Littleton","CO","80120","39.616787","-105.014046","2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0008843","PR0009181","DADPYDXLW","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Grocery","Douglas","Tri-County Health Department","JFE","9551 S University Blvd","Highlands Ranch","CO","80126","39.542793","-104.944519","2018-11-28T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0010344","PR0011566","DACPDVX0T","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Very Low Risk (1)","Food - Institutions","Douglas","Tri-County Health Department","Leman Academy","19560 Stroh Rd","Parker","CO","80134",,,"2018-12-10T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007852","PR0009914","DAABOIISD","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Gyros & Kabobs","2020 S Parker Rd Unit D","Denver","CO","80231","39.679516","-104.876633","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0001876","PR0009694","DA952CZ0A","Inspection, Critical Item","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Sushi Katsu","2222 S Havana St Unit H","Aurora","CO","80014","39.676376","-104.865875","2018-12-11T00:00:00.000","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0006246","PR0003605","DA0NBSKGH","Inspection, Routine (Enforcement)","1065","Restaurant (>200 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Rock Bottom Restaurant and Brewery","14694 Orchard Pkwy Unit 100","Westminster","CO","80020","39.96296","-104.9935213","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","10","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0002883","PR0002531","DA0NFEPWJ","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Douglas","Tri-County Health Department","KFC","9804 S Yosemite St","Lone Tree","CO","80124","39.53732012","-104.8854453","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","1","0","0","0","0","0","1","0","1","1","0","0","1","0","1","1","0","0","1","0","1","0","0","10"
"FA0004445","PR0000232","DAEPFVA86","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Arapahoe","Tri-County Health Department","Golden Shanghai","1412 S Parker Rd Unit A134","Denver","CO","80231","39.691154","-104.89167","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2"
"FA0001744","PR0008863","DAHHQK53E","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Douglas","Tri-County Health Department","My Goods Market","9405 S University Blvd","Highlands Ranch","CO","80126","39.54638342","-104.9468003","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","4"
"FA0005160","PR0004294","DA0216295","Inspection, Routine (Enforcement)","1065","Restaurant (>200 seats)","High Risk (4)","Food - Restaurants","Arapahoe","Tri-County Health Department","Blackstone Country Club","7777 S Country Club Pkwy","Aurora","CO","80016","39.576283","-104.67421","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0010212","PR0011350","DAW3PKDPN","Inspection, Routine","1025","Restaurant (0 - 100 seats)","Low Risk (2)","Food - Restaurants","Arapahoe","Tri-County Health Department","Staybridge Suites","8211 Southpark Cir","Littleton","CO","80120","39.56788139","-105.0285265","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0000507","PR0000314","DAZMPPNV4","Inspection, Routine","1005","No fee license (K-12 schools, non-profit)","Med Risk (3)","Food - Institutions","Arapahoe","Tri-County Health Department","All Health Network Bridge-ATM","6507 S Santa Fe Dr","Littleton","CO","80120","39.598713","-105.020973","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
"FA0005997","PR0001126","DAFBCLQMT","Inspection, Routine","1007","Limited Food Service (convenience, other)","Very Low Risk (1)","Food - Grocery","Douglas","Tri-County Health Department","Circle K 2741161","8071 Blakeland Dr","Littleton","CO","80125","39.56128758","-105.0365947","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2"
"FA0010501","PR0011833","DAC9EEBAY","Inspection, First Operational","1025","Restaurant (0 - 100 seats)","Med Risk (3)","Food - Restaurants","Adams","Tri-County Health Department","Rise Pies Pizza","13801 Grant St Ste 503","Thornton","CO","80023-6621","39.95254427","-104.9827447","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FA0007182","PR0011320","DAKXMMJHW","Inspection, Routine","1025","Restaurant (0 - 100 seats)","High Risk (4)","Food - Restaurants","Arapahoe","Tri-County Health Department","Pho 97","23955 E Plaza Ave Unit G 115","Aurora","CO","80016","39.606155","-104.709885","2018-12-11T00:00:00.000","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
